mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
227	225	1/2	1/2	2/2	4	1	V7/IV	-0.333987	-5.50588	/		D	I		V7/IV		V		7		IV			Mm7	0	0	2, 6, 3, 0		2.0	2.0	1	6	0.14285714285714285	0.041666666666666664	1.5833333333333333	0.02564102564102564
228	226	0	0	2/2	4	1	IV6	0	-4.54879	/		D	I		IV6		IV		6					M	0	0	5, 2, 1		1.0	5.0	0	5	0.0	0.0	2.75	0.0
228	226	1/4	1/4	2/2	4	1	V43/IV	-1.53634	-4.9047	/		D	I		V43/IV		V		43		IV			Mm7	0	0	3, 0, 2, 6		2.0	3.0	0	3	0.0	0.0	0.75	0.0
228	226	1/2	1/2	2/2	4	1	IV	1.46954	-4.9715	/		D	I		IV		IV							M	0	0	1, 5, 2		1.0	1.0	0	3	0.0	0.0	0.75	0.0
228	226	3/4	3/4	2/2	4	1	I6	1.13555	-4.77111	/		D	I		I6		I		6					M	0	0	6, 3, 2		2.0	6.0	0	3	0.0	0.0	0.75	0.0
229	227	0	0	2/2	4	1	viio6	-0.292684	-5.15981	/		D	I		viio6		vii	o	6					o	0	0	4, 1, 7		7.0	4.0	1	7	0.125	0.25	3.5	0.06666666666666667
230	228	0	0	2/2	4	1	V	-0.292684	-3.81708	/		D	I		V		V							M	0	0	3, 7, 4		3.0	3.0	2	3	0.4	0.75	1.75	0.3
230	228	1/2	1/2	2/2	4	1	V7	0.146342	-3.81708	/		D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	1	3	0.25	0.25	1.25	0.16666666666666666
231	229	0	0	2/2	4	1	I\\	0	-3.52439	/		D	I		I		I						\\	M	0	0	2, 6, 3		2.0	2.0	0	4	0.0	0.0	1.0	0.0
231	229	1/4	1/4	2/2	4	1	V7					D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	4	8	0.3333333333333333	0.3333333333333333	1.1666666666666667	0.2222222222222222
232	230	0	0	2/2	4	1	I					D	I		I		I							M	0	0	2, 6, 3		2.0	2.0	0	4	0.0	0.0	1.0	0.0
232	230	1/4	1/4	2/2	4	1	V7	0.585368	-6.15354	/		D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	4	8	0.3333333333333333	0.3333333333333333	1.1666666666666667	0.2222222222222222
233	231	0	0	2/2	4	1	I	-0.146342	-6.01221	/		D	I		I		I							M	0	0	2, 6, 3		2.0	2.0	0	4	0.0	0.0	1.0	0.0
233	231	1/4	1/4	2/2	4	1	V7					D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	4	8	0.3333333333333333	0.3333333333333333	1.1666666666666667	0.2222222222222222
234	232	0	0	2/2	4	1	I					D	I		I		I							M	0	0	2, 6, 3		2.0	2.0	0	4	0.0	0.0	1.0	0.0
234	232	1/4	1/4	2/2	4	1	V7	0.146342	-5.89045	/		D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	4	8	0.3333333333333333	0.3333333333333333	1.1666666666666667	0.2222222222222222
235	233	0	0	2/2	4	1	I	-0.292684	-6.15	/		D	I		I		I							M	0	0	2, 6, 3		2.0	2.0	1	5	0.16666666666666666	0.08333333333333333	0.6666666666666666	0.1111111111111111
235	233	1/4	1/4	2/2	4	1	V7	0	-6.15125	/		D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	2	7	0.2222222222222222	0.16666666666666666	0.8333333333333334	0.16666666666666666
235	233	1/2	1/2	2/2	4	1	I	-0.292684	-6.15	/		D	I		I		I							M	0	0	2, 6, 3		2.0	2.0	4	5	0.4444444444444444	0.375	0.625	0.375
235	233	3/4	3/4	2/2	4	1	V7	0	-6.15	/		D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	2	7	0.2222222222222222	0.16666666666666666	0.8333333333333334	0.16666666666666666
236	234	0	0	2/2	4	1	I	0.146342	-6.17	/		D	I		I		I							M	0	0	2, 6, 3		2.0	2.0	3	6	0.3333333333333333	0.25	0.75	0.25
236	234	1/4	1/4	2/2	4	1	V7	0.146342	-6.17234	/		D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	2	7	0.2222222222222222	0.16666666666666666	0.8333333333333334	0.16666666666666666
236	234	1/2	1/2	2/2	4	1	I	0.292684	-6.17	/		D	I		I		I							M	0	0	2, 6, 3		2.0	2.0	4	5	0.4444444444444444	0.375	0.625	0.375
236	234	3/4	3/4	2/2	4	1	V7	0.146342	-6.17	/		D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	2	7	0.2222222222222222	0.16666666666666666	0.8333333333333334	0.16666666666666666
237	235	0	0	2/2	4	1	I	0	-3.96342	/		D	I		I		I							M	0	0	2, 6, 3		2.0	2.0	0	4	0.0	0.0	1.0	0.0
238	236	0	0	2/2	4	1	bIII.v6	-0.292684	-3.08537	/		D	bIII		v6		v		6					m	0	0	-3, 1, 0		0.0	-3.0	0	4	0.0	0.0	1.0	0.0
239	237	0	0	2/2	4	1	V6	0	-3.23171	/		D	bIII		V6		V		6					M	0	0	4, 1, 0		0.0	4.0	0	4	0.0	0.0	1.0	0.0
240	238	0	0	2/2	4	1	I					D	bIII		I		I							M	0	0	-1, 3, 0		-1.0	-1.0	0	4	0.0	0.0	1.0	0.0
241	239	0	0	2/2	4	1	iv.V65	0	-3.26404	/		D	iv		V65		V		65					Mm7	0	1	6, 3, 0, 2		2.0	6.0	0	5	0.0	0.0	2.75	0.0
243	241	0	0	2/2	4	1	i	0.146342	-3.81708	/		D	iv		i		i							m	0	1	1, -2, 2		1.0	1.0	3	8	0.2727272727272727	0.375	3.625	0.09375
244	242	0	0	2/2	4	1	V43					D	iv		V43		V		43					Mm7	0	1	3, 0, 2, 6		2.0	3.0	0	4	0.0	0.0	4.0	0.0
245	243	0	0	2/2	4	1	i6					D	iv		i6		i		6					m	0	1	-2, 2, 1		1.0	-2.0	3	9	0.25	0.375	3.625	0.09375
246	244	0	0	2/2	4	1	iv					D	iv		iv		iv							m	0	1	0, -3, 1		0.0	0.0	0	4	0.0	0.0	4.0	0.0
247	245	0	0	2/2	4	1	V(64)					D	iv		V(64)		V			64				M	0	1	2, 1, -2		2.0	2.0	0	4	0.0	0.0	4.0	0.0
248	246	0	0	2/2	4	1	V7					D	iv		V7		V		7					Mm7	0	1	2, 6, 3, 0		2.0	2.0	0	4	0.0	0.0	4.0	0.0
249	247	0	0	2/2	4	1	bII.I					D	bII		I		I							M	0	0	-3, 1, -2		-3.0	-3.0	1	12	0.07692307692307693	0.125	3.875	0.03125
250	248	0	0	2/2	4	1	V2					D	bII		V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2.0	-4.0	1	14	0.06666666666666667	0.125	3.875	0.03125
251	249	0	0	2/2	4	1	I6					D	bII		I6		I		6					M	0	0	1, -2, -3		-3.0	1.0	0	4	0.0	0.0	1.0	0.0
251	249	1/4	1/4	2/2	4	1	I+6					D	bII		I+6		I	+	6					+	0	0	1, 5, -3		-3.0	1.0	0	4	0.0	0.0	1.0	0.0
251	249	1/2	1/2	2/2	4	1	#vo6					D	bII		#vo6		#v	o	6					o	0	0	2, -1, 5		5.0	2.0	0	8	0.0	0.0	2.0	0.0
252	250	0	0	2/2	4	1	I+					D	bII		I+		I	+						+	0	0	-3, 1, 5		-3.0	-3.0	0	4	0.0	0.0	1.0	0.0
252	250	1/4	1/4	2/2	4	1	I					D	bII		I		I							M	0	0	-3, 1, -2		-3.0	-3.0	0	4	0.0	0.0	1.0	0.0
252	250	1/2	1/2	2/2	4	1	V					D	bII		V		V							M	0	0	-2, 2, -1		-2.0	-2.0	0	8	0.0	0.0	2.0	0.0
253	251	0	0	2/2	4	1	I					D	bII		I		I							M	0	0	-3, 1, -2		-3.0	-3.0	2	12	0.14285714285714285	0.25	3.75	0.0625
254	252	0	0	2/2	4	1	viio(4)					D	bII		viio(4)		vii	o		4				o	0	0	2, 1, -4		2.0	2.0	0	8	0.0	0.0	3.0	0.0
254	252	3/4	3/4	2/2	4	1	viio					D	bII		viio		vii	o						o	0	0	2, -1, -4		2.0	2.0	4	2	0.6666666666666666	0.5	0.5	0.5
255	253	0	0	2/2	4	1	I.V65					D	I		V65		V		65					Mm7	0	0	7, 4, 1, 3		3.0	7.0	0	8	0.0	0.0	2.0	0.0
255	253	1/2	1/2	2/2	4	1	I					D	I		I		I							M	0	0	2, 6, 3		2.0	2.0	0	8	0.0	0.0	2.0	0.0
256	254	0	0	2/2	4	1	ii65					D	I		ii65		ii		65					mm7	0	0	1, 5, 2, 4		4.0	1.0	0	8	0.0	0.0	2.0	0.0
256	254	1/2	1/2	2/2	4	1	V7					D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	0	8	0.0	0.0	2.0	0.0
257	255	0	0	2/2	4	1	I\\					D	I		I		I						\\	M	0	0	2, 6, 3		2.0	2.0	0	11	0.0	0.0	2.5	0.0
258	256	0	0	2/2	4	1	V7					D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	0	9	0.0	0.0	2.0	0.0
259	257	0	0	2/2	4	1	V(64)					D	I		V(64)		V			64				M	0	0	3, 2, 6		3.0	3.0	3	14	0.17647058823529413	0.375	2.625	0.125
260	258	0	0	2/2	4	1	V2					D	I		V2		V		2					Mm7	0	0	1, 3, 7, 4		3.0	1.0	4	13	0.23529411764705882	0.5	2.5	0.16666666666666666
261	259	0	0	2/2	4	1	I6	0	-3.82069	/		D	I		I6		I		6					M	0	0	6, 3, 2		2.0	6.0	2	8	0.2	0.25	2.75	0.08333333333333333
261	259	1/2	1/2	2/2	4	1	I					D	I		I		I							M	0	0	2, 6, 3		2.0	2.0	1	7	0.125	0.125	0.875	0.125
262	260	0	0	2/2	4	1	V6	-0.146342	-6.15855	/		D	I		V6		V		6					M	0	0	7, 4, 3		3.0	7.0	3	7	0.3	1.25	1.75	0.4166666666666667
262	260	1/2	1/2	2/2	4	1	V	0	-6.59757	/		D	I		V		V							M	0	0	3, 7, 4		3.0	3.0	2	6	0.25	0.25	0.75	0.25
263	261	0	0	2/2	4	1	I	0.439026	-6.15855	/		D	I		I		I							M	0	0	2, 6, 3		2.0	2.0	3	14	0.17647058823529413	0.375	3.625	0.09375
264	262	0	0	2/2	4	1	viio7/V	-0.146342	-5.16631	/		D	I		viio7/V		vii	o	7		V			o7	0	0	8, 5, 2, -1		8.0	8.0	3	9	0.25	0.375	4.625	0.075
265	263	0	0	2/2	4	1	V(64)	0	-4.87725	/		D	I		V(64)		V			64				M	0	0	3, 2, 6		3.0	3.0	10	19	0.3448275862068966	1.25	6.5	0.16129032258064516
267	265	0	0	2/2	4	1	V7	0	-5.7638	/		D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	18	31	0.3673469387755102	2.25	5.75	0.28125
269	267	0	0	2/2	4	1	I	-0.292684	-5.42684	/		D	I		I		I							M	0	0	2, 6, 3		2.0	2.0	0	4	0.0	0.0	1.0	0.0
270	268	0	0	2/2	4	1	V7	-0.292684	-5.2805	/		D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	0	7	0.0	0.0	1.75	0.0
271	269	0	0	2/2	4	1	I\\	0	-5.2805	/		D	I		I		I						\\	M	0	0	2, 6, 3		2.0	2.0	0	9	0.0	0.0	2.25	0.0
