mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
249	247	1/4	1/4	3/4	4	1	I	0	-4.3748	/			F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.5	0.0
249	247	1/2	1/2	3/4	4	1	V	0	-4.2561	/			F	I		V	V							M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.5	0.0
250	248	0	0	3/4	4	1	I	0	-4.10976	/			F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.5	0.0
250	248	1/4	1/4	3/4	4	1	V65/IV	0	-4.10976	/			F	I		V65/IV	V		65		IV			Mm7	0	0	3, 0, -3, -1		-1	3	0	4	0.0	0.0	1.0	0.0
251	249	0	0	3/4	4	1	IV6	0	-3.81708	/			F	I		IV6	IV		6					M	0	0	2, -1, -2		-2	2	2	6	0.25	0.5	1.5	0.25
252	250	1/4	1/4	3/4	4	1	V2	0	-3.67074	/			F	I		V2	V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	1	3	0.25	0.25	0.75	0.25
253	251	0	0	3/4	4	1	I6	-0.146342	-4.2561	/			F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	2	6	0.25	0.5	1.5	0.25
254	252	1/4	1/4	3/4	4	1	#viio43/ii	-1.90245	-3.96342	/			F	I		#viio43/ii	#vii	o	43		ii			o7	0	0	0, -3, 6, 3		6	0	0	4	0.0	0.0	1.0	0.0
254	252	1/2	1/2	3/4	4	1	ii6	0.878052	-3.96342	/			F	I		ii6	ii		6					m	0	0	-2, 2, 1		1	-2	2	10	0.16666666666666666	0.5	2.5	0.16666666666666666
255	253	1/2	1/2	3/4	4	1	V43	-0.195123	-4.30489	/			F	I		V43	V		43					Mm7	0	0	1, -2, 0, 4		0	1	0	4	0.0	0.0	1.0	0.0
256	254	0	0	3/4	4	1	I6	0.146342	-4.30489	/			F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	1.0	0.0
256	254	1/4	1/4	3/4	4	1	V43	0	-4.35366	/			F	I		V43	V		43					Mm7	0	0	1, -2, 0, 4		0	1	0	4	0.0	0.0	1.0	0.0
256	254	1/2	1/2	3/4	4	1	V6	0.195123	-4.15854	/			F	I		V6	V		6					M	0	0	4, 1, 0		0	4	0	4	0.0	0.0	1.0	0.0
257	255	0	0	3/4	4	1	I	0.146342	-4.45123	/			F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
257	255	1/4	1/4	3/4	4	1	V43	0	-4.54878	/			F	I		V43	V		43					Mm7	0	0	1, -2, 0, 4		0	1	0	4	0.0	0.0	1.0	0.0
257	255	1/2	1/2	3/4	4	1	I6	0	-4.45123	/			F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	1.0	0.0
258	256	0	0	3/4	4	1	IV(+2+7)	-3.25402	-4.449	/			F	I		IV(+2+7)	IV			+2+7				M	0	0	-2, 2, -1	0, 3	-2	-2	0	4	0.0	0.0	1.0	0.0
258	256	1/4	1/4	3/4	4	1	ii6	0.434575	-4.39911	/			F	I		ii6	ii		6					m	0	0	-2, 2, 1		1	-2	0	5	0.0	0.0	1.25	0.0
258	256	1/2	1/2	3/4	4	1	V	-0.592044	-4.35033	/			F	I		V	V							M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	1.0	0.0
259	257	0	0	3/4	4	1	V7	0	-4.06098	/			F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	4	0.0	0.0	1.0	0.0
259	257	1/4	1/4	3/4	4	1	V(64)	0	-4.06098	/			F	I		V(64)	V			64				M	0	0	0, -1, 3		0	0	0	9	0.0	0.0	2.25	0.0
260	258	0	0	3/4	4	1	V7	-0.840397	-4.00997	/			F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	4	0.0	0.0	1.0	0.0
260	258	1/4	1/4	3/4	4	1	V(64)	-1.38255	-3.9113	/			F	I		V(64)	V			64				M	0	0	0, -1, 3		0	0	0	4	0.0	0.0	1.0	0.0
260	258	1/2	1/2	3/4	4	1	V	0.0476681	-4.15744	/			F	I		V	V							M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	1.0	0.0
261	259	0	0	3/4	4	1	V7	-0.394696	-4.10976	/			F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	4	0.0	0.0	1.0	0.0
261	259	1/4	1/4	3/4	4	1	IV6	0	-3.96342	/			F	I		IV6	IV		6					M	0	0	2, -1, -2		-2	2	0	4	0.0	0.0	1.0	0.0
261	259	1/2	1/2	3/4	4	1	viio	0	-4.2561	/			F	I		viio	vii	o						o	0	0	4, 1, -2		4	4	0	4	0.0	0.0	1.0	0.0
262	260	0	0	3/4	4	1	I	0	-3.96342	/			F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
262	260	1/4	1/4	3/4	4	1	V43	0.146342	-3.81708	/			F	I		V43	V		43					Mm7	0	0	1, -2, 0, 4		0	1	0	4	0.0	0.0	1.0	0.0
262	260	1/2	1/2	3/4	4	1	I6	0	-3.81708	/			F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	1.0	0.0
263	261	0	0	3/4	4	1	V7	-0.146342	-3.67074	/			F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	4	0.0	0.0	1.0	0.0
263	261	1/4	1/4	3/4	4	1	IV6	-0.439026	-3.67074	/			F	I		IV6	IV		6					M	0	0	2, -1, -2		-2	2	0	4	0.0	0.0	1.0	0.0
263	261	1/2	1/2	3/4	4	1	viio	-0.146342	-3.81708	/			F	I		viio	vii	o						o	0	0	4, 1, -2		4	4	0	4	0.0	0.0	1.0	0.0
264	262	0	0	3/4	4	1	I	0	-3.67074	/			F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
264	262	1/4	1/4	3/4	4	1	V43	0	-3.37805	/			F	I		V43	V		43					Mm7	0	0	1, -2, 0, 4		0	1	0	4	0.0	0.0	1.0	0.0
264	262	1/2	1/2	3/4	4	1	I6	0	-3.37805	/			F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	1.0	0.0
265	263	0	0	3/4	4	1	V7						F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	4	0.0	0.0	1.0	0.0
265	263	1/4	1/4	3/4	4	1	IV6						F	I		IV6	IV		6					M	0	0	2, -1, -2		-2	2	0	4	0.0	0.0	1.0	0.0
265	263	1/2	1/2	3/4	4	1	viio						F	I		viio	vii	o						o	0	0	4, 1, -2		4	4	0	4	0.0	0.0	1.0	0.0
266	264	0	0	3/4	4	1	I						F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
266	264	1/4	1/4	3/4	4	1	V43						F	I		V43	V		43					Mm7	0	0	1, -2, 0, 4		0	1	0	4	0.0	0.0	1.0	0.0
266	264	1/2	1/2	3/4	4	1	I6						F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	1.0	0.0
267	265	0	0	3/4	4	1	V7	-0.00222488	-2.57197	/			F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	4	0.0	0.0	1.0	0.0
267	265	1/4	1/4	3/4	4	1	IV6						F	I		IV6	IV		6					M	0	0	2, -1, -2		-2	2	0	4	0.0	0.0	1.0	0.0
267	265	1/2	1/2	3/4	4	1	viio						F	I		viio	vii	o						o	0	0	4, 1, -2		4	4	0	4	0.0	0.0	1.0	0.0
268	266	0	0	3/4	4	1	I\\	0	-5.03659	/	1		F	I		I	I						\\	M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
268	266	1/4	1/4	3/4	4	1	V2/IV	0.195123	-4.64635	/	1		F	I		V2/IV	V		2		IV			Mm7	0	0	-3, -1, 3, 0		-1	-3	0	4	0.0	0.0	2.0	0.0
269	266	0	0	3/4	4	1	I\\	0	-4.45123	/	1		F	I		I	I						\\	M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
269	266	1/4	1/4	3/4	4	1	I	0.195123	-4.40244	/	1		F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	40	0.0	0.0	17.5	0.0
275	272	0	0	3/4	4	1	I\\	-0.0986739	-3.66628	/			F	I		I	I						\\	M	0	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	1.5	0.0
