mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
185	176	1/4	1/4	2/2	4	1	V2/iv					c	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0.0	-2.0	1	4	0.2	0.125	0.875	0.125
185	176	1/2	1/2	2/2	4	1	iv65					c	i		iv65		iv		65					mm7	1	1	-4, 0, -3, -1		-1.0	-4.0	1	4	0.2	0.125	0.875	0.125
185	176	3/4	3/4	2/2	4	1	V64/iv					c	i		V64/iv		V		64		iv			M	1	1	1, 0, 4		0.0	1.0	1	5	0.16666666666666666	0.125	1.125	0.1
186	177	0	0	2/2	4	1	iv					c	i		iv		iv							m	1	1	-1, -4, 0		-1.0	-1.0	0	5	0.0	0.0	1.25	0.0
186	177	1/4	1/4	2/2	4	1	It6					c	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6.0	-4.0	0	4	0.0	0.0	1.0	0.0
186	177	1/2	1/2	2/2	4	1	V(64)					c	i		V(64)		V			64				M	1	1	1, 0, -3		1.0	1.0	0	4	0.0	0.0	1.0	0.0
186	177	3/4	3/4	2/2	4	1	V					c	i		V		V							M	1	1	1, 5, 2		1.0	1.0	0	4	0.0	0.0	1.0	0.0
187	178	0	0	2/2	4	1	i\\					c	i		i		i						\\	m	1	1	0, -3, 1		0.0	0.0	1	7	0.125	0.125	1.375	0.08333333333333333
187	178	3/4	3/4	2/2	4	1	V7					c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1.0	1.0	0	5	0.0	0.0	1.0	0.0
188	179	0	0	2/2	4	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	1	7	0.125	0.125	1.375	0.08333333333333333
188	179	3/4	3/4	2/2	4	1	V7					c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1.0	1.0	0	6	0.0	0.0	1.25	0.0
189	180	0	0	2/2	4	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	1	8	0.1111111111111111	0.125	1.625	0.07142857142857142
189	180	3/4	3/4	2/2	4	1	V	-0.146342	-4.54879	/		c	i		V		V							M	1	1	1, 5, 2		1.0	1.0	0	6	0.0	0.0	1.25	0.0
190	181	0	0	2/2	4	1	i	0	-4.84147	/		c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	0	6	0.0	0.0	1.25	0.0
190	181	1/4	1/4	2/2	4	1	V	-0.146342	-4.69513	/		c	i		V		V							M	1	1	1, 5, 2		1.0	1.0	1	5	0.16666666666666666	0.25	1.0	0.2
190	181	1/2	1/2	2/2	4	1	i	0	-5.13416	/		c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	0	6	0.0	0.0	1.25	0.0
190	181	3/4	3/4	2/2	4	1	V	0.146342	-4.40245	/		c	i		V		V							M	1	1	1, 5, 2		1.0	1.0	1	5	0.16666666666666666	0.25	1.0	0.2
191	182	0	0	2/2	4	1	i	1.2582e-7	-5.57318	/		c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	0	6	0.0	0.0	2.25	0.0
191	182	1/2	1/2	2/2	4	1	V2/iv	0	-5.28049	/		c	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0.0	-2.0	0	4	0.0	0.0	1.25	0.0
192	183	0	0	2/2	4	1	iv6	0	-5.42684	/		c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1.0	-4.0	0	6	0.0	0.0	2.25	0.0
192	183	1/2	1/2	2/2	4	1	iv	0	-5.8	/		c	i		iv		iv							m	1	1	-1, -4, 0		-1.0	-1.0	0	4	0.0	0.0	1.25	0.0
193	184	0	0	2/2	4	1	V(64)	0	-5.86587	/		c	i		V(64)		V			64				M	1	1	1, 0, -3		1.0	1.0	2	8	0.2	0.25	2.5	0.09090909090909091
194	185	0	0	2/2	4	1	V					c	i		V		V							M	1	1	1, 5, 2		1.0	1.0	2	8	0.2	0.25	2.5	0.09090909090909091
195	186	0	0	2/2	4	1	i\\					c	i		i		i						\\	m	1	1	0, -3, 1		0.0	0.0	0	6	0.0	0.0	2.25	0.0
195	186	1/2	1/2	2/2	4	1	V2/iv					c	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0.0	-2.0	0	4	0.0	0.0	1.25	0.0
196	187	0	0	2/2	4	1	iv6					c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1.0	-4.0	0	6	0.0	0.0	2.25	0.0
196	187	1/2	1/2	2/2	4	1	i64					c	i		i64		i		64					m	1	1	1, 0, -3		0.0	1.0	0	4	0.0	0.0	1.25	0.0
197	188	0	0	2/2	4	1	iv					c	i		iv		iv							m	1	1	-1, -4, 0		-1.0	-1.0	4	4	0.5	0.5	1.75	0.2222222222222222
197	188	1/2	1/2	2/2	4	1	iv7					c	i		iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1.0	-1.0	0	4	0.0	0.0	1.0	0.0
198	189	0	0	2/2	4	1	Ger6					c	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6.0	-4.0	2	8	0.2	0.25	2.5	0.09090909090909091
199	190	0	0	2/2	4	1	V(64)					c	i		V(64)		V			64				M	1	1	1, 0, -3		1.0	1.0	2	8	0.2	0.25	2.5	0.09090909090909091
200	191	0	0	2/2	4	1	V					c	i		V		V							M	1	1	1, 5, 2		1.0	1.0	2	8	0.2	0.25	2.5	0.09090909090909091
201	192	0	0	2/2	4	1	i\\					c	i		i		i						\\	m	1	1	0, -3, 1		0.0	0.0	0	7	0.0	0.0	2.5	0.0
201	192	3/4	3/4	2/2	4	1	i64					c	i		i64		i		64					m	1	1	1, 0, -3		0.0	1.0	0	2	0.0	0.0	0.5	0.0
202	193	0	0	2/2	4	1	V43					c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1.0	2.0	0	7	0.0	0.0	2.5	0.0
202	193	3/4	3/4	2/2	4	1	V7					c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1.0	1.0	0	2	0.0	0.0	0.5	0.0
203	194	0	0	2/2	4	1	i6					c	i		i6		i		6					m	1	1	-3, 1, 0		0.0	-3.0	0	8	0.0	0.0	3.0	0.0
203	194	3/4	3/4	2/2	4	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	0	2	0.0	0.0	0.5	0.0
204	195	0	0	2/2	4	1	ii%65					c	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2.0	-1.0	0	5	0.0	0.0	1.25	0.0
204	195	1/4	1/4	2/2	4	1	ii%7					c	i		ii%7		ii	%	7					%7	1	1	2, -1, -4, 0		2.0	2.0	0	4	0.0	0.0	1.0	0.0
204	195	1/2	1/2	2/2	4	1	V(64)					c	i		V(64)		V			64				M	1	1	1, 0, -3		1.0	1.0	0	4	0.0	0.0	1.0	0.0
204	195	3/4	3/4	2/2	4	1	V7					c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1.0	1.0	0	4	0.0	0.0	1.0	0.0
205	196	0	0	2/2	4	1	i\\					c	i		i		i						\\	m	1	1	0, -3, 1		0.0	0.0	0	15	0.0	0.0	3.5	0.0
206	197	0	0	2/2	4	1	V43					c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1.0	2.0	0	4	0.0	0.0	1.0	0.0
206	197	1/4	1/4	2/2	4	1	V7					c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1.0	1.0	0	3	0.0	0.0	0.5	0.0
206	197	1/2	1/2	2/2	4	1	V43					c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1.0	2.0	0	5	0.0	0.0	1.5	0.0
206	197	3/4	3/4	2/2	4	1	V7					c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1.0	1.0	0	3	0.0	0.0	0.5	0.0
207	198	0	0	2/2	4	1	i6					c	i		i6		i		6					m	1	1	-3, 1, 0		0.0	-3.0	2	17	0.10526315789473684	0.5	3.25	0.13333333333333333
209	200	0	0	2/2	4	1	ii%65	-0.195123	-4.06098	/		c	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2.0	-1.0	3	13	0.1875	0.75	3.25	0.1875
211	202	0	0	2/2	4	1	V(64)					c	i		V(64)		V			64				M	1	1	1, 0, -3		1.0	1.0	0	4	0.0	0.0	1.0	0.0
212	203	0	0	2/2	4	1	V7\\					c	i		V7		V		7				\\	Mm7	1	1	1, 5, 2, -1		1.0	1.0	2	6	0.25	0.25	1.25	0.16666666666666666
213	204	0	0	2/2	4	1	I[I					c	i	I	I		I							M	1	1	0, 4, 1		0.0	0.0	4	10	0.2857142857142857	0.5	2.75	0.15384615384615385
214	205	0	0	2/2	4	1	iv	0.439026	-4.2561	/		c	i	I	iv		iv							m	1	1	-1, -4, 0		-1.0	-1.0	0	4	0.0	0.0	1.0	0.0
214	205	1/4	1/4	2/2	4	1	I	0	-3.96342	/		c	i	I	I		I							M	1	1	0, 4, 1		0.0	0.0	0	4	0.0	0.0	1.0	0.0
214	205	1/2	1/2	2/2	4	1	iv	-0.146342	-4.40245	/		c	i	I	iv		iv							m	1	1	-1, -4, 0		-1.0	-1.0	0	4	0.0	0.0	1.0	0.0
214	205	3/4	3/4	2/2	4	1	I	-0.146342	-3.67074	/		c	i	I	I		I							M	1	1	0, 4, 1		0.0	0.0	6	15	0.2857142857142857	0.75	4.25	0.15
216	207	0	0	2/2	4	1	iv	0.146342	-4.54879	/		c	i	I	iv		iv							m	1	1	-1, -4, 0		-1.0	-1.0	0	4	0.0	0.0	1.0	0.0
216	207	1/4	1/4	2/2	4	1	I	0.146342	-4.40245	/		c	i	I	I		I							M	1	1	0, 4, 1		0.0	0.0	0	4	0.0	0.0	1.0	0.0
216	207	1/2	1/2	2/2	4	1	iv	0	-4.69513	/		c	i	I	iv		iv							m	1	1	-1, -4, 0		-1.0	-1.0	0	4	0.0	0.0	1.0	0.0
216	207	3/4	3/4	2/2	4	1	I	0.146342	-4.2561	/		c	i	I	I		I							M	1	1	0, 4, 1		0.0	0.0	14	39	0.2641509433962264	1.75	9.75	0.15217391304347827
221	212	0	0	2/2	4	1	I]	0.292684	-6.74392	/		c	i	I	I		I							M	1	1	0, 4, 1		0.0	0.0	2	2	0.5	0.08333333333333333	0.2916666666666667	0.2222222222222222
222	213	0	0	2/2	4	1	I	0.292684	-4.40245	/		c	i		I		I							M	1	1	0, 4, 1		0.0	0.0	26	23	0.5306122448979592	1.0833333333333333	3.0416666666666665	0.2626262626262626
225	216	0	0	2/2	4	1	I\\					c	i		I		I						\\	M	1	1	0, 4, 1		0.0	0.0	0	4	0.0	0.0	1.0	0.0
