mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	Ottava:8va	decrescendo_hairpin	crescendo_hairpin
235	229	674	704	0.5		1/2	1/2	Chord	6/8	4	1	1/8			1/8	1	4636										
236	230	675	705	0.0		0	0	StaffText	6/8	1	1	0								<i>cresc.</i>							
236	230	675	705	0.5		0	0	Chord	6/8	1	1	1/8			1/8	1	4637										
236	230	1351/2	1411/2	1.0		1/8	1/8	Chord	6/8	1	1	1/4			1/4	1	4638										
236	230	1353/2	1413/2	1.0		3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	4639										
236	230	1355/2	1415/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	4640										
236	230	675	705	0.0		0	0	StaffText	6/8	2	1	0								<i>cresc.</i>							
236	230	675	705	0.5		0	0	Chord	6/8	2	1	1/8			1/8	1	4641										
236	230	1351/2	1411/2	1.0		1/8	1/8	Chord	6/8	2	1	1/4			1/4	1	4642										
236	230	1353/2	1413/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	4643										
236	230	1355/2	1415/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	4644										
236	230	675	705	0.0		0	0	StaffText	6/8	3	1	0								<i>cresc.</i>							
236	230	675	705	0.5		0	0	Chord	6/8	3	1	1/8			1/8	1	4645										
236	230	676	706	0.5		1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	4646										
236	230	677	707	0.5		1/2	1/2	Chord	6/8	3	1	1/8			1/8	1	4647										
236	230	675	705	0.0		0	0	StaffText	6/8	4	1	0								<i>cresc.</i>							
236	230	675	705	0.5		0	0	Chord	6/8	4	1	1/8			1/8	1	4648										
236	230	676	706	0.5		1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	4649										
236	230	677	707	0.5		1/2	1/2	Chord	6/8	4	1	1/8			1/8	1	4650										
237	231	678	708	0.5		0	0	Chord	6/8	1	1	1/8			1/8	1	4651										
237	231	1357/2	1417/2	1.0		1/8	1/8	Chord	6/8	1	1	1/4			1/4	1	4652										
237	231	1359/2	1419/2	1.0		3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	4653										
237	231	1361/2	1421/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	4654										
237	231	678	708	0.5		0	0	Chord	6/8	2	1	1/8			1/8	1	4655										
237	231	1357/2	1417/2	1.0		1/8	1/8	Chord	6/8	2	1	1/4			1/4	1	4656										
237	231	1359/2	1419/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	4657										
237	231	1361/2	1421/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	4658										
237	231	678	708	0.5		0	0	Chord	6/8	3	1	1/8			1/8	1	4659										
237	231	679	709	0.5		1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	4660										
237	231	680	710	0.5		1/2	1/2	Chord	6/8	3	1	1/8			1/8	1	4661										
237	231	678	708	0.5		0	0	Chord	6/8	4	1	1/8			1/8	1	4662										
237	231	679	709	0.5		1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	4663										
237	231	680	710	0.5		1/2	1/2	Chord	6/8	4	1	1/8			1/8	1	4664										
238	232	681	711	0.5		0	0	Chord	6/8	1	1	1/8			1/8	1	4665										
238	232	1363/2	1423/2	1.0		1/8	1/8	Chord	6/8	1	1	1/4			1/4	1	4666										
238	232	1365/2	1425/2	1.0		3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	4667										
238	232	1367/2	1427/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	4668										
238	232	681	711	0.5		0	0	Chord	6/8	2	1	1/8			1/8	1	4669										
238	232	1363/2	1423/2	1.0		1/8	1/8	Chord	6/8	2	1	1/4			1/4	1	4670										
238	232	1365/2	1425/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	4671										
238	232	1367/2	1427/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	4672										
238	232	681	711	0.5		0	0	Chord	6/8	3	1	1/8			1/8	1	4673										
238	232	682	712	0.5		1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	4674										
238	232	683	713	0.5		1/2	1/2	Chord	6/8	3	1	1/8			1/8	1	4675										
238	232	681	711	0.5		0	0	Chord	6/8	4	1	1/8			1/8	1	4676										
238	232	682	712	0.5		1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	4677										
238	232	683	713	0.5		1/2	1/2	Chord	6/8	4	1	1/8			1/8	1	4678										
239	233	684	714	0.0		0	0	Dynamic	6/8	1	1	0						ff									
239	233	684	714	0.5		0	0	Chord	6/8	1	1	1/8			1/8	1	4679										
239	233	1369/2	1429/2	1.0		1/8	1/8	Chord	6/8	1	1	1/4			1/4	1	4680										
239	233	1371/2	1431/2	1.0		3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	4681										
239	233	1373/2	1433/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	4682										
239	233	684	714	0.0		0	0	Dynamic	6/8	2	1	0						ff									
239	233	684	714	0.5		0	0	Chord	6/8	2	1	1/8			1/8	1	4683										
239	233	1369/2	1429/2	1.0		1/8	1/8	Chord	6/8	2	1	1/4			1/4	1	4684										
239	233	1371/2	1431/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	4685										
239	233	1373/2	1433/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	4686										
239	233	684	714	0.0		0	0	Dynamic	6/8	3	1	0						ff									
239	233	684	714	0.5		0	0	Chord	6/8	3	1	1/8			1/8	1	4687										
239	233	685	715	0.5		1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	4688										
239	233	686	716	0.5		1/2	1/2	Chord	6/8	3	1	1/8			1/8	1	4689										
239	233	684	714	0.0		0	0	Dynamic	6/8	4	1	0						ff									
239	233	684	714	0.5		0	0	Chord	6/8	4	1	1/8			1/8	1	4690										
239	233	685	715	0.5		1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	4691										
239	233	686	716	0.5		1/2	1/2	Chord	6/8	4	1	1/8			1/8	1	4692										
240	234	687	717	0.5		0	0	Chord	6/8	1	1	1/8			1/8	1	4693										
240	234	1375/2	1435/2	1.0		1/8	1/8	Chord	6/8	1	1	1/4			1/4	1	4694										
240	234	1377/2	1437/2	1.0		3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	4695										
240	234	1379/2	1439/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	4696										
240	234	687	717	0.5		0	0	Chord	6/8	2	1	1/8			1/8	1	4697										
240	234	1375/2	1435/2	1.0		1/8	1/8	Chord	6/8	2	1	1/4			1/4	1	4698										
240	234	1377/2	1437/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	4699										
240	234	1379/2	1439/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	4700										
240	234	687	717	0.5		0	0	Chord	6/8	3	1	1/8			1/8	1	4701										
240	234	688	718	0.5		1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	4702										
240	234	689	719	0.5		1/2	1/2	Chord	6/8	3	1	1/8			1/8	1	4703										
240	234	687	717	0.5		0	0	Chord	6/8	4	1	1/8			1/8	1	4704										
240	234	688	718	0.5		1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	4705										
240	234	689	719	0.5		1/2	1/2	Chord	6/8	4	1	1/8			1/8	1	4706										
241	235	690	720	0.5		0	0	Chord	6/8	1	1	1/8			1/8	1	4707										
241	235	1381/2	1441/2	1.0		1/8	1/8	Chord	6/8	1	1	1/4			1/4	1	4708										
241	235	1383/2	1443/2	1.0		3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	4709										
241	235	1385/2	1445/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	4710										
241	235	690	720	0.5		0	0	Chord	6/8	2	1	1/8			1/8	1	4711										
241	235	1381/2	1441/2	1.0		1/8	1/8	Chord	6/8	2	1	1/4			1/4	1	4712										
241	235	1383/2	1443/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	4713										
241	235	1385/2	1445/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	4714										
241	235	690	720	0.5		0	0	Chord	6/8	3	1	1/8			1/8	1	4715										
241	235	691	721	0.5		1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	4716										
241	235	692	722	0.5		1/2	1/2	Chord	6/8	3	1	1/8			1/8	1	4717										
241	235	690	720	0.5		0	0	Chord	6/8	4	1	1/8			1/8	1	4718										
241	235	691	721	0.5		1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	4719										
241	235	692	722	0.5		1/2	1/2	Chord	6/8	4	1	1/8			1/8	1	4720										
242	236	693	723	0.5		0	0	Chord	6/8	1	1	1/8			1/8	1	4721										
242	236	1387/2	1447/2	1.0		1/8	1/8	Chord	6/8	1	1	1/4			1/4	1	4722										
242	236	1389/2	1449/2	1.0		3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	4723										
242	236	1391/2	1451/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	4724										
242	236	693	723	0.5		0	0	Chord	6/8	2	1	1/8			1/8	1	4725										
242	236	1387/2	1447/2	1.0		1/8	1/8	Chord	6/8	2	1	1/4			1/4	1	4726										
242	236	1389/2	1449/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	4727										
242	236	1391/2	1451/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	4728										
242	236	693	723	0.5		0	0	Chord	6/8	3	1	1/8			1/8	1	4729										
242	236	694	724	0.5		1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	4730										
242	236	695	725	0.5		1/2	1/2	Chord	6/8	3	1	1/8			1/8	1	4731										
242	236	1391/2	1451/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	4732										
242	236	693	723	0.5		0	0	Chord	6/8	4	1	1/8			1/8	1	4733										
242	236	694	724	0.5		1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	4734										
242	236	695	725	0.5		1/2	1/2	Chord	6/8	4	1	1/8			1/8	1	4735										
242	236	1391/2	1451/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	4736										
243	237	696	726	0.0		0	0	Dynamic	6/8	1	1	0						ff									
243	237	696	726	3.0		0	0	Chord	6/8	1	1	3/4			1/2	3/2	4737										
243	237	696	726	0.0		0	0	Dynamic	6/8	2	1	0						ff									
243	237	696	726	3.0		0	0	Chord	6/8	2	1	3/4			1/2	3/2	4738										
243	237	696	726	1.5		0	0	Chord	6/8	3	1	3/8			1/4	3/2	4739										
243	237	1395/2	1455/2	0.0		3/8	3/8	Dynamic	6/8	3	1	0						ff									
243	237	1395/2	1455/2	1.5		3/8	3/8	Chord	6/8	3	1	3/8			1/4	3/2	4740										
243	237	696	726	1.5		0	0	Chord	6/8	4	1	3/8			1/4	3/2	4741										
243	237	1395/2	1455/2	0.0		3/8	3/8	Dynamic	6/8	4	1	0						ff									
243	237	1395/2	1455/2	1.5		3/8	3/8	Chord	6/8	4	1	3/8			1/4	3/2	4742										
244	238	699	729	0.0		0	0	Dynamic	6/8	1	1	0						ff									
244	238	699	729	0.0		0	0	Spanner	6/8	1	1	0														57	
244	238	699	729	3.0		0	0	Chord	6/8	1	1	3/4			1/2	3/2	4743									57	
244	238	699	729	0.0		0	0	Dynamic	6/8	2	1	0						ff									
244	238	699	729	0.0		0	0	Spanner	6/8	2	1	0														58	
244	238	699	729	3.0		0	0	Chord	6/8	2	1	3/4			1/2	3/2	4744									58	
244	238	699	729	1.5		0	0	Chord	6/8	3	1	3/8			1/4	3/2	4745										
244	238	1401/2	1461/2	0.0		3/8	3/8	Dynamic	6/8	3	1	0						ff									
244	238	1401/2	1461/2	0.0		3/8	3/8	Spanner	6/8	3	1	0														59	
244	238	1401/2	1461/2	1.5		3/8	3/8	Chord	6/8	3	1	3/8			1/4	3/2	4746									59	
244	238	699	729	1.5		0	0	Chord	6/8	4	1	3/8			1/4	3/2	4747										
244	238	1401/2	1461/2	0.0		3/8	3/8	Dynamic	6/8	4	1	0						ff									
244	238	1401/2	1461/2	0.0		3/8	3/8	Spanner	6/8	4	1	0														60	
244	238	1401/2	1461/2	1.5		3/8	3/8	Chord	6/8	4	1	3/8			1/4	3/2	4748									60	
245	239	702	732	3.0		0	0	Chord	6/8	1	1	3/4			1/2	3/2	4749									57	
245	239	702	732	3.0		0	0	Chord	6/8	2	1	3/4			1/2	3/2	4750									58	
245	239	702	732	3.0		0	0	Chord	6/8	3	1	3/4			1/2	3/2	4751									59	
245	239	702	732	3.0		0	0	Chord	6/8	4	1	3/4			1/2	3/2	4752									60	
246	240	705	735	0.0		0	0	Dynamic	6/8	1	1	0						p									
246	240	705	735	0.0		0	0	Spanner	6/8	1	1	0															
246	240	705	735	0.25		0	0	Chord	6/8	1	1	1/16			1/16	1	4753							613			
246	240	2821/4	2941/4	0.25		1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	4754							613			
246	240	1411/2	1471/2	0.25		1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	4755							613			
246	240	2823/4	2943/4	0.25		3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	4756							613			
246	240	706	736	0.25		1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	4757							613			
246	240	2825/4	2945/4	0.25		5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	4758							613			
246	240	1413/2	1473/2	0.25		3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	4759							613			
246	240	2827/4	2947/4	0.25		7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	4760							613			
246	240	707	737	0.25		1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	4761							613			
246	240	2829/4	2949/4	0.25		9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	4762							613			
246	240	1415/2	1475/2	0.25		5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	4763							613			
246	240	2831/4	2951/4	0.25		11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	4764										
246	240	705	735	0.0		0	0	Dynamic	6/8	2	1	0						p									
246	240	705	735	0.0		0	0	Spanner	6/8	2	1	0															
246	240	705	735	0.5		0	0	Chord	6/8	2	1	1/8			1/8	1	4765										
246	240	705	735	0.0		0	0	Dynamic	6/8	3	1	0						p									
246	240	705	735	0.0		0	0	Spanner	6/8	3	1	0															
246	240	705	735	0.5		0	0	Chord	6/8	3	1	1/8			1/8	1	4766										
246	240	705	735	0.0		0	0	Dynamic	6/8	4	1	0						p									
246	240	705	735	0.0		0	0	Spanner	6/8	4	1	0															
246	240	705	735	0.5		0	0	Chord	6/8	4	1	1/8			1/8	1	4767										
247	241	708	738	0.0		0	0	Dynamic	6/8	1	1	0						pp									
247	241	708	738	0.75		0	0	Chord	6/8	1	1	3/16			1/8	3/2	4768										
247	241	2835/4	2955/4	0.25		3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	4769							614			
247	241	709	739	0.25		1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	4770							614			
247	241	2837/4	2957/4	0.25		5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	4771										
247	241	1419/2	1479/2	1.5		3/8	3/8	Chord	6/8	1	1	3/8			1/4	3/2	4772										
247	241	708	738	0.0		0	0	Dynamic	6/8	2	1	0						pp									
247	241	708	738	1.5		0	0	Chord	6/8	2	1	3/8			1/4	3/2	4773							615			
247	241	1419/2	1479/2	0.5		3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	4774							615			
247	241	710	740	0.25		1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	4775							615			
247	241	2841/4	2961/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	4776							615			
247	241	1421/2	1481/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	4777							615			
247	241	2843/4	2963/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	4778										
247	241	708	738	0.0		0	0	Dynamic	6/8	3	1	0						pp									
247	241	708	738	1.5		0	0	Chord	6/8	3	1	3/8			1/4	3/2	4779							616			
247	241	1419/2	1479/2	1.0		3/8	3/8	Chord	6/8	3	1	1/4			1/4	1	4780							616			
247	241	1421/2	1481/2	0.25		5/8	5/8	Chord	6/8	3	1	1/16			1/16	1	4781							616			
247	241	2843/4	2963/4	0.25		11/16	11/16	Chord	6/8	3	1	1/16			1/16	1	4782										
247	241	708	738	0.0		0	0	Dynamic	6/8	4	1	0						pp									
247	241	708	738	3.0		0	0	Chord	6/8	4	1	3/4			1/2	3/2	4783										
248	242	711	741	0.25		0	0	Chord	6/8	1	1	1/16			1/16	1	4784							617			
248	242	2845/4	2965/4	0.25		1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	4785							617			
248	242	1423/2	1483/2	0.25		1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	4786							617			
248	242	2847/4	2967/4	0.25		3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	4787							617			
248	242	712	742	0.25		1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	4788							617			
248	242	2849/4	2969/4	0.25		5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	4789							617			
248	242	1425/2	1485/2	1.5		3/8	3/8	Chord	6/8	1	1	3/8			1/4	3/2	4790										
248	242	711	741	1.0		0	0	Chord	6/8	2	1	1/4			1/4	1	4791										
248	242	712	742	0.5		1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	4792							618			
248	242	1425/2	1485/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	4793							618			
248	242	2851/4	2971/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	4794							618			
248	242	713	743	0.25		1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	4795							618			
248	242	2853/4	2973/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	4796							618			
248	242	1427/2	1487/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	4797							618			
248	242	2855/4	2975/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	4798										
248	242	711	741	1.0		0	0	Chord	6/8	3	1	1/4			1/4	1	4799							619			
248	242	712	742	0.5		1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	4800							619			
248	242	1425/2	1485/2	1.0		3/8	3/8	Chord	6/8	3	1	1/4			1/4	1	4801							619			
248	242	1427/2	1487/2	0.25		5/8	5/8	Chord	6/8	3	1	1/16			1/16	1	4802							619			
248	242	2855/4	2975/4	0.25		11/16	11/16	Chord	6/8	3	1	1/16			1/16	1	4803										
248	242	711	741	3.0		0	0	Chord	6/8	4	1	3/4			1/2	3/2	4804										
249	243	714	744	0.25		0	0	Chord	6/8	1	1	1/16			1/16	1	4805							620			
249	243	2857/4	2977/4	0.25		1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	4806							620			
249	243	1429/2	1489/2	0.25		1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	4807							620			
249	243	2859/4	2979/4	0.25		3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	4808							620			
249	243	715	745	0.25		1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	4809							620			
249	243	2861/4	2981/4	0.25		5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	4810							620			
249	243	1431/2	1491/2	0.25		3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	4811							620			
249	243	2863/4	2983/4	0.25		7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	4812							620			
249	243	716	746	0.25		1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	4813							620			
249	243	2865/4	2985/4	0.25		9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	4814							620			
249	243	1433/2	1493/2	0.25		5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	4815							620			
249	243	2867/4	2987/4	0.25		11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	4816							620			
249	243	714	744	1.0		0	0	Chord	6/8	2	1	1/4			1/4	1	4817										
249	243	1431/2	1491/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	4818										
249	243	714	744	1.0		0	0	Chord	6/8	3	1	1/4			1/4	1	4819										
249	243	1431/2	1491/2	1.0		3/8	3/8	Chord	6/8	3	1	1/4			1/4	1	4820										
249	243	714	744	1.0		0	0	Chord	6/8	4	1	1/4			1/4	1	4821										
249	243	1431/2	1491/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4			1/4	1	4822										
250	244	717	747	0.25		0	0	Chord	6/8	1	1	1/16			1/16	1	4823							620			
250	244	2869/4	2989/4	0.25		1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	4824							620			
250	244	1435/2	1495/2	0.25		1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	4825							620			
250	244	2871/4	2991/4	0.25		3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	4826							620			
250	244	718	748	0.25		1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	4827							620			
250	244	2873/4	2993/4	0.25		5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	4828							620			
250	244	1437/2	1497/2	0.25		3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	4829							620			
250	244	2875/4	2995/4	0.25		7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	4830							620			
250	244	719	749	0.25		1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	4831							620			
250	244	2877/4	2997/4	0.25		9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	4832							620			
250	244	1439/2	1499/2	0.25		5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	4833							620			
250	244	2879/4	2999/4	0.25		11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	4834										
251	245	720	750	0.25		0	0	Chord	6/8	1	1	1/16			1/16	1	4835							621			
251	245	2881/4	3001/4	0.25		1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	4836							621			
251	245	1441/2	1501/2	0.25		1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	4837							621			
251	245	2883/4	3003/4	0.25		3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	4838							621			
251	245	721	751	0.25		1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	4839							621			
251	245	2885/4	3005/4	0.25		5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	4840							621			
251	245	1443/2	1503/2	0.25		3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	4841							621			
251	245	2887/4	3007/4	0.25		7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	4842							621			
251	245	722	752	0.25		1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	4843							621			
251	245	2889/4	3009/4	0.25		9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	4844							621			
251	245	1445/2	1505/2	0.25		5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	4845							621			
251	245	2891/4	3011/4	0.25		11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	4846										
251	245	2887/4	3007/4	0.0		7/16	7/16	Dynamic	6/8	2	1	0						pp									
251	245	2887/4	3007/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	4847							622			
251	245	722	752	0.25		1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	4848							622			
251	245	2889/4	3009/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	4849							622			
251	245	1445/2	1505/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	4850							622			
251	245	2891/4	3011/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	4851										
251	245	2887/4	3007/4	0.0		7/16	7/16	Dynamic	6/8	3	1	0						pp									
251	245	2887/4	3007/4	0.25		7/16	7/16	Chord	6/8	3	1	1/16			1/16	1	4852							623			
251	245	722	752	0.25		1/2	1/2	Chord	6/8	3	1	1/16			1/16	1	4853							623			
251	245	2889/4	3009/4	0.25		9/16	9/16	Chord	6/8	3	1	1/16			1/16	1	4854							623			
251	245	1445/2	1505/2	0.25		5/8	5/8	Chord	6/8	3	1	1/16			1/16	1	4855							623			
251	245	2891/4	3011/4	0.25		11/16	11/16	Chord	6/8	3	1	1/16			1/16	1	4856										
251	245	1443/2	1503/2	0.0		3/8	3/8	Dynamic	6/8	4	1	0						pp									
251	245	1443/2	1503/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8			1/8	1	4857										
251	245	1445/2	1505/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	4858							624			
252	246	723	753	0.0		0	0	StaffText	6/8	1	1	0								<i>cresc.</i>							
252	246	723	753	0.25		0	0	Chord	6/8	1	1	1/16			1/16	1	4859										
252	246	2893/4	3013/4	0.25		1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	4860							625			
252	246	1447/2	1507/2	0.25		1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	4861							625			
252	246	2895/4	3015/4	0.25		3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	4862							625			
252	246	724	754	0.25		1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	4863							625			
252	246	2897/4	3017/4	0.25		5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	4864										
252	246	1449/2	1509/2	0.25		3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	4865										
252	246	2899/4	3019/4	0.25		7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	4866							626			
252	246	725	755	0.25		1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	4867							626			
252	246	2901/4	3021/4	0.25		9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	4868							626			
252	246	1451/2	1511/2	0.25		5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	4869							626			
252	246	2903/4	3023/4	0.25		11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	4870										
252	246	723	753	0.0		0	0	StaffText	6/8	2	1	0								<i>cresc.</i>							
252	246	2893/4	3013/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	4871							627			
252	246	1447/2	1507/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	4872							627			
252	246	2895/4	3015/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	4873							627			
252	246	724	754	0.25		1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	4874							627			
252	246	2897/4	3017/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	4875										
252	246	2899/4	3019/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	4876							628			
252	246	725	755	0.25		1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	4877							628			
252	246	2901/4	3021/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	4878							628			
252	246	1451/2	1511/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	4879							628			
252	246	2903/4	3023/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	4880										
252	246	723	753	0.0		0	0	StaffText	6/8	3	1	0								<i>cresc.</i>							
252	246	2893/4	3013/4	0.25		1/16	1/16	Chord	6/8	3	1	1/16			1/16	1	4881							629			
252	246	1447/2	1507/2	0.25		1/8	1/8	Chord	6/8	3	1	1/16			1/16	1	4882							629			
252	246	2895/4	3015/4	0.25		3/16	3/16	Chord	6/8	3	1	1/16			1/16	1	4883							629			
252	246	724	754	0.25		1/4	1/4	Chord	6/8	3	1	1/16			1/16	1	4884							629			
252	246	2897/4	3017/4	0.25		5/16	5/16	Chord	6/8	3	1	1/16			1/16	1	4885										
