mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin	Trill:trill
128	128	1021/4	1021/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2445									413			
128	128	511/2	511/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	2446									413			
128	128	1023/4	1023/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	2447												
128	128	254	254	0.0	0	0	StaffText	2/4	3	1	0							cresc.									
128	128	254	254	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	2448									414			
128	128	509/2	509/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	2449												
128	128	255	255	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	2450		articStaccatoAbove										
128	128	1021/4	1021/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	2451									415			
128	128	511/2	511/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	2452									415			
128	128	1023/4	1023/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	2453												
128	128	254	254	0.0	0	0	StaffText	2/4	4	1	0							cresc.									
128	128	254	254	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	2454									416			
128	128	509/2	509/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	2455									416			
128	128	255	255	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	2456									416			
128	128	511/2	511/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	2457												
129	129	256	256	0.0	0	0	Dynamic	2/4	1	1	0					sf											
129	129	256	256	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	2458												
129	129	1537/6	1537/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	2459												
129	129	769/3	769/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	2460												
129	129	513/2	513/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	2461												
129	129	770/3	770/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	2462												
129	129	1541/6	1541/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	2463												
129	129	257	257	0.0	1/4	1/4	Dynamic	2/4	1	1	0					sf											
129	129	257	257	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	2464												
129	129	1543/6	1543/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	2465												
129	129	772/3	772/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	2466												
129	129	515/2	515/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	2467												
129	129	773/3	773/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	2468												
129	129	1547/6	1547/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	2469												
129	129	256	256	0.0	0	0	Dynamic	2/4	2	1	0					sf											
129	129	256	256	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	2470												
129	129	1537/6	1537/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	2471												
129	129	769/3	769/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	2472												
129	129	513/2	513/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	2473												
129	129	770/3	770/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	2474												
129	129	1541/6	1541/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	2475												
129	129	257	257	0.0	1/4	1/4	Dynamic	2/4	2	1	0					sf											
129	129	257	257	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	2476												
129	129	1543/6	1543/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	2477												
129	129	772/3	772/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	2478												
129	129	515/2	515/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	2479												
129	129	773/3	773/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	2480												
129	129	1547/6	1547/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	2481												
129	129	256	256	0.0	0	0	Dynamic	2/4	3	1	0					sf											
129	129	256	256	0.16666666666666666	0	0	Chord	2/4	3	1	1/24		1/16	2/3	2482												
129	129	1537/6	1537/6	0.16666666666666666	1/24	1/24	Chord	2/4	3	1	1/24		1/16	2/3	2483												
129	129	769/3	769/3	0.16666666666666666	1/12	1/12	Chord	2/4	3	1	1/24		1/16	2/3	2484												
129	129	513/2	513/2	0.16666666666666666	1/8	1/8	Chord	2/4	3	1	1/24		1/16	2/3	2485												
129	129	770/3	770/3	0.16666666666666666	1/6	1/6	Chord	2/4	3	1	1/24		1/16	2/3	2486												
129	129	1541/6	1541/6	0.16666666666666666	5/24	5/24	Chord	2/4	3	1	1/24		1/16	2/3	2487												
129	129	257	257	0.0	1/4	1/4	Dynamic	2/4	3	1	0					sf											
129	129	257	257	0.16666666666666666	1/4	1/4	Chord	2/4	3	1	1/24		1/16	2/3	2488												
129	129	1543/6	1543/6	0.16666666666666666	7/24	7/24	Chord	2/4	3	1	1/24		1/16	2/3	2489												
129	129	772/3	772/3	0.16666666666666666	1/3	1/3	Chord	2/4	3	1	1/24		1/16	2/3	2490												
129	129	515/2	515/2	0.16666666666666666	3/8	3/8	Chord	2/4	3	1	1/24		1/16	2/3	2491												
129	129	773/3	773/3	0.16666666666666666	5/12	5/12	Chord	2/4	3	1	1/24		1/16	2/3	2492												
129	129	1547/6	1547/6	0.16666666666666666	11/24	11/24	Chord	2/4	3	1	1/24		1/16	2/3	2493												
129	129	256	256	0.0	0	0	Dynamic	2/4	4	1	0					sf											
129	129	256	256	0.16666666666666666	0	0	Chord	2/4	4	1	1/24		1/16	2/3	2494												
129	129	1537/6	1537/6	0.16666666666666666	1/24	1/24	Chord	2/4	4	1	1/24		1/16	2/3	2495												
129	129	769/3	769/3	0.16666666666666666	1/12	1/12	Chord	2/4	4	1	1/24		1/16	2/3	2496												
129	129	513/2	513/2	0.16666666666666666	1/8	1/8	Chord	2/4	4	1	1/24		1/16	2/3	2497												
129	129	770/3	770/3	0.16666666666666666	1/6	1/6	Chord	2/4	4	1	1/24		1/16	2/3	2498												
129	129	1541/6	1541/6	0.16666666666666666	5/24	5/24	Chord	2/4	4	1	1/24		1/16	2/3	2499												
129	129	257	257	0.0	1/4	1/4	Dynamic	2/4	4	1	0					sf											
129	129	257	257	0.16666666666666666	1/4	1/4	Chord	2/4	4	1	1/24		1/16	2/3	2500												
129	129	1543/6	1543/6	0.16666666666666666	7/24	7/24	Chord	2/4	4	1	1/24		1/16	2/3	2501												
129	129	772/3	772/3	0.16666666666666666	1/3	1/3	Chord	2/4	4	1	1/24		1/16	2/3	2502												
129	129	515/2	515/2	0.16666666666666666	3/8	3/8	Chord	2/4	4	1	1/24		1/16	2/3	2503												
129	129	773/3	773/3	0.16666666666666666	5/12	5/12	Chord	2/4	4	1	1/24		1/16	2/3	2504												
129	129	1547/6	1547/6	0.16666666666666666	11/24	11/24	Chord	2/4	4	1	1/24		1/16	2/3	2505												
130	130	258	258	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	2506												
130	130	1549/6	1549/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	2507												
130	130	775/3	775/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	2508												
130	130	517/2	517/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	2509												
130	130	776/3	776/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	2510												
130	130	1553/6	1553/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	2511												
130	130	259	259	0.0	1/4	1/4	Dynamic	2/4	1	1	0					sf											
130	130	259	259	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	2512												
130	130	1555/6	1555/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	2513												
130	130	778/3	778/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	2514												
130	130	519/2	519/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	2515												
130	130	779/3	779/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	2516												
130	130	1559/6	1559/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	2517												
130	130	258	258	0.0	0	0	Dynamic	2/4	2	1	0					sf											
130	130	258	258	0.0	0	0	Dynamic	2/4	2	1	0					sf											
130	130	258	258	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	2518												
130	130	1549/6	1549/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	2519												
130	130	775/3	775/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	2520												
130	130	517/2	517/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	2521												
130	130	776/3	776/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	2522												
130	130	1553/6	1553/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	2523												
130	130	259	259	0.0	1/4	1/4	Dynamic	2/4	2	1	0					sf											
130	130	259	259	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	2524												
130	130	1555/6	1555/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	2525												
130	130	778/3	778/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	2526												
130	130	519/2	519/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	2527												
130	130	779/3	779/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	2528												
130	130	1559/6	1559/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	2529												
130	130	258	258	0.0	0	0	Dynamic	2/4	3	1	0					sf											
130	130	258	258	0.16666666666666666	0	0	Chord	2/4	3	1	1/24		1/16	2/3	2530												
130	130	1549/6	1549/6	0.16666666666666666	1/24	1/24	Chord	2/4	3	1	1/24		1/16	2/3	2531												
130	130	775/3	775/3	0.16666666666666666	1/12	1/12	Chord	2/4	3	1	1/24		1/16	2/3	2532												
130	130	517/2	517/2	0.16666666666666666	1/8	1/8	Chord	2/4	3	1	1/24		1/16	2/3	2533												
130	130	776/3	776/3	0.16666666666666666	1/6	1/6	Chord	2/4	3	1	1/24		1/16	2/3	2534												
130	130	1553/6	1553/6	0.16666666666666666	5/24	5/24	Chord	2/4	3	1	1/24		1/16	2/3	2535												
130	130	259	259	0.0	1/4	1/4	Dynamic	2/4	3	1	0					sf											
130	130	259	259	0.16666666666666666	1/4	1/4	Chord	2/4	3	1	1/24		1/16	2/3	2536												
130	130	1555/6	1555/6	0.16666666666666666	7/24	7/24	Chord	2/4	3	1	1/24		1/16	2/3	2537												
130	130	778/3	778/3	0.16666666666666666	1/3	1/3	Chord	2/4	3	1	1/24		1/16	2/3	2538												
130	130	519/2	519/2	0.16666666666666666	3/8	3/8	Chord	2/4	3	1	1/24		1/16	2/3	2539												
130	130	779/3	779/3	0.16666666666666666	5/12	5/12	Chord	2/4	3	1	1/24		1/16	2/3	2540												
130	130	1559/6	1559/6	0.16666666666666666	11/24	11/24	Chord	2/4	3	1	1/24		1/16	2/3	2541												
130	130	258	258	0.0	0	0	Dynamic	2/4	4	1	0					sf											
130	130	258	258	0.16666666666666666	0	0	Chord	2/4	4	1	1/24		1/16	2/3	2542												
130	130	1549/6	1549/6	0.16666666666666666	1/24	1/24	Chord	2/4	4	1	1/24		1/16	2/3	2543												
130	130	775/3	775/3	0.16666666666666666	1/12	1/12	Chord	2/4	4	1	1/24		1/16	2/3	2544												
130	130	517/2	517/2	0.16666666666666666	1/8	1/8	Chord	2/4	4	1	1/24		1/16	2/3	2545												
130	130	776/3	776/3	0.16666666666666666	1/6	1/6	Chord	2/4	4	1	1/24		1/16	2/3	2546												
130	130	1553/6	1553/6	0.16666666666666666	5/24	5/24	Chord	2/4	4	1	1/24		1/16	2/3	2547												
130	130	259	259	0.0	1/4	1/4	Dynamic	2/4	4	1	0					sf											
130	130	259	259	0.16666666666666666	1/4	1/4	Chord	2/4	4	1	1/24		1/16	2/3	2548												
130	130	1555/6	1555/6	0.16666666666666666	7/24	7/24	Chord	2/4	4	1	1/24		1/16	2/3	2549												
130	130	778/3	778/3	0.16666666666666666	1/3	1/3	Chord	2/4	4	1	1/24		1/16	2/3	2550												
130	130	519/2	519/2	0.16666666666666666	3/8	3/8	Chord	2/4	4	1	1/24		1/16	2/3	2551												
130	130	779/3	779/3	0.16666666666666666	5/12	5/12	Chord	2/4	4	1	1/24		1/16	2/3	2552												
130	130	1559/6	1559/6	0.16666666666666666	11/24	11/24	Chord	2/4	4	1	1/24		1/16	2/3	2553												
131	131	260	260	0.0	0	0	Dynamic	2/4	1	1	0					sf											
131	131	260	260	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	2554												
131	131	1561/6	1561/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	2555												
131	131	781/3	781/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	2556												
131	131	521/2	521/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	2557												
131	131	782/3	782/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	2558												
131	131	1565/6	1565/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	2559												
131	131	261	261	0.0	1/4	1/4	Dynamic	2/4	1	1	0					sf											
131	131	261	261	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	2560												
131	131	1567/6	1567/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	2561												
131	131	784/3	784/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	2562												
131	131	523/2	523/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	2563												
131	131	785/3	785/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	2564												
131	131	1571/6	1571/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	2565												
131	131	260	260	0.0	0	0	Dynamic	2/4	2	1	0					sf											
131	131	260	260	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	2566												
131	131	1561/6	1561/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	2567												
131	131	781/3	781/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	2568												
131	131	521/2	521/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	2569												
131	131	782/3	782/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	2570												
131	131	1565/6	1565/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	2571												
131	131	261	261	0.0	1/4	1/4	Dynamic	2/4	2	1	0					sf											
131	131	261	261	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	2572												
131	131	1567/6	1567/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	2573												
131	131	784/3	784/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	2574												
131	131	523/2	523/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	2575												
131	131	785/3	785/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	2576												
131	131	1571/6	1571/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	2577												
131	131	260	260	0.0	0	0	Dynamic	2/4	3	1	0					sf											
131	131	260	260	0.16666666666666666	0	0	Chord	2/4	3	1	1/24		1/16	2/3	2578												
131	131	1561/6	1561/6	0.16666666666666666	1/24	1/24	Chord	2/4	3	1	1/24		1/16	2/3	2579												
131	131	781/3	781/3	0.16666666666666666	1/12	1/12	Chord	2/4	3	1	1/24		1/16	2/3	2580												
131	131	521/2	521/2	0.16666666666666666	1/8	1/8	Chord	2/4	3	1	1/24		1/16	2/3	2581												
131	131	782/3	782/3	0.16666666666666666	1/6	1/6	Chord	2/4	3	1	1/24		1/16	2/3	2582												
131	131	1565/6	1565/6	0.16666666666666666	5/24	5/24	Chord	2/4	3	1	1/24		1/16	2/3	2583												
131	131	261	261	0.0	1/4	1/4	Dynamic	2/4	3	1	0					sf											
131	131	261	261	0.16666666666666666	1/4	1/4	Chord	2/4	3	1	1/24		1/16	2/3	2584												
131	131	1567/6	1567/6	0.16666666666666666	7/24	7/24	Chord	2/4	3	1	1/24		1/16	2/3	2585												
131	131	784/3	784/3	0.16666666666666666	1/3	1/3	Chord	2/4	3	1	1/24		1/16	2/3	2586												
131	131	523/2	523/2	0.16666666666666666	3/8	3/8	Chord	2/4	3	1	1/24		1/16	2/3	2587												
131	131	785/3	785/3	0.16666666666666666	5/12	5/12	Chord	2/4	3	1	1/24		1/16	2/3	2588												
131	131	1571/6	1571/6	0.16666666666666666	11/24	11/24	Chord	2/4	3	1	1/24		1/16	2/3	2589												
131	131	260	260	0.0	0	0	Dynamic	2/4	4	1	0					sf											
131	131	260	260	0.16666666666666666	0	0	Chord	2/4	4	1	1/24		1/16	2/3	2590												
131	131	1561/6	1561/6	0.16666666666666666	1/24	1/24	Chord	2/4	4	1	1/24		1/16	2/3	2591												
131	131	781/3	781/3	0.16666666666666666	1/12	1/12	Chord	2/4	4	1	1/24		1/16	2/3	2592												
131	131	521/2	521/2	0.16666666666666666	1/8	1/8	Chord	2/4	4	1	1/24		1/16	2/3	2593												
131	131	782/3	782/3	0.16666666666666666	1/6	1/6	Chord	2/4	4	1	1/24		1/16	2/3	2594												
131	131	1565/6	1565/6	0.16666666666666666	5/24	5/24	Chord	2/4	4	1	1/24		1/16	2/3	2595												
131	131	261	261	0.0	1/4	1/4	Dynamic	2/4	4	1	0					sf											
131	131	261	261	0.16666666666666666	1/4	1/4	Chord	2/4	4	1	1/24		1/16	2/3	2596												
131	131	1567/6	1567/6	0.16666666666666666	7/24	7/24	Chord	2/4	4	1	1/24		1/16	2/3	2597												
131	131	784/3	784/3	0.16666666666666666	1/3	1/3	Chord	2/4	4	1	1/24		1/16	2/3	2598												
131	131	523/2	523/2	0.16666666666666666	3/8	3/8	Chord	2/4	4	1	1/24		1/16	2/3	2599												
131	131	785/3	785/3	0.16666666666666666	5/12	5/12	Chord	2/4	4	1	1/24		1/16	2/3	2600												
131	131	1571/6	1571/6	0.16666666666666666	11/24	11/24	Chord	2/4	4	1	1/24		1/16	2/3	2601												
132	132	262	262	0.0	0	0	Dynamic	2/4	1	1	0					ff											
132	132	262	262	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	2602		articStaccatoAbove										
132	132	1573/6	1573/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	2603		articStaccatoAbove										
132	132	787/3	787/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	2604		articStaccatoAbove										
132	132	525/2	525/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	2605		articStaccatoAbove										
132	132	788/3	788/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	2606		articStaccatoAbove										
132	132	1577/6	1577/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	2607		articStaccatoAbove										
132	132	263	263	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	2608												
132	132	1579/6	1579/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	2609												
132	132	790/3	790/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	2610												
132	132	527/2	527/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	2611												
132	132	791/3	791/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	2612												
132	132	1583/6	1583/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	2613												
132	132	262	262	0.0	0	0	Dynamic	2/4	2	1	0					ff											
132	132	262	262	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	2614												
132	132	1573/6	1573/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	2615												
132	132	787/3	787/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	2616												
132	132	525/2	525/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	2617												
132	132	788/3	788/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	2618												
132	132	1577/6	1577/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	2619												
132	132	263	263	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	2620												
132	132	1579/6	1579/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	2621												
132	132	790/3	790/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	2622												
132	132	527/2	527/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	2623												
132	132	791/3	791/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	2624												
132	132	1583/6	1583/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	2625												
132	132	262	262	0.0	0	0	Dynamic	2/4	3	1	0					ff											
132	132	262	262	0.16666666666666666	0	0	Chord	2/4	3	1	1/24		1/16	2/3	2626												
132	132	1573/6	1573/6	0.16666666666666666	1/24	1/24	Chord	2/4	3	1	1/24		1/16	2/3	2627												
132	132	787/3	787/3	0.16666666666666666	1/12	1/12	Chord	2/4	3	1	1/24		1/16	2/3	2628												
132	132	525/2	525/2	0.16666666666666666	1/8	1/8	Chord	2/4	3	1	1/24		1/16	2/3	2629												
132	132	788/3	788/3	0.16666666666666666	1/6	1/6	Chord	2/4	3	1	1/24		1/16	2/3	2630												
132	132	1577/6	1577/6	0.16666666666666666	5/24	5/24	Chord	2/4	3	1	1/24		1/16	2/3	2631												
132	132	263	263	0.16666666666666666	1/4	1/4	Chord	2/4	3	1	1/24		1/16	2/3	2632												
132	132	1579/6	1579/6	0.16666666666666666	7/24	7/24	Chord	2/4	3	1	1/24		1/16	2/3	2633												
132	132	790/3	790/3	0.16666666666666666	1/3	1/3	Chord	2/4	3	1	1/24		1/16	2/3	2634												
132	132	527/2	527/2	0.16666666666666666	3/8	3/8	Chord	2/4	3	1	1/24		1/16	2/3	2635												
132	132	791/3	791/3	0.16666666666666666	5/12	5/12	Chord	2/4	3	1	1/24		1/16	2/3	2636												
132	132	1583/6	1583/6	0.16666666666666666	11/24	11/24	Chord	2/4	3	1	1/24		1/16	2/3	2637												
132	132	262	262	0.0	0	0	Dynamic	2/4	4	1	0					ff											
132	132	262	262	0.16666666666666666	0	0	Chord	2/4	4	1	1/24		1/16	2/3	2638												
132	132	1573/6	1573/6	0.16666666666666666	1/24	1/24	Chord	2/4	4	1	1/24		1/16	2/3	2639												
132	132	787/3	787/3	0.16666666666666666	1/12	1/12	Chord	2/4	4	1	1/24		1/16	2/3	2640												
132	132	525/2	525/2	0.16666666666666666	1/8	1/8	Chord	2/4	4	1	1/24		1/16	2/3	2641												
132	132	788/3	788/3	0.16666666666666666	1/6	1/6	Chord	2/4	4	1	1/24		1/16	2/3	2642												
132	132	1577/6	1577/6	0.16666666666666666	5/24	5/24	Chord	2/4	4	1	1/24		1/16	2/3	2643												
132	132	263	263	0.16666666666666666	1/4	1/4	Chord	2/4	4	1	1/24		1/16	2/3	2644												
132	132	1579/6	1579/6	0.16666666666666666	7/24	7/24	Chord	2/4	4	1	1/24		1/16	2/3	2645												
132	132	790/3	790/3	0.16666666666666666	1/3	1/3	Chord	2/4	4	1	1/24		1/16	2/3	2646												
132	132	527/2	527/2	0.16666666666666666	3/8	3/8	Chord	2/4	4	1	1/24		1/16	2/3	2647												
132	132	791/3	791/3	0.16666666666666666	5/12	5/12	Chord	2/4	4	1	1/24		1/16	2/3	2648												
132	132	1583/6	1583/6	0.16666666666666666	11/24	11/24	Chord	2/4	4	1	1/24		1/16	2/3	2649												
133	133	264	264	0.0	0	0	Dynamic	2/4	1	1	0					f											
133	133	264	264	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2650												
133	133	264	264	0.0	0	0	Dynamic	2/4	2	1	0					f											
133	133	264	264	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2651												
133	133	264	264	0.0	0	0	Dynamic	2/4	3	1	0					f											
133	133	264	264	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	2652												
133	133	264	264	0.0	0	0	Dynamic	2/4	4	1	0					f											
133	133	264	264	2.0	0	0	Chord	2/4	4	1	1/2		1/2	1	2653												
134	134	266	266	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	2654									417			
134	134	267	267	1.0	1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	2655												
135	135	539/2	539/2	0.0	3/8	3/8	Dynamic	2/4	1	1	0					pp											
135	135	539/2	539/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2656									418			
135	135	268	268	0.0	0	0	Dynamic	2/4	2	1	0					pp											
135	135	268	268	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	2657												
135	135	1073/4	1073/4	0.5	1/16	1/16	Chord	2/4	2	1	1/8		1/8	1	2658												
135	135	1075/4	1075/4	0.5	3/16	3/16	Chord	2/4	2	1	1/8		1/8	1	2659												
135	135	1077/4	1077/4	0.5	5/16	5/16	Chord	2/4	2	1	1/8		1/8	1	2660												
135	135	1079/4	1079/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	2661												
135	135	268	268	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	2662												
135	135	1073/4	1073/4	0.0	1/16	1/16	Dynamic	2/4	3	1	0					pp											
135	135	1073/4	1073/4	0.5	1/16	1/16	Chord	2/4	3	1	1/8		1/8	1	2663												
