mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
107	103	309	312	0.0		1/2	1/2	Dynamic	3/4	3	1	0					sf								
107	103	309	312	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	811									186
107	103	307	310	2.0		0	0	Chord	3/4	4	1	1/2		1/2	1	812									
107	103	309	312	0.0		1/2	1/2	Dynamic	3/4	4	1	0					sf								
107	103	309	312	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	813									
108	104	310	313	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	814									184
108	104	311	314	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	815									184
108	104	312	315	0.0		1/2	1/2	StaffText	3/4	1	1	0							<b>Menuetto D.C.</b>						
108	104	312	315	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	816									
108	104	310	313	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	817									185
108	104	311	314	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	818									185
108	104	312	315	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	819									
108	104	310	313	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	820									186
108	104	311	314	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	821									186
108	104	312	315	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	822									
108	104	310	313	2.0		0	0	Chord	3/4	4	1	1/2		1/2	1	823									
108	104	312	315	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	824									
109	105	313	316	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	825									
109	105	313	316	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	826									
109	105	313	316	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	827									
109	105	313	316	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	828									
