mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
125	124	365	365	0.5	5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	2556								80	
126	125	731/2	731/2	0.0	0	0	Spanner	6/8	1	1	0													
126	125	731/2	731/2	0.0	0	0	Spanner	6/8	1	1	0													
126	125	731/2	731/2	0.0	0	0	Spanner	6/8	1	1	0													65
126	125	731/2	731/2	3.0	0	0	Chord	6/8	1	1	3/4		1/2	3/2	2557							447		65
126	125	731/2	731/2	0.0	0	0	Spanner	6/8	2	1	0													
126	125	731/2	731/2	0.0	0	0	Spanner	6/8	2	1	0													
126	125	367	367	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2558									
126	125	735/2	735/2	0.0	1/2	1/2	Spanner	6/8	2	1	0													66
126	125	735/2	735/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2559							448		66
126	125	368	368	0.0	5/8	5/8	Spanner	6/8	2	1	0											448	81	66
126	125	368	368	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	2560							448	81	66
126	125	1473/4	1473/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	2561								81	66
126	125	731/2	731/2	0.0	0	0	Spanner	6/8	3	1	0													
126	125	731/2	731/2	0.0	0	0	Spanner	6/8	3	1	0													67
126	125	731/2	731/2	0.5	0	0	Chord	6/8	3	1	1/8		1/8	1	2562							449		67
126	125	366	366	0.5	1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	2563							449		67
126	125	733/2	733/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	2564							449		67
126	125	367	367	0.5	3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	2565							449		67
126	125	735/2	735/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	2566							449		67
126	125	368	368	0.5	5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	2567									67
126	125	731/2	731/2	0.0	0	0	Spanner	6/8	4	1	0													
126	125	731/2	731/2	0.0	0	0	Spanner	6/8	4	1	0													68
126	125	731/2	731/2	1.0	0	0	Chord	6/8	4	1	1/4		1/4	1	2568									68
126	125	733/2	733/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	2569									68
126	125	367	367	1.0	3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	2570									68
126	125	368	368	0.5	5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	2571									68
127	126	737/2	737/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	2572							447		65
127	126	370	370	0.0	3/8	3/8	Spanner	6/8	1	1	0													
127	126	370	370	0.0	3/8	3/8	Spanner	6/8	1	1	0												82	
127	126	370	370	1.5	3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	2573								82	
127	126	737/2	737/2	0.0	0	0	Spanner	6/8	2	1	0													
127	126	737/2	737/2	0.0	0	0	Spanner	6/8	2	1	0													
127	126	370	370	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2574									
127	126	741/2	741/2	0.0	1/2	1/2	Spanner	6/8	2	1	0													69
127	126	741/2	741/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2575							450		69
127	126	371	371	0.0	5/8	5/8	Spanner	6/8	2	1	0											450	83	69
127	126	371	371	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	2576							450	83	69
127	126	1485/4	1485/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	2577								83	69
127	126	737/2	737/2	0.5	0	0	Chord	6/8	3	1	1/8		1/8	1	2578							451		67
127	126	369	369	0.5	1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	2579							451		67
127	126	739/2	739/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	2580							451		67
127	126	370	370	0.0	3/8	3/8	Spanner	6/8	3	1	0											451		
127	126	370	370	0.0	3/8	3/8	Spanner	6/8	3	1	0											451	84	
127	126	370	370	0.5	3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	2581							451	84	
127	126	741/2	741/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	2582							451	84	
127	126	371	371	0.5	5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	2583								84	
127	126	737/2	737/2	1.0	0	0	Chord	6/8	4	1	1/4		1/4	1	2584									68
127	126	739/2	739/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	2585									68
127	126	370	370	0.0	3/8	3/8	Spanner	6/8	4	1	0													
127	126	370	370	0.0	3/8	3/8	Spanner	6/8	4	1	0												85	
127	126	370	370	1.0	3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	2586								85	
127	126	371	371	0.5	5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	2587								85	
128	127	743/2	743/2	0.0	0	0	Spanner	6/8	1	1	0													70
128	127	743/2	743/2	0.0	0	0	Spanner	6/8	1	1	0													70
128	127	743/2	743/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	2588							452		70
128	127	373	373	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	2589							452		70
128	127	374	374	0.0	5/8	5/8	Spanner	6/8	1	1	0													
128	127	374	374	0.0	5/8	5/8	Spanner	6/8	1	1	0												86	
128	127	374	374	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2590								86	
128	127	743/2	743/2	0.0	0	0	Spanner	6/8	2	1	0													71
128	127	743/2	743/2	0.0	0	0	Spanner	6/8	2	1	0													71
128	127	743/2	743/2	0.0	0	0	Spanner	6/8	2	1	0													71
128	127	743/2	743/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	2591									71
128	127	373	373	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2592									71
128	127	747/2	747/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2593									71
128	127	374	374	0.0	5/8	5/8	Spanner	6/8	2	1	0													
128	127	374	374	0.0	5/8	5/8	Spanner	6/8	2	1	0												87	
128	127	374	374	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	2594								87	
128	127	1497/4	1497/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	2595								87	
128	127	743/2	743/2	0.0	0	0	Spanner	6/8	3	1	0													72
128	127	743/2	743/2	0.0	0	0	Spanner	6/8	3	1	0													72
128	127	743/2	743/2	0.5	0	0	Chord	6/8	3	1	1/8		1/8	1	2596									72
128	127	372	372	0.5	1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	2597									72
128	127	745/2	745/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	2598									72
128	127	373	373	0.5	3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	2599									72
128	127	747/2	747/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	2600									72
128	127	374	374	0.0	5/8	5/8	Spanner	6/8	3	1	0													
128	127	374	374	0.0	5/8	5/8	Spanner	6/8	3	1	0												88	
128	127	374	374	0.5	5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	2601								88	
128	127	743/2	743/2	0.0	0	0	Spanner	6/8	4	1	0													73
128	127	743/2	743/2	0.0	0	0	Spanner	6/8	4	1	0													73
128	127	743/2	743/2	1.0	0	0	Chord	6/8	4	1	1/4		1/4	1	2602									73
128	127	745/2	745/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	2603									73
128	127	373	373	1.0	3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	2604									73
128	127	374	374	0.0	5/8	5/8	Spanner	6/8	4	1	0													
128	127	374	374	0.0	5/8	5/8	Spanner	6/8	4	1	0												89	
128	127	374	374	0.5	5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	2605								89	
129	128	749/2	749/2	0.0	0	0	Spanner	6/8	1	1	0													
129	128	749/2	749/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	2606							453		
129	128	376	376	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	2607							453		
129	128	377	377	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2608									
129	128	749/2	749/2	0.0	0	0	Spanner	6/8	2	1	0													
129	128	749/2	749/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	2609									
129	128	751/2	751/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2610							454		
129	128	376	376	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2611									
129	128	753/2	753/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2612		articStaccatoBelow							
129	128	377	377	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	2613							455		
129	128	1509/4	1509/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	2614									
129	128	749/2	749/2	0.0	0	0	Spanner	6/8	3	1	0													
129	128	749/2	749/2	0.0	0	0	Spanner	6/8	3	1	0													74
129	128	749/2	749/2	0.5	0	0	Chord	6/8	3	1	1/8		1/8	1	2615							456		74
129	128	375	375	0.5	1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	2616							456		74
129	128	751/2	751/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	2617									74
129	128	376	376	0.5	3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	2618							457		74
129	128	753/2	753/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	2619							457		74
129	128	377	377	0.0	5/8	5/8	Spanner	6/8	3	1	0													
129	128	377	377	0.0	5/8	5/8	Spanner	6/8	3	1	0												90	
129	128	377	377	0.5	5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	2620								90	
129	128	749/2	749/2	0.0	0	0	Spanner	6/8	4	1	0													
129	128	749/2	749/2	0.0	0	0	Spanner	6/8	4	1	0													75
129	128	749/2	749/2	1.0	0	0	Chord	6/8	4	1	1/4		1/4	1	2621									75
129	128	751/2	751/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	2622									75
129	128	376	376	1.0	3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	2623									75
129	128	377	377	0.0	5/8	5/8	Spanner	6/8	4	1	0													
129	128	377	377	0.0	5/8	5/8	Spanner	6/8	4	1	0												91	
129	128	377	377	0.5	5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	2624								91	
130	129	755/2	755/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	2625									
130	129	379	379	0.0	3/8	3/8	Spanner	6/8	1	1	0													76
130	129	379	379	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2626							458		76
130	129	759/2	759/2	0.0	1/2	1/2	Spanner	6/8	1	1	0											458	92	76
130	129	759/2	759/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2627							458	92	76
130	129	380	380	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2628								92	76
130	129	755/2	755/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	2629									
130	129	379	379	0.0	3/8	3/8	Spanner	6/8	2	1	0													77
130	129	379	379	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2630							459		77
130	129	759/2	759/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2631							459		77
130	129	380	380	0.0	5/8	5/8	Spanner	6/8	2	1	0												93	77
130	129	380	380	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2632								93	77
130	129	755/2	755/2	0.0	0	0	Spanner	6/8	3	1	0													
130	129	755/2	755/2	0.0	0	0	Spanner	6/8	3	1	0													78
130	129	755/2	755/2	0.5	0	0	Chord	6/8	3	1	1/8		1/8	1	2633							460		78
130	129	378	378	0.0	1/8	1/8	Spanner	6/8	3	1	0											460	94	78
130	129	378	378	0.5	1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	2634							460	94	78
130	129	757/2	757/2	0.0	1/4	1/4	Spanner	6/8	3	1	0												94	
130	129	757/2	757/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	2635								94	
130	129	379	379	0.0	3/8	3/8	Spanner	6/8	3	1	0													
130	129	379	379	0.0	3/8	3/8	Spanner	6/8	3	1	0													79
130	129	379	379	0.5	3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	2636							461		79
130	129	759/2	759/2	0.0	1/2	1/2	Spanner	6/8	3	1	0											461	95	79
130	129	759/2	759/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	2637							461	95	79
130	129	380	380	0.0	5/8	5/8	Spanner	6/8	3	1	0												95	
130	129	380	380	0.5	5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	2638								95	
130	129	755/2	755/2	0.0	0	0	Spanner	6/8	4	1	0													
130	129	755/2	755/2	0.0	0	0	Spanner	6/8	4	1	0													80
130	129	755/2	755/2	0.5	0	0	Chord	6/8	4	1	1/8		1/8	1	2639							462		80
130	129	378	378	0.0	1/8	1/8	Spanner	6/8	4	1	0											462	96	80
130	129	378	378	0.5	1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	2640							462	96	80
130	129	757/2	757/2	0.0	1/4	1/4	Spanner	6/8	4	1	0												96	
130	129	757/2	757/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	2641								96	
130	129	379	379	0.0	3/8	3/8	Spanner	6/8	4	1	0													
131	130	761/2	761/2	0.0	0	0	StaffText	6/8	1	1	0							<i>poco ri   -   tar   -   dan   -   do</i>						
131	130	761/2	761/2	0.0	0	0	Spanner	6/8	1	1	0													
131	130	761/2	761/2	0.0	0	0	Spanner	6/8	1	1	0													
131	130	763/2	763/2	0.0	1/4	1/4	Dynamic	6/8	1	1	0					pp								
131	130	382	382	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2642							463		
131	130	765/2	765/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2643							463		
131	130	383	383	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2644									
131	130	761/2	761/2	0.0	0	0	StaffText	6/8	2	1	0							<i>poco ri   -   tar   -   dan   -   do</i>						
131	130	761/2	761/2	0.0	0	0	Spanner	6/8	2	1	0													
131	130	761/2	761/2	0.0	0	0	Spanner	6/8	2	1	0													
131	130	761/2	761/2	0.0	0	0	StaffText	6/8	3	1	0							<i>poco ri   -   tar   -   dan   -   do</i>						
131	130	761/2	761/2	0.0	0	0	Dynamic	6/8	3	1	0					p								
131	130	761/2	761/2	0.0	0	0	Spanner	6/8	3	1	0													
131	130	761/2	761/2	0.0	0	0	Spanner	6/8	3	1	0													81
131	130	761/2	761/2	0.5	0	0	Chord	6/8	3	1	1/8		1/8	1	2645							464		81
131	130	381	381	0.0	1/8	1/8	Spanner	6/8	3	1	0											464	97	81
131	130	381	381	0.5	1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	2646							464	97	81
131	130	763/2	763/2	0.0	1/4	1/4	Spanner	6/8	3	1	0												97	
131	130	763/2	763/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	2647								97	
131	130	382	382	0.0	3/8	3/8	Spanner	6/8	3	1	0													
131	130	761/2	761/2	0.0	0	0	StaffText	6/8	4	1	0							<i>poco ri   -   tar   -   dan   -   do</i>						
131	130	761/2	761/2	0.0	0	0	Dynamic	6/8	4	1	0					p								
131	130	761/2	761/2	0.0	0	0	Spanner	6/8	4	1	0													82
131	130	761/2	761/2	0.5	0	0	Chord	6/8	4	1	1/8		1/8	1	2648							465		82
131	130	381	381	0.0	1/8	1/8	Spanner	6/8	4	1	0											465	98	82
131	130	381	381	0.5	1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	2649							465	98	82
131	130	763/2	763/2	0.0	1/4	1/4	Spanner	6/8	4	1	0												98	
131	130	763/2	763/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	2650								98	
131	130	382	382	0.0	3/8	3/8	Spanner	6/8	4	1	0													
132	131	767/2	767/2	3.0	0	0	Chord	6/8	1	1	3/4		1/2	3/2	2651									
132	131	767/2	767/2	3.0	0	0	Chord	6/8	3	1	3/4		1/2	3/2	2652									
132	131	767/2	767/2	3.0	0	0	Chord	6/8	4	1	3/4		1/2	3/2	2653									
133	132	773/2	773/2	0.0	0	0	Dynamic	6/8	1	1	0					ppp								
133	132	773/2	773/2	3.0	0	0	Chord	6/8	1	1	3/4		1/2	3/2	2654									
133	132	773/2	773/2	0.0	0	0	Dynamic	6/8	2	1	0					ppp								
133	132	773/2	773/2	3.0	0	0	Chord	6/8	2	1	3/4		1/2	3/2	2655									
133	132	773/2	773/2	0.0	0	0	Dynamic	6/8	3	1	0					ppp								
133	132	773/2	773/2	3.0	0	0	Chord	6/8	3	1	3/4		1/2	3/2	2656									
133	132	773/2	773/2	0.0	0	0	Dynamic	6/8	4	1	0					ppp								
133	132	773/2	773/2	3.0	0	0	Chord	6/8	4	1	3/4		1/2	3/2	2657									
134	133	779/2	779/2	0.0	0	0	StaffText	2/2	1	1	0							"<font size=""9.6""/><b>Allegro.</b>"						
134	133	779/2	779/2	0.0	0	0	StaffText	2/2	1	1	0							<i>sempre piano</i>						
134	133	779/2	779/2	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	2658									
134	133	783/2	783/2	1.5	1/2	1/2	Chord	2/2	1	1	3/8		1/4	3/2	2659									
134	133	393	393	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	2660									
134	133	779/2	779/2	0.0	0	0	StaffText	2/2	2	1	0							<i>sempre piano</i>						
134	133	779/2	779/2	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	2661									
134	133	783/2	783/2	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	2662									
134	133	779/2	779/2	0.0	0	0	StaffText	2/2	3	1	0							<i>sempre piano</i>						
134	133	779/2	779/2	2.0	0	0	Chord	2/2	3	1	1/2		1/2	1	2663									
134	133	783/2	783/2	2.0	1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	2664									
134	133	779/2	779/2	0.0	0	0	StaffText	2/2	4	1	0							<i>sempre piano</i>						
134	133	779/2	779/2	0.5	0	0	Chord	2/2	4	1	1/8		1/8	1	2665									
134	133	390	390	0.5	1/8	1/8	Chord	2/2	4	1	1/8		1/8	1	2666									
134	133	781/2	781/2	0.5	1/4	1/4	Chord	2/2	4	1	1/8		1/8	1	2667									
134	133	391	391	0.5	3/8	3/8	Chord	2/2	4	1	1/8		1/8	1	2668									
134	133	783/2	783/2	0.5	1/2	1/2	Chord	2/2	4	1	1/8		1/8	1	2669									
134	133	392	392	0.5	5/8	5/8	Chord	2/2	4	1	1/8		1/8	1	2670									
134	133	785/2	785/2	0.5	3/4	3/4	Chord	2/2	4	1	1/8		1/8	1	2671									
134	133	393	393	0.5	7/8	7/8	Chord	2/2	4	1	1/8		1/8	1	2672									
135	134	787/2	787/2	0.0	0	0	StaffText	2/2	1	1	0							<i>molto leggieramento</i>						
135	134	787/2	787/2	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	2673									
135	134	394	394	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	2674									
135	134	789/2	789/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	2675									
135	134	395	395	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	2676									
135	134	791/2	791/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	2677									
135	134	396	396	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	2678									
135	134	793/2	793/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	2679									
135	134	397	397	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	2680									
135	134	787/2	787/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	2681									
135	134	394	394	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	2682									
135	134	789/2	789/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	2683									
135	134	395	395	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	2684									
135	134	791/2	791/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	2685									
135	134	396	396	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	2686									
135	134	793/2	793/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	2687									
135	134	397	397	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	2688									
135	134	787/2	787/2	0.5	0	0	Chord	2/2	3	1	1/8		1/8	1	2689									
135	134	394	394	0.5	1/8	1/8	Chord	2/2	3	1	1/8		1/8	1	2690									
135	134	789/2	789/2	0.5	1/4	1/4	Chord	2/2	3	1	1/8		1/8	1	2691									
135	134	395	395	0.5	3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	2692									
135	134	791/2	791/2	0.5	1/2	1/2	Chord	2/2	3	1	1/8		1/8	1	2693									
135	134	396	396	0.5	5/8	5/8	Chord	2/2	3	1	1/8		1/8	1	2694									
135	134	793/2	793/2	0.5	3/4	3/4	Chord	2/2	3	1	1/8		1/8	1	2695									
135	134	397	397	0.5	7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	2696									
135	134	787/2	787/2	0.5	0	0	Chord	2/2	4	1	1/8		1/8	1	2697									
135	134	394	394	0.5	1/8	1/8	Chord	2/2	4	1	1/8		1/8	1	2698									
135	134	789/2	789/2	0.5	1/4	1/4	Chord	2/2	4	1	1/8		1/8	1	2699									
135	134	395	395	0.5	3/8	3/8	Chord	2/2	4	1	1/8		1/8	1	2700									
135	134	791/2	791/2	0.5	1/2	1/2	Chord	2/2	4	1	1/8		1/8	1	2701									
135	134	396	396	0.5	5/8	5/8	Chord	2/2	4	1	1/8		1/8	1	2702									
135	134	793/2	793/2	0.5	3/4	3/4	Chord	2/2	4	1	1/8		1/8	1	2703									
135	134	397	397	0.5	7/8	7/8	Chord	2/2	4	1	1/8		1/8	1	2704									
136	135	795/2	795/2	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	2705									
136	135	398	398	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	2706									
136	135	797/2	797/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	2707									
136	135	399	399	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	2708									
136	135	799/2	799/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	2709									
136	135	400	400	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	2710									
136	135	801/2	801/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	2711									
136	135	401	401	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	2712									
136	135	795/2	795/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	2713									
136	135	398	398	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	2714									
136	135	797/2	797/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	2715									
136	135	399	399	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	2716									
136	135	799/2	799/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	2717									
136	135	400	400	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	2718									
136	135	801/2	801/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	2719									
136	135	401	401	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	2720									
136	135	795/2	795/2	0.5	0	0	Chord	2/2	3	1	1/8		1/8	1	2721									
136	135	398	398	0.5	1/8	1/8	Chord	2/2	3	1	1/8		1/8	1	2722									
136	135	797/2	797/2	0.5	1/4	1/4	Chord	2/2	3	1	1/8		1/8	1	2723									
136	135	399	399	0.5	3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	2724									
136	135	799/2	799/2	0.5	1/2	1/2	Chord	2/2	3	1	1/8		1/8	1	2725									
136	135	400	400	0.5	5/8	5/8	Chord	2/2	3	1	1/8		1/8	1	2726									
136	135	801/2	801/2	0.5	3/4	3/4	Chord	2/2	3	1	1/8		1/8	1	2727									
136	135	401	401	0.5	7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	2728									
136	135	795/2	795/2	0.5	0	0	Chord	2/2	4	1	1/8		1/8	1	2729									
136	135	398	398	0.5	1/8	1/8	Chord	2/2	4	1	1/8		1/8	1	2730									
136	135	797/2	797/2	0.5	1/4	1/4	Chord	2/2	4	1	1/8		1/8	1	2731									
136	135	399	399	0.5	3/8	3/8	Chord	2/2	4	1	1/8		1/8	1	2732									
136	135	799/2	799/2	0.5	1/2	1/2	Chord	2/2	4	1	1/8		1/8	1	2733									
136	135	400	400	0.5	5/8	5/8	Chord	2/2	4	1	1/8		1/8	1	2734									
136	135	801/2	801/2	0.5	3/4	3/4	Chord	2/2	4	1	1/8		1/8	1	2735									
136	135	401	401	0.5	7/8	7/8	Chord	2/2	4	1	1/8		1/8	1	2736									
137	136	803/2	803/2	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	2737									
137	136	402	402	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	2738									
137	136	805/2	805/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	2739									
137	136	403	403	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	2740									
137	136	807/2	807/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	2741									
137	136	404	404	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	2742									
137	136	809/2	809/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	2743									
137	136	405	405	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	2744									
137	136	803/2	803/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	2745									
137	136	402	402	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	2746									
137	136	805/2	805/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	2747									
137	136	403	403	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	2748									
137	136	807/2	807/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	2749									
137	136	404	404	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	2750									
137	136	809/2	809/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	2751									
137	136	405	405	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	2752									
137	136	803/2	803/2	0.5	0	0	Chord	2/2	3	1	1/8		1/8	1	2753									
137	136	402	402	0.5	1/8	1/8	Chord	2/2	3	1	1/8		1/8	1	2754									
137	136	805/2	805/2	0.5	1/4	1/4	Chord	2/2	3	1	1/8		1/8	1	2755									
137	136	403	403	0.5	3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	2756									
137	136	807/2	807/2	0.5	1/2	1/2	Chord	2/2	3	1	1/8		1/8	1	2757									
137	136	404	404	0.5	5/8	5/8	Chord	2/2	3	1	1/8		1/8	1	2758									
137	136	809/2	809/2	0.5	3/4	3/4	Chord	2/2	3	1	1/8		1/8	1	2759									
137	136	405	405	0.5	7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	2760									
137	136	803/2	803/2	0.5	0	0	Chord	2/2	4	1	1/8		1/8	1	2761									
137	136	402	402	0.5	1/8	1/8	Chord	2/2	4	1	1/8		1/8	1	2762									
