mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
29	29	85	85	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	227											
29	29	85	85	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	228											
30	30	87	87	0.0		0	0	Dynamic	3/4	1	1	0					f										
30	30	87	87	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	229		articStaccatoAbove									
30	30	88	88	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	230		articStaccatoAbove									
30	30	89	89	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	231		articStaccatoAbove									
30	30	87	87	0.0		0	0	Dynamic	3/4	2	1	0					f										
30	30	87	87	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	232		articStaccatoBelow									
30	30	88	88	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	233		articStaccatoAbove									
30	30	89	89	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	234											
30	30	87	87	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	235		articStaccatoAbove									
30	30	175/2	175/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	236		articStaccatoAbove									
30	30	88	88	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	237		articStaccatoAbove									
30	30	177/2	177/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	238		articStaccatoAbove									
30	30	89	89	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	239		articStaccatoAbove									
30	30	179/2	179/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	240		articStaccatoAbove									
30	30	87	87	0.0		0	0	Dynamic	3/4	4	1	0					f										
30	30	87	87	0.5		0	0	Chord	3/4	4	1	1/8		1/8	1	241		articStaccatoAbove									
30	30	175/2	175/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8		1/8	1	242		articStaccatoAbove									
30	30	88	88	0.5		1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	243		articStaccatoAbove									
30	30	177/2	177/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	244		articStaccatoAbove									
30	30	89	89	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	245		articStaccatoAbove									
30	30	179/2	179/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	246		articStaccatoAbove									
31	31	363/4	363/4	0.0		3/16	3/16	Dynamic	3/4	1	1	0					p										
31	31	363/4	363/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	247									39		
31	31	91	91	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	248		articStaccatoAbove									
31	31	90	90	0.0		0	0	Dynamic	3/4	2	1	0					p										
31	31	90	90	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	249		articStaccatoAbove									
31	31	181/2	181/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	250		articStaccatoAbove									
31	31	91	91	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	251		articStaccatoBelow									
31	31	183/2	183/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	252		articStaccatoBelow									
31	31	92	92	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	253		articStaccatoBelow									
31	31	185/2	185/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	254		articStaccatoBelow									
31	31	90	90	0.0		0	0	Dynamic	3/4	3	1	0					p										
31	31	90	90	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	255											
31	31	181/2	181/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	256											
31	31	91	91	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	257											
31	31	183/2	183/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	258											
31	31	92	92	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	259											
31	31	185/2	185/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	260											
31	31	90	90	0.0		0	0	Dynamic	3/4	4	1	0					p										
31	31	90	90	0.5		0	0	Chord	3/4	4	1	1/8		1/8	1	261											
31	31	181/2	181/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8		1/8	1	262											
31	31	91	91	0.5		1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	263											
31	31	183/2	183/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	264											
31	31	92	92	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	265											
31	31	185/2	185/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	266											
32	32	375/4	375/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	267									40		
32	32	94	94	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	268		articStaccatoAbove									
32	32	93	93	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	269											
32	32	187/2	187/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	270											
32	32	94	94	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	271											
32	32	189/2	189/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	272											
32	32	95	95	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	273											
32	32	191/2	191/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	274											
32	32	93	93	0.5		0	0	Chord	3/4	2	2	1/8		1/8	1	275											
32	32	187/2	187/2	0.5		1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	276											
32	32	94	94	0.5		1/4	1/4	Chord	3/4	2	2	1/8		1/8	1	277											
32	32	189/2	189/2	0.5		3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	278											
32	32	95	95	0.5		1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	279											
32	32	191/2	191/2	0.5		5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	280											
32	32	93	93	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	281											
32	32	187/2	187/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	282											
32	32	94	94	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	283											
32	32	189/2	189/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	284											
32	32	95	95	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	285											
32	32	191/2	191/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	286											
32	32	93	93	0.5		0	0	Chord	3/4	4	1	1/8		1/8	1	287											
32	32	187/2	187/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8		1/8	1	288											
32	32	94	94	0.5		1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	289											
32	32	189/2	189/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	290											
32	32	95	95	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	291											
32	32	191/2	191/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	292											
33	33	96	96	0.0		0	0	StaffText	3/4	1	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>cresc.</i>"								
33	33	96	96	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	293											
33	33	387/4	387/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	294									41		
33	33	97	97	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	295											
33	33	391/4	391/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	296									42		
33	33	98	98	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	297											
33	33	395/4	395/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	298									43		
33	33	96	96	0.0		0	0	StaffText	3/4	2	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>cresc.</i>"								
33	33	96	96	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	299											
33	33	193/2	193/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	300											
33	33	97	97	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	301											
33	33	195/2	195/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	302											
33	33	98	98	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	303											
33	33	197/2	197/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	304											
33	33	96	96	0.0		0	0	StaffText	3/4	3	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>cresc.</i>"								
33	33	96	96	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	305											
33	33	193/2	193/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	306											
33	33	97	97	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	307											
33	33	195/2	195/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	308											
33	33	98	98	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	309											
33	33	197/2	197/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	310											
33	33	96	96	0.0		0	0	StaffText	3/4	4	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>cresc.</i>"								
33	33	96	96	0.5		0	0	Chord	3/4	4	1	1/8		1/8	1	311											
33	33	193/2	193/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8		1/8	1	312											
33	33	97	97	0.5		1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	313											
33	33	195/2	195/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	314											
33	33	98	98	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	315											
33	33	197/2	197/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	316											
34	34	99	99	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	317											
34	34	399/4	399/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	318									44		
34	34	100	100	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	319											
34	34	403/4	403/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	320									45		
34	34	101	101	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	321											
34	34	407/4	407/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	322									46		
34	34	99	99	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	323											
34	34	199/2	199/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	324											
34	34	100	100	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	325											
34	34	201/2	201/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	326											
34	34	101	101	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	327											
34	34	203/2	203/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	328											
34	34	99	99	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	329											
34	34	199/2	199/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	330											
34	34	100	100	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	331											
34	34	201/2	201/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	332											
34	34	101	101	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	333											
34	34	203/2	203/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	334											
34	34	99	99	0.5		0	0	Chord	3/4	4	1	1/8		1/8	1	335											
34	34	199/2	199/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8		1/8	1	336											
34	34	100	100	0.5		1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	337											
34	34	201/2	201/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	338											
34	34	101	101	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	339											
34	34	203/2	203/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	340											
35	35	102	102	0.0		0	0	Dynamic	3/4	1	1	0					f										
35	35	102	102	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	341											
35	35	411/4	411/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	342									47		
35	35	103	103	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	343											
35	35	415/4	415/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	344		articStaccatoAbove									
35	35	104	104	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	345		articStaccatoAbove									
35	35	419/4	419/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	346											
35	35	102	102	0.0		0	0	Dynamic	3/4	2	1	0					f										
35	35	102	102	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	347											
35	35	205/2	205/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	348											
35	35	103	103	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	349											
35	35	207/2	207/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	350											
35	35	104	104	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	351											
35	35	209/2	209/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	352											
35	35	102	102	0.0		0	0	Dynamic	3/4	3	1	0					f										
35	35	102	102	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	353											
35	35	205/2	205/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	354											
35	35	103	103	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	355											
35	35	207/2	207/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	356											
35	35	104	104	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	357											
35	35	209/2	209/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	358											
35	35	102	102	0.0		0	0	Dynamic	3/4	4	1	0					f										
35	35	102	102	0.5		0	0	Chord	3/4	4	1	1/8		1/8	1	359											
35	35	205/2	205/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8		1/8	1	360											
35	35	103	103	0.5		1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	361											
35	35	207/2	207/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	362											
35	35	104	104	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	363											
35	35	209/2	209/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	364											
36	36		105	1.0	1	0	0	Chord	3/4	1	1	1/4		1/4	1	365											
36	36		106	0.5	1	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	366											
36	36		105	1.0	1	0	0	Chord	3/4	2	1	1/4		1/4	1	367											
36	36		106	0.5	1	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	368											
36	36		105	1.0	1	0	0	Chord	3/4	3	1	1/4		1/4	1	369											
36	36		106	1.0	1	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	370											
36	36		105	1.0	1	0	0	Chord	3/4	4	1	1/4		1/4	1	371											
36	36		106	0.5	1	1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	372											
36	36		427/4	0.0	1	7/16	7/16	Dynamic	3/4	4	1	0					pp										
36	36		427/4	0.25	1	7/16	7/16	Chord	3/4	4	1	1/16		1/16	1	373											
36	36		107	0.5	1	1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	374											
36	36		431/4	0.25	1	11/16	11/16	Chord	3/4	4	1	1/16		1/16	1	375											
37	36	105	108	1.0	2	0	0	Chord	3/4	1	1	1/4		1/4	1	376											
37	36	106	109	0.5	2	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	377											
37	36	427/4	439/4	0.0	2	7/16	7/16	Dynamic	3/4	1	1	0					ff										
37	36	427/4	439/4	0.25	2	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	378											
37	36	107	110	0.5	2	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	379											
37	36	431/4	443/4	0.25	2	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	380											
37	36	105	108	1.0	2	0	0	Chord	3/4	2	1	1/4		1/4	1	381											
37	36	106	109	0.5	2	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	382											
37	36	427/4	439/4	0.0	2	7/16	7/16	Dynamic	3/4	2	1	0					ff										
37	36	427/4	439/4	0.25	2	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	383											
37	36	107	110	0.5	2	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	384											
37	36	431/4	443/4	0.25	2	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	385											
37	36	105	108	1.0	2	0	0	Chord	3/4	3	1	1/4		1/4	1	386											
37	36	106	109	0.5	2	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	387											
37	36	427/4	439/4	0.0	2	7/16	7/16	Dynamic	3/4	3	1	0					ff										
37	36	427/4	439/4	0.25	2	7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	388											
37	36	107	110	0.5	2	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	389											
37	36	431/4	443/4	0.25	2	11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	390											
37	36	105	108	1.0	2	0	0	Chord	3/4	4	1	1/4		1/4	1	391											
37	36	106	109	0.5	2	1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	392											
37	36	427/4	439/4	0.0	2	7/16	7/16	Dynamic	3/4	4	1	0					ff										
37	36	427/4	439/4	0.25	2	7/16	7/16	Chord	3/4	4	1	1/16		1/16	1	393											
37	36	107	110	0.5	2	1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	394											
37	36	431/4	443/4	0.25	2	11/16	11/16	Chord	3/4	4	1	1/16		1/16	1	395											
38	37	108	111	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	396											
38	37	435/4	447/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	397											
38	37	109	112	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	398											
38	37	439/4	451/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	399											
38	37	110	113	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	400											
38	37	443/4	455/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	401											
38	37	108	111	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	402											
38	37	435/4	447/4	0.25		3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	403											
38	37	109	112	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	404											
38	37	439/4	451/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	405											
38	37	110	113	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	406											
38	37	443/4	455/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	407											
38	37	108	111	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	408											
38	37	435/4	447/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16		1/16	1	409											
38	37	109	112	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	410											
38	37	439/4	451/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	411											
38	37	110	113	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	412											
38	37	443/4	455/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	413											
38	37	108	111	0.5		0	0	Chord	3/4	4	1	1/8		1/8	1	414											
38	37	435/4	447/4	0.25		3/16	3/16	Chord	3/4	4	1	1/16		1/16	1	415											
38	37	109	112	0.5		1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	416											
38	37	439/4	451/4	0.25		7/16	7/16	Chord	3/4	4	1	1/16		1/16	1	417											
38	37	110	113	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	418											
38	37	443/4	455/4	0.25		11/16	11/16	Chord	3/4	4	1	1/16		1/16	1	419											
39	38	111	114	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	420											
39	38	447/4	459/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	421											
39	38	112	115	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	422											
39	38	451/4	463/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	423											
39	38	113	116	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	424											
39	38	455/4	467/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	425											
39	38	111	114	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	426											
39	38	447/4	459/4	0.25		3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	427											
39	38	112	115	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	428											
39	38	451/4	463/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	429											
39	38	113	116	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	430											
39	38	455/4	467/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	431											
39	38	111	114	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	432											
39	38	447/4	459/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16		1/16	1	433											
39	38	112	115	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	434											
39	38	451/4	463/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	435											
39	38	113	116	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	436											
39	38	455/4	467/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	437											
39	38	111	114	0.5		0	0	Chord	3/4	4	1	1/8		1/8	1	438											
39	38	447/4	459/4	0.25		3/16	3/16	Chord	3/4	4	1	1/16		1/16	1	439											
39	38	112	115	0.5		1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	440											
39	38	451/4	463/4	0.25		7/16	7/16	Chord	3/4	4	1	1/16		1/16	1	441											
39	38	113	116	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	442											
39	38	455/4	467/4	0.25		11/16	11/16	Chord	3/4	4	1	1/16		1/16	1	443											
40	39	114	117	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	444											
40	39	459/4	471/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	445											
40	39	115	118	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	446											
40	39	463/4	475/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	447											
40	39	116	119	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	448											
40	39	467/4	479/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	449											
40	39	114	117	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	450											
40	39	459/4	471/4	0.25		3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	451											
40	39	115	118	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	452											
40	39	463/4	475/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	453											
40	39	116	119	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	454											
40	39	467/4	479/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	455											
40	39	114	117	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	456											
40	39	459/4	471/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16		1/16	1	457											
40	39	115	118	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	458											
40	39	463/4	475/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	459											
40	39	116	119	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	460											
40	39	467/4	479/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	461											
40	39	114	117	0.5		0	0	Chord	3/4	4	1	1/8		1/8	1	462											
40	39	459/4	471/4	0.25		3/16	3/16	Chord	3/4	4	1	1/16		1/16	1	463											
40	39	115	118	0.5		1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	464											
40	39	463/4	475/4	0.25		7/16	7/16	Chord	3/4	4	1	1/16		1/16	1	465											
40	39	116	119	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	466											
40	39	467/4	479/4	0.25		11/16	11/16	Chord	3/4	4	1	1/16		1/16	1	467											
41	40	117	120	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	468											
41	40	471/4	483/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	469											
41	40	118	121	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	470											
41	40	475/4	487/4	0.0		7/16	7/16	Dynamic	3/4	1	1	0					p										
41	40	475/4	487/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	471											
41	40	119	122	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	472											
41	40	479/4	491/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	473											
41	40	117	120	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	474											
41	40	471/4	483/4	0.0		3/16	3/16	Dynamic	3/4	2	1	0					p										
41	40	471/4	483/4	0.25		3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	475											
41	40	118	121	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	476											
41	40	117	120	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	477											
41	40	471/4	483/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16		1/16	1	478											
41	40	118	121	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	479											
41	40	117	120	0.5		0	0	Chord	3/4	4	1	1/8		1/8	1	480											
41	40	471/4	483/4	0.25		3/16	3/16	Chord	3/4	4	1	1/16		1/16	1	481											
41	40	118	121	0.5		1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	482											
41	40	237/2	243/2	0.0		3/8	3/8	Dynamic	3/4	4	1	0					p										
41	40	237/2	243/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	483		articStaccatoAbove									
41	40	119	122	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	484		articStaccatoAbove									
41	40	239/2	245/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	485		articStaccatoAbove									
42	41	120	123	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	486											
42	41	487/4	499/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	487											
42	41	122	125	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	488											
42	41	491/4	503/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	489											
42	41	483/4	495/4	0.25		3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	490											
42	41	121	124	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	491											
42	41	120	123	0.5		0	0	Chord	3/4	4	1	1/8		1/8	1	492									48		
42	41	241/2	247/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8		1/8	1	493									48		
42	41	121	124	0.5		1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	494											
42	41	243/2	249/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	495		articStaccatoAbove									
42	41	122	125	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	496		articStaccatoAbove									
