mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin
73	73	423/2	435/2	1.0		3/8	3/8	Chord	3/4	1	1	1/4	1/4	1	1295		articStaccatoAbove						
73	73	425/2	437/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1296		articStaccatoAbove						
73	73	210	216	0.25		0	0	Chord	3/4	2	1	1/16	1/16	1	1297							185	
73	73	841/4	865/4	0.25		1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	1298							185	
73	73	421/2	433/2	0.25		1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	1299							185	
73	73	843/4	867/4	0.25		3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1300								
73	73	211	217	0.25		1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	1301							186	
73	73	845/4	869/4	0.25		5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	1302							186	
73	73	423/2	435/2	0.25		3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	1303							186	
73	73	847/4	871/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	1304								
73	73	212	218	0.25		1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	1305							187	
73	73	849/4	873/4	0.25		9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	1306							187	
73	73	425/2	437/2	0.25		5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	1307							187	
73	73	851/4	875/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	1308								
73	73	210	216	0.25		0	0	Chord	3/4	3	1	1/16	1/16	1	1309							188	
73	73	841/4	865/4	0.25		1/16	1/16	Chord	3/4	3	1	1/16	1/16	1	1310							188	
73	73	421/2	433/2	0.25		1/8	1/8	Chord	3/4	3	1	1/16	1/16	1	1311							188	
73	73	843/4	867/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16	1/16	1	1312								
73	73	211	217	0.25		1/4	1/4	Chord	3/4	3	1	1/16	1/16	1	1313							189	
73	73	845/4	869/4	0.25		5/16	5/16	Chord	3/4	3	1	1/16	1/16	1	1314							189	
73	73	423/2	435/2	0.0		3/8	3/8	Dynamic	3/4	3	1	0				sf						189	
73	73	423/2	435/2	0.25		3/8	3/8	Chord	3/4	3	1	1/16	1/16	1	1315							189	
73	73	847/4	871/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16	1/16	1	1316								
73	73	212	218	0.25		1/2	1/2	Chord	3/4	3	1	1/16	1/16	1	1317							190	
73	73	849/4	873/4	0.25		9/16	9/16	Chord	3/4	3	1	1/16	1/16	1	1318							190	
73	73	425/2	437/2	0.25		5/8	5/8	Chord	3/4	3	1	1/16	1/16	1	1319							190	
73	73	851/4	875/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16	1/16	1	1320								
73	73	423/2	435/2	0.0		3/8	3/8	Dynamic	3/4	4	1	0				sf							
73	73	423/2	435/2	0.0		3/8	3/8	Dynamic	3/4	4	1	0				sf							
73	73	423/2	435/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	1321								
73	73	212	218	0.5		1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	1322								
73	73	425/2	437/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	1323								
74	74	427/2	439/2	0.0		1/8	1/8	Dynamic	3/4	1	1	0				f							
74	74	427/2	439/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1324		articStaccatoAbove						
74	74	214	220	0.5		1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	1325		articStaccatoAbove						
74	74	429/2	441/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1326		articStaccatoAbove						
74	74	215	221	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1327		articStaccatoBelow						
74	74	431/2	443/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1328		articStaccatoBelow						
74	74	213	219	0.0		0	0	Dynamic	3/4	2	1	0				f							
74	74	213	219	0.25		0	0	Chord	3/4	2	1	1/16	1/16	1	1329							191	
74	74	853/4	877/4	0.25		1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	1330							191	
74	74	427/2	439/2	0.25		1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	1331							191	
74	74	855/4	879/4	0.25		3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1332								
74	74	214	220	0.25		1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	1333							192	
74	74	857/4	881/4	0.25		5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	1334							192	
74	74	429/2	441/2	0.25		3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	1335							192	
74	74	859/4	883/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	1336								
74	74	215	221	0.25		1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	1337							193	
74	74	861/4	885/4	0.25		9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	1338							193	
74	74	431/2	443/2	0.25		5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	1339							193	
74	74	863/4	887/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	1340								
74	74	213	219	0.0		0	0	Dynamic	3/4	3	1	0				f							
74	74	213	219	0.25		0	0	Chord	3/4	3	1	1/16	1/16	1	1341							194	
74	74	853/4	877/4	0.25		1/16	1/16	Chord	3/4	3	1	1/16	1/16	1	1342							194	
74	74	427/2	439/2	0.25		1/8	1/8	Chord	3/4	3	1	1/16	1/16	1	1343							194	
74	74	855/4	879/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16	1/16	1	1344								
74	74	214	220	0.25		1/4	1/4	Chord	3/4	3	1	1/16	1/16	1	1345							195	
74	74	857/4	881/4	0.25		5/16	5/16	Chord	3/4	3	1	1/16	1/16	1	1346							195	
74	74	429/2	441/2	0.25		3/8	3/8	Chord	3/4	3	1	1/16	1/16	1	1347							195	
74	74	859/4	883/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16	1/16	1	1348								
74	74	215	221	0.25		1/2	1/2	Chord	3/4	3	1	1/16	1/16	1	1349							196	
74	74	861/4	885/4	0.25		9/16	9/16	Chord	3/4	3	1	1/16	1/16	1	1350							196	
74	74	431/2	443/2	0.25		5/8	5/8	Chord	3/4	3	1	1/16	1/16	1	1351							196	
74	74	863/4	887/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16	1/16	1	1352								
74	74	429/2	441/2	0.0		3/8	3/8	Dynamic	3/4	4	1	0				f							
74	74	429/2	441/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	1353								
74	74	215	221	0.5		1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	1354								
74	74	431/2	443/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	1355								
75	75		222	0.5	1	0	0	Chord	3/4	1	1	1/8	1/8	1	1356		articStaccatoAbove						
75	75		445/2	0.5	1	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1357		articStaccatoAbove						
75	75		447/2	0.5	1	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1358								
75	75		224	0.75	1	1/2	1/2	Chord	3/4	1	1	3/16	1/8	3/2	1359		ornamentTrill					197	
75	75		899/4	0.125	1	11/16	11/16	Chord	3/4	1	1	1/32	1/32	1	1360							197	
75	75		1799/8	0.125	1	23/32	23/32	Chord	3/4	1	1	1/32	1/32	1	1361								
75	75		222	1.0	1	0	0	Chord	3/4	2	1	1/4	1/4	1	1362								
75	75		222	0.5	1	0	0	Chord	3/4	3	1	1/8	1/8	1	1363		articStaccatoBelow						
75	75		445/2	0.5	1	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	1364		articStaccatoBelow						
75	75		447/2	0.5	1	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	1365								
75	75		224	0.75	1	1/2	1/2	Chord	3/4	3	1	3/16	1/8	3/2	1366		ornamentTrill					198	
75	75		899/4	0.125	1	11/16	11/16	Chord	3/4	3	1	1/32	1/32	1	1367							198	
75	75		1799/8	0.125	1	23/32	23/32	Chord	3/4	3	1	1/32	1/32	1	1368								
75	75		222	0.5	1	0	0	Chord	3/4	4	1	1/8	1/8	1	1369		articStaccatoBelow						
75	75		445/2	0.5	1	1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	1370		articStaccatoBelow						
75	75		447/2	0.5	1	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	1371								
75	75		224	0.75	1	1/2	1/2	Chord	3/4	4	1	3/16	1/8	3/2	1372		ornamentTrill					199	
75	75		899/4	0.125	1	11/16	11/16	Chord	3/4	4	1	1/32	1/32	1	1373							199	
75	75		1799/8	0.125	1	23/32	23/32	Chord	3/4	4	1	1/32	1/32	1	1374								
76	76		225	1.0	1	0	0	Chord	3/4	1	1	1/4	1/4	1	1375								
76	76		225	1.0	1	0	0	Chord	3/4	2	1	1/4	1/4	1	1376								
76	76		225	0.5	1	0	0	Chord	3/4	3	1	1/8	1/8	1	1377								
76	76		451/2	0.5	1	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	1378								
76	76		453/2	0.0	1	3/8	3/8	Dynamic	3/4	3	1	0				p							
76	76		453/2	0.5	1	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	1379		articStaccatoBelow						
76	76		227	0.5	1	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	1380		articStaccatoBelow						
76	76		455/2	0.5	1	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	1381		articStaccatoBelow						
76	76		225	0.5	1	0	0	Chord	3/4	4	1	1/8	1/8	1	1382								
76	76		451/2	0.0	1	1/8	1/8	Dynamic	3/4	4	1	0				sf							
76	76		451/2	0.0	1	1/8	1/8	Dynamic	3/4	4	1	0				sf							
76	76		451/2	0.5	1	1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	1383								
76	76		453/2	0.0	1	3/8	3/8	Dynamic	3/4	4	1	0				p							
76	76		453/2	0.5	1	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	1384		articStaccatoBelow						
76	76		227	0.5	1	1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	1385		articStaccatoBelow						
76	76		455/2	0.5	1	5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	1386		articStaccatoBelow						
77	77	219	231	0.0		3/4	3/4	StaffText	3/4	1	1	0						"<font size=""11""/><b>Menuetto da Capo</b>"					
77	77	433/2	457/2	0.0		1/8	1/8	Dynamic	3/4	2	1	0				p							
77	77	433/2	457/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1387		articStaccatoBelow						
77	77	217	229	0.5		1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1388		articStaccatoBelow						
77	77	435/2	459/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1389		articStaccatoBelow						
77	77	218	230	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1390								
77	77	216	228	1.0		0	0	Chord	3/4	3	1	1/4	1/4	1	1391								
77	77	216	228	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	1392								
78	78	219	231	3.0		0	0	Chord	3/4	2	1	3/4	1/2	3/2	1393								
78	78	219	231	3.0		0	0	Chord	3/4	3	1	3/4	1/2	3/2	1394								
79	79	222	234	0.0		0	0	Dynamic	3/4	1	1	0				pp							
79	79	223	235	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1395								
79	79	224	236	0.0		1/2	1/2	StaffText	3/4	1	1	0						"<font size=""11""/><b>Coda</b>"					
79	79	224	236	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1396								
79	79	222	234	0.0		0	0	Dynamic	3/4	2	1	0				pp							
79	79	223	235	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1397								
79	79	224	236	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1398								
79	79	222	234	0.0		0	0	Dynamic	3/4	3	1	0				pp							
79	79	223	235	1.0		1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	1399								
79	79	224	236	1.0		1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	1400								
79	79	222	234	0.0		0	0	Dynamic	3/4	4	1	0				pp							
79	79	222	234	2.0		0	0	Chord	3/4	4	1	1/2	1/2	1	1401							200	
79	79	224	236	0.25		1/2	1/2	Chord	3/4	4	1	1/16	1/16	1	1402							200	
79	79	897/4	945/4	0.25		9/16	9/16	Chord	3/4	4	1	1/16	1/16	1	1403							200	
79	79	449/2	473/2	0.25		5/8	5/8	Chord	3/4	4	1	1/16	1/16	1	1404							200	
79	79	899/4	947/4	0.25		11/16	11/16	Chord	3/4	4	1	1/16	1/16	1	1405								
80	80	225	237	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	1406								
80	80	226	238	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1407								
80	80	227	239	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1408								
80	80	225	237	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	1409								
80	80	226	238	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1410								
80	80	227	239	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1411								
80	80	225	237	1.0		0	0	Chord	3/4	3	1	1/4	1/4	1	1412								
80	80	226	238	1.0		1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	1413								
80	80	227	239	1.0		1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	1414								
80	80	225	237	2.0		0	0	Chord	3/4	4	1	1/2	1/2	1	1415							201	
80	80	227	239	0.25		1/2	1/2	Chord	3/4	4	1	1/16	1/16	1	1416							201	
80	80	909/4	957/4	0.25		9/16	9/16	Chord	3/4	4	1	1/16	1/16	1	1417							201	
80	80	455/2	479/2	0.25		5/8	5/8	Chord	3/4	4	1	1/16	1/16	1	1418							201	
80	80	911/4	959/4	0.25		11/16	11/16	Chord	3/4	4	1	1/16	1/16	1	1419								
81	81	228	240	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	1420								
81	81	229	241	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1421								
81	81	230	242	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1422								
81	81	228	240	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	1423								
81	81	229	241	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1424								
81	81	230	242	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1425								
81	81	228	240	1.0		0	0	Chord	3/4	3	1	1/4	1/4	1	1426								
81	81	229	241	1.0		1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	1427								
81	81	230	242	1.0		1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	1428								
81	81	228	240	2.0		0	0	Chord	3/4	4	1	1/2	1/2	1	1429							202	
81	81	230	242	0.25		1/2	1/2	Chord	3/4	4	1	1/16	1/16	1	1430							202	
81	81	921/4	969/4	0.25		9/16	9/16	Chord	3/4	4	1	1/16	1/16	1	1431							202	
81	81	461/2	485/2	0.25		5/8	5/8	Chord	3/4	4	1	1/16	1/16	1	1432							202	
81	81	923/4	971/4	0.25		11/16	11/16	Chord	3/4	4	1	1/16	1/16	1	1433								
82	82	231	243	0.0		0	0	StaffText	3/4	1	1	0						<i>cresc.</i>					
82	82	231	243	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	1434								
82	82	232	244	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1435							203	
82	82	233	245	0.25		1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	1436							203	
82	82	933/4	981/4	0.25		9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	1437							203	
82	82	467/2	491/2	0.25		5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	1438							203	
82	82	935/4	983/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1439								
82	82	231	243	0.0		0	0	StaffText	3/4	2	1	0						<i>cresc.</i>					
82	82	231	243	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	1440							204	
82	82	232	244	0.25		1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	1441							204	
82	82	929/4	977/4	0.25		5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	1442							204	
82	82	465/2	489/2	0.25		3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	1443							204	
82	82	931/4	979/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	1444								
82	82	231	243	0.0		0	0	StaffText	3/4	3	1	0						<i>cresc.</i>					
82	82	231	243	1.0		0	0	Chord	3/4	3	1	1/4	1/4	1	1445							205	
82	82	232	244	0.25		1/4	1/4	Chord	3/4	3	1	1/16	1/16	1	1446							205	
82	82	929/4	977/4	0.25		5/16	5/16	Chord	3/4	3	1	1/16	1/16	1	1447							205	
82	82	465/2	489/2	0.25		3/8	3/8	Chord	3/4	3	1	1/16	1/16	1	1448							205	
82	82	931/4	979/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16	1/16	1	1449								
82	82	231	243	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	1450								
83	83	234	246	0.0		0	0	Dynamic	3/4	1	1	0				pp							
83	83	234	246	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	1451								
83	83	235	247	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1452								
83	83	236	248	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1453								
83	83	234	246	0.0		0	0	Dynamic	3/4	2	1	0				pp							
83	83	234	246	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	1454								
83	83	235	247	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1455								
83	83	236	248	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1456								
83	83	234	246	0.0		0	0	Dynamic	3/4	3	1	0				pp							
83	83	234	246	1.0		0	0	Chord	3/4	3	1	1/4	1/4	1	1457								
83	83	235	247	1.0		1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	1458								
83	83	236	248	1.0		1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	1459								
83	83	234	246	0.0		0	0	Dynamic	3/4	4	1	0				pp							
83	83	234	246	2.0		0	0	Chord	3/4	4	1	1/2	1/2	1	1460							206	
83	83	236	248	0.25		1/2	1/2	Chord	3/4	4	1	1/16	1/16	1	1461							206	
83	83	945/4	993/4	0.25		9/16	9/16	Chord	3/4	4	1	1/16	1/16	1	1462							206	
83	83	473/2	497/2	0.25		5/8	5/8	Chord	3/4	4	1	1/16	1/16	1	1463							206	
83	83	947/4	995/4	0.25		11/16	11/16	Chord	3/4	4	1	1/16	1/16	1	1464								
84	84	237	249	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	1465								
84	84	238	250	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1466								
84	84	239	251	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1467								
84	84	237	249	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	1468								
84	84	238	250	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1469								
84	84	239	251	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1470								
84	84	237	249	1.0		0	0	Chord	3/4	3	1	1/4	1/4	1	1471								
84	84	238	250	1.0		1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	1472								
84	84	239	251	1.0		1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	1473								
84	84	237	249	2.0		0	0	Chord	3/4	4	1	1/2	1/2	1	1474							207	
84	84	239	251	0.25		1/2	1/2	Chord	3/4	4	1	1/16	1/16	1	1475							207	
84	84	957/4	1005/4	0.25		9/16	9/16	Chord	3/4	4	1	1/16	1/16	1	1476							207	
84	84	479/2	503/2	0.25		5/8	5/8	Chord	3/4	4	1	1/16	1/16	1	1477							207	
84	84	959/4	1007/4	0.25		11/16	11/16	Chord	3/4	4	1	1/16	1/16	1	1478								
85	85	240	252	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	1479								
85	85	241	253	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1480								
85	85	242	254	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1481								
85	85	240	252	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	1482								
85	85	241	253	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1483								
85	85	242	254	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1484								
85	85	240	252	1.0		0	0	Chord	3/4	3	1	1/4	1/4	1	1485								
85	85	241	253	1.0		1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	1486								
85	85	242	254	1.0		1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	1487								
85	85	240	252	2.0		0	0	Chord	3/4	4	1	1/2	1/2	1	1488							208	
85	85	242	254	0.25		1/2	1/2	Chord	3/4	4	1	1/16	1/16	1	1489							208	
85	85	969/4	1017/4	0.25		9/16	9/16	Chord	3/4	4	1	1/16	1/16	1	1490							208	
85	85	485/2	509/2	0.25		5/8	5/8	Chord	3/4	4	1	1/16	1/16	1	1491							208	
85	85	971/4	1019/4	0.25		11/16	11/16	Chord	3/4	4	1	1/16	1/16	1	1492								
86	86	243	255	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	1493								
86	86	244	256	0.25		1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	1494							209	
86	86	977/4	1025/4	0.25		5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	1495							209	
86	86	489/2	513/2	0.25		3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	1496							209	
86	86	979/4	1027/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1497								
86	86	245	257	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1498								
86	86	243	255	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	1499								
86	86	243	255	1.0		0	0	Chord	3/4	3	1	1/4	1/4	1	1500								
86	86	243	255	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	1501								
86	86	245	257	0.25		1/2	1/2	Chord	3/4	4	1	1/16	1/16	1	1502							210	
86	86	981/4	1029/4	0.25		9/16	9/16	Chord	3/4	4	1	1/16	1/16	1	1503							210	
86	86	491/2	515/2	0.25		5/8	5/8	Chord	3/4	4	1	1/16	1/16	1	1504							210	
86	86	983/4	1031/4	0.25		11/16	11/16	Chord	3/4	4	1	1/16	1/16	1	1505								
87	87	247	259	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1506								
87	87	248	260	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1507								
87	87	247	259	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1508								
87	87	248	260	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1509								
87	87	247	259	1.0		1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	1510								
87	87	248	260	1.0		1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	1511								
87	87	246	258	2.0		0	0	Chord	3/4	4	1	1/2	1/2	1	1512							211	
87	87	248	260	0.25		1/2	1/2	Chord	3/4	4	1	1/16	1/16	1	1513							211	
87	87	993/4	1041/4	0.25		9/16	9/16	Chord	3/4	4	1	1/16	1/16	1	1514							211	
87	87	497/2	521/2	0.25		5/8	5/8	Chord	3/4	4	1	1/16	1/16	1	1515							211	
87	87	995/4	1043/4	0.25		11/16	11/16	Chord	3/4	4	1	1/16	1/16	1	1516								
88	88	249	261	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	1517								
88	88	250	262	0.25		1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	1518							212	
88	88	1001/4	1049/4	0.25		5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	1519							212	
88	88	501/2	525/2	0.25		3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	1520							212	
88	88	1003/4	1051/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1521								
88	88	251	263	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1522							213	
88	88	249	261	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	1523								
88	88	251	263	0.0		1/2	1/2	Dynamic	3/4	2	1	0				f							
88	88	251	263	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1524							214	
88	88	249	261	1.0		0	0	Chord	3/4	3	1	1/4	1/4	1	1525								
88	88	251	263	0.0		1/2	1/2	Dynamic	3/4	3	1	0				f							
88	88	251	263	0.0		1/2	1/2	Dynamic	3/4	3	1	0				f							
88	88	251	263	1.0		1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	1526							215	
88	88	249	261	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	1527								
88	88	251	263	0.0		1/2	1/2	Dynamic	3/4	4	1	0				f							
88	88	251	263	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	1528							216	
89	89	252	264	0.5		0	0	Chord	3/4	1	1	1/8	1/8	1	1529								
89	89	505/2	529/2	0.0		1/8	1/8	StaffText	3/4	1	1	0						<i>cresc.</i>					
89	89	253	265	0.25		1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	1530							217	
89	89	1013/4	1061/4	0.25		5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	1531							217	
89	89	507/2	531/2	0.25		3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	1532							217	
89	89	1015/4	1063/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1533							217	
89	89	254	266	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1534								
89	89	252	264	0.0		0	0	Dynamic	3/4	2	1	0				p							
89	89	252	264	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	1535								
89	89	253	265	0.0		1/4	1/4	StaffText	3/4	2	1	0						<i>cresc.</i>					
89	89	253	265	0.25		1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	1536							218	
89	89	1013/4	1061/4	0.25		5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	1537							218	
89	89	507/2	531/2	0.25		3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	1538							218	
89	89	1015/4	1063/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	1539							218	
89	89	254	266	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1540								
89	89	252	264	0.0		0	0	Dynamic	3/4	3	1	0				p							
89	89	252	264	0.0		0	0	Dynamic	3/4	3	1	0				p							
89	89	252	264	2.0		0	0	Chord	3/4	3	1	1/2	1/2	1	1541								
89	89	254	266	0.0		1/2	1/2	StaffText	3/4	3	1	0						<i>cresc.</i>					
89	89	254	266	0.25		1/2	1/2	Chord	3/4	3	1	1/16	1/16	1	1542							219	
89	89	1017/4	1065/4	0.25		9/16	9/16	Chord	3/4	3	1	1/16	1/16	1	1543							219	
89	89	509/2	533/2	0.25		5/8	5/8	Chord	3/4	3	1	1/16	1/16	1	1544							219	
89	89	1019/4	1067/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16	1/16	1	1545								
89	89	252	264	0.0		0	0	Dynamic	3/4	4	1	0				p							
89	89	252	264	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	1546								
90	90	255	267	0.0		0	0	Dynamic	3/4	1	1	0				sf							
90	90	255	267	0.0		0	0	Spanner	3/4	1	1	0											0
90	90	255	267	3.0		0	0	Chord	3/4	1	1	3/4	1/2	3/2	1547								0
