mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
21	19	59	59	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	256									
21	19	119/2	119/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	257									
21	19	60	60	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	258									
21	19	121/2	121/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	259									
21	19	61	61	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	260									
21	19	117/2	117/2	0.0	0	0	Dynamic	6/8	3	1	0				p								
21	19	117/2	117/2	0.0	0	0	Dynamic	6/8	3	1	0				p								
21	19	117/2	117/2	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	261									
21	19	59	59	0.0	1/8	1/8	StaffText	6/8	3	1	0						"<font size=""8.2""/><i>cresc.</i>"						
21	19	59	59	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	262									
21	19	119/2	119/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	263									
21	19	60	60	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	264									
21	19	121/2	121/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	265									
21	19	61	61	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	266									
21	19	117/2	117/2	0.0	0	0	Dynamic	6/8	4	1	0				p								
21	19	117/2	117/2	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	267									
21	19	60	60	0.0	3/8	3/8	StaffText	6/8	4	1	0						"<font size=""8.2""/><i>cresc.</i>"						
21	19	60	60	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	268							53		
22	20	123/2	123/2	0.0	0	0	Spanner	6/8	1	1	0											5	
22	20	123/2	123/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	269								5	
22	20	63	63	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	270							54	5	
22	20	64	64	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	271								5	
22	20	123/2	123/2	0.0	0	0	Spanner	6/8	2	1	0											6	
22	20	123/2	123/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	272								6	
22	20	62	62	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	273								6	
22	20	125/2	125/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	274								6	
22	20	63	63	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	275								6	
22	20	127/2	127/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	276								6	
22	20	64	64	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	277								6	
22	20	123/2	123/2	0.0	0	0	Spanner	6/8	3	1	0											7	
22	20	123/2	123/2	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	278								7	
22	20	62	62	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	279								7	
22	20	125/2	125/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	280								7	
22	20	63	63	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	281								7	
22	20	127/2	127/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	282								7	
22	20	64	64	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	283								7	
22	20	123/2	123/2	0.0	0	0	Spanner	6/8	4	1	0										53	8	
22	20	123/2	123/2	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	284							53	8	
22	20	63	63	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	285							53	8	
23	21	129/2	129/2	0.0	0	0	Spanner	6/8	1	1	0												
23	21	129/2	129/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	286							55		
23	21	131/2	131/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	287							55		
23	21	66	66	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	288							55		
23	21	67	67	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	289									
23	21	129/2	129/2	0.0	0	0	Dynamic	6/8	2	1	0				f								
23	21	129/2	129/2	0.0	0	0	Spanner	6/8	2	1	0												
23	21	129/2	129/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	290									
23	21	65	65	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	291									
23	21	131/2	131/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	292									
23	21	66	66	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	293									
23	21	133/2	133/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	294									
23	21	67	67	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	295									
23	21	129/2	129/2	0.0	0	0	Dynamic	6/8	3	1	0				f								
23	21	129/2	129/2	0.0	0	0	Dynamic	6/8	3	1	0				f								
23	21	129/2	129/2	0.0	0	0	Spanner	6/8	3	1	0												
23	21	129/2	129/2	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	296									
23	21	65	65	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	297									
23	21	131/2	131/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	298									
23	21	66	66	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	299									
23	21	133/2	133/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	300									
23	21	67	67	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	301									
23	21	129/2	129/2	0.0	0	0	Dynamic	6/8	4	1	0				f								
23	21	129/2	129/2	0.0	0	0	Spanner	6/8	4	1	0												
23	21	129/2	129/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	302									
23	21	66	66	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	303									
24	22	135/2	135/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	304							56		
24	22	137/2	137/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	305									
24	22	69	69	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	306							57		
24	22	70	70	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	307									
24	22	135/2	135/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	308									
24	22	68	68	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	309									
24	22	137/2	137/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	310									
24	22	69	69	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	311									
24	22	139/2	139/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	312									
24	22	70	70	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	313									
24	22	135/2	135/2	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	314									
24	22	68	68	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	315									
24	22	137/2	137/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	316									
24	22	69	69	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	317									
24	22	139/2	139/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	318									
24	22	70	70	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	319									
24	22	135/2	135/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	320									
24	22	69	69	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	321									
25	23	143/2	143/2	0.0	1/4	1/4	Dynamic	6/8	1	1	0				p								
25	23	143/2	143/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	322							58		
25	23	72	72	0.0	3/8	3/8	StaffText	6/8	1	1	0						"<font size=""8.2""/><i>cresc.</i>"				58		
25	23	72	72	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	323							58		
25	23	73	73	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	324							58		
25	23	141/2	141/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	325									
25	23	141/2	141/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	326									
25	23	141/2	141/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	327									
25	23	72	72	0.0	3/8	3/8	Dynamic	6/8	4	1	0				p								
25	23	72	72	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	328							59		
25	23	147/2	147/2	0.0	3/4	3/4	StaffText	6/8	4	1	0						"<font size=""8.2""/><i>cresc.</i>"				59		
26	24	147/2	147/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	329							58		
26	24	149/2	149/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	330							58		
26	24	75	75	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	331							58		
26	24	76	76	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	332							58		
26	24	147/2	147/2	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	333							59		
26	24	75	75	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	334							59		
27	25	153/2	153/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	335							58		
27	25	155/2	155/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	336							58		
27	25	78	78	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	337							58		
27	25	79	79	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	338							58		
27	25	78	78	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	339							60		
27	25	78	78	1.5	3/8	3/8	Chord	6/8	3	1	3/8	1/4	3/2	340									
27	25	153/2	153/2	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	341									
27	25	78	78	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	342							61		
28	26	159/2	159/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	343							58		
28	26	161/2	161/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	344							58		
28	26	81	81	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	345							58		
28	26	82	82	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	346									
28	26	159/2	159/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	347							60		
28	26	81	81	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	348									
28	26	159/2	159/2	1.5	0	0	Chord	6/8	3	1	3/8	1/4	3/2	349							62		
28	26	81	81	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	350							62		
28	26	82	82	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	351									
28	26	159/2	159/2	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	352							61		
28	26	81	81	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	353							61		
29	27	165/2	165/2	0.0	0	0	Dynamic	6/8	1	1	0				p								
29	27	165/2	165/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	354							63		
29	27	167/2	167/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	355							63		
29	27	84	84	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	356							63		
29	27	85	85	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	357							63		
29	27	165/2	165/2	0.0	0	0	Dynamic	6/8	2	1	0				p								
29	27	165/2	165/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	358							64		
29	27	84	84	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	359							64		
29	27	165/2	165/2	0.0	0	0	Dynamic	6/8	3	1	0				p								
29	27	165/2	165/2	1.5	0	0	Chord	6/8	3	1	3/8	1/4	3/2	360							65		
29	27	84	84	1.5	3/8	3/8	Chord	6/8	3	1	3/8	1/4	3/2	361							65		
29	27	165/2	165/2	0.0	0	0	Dynamic	6/8	4	1	0				p								
29	27	165/2	165/2	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	362									
29	27	84	84	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	363							66		
30	28	171/2	171/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	364							63		
30	28	173/2	173/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	365							63		
30	28	87	87	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	366							63		
30	28	88	88	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	367									
30	28	171/2	171/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	368							64		
30	28	87	87	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	369									
30	28	171/2	171/2	3.0	0	0	Chord	6/8	3	1	3/4	1/2	3/2	370									
30	28	171/2	171/2	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	371							66		
30	28	87	87	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	372									
31	29	177/2	177/2	0.0	0	0	StaffText	6/8	1	1	0						"<font size=""8.2""/><i>cresc.</i>"						
31	29	177/2	177/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	373							67		
31	29	177/2	177/2	0.0	0	0	StaffText	6/8	2	1	0						"<font size=""8.2""/><i>cresc.</i>"						
31	29	179/2	179/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	374							68		
31	29	90	90	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	375							68		
31	29	91	91	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	376							68		
31	29	177/2	177/2	0.0	0	0	StaffText	6/8	3	1	0						"<font size=""8.2""/><i>cresc.</i>"						
31	29	177/2	177/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	377									
31	29	177/2	177/2	0.0	0	0	StaffText	6/8	4	1	0						"<font size=""8.2""/><i>cresc.</i>"						
31	29	177/2	177/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	378									
31	29	90	90	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	379									
32	30	183/2	183/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	380							69		
32	30	93	93	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	381									
32	30	183/2	183/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	382							68		
32	30	185/2	185/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	383							68		
32	30	93	93	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	384							68		
32	30	94	94	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	385									
32	30	183/2	183/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	386									
32	30	93	93	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	387									
32	30	93	93	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	388									
33	31	189/2	189/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	389							70		
33	31	191/2	191/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	390							71		
33	31	96	96	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	391							71		
33	31	97	97	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	392							71		
33	31	189/2	189/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	393									
33	31	96	96	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	394									
34	32	195/2	195/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	395									
34	32	99	99	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	396									
34	32	195/2	195/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	397							71		
34	32	197/2	197/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	398							71		
34	32	99	99	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	399							71		
34	32	100	100	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	400									
34	32	195/2	195/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	401									
34	32	197/2	197/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	402							72		
34	32	99	99	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	403							72		
34	32	100	100	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	404									
34	32	99	99	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	405									
35	33	201/2	201/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	406									
35	33	203/2	203/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	407							73		
35	33	102	102	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	408							73		
35	33	103	103	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	409							73		
35	33	203/2	203/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	410							74		
35	33	102	102	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	411							74		
35	33	103	103	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	412							74		
35	33	201/2	201/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	413									
35	33	102	102	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	414									
36	34	207/2	207/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	415							75		
36	34	105	105	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	416									
36	34	207/2	207/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	417							73		
36	34	209/2	209/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	418							73		
36	34	105	105	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	419							73		
36	34	106	106	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	420									
36	34	207/2	207/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	421							74		
36	34	209/2	209/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	422							74		
36	34	105	105	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	423							74		
36	34	106	106	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	424									
36	34	105	105	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	425									
37	35	213/2	213/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	426							76		
37	35	215/2	215/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	427							77		
37	35	108	108	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	428							77		
37	35	109	109	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	429							77		
37	35	215/2	215/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	430							78		
37	35	108	108	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	431							78		
37	35	109	109	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	432							78		
37	35	213/2	213/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	433									
37	35	108	108	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	434									
38	36	219/2	219/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	435							79		
38	36	111	111	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	436									
38	36	219/2	219/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	437							77		
38	36	221/2	221/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	438							77		
38	36	111	111	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	439							77		
38	36	112	112	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	440							77		
38	36	219/2	219/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	441							78		
38	36	221/2	221/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	442							78		
38	36	111	111	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	443							78		
38	36	112	112	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	444							78		
38	36	111	111	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	445									
39	37	225/2	225/2	0.0	0	0	StaffText	6/8	1	1	0						"<font size=""8.2""/><i>dim.</i>"						
39	37	225/2	225/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	446							80		
39	37	114	114	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	447							80		
39	37	225/2	225/2	0.0	0	0	StaffText	6/8	2	1	0						"<font size=""8.2""/><i>dim.</i>"				77		
39	37	225/2	225/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	448							77		
39	37	227/2	227/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	449							77		
39	37	114	114	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	450							77		
39	37	115	115	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	451									
39	37	225/2	225/2	0.0	0	0	StaffText	6/8	3	1	0						"<font size=""8.2""/><i>dim.</i>"				78		
39	37	225/2	225/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	452							78		
39	37	227/2	227/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	453							78		
39	37	114	114	1.5	3/8	3/8	Chord	6/8	3	1	3/8	1/4	3/2	454									
39	37	225/2	225/2	0.0	0	0	StaffText	6/8	4	1	0						"<font size=""8.2""/><i>dim.</i>"						
39	37	225/2	225/2	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	455									
39	37	114	114	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	456							81		
40	38	231/2	231/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	457							80		
40	38	117	117	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	458							80		
40	38	231/2	231/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	459							82		
40	38	117	117	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	460							82		
40	38	231/2	231/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	461									
40	38	233/2	233/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	462							83		
40	38	117	117	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	463							83		
40	38	118	118	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	464									
40	38	231/2	231/2	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	465							81		
40	38	117	117	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	466							81		
41	39	237/2	237/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	467							80		
41	39	120	120	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	468							80		
41	39	237/2	237/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	469									
41	39	239/2	239/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	470							84		
41	39	120	120	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	471							84		
41	39	121	121	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	472									
41	39	237/2	237/2	3.0	0	0	Chord	6/8	3	1	3/4	1/2	3/2	473									
41	39	237/2	237/2	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	474									
41	39	120	120	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	475							85		
42	40	243/2	243/2	0.0	0	0	StaffText	6/8	1	1	0						"<font size=""8.2""/><i>cresc.</i>"				80		
42	40	243/2	243/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	476							80		
42	40	123	123	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	477							80		
42	40	243/2	243/2	0.0	0	0	StaffText	6/8	2	1	0						"<font size=""8.2""/><i>cresc.</i>"						
42	40	243/2	243/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	478							86		
42	40	123	123	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	479									
42	40	243/2	243/2	0.0	0	0	StaffText	6/8	3	1	0						"<font size=""8.2""/><i>cresc.</i>"						
42	40	243/2	243/2	1.5	0	0	Chord	6/8	3	1	3/8	1/4	3/2	480									
42	40	123	123	1.5	3/8	3/8	Chord	6/8	3	1	3/8	1/4	3/2	481							87		
42	40	243/2	243/2	0.0	0	0	StaffText	6/8	4	1	0						"<font size=""8.2""/><i>cresc.</i>"				85		
42	40	243/2	243/2	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	482							85		
42	40	123	123	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	483							85		
43	41	249/2	249/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	484							80		
43	41	126	126	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	485							80		
43	41	249/2	249/2	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	486									
43	41	249/2	249/2	1.5	0	0	Chord	6/8	3	1	3/8	1/4	3/2	487							87		
43	41	126	126	1.5	3/8	3/8	Chord	6/8	3	1	3/8	1/4	3/2	488							87		
43	41	249/2	249/2	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	489							85		
43	41	126	126	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	490							85		
44	42	255/2	255/2	0.0	0	0	Spanner	6/8	1	1	0										80	9	
44	42	255/2	255/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	491							80	9	
44	42	129	129	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	492								9	
44	42	255/2	255/2	0.0	0	0	Spanner	6/8	2	1	0											10	
44	42	255/2	255/2	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	493								10	
44	42	255/2	255/2	0.0	0	0	Spanner	6/8	3	1	0										87	11	
44	42	255/2	255/2	1.5	0	0	Chord	6/8	3	1	3/8	1/4	3/2	494							87	11	
44	42	129	129	1.5	3/8	3/8	Chord	6/8	3	1	3/8	1/4	3/2	495								11	
44	42	255/2	255/2	0.0	0	0	Spanner	6/8	4	1	0										85	12	
44	42	255/2	255/2	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	496							85	12	
44	42	129	129	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	497								12	
45	43	261/2	261/2	0.0	0	0	Dynamic	6/8	1	1	0				p								
45	43	261/2	261/2	0.0	0	0	Spanner	6/8	1	1	0												
45	43	261/2	261/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	498									
45	43	261/2	261/2	0.0	0	0	Dynamic	6/8	2	1	0				p								
45	43	261/2	261/2	0.0	0	0	Spanner	6/8	2	1	0												
45	43	261/2	261/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	499							88		
45	43	132	132	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	500							89		
45	43	261/2	261/2	0.0	0	0	Dynamic	6/8	3	1	0				p								
45	43	261/2	261/2	0.0	0	0	Spanner	6/8	3	1	0												
45	43	261/2	261/2	3.0	0	0	Chord	6/8	3	1	3/4	1/2	3/2	501									
