mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
203	194	773	1567/2	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	2728			articStaccatoAbove									
203	194	774	1569/2	0.0		1/4	1/4	Dynamic	2/2	1	1	0						sf										
203	194	774	1569/2	2.0		1/4	1/4	Chord	2/2	1	1	1/2		1/2	1	2729												
203	194	776	1573/2	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2730			articStaccatoAbove									
203	194	773	1567/2	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2731												
203	194	775	1571/2	0.0		1/2	1/2	Dynamic	2/2	2	1	0						sf										
203	194	775	1571/2	2.0		1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	2732										321		
203	194	773	1567/2	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	2733												
203	194	775	1571/2	0.0		1/2	1/2	Dynamic	2/2	3	1	0						sf										
203	194	775	1571/2	2.0		1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	2734										322		
203	194	773	1567/2	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	2735												
203	194	776	1573/2	0.0		3/4	3/4	Dynamic	2/2	4	1	0						sf										
203	194	776	1573/2	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	2736												
204	195	777	1575/2	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	2737												
204	195	778	1577/2	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	2738												
204	195	779	1579/2	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2739												
204	195	780	1581/2	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2740												
204	195	777	1575/2	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2741												
204	195	778	1577/2	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	2742												
204	195	779	1579/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	2743												
204	195	780	1581/2	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	2744												
204	195	777	1575/2	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	2745												
204	195	778	1577/2	1.0		1/4	1/4	Chord	2/2	3	1	1/4		1/4	1	2746												
204	195	779	1579/2	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	2747												
204	195	780	1581/2	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	2748												
204	195	777	1575/2	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	2749												
204	195	778	1577/2	1.0		1/4	1/4	Chord	2/2	4	1	1/4		1/4	1	2750												
204	195	779	1579/2	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	2751												
204	195	780	1581/2	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	2752												
205	196	781	1583/2	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	2753												
205	196	782	1585/2	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	2754										323		
205	196	1565/2	793	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	2755										323		
205	196	783	1587/2	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	2756										323		
205	196	1567/2	794	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	2757										323		
205	196	784	1589/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	2758										323		
205	196	1569/2	795	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	2759												
205	196	781	1583/2	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2760												
205	196	783	1587/2	0.0		1/2	1/2	Dynamic	2/2	2	1	0						sf										
205	196	783	1587/2	2.0		1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	2761												
205	196	781	1583/2	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	2762												
205	196	783	1587/2	0.0		1/2	1/2	Dynamic	2/2	3	1	0						sf										
205	196	783	1587/2	2.0		1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	2763												
205	196	781	1583/2	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	2764												
205	196	782	1585/2	1.0		1/4	1/4	Chord	2/2	4	1	1/4		1/4	1	2765												
205	196	783	1587/2	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	2766												
205	196	784	1589/2	0.0		3/4	3/4	Dynamic	2/2	4	1	0						sf										
205	196	784	1589/2	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	2767												
206	197	785	1591/2	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	2768												
206	197	786	1593/2	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	2769										324		
206	197	1573/2	797	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	2770										324		
206	197	787	1595/2	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	2771										324		
206	197	1575/2	798	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	2772										324		
206	197	788	1597/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	2773										324		
206	197	1577/2	799	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	2774												
206	197	785	1591/2	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2775												
206	197	787	1595/2	0.0		1/2	1/2	Dynamic	2/2	2	1	0						sf										
206	197	787	1595/2	2.0		1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	2776										325		
206	197	785	1591/2	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	2777												
206	197	787	1595/2	0.0		1/2	1/2	Dynamic	2/2	3	1	0						sf										
206	197	787	1595/2	2.0		1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	2778												
206	197	785	1591/2	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	2779												
206	197	786	1593/2	1.0		1/4	1/4	Chord	2/2	4	1	1/4		1/4	1	2780												
206	197	787	1595/2	0.0		1/2	1/2	Dynamic	2/2	4	1	0						sf										
206	197	787	1595/2	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	2781												
206	197	788	1597/2	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	2782												
207	198	789	1599/2	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	2783			articStaccatoBelow									
207	198	1579/2	800	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	2784										326		
207	198	790	1601/2	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	2785										326		
207	198	1581/2	801	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	2786										326		
207	198	791	1603/2	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	2787										326		
207	198	1583/2	802	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	2788										326		
207	198	792	1605/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	2789										326		
207	198	1585/2	803	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	2790												
207	198	789	1599/2	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2791												
207	198	791	1603/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	2792												
207	198	789	1599/2	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	2793												
207	198	791	1603/2	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	2794												
207	198	789	1599/2	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	2795												
207	198	791	1603/2	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	2796												
208	199	793	1607/2	0.0		0	0	StaffText	2/2	1	1	0								decresc.								
208	199	793	1607/2	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	2797			articStaccatoAbove									
208	199	794	1609/2	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	2798			articStaccatoAbove									
208	199	795	1611/2	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2799			articStaccatoAbove									
208	199	796	1613/2	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2800			articStaccatoAbove									
209	200	797	1615/2	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	2801			articStaccatoAbove									
209	200	798	1617/2	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	2802			articStaccatoAbove									
209	200	799	1619/2	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2803			articStaccatoAbove									
209	200	800	1621/2	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2804			articStaccatoAbove									
209	200	797	1615/2	0.0		0	0	StaffText	2/2	2	1	0								decresc.								
209	200	797	1615/2	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2805												
209	200	799	1619/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	2806												
209	200	797	1615/2	0.0		0	0	StaffText	2/2	3	1	0								decresc.								
209	200	797	1615/2	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	2807												
209	200	799	1619/2	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	2808												
209	200	797	1615/2	0.0		0	0	StaffText	2/2	4	1	0								decresc.								
209	200	797	1615/2	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	2809												
209	200	799	1619/2	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	2810												
210	201	801	1623/2	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	2811												
210	201	802	1625/2	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	2812												
210	201	803	1627/2	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2813												
210	201	804	1629/2	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2814												
211	202	805	1631/2	0.0		0	0	Dynamic	2/2	1	1	0						pp										
211	202	805	1631/2	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	2815												
211	202	805	1631/2	0.0		0	0	Dynamic	2/2	2	1	0						pp										
211	202	805	1631/2	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2816												
211	202	805	1631/2	0.0		0	0	Dynamic	2/2	3	1	0						pp										
211	202	805	1631/2	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	2817												
211	202	805	1631/2	0.0		0	0	Dynamic	2/2	4	1	0						pp										
211	202	805	1631/2	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	2818												
212	203	809	1639/2	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	2819												
212	203	809	1639/2	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2820												
212	203	812	1645/2	0.0		3/4	3/4	Dynamic	2/2	2	1	0						p										
212	203	812	1645/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	2821										327		
212	203	1625/2	823	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	2822										327		
212	203	809	1639/2	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	2823												
212	203	812	1645/2	0.0		3/4	3/4	Dynamic	2/2	3	1	0						p										
212	203	812	1645/2	0.5		3/4	3/4	Chord	2/2	3	1	1/8		1/8	1	2824										328		
212	203	1625/2	823	0.5		7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	2825										328		
212	203	809	1639/2	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	2826												
213	204	816	1653/2	0.0		3/4	3/4	Dynamic	2/2	1	1	0						p										
213	204	816	1653/2	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2827			articStaccatoAbove									
213	204	813	1647/2	0.0		0	0	Dynamic	2/2	2	1	0						sf								327		
213	204	813	1647/2	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	2828										327		
213	204	1627/2	824	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	2829										327		
213	204	814	1649/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	2830										327		
213	204	1629/2	825	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	2831												
213	204	815	1651/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	2832			articStaccatoBelow									
213	204	816	1653/2	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	2833			articStaccatoAbove									
213	204	813	1647/2	0.0		0	0	Dynamic	2/2	3	1	0						sf								328		
213	204	813	1647/2	0.5		0	0	Chord	2/2	3	1	1/8		1/8	1	2834										328		
213	204	1627/2	824	0.5		1/8	1/8	Chord	2/2	3	1	1/8		1/8	1	2835										328		
213	204	814	1649/2	0.5		1/4	1/4	Chord	2/2	3	1	1/8		1/8	1	2836										328		
213	204	1629/2	825	0.5		3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	2837												
213	204	815	1651/2	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	2838			articStaccatoBelow									
213	204	816	1653/2	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	2839			articStaccatoAbove									
213	204	813	1647/2	0.0		0	0	Dynamic	2/2	4	1	0						sf										
213	204	813	1647/2	4.0		0	0	Chord	2/2	4	1	1		1	1	2840												
214	205	817	1655/2	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	2841			articStaccatoAbove									
214	205	818	1657/2	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	2842			articStaccatoAbove									
214	205	819	1659/2	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2843			articStaccatoAbove									
214	205	820	1661/2	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2844			articStaccatoAbove									
214	205	817	1655/2	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2845			articStaccatoAbove									
214	205	818	1657/2	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	2846			articStaccatoAbove									
214	205	819	1659/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	2847			articStaccatoAbove									
214	205	820	1661/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	2848										329		
214	205	1641/2	831	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	2849										329		
214	205	817	1655/2	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	2850			articStaccatoAbove									
214	205	818	1657/2	1.0		1/4	1/4	Chord	2/2	3	1	1/4		1/4	1	2851			articStaccatoAbove									
214	205	819	1659/2	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	2852			articStaccatoAbove									
214	205	820	1661/2	0.5		3/4	3/4	Chord	2/2	3	1	1/8		1/8	1	2853										330		
214	205	1641/2	831	0.5		7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	2854										330		
214	205	817	1655/2	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	2855												
214	205	818	1657/2	1.0		1/4	1/4	Chord	2/2	4	1	1/4		1/4	1	2856												
214	205	819	1659/2	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	2857												
214	205	820	1661/2	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	2858												
214	205	821	1663/2	0.0		1	1	Dynamic	2/2	4	1	0						sf										
215	206	821	1663/2	0.0		0	0	Dynamic	2/2	1	1	0						sf										
215	206	821	1663/2	3.0		0	0	Chord	2/2	1	1	3/4		1/2	3/2	2859												
215	206	824	1669/2	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2860			articStaccatoAbove									
215	206	821	1663/2	0.0		0	0	Dynamic	2/2	2	1	0						sf								329		
215	206	821	1663/2	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	2861										329		
215	206	1643/2	832	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	2862										329		
215	206	822	1665/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	2863										329		
215	206	1645/2	833	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	2864												
215	206	823	1667/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	2865			articStaccatoBelow									
215	206	824	1669/2	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	2866			articStaccatoAbove									
215	206	821	1663/2	0.0		0	0	Dynamic	2/2	3	1	0						sf								330		
215	206	821	1663/2	0.5		0	0	Chord	2/2	3	1	1/8		1/8	1	2867										330		
215	206	1643/2	832	0.5		1/8	1/8	Chord	2/2	3	1	1/8		1/8	1	2868										330		
215	206	822	1665/2	0.5		1/4	1/4	Chord	2/2	3	1	1/8		1/8	1	2869										330		
215	206	1645/2	833	0.5		3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	2870												
215	206	823	1667/2	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	2871			articStaccatoBelow									
215	206	824	1669/2	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	2872			articStaccatoAbove									
215	206	821	1663/2	4.0		0	0	Chord	2/2	4	1	1		1	1	2873												
216	207	825	1671/2	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	2874			articStaccatoAbove									
216	207	826	1673/2	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	2875			articStaccatoAbove									
216	207	827	1675/2	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2876			articStaccatoAbove									
216	207	828	1677/2	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2877			articStaccatoAbove									
216	207	825	1671/2	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2878			articStaccatoAbove									
216	207	826	1673/2	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	2879			articStaccatoAbove									
216	207	827	1675/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	2880			articStaccatoAbove									
216	207	828	1677/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	2881										331		
216	207	1657/2	839	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	2882										331		
216	207	825	1671/2	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	2883			articStaccatoAbove									
216	207	826	1673/2	1.0		1/4	1/4	Chord	2/2	3	1	1/4		1/4	1	2884			articStaccatoAbove									
216	207	827	1675/2	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	2885			articStaccatoAbove									
216	207	828	1677/2	0.5		3/4	3/4	Chord	2/2	3	1	1/8		1/8	1	2886										332		
216	207	1657/2	839	0.5		7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	2887										332		
216	207	825	1671/2	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	2888												
216	207	826	1673/2	1.0		1/4	1/4	Chord	2/2	4	1	1/4		1/4	1	2889												
216	207	827	1675/2	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	2890												
216	207	828	1677/2	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	2891												
217	208	829	1679/2	0.0		0	0	Dynamic	2/2	1	1	0						sf										
217	208	829	1679/2	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	2892												
217	208	831	1683/2	0.0		1/2	1/2	Dynamic	2/2	1	1	0						p										
217	208	831	1683/2	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2893			articStaccatoAbove									
217	208	832	1685/2	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2894			articStaccatoAbove									
217	208	829	1679/2	0.0		0	0	Dynamic	2/2	2	1	0						sf								331		
217	208	829	1679/2	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	2895										331		
217	208	1659/2	840	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	2896										331		
217	208	830	1681/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	2897										331		
217	208	1661/2	841	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	2898												
217	208	831	1683/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	2899			articStaccatoBelow									
217	208	829	1679/2	0.0		0	0	Dynamic	2/2	3	1	0						sf								332		
217	208	829	1679/2	0.5		0	0	Chord	2/2	3	1	1/8		1/8	1	2900										332		
217	208	1659/2	840	0.5		1/8	1/8	Chord	2/2	3	1	1/8		1/8	1	2901										332		
217	208	830	1681/2	0.5		1/4	1/4	Chord	2/2	3	1	1/8		1/8	1	2902										332		
217	208	1661/2	841	0.5		3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	2903												
217	208	831	1683/2	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	2904			articStaccatoBelow									
217	208	829	1679/2	0.0		0	0	Dynamic	2/2	4	1	0						sf										
217	208	829	1679/2	3.0		0	0	Chord	2/2	4	1	3/4		1/2	3/2	2905												
217	208	832	1685/2	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	2906												
217	208	833	1687/2	0.0		1	1	Dynamic	2/2	4	1	0						sf										
218	209	835	1691/2	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2907												
218	209	836	1693/2	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2908												
218	209	833	1687/2	0.0		0	0	Dynamic	2/2	2	1	0						sf										
218	209	833	1687/2	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	2909										333		
218	209	1667/2	844	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	2910										333		
218	209	834	1689/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	2911										333		
218	209	1669/2	845	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	2912												
218	209	835	1691/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	2913			articStaccatoBelow									
218	209	833	1687/2	0.0		0	0	Dynamic	2/2	3	1	0						sf										
218	209	833	1687/2	0.5		0	0	Chord	2/2	3	1	1/8		1/8	1	2914										334		
218	209	1667/2	844	0.5		1/8	1/8	Chord	2/2	3	1	1/8		1/8	1	2915										334		
218	209	834	1689/2	0.5		1/4	1/4	Chord	2/2	3	1	1/8		1/8	1	2916										334		
218	209	1669/2	845	0.5		3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	2917												
218	209	835	1691/2	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	2918			articStaccatoBelow									
218	209	833	1687/2	3.0		0	0	Chord	2/2	4	1	3/4		1/2	3/2	2919												
218	209	836	1693/2	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	2920												
219	210	839	1699/2	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2921												
219	210	840	1701/2	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2922												
219	210	837	1695/2	0.0		0	0	Dynamic	2/2	2	1	0						sf										
219	210	837	1695/2	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	2923										335		
219	210	1675/2	848	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	2924										335		
219	210	838	1697/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	2925										335		
219	210	1677/2	849	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	2926												
219	210	839	1699/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	2927			articStaccatoBelow									
219	210	837	1695/2	0.0		0	0	Dynamic	2/2	3	1	0						sf										
219	210	837	1695/2	0.5		0	0	Chord	2/2	3	1	1/8		1/8	1	2928										336		
219	210	1675/2	848	0.5		1/8	1/8	Chord	2/2	3	1	1/8		1/8	1	2929										336		
219	210	838	1697/2	0.5		1/4	1/4	Chord	2/2	3	1	1/8		1/8	1	2930										336		
219	210	1677/2	849	0.5		3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	2931												
219	210	839	1699/2	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	2932			articStaccatoBelow									
219	210	837	1695/2	0.0		0	0	Dynamic	2/2	4	1	0						sf										
219	210	837	1695/2	3.0		0	0	Chord	2/2	4	1	3/4		1/2	3/2	2933												
219	210	840	1701/2	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	2934												
220	211	841	1703/2	0.0		0	0	Dynamic	2/2	1	1	0						pp										
220	211	841	1703/2	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	2935												
220	211	842	1705/2	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	2936												
220	211	843	1707/2	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2937												
220	211	844	1709/2	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2938												
221	212	845	1711/2	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	2939												
221	212	1697/2	859	0.16666666666666666		7/8	7/8	Chord	2/2	1	1	1/24		1/16	2/3	2940										337		
221	212	2546/3	5155/6	0.16666666666666666		11/12	11/12	Chord	2/2	1	1	1/24		1/16	2/3	2941										337		
221	212	5093/6	2578/3	0.16666666666666666		23/24	23/24	Chord	2/2	1	1	1/24		1/16	2/3	2942												
222	213	849	1719/2	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	2943												
222	213	1705/2	863	0.16666666666666666		7/8	7/8	Chord	2/2	1	1	1/24		1/16	2/3	2944										338		
222	213	2558/3	5179/6	0.16666666666666666		11/12	11/12	Chord	2/2	1	1	1/24		1/16	2/3	2945										338		
222	213	5117/6	2590/3	0.16666666666666666		23/24	23/24	Chord	2/2	1	1	1/24		1/16	2/3	2946												
223	214	853	1727/2	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	2947												
223	214	856	1733/2	0.0		3/4	3/4	Dynamic	2/2	1	1	0						ff										
223	214	1713/2	867	0.16666666666666666		7/8	7/8	Chord	2/2	1	1	1/24		1/16	2/3	2948										339		
223	214	2570/3	5203/6	0.16666666666666666		11/12	11/12	Chord	2/2	1	1	1/24		1/16	2/3	2949										339		
223	214	5141/6	2602/3	0.16666666666666666		23/24	23/24	Chord	2/2	1	1	1/24		1/16	2/3	2950												
223	214	856	1733/2	0.0		3/4	3/4	Dynamic	2/2	2	1	0						ff										
223	214	1713/2	867	0.16666666666666666		7/8	7/8	Chord	2/2	2	1	1/24		1/16	2/3	2951										340		
223	214	2570/3	5203/6	0.16666666666666666		11/12	11/12	Chord	2/2	2	1	1/24		1/16	2/3	2952										340		
223	214	5141/6	2602/3	0.16666666666666666		23/24	23/24	Chord	2/2	2	1	1/24		1/16	2/3	2953												
223	214	856	1733/2	0.0		3/4	3/4	Dynamic	2/2	3	1	0						ff										
223	214	1713/2	867	0.16666666666666666		7/8	7/8	Chord	2/2	3	1	1/24		1/16	2/3	2954										341		
223	214	2570/3	5203/6	0.16666666666666666		11/12	11/12	Chord	2/2	3	1	1/24		1/16	2/3	2955										341		
223	214	5141/6	2602/3	0.16666666666666666		23/24	23/24	Chord	2/2	3	1	1/24		1/16	2/3	2956												
223	214	856	1733/2	0.0		3/4	3/4	Dynamic	2/2	4	1	0						ff										
223	214	1713/2	867	0.16666666666666666		7/8	7/8	Chord	2/2	4	1	1/24		1/16	2/3	2957										342		
223	214	2570/3	5203/6	0.16666666666666666		11/12	11/12	Chord	2/2	4	1	1/24		1/16	2/3	2958										342		
223	214	5141/6	2602/3	0.16666666666666666		23/24	23/24	Chord	2/2	4	1	1/24		1/16	2/3	2959												
224	215	857	1735/2	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	2960												
224	215	1717/2	869	0.16666666666666666		3/8	3/8	Chord	2/2	1	1	1/24		1/16	2/3	2961										343		
