mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
74	74	110	110	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	925							168		
74	74	221/2	221/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	926									
75	75	111	111	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	927							169		
75	75	445/4	445/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	928							169		
75	75	223/2	223/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	929							169		
75	75	447/4	447/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	930							169		
75	75	112	112	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	931							169		
75	75	449/4	449/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	932									
75	75	111	111	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	933		articStaccatoBelow							
75	75	223/2	223/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	934		articStaccatoBelow							
75	75	112	112	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	935		articStaccatoBelow							
75	75	111	111	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	936		articStaccatoAbove							
75	75	223/2	223/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	937		articStaccatoAbove							
75	75	112	112	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	938		articStaccatoAbove							
75	75	111	111	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	939		articStaccatoBelow							
75	75	223/2	223/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	940		articStaccatoBelow							
75	75	112	112	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	941		articStaccatoBelow							
76	76	225/2	225/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	942							170		
76	76	113	113	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	943							170		
76	76	227/2	227/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	944									
76	76	225/2	225/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	945							171		
76	76	113	113	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	946							171		
76	76	227/2	227/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	947									
76	76	225/2	225/2	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	948							172		
76	76	113	113	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	949							172		
76	76	227/2	227/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	950									
76	76	225/2	225/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	951							173		
76	76	113	113	1.0	1/8	1/8	Chord	3/8	4	1	1/4	1/4	1	952									
77	77	114	114	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	953		articStaccatoAbove							
77	77	229/2	229/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	954		articStaccatoAbove							
77	77	115	115	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	955		articStaccatoAbove							
77	77	114	114	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	956							174		
77	77	457/4	457/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	957							174		
77	77	229/2	229/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	958							174		
77	77	459/4	459/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	959							174		
77	77	115	115	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	960							174		
77	77	461/4	461/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	961									
77	77	114	114	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	962		articStaccatoBelow							
77	77	229/2	229/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	963		articStaccatoBelow							
77	77	115	115	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	964		articStaccatoBelow							
77	77	114	114	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	965		articStaccatoAbove							
77	77	229/2	229/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	966		articStaccatoAbove							
77	77	115	115	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	967		articStaccatoAbove							
78	78	231/2	231/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	968							175		
78	78	116	116	1.0	1/8	1/8	Chord	3/8	1	1	1/4	1/4	1	969									
78	78	231/2	231/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	970							176		
78	78	116	116	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	971							176		
78	78	233/2	233/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	972									
78	78	231/2	231/2	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	973							177		
78	78	116	116	1.0	1/8	1/8	Chord	3/8	3	1	1/4	1/4	1	974									
78	78	231/2	231/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	975		articStaccatoBelow							
78	78	116	116	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	976		articStaccatoBelow							
78	78	233/2	233/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	977		articStaccatoBelow							
79	79	117	117	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	978		articStaccatoAbove							
79	79	235/2	235/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	979		articStaccatoAbove							
79	79	118	118	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	980		articStaccatoAbove							
79	79	117	117	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	981		articStaccatoBelow							
79	79	235/2	235/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	982		articStaccatoBelow							
79	79	118	118	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	983		articStaccatoBelow							
79	79	117	117	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	984		articStaccatoAbove							
79	79	235/2	235/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	985		articStaccatoAbove							
79	79	118	118	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	986		articStaccatoAbove							
79	79	117	117	0.25	0	0	Chord	3/8	4	1	1/16	1/16	1	987							178		
79	79	469/4	469/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16	1/16	1	988							178		
79	79	235/2	235/2	0.25	1/8	1/8	Chord	3/8	4	1	1/16	1/16	1	989							178		
79	79	471/4	471/4	0.25	3/16	3/16	Chord	3/8	4	1	1/16	1/16	1	990							178		
79	79	118	118	0.25	1/4	1/4	Chord	3/8	4	1	1/16	1/16	1	991							178		
79	79	473/4	473/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16	1/16	1	992									
80	80	237/2	237/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	993							179		
80	80	119	119	1.0	1/8	1/8	Chord	3/8	1	1	1/4	1/4	1	994									
80	80	237/2	237/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	995							180		
80	80	119	119	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	996							180		
80	80	239/2	239/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	997									
80	80	237/2	237/2	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	998							181		
80	80	119	119	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	999							181		
80	80	239/2	239/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1000									
80	80	237/2	237/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1001							182		
80	80	119	119	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1002							182		
80	80	239/2	239/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1003									
81	81	120	120	0.0	0	0	Spanner	3/8	1	1	0												34
81	81	120	120	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1004							183		34
81	81	241/2	241/2	0.0	1/8	1/8	Spanner	3/8	1	1	0										183		
81	81	241/2	241/2	0.0	1/8	1/8	Spanner	3/8	1	1	0										183	18	
81	81	241/2	241/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1005							183	18	
81	81	121	121	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1006								18	
81	81	120	120	0.0	0	0	Spanner	3/8	2	1	0												35
81	81	120	120	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1007							184		35
81	81	241/2	241/2	0.0	1/8	1/8	Spanner	3/8	2	1	0										184		
81	81	241/2	241/2	0.0	1/8	1/8	Spanner	3/8	2	1	0										184	19	
81	81	241/2	241/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	1008							184	19	
81	81	483/4	483/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	1009							184	19	
81	81	121	121	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	1010							184	19	
81	81	485/4	485/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	1011								19	
81	81	120	120	0.0	0	0	Spanner	3/8	3	1	0												36
81	81	120	120	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1012							185		36
81	81	241/2	241/2	0.0	1/8	1/8	Spanner	3/8	3	1	0										185		
81	81	241/2	241/2	0.0	1/8	1/8	Spanner	3/8	3	1	0										185	20	
81	81	241/2	241/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1013							185	20	
81	81	121	121	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1014								20	
81	81	120	120	0.0	0	0	Spanner	3/8	4	1	0												37
81	81	120	120	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1015							186		37
81	81	241/2	241/2	0.0	1/8	1/8	Spanner	3/8	4	1	0										186		
81	81	241/2	241/2	0.0	1/8	1/8	Spanner	3/8	4	1	0										186	21	
81	81	241/2	241/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1016							186	21	
81	81	121	121	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1017								21	
82	82	243/2	243/2	0.0	0	0	Dynamic	3/8	1	1	0				p								
82	82	243/2	243/2	0.0	0	0	Spanner	3/8	1	1	0												
82	82	243/2	243/2	1.5	0	0	Chord	3/8	1	1	3/8	1/4	3/2	1018									
82	82	243/2	243/2	0.0	0	0	Dynamic	3/8	2	1	0				p								
82	82	243/2	243/2	0.0	0	0	Spanner	3/8	2	1	0												
82	82	243/2	243/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1019							187		
82	82	122	122	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	1020							187		
82	82	489/4	489/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	1021							187		
82	82	245/2	245/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	1022							187		
82	82	491/4	491/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	1023									
82	82	243/2	243/2	0.0	0	0	Spanner	3/8	3	1	0												
82	82	243/2	243/2	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1024							188		
82	82	122	122	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1025							188		
82	82	245/2	245/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1026									
82	82	243/2	243/2	0.0	0	0	Dynamic	3/8	4	1	0				p								
82	82	243/2	243/2	0.0	0	0	Dynamic	3/8	4	1	0				p								
82	82	243/2	243/2	0.0	0	0	Spanner	3/8	4	1	0												
82	82	243/2	243/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1027							189		
82	82	122	122	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1028							189		
82	82	245/2	245/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1029									
83	83	123	123	0.0	0	0	Spanner	3/8	1	1	0												38
83	83	123	123	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1030							190		38
83	83	493/4	493/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1031							190		38
83	83	247/2	247/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1032							190		38
83	83	124	124	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1033									38
83	83	123	123	0.0	0	0	Spanner	3/8	2	1	0												39
83	83	123	123	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1034							191		39
83	83	247/2	247/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	1035							191		39
83	83	495/4	495/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	1036							191		39
83	83	124	124	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	1037							191		39
83	83	497/4	497/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	1038									39
83	83	123	123	0.0	0	0	Spanner	3/8	3	1	0												40
83	83	123	123	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1039							192		40
83	83	247/2	247/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1040							192		40
83	83	124	124	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1041									40
83	83	123	123	0.0	0	0	Spanner	3/8	4	1	0												41
83	83	123	123	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1042							193		41
83	83	247/2	247/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1043							193		41
83	83	124	124	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1044									41
84	84	249/2	249/2	0.0	0	0	Dynamic	3/8	1	1	0				p								
84	84	249/2	249/2	0.0	0	0	Spanner	3/8	1	1	0												
84	84	249/2	249/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1045							194		
84	84	125	125	1.0	1/8	1/8	Chord	3/8	1	1	1/4	1/4	1	1046									
84	84	249/2	249/2	0.0	0	0	Dynamic	3/8	2	1	0				p								
84	84	249/2	249/2	0.0	0	0	Spanner	3/8	2	1	0												
84	84	249/2	249/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1047							195		
84	84	125	125	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	1048							195		
84	84	501/4	501/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	1049							195		
84	84	251/2	251/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	1050							195		
84	84	503/4	503/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	1051									
84	84	249/2	249/2	0.0	0	0	Spanner	3/8	3	1	0												
84	84	249/2	249/2	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1052							196		
84	84	125	125	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1053							196		
84	84	251/2	251/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1054									
84	84	249/2	249/2	0.0	0	0	Dynamic	3/8	4	1	0				p								
84	84	249/2	249/2	0.0	0	0	Dynamic	3/8	4	1	0				p								
84	84	249/2	249/2	0.0	0	0	Spanner	3/8	4	1	0												
84	84	249/2	249/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1055							197		
84	84	125	125	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1056							197		
84	84	251/2	251/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1057									
85	85	126	126	0.0	0	0	Spanner	3/8	1	1	0												42
85	85	126	126	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1058							198		42
85	85	253/2	253/2	0.0	1/8	1/8	Spanner	3/8	1	1	0										198		
85	85	253/2	253/2	0.0	1/8	1/8	Spanner	3/8	1	1	0										198	22	
85	85	253/2	253/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1059							198	22	
85	85	127	127	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1060								22	
85	85	126	126	0.0	0	0	Spanner	3/8	2	1	0												43
85	85	126	126	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1061							199		43
85	85	253/2	253/2	0.0	1/8	1/8	Spanner	3/8	2	1	0										199		
85	85	253/2	253/2	0.0	1/8	1/8	Spanner	3/8	2	1	0										199	23	
85	85	253/2	253/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	1062							199	23	
85	85	507/4	507/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	1063							199	23	
85	85	127	127	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	1064							199	23	
85	85	509/4	509/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	1065								23	
85	85	126	126	0.0	0	0	Spanner	3/8	3	1	0												44
85	85	126	126	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1066							200		44
85	85	253/2	253/2	0.0	1/8	1/8	Spanner	3/8	3	1	0										200		
85	85	253/2	253/2	0.0	1/8	1/8	Spanner	3/8	3	1	0										200	24	
85	85	253/2	253/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1067							200	24	
85	85	127	127	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1068								24	
85	85	126	126	0.0	0	0	Spanner	3/8	4	1	0												45
85	85	126	126	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1069							201		45
85	85	253/2	253/2	0.0	1/8	1/8	Spanner	3/8	4	1	0										201		
85	85	253/2	253/2	0.0	1/8	1/8	Spanner	3/8	4	1	0										201	25	
85	85	253/2	253/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1070							201	25	
85	85	127	127	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1071								25	
86	86	255/2	255/2	0.0	0	0	Dynamic	3/8	1	1	0				p								
86	86	255/2	255/2	0.0	0	0	Spanner	3/8	1	1	0												
86	86	255/2	255/2	1.5	0	0	Chord	3/8	1	1	3/8	1/4	3/2	1072									
86	86	255/2	255/2	0.0	0	0	Dynamic	3/8	2	1	0				p								
86	86	255/2	255/2	0.0	0	0	Spanner	3/8	2	1	0												
86	86	255/2	255/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1073							202		
86	86	128	128	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	1074							202		
86	86	513/4	513/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	1075							202		
86	86	257/2	257/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	1076							202		
86	86	515/4	515/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	1077									
86	86	255/2	255/2	0.0	0	0	Dynamic	3/8	3	1	0				p								
86	86	255/2	255/2	0.0	0	0	Spanner	3/8	3	1	0												
86	86	255/2	255/2	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1078							203		
86	86	128	128	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1079							203		
86	86	257/2	257/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1080									
86	86	255/2	255/2	0.0	0	0	Dynamic	3/8	4	1	0				p								
86	86	255/2	255/2	0.0	0	0	Spanner	3/8	4	1	0												
86	86	255/2	255/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1081							204		
86	86	128	128	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1082							204		
86	86	257/2	257/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1083									
87	87	129	129	0.0	0	0	Spanner	3/8	1	1	0												46
87	87	129	129	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1084							205		46
87	87	517/4	517/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1085							205		46
87	87	259/2	259/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1086							205		46
87	87	130	130	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1087									46
87	87	129	129	0.0	0	0	Spanner	3/8	2	1	0												47
87	87	129	129	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	1088							206		47
87	87	517/4	517/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	1089							206		47
87	87	259/2	259/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	1090							206		47
87	87	519/4	519/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	1091							206		47
87	87	130	130	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	1092							206		47
87	87	521/4	521/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	1093									47
87	87	129	129	0.0	0	0	Spanner	3/8	3	1	0												48
87	87	129	129	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1094							207		48
87	87	259/2	259/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1095							207		48
87	87	130	130	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1096									48
87	87	129	129	0.0	0	0	Spanner	3/8	4	1	0												49
87	87	129	129	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1097							208		49
87	87	259/2	259/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1098							208		49
87	87	130	130	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1099									49
88	88	261/2	261/2	0.0	0	0	Dynamic	3/8	1	1	0				p								
88	88	261/2	261/2	0.0	0	0	Spanner	3/8	1	1	0												
88	88	261/2	261/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1100							209		
88	88	131	131	1.0	1/8	1/8	Chord	3/8	1	1	1/4	1/4	1	1101									
88	88	261/2	261/2	0.0	0	0	Dynamic	3/8	2	1	0				p								
88	88	261/2	261/2	0.0	0	0	Spanner	3/8	2	1	0												
88	88	261/2	261/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	1102							210		
88	88	523/4	523/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	1103							210		
88	88	131	131	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	1104							210		
88	88	525/4	525/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	1105							210		
88	88	263/2	263/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1106									
88	88	261/2	261/2	0.0	0	0	Dynamic	3/8	3	1	0				p								
88	88	261/2	261/2	0.0	0	0	Spanner	3/8	3	1	0												
88	88	261/2	261/2	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1107							211		
88	88	131	131	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1108							211		
88	88	263/2	263/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1109									
88	88	261/2	261/2	0.0	0	0	Dynamic	3/8	4	1	0				p								
88	88	261/2	261/2	0.0	0	0	Spanner	3/8	4	1	0												
88	88	261/2	261/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1110							212		
88	88	131	131	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1111							212		
88	88	263/2	263/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1112									
89	89	132	132	0.0	0	0	Spanner	3/8	1	1	0												50
89	89	132	132	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1113							213		50
89	89	529/4	529/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1114							213		50
89	89	265/2	265/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1115							213		50
89	89	531/4	531/4	0.0	3/16	3/16	Spanner	3/8	1	1	0										213		
89	89	531/4	531/4	0.0	3/16	3/16	Spanner	3/8	1	1	0										213	26	
89	89	531/4	531/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1116							213	26	
89	89	133	133	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1117							213	26	
89	89	533/4	533/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1118								26	
89	89	265/2	265/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1119									
89	89	265/2	265/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1120									
89	89	132	132	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1121									
89	89	133	133	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1122									
90	90	267/2	267/2	0.0	0	0	Dynamic	3/8	1	1	0				p								
90	90	267/2	267/2	0.0	0	0	Spanner	3/8	1	1	0												
90	90	267/2	267/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1123							214		
90	90	535/4	535/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1124							214		
90	90	134	134	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1125							214		
90	90	537/4	537/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1126							214		
90	90	269/2	269/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1127							214		
90	90	539/4	539/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1128									
90	90	267/2	267/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1129									
90	90	269/2	269/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1130									
90	90	267/2	267/2	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1131									
90	90	269/2	269/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1132									
90	90	134	134	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1133									
91	91	135	135	0.0	0	0	Spanner	3/8	1	1	0												51
91	91	135	135	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1134							215		51
91	91	541/4	541/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1135							215		51
91	91	271/2	271/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1136							215		51
91	91	543/4	543/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1137							215		51
91	91	136	136	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1138							215		51
91	91	545/4	545/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1139									51
91	91	271/2	271/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1140									
91	91	271/2	271/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1141									
91	91	135	135	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1142									
91	91	136	136	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1143									
92	92	273/2	273/2	0.0	0	0	Dynamic	3/8	1	1	0				p								
92	92	273/2	273/2	0.0	0	0	Spanner	3/8	1	1	0												
92	92	273/2	273/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1144							216		
92	92	547/4	547/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1145							216		
92	92	137	137	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1146							216		
92	92	549/4	549/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1147							216		
92	92	275/2	275/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1148							216		
