mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
210	209	832	836	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	2909											
210	209	833	837	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	2910											
210	209	834	838	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2911											
210	209	835	839	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2912											
210	209	832	836	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	2913		articStaccatoBelow									
210	209	1665/2	1673/2	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	2914		articStaccatoBelow									
210	209	833	837	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	2915		articStaccatoBelow									
210	209	1667/2	1675/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	2916		articStaccatoBelow									
210	209	834	838	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	2917		articStaccatoBelow									
210	209	1669/2	1677/2	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	2918		articStaccatoBelow									
210	209	835	839	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	2919		articStaccatoBelow									
210	209	1671/2	1679/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	2920		articStaccatoBelow									
210	209	832	836	0.5		0	0	Chord	2/2	3	1	1/8		1/8	1	2921		articStaccatoAbove									
210	209	1665/2	1673/2	0.5		1/8	1/8	Chord	2/2	3	1	1/8		1/8	1	2922		articStaccatoAbove									
210	209	833	837	0.5		1/4	1/4	Chord	2/2	3	1	1/8		1/8	1	2923		articStaccatoAbove									
210	209	1667/2	1675/2	0.5		3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	2924		articStaccatoAbove									
210	209	834	838	0.5		1/2	1/2	Chord	2/2	3	1	1/8		1/8	1	2925		articStaccatoBelow									
210	209	1669/2	1677/2	0.5		5/8	5/8	Chord	2/2	3	1	1/8		1/8	1	2926		articStaccatoBelow									
210	209	835	839	0.5		3/4	3/4	Chord	2/2	3	1	1/8		1/8	1	2927		articStaccatoBelow									
210	209	1671/2	1679/2	0.5		7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	2928		articStaccatoBelow									
210	209	832	836	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	2929											
210	209	833	837	1.0		1/4	1/4	Chord	2/2	4	1	1/4		1/4	1	2930											
210	209	834	838	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	2931											
210	209	835	839	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	2932											
211	210	836	840	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	2933											
211	210	837	841	0.0		1/4	1/4	Dynamic	2/2	1	1	0					sf										
211	210	837	841	2.0		1/4	1/4	Chord	2/2	1	1	1/2		1/2	1	2934											
211	210	839	843	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	2935									215		
211	210	1679/2	1687/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	2936											
211	210	836	840	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2937											
211	210	837	841	0.0		1/4	1/4	Dynamic	2/2	2	1	0					sf										
211	210	837	841	2.0		1/4	1/4	Chord	2/2	2	1	1/2		1/2	1	2938											
211	210	839	843	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	2939											
211	210	836	840	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	2940											
211	210	837	841	0.0		1/4	1/4	Dynamic	2/2	3	1	0					sf										
211	210	837	841	2.0		1/4	1/4	Chord	2/2	3	1	1/2		1/2	1	2941											
211	210	839	843	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	2942											
211	210	836	840	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	2943											
211	210	837	841	0.0		1/4	1/4	Dynamic	2/2	4	1	0					sf										
211	210	837	841	2.0		1/4	1/4	Chord	2/2	4	1	1/2		1/2	1	2944											
211	210	839	843	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	2945											
212	211	840	844	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	2946		articStaccatoBelow									
212	211	1681/2	1689/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	2947		articStaccatoBelow									
212	211	841	845	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	2948		articStaccatoBelow									
212	211	1683/2	1691/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	2949		articStaccatoBelow									
212	211	842	846	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	2950		articStaccatoAbove									
212	211	1685/2	1693/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	2951		articStaccatoAbove									
212	211	843	847	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	2952		articStaccatoAbove									
212	211	1687/2	1695/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	2953		articStaccatoAbove									
212	211	840	844	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2954											
212	211	841	845	0.0		1/4	1/4	Dynamic	2/2	2	1	0					sf										
212	211	841	845	2.0		1/4	1/4	Chord	2/2	2	1	1/2		1/2	1	2955											
212	211	843	847	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	2956											
212	211	840	844	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	2957											
212	211	841	845	0.0		1/4	1/4	Dynamic	2/2	3	1	0					sf										
212	211	841	845	2.0		1/4	1/4	Chord	2/2	3	1	1/2		1/2	1	2958											
212	211	843	847	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	2959											
212	211	840	844	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	2960											
212	211	841	845	0.0		1/4	1/4	Dynamic	2/2	4	1	0					sf										
212	211	841	845	2.0		1/4	1/4	Chord	2/2	4	1	1/2		1/2	1	2961											
212	211	843	847	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	2962											
213	212	844	848	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	2963		articStaccatoAbove									
213	212	1689/2	1697/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	2964		articStaccatoAbove									
213	212	845	849	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	2965		articStaccatoAbove									
213	212	1691/2	1699/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	2966		articStaccatoAbove									
213	212	846	850	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2967											
213	212	847	851	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2968											
213	212	844	848	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2969											
213	212	845	849	0.0		1/4	1/4	Dynamic	2/2	2	1	0					sf										
213	212	845	849	2.0		1/4	1/4	Chord	2/2	2	1	1/2		1/2	1	2970											
213	212	847	851	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	2971									216		
213	212	1695/2	1703/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	2972											
213	212	844	848	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	2973											
213	212	845	849	0.0		1/4	1/4	Dynamic	2/2	3	1	0					sf										
213	212	845	849	2.0		1/4	1/4	Chord	2/2	3	1	1/2		1/2	1	2974											
213	212	847	851	0.5		3/4	3/4	Chord	2/2	3	1	1/8		1/8	1	2975									217		
213	212	1695/2	1703/2	0.5		7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	2976											
213	212	844	848	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	2977											
213	212	845	849	1.0		1/4	1/4	Chord	2/2	4	1	1/4		1/4	1	2978											
213	212	846	850	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	2979											
213	212	847	851	0.5		3/4	3/4	Chord	2/2	4	1	1/8		1/8	1	2980		articStaccatoBelow									
213	212	1695/2	1703/2	0.5		7/8	7/8	Chord	2/2	4	1	1/8		1/8	1	2981		articStaccatoBelow									
214	213	848	852	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	2982											
214	213	849	853	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	2983											
214	213	850	854	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2984											
214	213	851	855	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2985											
214	213	848	852	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	2986		articStaccatoAbove									
214	213	1697/2	1705/2	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	2987		articStaccatoAbove									
214	213	849	853	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	2988		articStaccatoAbove									
214	213	1699/2	1707/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	2989		articStaccatoAbove									
214	213	850	854	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	2990		articStaccatoAbove									
214	213	1701/2	1709/2	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	2991		articStaccatoAbove									
214	213	851	855	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	2992		articStaccatoAbove									
214	213	1703/2	1711/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	2993		articStaccatoAbove									
214	213	848	852	0.5		0	0	Chord	2/2	3	1	1/8		1/8	1	2994		articStaccatoAbove									
214	213	1697/2	1705/2	0.5		1/8	1/8	Chord	2/2	3	1	1/8		1/8	1	2995		articStaccatoAbove									
214	213	849	853	0.5		1/4	1/4	Chord	2/2	3	1	1/8		1/8	1	2996		articStaccatoAbove									
214	213	1699/2	1707/2	0.5		3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	2997		articStaccatoAbove									
214	213	850	854	0.5		1/2	1/2	Chord	2/2	3	1	1/8		1/8	1	2998		articStaccatoBelow									
214	213	1701/2	1709/2	0.5		5/8	5/8	Chord	2/2	3	1	1/8		1/8	1	2999		articStaccatoBelow									
214	213	851	855	0.5		3/4	3/4	Chord	2/2	3	1	1/8		1/8	1	3000		articStaccatoBelow									
214	213	1703/2	1711/2	0.5		7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	3001		articStaccatoBelow									
214	213	848	852	0.5		0	0	Chord	2/2	4	1	1/8		1/8	1	3002		articStaccatoBelow									
214	213	1697/2	1705/2	0.5		1/8	1/8	Chord	2/2	4	1	1/8		1/8	1	3003		articStaccatoBelow									
214	213	849	853	0.5		1/4	1/4	Chord	2/2	4	1	1/8		1/8	1	3004		articStaccatoBelow									
214	213	1699/2	1707/2	0.5		3/8	3/8	Chord	2/2	4	1	1/8		1/8	1	3005		articStaccatoBelow									
214	213	850	854	0.5		1/2	1/2	Chord	2/2	4	1	1/8		1/8	1	3006		articStaccatoBelow									
214	213	1701/2	1709/2	0.5		5/8	5/8	Chord	2/2	4	1	1/8		1/8	1	3007		articStaccatoBelow									
214	213	851	855	0.5		3/4	3/4	Chord	2/2	4	1	1/8		1/8	1	3008		articStaccatoBelow									
214	213	1703/2	1711/2	0.5		7/8	7/8	Chord	2/2	4	1	1/8		1/8	1	3009		articStaccatoBelow									
215	214	852	856	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	3010									218		
215	214	1705/2	1713/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	3011											
215	214	853	857	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	3012		articStaccatoAbove									
215	214	1707/2	1715/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	3013		articStaccatoAbove									
215	214	854	858	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	3014									219		
215	214	1709/2	1717/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	3015											
215	214	855	859	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	3016		articStaccatoAbove									
215	214	1711/2	1719/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	3017		articStaccatoAbove									
215	214	852	856	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	3018											
215	214	853	857	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	3019											
215	214	854	858	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	3020											
215	214	855	859	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	3021											
215	214	852	856	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	3022											
215	214	853	857	1.0		1/4	1/4	Chord	2/2	3	1	1/4		1/4	1	3023											
215	214	854	858	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	3024											
215	214	855	859	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	3025											
215	214	852	856	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	3026											
215	214	853	857	1.0		1/4	1/4	Chord	2/2	4	1	1/4		1/4	1	3027											
215	214	854	858	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	3028											
215	214	855	859	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	3029											
216	215	856	860	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	3030									220		
216	215	1713/2	1721/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	3031											
216	215	857	861	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	3032		articStaccatoAbove									
216	215	1715/2	1723/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	3033		articStaccatoAbove									
216	215	858	862	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	3034									221		
216	215	1717/2	1725/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	3035											
216	215	859	863	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	3036		articStaccatoAbove									
216	215	1719/2	1727/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	3037		articStaccatoAbove									
216	215	856	860	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	3038											
216	215	857	861	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	3039											
216	215	858	862	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	3040											
216	215	859	863	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	3041											
216	215	856	860	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	3042											
216	215	857	861	1.0		1/4	1/4	Chord	2/2	3	1	1/4		1/4	1	3043											
216	215	858	862	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	3044											
216	215	859	863	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	3045											
216	215	856	860	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	3046											
216	215	857	861	1.0		1/4	1/4	Chord	2/2	4	1	1/4		1/4	1	3047											
216	215	858	862	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	3048											
216	215	859	863	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	3049											
217	216	860	864	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	3050											
217	216	862	866	0.0		1/2	1/2	Dynamic	2/2	1	1	0					f										
217	216	862	866	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	3051		articStaccatoAbove									
217	216	860	864	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	3052											
217	216	862	866	0.0		1/2	1/2	Dynamic	2/2	2	1	0					f										
217	216	862	866	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	3053		articStaccatoAbove									
217	216	860	864	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	3054											
217	216	862	866	0.0		1/2	1/2	Dynamic	2/2	3	1	0					f										
217	216	862	866	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	3055		articStaccatoAbove									
217	216	860	864	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	3056											
217	216	862	866	0.0		1/2	1/2	Dynamic	2/2	4	1	0					f										
217	216	862	866	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	3057		articStaccatoAbove									
218	217	864	868	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	3058		articStaccatoBelow									
218	217	867	871	0.0		3/4	3/4	Dynamic	2/2	1	1	0					p										
218	217	867	871	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	3059									222		
218	217	864	868	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	3060		articStaccatoBelow									
218	217	864	868	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	3061		articStaccatoBelow									
218	217	864	868	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	3062		articStaccatoBelow									
219	218	868	872	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	3063											
219	218	870	874	1.5		1/2	1/2	Chord	2/2	1	1	3/8		1/4	3/2	3064											
219	218	1743/2	1751/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	3065											
219	218	868	872	0.0		0	0	Dynamic	2/2	2	1	0					p										
219	218	868	872	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	3066											
219	218	870	874	1.5		1/2	1/2	Chord	2/2	2	1	3/8		1/4	3/2	3067											
219	218	1743/2	1751/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	3068											
219	218	868	872	0.0		0	0	Dynamic	2/2	3	1	0					p										
219	218	868	872	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	3069											
219	218	870	874	1.5		1/2	1/2	Chord	2/2	3	1	3/8		1/4	3/2	3070											
219	218	1743/2	1751/2	0.5		7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	3071											
219	218	868	872	0.0		0	0	Dynamic	2/2	4	1	0					p										
219	218	868	872	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	3072											
219	218	870	874	1.5		1/2	1/2	Chord	2/2	4	1	3/8		1/4	3/2	3073											
219	218	1743/2	1751/2	0.5		7/8	7/8	Chord	2/2	4	1	1/8		1/8	1	3074											
220	219	872	876	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	3075											
220	219	874	878	1.5		1/2	1/2	Chord	2/2	1	1	3/8		1/4	3/2	3076											
220	219	1751/2	1759/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	3077											
220	219	872	876	2.0		0	0	Chord	2/2	2	1	1/2		1/2	1	3078											
220	219	874	878	1.5		1/2	1/2	Chord	2/2	2	1	3/8		1/4	3/2	3079											
220	219	1751/2	1759/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	3080											
220	219	872	876	2.0		0	0	Chord	2/2	3	1	1/2		1/2	1	3081											
220	219	874	878	1.5		1/2	1/2	Chord	2/2	3	1	3/8		1/4	3/2	3082											
220	219	1751/2	1759/2	0.5		7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	3083											
220	219	872	876	2.0		0	0	Chord	2/2	4	1	1/2		1/2	1	3084											
220	219	874	878	1.5		1/2	1/2	Chord	2/2	4	1	3/8		1/4	3/2	3085											
220	219	1751/2	1759/2	0.5		7/8	7/8	Chord	2/2	4	1	1/8		1/8	1	3086											
221	220	876	880	0.0		0	0	Chord	2/2	1	1	0	acciaccatura	1/8	1	3087											
221	220	876	880	1.5		0	0	Chord	2/2	1	1	3/8		1/4	3/2	3088											
221	220	1755/2	1763/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	3089											
221	220	878	882	0.0		1/2	1/2	Chord	2/2	1	1	0	acciaccatura	1/8	1	3090											
221	220	878	882	1.5		1/2	1/2	Chord	2/2	1	1	3/8		1/4	3/2	3091											
221	220	1759/2	1767/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	3092											
221	220	876	880	0.0		0	0	Chord	2/2	2	1	0	acciaccatura	1/8	1	3093											
221	220	876	880	1.5		0	0	Chord	2/2	2	1	3/8		1/4	3/2	3094											
221	220	1755/2	1763/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	3095											
221	220	878	882	0.0		1/2	1/2	Chord	2/2	2	1	0	acciaccatura	1/8	1	3096											
221	220	878	882	1.5		1/2	1/2	Chord	2/2	2	1	3/8		1/4	3/2	3097											
221	220	1759/2	1767/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	3098											
221	220	876	880	1.5		0	0	Chord	2/2	3	1	3/8		1/4	3/2	3099											
221	220	1755/2	1763/2	0.5		3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	3100											
221	220	878	882	1.5		1/2	1/2	Chord	2/2	3	1	3/8		1/4	3/2	3101											
221	220	1759/2	1767/2	0.5		7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	3102											
221	220	876	880	1.5		0	0	Chord	2/2	4	1	3/8		1/4	3/2	3103											
221	220	1755/2	1763/2	0.5		3/8	3/8	Chord	2/2	4	1	1/8		1/8	1	3104											
221	220	878	882	1.5		1/2	1/2	Chord	2/2	4	1	3/8		1/4	3/2	3105											
221	220	1759/2	1767/2	0.5		7/8	7/8	Chord	2/2	4	1	1/8		1/8	1	3106											
222	221	880	884	0.0		0	0	Spanner	2/2	1	1	0															14
222	221	880	884	3.0		0	0	Chord	2/2	1	1	3/4		1/2	3/2	3107											14
222	221	883	887	0.0		3/4	3/4	Spanner	2/2	1	1	0															
222	221	883	887	0.0		3/4	3/4	Spanner	2/2	1	1	0														22	
222	221	883	887	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	3108									223	22	
222	221	880	884	0.0		0	0	Spanner	2/2	2	1	0															15
222	221	880	884	0.0		0	0	Spanner	2/2	2	1	0														23	15
222	221	880	884	4.0		0	0	Chord	2/2	2	1	1		1	1	3109										23	15
222	221	880	884	0.0		0	0	Spanner	2/2	3	1	0															16
222	221	880	884	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	3110									224		16
222	221	881	885	1.0		1/4	1/4	Chord	2/2	3	1	1/4		1/4	1	3111									224		16
222	221	882	886	0.0		1/2	1/2	Spanner	2/2	3	1	0													224		
222	221	882	886	0.0		1/2	1/2	Spanner	2/2	3	1	0													224	24	
222	221	882	886	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	3112									224	24	
222	221	883	887	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	3113										24	
222	221	880	884	0.0		0	0	Spanner	2/2	4	1	0															17
222	221	880	884	0.0		0	0	Spanner	2/2	4	1	0														25	17
222	221	880	884	4.0		0	0	Chord	2/2	4	1	1		1	1	3114										25	17
223	222	884	888	0.0		0	0	Spanner	2/2	1	1	0															
223	222	884	888	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	3115											
223	222	886	890	1.5		1/2	1/2	Chord	2/2	1	1	3/8		1/4	3/2	3116											
223	222	1775/2	1783/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	3117											
223	222	884	888	0.0		0	0	Spanner	2/2	2	1	0															
223	222	884	888	0.0		0	0	Spanner	2/2	2	1	0															
223	222	884	888	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	3118											
223	222	886	890	1.5		1/2	1/2	Chord	2/2	2	1	3/8		1/4	3/2	3119											
223	222	1775/2	1783/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	3120											
223	222	884	888	0.0		0	0	Spanner	2/2	3	1	0															
223	222	884	888	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	3121											
223	222	886	890	1.5		1/2	1/2	Chord	2/2	3	1	3/8		1/4	3/2	3122											
223	222	1775/2	1783/2	0.5		7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	3123											
223	222	884	888	0.0		0	0	Spanner	2/2	4	1	0															
223	222	884	888	0.0		0	0	Spanner	2/2	4	1	0															
223	222	884	888	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	3124											
224	223	888	892	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	3125											
224	223	890	894	1.5		1/2	1/2	Chord	2/2	1	1	3/8		1/4	3/2	3126											
224	223	1783/2	1791/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	3127											
224	223	888	892	2.0		0	0	Chord	2/2	2	1	1/2		1/2	1	3128											
224	223	890	894	1.5		1/2	1/2	Chord	2/2	2	1	3/8		1/4	3/2	3129											
224	223	1783/2	1791/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	3130											
224	223	888	892	2.0		0	0	Chord	2/2	3	1	1/2		1/2	1	3131											
224	223	890	894	1.5		1/2	1/2	Chord	2/2	3	1	3/8		1/4	3/2	3132											
224	223	1783/2	1791/2	0.5		7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	3133											
225	224	892	896	1.5		0	0	Chord	2/2	1	1	3/8		1/4	3/2	3134											
225	224	1787/2	1795/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	3135											
225	224	894	898	1.5		1/2	1/2	Chord	2/2	1	1	3/8		1/4	3/2	3136											
225	224	1791/2	1799/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	3137											
225	224	892	896	0.0		0	0	Chord	2/2	2	1	0	acciaccatura	1/8	1	3138											
225	224	892	896	1.5		0	0	Chord	2/2	2	1	3/8		1/4	3/2	3139											
225	224	1787/2	1795/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	3140											
225	224	894	898	0.0		1/2	1/2	Chord	2/2	2	1	0	acciaccatura	1/8	1	3141											
225	224	894	898	1.5		1/2	1/2	Chord	2/2	2	1	3/8		1/4	3/2	3142											
225	224	1791/2	1799/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	3143											
225	224	892	896	0.0		0	0	Chord	2/2	3	1	0	acciaccatura	1/8	1	3144											
225	224	892	896	1.5		0	0	Chord	2/2	3	1	3/8		1/4	3/2	3145											
225	224	1787/2	1795/2	0.5		3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	3146											
225	224	894	898	0.0		1/2	1/2	Chord	2/2	3	1	0	acciaccatura	1/8	1	3147											
225	224	894	898	1.5		1/2	1/2	Chord	2/2	3	1	3/8		1/4	3/2	3148											
225	224	1791/2	1799/2	0.5		7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	3149											
226	225	896	900	0.0		0	0	Spanner	2/2	1	1	0															18
226	225	896	900	0.0		0	0	Spanner	2/2	1	1	0														26	18
226	225	896	900	4.0		0	0	Chord	2/2	1	1	1		1	1	3150										26	18
226	225	896	900	0.0		0	0	Spanner	2/2	2	1	0															19
226	225	896	900	3.0		0	0	Chord	2/2	2	1	3/4		1/2	3/2	3151									225		19
226	225	899	903	0.0		3/4	3/4	Spanner	2/2	2	1	0														27	19
226	225	899	903	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	3152										27	19
226	225	896	900	0.0		0	0	Spanner	2/2	3	1	0															20
226	225	896	900	3.0		0	0	Chord	2/2	3	1	3/4		1/2	3/2	3153									226		20
226	225	899	903	0.0		3/4	3/4	Spanner	2/2	3	1	0														28	20
226	225	899	903	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	3154										28	20
226	225	896	900	0.0		0	0	Spanner	2/2	4	1	0															21
226	225	896	900	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	3155									227		21
226	225	897	901	1.0		1/4	1/4	Chord	2/2	4	1	1/4		1/4	1	3156									227		21
