mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin	Trill:trill
25	25	99/2	99/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	247							39		6	
26	26	50	50	0.0	0	0	Spanner	2/4	1	1	0											37			
26	26	50	50	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	248							37			
26	26	101/2	101/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	249							37			
26	26	51	51	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	250							37			
26	26	103/2	103/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	251										
26	26	50	50	0.0	0	0	Spanner	2/4	2	1	0														
26	26	50	50	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	252							40			
26	26	101/2	101/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	253							40			
26	26	51	51	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	254							40			
26	26	103/2	103/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	255										
26	26	50	50	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	256							41			
26	26	101/2	101/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	257							41			
26	26	51	51	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	258							41			
26	26	103/2	103/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	259										
26	26	50	50	0.0	0	0	Spanner	2/4	4	1	0														
26	26	50	50	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	260										
26	26	101/2	101/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	261										
26	26	51	51	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	262										
26	26	103/2	103/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	263										
27	27	52	52	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	264										
27	27	52	52	0.75	0	0	Chord	2/4	2	1	3/16		1/8	3/2	265										
27	27	53	53	0.75	1/4	1/4	Chord	2/4	3	1	3/16		1/8	3/2	266										
27	27	52	52	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	267										
28	28	54	54	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	268										
28	28	54	54	0.75	0	0	Chord	2/4	2	1	3/16		1/8	3/2	269										
28	28	55	55	0.75	1/4	1/4	Chord	2/4	3	1	3/16		1/8	3/2	270										
28	28	54	54	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	271										
29	29	56	56	0.0	0	0	Spanner	2/4	1	1	0												11		
29	29	56	56	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	272							42	11		
29	29	113/2	113/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	273							42	11		
29	29	57	57	0.0	1/4	1/4	Spanner	2/4	1	1	0											42			
29	29	57	57	0.0	1/4	1/4	Spanner	2/4	1	1	0											42		7	
29	29	57	57	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	274							42		7	
29	29	115/2	115/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	275							42		7	
29	29	56	56	0.0	0	0	Spanner	2/4	2	1	0												12		
29	29	56	56	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	276							43	12		
29	29	113/2	113/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	277							43	12		
29	29	57	57	0.0	1/4	1/4	Spanner	2/4	2	1	0											43			
29	29	57	57	0.0	1/4	1/4	Spanner	2/4	2	1	0											43		8	
29	29	57	57	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	278							43		8	
29	29	115/2	115/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	279									8	
29	29	113/2	113/2	0.0	1/8	1/8	Spanner	2/4	4	1	0												13		
29	29	113/2	113/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	280							44	13		
29	29	57	57	0.0	1/4	1/4	Spanner	2/4	4	1	0											44	13	9	
29	29	57	57	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	281							44	13	9	
29	29	115/2	115/2	0.0	3/8	3/8	Spanner	2/4	4	1	0													9	
29	29	115/2	115/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	282									9	
30	30	58	58	0.0	0	0	Spanner	2/4	1	1	0											42			
30	30	58	58	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	283							42			
30	30	117/2	117/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	284							42			
30	30	59	59	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	285							42			
30	30	119/2	119/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	286										
30	30	58	58	0.0	0	0	Spanner	2/4	2	1	0														
30	30	58	58	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	287							45			
30	30	117/2	117/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	288							45			
30	30	59	59	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	289										
30	30	119/2	119/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	290										
30	30	58	58	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	291							46			
30	30	117/2	117/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	292							46			
30	30	59	59	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	293							46			
30	30	119/2	119/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	294										
30	30	58	58	0.0	0	0	Spanner	2/4	4	1	0														
30	30	58	58	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	295							47			
30	30	117/2	117/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	296										
30	30	59	59	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	297										
30	30	119/2	119/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	298										
31	31	121/2	121/2	1.0	1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	299							48			
31	31	123/2	123/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	300							48			
31	31	60	60	0.0	0	0	StaffText	2/4	2	1	0							<i>cresc.</i>							
31	31	60	60	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	301										
31	31	123/2	123/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	302										
31	31	60	60	0.0	0	0	StaffText	2/4	3	1	0							<i>cresc.</i>							
31	31	60	60	1.5	0	0	Chord	2/4	3	1	3/8		1/4	3/2	303										
31	31	123/2	123/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	304										
31	31	60	60	0.0	0	0	StaffText	2/4	4	1	0							<i>cresc.</i>							
31	31	60	60	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	305							49			
31	31	121/2	121/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	306							49			
31	31	61	61	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	307							49			
31	31	123/2	123/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	308										
32	32	62	62	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	309							48			
32	32	125/2	125/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	310							48			
32	32	63	63	0.0	1/4	1/4	Spanner	2/4	1	1	0											48		10	
32	32	63	63	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	311							48		10	
32	32	127/2	127/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	312									10	
32	32	62	62	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	313							50			
32	32	125/2	125/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	314							50			
32	32	63	63	0.0	1/4	1/4	Spanner	2/4	2	1	0											50		11	
32	32	63	63	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	315							50		11	
32	32	127/2	127/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	316									11	
32	32	62	62	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	317										
32	32	125/2	125/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	318							51			
32	32	63	63	0.0	1/4	1/4	Spanner	2/4	3	1	0											51		12	
32	32	63	63	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	319							51		12	
32	32	127/2	127/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	320									12	
32	32	62	62	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	321							52			
32	32	249/4	249/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	322							52			
32	32	125/2	125/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	323							52			
32	32	251/4	251/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	324										
32	32	63	63	0.0	1/4	1/4	Spanner	2/4	4	1	0													13	
32	32	63	63	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	325		articStaccatoBelow							13	
32	32	127/2	127/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	326		articStaccatoBelow							13	
33	33	64	64	0.0	0	0	Dynamic	2/4	1	1	0					p									
33	33	64	64	0.0	0	0	Spanner	2/4	1	1	0														
33	33	64	64	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	327										
33	33	65	65	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	328										
33	33	64	64	0.0	0	0	Dynamic	2/4	2	1	0					p									
33	33	64	64	0.0	0	0	Spanner	2/4	2	1	0														
33	33	64	64	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	329										
33	33	65	65	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	330										
33	33	64	64	0.0	0	0	Dynamic	2/4	3	1	0					p									
33	33	64	64	0.0	0	0	Spanner	2/4	3	1	0														
33	33	64	64	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	331										
33	33	65	65	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	332										
33	33	64	64	0.0	0	0	Dynamic	2/4	4	1	0					p									
33	33	64	64	0.0	0	0	Spanner	2/4	4	1	0														
33	33	64	64	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	333										
33	33	65	65	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	334										
34	34	66	66	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	335										
34	34	66	66	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	336										
34	34	66	66	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	337										
34	34	135/2	135/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	338							53			
34	34	66	66	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	339										
35	35	68	68	1.5	0	0	Chord	2/4	3	1	3/8		1/4	3/2	340							54			
35	35	139/2	139/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	341										
36	36	70	70	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	342							55			
36	36	141/2	141/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	343							55			
36	36	283/4	283/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	344							55			
36	36	71	71	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	345							55			
36	36	143/2	143/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	346										
37	37	72	72	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	347							56			
37	37	145/2	145/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	348							56			
37	37	291/4	291/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	349							56			
37	37	73	73	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	350							56			
37	37	293/4	293/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	351							56			
37	37	147/2	147/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	352							56			
37	37	295/4	295/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	353										
38	38	151/2	151/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	354							57			
38	38	74	74	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	355							58			
38	38	149/2	149/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	356							58			
38	38	75	75	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	357							58			
38	38	151/2	151/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	358										
39	39	76	76	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	359							59			
39	39	155/2	155/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	360										
39	39	76	76	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	361										
39	39	153/2	153/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	362							60			
39	39	77	77	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	363										
39	39	155/2	155/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	364		articStaccatoBelow								
40	40	78	78	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	365							61			
40	40	157/2	157/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	366							61			
40	40	315/4	315/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	367							61			
40	40	79	79	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	368							61			
40	40	159/2	159/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	369										
40	40	157/2	157/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	370							62			
40	40	79	79	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	371										
40	40	159/2	159/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	372		articStaccatoAbove								
41	41	80	80	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	373							63			
41	41	161/2	161/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	374							63			
41	41	323/4	323/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	375							63			
41	41	81	81	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	376							63			
41	41	325/4	325/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	377							63			
41	41	163/2	163/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	378							63			
41	41	327/4	327/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	379										
41	41	161/2	161/2	1.0	1/8	1/8	Chord	2/4	3	1	1/4		1/4	1	380										
41	41	163/2	163/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	381										
42	42	82	82	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	382							64			
42	42	165/2	165/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	383							64			
42	42	83	83	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	384										
42	42	82	82	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	385										
42	42	165/2	165/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	386							65			
42	42	331/4	331/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	387							65			
42	42	83	83	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	388							65			
42	42	333/4	333/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	389							65			
42	42	167/2	167/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	390							65			
42	42	335/4	335/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	391										
43	43	84	84	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	392							66			
43	43	169/2	169/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	393							66			
43	43	85	85	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	394							66			
43	43	171/2	171/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	395										
43	43	84	84	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	396							67			
43	43	169/2	169/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	397							67			
43	43	339/4	339/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	398							67			
43	43	85	85	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	399							67			
43	43	341/4	341/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	400							67			
43	43	171/2	171/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	401							67			
43	43	343/4	343/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	402										
43	43	171/2	171/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	403							68			
44	44	86	86	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	404							69			
44	44	345/4	345/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	405							69			
44	44	173/2	173/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	406							69			
44	44	87	87	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	407										
44	44	175/2	175/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	408		articStaccatoBelow								
44	44	86	86	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	409							70			
44	44	173/2	173/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	410							70			
44	44	87	87	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	411										
44	44	86	86	1.5	0	0	Chord	2/4	4	1	3/8		1/4	3/2	412							71			
44	44	175/2	175/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	413										
45	45	177/2	177/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	414							72			
45	45	89	89	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	415										
45	45	179/2	179/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	416		articStaccatoBelow								
45	45	88	88	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	417							73			
45	45	89	89	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	418										
45	45	88	88	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	419							74			
45	45	177/2	177/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	420							74			
45	45	355/4	355/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	421							74			
45	45	89	89	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	422							74			
45	45	179/2	179/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	423										
46	46	90	90	0.0	0	0	StaffText	2/4	2	1	0							<i>cresc.</i>							
46	46	181/2	181/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	424										
46	46	183/2	183/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	425										
46	46	90	90	0.0	0	0	StaffText	2/4	3	1	0							<i>cresc.</i>							
46	46	90	90	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	426										
46	46	91	91	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	427							75			
46	46	90	90	0.0	0	0	StaffText	2/4	4	1	0							<i>cresc.</i>							
46	46	90	90	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	428							76			
46	46	181/2	181/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	429							76			
46	46	363/4	363/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	430							76			
46	46	91	91	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	431							76			
46	46	365/4	365/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	432							76			
46	46	183/2	183/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	433							76			
46	46	367/4	367/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	434										
47	47	187/2	187/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	435							77			
47	47	92	92	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	436										
47	47	185/2	185/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	437							78			
47	47	371/4	371/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	438							78			
47	47	93	93	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	439							78			
47	47	373/4	373/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	440							78			
47	47	187/2	187/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	441							78			
47	47	375/4	375/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	442										
47	47	92	92	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	443										
47	47	185/2	185/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	444							79			
47	47	93	93	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	445							79			
47	47	187/2	187/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	446							79			
47	47	375/4	375/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	447										
47	47	92	92	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	448							80			
47	47	185/2	185/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	449							80			
47	47	93	93	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	450							80			
47	47	187/2	187/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	451										
48	48	94	94	0.0	0	0	Dynamic	2/4	1	1	0					sf									
48	48	94	94	0.0	0	0	Spanner	2/4	1	1	0													14	
48	48	94	94	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	452									14	
48	48	191/2	191/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	453									14	
48	48	94	94	0.0	0	0	Dynamic	2/4	2	1	0					sf									
48	48	94	94	0.0	0	0	Spanner	2/4	2	1	0													15	
48	48	94	94	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	454									15	
48	48	94	94	0.0	0	0	Spanner	2/4	3	1	0													16	
48	48	94	94	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	455									16	
48	48	189/2	189/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	456							81		16	
48	48	95	95	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	457									16	
48	48	191/2	191/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	458		articStaccatoBelow							16	
48	48	94	94	0.0	0	0	Dynamic	2/4	4	1	0					sf									
48	48	94	94	0.0	0	0	Dynamic	2/4	4	1	0					sf									
48	48	94	94	0.0	0	0	Spanner	2/4	4	1	0													17	
48	48	94	94	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	459									17	
48	48	189/2	189/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	460							82		17	
48	48	95	95	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	461									17	
48	48	191/2	191/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	462		articStaccatoBelow							17	
49	49	96	96	0.0	0	0	Dynamic	2/4	1	1	0					p									
49	49	96	96	0.0	0	0	Spanner	2/4	1	1	0														
49	49	96	96	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	463							83			
49	49	193/2	193/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	464							83			
49	49	387/4	387/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	465							83			
49	49	97	97	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	466							83			
49	49	195/2	195/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	467										
49	49	96	96	0.0	0	0	Dynamic	2/4	2	1	0					p									
49	49	96	96	0.0	0	0	Spanner	2/4	2	1	0														
49	49	96	96	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	468							84			
49	49	97	97	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	469										
49	49	96	96	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	470										
49	49	96	96	0.0	0	0	Dynamic	2/4	3	1	0					p									
49	49	96	96	0.0	0	0	Spanner	2/4	3	1	0														
49	49	96	96	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	471							85			
49	49	97	97	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	472										
49	49	96	96	0.0	0	0	Spanner	2/4	4	1	0														
49	49	193/2	193/2	0.0	1/8	1/8	Dynamic	2/4	4	1	0					p									
49	49	193/2	193/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	473							86			
49	49	97	97	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	474										
49	49	195/2	195/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	475		articStaccatoBelow								
50	50	98	98	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	476							87			
50	50	197/2	197/2	0.0	1/8	1/8	Dynamic	2/4	1	1	0					f						87			
50	50	197/2	197/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	477							87			
50	50	395/4	395/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	478							87			
50	50	99	99	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	479							87			
50	50	397/4	397/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	480							87			
50	50	199/2	199/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	481							87			
50	50	399/4	399/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	482										
50	50	98	98	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	483										
50	50	197/2	197/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	484							88			
50	50	99	99	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	485							89			
50	50	98	98	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	486										
50	50	197/2	197/2	0.0	1/8	1/8	Dynamic	2/4	3	1	0					f									
50	50	197/2	197/2	1.5	1/8	1/8	Chord	2/4	3	1	3/8		1/4	3/2	487										
50	50	197/2	197/2	0.0	1/8	1/8	Dynamic	2/4	4	1	0					f									
50	50	197/2	197/2	0.0	1/8	1/8	Dynamic	2/4	4	1	0					f									
50	50	197/2	197/2	1.0	1/8	1/8	Chord	2/4	4	1	1/4		1/4	1	488										
50	50	199/2	199/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	489										
51	51	100	100	0.0	0	0	Dynamic	2/4	1	1	0					p									
51	51	100	100	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	490							90			
51	51	201/2	201/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	491							90			
51	51	101	101	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	492										
51	51	100	100	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	493										
