mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	slur
93	93	278	278	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	813					
93	93	276	276	2.0	0	0	Chord	3/4	4	1	1/2		1/2	1	814					
93	93	278	278	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	815					
94	94	279	279	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	816					76
94	94	559/2	559/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	817					76
94	94	280	280	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	818					76
94	94	561/2	561/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	819					76
94	94	281	281	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	820					76
94	94	563/2	563/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	821					
94	94	279	279	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	822					
94	94	279	279	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	823					
94	94	279	279	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	824					
95	95	282	282	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	825					77
95	95	565/2	565/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	826					77
95	95	283	283	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	827					77
95	95	567/2	567/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	828					77
95	95	284	284	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	829					77
95	95	569/2	569/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	830					77
95	95	282	282	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	831					
95	95	282	282	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	832					
95	95	282	282	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	833					
96	96	285	285	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	834					77
96	96	571/2	571/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	835					77
96	96	286	286	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	836					77
96	96	573/2	573/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	837					77
96	96	287	287	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	838					77
96	96	575/2	575/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	839					77
96	96	285	285	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	840					
96	96	285	285	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	841					
96	96	285	285	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	842					
97	97	288	288	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	843					77
97	97	577/2	577/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	844					77
97	97	289	289	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	845					77
97	97	579/2	579/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	846					77
97	97	290	290	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	847					77
97	97	581/2	581/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	848					
97	97	288	288	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	849					
97	97	290	290	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	850					
97	97	288	288	2.0	0	0	Chord	3/4	3	1	1/2		1/2	1	851					
97	97	290	290	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	852					
97	97	288	288	2.0	0	0	Chord	3/4	4	1	1/2		1/2	1	853					
97	97	290	290	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	854					
98	98	291	291	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	855					78
98	98	583/2	583/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	856					78
98	98	292	292	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	857					78
98	98	585/2	585/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	858					78
98	98	293	293	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	859					78
98	98	587/2	587/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	860					
98	98	291	291	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	861		articStaccatoBelow			
98	98	292	292	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	862		articStaccatoBelow			
98	98	293	293	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	863		articStaccatoBelow			
98	98	291	291	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	864		articStaccatoAbove			
98	98	292	292	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	865		articStaccatoAbove			
98	98	293	293	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	866		articStaccatoAbove			
98	98	291	291	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	867		articStaccatoBelow			
98	98	292	292	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	868		articStaccatoAbove			
98	98	293	293	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	869		articStaccatoAbove			
99	99	294	294	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	870					79
99	99	589/2	589/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	871					79
99	99	295	295	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	872					79
99	99	591/2	591/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	873					79
99	99	296	296	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	874					79
99	99	593/2	593/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	875					
99	99	294	294	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	876					80
99	99	295	295	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	877					80
99	99	296	296	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	878					
99	99	294	294	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	879					81
99	99	295	295	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	880					81
99	99	296	296	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	881					
99	99	294	294	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	882					82
99	99	295	295	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	883					82
99	99	296	296	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	884					
100	100	297	297	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	885					83
100	100	595/2	595/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	886					83
100	100	298	298	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	887					83
100	100	597/2	597/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	888					83
100	100	299	299	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	889					83
100	100	599/2	599/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	890					
100	100	297	297	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	891					
100	100	299	299	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	892					
100	100	297	297	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	893					
100	100	299	299	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	894					
100	100	297	297	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	895					
100	100	299	299	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	896					
101	101	300	300	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	897					
101	101	300	300	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	898					
101	101	300	300	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	899					
101	101	300	300	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	900					
102	102	303	303	0.0	0	0	Dynamic	3/4	1	1	0					pp				
102	102	303	303	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	901					
102	102	303	303	0.0	0	0	Dynamic	3/4	2	1	0					pp				
102	102	303	303	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	902					
102	102	303	303	0.0	0	0	Dynamic	3/4	3	1	0					pp				
102	102	303	303	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	903		articStaccatoAbove			
102	102	305	305	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	904		articStaccatoBelow			
103	103	306	306	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	905					
103	103	306	306	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	906					
103	103	306	306	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	907		articStaccatoAbove			
103	103	308	308	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	908		articStaccatoBelow			
104	104	309	309	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	909					
104	104	309	309	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	910					
104	104	309	309	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	911		articStaccatoAbove			
104	104	310	310	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	912		articStaccatoBelow			
104	104	311	311	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	913		articStaccatoAbove			
105	105	312	312	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	914					
105	105	312	312	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	915					
105	105	312	312	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	916		articStaccatoBelow			
105	105	313	313	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	917		articStaccatoAbove			
105	105	314	314	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	918		articStaccatoBelow			
106	106	315	315	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	919					
106	106	315	315	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	920					
106	106	315	315	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	921					
106	106	315	315	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	922		articStaccatoAbove			
106	106	316	316	0.0	1/4	1/4	Dynamic	3/4	4	1	0					pp				
106	106	317	317	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	923		articStaccatoBelow			
107	107	318	318	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	924					
107	107	318	318	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	925					
107	107	318	318	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	926					
107	107	318	318	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	927		articStaccatoAbove			
107	107	320	320	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	928		articStaccatoBelow			
108	108	321	321	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	929					
108	108	321	321	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	930					
108	108	321	321	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	931					
108	108	321	321	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	932		articStaccatoAbove			
108	108	322	322	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	933		articStaccatoBelow			
108	108	323	323	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	934		articStaccatoAbove			
109	109	324	324	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	935					
109	109	324	324	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	936					
109	109	324	324	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	937					
109	109	324	324	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	938		articStaccatoBelow			
109	109	325	325	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	939		articStaccatoAbove			
109	109	326	326	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	940		articStaccatoBelow			
110	110	327	327	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	941					
110	110	327	327	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	942					
110	110	327	327	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	943					
110	110	328	328	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	944					
110	110	329	329	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	945					
111	111	330	330	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	946					
111	111	330	330	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	947					
111	111	330	330	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	948					
111	111	331	331	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	949					
111	111	332	332	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	950					
112	112	333	333	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	951					
112	112	333	333	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	952					
112	112	333	333	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	953					
112	112	334	334	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	954					
112	112	335	335	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	955					
113	113	336	336	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	956					
113	113	336	336	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	957					
113	113	336	336	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	958					
113	113	337	337	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	959					
113	113	338	338	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	960					
114	114	339	339	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	961					
114	114	339	339	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	962					
114	114	339	339	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	963					
114	114	341	341	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	964		articStaccatoBelow			
114	114	342	342	0.0	3/4	3/4	Dynamic	3/4	3	1	0					pp				
114	114	339	339	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	965					
114	114	341	341	0.0	1/2	1/2	Dynamic	3/4	4	1	0					pp				
114	114	341	341	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	966					
115	115	342	342	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	967					
115	115	344	344	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	968					
115	115	342	342	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	969					
115	115	344	344	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	970					
116	116	345	345	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	971					
116	116	346	346	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	972					
116	116	347	347	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	973					
116	116	345	345	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	974					
116	116	346	346	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	975					
116	116	347	347	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	976					
117	117	348	348	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	977					
117	117	349	349	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	978					
117	117	350	350	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	979					
117	117	348	348	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	980					
117	117	349	349	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	981					
117	117	350	350	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	982					
118	118	351	351	0.0	0	0	Dynamic	3/4	1	1	0					p				
118	118	351	351	0.0	0	0	Chord	3/4	1	1	0	acciaccatura	1/8	1	983					
118	118	351	351	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	984		articStaccatoAbove			
118	118	353	353	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	985		articStaccatoBelow			
118	118	351	351	0.0	0	0	Dynamic	3/4	2	1	0					p				
118	118	351	351	0.0	0	0	Chord	3/4	2	1	0	acciaccatura	1/8	1	986					
118	118	351	351	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	987		articStaccatoAbove			
118	118	353	353	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	988		articStaccatoBelow			
118	118	351	351	0.0	0	0	Dynamic	3/4	3	1	0					p				
118	118	351	351	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	989		articStaccatoAbove			
118	118	353	353	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	990		articStaccatoBelow			
118	118	351	351	0.0	0	0	Dynamic	3/4	4	1	0					p				
118	118	351	351	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	991		articStaccatoBelow			
118	118	353	353	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	992		articStaccatoBelow			
119	119	354	354	0.0	0	0	StaffText	3/4	1	1	0							<b><i>Cresc.</i></b>		
119	119	354	354	0.0	0	0	Chord	3/4	1	1	0	acciaccatura	1/8	1	993					
119	119	354	354	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	994		articStaccatoAbove			
119	119	356	356	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	995		articStaccatoBelow			
119	119	354	354	0.0	0	0	StaffText	3/4	2	1	0							<b><i>Cresc.</i></b>		
119	119	354	354	0.0	0	0	Chord	3/4	2	1	0	acciaccatura	1/8	1	996					
119	119	354	354	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	997		articStaccatoAbove			
119	119	356	356	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	998		articStaccatoBelow			
119	119	354	354	0.0	0	0	StaffText	3/4	3	1	0							<b><i>Cresc.</i></b>		
119	119	354	354	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	999		articStaccatoAbove			
119	119	356	356	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	1000		articStaccatoBelow			
119	119	354	354	0.0	0	0	StaffText	3/4	4	1	0							<b><i>Cresc.</i></b>		
119	119	354	354	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	1001		articStaccatoBelow			
119	119	356	356	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	1002		articStaccatoBelow			
120	120	357	357	0.0	0	0	Chord	3/4	1	1	0	acciaccatura	1/8	1	1003					
120	120	357	357	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1004		articStaccatoAbove			
120	120	358	358	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1005		articStaccatoBelow			
120	120	359	359	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1006		articStaccatoAbove			
120	120	357	357	0.0	0	0	Chord	3/4	2	1	0	acciaccatura	1/8	1	1007					
120	120	357	357	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1008		articStaccatoAbove			
120	120	358	358	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1009		articStaccatoBelow			
120	120	359	359	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1010		articStaccatoAbove			
120	120	357	357	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	1011		articStaccatoAbove			
120	120	358	358	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	1012		articStaccatoBelow			
120	120	359	359	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	1013		articStaccatoAbove			
120	120	357	357	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	1014		articStaccatoBelow			
120	120	358	358	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	1015		articStaccatoBelow			
120	120	359	359	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	1016		articStaccatoBelow			
121	121	360	360	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1017					
121	121	361	361	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1018					
121	121	362	362	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1019					
121	121	360	360	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1020					
121	121	361	361	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1021					
121	121	362	362	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1022					
121	121	360	360	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	1023					
121	121	361	361	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	1024					
121	121	362	362	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	1025					
121	121	360	360	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	1026					
121	121	361	361	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	1027					
121	121	362	362	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	1028					
122	122	363	363	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1029					84
122	122	727/2	727/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1030					84
122	122	364	364	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1031					84
122	122	729/2	729/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1032					84
122	122	365	365	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1033					84
122	122	731/2	731/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1034					
122	122	363	363	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	1035					
122	122	363	363	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	1036					
122	122	363	363	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	1037					
123	123	366	366	0.0	0	0	Dynamic	3/4	1	1	0					fp				
123	123	366	366	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1038					85
123	123	733/2	733/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1039					85
123	123	367	367	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1040					85
123	123	735/2	735/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1041					85
123	123	368	368	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1042					85
123	123	737/2	737/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1043					85
123	123	366	366	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	1044					
123	123	366	366	0.0	0	0	Dynamic	3/4	3	1	0					fp				
123	123	366	366	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	1045					
123	123	366	366	0.0	0	0	Dynamic	3/4	4	1	0					fp				
123	123	366	366	0.0	0	0	Dynamic	3/4	4	1	0					fp				
123	123	366	366	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	1046					
124	124	369	369	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1047					85
124	124	739/2	739/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1048					85
124	124	370	370	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1049					85
124	124	741/2	741/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1050					85
124	124	371	371	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1051					85
124	124	743/2	743/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1052					85
124	124	369	369	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	1053					
124	124	369	369	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	1054					
124	124	369	369	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	1055					
125	125	372	372	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1056					85
125	125	745/2	745/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1057					85
125	125	373	373	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1058					85
125	125	747/2	747/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1059					85
125	125	374	374	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1060					85
125	125	749/2	749/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1061					
125	125	372	372	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	1062					
125	125	374	374	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1063					
125	125	372	372	2.0	0	0	Chord	3/4	3	1	1/2		1/2	1	1064					
125	125	374	374	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	1065					
125	125	372	372	2.0	0	0	Chord	3/4	4	1	1/2		1/2	1	1066					
125	125	374	374	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	1067					
126	126	375	375	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1068					86
126	126	751/2	751/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1069					86
126	126	376	376	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1070					86
126	126	753/2	753/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1071					86
126	126	377	377	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1072					86
126	126	755/2	755/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1073					
126	126	375	375	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	1074					
126	126	375	375	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	1075					
126	126	375	375	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	1076					
127	127	378	378	0.0	0	0	Dynamic	3/4	1	1	0					fp				
127	127	378	378	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1077					87
127	127	757/2	757/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1078					87
127	127	379	379	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1079					87
127	127	759/2	759/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1080					87
127	127	380	380	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1081					87
127	127	761/2	761/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1082					87
127	127	378	378	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	1083					
127	127	378	378	0.0	0	0	Dynamic	3/4	3	1	0					fp				
127	127	378	378	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	1084					
127	127	378	378	0.0	0	0	Dynamic	3/4	4	1	0					fp				
127	127	378	378	0.0	0	0	Dynamic	3/4	4	1	0					fp				
127	127	378	378	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	1085					
128	128	381	381	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1086					87
128	128	763/2	763/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1087					87
128	128	382	382	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1088					87
128	128	765/2	765/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1089					87
128	128	383	383	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1090					87
