mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
76	75	593/2	593/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	2963							238		
76	75	595/2	595/2	0.75	3/4	3/4	Chord	4/4	2	1	3/16		1/8	3/2	2964							238		
76	75	1193/4	1193/4	0.125	15/16	15/16	Chord	4/4	2	1	1/32		1/32	1	2965							238		
76	75	2387/8	2387/8	0.125	31/32	31/32	Chord	4/4	2	1	1/32		1/32	1	2966									
76	75	589/2	589/2	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	2967							239		
76	75	591/2	591/2	0.75	1/4	1/4	Chord	4/4	3	1	3/16		1/8	3/2	2968							239		
76	75	1185/4	1185/4	0.125	7/16	7/16	Chord	4/4	3	1	1/32		1/32	1	2969							239		
76	75	2371/8	2371/8	0.125	15/32	15/32	Chord	4/4	3	1	1/32		1/32	1	2970									
76	75	593/2	593/2	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	2971							240		
76	75	595/2	595/2	0.75	3/4	3/4	Chord	4/4	3	1	3/16		1/8	3/2	2972							240		
76	75	1193/4	1193/4	0.125	15/16	15/16	Chord	4/4	3	1	1/32		1/32	1	2973							240		
76	75	2387/8	2387/8	0.125	31/32	31/32	Chord	4/4	3	1	1/32		1/32	1	2974									
76	75	1179/4	1179/4	0.25	1/16	1/16	Chord	4/4	4	1	1/16		1/16	1	2975		articStaccatoAbove							
76	75	295	295	0.25	1/8	1/8	Chord	4/4	4	1	1/16		1/16	1	2976		articStaccatoAbove							
76	75	296	296	0.5	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	2977		articStaccatoAbove							
76	75	1187/4	1187/4	0.25	9/16	9/16	Chord	4/4	4	1	1/16		1/16	1	2978		articStaccatoAbove							
76	75	297	297	0.25	5/8	5/8	Chord	4/4	4	1	1/16		1/16	1	2979		articStaccatoAbove							
76	75	298	298	0.5	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	2980		articStaccatoAbove							
77	76	597/2	597/2	0.0	0	0	Dynamic	4/4	1	1	0					pp								
77	76	597/2	597/2	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	2981							241		
77	76	599/2	599/2	0.75	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	2982							241		
77	76	1201/4	1201/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32		1/32	1	2983							241		
77	76	2403/8	2403/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32		1/32	1	2984									
77	76	601/2	601/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2985							242		
77	76	301	301	1.0	5/8	5/8	Chord	4/4	1	1	1/4		1/4	1	2986									
77	76	302	302	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2987									
77	76	597/2	597/2	0.0	0	0	Dynamic	4/4	2	1	0					pp								
77	76	597/2	597/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	2988							243		
77	76	299	299	1.0	1/8	1/8	Chord	4/4	2	1	1/4		1/4	1	2989									
77	76	300	300	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	2990									
77	76	601/2	601/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	2991							244		
77	76	603/2	603/2	0.75	3/4	3/4	Chord	4/4	2	1	3/16		1/8	3/2	2992							244		
77	76	1209/4	1209/4	0.125	15/16	15/16	Chord	4/4	2	1	1/32		1/32	1	2993							244		
77	76	2419/8	2419/8	0.125	31/32	31/32	Chord	4/4	2	1	1/32		1/32	1	2994									
77	76	597/2	597/2	0.0	0	0	Dynamic	4/4	3	1	0					pp								
77	76	597/2	597/2	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	2995							245		
77	76	599/2	599/2	0.75	1/4	1/4	Chord	4/4	3	1	3/16		1/8	3/2	2996							245		
77	76	1201/4	1201/4	0.125	7/16	7/16	Chord	4/4	3	1	1/32		1/32	1	2997							245		
77	76	2403/8	2403/8	0.125	15/32	15/32	Chord	4/4	3	1	1/32		1/32	1	2998									
77	76	601/2	601/2	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	2999							246		
77	76	603/2	603/2	0.75	3/4	3/4	Chord	4/4	3	1	3/16		1/8	3/2	3000							246		
77	76	1209/4	1209/4	0.125	15/16	15/16	Chord	4/4	3	1	1/32		1/32	1	3001							246		
77	76	2419/8	2419/8	0.125	31/32	31/32	Chord	4/4	3	1	1/32		1/32	1	3002									
77	76	597/2	597/2	0.0	0	0	Dynamic	4/4	4	1	0					pp								
77	76	1195/4	1195/4	0.25	1/16	1/16	Chord	4/4	4	1	1/16		1/16	1	3003		articStaccatoAbove							
77	76	299	299	0.25	1/8	1/8	Chord	4/4	4	1	1/16		1/16	1	3004		articStaccatoAbove							
77	76	300	300	0.5	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	3005		articStaccatoAbove							
77	76	1203/4	1203/4	0.25	9/16	9/16	Chord	4/4	4	1	1/16		1/16	1	3006		articStaccatoAbove							
77	76	301	301	0.25	5/8	5/8	Chord	4/4	4	1	1/16		1/16	1	3007		articStaccatoAbove							
77	76	302	302	0.5	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	3008		articStaccatoAbove							
78	77	605/2	605/2	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	3009							247		
78	77	303	303	1.0	1/8	1/8	Chord	4/4	1	1	1/4		1/4	1	3010									
78	77	304	304	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	3011									
78	77	609/2	609/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	3012							248		
78	77	305	305	0.0	5/8	5/8	StaffText	4/4	1	1	0							<i>cresc.</i>						
78	77	305	305	1.0	5/8	5/8	Chord	4/4	1	1	1/4		1/4	1	3013									
78	77	306	306	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	3014									
78	77	605/2	605/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	3015							249		
78	77	303	303	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	3016							249		
78	77	607/2	607/2	0.75	1/4	1/4	Chord	4/4	2	1	3/16		1/8	3/2	3017							249		
78	77	1217/4	1217/4	0.125	7/16	7/16	Chord	4/4	2	1	1/32		1/32	1	3018							249		
78	77	2435/8	2435/8	0.125	15/32	15/32	Chord	4/4	2	1	1/32		1/32	1	3019									
78	77	609/2	609/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	3020							250		
78	77	305	305	0.0	5/8	5/8	StaffText	4/4	2	1	0							<i>cresc.</i>						
78	77	305	305	1.0	5/8	5/8	Chord	4/4	2	1	1/4		1/4	1	3021									
78	77	306	306	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	3022									
78	77	605/2	605/2	0.5	0	0	Chord	4/4	3	1	1/8		1/8	1	3023							251		
78	77	303	303	0.5	1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	3024							251		
78	77	607/2	607/2	0.75	1/4	1/4	Chord	4/4	3	1	3/16		1/8	3/2	3025							251		
78	77	1217/4	1217/4	0.125	7/16	7/16	Chord	4/4	3	1	1/32		1/32	1	3026							251		
78	77	2435/8	2435/8	0.125	15/32	15/32	Chord	4/4	3	1	1/32		1/32	1	3027									
78	77	609/2	609/2	0.5	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	3028							252		
78	77	305	305	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	3029									
78	77	611/2	611/2	0.0	3/4	3/4	StaffText	4/4	3	1	0							<i>cresc.</i>						
78	77	611/2	611/2	0.75	3/4	3/4	Chord	4/4	3	1	3/16		1/8	3/2	3030							253		
78	77	1225/4	1225/4	0.125	15/16	15/16	Chord	4/4	3	1	1/32		1/32	1	3031							253		
78	77	2451/8	2451/8	0.125	31/32	31/32	Chord	4/4	3	1	1/32		1/32	1	3032									
78	77	1211/4	1211/4	0.25	1/16	1/16	Chord	4/4	4	1	1/16		1/16	1	3033		articStaccatoBelow							
78	77	303	303	0.25	1/8	1/8	Chord	4/4	4	1	1/16		1/16	1	3034		articStaccatoBelow							
78	77	304	304	0.5	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	3035		articStaccatoAbove							
78	77	1219/4	1219/4	0.25	9/16	9/16	Chord	4/4	4	1	1/16		1/16	1	3036		articStaccatoBelow							
78	77	305	305	0.25	5/8	5/8	Chord	4/4	4	1	1/16		1/16	1	3037		articStaccatoBelow							
78	77	611/2	611/2	0.0	3/4	3/4	StaffText	4/4	4	1	0							<i>cresc.</i>						
78	77	611/2	611/2	0.75	3/4	3/4	Chord	4/4	4	1	3/16		1/8	3/2	3038							254		
78	77	1225/4	1225/4	0.125	15/16	15/16	Chord	4/4	4	1	1/32		1/32	1	3039							254		
78	77	2451/8	2451/8	0.0	31/32	31/32	Dynamic	4/4	4	1	0					mf								
78	77	2451/8	2451/8	0.125	31/32	31/32	Chord	4/4	4	1	1/32		1/32	1	3040									
79	78	613/2	613/2	0.0	0	0	Dynamic	4/4	1	1	0					mf								
79	78	613/2	613/2	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	3041		articStaccatoAbove							
79	78	1227/4	1227/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	3042		articStaccatoAbove							
79	78	307	307	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	3043		articStaccatoAbove							
79	78	1229/4	1229/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	3044		articStaccatoAbove							
79	78	615/2	615/2	0.0	1/4	1/4	Spanner	4/4	1	1	0													56
79	78	615/2	615/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	3045									56
79	78	617/2	617/2	0.0	1/2	1/2	Spanner	4/4	1	1	0													
79	78	617/2	617/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	3046									
79	78	1235/4	1235/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	3047		articStaccatoAbove							
79	78	309	309	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	3048		articStaccatoAbove							
79	78	1237/4	1237/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	3049		articStaccatoAbove							
79	78	619/2	619/2	0.0	3/4	3/4	Spanner	4/4	1	1	0													57
79	78	619/2	619/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3050									57
79	78	613/2	613/2	0.0	0	0	Dynamic	4/4	2	1	0					mf								
79	78	613/2	613/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	3051		articStaccatoBelow							
79	78	307	307	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	3052		articStaccatoBelow							
79	78	615/2	615/2	0.0	1/4	1/4	Spanner	4/4	2	1	0													58
79	78	615/2	615/2	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	3053		articStaccatoBelow							58
79	78	1231/4	1231/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	3054		articStaccatoBelow							58
79	78	308	308	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	3055		articStaccatoBelow							58
79	78	1233/4	1233/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	3056		articStaccatoBelow							58
79	78	617/2	617/2	0.0	1/2	1/2	Spanner	4/4	2	1	0													
79	78	617/2	617/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	3057									
79	78	619/2	619/2	0.0	3/4	3/4	Spanner	4/4	2	1	0													59
79	78	619/2	619/2	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	3058									59
79	78	1239/4	1239/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	3059		articStaccatoAbove							59
79	78	310	310	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	3060		articStaccatoAbove							59
79	78	1241/4	1241/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	3061		articStaccatoAbove							59
79	78	613/2	613/2	0.0	0	0	Dynamic	4/4	3	1	0					mf								
79	78	613/2	613/2	0.5	0	0	Chord	4/4	3	1	1/8		1/8	1	3062		articStaccatoAbove							
79	78	307	307	0.5	1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	3063		articStaccatoAbove							
79	78	615/2	615/2	0.0	1/4	1/4	Spanner	4/4	3	1	0													60
79	78	615/2	615/2	0.25	1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	3064		articStaccatoAbove							60
79	78	1231/4	1231/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	3065		articStaccatoAbove							60
79	78	308	308	0.25	3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	3066		articStaccatoAbove							60
79	78	1233/4	1233/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	3067		articStaccatoAbove							60
79	78	617/2	617/2	0.0	1/2	1/2	Spanner	4/4	3	1	0													
79	78	617/2	617/2	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	3068									
79	78	619/2	619/2	0.0	3/4	3/4	Spanner	4/4	3	1	0													61
79	78	619/2	619/2	0.25	3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	3069									61
79	78	1239/4	1239/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	3070		articStaccatoAbove							61
79	78	310	310	0.25	7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	3071		articStaccatoAbove							61
79	78	1241/4	1241/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	3072		articStaccatoAbove							61
79	78	613/2	613/2	0.5	0	0	Chord	4/4	4	1	1/8		1/8	1	3073		articStaccatoBelow							
79	78	307	307	0.5	1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	3074									
79	78	615/2	615/2	0.0	1/4	1/4	Spanner	4/4	4	1	0													62
79	78	615/2	615/2	0.25	1/4	1/4	Chord	4/4	4	1	1/16		1/16	1	3075									62
79	78	1231/4	1231/4	0.25	5/16	5/16	Chord	4/4	4	1	1/16		1/16	1	3076		articStaccatoAbove							62
79	78	308	308	0.25	3/8	3/8	Chord	4/4	4	1	1/16		1/16	1	3077		articStaccatoAbove							62
79	78	1233/4	1233/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16		1/16	1	3078		articStaccatoAbove							62
79	78	617/2	617/2	0.0	1/2	1/2	Spanner	4/4	4	1	0													
79	78	617/2	617/2	1.0	1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	3079									
79	78	619/2	619/2	0.0	3/4	3/4	Spanner	4/4	4	1	0													63
79	78	619/2	619/2	0.25	3/4	3/4	Chord	4/4	4	1	1/16		1/16	1	3080									63
79	78	1239/4	1239/4	0.25	13/16	13/16	Chord	4/4	4	1	1/16		1/16	1	3081		articStaccatoAbove							63
79	78	310	310	0.25	7/8	7/8	Chord	4/4	4	1	1/16		1/16	1	3082		articStaccatoAbove							63
79	78	1241/4	1241/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16		1/16	1	3083		articStaccatoAbove							63
80	79	621/2	621/2	0.0	0	0	Dynamic	4/4	1	1	0					p								
80	79	621/2	621/2	0.0	0	0	Spanner	4/4	1	1	0													
80	79	621/2	621/2	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	3084									
80	79	1243/4	1243/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	3085		articStaccatoAbove							
80	79	311	311	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	3086		articStaccatoAbove							
80	79	1245/4	1245/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	3087		articStaccatoAbove							
80	79	623/2	623/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	3088									
80	79	1247/4	1247/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	3089									
80	79	312	312	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	3090		articStaccatoAbove							
80	79	1249/4	1249/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	3091		articStaccatoAbove							
80	79	625/2	625/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	3092		articStaccatoAbove					255		
80	79	1251/4	1251/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	3093		articStaccatoAbove					255		
80	79	313	313	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	3094		articStaccatoAbove					255		
80	79	1253/4	1253/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	3095		articStaccatoAbove							
80	79	627/2	627/2	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	3096							256		
80	79	1255/4	1255/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	3097									
80	79	314	314	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	3098		articStaccatoAbove							
80	79	1257/4	1257/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	3099		articStaccatoAbove							
80	79	621/2	621/2	0.0	0	0	Dynamic	4/4	2	1	0					p								
80	79	621/2	621/2	0.0	0	0	Spanner	4/4	2	1	0													
80	79	621/2	621/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	3100		articStaccatoBelow							
80	79	311	311	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	3101		articStaccatoBelow							
80	79	623/2	623/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	3102		articStaccatoBelow							
80	79	312	312	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	3103		articStaccatoBelow							
80	79	625/2	625/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	3104		articStaccatoBelow							
80	79	313	313	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	3105		articStaccatoBelow							
80	79	627/2	627/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	3106		articStaccatoBelow							
80	79	314	314	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	3107		articStaccatoBelow							
80	79	621/2	621/2	0.0	0	0	Dynamic	4/4	3	1	0					p								
80	79	621/2	621/2	0.0	0	0	Spanner	4/4	3	1	0													
80	79	621/2	621/2	0.5	0	0	Chord	4/4	3	1	1/8		1/8	1	3108		articStaccatoBelow							
80	79	311	311	0.5	1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	3109		articStaccatoBelow							
80	79	623/2	623/2	0.5	1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	3110		articStaccatoBelow							
80	79	312	312	0.5	3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	3111		articStaccatoBelow							
80	79	625/2	625/2	0.5	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	3112		articStaccatoBelow							
80	79	313	313	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	3113		articStaccatoBelow							
80	79	627/2	627/2	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	3114		articStaccatoAbove							
80	79	314	314	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	3115		articStaccatoAbove							
80	79	621/2	621/2	0.0	0	0	Dynamic	4/4	4	1	0					p								
80	79	621/2	621/2	0.0	0	0	Spanner	4/4	4	1	0													
80	79	621/2	621/2	0.5	0	0	Chord	4/4	4	1	1/8		1/8	1	3116		articStaccatoBelow							
80	79	311	311	0.5	1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	3117		articStaccatoBelow							
80	79	623/2	623/2	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	3118		articStaccatoBelow							
80	79	312	312	0.5	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	3119		articStaccatoBelow							
80	79	625/2	625/2	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	3120		articStaccatoAbove							
80	79	313	313	0.5	5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	3121		articStaccatoAbove							
80	79	627/2	627/2	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	3122		articStaccatoAbove							
80	79	314	314	0.5	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	3123		articStaccatoAbove							
81	80	629/2	629/2	0.0	0	0	StaffText	4/4	1	1	0							<i>cresc.</i>						
81	80	629/2	629/2	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	3124									
81	80	631/2	631/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	3125									
81	80	1263/4	1263/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	3126		articStaccatoAbove							
81	80	316	316	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	3127		articStaccatoAbove							
81	80	1265/4	1265/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	3128		articStaccatoAbove							
81	80	633/2	633/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	3129		articStaccatoAbove							
81	80	1267/4	1267/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	3130		articStaccatoAbove							
81	80	317	317	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	3131		articAccentStaccatoAbove							
81	80	635/2	635/2	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	3132		articStaccatoAbove							
81	80	1271/4	1271/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	3133		articStaccatoAbove							
81	80	318	318	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	3134		articAccentStaccatoAbove							
81	80	629/2	629/2	0.0	0	0	StaffText	4/4	2	1	0							<i>cresc.</i>						
81	80	629/2	629/2	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	3135		articStaccatoBelow							
81	80	1259/4	1259/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	3136		articStaccatoBelow							
81	80	315	315	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	3137		articStaccatoBelow							
81	80	1261/4	1261/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	3138		articStaccatoBelow							
81	80	631/2	631/2	0.75	1/4	1/4	Chord	4/4	2	1	3/16		1/8	3/2	3139									
81	80	1265/4	1265/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	3140		articStaccatoAbove							
81	80	633/2	633/2	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	3141		articStaccatoAbove							
81	80	1267/4	1267/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	3142		articStaccatoAbove							
81	80	317	317	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	3143		articAccentStaccatoAbove							
81	80	635/2	635/2	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	3144		articStaccatoAbove							
81	80	1271/4	1271/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	3145		articStaccatoAbove							
81	80	318	318	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	3146		articAccentStaccatoAbove							
81	80	629/2	629/2	0.0	0	0	StaffText	4/4	3	1	0							<i>cresc.</i>						
81	80	629/2	629/2	0.25	0	0	Chord	4/4	3	1	1/16		1/16	1	3147		articStaccatoBelow							
81	80	1259/4	1259/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16		1/16	1	3148		articStaccatoBelow							
81	80	315	315	0.25	1/8	1/8	Chord	4/4	3	1	1/16		1/16	1	3149		articStaccatoBelow							
81	80	1261/4	1261/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	3150		articStaccatoBelow							
81	80	631/2	631/2	0.75	1/4	1/4	Chord	4/4	3	1	3/16		1/8	3/2	3151									
81	80	1265/4	1265/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	3152									
81	80	633/2	633/2	0.25	1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	3153		articStaccatoAbove							
81	80	1267/4	1267/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	3154		articStaccatoAbove							
81	80	317	317	0.25	5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	3155		articStaccatoAbove							
81	80	1269/4	1269/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	3156		articAccentStaccatoAbove							
81	80	635/2	635/2	0.25	3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	3157		articStaccatoAbove							
81	80	1271/4	1271/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	3158		articStaccatoAbove							
81	80	318	318	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	3159		articAccentStaccatoAbove							
81	80	1263/4	1263/4	0.0	5/16	5/16	StaffText	4/4	4	1	0							<i>cresc.</i>						
81	80	1263/4	1263/4	0.25	5/16	5/16	Chord	4/4	4	1	1/16		1/16	1	3160		articStaccatoBelow							
81	80	316	316	0.25	3/8	3/8	Chord	4/4	4	1	1/16		1/16	1	3161		articStaccatoBelow							
81	80	1265/4	1265/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16		1/16	1	3162		articStaccatoBelow							
81	80	633/2	633/2	1.0	1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	3163									
81	80	1271/4	1271/4	0.25	13/16	13/16	Chord	4/4	4	1	1/16		1/16	1	3164		articStaccatoBelow							
81	80	318	318	0.0	7/8	7/8	Spanner	4/4	4	1	0													64
81	80	318	318	0.25	7/8	7/8	Chord	4/4	4	1	1/16		1/16	1	3165		articStaccatoBelow							64
81	80	1273/4	1273/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16		1/16	1	3166		articStaccatoBelow							64
82	81	637/2	637/2	0.0	0	0	Dynamic	4/4	1	1	0					pp								
82	81	637/2	637/2	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	3167									
82	81	637/2	637/2	0.0	0	0	Dynamic	4/4	2	1	0					pp								
82	81	637/2	637/2	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	3168									
82	81	1275/4	1275/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	3169		articStaccatoBelow							
82	81	319	319	0.75	1/8	1/8	Chord	4/4	2	1	3/16		1/8	3/2	3170									
82	81	1279/4	1279/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	3171		articStaccatoBelow							
82	81	320	320	0.75	3/8	3/8	Chord	4/4	2	1	3/16		1/8	3/2	3172									
82	81	1283/4	1283/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	3173		articStaccatoBelow							
82	81	321	321	0.75	5/8	5/8	Chord	4/4	2	1	3/16		1/8	3/2	3174									
82	81	1287/4	1287/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	3175		articStaccatoBelow							
82	81	322	322	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	3176									
82	81	637/2	637/2	0.0	0	0	Dynamic	4/4	3	1	0					pp								
82	81	637/2	637/2	0.5	0	0	Chord	4/4	3	1	1/8		1/8	1	3177									
82	81	637/2	637/2	0.0	0	0	Dynamic	4/4	4	1	0					pp								
82	81	637/2	637/2	0.0	0	0	Spanner	4/4	4	1	0													
82	81	637/2	637/2	0.5	0	0	Chord	4/4	4	1	1/8		1/8	1	3178									
83	82	645/2	645/2	0.0	0	0	StaffText	4/4	1	1	0							<i>sempre</i>						
83	82	645/2	645/2	0.0	0	0	Dynamic	4/4	1	1	0					pp								
