mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
146	144	573	581	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1651									238		
146	144	1147/2	1163/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1652									238		
146	144	574	582	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1653									238		
146	144	1149/2	1165/2	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1654									238		
146	144	575	583	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1655									238		
146	144	1151/2	1167/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1656											
146	144	572	580	2.0		0	0	Chord	2/2	3	1	1/2		1/2	1	1657											
146	144	574	582	0.0		1/2	1/2	Dynamic	2/2	3	1	0					sf										
146	144	574	582	2.0		1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	1658											
146	144	572	580	0.0		0	0	Dynamic	2/2	4	1	0					f										
146	144	572	580	4.0		0	0	Chord	2/2	4	1	1		1	1	1659											
147	145	576	584	0.0		0	0	Dynamic	2/2	1	1	0					f										
147	145	576	584	4.0		0	0	Chord	2/2	1	1	1		1	1	1660											
147	145	576	584	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	1661									239		
147	145	1153/2	1169/2	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1662									239		
147	145	577	585	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1663									239		
147	145	1155/2	1171/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1664									239		
147	145	578	586	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1665									239		
147	145	1157/2	1173/2	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1666									239		
147	145	579	587	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1667									239		
147	145	1159/2	1175/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1668											
147	145	576	584	2.0		0	0	Chord	2/2	3	1	1/2		1/2	1	1669											
147	145	578	586	0.0		1/2	1/2	Dynamic	2/2	3	1	0					sf										
147	145	578	586	2.0		1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	1670											
147	145	576	584	0.0		0	0	Dynamic	2/2	4	1	0					f										
147	145	576	584	4.0		0	0	Chord	2/2	4	1	1		1	1	1671											
148	146	580	588	0.0		0	0	Dynamic	2/2	1	1	0					f										
148	146	580	588	4.0		0	0	Chord	2/2	1	1	1		1	1	1672											
148	146	580	588	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	1673									240		
148	146	1161/2	1177/2	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1674									240		
148	146	581	589	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1675									240		
148	146	1163/2	1179/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1676									240		
148	146	582	590	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1677									240		
148	146	1165/2	1181/2	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1678									240		
148	146	583	591	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1679									240		
148	146	1167/2	1183/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1680											
148	146	580	588	2.0		0	0	Chord	2/2	3	1	1/2		1/2	1	1681											
148	146	582	590	0.0		1/2	1/2	Dynamic	2/2	3	1	0					sf										
148	146	582	590	2.0		1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	1682											
148	146	580	588	0.0		0	0	Dynamic	2/2	4	1	0					f										
148	146	580	588	4.0		0	0	Chord	2/2	4	1	1		1	1	1683											
149	147	584	592	0.0		0	0	Dynamic	2/2	1	1	0					f										
149	147	584	592	4.0		0	0	Chord	2/2	1	1	1		1	1	1684											
149	147	584	592	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	1685									241		
149	147	1169/2	1185/2	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1686									241		
149	147	585	593	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1687									241		
149	147	1171/2	1187/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1688									241		
149	147	586	594	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1689									241		
149	147	1173/2	1189/2	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1690									241		
149	147	587	595	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1691									241		
149	147	1175/2	1191/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1692											
149	147	584	592	2.0		0	0	Chord	2/2	3	1	1/2		1/2	1	1693											
149	147	586	594	0.0		1/2	1/2	Dynamic	2/2	3	1	0					sf										
149	147	586	594	2.0		1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	1694											
149	147	584	592	0.0		0	0	Dynamic	2/2	4	1	0					f										
149	147	584	592	4.0		0	0	Chord	2/2	4	1	1		1	1	1695											
150	148	588	596	0.0		0	0	Dynamic	2/2	1	1	0					f										
150	148	588	596	4.0		0	0	Chord	2/2	1	1	1		1	1	1696											
150	148	588	596	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	1697									242		
150	148	1177/2	1193/2	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1698									242		
150	148	589	597	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1699									242		
150	148	1179/2	1195/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1700									242		
150	148	590	598	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1701									242		
150	148	1181/2	1197/2	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1702									242		
150	148	591	599	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1703									242		
150	148	1183/2	1199/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1704									242		
150	148	588	596	2.0		0	0	Chord	2/2	3	1	1/2		1/2	1	1705											
150	148	590	598	0.0		1/2	1/2	Dynamic	2/2	3	1	0					sf										
150	148	590	598	2.0		1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	1706											
150	148	588	596	0.0		0	0	Dynamic	2/2	4	1	0					f										
150	148	588	596	4.0		0	0	Chord	2/2	4	1	1		1	1	1707											
151	149	592	600	0.0		0	0	Dynamic	2/2	1	1	0					f										
151	149	592	600	4.0		0	0	Chord	2/2	1	1	1		1	1	1708											
151	149	592	600	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	1709											
151	149	1185/2	1201/2	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1710									243		
151	149	593	601	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1711									243		
151	149	1187/2	1203/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1712									243		
151	149	594	602	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1713									243		
151	149	1189/2	1205/2	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1714									243		
151	149	595	603	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1715									243		
151	149	1191/2	1207/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1716											
151	149	592	600	2.0		0	0	Chord	2/2	3	1	1/2		1/2	1	1717											
151	149	594	602	2.0		1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	1718											
151	149	592	600	0.0		0	0	Dynamic	2/2	4	1	0					f										
151	149	592	600	4.0		0	0	Chord	2/2	4	1	1		1	1	1719											
152	150	596	604	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	1720											
152	150	598	606	0.0		1/2	1/2	Dynamic	2/2	1	1	0					sf										
152	150	598	606	2.0		1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	1721											
152	150	596	604	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	1722											
152	150	598	606	0.0		1/2	1/2	Dynamic	2/2	2	1	0					sf										
152	150	598	606	2.0		1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	1723											
152	150	596	604	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	1724											
152	150	598	606	2.0		1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	1725											
152	150	596	604	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	1726											
152	150	597	605	0.0		1/4	1/4	Dynamic	2/2	4	1	0					sf										
152	150	597	605	2.0		1/4	1/4	Chord	2/2	4	1	1/2		1/2	1	1727									244		
152	150	599	607	0.0		3/4	3/4	Dynamic	2/2	4	1	0					sf										
152	150	599	607	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	1728											
153	151	600	608	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	1729											
153	151	602	610	0.3333333333333333		1/2	1/2	Chord	2/2	1	1	1/12		1/8	2/3	1730									245		
153	151	1807/3	1831/3	0.3333333333333333		7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	1731									245		
153	151	1808/3	1832/3	0.3333333333333333		2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	1732									245		
153	151	603	611	0.3333333333333333		3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	1733									245		
153	151	1810/3	1834/3	0.3333333333333333		5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	1734									245		
153	151	1811/3	1835/3	0.3333333333333333		11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	1735											
153	151	600	608	0.3333333333333333		0	0	Chord	2/2	2	1	1/12		1/8	2/3	1736											
153	151	1801/3	1825/3	0.3333333333333333		1/12	1/12	Chord	2/2	2	1	1/12		1/8	2/3	1737											
153	151	1802/3	1826/3	0.3333333333333333		1/6	1/6	Chord	2/2	2	1	1/12		1/8	2/3	1738											
153	151	601	609	0.3333333333333333		1/4	1/4	Chord	2/2	2	1	1/12		1/8	2/3	1739											
153	151	1804/3	1828/3	0.3333333333333333		1/3	1/3	Chord	2/2	2	1	1/12		1/8	2/3	1740											
153	151	1805/3	1829/3	0.3333333333333333		5/12	5/12	Chord	2/2	2	1	1/12		1/8	2/3	1741											
153	151	602	610	0.3333333333333333		1/2	1/2	Chord	2/2	2	1	1/12		1/8	2/3	1742											
153	151	1807/3	1831/3	0.3333333333333333		7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	1743											
153	151	1808/3	1832/3	0.3333333333333333		2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	1744											
153	151	603	611	0.3333333333333333		3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	1745											
153	151	1810/3	1834/3	0.3333333333333333		5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	1746											
153	151	1811/3	1835/3	0.3333333333333333		11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	1747											
153	151	600	608	4.0		0	0	Chord	2/2	3	1	1		1	1	1748											
153	151	600	608	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	1749									246		
153	151	601	609	1.0		1/4	1/4	Chord	2/2	4	1	1/4		1/4	1	1750									246		
153	151	602	610	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	1751									246		
153	151	603	611	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	1752											
154	152	604	612	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	1753		articStaccatoAbove									
154	152	606	614	0.0		1/2	1/2	Dynamic	2/2	1	1	0					sf										
154	152	606	614	2.0		1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	1754											
154	152	604	612	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	1755											
154	152	606	614	0.3333333333333333		1/2	1/2	Chord	2/2	2	1	1/12		1/8	2/3	1756											
154	152	1819/3	1843/3	0.3333333333333333		7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	1757											
154	152	1820/3	1844/3	0.3333333333333333		2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	1758											
154	152	607	615	0.3333333333333333		3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	1759											
154	152	1822/3	1846/3	0.3333333333333333		5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	1760											
154	152	1823/3	1847/3	0.3333333333333333		11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	1761											
154	152	604	612	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	1762											
154	152	606	614	2.0		1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	1763											
154	152	604	612	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	1764											
154	152	605	613	0.0		1/4	1/4	Dynamic	2/2	4	1	0					sf										
154	152	605	613	0.0		1/4	1/4	Dynamic	2/2	4	1	0					sf										
154	152	605	613	2.0		1/4	1/4	Chord	2/2	4	1	1/2		1/2	1	1765									247		
154	152	607	615	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	1766											
155	153	608	616	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	1767											
155	153	610	618	0.3333333333333333		1/2	1/2	Chord	2/2	1	1	1/12		1/8	2/3	1768									248		
155	153	1831/3	1855/3	0.3333333333333333		7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	1769									248		
155	153	1832/3	1856/3	0.3333333333333333		2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	1770									248		
155	153	611	619	0.3333333333333333		3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	1771									248		
155	153	1834/3	1858/3	0.3333333333333333		5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	1772									248		
155	153	1835/3	1859/3	0.3333333333333333		11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	1773											
155	153	608	616	0.3333333333333333		0	0	Chord	2/2	2	1	1/12		1/8	2/3	1774											
155	153	1825/3	1849/3	0.3333333333333333		1/12	1/12	Chord	2/2	2	1	1/12		1/8	2/3	1775											
155	153	1826/3	1850/3	0.3333333333333333		1/6	1/6	Chord	2/2	2	1	1/12		1/8	2/3	1776											
155	153	609	617	0.3333333333333333		1/4	1/4	Chord	2/2	2	1	1/12		1/8	2/3	1777											
155	153	1828/3	1852/3	0.3333333333333333		1/3	1/3	Chord	2/2	2	1	1/12		1/8	2/3	1778											
155	153	1829/3	1853/3	0.3333333333333333		5/12	5/12	Chord	2/2	2	1	1/12		1/8	2/3	1779											
155	153	610	618	0.3333333333333333		1/2	1/2	Chord	2/2	2	1	1/12		1/8	2/3	1780											
155	153	1831/3	1855/3	0.3333333333333333		7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	1781											
155	153	1832/3	1856/3	0.3333333333333333		2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	1782											
155	153	611	619	0.3333333333333333		3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	1783											
155	153	1834/3	1858/3	0.3333333333333333		5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	1784											
155	153	1835/3	1859/3	0.3333333333333333		11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	1785											
155	153	608	616	4.0		0	0	Chord	2/2	3	1	1		1	1	1786											
155	153	608	616	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	1787									249		
155	153	609	617	1.0		1/4	1/4	Chord	2/2	4	1	1/4		1/4	1	1788									249		
155	153	610	618	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	1789									249		
155	153	611	619	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	1790											
156	154	612	620	0.0		0	0	Dynamic	2/2	1	1	0					ff										
156	154	612	620	0.3333333333333333		0	0	Chord	2/2	1	1	1/12		1/8	2/3	1791											
156	154	1837/3	1861/3	0.3333333333333333		1/12	1/12	Chord	2/2	1	1	1/12		1/8	2/3	1792											
156	154	1838/3	1862/3	0.3333333333333333		1/6	1/6	Chord	2/2	1	1	1/12		1/8	2/3	1793											
156	154	613	621	0.3333333333333333		1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	1794											
156	154	1840/3	1864/3	0.3333333333333333		1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	1795											
156	154	1841/3	1865/3	0.3333333333333333		5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	1796											
156	154	614	622	0.3333333333333333		1/2	1/2	Chord	2/2	1	1	1/12		1/8	2/3	1797											
156	154	1843/3	1867/3	0.3333333333333333		7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	1798											
156	154	1844/3	1868/3	0.3333333333333333		2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	1799											
156	154	615	623	0.3333333333333333		3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	1800											
156	154	1846/3	1870/3	0.3333333333333333		5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	1801											
156	154	1847/3	1871/3	0.3333333333333333		11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	1802											
156	154	612	620	0.0		0	0	Dynamic	2/2	2	1	0					ff										
156	154	612	620	0.3333333333333333		0	0	Chord	2/2	2	1	1/12		1/8	2/3	1803											
156	154	1837/3	1861/3	0.3333333333333333		1/12	1/12	Chord	2/2	2	1	1/12		1/8	2/3	1804											
156	154	1838/3	1862/3	0.3333333333333333		1/6	1/6	Chord	2/2	2	1	1/12		1/8	2/3	1805											
156	154	613	621	0.3333333333333333		1/4	1/4	Chord	2/2	2	1	1/12		1/8	2/3	1806											
156	154	1840/3	1864/3	0.3333333333333333		1/3	1/3	Chord	2/2	2	1	1/12		1/8	2/3	1807											
156	154	1841/3	1865/3	0.3333333333333333		5/12	5/12	Chord	2/2	2	1	1/12		1/8	2/3	1808											
156	154	614	622	0.3333333333333333		1/2	1/2	Chord	2/2	2	1	1/12		1/8	2/3	1809											
156	154	1843/3	1867/3	0.3333333333333333		7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	1810											
156	154	1844/3	1868/3	0.3333333333333333		2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	1811											
156	154	615	623	0.3333333333333333		3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	1812											
156	154	1846/3	1870/3	0.3333333333333333		5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	1813											
156	154	1847/3	1871/3	0.3333333333333333		11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	1814											
156	154	612	620	0.3333333333333333		0	0	Chord	2/2	3	1	1/12		1/8	2/3	1815											
156	154	1837/3	1861/3	0.3333333333333333		1/12	1/12	Chord	2/2	3	1	1/12		1/8	2/3	1816											
156	154	1838/3	1862/3	0.3333333333333333		1/6	1/6	Chord	2/2	3	1	1/12		1/8	2/3	1817											
156	154	613	621	0.3333333333333333		1/4	1/4	Chord	2/2	3	1	1/12		1/8	2/3	1818											
156	154	1840/3	1864/3	0.3333333333333333		1/3	1/3	Chord	2/2	3	1	1/12		1/8	2/3	1819											
156	154	1841/3	1865/3	0.3333333333333333		5/12	5/12	Chord	2/2	3	1	1/12		1/8	2/3	1820											
156	154	614	622	0.3333333333333333		1/2	1/2	Chord	2/2	3	1	1/12		1/8	2/3	1821											
156	154	1843/3	1867/3	0.3333333333333333		7/12	7/12	Chord	2/2	3	1	1/12		1/8	2/3	1822											
156	154	1844/3	1868/3	0.3333333333333333		2/3	2/3	Chord	2/2	3	1	1/12		1/8	2/3	1823											
156	154	615	623	0.3333333333333333		3/4	3/4	Chord	2/2	3	1	1/12		1/8	2/3	1824											
156	154	1846/3	1870/3	0.3333333333333333		5/6	5/6	Chord	2/2	3	1	1/12		1/8	2/3	1825											
156	154	1847/3	1871/3	0.3333333333333333		11/12	11/12	Chord	2/2	3	1	1/12		1/8	2/3	1826											
156	154	612	620	0.0		0	0	Dynamic	2/2	4	1	0					ff										
156	154	612	620	0.0		0	0	Dynamic	2/2	4	1	0					ff										
156	154	612	620	0.3333333333333333		0	0	Chord	2/2	4	1	1/12		1/8	2/3	1827											
156	154	1837/3	1861/3	0.3333333333333333		1/12	1/12	Chord	2/2	4	1	1/12		1/8	2/3	1828											
156	154	1838/3	1862/3	0.3333333333333333		1/6	1/6	Chord	2/2	4	1	1/12		1/8	2/3	1829											
156	154	613	621	0.3333333333333333		1/4	1/4	Chord	2/2	4	1	1/12		1/8	2/3	1830											
156	154	1840/3	1864/3	0.3333333333333333		1/3	1/3	Chord	2/2	4	1	1/12		1/8	2/3	1831											
156	154	1841/3	1865/3	0.3333333333333333		5/12	5/12	Chord	2/2	4	1	1/12		1/8	2/3	1832											
156	154	614	622	0.3333333333333333		1/2	1/2	Chord	2/2	4	1	1/12		1/8	2/3	1833											
156	154	1843/3	1867/3	0.3333333333333333		7/12	7/12	Chord	2/2	4	1	1/12		1/8	2/3	1834											
156	154	1844/3	1868/3	0.3333333333333333		2/3	2/3	Chord	2/2	4	1	1/12		1/8	2/3	1835											
156	154	615	623	0.3333333333333333		3/4	3/4	Chord	2/2	4	1	1/12		1/8	2/3	1836											
156	154	1846/3	1870/3	0.3333333333333333		5/6	5/6	Chord	2/2	4	1	1/12		1/8	2/3	1837											
156	154	1847/3	1871/3	0.3333333333333333		11/12	11/12	Chord	2/2	4	1	1/12		1/8	2/3	1838											
157	155	616	624	0.3333333333333333		0	0	Chord	2/2	1	1	1/12		1/8	2/3	1839											
157	155	1849/3	1873/3	0.3333333333333333		1/12	1/12	Chord	2/2	1	1	1/12		1/8	2/3	1840											
157	155	1850/3	1874/3	0.3333333333333333		1/6	1/6	Chord	2/2	1	1	1/12		1/8	2/3	1841											
157	155	617	625	0.3333333333333333		1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	1842											
157	155	1852/3	1876/3	0.3333333333333333		1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	1843											
157	155	1853/3	1877/3	0.3333333333333333		5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	1844											
157	155	618	626	0.3333333333333333		1/2	1/2	Chord	2/2	1	1	1/12		1/8	2/3	1845											
157	155	1855/3	1879/3	0.3333333333333333		7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	1846											
157	155	1856/3	1880/3	0.3333333333333333		2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	1847											
157	155	619	627	0.3333333333333333		3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	1848											
157	155	1858/3	1882/3	0.3333333333333333		5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	1849											
157	155	1859/3	1883/3	0.3333333333333333		11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	1850											
157	155	616	624	0.3333333333333333		0	0	Chord	2/2	2	1	1/12		1/8	2/3	1851											
157	155	1849/3	1873/3	0.3333333333333333		1/12	1/12	Chord	2/2	2	1	1/12		1/8	2/3	1852											
157	155	1850/3	1874/3	0.3333333333333333		1/6	1/6	Chord	2/2	2	1	1/12		1/8	2/3	1853											
157	155	617	625	0.3333333333333333		1/4	1/4	Chord	2/2	2	1	1/12		1/8	2/3	1854											
157	155	1852/3	1876/3	0.3333333333333333		1/3	1/3	Chord	2/2	2	1	1/12		1/8	2/3	1855											
157	155	1853/3	1877/3	0.3333333333333333		5/12	5/12	Chord	2/2	2	1	1/12		1/8	2/3	1856											
157	155	618	626	0.3333333333333333		1/2	1/2	Chord	2/2	2	1	1/12		1/8	2/3	1857											
157	155	1855/3	1879/3	0.3333333333333333		7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	1858											
157	155	1856/3	1880/3	0.3333333333333333		2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	1859											
157	155	619	627	0.3333333333333333		3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	1860											
157	155	1858/3	1882/3	0.3333333333333333		5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	1861											
157	155	1859/3	1883/3	0.3333333333333333		11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	1862											
157	155	616	624	0.3333333333333333		0	0	Chord	2/2	3	1	1/12		1/8	2/3	1863											
157	155	1849/3	1873/3	0.3333333333333333		1/12	1/12	Chord	2/2	3	1	1/12		1/8	2/3	1864											
157	155	1850/3	1874/3	0.3333333333333333		1/6	1/6	Chord	2/2	3	1	1/12		1/8	2/3	1865											
157	155	617	625	0.3333333333333333		1/4	1/4	Chord	2/2	3	1	1/12		1/8	2/3	1866											
157	155	1852/3	1876/3	0.3333333333333333		1/3	1/3	Chord	2/2	3	1	1/12		1/8	2/3	1867											
157	155	1853/3	1877/3	0.3333333333333333		5/12	5/12	Chord	2/2	3	1	1/12		1/8	2/3	1868											
157	155	618	626	0.3333333333333333		1/2	1/2	Chord	2/2	3	1	1/12		1/8	2/3	1869											
157	155	1855/3	1879/3	0.3333333333333333		7/12	7/12	Chord	2/2	3	1	1/12		1/8	2/3	1870											
157	155	1856/3	1880/3	0.3333333333333333		2/3	2/3	Chord	2/2	3	1	1/12		1/8	2/3	1871											
157	155	619	627	0.3333333333333333		3/4	3/4	Chord	2/2	3	1	1/12		1/8	2/3	1872											
157	155	1858/3	1882/3	0.3333333333333333		5/6	5/6	Chord	2/2	3	1	1/12		1/8	2/3	1873											
157	155	1859/3	1883/3	0.3333333333333333		11/12	11/12	Chord	2/2	3	1	1/12		1/8	2/3	1874											
157	155	616	624	0.3333333333333333		0	0	Chord	2/2	4	1	1/12		1/8	2/3	1875											
157	155	1849/3	1873/3	0.3333333333333333		1/12	1/12	Chord	2/2	4	1	1/12		1/8	2/3	1876											
157	155	1850/3	1874/3	0.3333333333333333		1/6	1/6	Chord	2/2	4	1	1/12		1/8	2/3	1877											
157	155	617	625	0.3333333333333333		1/4	1/4	Chord	2/2	4	1	1/12		1/8	2/3	1878											
157	155	1852/3	1876/3	0.3333333333333333		1/3	1/3	Chord	2/2	4	1	1/12		1/8	2/3	1879											
157	155	1853/3	1877/3	0.3333333333333333		5/12	5/12	Chord	2/2	4	1	1/12		1/8	2/3	1880											
157	155	618	626	0.3333333333333333		1/2	1/2	Chord	2/2	4	1	1/12		1/8	2/3	1881											
157	155	1855/3	1879/3	0.3333333333333333		7/12	7/12	Chord	2/2	4	1	1/12		1/8	2/3	1882											
157	155	1856/3	1880/3	0.3333333333333333		2/3	2/3	Chord	2/2	4	1	1/12		1/8	2/3	1883											
157	155	619	627	0.3333333333333333		3/4	3/4	Chord	2/2	4	1	1/12		1/8	2/3	1884											
157	155	1858/3	1882/3	0.3333333333333333		5/6	5/6	Chord	2/2	4	1	1/12		1/8	2/3	1885											
157	155	1859/3	1883/3	0.3333333333333333		11/12	11/12	Chord	2/2	4	1	1/12		1/8	2/3	1886											
158	156	620	628	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	1887											
158	156	620	628	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	1888											
158	156	620	628	0.0		0	0	Dynamic	2/2	3	1	0					p										
158	156	620	628	0.0		0	0	Spanner	2/2	3	1	0															6
158	156	620	628	4.0		0	0	Chord	2/2	3	1	1		1	1	1889											6
158	156	620	628	0.0		0	0	Dynamic	2/2	4	1	0					p										
158	156	620	628	0.0		0	0	Spanner	2/2	4	1	0															7
158	156	620	628	4.0		0	0	Chord	2/2	4	1	1		1	1	1890											7
159	157	624	632	0.0		0	0	Spanner	2/2	3	1	0															
159	157	624	632	0.0		0	0	Spanner	2/2	3	1	0														6	
159	157	624	632	4.0		0	0	Chord	2/2	3	1	1		1	1	1891										6	
159	157	624	632	0.0		0	0	Spanner	2/2	4	1	0															
