mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
73	73	403/2	433/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1081							214		
73	73	202	217	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1082									
73	73	405/2	435/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1083							215		
73	73	203	218	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1084							215		
73	73	407/2	437/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1085									
73	73	201	216	0.5		0	0	Chord	6/8	3	1	1/8		1/8	1	1086							216		
73	73	403/2	433/2	0.5		1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	1087							216		
73	73	202	217	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	1088									
73	73	405/2	435/2	0.5		3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	1089							217		
73	73	203	218	0.5		1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	1090							217		
73	73	407/2	437/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	1091									
73	73	201	216	3.0		0	0	Chord	6/8	4	1	3/4		1/2	3/2	1092									
74	74	204	219	0.5		0	0	Chord	6/8	1	1	1/8		1/8	1	1093							218		
74	74	409/2	439/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1094							218		
74	74	205	220	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1095									
74	74	411/2	441/2	1.5		3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	1096									
74	74	205	220	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1097							219		
74	74	411/2	441/2	0.5		3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	1098							219		
74	74	206	221	0.5		1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1099							219		
74	74	413/2	443/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1100									
74	74	204	219	0.5		0	0	Chord	6/8	3	1	1/8		1/8	1	1101							220		
74	74	409/2	439/2	0.5		1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	1102							220		
74	74	205	220	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	1103									
74	74	411/2	441/2	1.5		3/8	3/8	Chord	6/8	3	1	3/8		1/4	3/2	1104									
74	74	204	219	1.0		0	0	Chord	6/8	4	1	1/4		1/4	1	1105									
74	74	205	220	0.5		1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	1106									
74	74	411/2	441/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	1107							221		
74	74	206	221	0.5		1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	1108							221		
74	74	413/2	443/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	1109									
75	75	207	222	3.0		0	0	Chord	6/8	1	1	3/4		1/2	3/2	1110									
75	75	207	222	0.5		0	0	Chord	6/8	2	1	1/8		1/8	1	1111							222		
75	75	415/2	445/2	0.5		1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1112							222		
75	75	208	223	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1113									
75	75	417/2	447/2	0.5		3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	1114							223		
75	75	209	224	0.5		1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1115							223		
75	75	419/2	449/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1116									
75	75	207	222	3.0		0	0	Chord	6/8	3	1	3/4		1/2	3/2	1117									
75	75	207	222	0.5		0	0	Chord	6/8	4	1	1/8		1/8	1	1118							224		
75	75	415/2	445/2	0.5		1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	1119							224		
75	75	208	223	0.5		1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	1120									
75	75	417/2	447/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	1121							225		
75	75	209	224	0.5		1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	1122							225		
75	75	419/2	449/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	1123									
76	76	210	225	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	1124									
76	76	211	226	0.0		1/4	1/4	StaffText	6/8	1	1	0							<i>cresc.</i>						
76	76	211	226	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1125									
76	76	423/2	453/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1126							226		
76	76	212	227	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1127							226		
76	76	425/2	455/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1128									
76	76	210	225	0.5		0	0	Chord	6/8	2	1	1/8		1/8	1	1129							227		
76	76	421/2	451/2	0.5		1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1130							227		
76	76	211	226	0.0		1/4	1/4	StaffText	6/8	2	1	0							<i>cresc.</i>						
76	76	211	226	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1131									
76	76	423/2	453/2	0.5		3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	1132							228		
76	76	212	227	0.5		1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1133							228		
76	76	425/2	455/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1134									
76	76	210	225	1.0		0	0	Chord	6/8	3	1	1/4		1/4	1	1135									
76	76	211	226	0.0		1/4	1/4	StaffText	6/8	3	1	0							<i>cresc.</i>						
76	76	211	226	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	1136									
76	76	423/2	453/2	1.5		3/8	3/8	Chord	6/8	3	1	3/8		1/4	3/2	1137									
76	76	210	225	0.5		0	0	Chord	6/8	4	1	1/8		1/8	1	1138							229		
76	76	421/2	451/2	0.5		1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	1139							229		
76	76	211	226	0.0		1/4	1/4	StaffText	6/8	4	1	0							<i>cresc.</i>						
76	76	211	226	0.5		1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	1140									
76	76	423/2	453/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	1141							230		
76	76	212	227	0.5		1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	1142							230		
76	76	425/2	455/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	1143									
77	77	213	228	0.5		0	0	Chord	6/8	1	1	1/8		1/8	1	1144							231		
77	77	427/2	457/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1145							231		
77	77	214	229	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1146							231		
77	77	429/2	459/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1147							231		
77	77	215	230	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1148							231		
77	77	431/2	461/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1149									
77	77	213	228	0.5		0	0	Chord	6/8	2	1	1/8		1/8	1	1150							232		
77	77	427/2	457/2	0.5		1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1151							232		
77	77	214	229	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1152									
77	77	429/2	459/2	1.5		3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	1153									
77	77	213	228	1.5		0	0	Chord	6/8	3	1	3/8		1/4	3/2	1154									
77	77	429/2	459/2	0.5		3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	1155							233		
77	77	215	230	0.5		1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	1156							233		
77	77	431/2	461/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	1157									
77	77	213	228	0.5		0	0	Chord	6/8	4	1	1/8		1/8	1	1158							234		
77	77	427/2	457/2	0.5		1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	1159							234		
77	77	214	229	0.5		1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	1160									
77	77	429/2	459/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	1161							235		
77	77	215	230	0.5		1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	1162							235		
77	77	431/2	461/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	1163									
78	78	216	231	0.0		0	0	Dynamic	6/8	1	1	0					p								
78	78	216	231	0.5		0	0	Chord	6/8	1	1	1/8		1/8	1	1164									
78	78	217	232	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1165									
78	78	435/2	465/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1166							236		
78	78	218	233	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1167							236		
78	78	437/2	467/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1168									
78	78	216	231	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	1169									
78	78	216	231	1.0		0	0	Chord	6/8	2	2	1/4		1/4	1	1170									
78	78	216	231	0.0		0	0	Dynamic	6/8	3	1	0					p								
78	78	216	231	0.0		0	0	Dynamic	6/8	3	1	0					p								
78	78	216	231	0.5		0	0	Chord	6/8	3	1	1/8		1/8	1	1171									
78	78	217	232	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	1172							237		
78	78	435/2	465/2	0.5		3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	1173							237		
78	78	218	233	0.5		1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	1174							237		
78	78	437/2	467/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	1175							237		
78	78	216	231	0.0		0	0	Dynamic	6/8	4	1	0					p								
78	78	216	231	0.5		0	0	Chord	6/8	4	1	1/8		1/8	1	1176							238		
78	78	433/2	463/2	0.5		1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	1177							238		
78	78	217	232	0.5		1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	1178									
78	78	435/2	465/2	1.5		3/8	3/8	Chord	6/8	4	1	3/8		1/4	3/2	1179									
79	79	219	234	0.5		0	0	Chord	6/8	1	1	1/8		1/8	1	1180							239		
79	79	439/2	469/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1181							239		
79	79	220	235	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1182									
79	79	441/2	471/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1183							240		
79	79	221	236	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1184							240		
79	79	443/2	473/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1185									
79	79	219	234	0.5		0	0	Chord	6/8	3	1	1/8		1/8	1	1186							237		
79	79	439/2	469/2	0.5		1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	1187							237		
79	79	220	235	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	1188							241		
79	79	441/2	471/2	0.5		3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	1189							241		
79	79	221	236	0.5		1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	1190							241		
79	79	443/2	473/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	1191							241		
79	79	219	234	3.0		0	0	Chord	6/8	4	1	3/4		1/2	3/2	1192									
80	80	222	237	0.5		0	0	Chord	6/8	1	1	1/8		1/8	1	1193							242		
80	80	445/2	475/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1194							242		
80	80	223	238	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1195									
80	80	447/2	477/2	1.5		3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	1196									
80	80	223	238	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1197									
80	80	447/2	477/2	0.5		3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	1198							243		
80	80	224	239	0.5		1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1199							243		
80	80	449/2	479/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1200									
80	80	222	237	0.5		0	0	Chord	6/8	3	1	1/8		1/8	1	1201							241		
80	80	445/2	475/2	0.5		1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	1202							241		
80	80	223	238	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	1203									
80	80	447/2	477/2	1.5		3/8	3/8	Chord	6/8	3	1	3/8		1/4	3/2	1204									
80	80	222	237	1.0		0	0	Chord	6/8	4	1	1/4		1/4	1	1205									
80	80	223	238	0.5		1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	1206							244		
80	80	447/2	477/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	1207							244		
80	80	224	239	0.5		1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	1208							244		
80	80	449/2	479/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	1209							244		
81	81	225	240	3.0		0	0	Chord	6/8	1	1	3/4		1/2	3/2	1210									
81	81	225	240	0.5		0	0	Chord	6/8	2	1	1/8		1/8	1	1211							245		
81	81	451/2	481/2	0.5		1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1212							245		
81	81	226	241	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1213									
81	81	453/2	483/2	0.5		3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	1214							246		
81	81	227	242	0.5		1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1215							246		
81	81	455/2	485/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1216									
81	81	225	240	3.0		0	0	Chord	6/8	3	1	3/4		1/2	3/2	1217									
81	81	225	240	0.5		0	0	Chord	6/8	4	1	1/8		1/8	1	1218							244		
81	81	451/2	481/2	0.5		1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	1219							244		
81	81	226	241	0.5		1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	1220									
81	81	453/2	483/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	1221							247		
81	81	227	242	0.5		1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	1222							247		
81	81	455/2	485/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	1223									
82	82	228	243	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	1224									
82	82	229	244	0.0		1/4	1/4	StaffText	6/8	1	1	0							<i>cresc.</i>						
82	82	229	244	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1225									
82	82	459/2	489/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1226							248		
82	82	230	245	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1227							248		
82	82	461/2	491/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1228									
82	82	228	243	0.5		0	0	Chord	6/8	2	1	1/8		1/8	1	1229							249		
82	82	457/2	487/2	0.5		1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1230							249		
82	82	229	244	0.0		1/4	1/4	StaffText	6/8	2	1	0							<i>cresc.</i>						
82	82	229	244	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1231									
82	82	459/2	489/2	0.5		3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	1232							250		
82	82	230	245	0.5		1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1233							250		
82	82	461/2	491/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1234									
82	82	228	243	1.0		0	0	Chord	6/8	3	1	1/4		1/4	1	1235									
82	82	229	244	0.0		1/4	1/4	StaffText	6/8	3	1	0							<i>cresc.</i>						
82	82	229	244	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	1236									
82	82	459/2	489/2	1.5		3/8	3/8	Chord	6/8	3	1	3/8		1/4	3/2	1237									
82	82	228	243	0.5		0	0	Chord	6/8	4	1	1/8		1/8	1	1238							251		
82	82	457/2	487/2	0.5		1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	1239							251		
82	82	229	244	0.0		1/4	1/4	StaffText	6/8	4	1	0							<i>cresc.</i>						
82	82	229	244	0.5		1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	1240									
82	82	459/2	489/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	1241							252		
82	82	230	245	0.5		1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	1242							252		
82	82	461/2	491/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	1243									
83	83	231	246	0.5		0	0	Chord	6/8	1	1	1/8		1/8	1	1244							253		
83	83	463/2	493/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1245							253		
83	83	232	247	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1246									
83	83	465/2	495/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1247							254		
83	83	233	248	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1248							254		
83	83	467/2	497/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1249									
83	83	231	246	0.5		0	0	Chord	6/8	2	1	1/8		1/8	1	1250							255		
83	83	463/2	493/2	0.5		1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1251							255		
83	83	232	247	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1252									
83	83	465/2	495/2	0.5		3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	1253							256		
83	83	233	248	0.5		1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1254							256		
83	83	467/2	497/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1255									
83	83	231	246	3.0		0	0	Chord	6/8	3	1	3/4		1/2	3/2	1256									
83	83	231	246	1.5		0	0	Chord	6/8	3	2	3/8		1/4	3/2	1257									
83	83	465/2	495/2	1.0		3/8	3/8	Chord	6/8	3	2	1/4		1/4	1	1258									
83	83	467/2	497/2	0.5		5/8	5/8	Chord	6/8	3	2	1/8		1/8	1	1259									
83	83	231	246	0.5		0	0	Chord	6/8	4	1	1/8		1/8	1	1260							257		
83	83	463/2	493/2	0.5		1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	1261							257		
83	83	232	247	0.5		1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	1262									
83	83	465/2	495/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	1263							258		
83	83	233	248	0.5		1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	1264							258		
83	83	467/2	497/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	1265									
84	84	234	249	0.0		0	0	Dynamic	6/8	1	1	0					f								
84	84	234	249	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	1266									
84	84	235	250	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1267									
84	84	471/2	501/2	0.0		3/8	3/8	Spanner	6/8	1	1	0												5	
84	84	471/2	501/2	1.5		3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	1268								5	
84	84	234	249	0.0		0	0	Dynamic	6/8	2	1	0					f								
84	84	234	249	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	1269									
84	84	235	250	0.0		1/4	1/4	Dynamic	6/8	2	1	0					sf								
84	84	235	250	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1270									
84	84	471/2	501/2	0.0		3/8	3/8	Spanner	6/8	2	1	0												6	
84	84	471/2	501/2	1.5		3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	1271								6	
84	84	234	249	1.0		0	0	Chord	6/8	3	1	1/4		1/4	1	1272									
84	84	235	250	0.0		1/4	1/4	Dynamic	6/8	3	1	0					sf								
84	84	235	250	0.0		1/4	1/4	Dynamic	6/8	3	1	0					sf								
84	84	235	250	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	1273							259		
84	84	471/2	501/2	0.0		3/8	3/8	Spanner	6/8	3	1	0											259	7	
84	84	471/2	501/2	1.0		3/8	3/8	Chord	6/8	3	1	1/4		1/4	1	1274							259	7	
84	84	473/2	503/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	1275							259	7	
84	84	234	249	0.0		0	0	Dynamic	6/8	4	1	0					f								
84	84	234	249	0.0		0	0	Dynamic	6/8	4	1	0					f								
84	84	234	249	0.5		0	0	Chord	6/8	4	1	1/8		1/8	1	1276							260		
84	84	469/2	499/2	0.5		1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	1277							260		
84	84	235	250	0.0		1/4	1/4	Dynamic	6/8	4	1	0					sf						260		
84	84	235	250	0.5		1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	1278							260		
84	84	471/2	501/2	0.0		3/8	3/8	Spanner	6/8	4	1	0											260	8	
84	84	471/2	501/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	1279							260	8	
84	84	236	251	0.5		1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	1280							260	8	
84	84	473/2	503/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	1281								8	
85	85	237	252	1.5		0	0	Chord	6/8	1	1	3/8		1/4	3/2	1282								5	
85	85	477/2	507/2	0.0		3/8	3/8	Spanner	6/8	1	1	0													
85	85	477/2	507/2	1.0		3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	1283									
85	85	479/2	509/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1284									
85	85	237	252	1.5		0	0	Chord	6/8	2	1	3/8		1/4	3/2	1285								6	
85	85	477/2	507/2	0.0		3/8	3/8	Spanner	6/8	2	1	0													
85	85	477/2	507/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1286									
85	85	479/2	509/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1287									
85	85	237	252	1.5		0	0	Chord	6/8	3	1	3/8		1/4	3/2	1288							259	7	
85	85	477/2	507/2	0.0		3/8	3/8	Spanner	6/8	3	1	0													
85	85	477/2	507/2	1.5		3/8	3/8	Chord	6/8	3	1	3/8		1/4	3/2	1289									
85	85	237	252	0.5		0	0	Chord	6/8	4	1	1/8		1/8	1	1290							261	8	
85	85	475/2	505/2	0.5		1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	1291							261	8	
85	85	238	253	0.5		1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	1292							261	8	
85	85	477/2	507/2	0.0		3/8	3/8	Spanner	6/8	4	1	0											261		
85	85	477/2	507/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	1293							261		
85	85	239	254	0.5		1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	1294							261		
85	85	479/2	509/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	1295									
86	86	240	255	0.0		0	0	Dynamic	6/8	1	1	0					f								
86	86	240	255	0.5		0	0	Chord	6/8	1	1	1/8		1/8	1	1296									
86	86	241	256	0.0		1/4	1/4	Dynamic	6/8	1	1	0					sf								
86	86	241	256	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1297									
86	86	483/2	513/2	0.0		3/8	3/8	Spanner	6/8	1	1	0												9	
86	86	483/2	513/2	1.5		3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	1298								9	
86	86	240	255	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	1299									
86	86	241	256	0.0		1/4	1/4	Dynamic	6/8	2	1	0					sf								
86	86	241	256	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1300							262		
86	86	483/2	513/2	0.0		3/8	3/8	Spanner	6/8	2	1	0											262	10	
86	86	483/2	513/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1301							262	10	
86	86	485/2	515/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1302							262	10	
86	86	240	255	0.0		0	0	Dynamic	6/8	3	1	0					f								
86	86	240	255	0.5		0	0	Chord	6/8	3	1	1/8		1/8	1	1303							263		
86	86	481/2	511/2	0.5		1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	1304							263		
86	86	241	256	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	1305							263		
86	86	483/2	513/2	0.0		3/8	3/8	Spanner	6/8	3	1	0											263	11	
86	86	483/2	513/2	0.5		3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	1306							263	11	
86	86	242	257	0.5		1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	1307							263	11	
86	86	485/2	515/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	1308							263	11	
86	86	240	255	0.0		0	0	Dynamic	6/8	4	1	0					f								
86	86	240	255	0.0		0	0	Dynamic	6/8	4	1	0					f								
86	86	240	255	1.0		0	0	Chord	6/8	4	1	1/4		1/4	1	1309									
87	87	243	258	1.5		0	0	Chord	6/8	1	1	3/8		1/4	3/2	1310								9	
87	87	489/2	519/2	1.0		3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	1311								9	
87	87	491/2	521/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1312								9	
87	87	243	258	1.5		0	0	Chord	6/8	2	1	3/8		1/4	3/2	1313							262	10	
87	87	489/2	519/2	1.5		3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	1314								10	
87	87	243	258	0.5		0	0	Chord	6/8	3	1	1/8		1/8	1	1315							263	11	
87	87	487/2	517/2	0.5		1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	1316							263	11	
87	87	244	259	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	1317							263	11	
87	87	489/2	519/2	0.5		3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	1318							263	11	
87	87	245	260	0.5		1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	1319							263	11	
87	87	491/2	521/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	1320								11	
87	87	491/2	521/2	0.0		5/8	5/8	Dynamic	6/8	4	1	0					p								
87	87	491/2	521/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	1321									
88	88	246	261	0.0		0	0	Dynamic	6/8	1	1	0					p								
88	88	246	261	0.0		0	0	Spanner	6/8	1	1	0													
88	88	246	261	0.5		0	0	Chord	6/8	1	1	1/8		1/8	1	1322									
88	88	247	262	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1323									
88	88	495/2	525/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1324							264		
88	88	248	263	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1325							264		
88	88	497/2	527/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1326									
88	88	246	261	0.0		0	0	Dynamic	6/8	2	1	0					p								
88	88	246	261	0.0		0	0	Spanner	6/8	2	1	0													
88	88	246	261	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	1327									
88	88	246	261	0.0		0	0	Spanner	6/8	3	1	0													
88	88	246	261	3.0		0	0	Chord	6/8	3	1	3/4		1/2	3/2	1328									
88	88	246	261	0.0		0	0	Dynamic	6/8	4	1	0					p								
88	88	246	261	0.5		0	0	Chord	6/8	4	1	1/8		1/8	1	1329							265		
88	88	493/2	523/2	0.5		1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	1330							265		
