mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	staff_text	tempo	qpm	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
119	118	471	471	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	1510								
119	118	469	469	0.0	0	0	Dynamic	2/2	3	1	0				p					332		
119	118	469	469	0.0	0	0	Dynamic	2/2	3	1	0				p					332		
119	118	469	469	0.0	0	0	Spanner	2/2	3	1	0									332		
119	118	469	469	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	1511						332		
119	118	470	470	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	1512						332		
119	118	471	471	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	1513								
119	118	472	472	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	1514								
119	118	469	469	0.0	0	0	Dynamic	2/2	4	1	0				p					333		
119	118	469	469	0.0	0	0	Spanner	2/2	4	1	0									333		
119	118	469	469	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	1515						333		
119	118	470	470	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	1516								
119	118	471	471	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	1517								
119	118	469	469	2.0	0	0	Chord	2/2	4	2	1/2	1/2	1	1518						335		
119	118	471	471	2.0	1/2	1/2	Chord	2/2	4	2	1/2	1/2	1	1519						336		
120	119	473	473	0.0	0	0	StaffText	2/2	1	1	0					"<font size=""8.2""/><i>cresc.</i>"						
120	119	473	473	3.0	0	0	Chord	2/2	1	1	3/4	1/2	3/2	1520								
120	119	476	476	0.0	3/4	3/4	StaffText	2/2	1	1	0					"<font size=""8.2""/><i>dim.</i>"						
120	119	476	476	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1521						337		
120	119	473	473	0.0	0	0	StaffText	2/2	2	1	0					"<font size=""8.2""/><i>cresc.</i>"						
120	119	473	473	3.0	0	0	Chord	2/2	2	1	3/4	1/2	3/2	1522								
120	119	476	476	0.0	3/4	3/4	StaffText	2/2	2	1	0					"<font size=""8.2""/><i>dim.</i>"						
120	119	476	476	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1523						338		
120	119	473	473	0.0	0	0	StaffText	2/2	3	1	0					"<font size=""8.2""/><i>cresc.</i>"						
120	119	473	473	3.0	0	0	Chord	2/2	3	1	3/4	1/2	3/2	1524								
120	119	476	476	0.0	3/4	3/4	StaffText	2/2	3	1	0					"<font size=""8.2""/><i>dim.</i>"						
120	119	476	476	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	1525						339		
120	119	473	473	0.0	0	0	StaffText	2/2	4	1	0					"<font size=""8.2""/><i>cresc.</i>"						
120	119	473	473	3.0	0	0	Chord	2/2	4	1	3/4	1/2	3/2	1526						340		
120	119	476	476	0.0	3/4	3/4	StaffText	2/2	4	1	0					"<i><font size=""8.2""/>dim.</i>"						
120	119	476	476	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	1527						341		
120	119	473	473	3.0	0	0	Chord	2/2	4	2	3/4	1/2	3/2	1528						342		
120	119	476	476	1.0	3/4	3/4	Chord	2/2	4	2	1/4	1/4	1	1529								
121	120	477	477	0.0	0	0	StaffText	2/2	1	1	0					"<font size=""8""/><i>piu</i>"						
121	120	477	477	0.0	0	0	Dynamic	2/2	1	1	0				p							
121	120	477	477	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	1530						343		
121	120	478	478	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	1531						344		
121	120	479	479	0.0	1/2	1/2	Dynamic	2/2	1	1	0				p							
121	120	479	479	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	1532								
121	120	480	480	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1533						345		
121	120	477	477	0.0	0	0	Dynamic	2/2	2	1	0				p							
121	120	477	477	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1534								
121	120	478	478	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1535								
121	120	479	479	0.0	1/2	1/2	Dynamic	2/2	2	1	0				p							
121	120	479	479	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	1536								
121	120	480	480	0.0	3/4	3/4	Dynamic	2/2	2	1	0				pp							
121	120	480	480	0.0	3/4	3/4	Dynamic	2/2	2	1	0				pp							
121	120	480	480	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1537								
121	120	477	477	0.0	0	0	Dynamic	2/2	3	1	0				p							
121	120	477	477	0.0	0	0	StaffText	2/2	3	1	0					"<font size=""8""/><i>piu</i>"						
121	120	477	477	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	1538								
121	120	478	478	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	1539								
121	120	479	479	0.0	1/2	1/2	Dynamic	2/2	3	1	0				p							
121	120	479	479	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	1540								
121	120	480	480	0.0	3/4	3/4	Dynamic	2/2	3	1	0				pp							
121	120	480	480	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	1541								
121	120	477	477	0.0	0	0	Dynamic	2/2	4	1	0				p							
121	120	477	477	0.0	0	0	StaffText	2/2	4	1	0					"<font size=""8""/><i>piu</i>"						
121	120	477	477	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	1542								
121	120	478	478	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	1543								
121	120	479	479	0.0	1/2	1/2	Dynamic	2/2	4	1	0				p							
121	120	479	479	0.0	1/2	1/2	Dynamic	2/2	4	1	0				pp							
121	120	479	479	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	1544								
122	120	481	481	3.0	0	0	Chord	2/2	1	1	3/4	1/2	3/2	1545								
122	120	481	481	3.0	0	0	Chord	2/2	2	1	3/4	1/2	3/2	1546								
122	120	481	481	3.0	0	0	Chord	2/2	3	1	3/4	1/2	3/2	1547								
122	120	481	481	3.0	0	0	Chord	2/2	4	1	3/4	1/2	3/2	1548								
