mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	slur
345	345	1379/2	1379/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	3304					308
345	345	2759/4	2759/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	3305					
345	345	688	688	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	3306					309
345	345	1377/2	1377/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	3307					309
345	345	689	689	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	3308					309
345	345	1379/2	1379/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	3309					
345	345	688	688	2.0	0	0	Chord	2/4	3	1	1/2		1/2	1	3310					
345	345	688	688	2.0	0	0	Chord	2/4	4	1	1/2		1/2	1	3311					
346	346	690	690	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	3312					310
346	346	690	690	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	3313					311
346	346	1381/2	1381/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	3314					311
346	346	691	691	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	3315					311
346	346	1383/2	1383/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	3316					
346	346	690	690	2.0	0	0	Chord	2/4	3	1	1/2		1/2	1	3317					312
346	346	690	690	2.0	0	0	Chord	2/4	4	1	1/2		1/2	1	3318					
347	347	692	692	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	3319					310
347	347	1385/2	1385/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	3320					310
347	347	693	693	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	3321					310
347	347	1387/2	1387/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	3322					
347	347	692	692	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	3323					313
347	347	1385/2	1385/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	3324					313
347	347	693	693	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	3325					313
347	347	1387/2	1387/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	3326					
347	347	692	692	2.0	0	0	Chord	2/4	3	1	1/2		1/2	1	3327					312
347	347	692	692	2.0	0	0	Chord	2/4	4	1	1/2		1/2	1	3328					
348	348	694	694	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	3329		articStaccatoAbove			
348	348	695	695	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	3330		articStaccatoAbove			
348	348	694	694	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	3331					314
348	348	1389/2	1389/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	3332					314
348	348	695	695	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	3333					314
348	348	1391/2	1391/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	3334					
348	348	694	694	2.0	0	0	Chord	2/4	3	1	1/2		1/2	1	3335					312
348	348	694	694	2.0	0	0	Chord	2/4	4	1	1/2		1/2	1	3336					315
349	349	696	696	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	3337					316
349	349	1395/2	1395/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	3338					
349	349	696	696	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	3339					317
349	349	1393/2	1393/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	3340					317
349	349	697	697	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	3341					317
349	349	1395/2	1395/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	3342					
349	349	696	696	2.0	0	0	Chord	2/4	3	1	1/2		1/2	1	3343					
349	349	696	696	2.0	0	0	Chord	2/4	4	1	1/2		1/2	1	3344					
350	350	698	698	0.0	0	0	StaffText	2/4	1	1	0							<b><i>cresc.</i></b>		
350	350	698	698	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	3345					
350	350	698	698	0.0	0	0	StaffText	2/4	2	1	0							<b><i>cresc.</i></b>		
350	350	698	698	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	3346					
350	350	1397/2	1397/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	3347					
350	350	699	699	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	3348					
350	350	1399/2	1399/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	3349					
350	350	698	698	0.0	0	0	StaffText	2/4	3	1	0							<b><i>cresc.</i></b>		
350	350	698	698	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	3350					
350	350	1397/2	1397/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	3351					
350	350	699	699	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	3352					
350	350	1399/2	1399/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	3353					
350	350	698	698	0.0	0	0	StaffText	2/4	4	1	0							<b><i>cresc.</i></b>		
350	350	698	698	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	3354					
350	350	1397/2	1397/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	3355					
350	350	699	699	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	3356					
350	350	1399/2	1399/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	3357					
351	351	700	700	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	3358					
351	351	700	700	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	3359					
351	351	1401/2	1401/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	3360					
351	351	701	701	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	3361					
351	351	1403/2	1403/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	3362					
351	351	700	700	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	3363					
351	351	1401/2	1401/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	3364					
351	351	701	701	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	3365					
351	351	1403/2	1403/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	3366					
351	351	700	700	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	3367					
351	351	1401/2	1401/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	3368					
351	351	701	701	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	3369					
351	351	1403/2	1403/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	3370					
352	352	702	702	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	3371					318
352	352	1407/2	1407/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	3372					318
352	352	2815/4	2815/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	3373					
352	352	702	702	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	3374					
352	352	1405/2	1405/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	3375					
352	352	703	703	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	3376					
352	352	1407/2	1407/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	3377					
352	352	702	702	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	3378					
352	352	1405/2	1405/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	3379					
352	352	703	703	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	3380					
352	352	1407/2	1407/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	3381					
352	352	702	702	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	3382					
352	352	1405/2	1405/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	3383					
352	352	703	703	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	3384					
352	352	1407/2	1407/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	3385					
353	353	704	704	0.0	0	0	Chord	2/4	1	1	0	grace16after	1/16	1	3386					
353	353	704	704	0.0	0	0	Chord	2/4	1	1	0	grace16after	1/16	1	3387					
353	353	704	704	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	3388		ornamentTrill			
353	353	704	704	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	3389					
353	353	1409/2	1409/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	3390					
353	353	705	705	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	3391					
353	353	1411/2	1411/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	3392					
353	353	704	704	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	3393					
353	353	1409/2	1409/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	3394					
353	353	705	705	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	3395					
353	353	1411/2	1411/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	3396					
353	353	704	704	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	3397					
353	353	1409/2	1409/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	3398					
353	353	705	705	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	3399					
353	353	1411/2	1411/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	3400					
354	354	706	706	0.0	0	0	Dynamic	2/4	1	1	0					f				
354	354	706	706	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	3401		ornamentTrill			
354	354	706	706	0.0	0	0	Dynamic	2/4	2	1	0					f				
354	354	706	706	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	3402					
354	354	1413/2	1413/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	3403					
354	354	707	707	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	3404					
354	354	1415/2	1415/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	3405					
354	354	706	706	0.0	0	0	Dynamic	2/4	3	1	0					f				
354	354	706	706	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	3406					
354	354	1413/2	1413/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	3407					
354	354	707	707	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	3408					
354	354	1415/2	1415/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	3409					
354	354	706	706	0.0	0	0	Dynamic	2/4	4	1	0					f				
354	354	706	706	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	3410					
354	354	1413/2	1413/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	3411					
354	354	707	707	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	3412					
354	354	1415/2	1415/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	3413					
355	355	708	708	0.0	0	0	Chord	2/4	1	1	0	grace16after	1/16	1	3414					
355	355	708	708	0.0	0	0	Chord	2/4	1	1	0	grace16after	1/16	1	3415					
355	355	708	708	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	3416					
355	355	708	708	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	3417					
355	355	1417/2	1417/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	3418					
355	355	709	709	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	3419					
355	355	1419/2	1419/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	3420					
355	355	708	708	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	3421					
355	355	1417/2	1417/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	3422					
355	355	709	709	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	3423					
355	355	1419/2	1419/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	3424					
355	355	708	708	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	3425					
355	355	1417/2	1417/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	3426					
355	355	709	709	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	3427					
355	355	1419/2	1419/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	3428					
356	356	710	710	0.0	0	0	Dynamic	2/4	1	1	0					ff				
356	356	710	710	0.0	0	0	Chord	2/4	1	1	0	grace16after	1/16	1	3429					
356	356	710	710	0.0	0	0	Chord	2/4	1	1	0	grace16after	1/16	1	3430					
356	356	710	710	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	3431		ornamentTrill			
356	356	711	711	0.0	1/4	1/4	Chord	2/4	1	1	0	grace16after	1/16	1	3432					
356	356	711	711	0.0	1/4	1/4	Chord	2/4	1	1	0	grace16after	1/16	1	3433					
356	356	711	711	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	3434		ornamentTrill			
356	356	710	710	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	3435					
356	356	1421/2	1421/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	3436					
356	356	711	711	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	3437					
356	356	1423/2	1423/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	3438					
356	356	710	710	0.0	0	0	Dynamic	2/4	3	1	0					ff				
356	356	710	710	0.0	0	0	Dynamic	2/4	3	1	0					ff				
356	356	710	710	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	3439					
356	356	1421/2	1421/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	3440					
356	356	711	711	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	3441					
356	356	1423/2	1423/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	3442					
356	356	710	710	0.0	0	0	Dynamic	2/4	4	1	0					ff				
356	356	710	710	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	3443					
356	356	1421/2	1421/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	3444					
356	356	711	711	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	3445					
356	356	1423/2	1423/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	3446					
357	357	712	712	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	3447					
357	357	713	713	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	3448					
357	357	712	712	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	3449					
357	357	1425/2	1425/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	3450					
357	357	713	713	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	3451					
357	357	1427/2	1427/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	3452					
357	357	712	712	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	3453					
357	357	1425/2	1425/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	3454					
357	357	713	713	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	3455					
357	357	1427/2	1427/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	3456					
357	357	712	712	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	3457					
357	357	1425/2	1425/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	3458					
357	357	713	713	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	3459					
357	357	1427/2	1427/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	3460					
358	358	714	714	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	3461		articStaccatoAbove			
358	358	714	714	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	3462		articStaccatoBelow			
358	358	715	715	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	3463		articStaccatoBelow			
358	358	714	714	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	3464					
358	358	714	714	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	3465					319
358	358	2857/4	2857/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	3466					319
358	358	1429/2	1429/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	3467					319
358	358	2859/4	2859/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	3468					319
358	358	715	715	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	3469					319
358	358	2861/4	2861/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	3470					319
358	358	1431/2	1431/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	3471					319
358	358	2863/4	2863/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	3472					319
359	359	716	716	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	3473					320
359	359	1435/2	1435/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	3474					320
359	359	2871/4	2871/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	3475					
359	359	718	718	0.0	1/2	1/2	Dynamic	2/4	3	1	0					sf				
359	359	716	716	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	3476					319
359	359	2865/4	2865/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	3477					319
359	359	1433/2	1433/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	3478					319
359	359	2867/4	2867/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	3479					319
359	359	717	717	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	3480					319
359	359	2869/4	2869/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	3481					319
359	359	1435/2	1435/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	3482					319
359	359	2871/4	2871/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	3483					
360	360	718	718	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	3484		articStaccatoAbove			
360	360	719	719	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	3485					
360	360	718	718	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	3486					321
360	360	2873/4	2873/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	3487					321
360	360	1437/2	1437/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	3488					321
360	360	2875/4	2875/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	3489					321
360	360	719	719	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	3490					321
360	360	2877/4	2877/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	3491					321
360	360	1439/2	1439/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	3492					321
360	360	2879/4	2879/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	3493					321
360	360	718	718	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	3494					
360	360	1437/2	1437/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	3495					
360	360	719	719	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	3496					
360	360	1439/2	1439/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	3497					
360	360	718	718	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	3498					
360	360	1437/2	1437/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	3499					
360	360	719	719	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	3500					
360	360	1439/2	1439/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	3501					
361	361	720	720	0.0	0	0	Dynamic	2/4	1	1	0					sf				
361	361	720	720	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	3502					322
361	361	1443/2	1443/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	3503					322
361	361	2887/4	2887/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	3504					
361	361	720	720	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	3505					321
361	361	2881/4	2881/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	3506					321
361	361	1441/2	1441/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	3507					321
361	361	2883/4	2883/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	3508					321
361	361	721	721	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	3509					321
361	361	2885/4	2885/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	3510					321
361	361	1443/2	1443/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	3511					321
361	361	2887/4	2887/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	3512					
361	361	720	720	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	3513					
361	361	1441/2	1441/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	3514					
361	361	721	721	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	3515					
361	361	1443/2	1443/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	3516					
361	361	720	720	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	3517					
361	361	1441/2	1441/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	3518					
361	361	721	721	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	3519					
361	361	1443/2	1443/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	3520					
362	362	722	722	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	3521					
362	362	722	722	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	3522		articStaccatoAbove			
362	362	1445/2	1445/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	3523		articStaccatoAbove			
362	362	723	723	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	3524		articStaccatoAbove			
362	362	1447/2	1447/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	3525		articStaccatoAbove			
362	362	722	722	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	3526					
362	362	1445/2	1445/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	3527					
362	362	723	723	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	3528					
362	362	1447/2	1447/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	3529					
362	362	722	722	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	3530					323
362	362	2889/4	2889/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	3531					323
362	362	1445/2	1445/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	3532					323
362	362	2891/4	2891/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	3533					323
362	362	723	723	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	3534					323
362	362	2893/4	2893/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	3535					323
362	362	1447/2	1447/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	3536					323
362	362	2895/4	2895/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	3537					323
363	363	724	724	0.0	0	0	Dynamic	2/4	2	1	0					sf				
363	363	724	724	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	3538					324
363	363	1451/2	1451/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	3539					324
363	363	2903/4	2903/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	3540					
363	363	724	724	0.0	0	0	Dynamic	2/4	3	1	0					sf				
363	363	724	724	1.5	0	0	Chord	2/4	3	1	3/8		1/4	3/2	3541					325
363	363	1451/2	1451/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	3542					325
363	363	2903/4	2903/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	3543					
363	363	724	724	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	3544					323
363	363	2897/4	2897/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	3545					323
363	363	1449/2	1449/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	3546					323
363	363	2899/4	2899/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	3547					323
363	363	725	725	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	3548					323
363	363	2901/4	2901/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	3549					323
363	363	1451/2	1451/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	3550					323
363	363	2903/4	2903/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	3551					
364	364	726	726	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	3552		articStaccatoAbove			
364	364	1453/2	1453/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	3553		articStaccatoAbove			
364	364	727	727	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	3554		articStaccatoAbove			
364	364	1455/2	1455/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	3555		articStaccatoAbove			
364	364	726	726	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	3556		articStaccatoAbove			
364	364	1453/2	1453/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	3557					326
364	364	2907/4	2907/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	3558					326
364	364	727	727	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	3559					326
364	364	2909/4	2909/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	3560					326
364	364	1455/2	1455/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	3561					326
364	364	2911/4	2911/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	3562					326
364	364	726	726	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	3563		articStaccatoAbove			
364	364	1453/2	1453/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	3564					327
364	364	2907/4	2907/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	3565					327
364	364	727	727	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	3566					327
364	364	2909/4	2909/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	3567					327
364	364	1455/2	1455/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	3568					327
364	364	2911/4	2911/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	3569					327
364	364	726	726	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	3570					
364	364	1453/2	1453/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	3571					
364	364	727	727	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	3572					
364	364	1455/2	1455/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	3573					
365	365	728	728	0.0	0	0	Dynamic	2/4	1	1	0					sf				
