mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin
202	202	804	804	4.0	0	0	Chord	4/4	1	1	1		1	1	3737										
202	202	804	804	0.0	0	0	Dynamic	4/4	2	1	0					pp									
202	202	804	804	4.0	0	0	Chord	4/4	2	1	1		1	1	3738										
202	202	804	804	0.0	0	0	Dynamic	4/4	3	1	0					pp									
202	202	804	804	4.0	0	0	Chord	4/4	3	1	1		1	1	3739										
202	202	804	804	0.0	0	0	Dynamic	4/4	4	1	0					pp									
202	202	804	804	4.0	0	0	Chord	4/4	4	1	1		1	1	3740										
203	203	808	808	4.0	0	0	Chord	4/4	1	1	1		1	1	3741										
203	203	808	808	4.0	0	0	Chord	4/4	2	1	1		1	1	3742										
203	203	808	808	4.0	0	0	Chord	4/4	3	1	1		1	1	3743										
203	203	808	808	4.0	0	0	Chord	4/4	4	1	1		1	1	3744										
204	204	812	812	0.0	0	0	Dynamic	4/4	1	1	0					ppp									
204	204	812	812	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	3745										
204	204	1629/2	1629/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	3746										
204	204	815	815	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	3747										
204	204	1631/2	1631/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	3748										
204	204	812	812	0.0	0	0	Dynamic	4/4	2	1	0					ppp									
204	204	812	812	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	3749										
204	204	1629/2	1629/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	3750										
204	204	815	815	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	3751										
204	204	1631/2	1631/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	3752										
204	204	812	812	0.0	0	0	Dynamic	4/4	3	1	0					ppp									
204	204	812	812	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	3753										
204	204	1629/2	1629/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	3754										
204	204	815	815	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	3755										
204	204	1631/2	1631/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	3756										
204	204	812	812	0.0	0	0	Dynamic	4/4	4	1	0					ppp									
204	204	812	812	0.5	0	0	Chord	4/4	4	1	1/8		1/8	1	3757										
204	204	1625/2	1625/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	3758										
204	204	813	813	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	3759										
204	204	1627/2	1627/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	3760										
204	204	814	814	1.0	1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	3761										
205	205	816	816	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	3762										
205	205	1637/2	1637/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	3763										
205	205	819	819	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	3764										
205	205	1639/2	1639/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	3765										
205	205	816	816	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	3766										
205	205	1637/2	1637/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	3767										
205	205	819	819	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	3768										
205	205	1639/2	1639/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	3769										
205	205	816	816	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	3770										
205	205	1637/2	1637/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	3771										
205	205	819	819	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	3772										
205	205	1639/2	1639/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	3773										
205	205	1633/2	1633/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	3774										
205	205	817	817	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	3775										
205	205	1635/2	1635/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	3776										
205	205	818	818	1.0	1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	3777										
206	206	820	820	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	3778										
206	206	1645/2	1645/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	3779										
206	206	823	823	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	3780										
206	206	1647/2	1647/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	3781										
206	206	820	820	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	3782										
206	206	1645/2	1645/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	3783										
206	206	823	823	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	3784										
206	206	1647/2	1647/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	3785										
206	206	820	820	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	3786										
206	206	1645/2	1645/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	3787										
206	206	823	823	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	3788										
206	206	1647/2	1647/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	3789										
206	206	1641/2	1641/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	3790										
206	206	821	821	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	3791										
206	206	1643/2	1643/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	3792										
206	206	822	822	1.0	1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	3793										
207	207	824	824	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	3794										
207	207	826	826	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	3795										
207	207	824	824	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	3796										
207	207	826	826	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	3797										
207	207	824	824	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	3798										
207	207	826	826	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	3799										
207	207	824	824	1.0	0	0	Chord	4/4	4	1	1/4		1/4	1	3800										
207	207	826	826	1.0	1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	3801										
208	208	828	828	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	3802		articStaccatoBelow							304	
208	208	829	829	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	3803		articStaccatoBelow							304	
208	208	830	830	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	3804		articStaccatoBelow							304	
208	208	831	831	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3805		articStaccatoBelow								
208	208	828	828	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	3806		articStaccatoBelow							305	
208	208	829	829	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	3807		articStaccatoBelow							305	
208	208	830	830	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	3808		articStaccatoBelow							305	
208	208	831	831	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	3809		articStaccatoBelow								
208	208	828	828	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	3810		articStaccatoBelow							306	
208	208	829	829	1.0	1/4	1/4	Chord	4/4	3	1	1/4		1/4	1	3811		articStaccatoBelow							306	
208	208	830	830	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	3812		articStaccatoBelow							306	
208	208	831	831	1.0	3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	3813		articStaccatoBelow								
208	208	828	828	1.0	0	0	Chord	4/4	4	1	1/4		1/4	1	3814		articStaccatoAbove							307	
208	208	829	829	1.0	1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	3815		articStaccatoAbove							307	
208	208	830	830	1.0	1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	3816		articStaccatoAbove							307	
208	208	831	831	1.0	3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	3817		articStaccatoAbove								
209	209	832	832	4.0	0	0	Chord	4/4	1	1	1		1	1	3818										
209	209	832	832	4.0	0	0	Chord	4/4	2	1	1		1	1	3819										
209	209	832	832	4.0	0	0	Chord	4/4	3	1	1		1	1	3820										
209	209	832	832	4.0	0	0	Chord	4/4	4	1	1		1	1	3821										
210	210	836	836	4.0	0	0	Chord	4/4	1	1	1		1	1	3822										
210	210	836	836	4.0	0	0	Chord	4/4	2	1	1		1	1	3823										
210	210	836	836	4.0	0	0	Chord	4/4	3	1	1		1	1	3824										
210	210	836	836	4.0	0	0	Chord	4/4	4	1	1		1	1	3825										
211	211	840	840	4.0	0	0	Chord	4/4	1	1	1		1	1	3826										
211	211	840	840	4.0	0	0	Chord	4/4	2	1	1		1	1	3827										
211	211	840	840	4.0	0	0	Chord	4/4	3	1	1		1	1	3828										
211	211	840	840	4.0	0	0	Chord	4/4	4	1	1		1	1	3829										
212	212	844	844	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	3830									308	
212	212	846	846	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	3831										
212	212	844	844	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	3832									309	
212	212	846	846	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	3833										
212	212	844	844	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	3834									310	
212	212	846	846	2.0	1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	3835										
212	212	844	844	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	3836									311	
212	212	846	846	2.0	1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	3837										
213	213	848	848	4.0	0	0	Chord	4/4	1	1	1		1	1	3838										
213	213	848	848	4.0	0	0	Chord	4/4	2	1	1		1	1	3839										
213	213	848	848	4.0	0	0	Chord	4/4	3	1	1		1	1	3840										
213	213	848	848	4.0	0	0	Chord	4/4	4	1	1		1	1	3841										
214	214	852	852	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	3842									312	
214	214	854	854	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	3843										
214	214	852	852	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	3844									313	
214	214	854	854	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	3845										
214	214	852	852	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	3846									314	
214	214	854	854	2.0	1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	3847										
214	214	852	852	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	3848									315	
214	214	854	854	1.0	1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	3849									315	
214	214	855	855	1.0	3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	3850										
215	215	856	856	0.0	0	0	StaffText	4/4	1	1	0							"<font size=""9.2082""/><font face=""Times New Roman""/><i>poco cresc.</i>"							
215	215	856	856	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	3851									316	
215	215	857	857	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	3852									316	
215	215	1715/2	1715/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	3853									316	
215	215	858	858	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	3854									316	
215	215	859	859	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3855										
215	215	856	856	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	3856										
215	215	858	858	0.0	1/2	1/2	StaffText	4/4	2	1	0							"<font size=""9.2082""/><font face=""Times New Roman""/><i>poco cresc.</i>"							
215	215	858	858	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	3857									317	
215	215	859	859	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	3858									317	
215	215	1719/2	1719/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	3859									317	
215	215	856	856	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	3860										
215	215	858	858	0.0	1/2	1/2	StaffText	4/4	3	1	0							"<font size=""9.2082""/><font face=""Times New Roman""/><i>poco cresc.</i>"							
215	215	858	858	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	3861									318	
215	215	859	859	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	3862									318	
215	215	1719/2	1719/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	3863									318	
215	215	856	856	0.0	0	0	StaffText	4/4	4	1	0							"<font size=""9.2082""/><font face=""Times New Roman""/><i>poco cresc.</i>"							
215	215	856	856	4.0	0	0	Chord	4/4	4	1	1		1	1	3864										
216	216	860	860	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	3865									319	
216	216	861	861	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	3866									319	
216	216	1723/2	1723/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	3867									319	
216	216	862	862	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	3868									319	
216	216	863	863	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3869										
216	216	860	860	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	3870									317	
216	216	861	861	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	3871										
216	216	862	862	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	3872									320	
216	216	863	863	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	3873									320	
216	216	1727/2	1727/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	3874									320	
216	216	860	860	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	3875									318	
216	216	861	861	1.0	1/4	1/4	Chord	4/4	3	1	1/4		1/4	1	3876										
216	216	862	862	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	3877									321	
216	216	863	863	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	3878									321	
216	216	1727/2	1727/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	3879									321	
216	216	860	860	4.0	0	0	Chord	4/4	4	1	1		1	1	3880										
217	217	864	864	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	3881									322	
217	217	865	865	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	3882									322	
217	217	1731/2	1731/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	3883									322	
217	217	866	866	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	3884									322	
217	217	867	867	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3885										
217	217	864	864	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	3886									320	
217	217	865	865	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	3887										
217	217	866	866	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	3888									323	
217	217	867	867	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	3889									323	
217	217	1735/2	1735/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	3890										
217	217	864	864	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	3891									321	
217	217	865	865	1.0	1/4	1/4	Chord	4/4	3	1	1/4		1/4	1	3892										
217	217	866	866	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	3893									324	
217	217	867	867	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	3894									324	
217	217	1735/2	1735/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	3895										
217	217	864	864	4.0	0	0	Chord	4/4	4	1	1		1	1	3896										
218	218	868	868	0.0	0	0	StaffText	4/4	1	1	0							"<font size=""9.2082""/><font face=""Times New Roman""/><i>più cresc.</i>"							
218	218	868	868	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	3897									325	
218	218	869	869	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	3898									325	
218	218	1739/2	1739/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	3899									325	
218	218	870	870	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	3900									325	
218	218	871	871	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3901										
218	218	868	868	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.2082""/><font face=""Times New Roman""/><i>più cresc.</i>"							
218	218	868	868	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	3902									326	
218	218	869	869	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	3903										
218	218	870	870	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	3904									327	
218	218	871	871	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	3905									327	
218	218	1743/2	1743/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	3906									327	
218	218	868	868	0.0	0	0	StaffText	4/4	3	1	0							"<font size=""9.2082""/><font face=""Times New Roman""/><i>più cresc.</i>"							
218	218	868	868	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	3907									328	
218	218	869	869	1.0	1/4	1/4	Chord	4/4	3	1	1/4		1/4	1	3908										
218	218	870	870	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	3909									329	
218	218	871	871	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	3910									329	
218	218	1743/2	1743/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	3911									329	
218	218	868	868	0.0	0	0	StaffText	4/4	4	1	0							"<font size=""9.2082""/><font face=""Times New Roman""/><i>più cresc.</i>"							
218	218	868	868	4.0	0	0	Chord	4/4	4	1	1		1	1	3912										
219	219	872	872	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	3913									330	
219	219	873	873	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	3914									330	
219	219	1747/2	1747/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	3915									330	
219	219	874	874	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	3916									330	
219	219	875	875	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3917										
219	219	872	872	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	3918									327	
219	219	873	873	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	3919										
219	219	874	874	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	3920									331	
219	219	875	875	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	3921									331	
219	219	1751/2	1751/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	3922									331	
219	219	872	872	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	3923									329	
219	219	873	873	1.0	1/4	1/4	Chord	4/4	3	1	1/4		1/4	1	3924										
219	219	874	874	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	3925									332	
219	219	875	875	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	3926									332	
219	219	1751/2	1751/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	3927									332	
219	219	872	872	4.0	0	0	Chord	4/4	4	1	1		1	1	3928										
220	220	876	876	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	3929									333	
220	220	877	877	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	3930									333	
220	220	1755/2	1755/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	3931									333	
220	220	878	878	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	3932									333	
220	220	879	879	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	3933									333	
220	220	1759/2	1759/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	3934										
220	220	876	876	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	3935									331	
220	220	877	877	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	3936										
220	220	878	878	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	3937									334	
220	220	879	879	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	3938									334	
220	220	1759/2	1759/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	3939										
220	220	876	876	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	3940									332	
220	220	877	877	1.0	1/4	1/4	Chord	4/4	3	1	1/4		1/4	1	3941										
220	220	878	878	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	3942									335	
220	220	879	879	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	3943									335	
220	220	1759/2	1759/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	3944										
220	220	876	876	3.0	0	0	Chord	4/4	4	1	3/4		1/2	3/2	3945										
220	220	879	879	1.0	3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	3946										
221	221	880	880	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	3947									336	
221	221	3521/4	3521/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	3948										
221	221	1761/2	1761/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	3949		articStaccatoBelow								
221	221	3523/4	3523/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	3950		articStaccatoBelow								
221	221	881	881	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	3951										
221	221	3525/4	3525/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	3952										
221	221	1763/2	1763/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	3953										
221	221	3527/4	3527/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	3954										
221	221	882	882	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	3955									337	
221	221	3529/4	3529/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	3956										
221	221	1765/2	1765/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	3957		articStaccatoBelow								
221	221	3531/4	3531/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	3958		articStaccatoBelow								
221	221	883	883	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	3959										
221	221	3533/4	3533/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	3960										
221	221	1767/2	1767/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	3961										
221	221	3535/4	3535/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	3962										
221	221	880	880	0.0	0	0	Dynamic	4/4	2	1	0					f									
221	221	880	880	0.0	0	0	Dynamic	4/4	2	1	0					f									
221	221	880	880	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	3963		articStaccatoBelow								
221	221	880	880	0.0	0	0	Dynamic	4/4	3	1	0					f									
221	221	880	880	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	3964		articStaccatoAbove								
221	221	880	880	0.0	0	0	Dynamic	4/4	4	1	0					f									
221	221	880	880	1.0	0	0	Chord	4/4	4	1	1/4		1/4	1	3965		articStaccatoBelow								
221	221	882	882	0.0	1/2	1/2	StaffText	4/4	4	1	0							"<font size=""9.2082""/><font face=""Times New Roman""/>pizz."							
221	221	882	882	1.0	1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	3966										
221	221	883	883	1.0	3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	3967										
222	222	884	884	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	3968									338	
222	222	3537/4	3537/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	3969										
222	222	1769/2	1769/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	3970		articStaccatoBelow								
222	222	3539/4	3539/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	3971		articStaccatoBelow								
222	222	885	885	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	3972										
222	222	3541/4	3541/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	3973										
222	222	1771/2	1771/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	3974										
222	222	3543/4	3543/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	3975										
222	222	886	886	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	3976									339	
222	222	3545/4	3545/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	3977										
222	222	1773/2	1773/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	3978		articStaccatoBelow								
222	222	3547/4	3547/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	3979		articStaccatoBelow								
222	222	887	887	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	3980										
222	222	3549/4	3549/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	3981										
222	222	1775/2	1775/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	3982										
222	222	3551/4	3551/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	3983										
222	222	884	884	0.0	0	0	StaffText	4/4	3	1	0							"<font size=""9.2082""/><font face=""Times New Roman""/>pizz."							
222	222	884	884	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	3984										
222	222	885	885	1.0	1/4	1/4	Chord	4/4	3	1	1/4		1/4	1	3985										
222	222	886	886	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	3986										
222	222	887	887	1.0	3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	3987										
222	222	884	884	1.0	0	0	Chord	4/4	4	1	1/4		1/4	1	3988										
223	223	888	888	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	3989									340	
223	223	3553/4	3553/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	3990										
223	223	1777/2	1777/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	3991		articStaccatoBelow								
223	223	3555/4	3555/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	3992		articStaccatoBelow								
223	223	889	889	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	3993										
223	223	3557/4	3557/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	3994										
223	223	1779/2	1779/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	3995										
223	223	3559/4	3559/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	3996										
223	223	890	890	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	3997									341	
223	223	3561/4	3561/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	3998										
223	223	1781/2	1781/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	3999		articStaccatoBelow								
223	223	3563/4	3563/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	4000		articStaccatoBelow								
223	223	891	891	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	4001										
223	223	3565/4	3565/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	4002										
