mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
206	205	780	792	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	4786							545		
206	205	3121/4	3169/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	4787							545		
206	205	1561/2	1585/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	4788							545		
206	205	3123/4	3171/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	4789									
206	205	781	793	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	4790							546		
206	205	3125/4	3173/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	4791							546		
206	205	1563/2	1587/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	4792							546		
206	205	3127/4	3175/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	4793									
206	205	778	790	1.0		0	0	Chord	4/4	3	1	1/4		1/4	1	4794		articStaccatoAbove							
206	205	779	791	1.0		1/4	1/4	Chord	4/4	3	1	1/4		1/4	1	4795		articStaccatoAbove							
206	205	1561/2	1585/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	4796		articStaccatoAbove							
206	205	781	793	0.5		3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	4797		articStaccatoAbove							
206	205	1563/2	1587/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	4798		articStaccatoAbove							
206	205	778	790	0.5		0	0	Chord	4/4	4	1	1/8		1/8	1	4799		articStaccatoAbove							
206	205	1557/2	1581/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	4800		articStaccatoAbove							
206	205	779	791	0.5		1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	4801		articStaccatoAbove							
206	205	1559/2	1583/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	4802		articStaccatoAbove							
206	205	780	792	0.5		1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	4803		articStaccatoAbove							
206	205	1561/2	1585/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	4804		articStaccatoAbove							
206	205	781	793	0.5		3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	4805		articStaccatoAbove							
206	205	1563/2	1587/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	4806		articStaccatoAbove							
207	206	782	794	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	4807		articStaccatoAbove							
207	206	1565/2	1589/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	4808		articStaccatoAbove							
207	206	783	795	0.0		1/4	1/4	Dynamic	4/4	1	1	0					sf								
207	206	783	795	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	4809							547		
207	206	784	796	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	4810									
207	206	1569/2	1593/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	4811		articStaccatoAbove							
207	206	785	797	0.0		3/4	3/4	Dynamic	4/4	1	1	0					sf								
207	206	785	797	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	4812							548		
207	206	782	794	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	4813		articStaccatoBelow							
207	206	1565/2	1589/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	4814		articStaccatoBelow							
207	206	783	795	0.0		1/4	1/4	Dynamic	4/4	2	1	0					sf								
207	206	783	795	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	4815		articStaccatoBelow							
207	206	1567/2	1591/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	4816		articStaccatoBelow							
207	206	784	796	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	4817		articStaccatoBelow							
207	206	1569/2	1593/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	4818		articStaccatoBelow							
207	206	785	797	0.0		3/4	3/4	Dynamic	4/4	2	1	0					sf								
207	206	785	797	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	4819		articStaccatoBelow							
207	206	1571/2	1595/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	4820		articStaccatoBelow							
207	206	782	794	0.25		0	0	Chord	4/4	3	1	1/16		1/16	1	4821							549		
207	206	3129/4	3177/4	0.25		1/16	1/16	Chord	4/4	3	1	1/16		1/16	1	4822							549		
207	206	1565/2	1589/2	0.25		1/8	1/8	Chord	4/4	3	1	1/16		1/16	1	4823							549		
207	206	3131/4	3179/4	0.25		3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	4824									
207	206	783	795	0.0		1/4	1/4	Dynamic	4/4	3	1	0					sf								
207	206	783	795	0.25		1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	4825							550		
207	206	3133/4	3181/4	0.25		5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	4826							550		
207	206	1567/2	1591/2	0.25		3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	4827							550		
207	206	3135/4	3183/4	0.25		7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	4828									
207	206	784	796	0.25		1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	4829							551		
207	206	3137/4	3185/4	0.25		9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	4830							551		
207	206	1569/2	1593/2	0.25		5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	4831							551		
207	206	3139/4	3187/4	0.25		11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	4832									
207	206	785	797	0.25		3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	4833							552		
207	206	3141/4	3189/4	0.25		13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	4834							552		
207	206	1571/2	1595/2	0.25		7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	4835							552		
207	206	3143/4	3191/4	0.25		15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	4836									
207	206	782	794	0.5		0	0	Chord	4/4	4	1	1/8		1/8	1	4837									
207	206	1565/2	1589/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	4838									
207	206	783	795	0.0		1/4	1/4	Dynamic	4/4	4	1	0					fz								
207	206	783	795	0.5		1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	4839									
207	206	1567/2	1591/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	4840									
207	206	784	796	0.5		1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	4841									
207	206	1569/2	1593/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	4842									
207	206	785	797	0.0		3/4	3/4	Dynamic	4/4	4	1	0					sf								
207	206	785	797	0.0		3/4	3/4	Dynamic	4/4	4	1	0					sf								
207	206	785	797	0.5		3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	4843									
207	206	1571/2	1595/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	4844									
208	207	786	798	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	4845									
208	207	1573/2	1597/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	4846		articStaccatoAbove							
208	207	787	799	0.0		1/4	1/4	Dynamic	4/4	1	1	0					sf								
208	207	787	799	1.5		1/4	1/4	Chord	4/4	1	1	3/8		1/4	3/2	4847									
208	207	1577/2	1601/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	4848		articStaccatoAbove							
208	207	789	801	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	4849		articStaccatoAbove							
208	207	1579/2	1603/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	4850		articStaccatoAbove							
208	207	786	798	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	4851		articStaccatoAbove							
208	207	1573/2	1597/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	4852		articStaccatoAbove							
208	207	787	799	0.0		1/4	1/4	Dynamic	4/4	2	1	0					sf								
208	207	787	799	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	4853		articStaccatoAbove							
208	207	1575/2	1599/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	4854		articStaccatoAbove							
208	207	788	800	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	4855									
208	207	1577/2	1601/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	4856									
208	207	789	801	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	4857									
208	207	1579/2	1603/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	4858									
208	207	786	798	0.25		0	0	Chord	4/4	3	1	1/16		1/16	1	4859							553		
208	207	3145/4	3193/4	0.25		1/16	1/16	Chord	4/4	3	1	1/16		1/16	1	4860							553		
208	207	1573/2	1597/2	0.25		1/8	1/8	Chord	4/4	3	1	1/16		1/16	1	4861							553		
208	207	3147/4	3195/4	0.25		3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	4862									
208	207	787	799	0.0		1/4	1/4	Dynamic	4/4	3	1	0					sf								
208	207	787	799	0.25		1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	4863							554		
208	207	3149/4	3197/4	0.25		5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	4864							554		
208	207	1575/2	1599/2	0.25		3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	4865							554		
208	207	3151/4	3199/4	0.25		7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	4866									
208	207	788	800	0.25		1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	4867							555		
208	207	3153/4	3201/4	0.25		9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	4868							555		
208	207	1577/2	1601/2	0.25		5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	4869							555		
208	207	3155/4	3203/4	0.25		11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	4870									
208	207	789	801	0.25		3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	4871							556		
208	207	3157/4	3205/4	0.25		13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	4872							556		
208	207	1579/2	1603/2	0.25		7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	4873							556		
208	207	3159/4	3207/4	0.25		15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	4874									
208	207	786	798	0.5		0	0	Chord	4/4	4	1	1/8		1/8	1	4875									
208	207	1573/2	1597/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	4876									
208	207	787	799	0.0		1/4	1/4	Dynamic	4/4	4	1	0					sf								
208	207	787	799	0.5		1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	4877									
208	207	1575/2	1599/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	4878									
208	207	788	800	0.5		1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	4879									
208	207	1577/2	1601/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	4880									
208	207	789	801	0.0		3/4	3/4	Dynamic	4/4	4	1	0					sf								
208	207	789	801	0.0		3/4	3/4	Dynamic	4/4	4	1	0					sf								
208	207	789	801	0.5		3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	4881									
208	207	1579/2	1603/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	4882									
209	208	790	802	0.0		0	0	Dynamic	4/4	1	1	0					ff								
209	208	790	802	2.0		0	0	Chord	4/4	1	1	1/2		1/2	1	4883									
209	208	792	804	0.0		1/2	1/2	Dynamic	4/4	1	1	0					sf								
209	208	792	804	2.0		1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	4884									
209	208	790	802	0.0		0	0	Dynamic	4/4	2	1	0					ff								
209	208	790	802	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	4885							557		
209	208	3161/4	3209/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	4886							557		
209	208	1581/2	1605/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	4887							557		
209	208	3163/4	3211/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	4888							557		
209	208	791	803	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	4889							557		
209	208	3165/4	3213/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	4890							557		
209	208	1583/2	1607/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	4891							557		
209	208	3167/4	3215/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	4892									
209	208	792	804	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	4893							558		
209	208	3169/4	3217/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	4894							558		
209	208	1585/2	1609/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	4895							558		
209	208	3171/4	3219/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	4896							558		
209	208	793	805	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	4897							558		
209	208	3173/4	3221/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	4898							558		
209	208	1587/2	1611/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	4899							558		
209	208	3175/4	3223/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	4900									
209	208	790	802	2.0		0	0	Chord	4/4	3	1	1/2		1/2	1	4901									
209	208	792	804	0.0		1/2	1/2	Dynamic	4/4	3	1	0					sf								
209	208	792	804	0.0		1/2	1/2	Dynamic	4/4	3	1	0					sf								
209	208	792	804	2.0		1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	4902									
209	208	790	802	0.0		0	0	Dynamic	4/4	4	1	0					ff								
209	208	790	802	0.0		0	0	Dynamic	4/4	4	1	0					ff								
209	208	790	802	2.0		0	0	Chord	4/4	4	1	1/2		1/2	1	4903									
209	208	792	804	0.0		1/2	1/2	Dynamic	4/4	4	1	0					sf								
209	208	792	804	2.0		1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	4904									
210	209	794	806	0.0		0	0	Dynamic	4/4	1	1	0					sf								
210	209	794	806	2.0		0	0	Chord	4/4	1	1	1/2		1/2	1	4905									
210	209	796	808	0.0		1/2	1/2	Dynamic	4/4	1	1	0					sf								
210	209	796	808	2.0		1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	4906									
210	209	794	806	1.5		0	0	Chord	4/4	2	1	3/8		1/4	3/2	4907							559		
210	209	1591/2	1615/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	4908							559		
210	209	3183/4	3231/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	4909									
210	209	796	808	0.0		1/2	1/2	Dynamic	4/4	2	1	0					sf								
210	209	796	808	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	4910							560		
210	209	1593/2	1617/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	4911									
210	209	797	809	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	4912		articStaccatoAbove							
210	209	1595/2	1619/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	4913		articStaccatoAbove							
210	209	794	806	0.0		0	0	Dynamic	4/4	3	1	0					sf								
210	209	794	806	0.0		0	0	Dynamic	4/4	3	1	0					sf								
210	209	794	806	0.25		0	0	Chord	4/4	3	1	1/16		1/16	1	4914							561		
210	209	3177/4	3225/4	0.25		1/16	1/16	Chord	4/4	3	1	1/16		1/16	1	4915							561		
210	209	1589/2	1613/2	0.25		1/8	1/8	Chord	4/4	3	1	1/16		1/16	1	4916							561		
210	209	3179/4	3227/4	0.25		3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	4917							561		
210	209	795	807	0.25		1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	4918							561		
210	209	3181/4	3229/4	0.25		5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	4919							561		
210	209	1591/2	1615/2	0.25		3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	4920							561		
210	209	3183/4	3231/4	0.25		7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	4921									
210	209	796	808	0.0		1/2	1/2	Dynamic	4/4	3	1	0					sf								
210	209	796	808	0.25		1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	4922							562		
210	209	3185/4	3233/4	0.25		9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	4923							562		
210	209	1593/2	1617/2	0.25		5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	4924							562		
210	209	3187/4	3235/4	0.25		11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	4925									
210	209	797	809	0.25		3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	4926							563		
210	209	3189/4	3237/4	0.25		13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	4927							563		
210	209	1595/2	1619/2	0.25		7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	4928							563		
210	209	3191/4	3239/4	0.25		15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	4929									
210	209	794	806	0.0		0	0	Dynamic	4/4	4	1	0					sf								
210	209	794	806	2.0		0	0	Chord	4/4	4	1	1/2		1/2	1	4930									
210	209	796	808	0.0		1/2	1/2	Dynamic	4/4	4	1	0					sf								
210	209	796	808	1.0		1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	4931							564		
210	209	797	809	1.0		3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	4932									
211	210	798	810	0.0		0	0	Dynamic	4/4	1	1	0					sf								
211	210	798	810	2.0		0	0	Chord	4/4	1	1	1/2		1/2	1	4933									
211	210	800	812	0.0		1/2	1/2	Dynamic	4/4	1	1	0					sf								
211	210	800	812	0.0		1/2	1/2	Spanner	4/4	1	1	0												28	
211	210	800	812	2.0		1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	4934								28	
211	210	798	810	0.0		0	0	Dynamic	4/4	2	1	0					sf								
211	210	798	810	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	4935							565		
211	210	1597/2	1621/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	4936									
211	210	799	811	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	4937		articStaccatoAbove							
211	210	1599/2	1623/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	4938		articStaccatoAbove							
211	210	800	812	0.0		1/2	1/2	Dynamic	4/4	2	1	0					sf								
211	210	800	812	0.0		1/2	1/2	Spanner	4/4	2	1	0												29	
211	210	800	812	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	4939							566	29	
211	210	1601/2	1625/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	4940								29	
211	210	801	813	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	4941		articStaccatoAbove						29	
211	210	1603/2	1627/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	4942		articStaccatoAbove						29	
211	210	798	810	0.0		0	0	Dynamic	4/4	3	1	0					sf								
211	210	798	810	0.25		0	0	Chord	4/4	3	1	1/16		1/16	1	4943							567		
211	210	3193/4	3241/4	0.25		1/16	1/16	Chord	4/4	3	1	1/16		1/16	1	4944							567		
211	210	1597/2	1621/2	0.25		1/8	1/8	Chord	4/4	3	1	1/16		1/16	1	4945							567		
211	210	3195/4	3243/4	0.25		3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	4946							567		
211	210	799	811	0.25		1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	4947							567		
211	210	3197/4	3245/4	0.25		5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	4948							567		
211	210	1599/2	1623/2	0.25		3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	4949							567		
211	210	3199/4	3247/4	0.25		7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	4950									
211	210	800	812	0.0		1/2	1/2	Dynamic	4/4	3	1	0					sf								
211	210	800	812	0.0		1/2	1/2	Spanner	4/4	3	1	0												30	
211	210	800	812	0.25		1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	4951							568	30	
211	210	3201/4	3249/4	0.25		9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	4952							568	30	
211	210	1601/2	1625/2	0.25		5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	4953							568	30	
211	210	3203/4	3251/4	0.25		11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	4954								30	
211	210	801	813	0.25		3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	4955							569	30	
211	210	3205/4	3253/4	0.25		13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	4956							569	30	
211	210	1603/2	1627/2	0.25		7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	4957							569	30	
211	210	3207/4	3255/4	0.25		15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	4958								30	
211	210	798	810	0.0		0	0	Dynamic	4/4	4	1	0					sf								
211	210	798	810	2.0		0	0	Chord	4/4	4	1	1/2		1/2	1	4959									
211	210	800	812	0.0		1/2	1/2	Dynamic	4/4	4	1	0					sf								
211	210	800	812	0.0		1/2	1/2	Spanner	4/4	4	1	0												31	
211	210	800	812	2.0		1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	4960								31	
212	211	802	814	0.0		0	0	Dynamic	4/4	1	1	0					p								
212	211	802	814	0.0		0	0	Spanner	4/4	1	1	0													
212	211	802	814	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	4961		articStaccatoAbove							
212	211	1605/2	1629/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	4962		articStaccatoAbove							
212	211	803	815	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	4963							570		
212	211	1607/2	1631/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	4964									
212	211	804	816	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	4965							571		
212	211	1609/2	1633/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	4966							571		
212	211	805	817	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	4967									
212	211	1611/2	1635/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	4968		articStaccatoBelow							
212	211	802	814	0.0		0	0	Dynamic	4/4	2	1	0					p								
212	211	802	814	0.0		0	0	Spanner	4/4	2	1	0													
212	211	802	814	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	4969		articStaccatoAbove							
212	211	1605/2	1629/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	4970		articStaccatoAbove							
212	211	803	815	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	4971							572		
212	211	1607/2	1631/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	4972									
212	211	804	816	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	4973							573		
212	211	1609/2	1633/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	4974							573		
212	211	805	817	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	4975									
212	211	1611/2	1635/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	4976		articStaccatoBelow							
212	211	802	814	0.0		0	0	Spanner	4/4	3	1	0													
212	211	802	814	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	4977		articStaccatoBelow							
212	211	1605/2	1629/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	4978		articStaccatoBelow							
212	211	803	815	0.5		1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	4979							574		
212	211	1607/2	1631/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	4980									
212	211	804	816	0.5		1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	4981							575		
212	211	1609/2	1633/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	4982							575		
212	211	805	817	0.5		3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	4983									
212	211	1611/2	1635/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	4984		articStaccatoBelow							
212	211	802	814	0.0		0	0	Dynamic	4/4	4	1	0					p								
212	211	802	814	0.0		0	0	Dynamic	4/4	4	1	0					p								
212	211	802	814	0.0		0	0	Spanner	4/4	4	1	0													
212	211	802	814	0.5		0	0	Chord	4/4	4	1	1/8		1/8	1	4985									
212	211	1605/2	1629/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	4986		articStaccatoBelow							
212	211	803	815	0.5		1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	4987							576		
212	211	1607/2	1631/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	4988									
212	211	804	816	0.5		1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	4989							577		
212	211	1609/2	1633/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	4990							577		
212	211	805	817	0.5		3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	4991									
212	211	1611/2	1635/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	4992		articStaccatoBelow							
213	212	806	818	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	4993							578		
213	212	1613/2	1637/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	4994							578		
213	212	807	819	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	4995									
213	212	1615/2	1639/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	4996		articStaccatoBelow							
213	212	808	820	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	4997							579		
213	212	1617/2	1641/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	4998							579		
213	212	809	821	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	4999									
213	212	1619/2	1643/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	5000									
213	212	806	818	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	5001							580		
213	212	1613/2	1637/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	5002							580		
213	212	807	819	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	5003									
213	212	1615/2	1639/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	5004		articStaccatoBelow							
213	212	808	820	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	5005							581		
213	212	1617/2	1641/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	5006							581		
213	212	809	821	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	5007									
213	212	1619/2	1643/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	5008		articStaccatoBelow							
213	212	806	818	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	5009							582		
213	212	1613/2	1637/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	5010							582		
213	212	807	819	0.5		1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	5011									
213	212	1615/2	1639/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	5012		articStaccatoBelow							
213	212	808	820	0.5		1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	5013							583		
213	212	1617/2	1641/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	5014							583		
