mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur
207	205	1641/2	1649/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	3865		articStaccatoAbove		
207	205	817	821	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	3866				
207	205	1635/2	1643/2	0.0		1/8	1/8	Dynamic	4/4	2	1	0						sf			
207	205	1635/2	1643/2	1.0		1/8	1/8	Chord	4/4	2	1	1/4			1/4	1	3867				
207	205	1637/2	1645/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	3868				
207	205	819	823	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	3869				
207	205	1639/2	1647/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	3870				437
207	205	820	824	0.0		3/4	3/4	Dynamic	4/4	2	1	0						sf			437
207	205	820	824	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	3871				437
207	205	1641/2	1649/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	3872				
207	205	817	821	1.0		0	0	Chord	4/4	3	1	1/4			1/4	1	3873				438
207	205	818	822	0.0		1/4	1/4	Dynamic	4/4	3	1	0						sf			438
207	205	818	822	1.0		1/4	1/4	Chord	4/4	3	1	1/4			1/4	1	3874				438
207	205	819	823	1.0		1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	3875				438
207	205	820	824	0.0		3/4	3/4	Dynamic	4/4	3	1	0						sf			
207	205	820	824	1.0		3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	3876				
207	205	817	821	1.0		0	0	Chord	4/4	4	1	1/4			1/4	1	3877				439
207	205	818	822	0.0		1/4	1/4	Dynamic	4/4	4	1	0						sf			439
207	205	818	822	1.0		1/4	1/4	Chord	4/4	4	1	1/4			1/4	1	3878				439
207	205	819	823	1.0		1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	3879				439
207	205	820	824	0.0		3/4	3/4	Dynamic	4/4	4	1	0						sf			
207	205	820	824	1.0		3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	3880				
208	206	821	825	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	3881				440
208	206	1643/2	1651/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	3882				
208	206	822	826	2.0		1/4	1/4	Chord	4/4	1	1	1/2			1/2	1	3883				
208	206	824	828	0.25		3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	3884				441
208	206	3297/4	3313/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	3885				441
208	206	1649/2	1657/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	3886				441
208	206	3299/4	3315/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	3887				
208	206	821	825	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	3888				
208	206	1643/2	1651/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	3889				
208	206	822	826	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	3890				
208	206	1645/2	1653/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	3891				
208	206	1647/2	1655/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	3892				
208	206	824	828	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	3893				
208	206	1649/2	1657/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	3894				
208	206	821	825	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	3895				
208	206	1643/2	1651/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	3896				
208	206	822	826	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	3897				
208	206	1645/2	1653/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	3898				
208	206	1647/2	1655/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	3899				
208	206	824	828	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	3900				
208	206	1649/2	1657/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	3901				
208	206	821	825	1.0		0	0	Chord	4/4	4	1	1/4			1/4	1	3902				
208	206	823	827	1.0		1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	3903				
209	207	825	829	2.0		0	0	Chord	4/4	1	1	1/2			1/2	1	3904				
209	207	827	831	2.0		1/2	1/2	Chord	4/4	1	1	1/2			1/2	1	3905				
209	207	1651/2	1659/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	3906				
209	207	826	830	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	3907				
209	207	1653/2	1661/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	3908				
209	207	1655/2	1663/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	3909				
209	207	828	832	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	3910				
209	207	1657/2	1665/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	3911				
209	207	1651/2	1659/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	3912				
209	207	826	830	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	3913				
209	207	1653/2	1661/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	3914				
209	207	1655/2	1663/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	3915				
209	207	828	832	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	3916				
209	207	1657/2	1665/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	3917				
209	207	825	829	1.0		0	0	Chord	4/4	4	1	1/4			1/4	1	3918				
209	207	827	831	1.0		1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	3919				
210	208	829	833	1.0		0	0	Chord	4/4	1	1	1/4			1/4	1	3920				
210	208	1661/2	1669/2	0.0		3/8	3/8	Dynamic	4/4	1	1	0						p			
210	208	1661/2	1669/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	3921		articStaccatoAbove		
210	208	831	835	0.5		1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	3922				442
210	208	1663/2	1671/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	3923				
210	208	1665/2	1673/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	3924		articStaccatoAbove		
210	208	829	833	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	3925				
210	208	1661/2	1669/2	0.0		3/8	3/8	Dynamic	4/4	2	1	0						p			
210	208	1661/2	1669/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	3926		articStaccatoAbove		
210	208	831	835	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	3927				443
210	208	1663/2	1671/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	3928				
210	208	1665/2	1673/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	3929		articStaccatoBelow		
210	208	829	833	1.0		0	0	Chord	4/4	3	1	1/4			1/4	1	3930				
210	208	830	834	0.0		1/4	1/4	Dynamic	4/4	3	1	0						p			
210	208	830	834	2.0		1/4	1/4	Chord	4/4	3	1	1/2			1/2	1	3931				
210	208	832	836	1.0		3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	3932				
210	208	829	833	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	3933		articStaccatoAbove		
210	208	1659/2	1667/2	0.0		1/8	1/8	Dynamic	4/4	4	1	0						p			
210	208	1659/2	1667/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	3934		articStaccatoAbove		
210	208	830	834	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	3935		articStaccatoAbove		
210	208	1661/2	1669/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	3936		articStaccatoAbove		
210	208	831	835	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	3937		articStaccatoAbove		
210	208	1663/2	1671/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	3938		articStaccatoAbove		
210	208	832	836	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	3939		articStaccatoAbove		
210	208	1665/2	1673/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	3940		articStaccatoAbove		
211	209	833	837	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	3941				444
211	209	1667/2	1675/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	3942				
211	209	1669/2	1677/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	3943		articStaccatoAbove		
211	209	835	839	0.5		1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	3944				445
211	209	1671/2	1679/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	3945				
211	209	1673/2	1681/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	3946		articStaccatoAbove		
211	209	833	837	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	3947				446
211	209	1667/2	1675/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	3948				
211	209	1669/2	1677/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	3949		articStaccatoBelow		
211	209	835	839	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	3950				447
211	209	1671/2	1679/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	3951				
211	209	1673/2	1681/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	3952		articStaccatoBelow		
211	209	833	837	1.0		0	0	Chord	4/4	3	1	1/4			1/4	1	3953				
211	209	834	838	2.0		1/4	1/4	Chord	4/4	3	1	1/2			1/2	1	3954				
211	209	836	840	1.0		3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	3955				
211	209	833	837	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	3956				
211	209	1667/2	1675/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	3957				
211	209	834	838	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	3958				
211	209	1669/2	1677/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	3959				
211	209	835	839	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	3960				
211	209	1671/2	1679/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	3961				
211	209	836	840	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	3962				
211	209	1673/2	1681/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	3963				
212	210	837	841	0.0		0	0	StaffText	4/4	1	1	0								cresc.	
212	210	837	841	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	3964				448
212	210	1675/2	1683/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	3965				
212	210	838	842	0.5		1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	3966				449
212	210	1677/2	1685/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	3967				
212	210	839	843	0.5		1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	3968				450
212	210	1679/2	1687/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	3969				
212	210	840	844	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	3970				451
212	210	1681/2	1689/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	3971				
212	210	837	841	0.0		0	0	StaffText	4/4	2	1	0								cresc.	
212	210	837	841	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	3972				452
212	210	1675/2	1683/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	3973				
212	210	838	842	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	3974				453
212	210	1677/2	1685/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	3975				
212	210	839	843	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	3976				454
212	210	1679/2	1687/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	3977				
212	210	840	844	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	3978				455
212	210	1681/2	1689/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	3979				
212	210	837	841	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	3980				
212	210	1675/2	1683/2	0.0		1/8	1/8	StaffText	4/4	3	1	0								cresc.	
212	210	1675/2	1683/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	3981				
212	210	838	842	2.0		1/4	1/4	Chord	4/4	3	1	1/2			1/2	1	3982				
212	210	840	844	1.0		3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	3983				
212	210	837	841	0.0		0	0	StaffText	4/4	4	1	0								cresc.	
212	210	837	841	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	3984				
212	210	1675/2	1683/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	3985				
212	210	838	842	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	3986				
212	210	1677/2	1685/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	3987				
212	210	839	843	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	3988				
212	210	1679/2	1687/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	3989				
212	210	840	844	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	3990				
212	210	1681/2	1689/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	3991				
213	211	841	845	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	3992				456
213	211	1683/2	1691/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	3993				
213	211	842	846	0.5		1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	3994				457
213	211	1685/2	1693/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	3995				
213	211	843	847	0.5		1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	3996				458
213	211	1687/2	1695/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	3997				
213	211	844	848	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	3998				459
213	211	1689/2	1697/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	3999				
213	211	841	845	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	4000				460
213	211	1683/2	1691/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	4001				
213	211	842	846	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	4002				461
213	211	1685/2	1693/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	4003				
213	211	843	847	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	4004				462
213	211	1687/2	1695/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	4005				
213	211	844	848	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	4006				463
213	211	1689/2	1697/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	4007				
213	211	841	845	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	4008				
213	211	1683/2	1691/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	4009				
213	211	1685/2	1693/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	4010				
213	211	1687/2	1695/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	4011				
213	211	1689/2	1697/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	4012				
213	211	841	845	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	4013				
213	211	1683/2	1691/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	4014				
213	211	842	846	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	4015				
213	211	1685/2	1693/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	4016				
213	211	843	847	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	4017				
213	211	1687/2	1695/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	4018				
213	211	844	848	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	4019				
213	211	1689/2	1697/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	4020				
214	212	845	849	0.0		0	0	Dynamic	4/4	1	1	0						f			
214	212	845	849	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	4021				
214	212	1691/2	1699/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	4022				
214	212	846	850	0.5		1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	4023				
214	212	1693/2	1701/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	4024				
214	212	847	851	0.5		1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	4025				
214	212	1695/2	1703/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	4026				
214	212	848	852	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	4027				
214	212	1697/2	1705/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	4028				
214	212	845	849	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	4029				
214	212	1691/2	1699/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	4030				
214	212	846	850	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	4031				464
214	212	1693/2	1701/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	4032				
214	212	847	851	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	4033				465
214	212	1695/2	1703/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	4034				
214	212	848	852	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	4035				466
214	212	1697/2	1705/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	4036				
214	212	845	849	0.0		0	0	Dynamic	4/4	3	1	0						f			
214	212	845	849	0.0		0	0	Dynamic	4/4	3	1	0						f			
214	212	845	849	0.25		0	0	Chord	4/4	3	1	1/16			1/16	1	4037				
214	212	3381/4	3397/4	0.25		1/16	1/16	Chord	4/4	3	1	1/16			1/16	1	4038				
214	212	1691/2	1699/2	0.25		1/8	1/8	Chord	4/4	3	1	1/16			1/16	1	4039				
214	212	3383/4	3399/4	0.25		3/16	3/16	Chord	4/4	3	1	1/16			1/16	1	4040				
214	212	846	850	0.25		1/4	1/4	Chord	4/4	3	1	1/16			1/16	1	4041				
214	212	3385/4	3401/4	0.25		5/16	5/16	Chord	4/4	3	1	1/16			1/16	1	4042				
214	212	1693/2	1701/2	0.25		3/8	3/8	Chord	4/4	3	1	1/16			1/16	1	4043				
214	212	3387/4	3403/4	0.25		7/16	7/16	Chord	4/4	3	1	1/16			1/16	1	4044				
214	212	847	851	0.25		1/2	1/2	Chord	4/4	3	1	1/16			1/16	1	4045				
214	212	3389/4	3405/4	0.25		9/16	9/16	Chord	4/4	3	1	1/16			1/16	1	4046				
214	212	1695/2	1703/2	0.25		5/8	5/8	Chord	4/4	3	1	1/16			1/16	1	4047				
214	212	3391/4	3407/4	0.25		11/16	11/16	Chord	4/4	3	1	1/16			1/16	1	4048				
214	212	848	852	0.25		3/4	3/4	Chord	4/4	3	1	1/16			1/16	1	4049				
214	212	3393/4	3409/4	0.25		13/16	13/16	Chord	4/4	3	1	1/16			1/16	1	4050				
214	212	1697/2	1705/2	0.25		7/8	7/8	Chord	4/4	3	1	1/16			1/16	1	4051				
214	212	3395/4	3411/4	0.25		15/16	15/16	Chord	4/4	3	1	1/16			1/16	1	4052				
214	212	845	849	0.0		0	0	Dynamic	4/4	4	1	0						f			
214	212	845	849	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	4053				
214	212	1691/2	1699/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	4054				
214	212	846	850	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	4055				
214	212	1693/2	1701/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	4056				
214	212	847	851	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	4057				
214	212	1695/2	1703/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	4058				
214	212	848	852	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	4059				
214	212	1697/2	1705/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	4060				
215	213	849	853	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	4061				467
215	213	1699/2	1707/2	1.0		1/8	1/8	Chord	4/4	1	1	1/4			1/4	1	4062				467
215	213	1701/2	1709/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	4063				
215	213	851	855	0.5		1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	4064				468
215	213	1703/2	1711/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	4065				
215	213	852	856	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	4066				469
215	213	1705/2	1713/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	4067				
215	213	849	853	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	4068				470
215	213	1699/2	1707/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	4069				
215	213	850	854	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	4070				471
215	213	1701/2	1709/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	4071				
215	213	851	855	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	4072				472
215	213	1703/2	1711/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	4073				
215	213	852	856	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	4074				473
215	213	1705/2	1713/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	4075				
215	213	849	853	0.25		0	0	Chord	4/4	3	1	1/16			1/16	1	4076				
215	213	3397/4	3413/4	0.25		1/16	1/16	Chord	4/4	3	1	1/16			1/16	1	4077				
215	213	1699/2	1707/2	0.25		1/8	1/8	Chord	4/4	3	1	1/16			1/16	1	4078				
215	213	3399/4	3415/4	0.25		3/16	3/16	Chord	4/4	3	1	1/16			1/16	1	4079				
215	213	850	854	0.25		1/4	1/4	Chord	4/4	3	1	1/16			1/16	1	4080				
215	213	3401/4	3417/4	0.25		5/16	5/16	Chord	4/4	3	1	1/16			1/16	1	4081				
215	213	1701/2	1709/2	0.25		3/8	3/8	Chord	4/4	3	1	1/16			1/16	1	4082				
215	213	3403/4	3419/4	0.25		7/16	7/16	Chord	4/4	3	1	1/16			1/16	1	4083				
215	213	851	855	0.25		1/2	1/2	Chord	4/4	3	1	1/16			1/16	1	4084				
215	213	3405/4	3421/4	0.25		9/16	9/16	Chord	4/4	3	1	1/16			1/16	1	4085				
215	213	1703/2	1711/2	0.25		5/8	5/8	Chord	4/4	3	1	1/16			1/16	1	4086				
215	213	3407/4	3423/4	0.25		11/16	11/16	Chord	4/4	3	1	1/16			1/16	1	4087				
215	213	852	856	0.25		3/4	3/4	Chord	4/4	3	1	1/16			1/16	1	4088				
215	213	3409/4	3425/4	0.25		13/16	13/16	Chord	4/4	3	1	1/16			1/16	1	4089				
215	213	1705/2	1713/2	0.25		7/8	7/8	Chord	4/4	3	1	1/16			1/16	1	4090				
215	213	3411/4	3427/4	0.25		15/16	15/16	Chord	4/4	3	1	1/16			1/16	1	4091				
215	213	849	853	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	4092				
215	213	1699/2	1707/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	4093				
215	213	850	854	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	4094				
215	213	1701/2	1709/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	4095				
215	213	851	855	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	4096				
215	213	1703/2	1711/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	4097				
215	213	852	856	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	4098				
215	213	1705/2	1713/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	4099				
216	214	853	857	0.0		0	0	Dynamic	4/4	1	1	0						ff			
216	214	853	857	2.0		0	0	Chord	4/4	1	1	1/2			1/2	1	4100				
216	214	855	859	0.5		1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	4101				
216	214	1711/2	1719/2	0.0		5/8	5/8	Chord	4/4	1	1	0	grace16		1/16	1	4102				
216	214	1711/2	1719/2	0.0		5/8	5/8	Chord	4/4	1	1	0	grace16		1/16	1	4103				
216	214	1711/2	1719/2	0.0		5/8	5/8	Chord	4/4	1	1	0	grace16		1/16	1	4104				
216	214	1711/2	1719/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	4105				474
216	214	856	860	0.0		3/4	3/4	Dynamic	4/4	1	1	0						sf			474
216	214	856	860	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	4106				474
216	214	1713/2	1721/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	4107				
216	214	853	857	0.0		0	0	Dynamic	4/4	2	1	0						ff			
216	214	853	857	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	4108				
216	214	854	858	1.0		1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	4109				
216	214	855	859	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	4110				
216	214	1711/2	1719/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	4111				475
216	214	856	860	0.0		3/4	3/4	Dynamic	4/4	2	1	0						sf			
216	214	856	860	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	4112				
216	214	1713/2	1721/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	4113				476
216	214	853	857	0.0		0	0	Dynamic	4/4	3	1	0						ff			
216	214	853	857	1.0		0	0	Chord	4/4	3	1	1/4			1/4	1	4114				
216	214	854	858	1.0		1/4	1/4	Chord	4/4	3	1	1/4			1/4	1	4115				
216	214	855	859	0.5		1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	4116				
216	214	1711/2	1719/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	4117				477
216	214	856	860	0.0		3/4	3/4	Dynamic	4/4	3	1	0						sf			
216	214	856	860	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	4118				
216	214	1713/2	1721/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	4119				478
216	214	853	857	0.0		0	0	Dynamic	4/4	4	1	0						ff			
216	214	853	857	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	4120				
216	214	1707/2	1715/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	4121				
216	214	854	858	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	4122				
216	214	1709/2	1717/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	4123				
216	214	855	859	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	4124				
216	214	1711/2	1719/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	4125				
