mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
41	41	364/3	364/3	0.3333333333333333	1/3	1/3	Chord	3/4	3	1	1/12		1/8	2/3	643									
41	41	365/3	365/3	0.3333333333333333	5/12	5/12	Chord	3/4	3	1	1/12		1/8	2/3	644									
41	41	122	122	0.3333333333333333	1/2	1/2	Chord	3/4	3	1	1/12		1/8	2/3	645									
41	41	367/3	367/3	0.3333333333333333	7/12	7/12	Chord	3/4	3	1	1/12		1/8	2/3	646									
41	41	368/3	368/3	0.3333333333333333	2/3	2/3	Chord	3/4	3	1	1/12		1/8	2/3	647									
41	41	120	120	0.3333333333333333	0	0	Chord	3/4	4	1	1/12		1/8	2/3	648									
41	41	361/3	361/3	0.3333333333333333	1/12	1/12	Chord	3/4	4	1	1/12		1/8	2/3	649									
41	41	362/3	362/3	0.3333333333333333	1/6	1/6	Chord	3/4	4	1	1/12		1/8	2/3	650									
41	41	121	121	0.3333333333333333	1/4	1/4	Chord	3/4	4	1	1/12		1/8	2/3	651									
41	41	364/3	364/3	0.3333333333333333	1/3	1/3	Chord	3/4	4	1	1/12		1/8	2/3	652									
41	41	365/3	365/3	0.3333333333333333	5/12	5/12	Chord	3/4	4	1	1/12		1/8	2/3	653									
41	41	122	122	0.3333333333333333	1/2	1/2	Chord	3/4	4	1	1/12		1/8	2/3	654									
41	41	367/3	367/3	0.3333333333333333	7/12	7/12	Chord	3/4	4	1	1/12		1/8	2/3	655									
41	41	368/3	368/3	0.3333333333333333	2/3	2/3	Chord	3/4	4	1	1/12		1/8	2/3	656									
42	42	123	123	0.0	0	0	Tempo	3/4	1	1	0								Beklemmt.	120.0	1.0			
42	42	123	123	0.0	0	0	Dynamic	3/4	1	1	0					pp								
42	42	123	123	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	657									
42	42	247/2	247/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	658									
42	42	495/4	495/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	659		articStaccatoBelow							
42	42	249/2	249/2	0.375	3/8	3/8	Chord	3/4	1	1	3/32		1/16	3/2	660		articStaccatoAbove							
42	42	999/8	999/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	661									
42	42	251/2	251/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	662									
42	42	123	123	0.0	0	0	StaffText	3/4	2	1	0							<i>sempre</i>						
42	42	123	123	0.0	0	0	Dynamic	3/4	2	1	0					pp								
42	42	123	123	0.3333333333333333	0	0	Chord	3/4	2	1	1/12		1/8	2/3	663									
42	42	370/3	370/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12		1/8	2/3	664									
42	42	371/3	371/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12		1/8	2/3	665									
42	42	124	124	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12		1/8	2/3	666									
42	42	373/3	373/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12		1/8	2/3	667									
42	42	374/3	374/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12		1/8	2/3	668									
42	42	125	125	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12		1/8	2/3	669									
42	42	376/3	376/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12		1/8	2/3	670									
42	42	377/3	377/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12		1/8	2/3	671									
42	42	123	123	0.0	0	0	StaffText	3/4	3	1	0							<i>sempre</i>						
42	42	123	123	0.3333333333333333	0	0	Chord	3/4	3	1	1/12		1/8	2/3	672									
42	42	370/3	370/3	0.3333333333333333	1/12	1/12	Chord	3/4	3	1	1/12		1/8	2/3	673									
42	42	371/3	371/3	0.3333333333333333	1/6	1/6	Chord	3/4	3	1	1/12		1/8	2/3	674									
42	42	124	124	0.3333333333333333	1/4	1/4	Chord	3/4	3	1	1/12		1/8	2/3	675									
42	42	373/3	373/3	0.3333333333333333	1/3	1/3	Chord	3/4	3	1	1/12		1/8	2/3	676									
42	42	374/3	374/3	0.3333333333333333	5/12	5/12	Chord	3/4	3	1	1/12		1/8	2/3	677									
42	42	125	125	0.3333333333333333	1/2	1/2	Chord	3/4	3	1	1/12		1/8	2/3	678									
42	42	376/3	376/3	0.3333333333333333	7/12	7/12	Chord	3/4	3	1	1/12		1/8	2/3	679									
42	42	377/3	377/3	0.3333333333333333	2/3	2/3	Chord	3/4	3	1	1/12		1/8	2/3	680									
42	42	123	123	0.0	0	0	StaffText	3/4	4	1	0							<i>sempre</i>						
42	42	123	123	0.0	0	0	Dynamic	3/4	4	1	0					pp								
42	42	123	123	0.3333333333333333	0	0	Chord	3/4	4	1	1/12		1/8	2/3	681									
42	42	370/3	370/3	0.3333333333333333	1/12	1/12	Chord	3/4	4	1	1/12		1/8	2/3	682									
42	42	371/3	371/3	0.3333333333333333	1/6	1/6	Chord	3/4	4	1	1/12		1/8	2/3	683									
42	42	124	124	0.3333333333333333	1/4	1/4	Chord	3/4	4	1	1/12		1/8	2/3	684									
42	42	373/3	373/3	0.3333333333333333	1/3	1/3	Chord	3/4	4	1	1/12		1/8	2/3	685									
42	42	374/3	374/3	0.3333333333333333	5/12	5/12	Chord	3/4	4	1	1/12		1/8	2/3	686									
42	42	125	125	0.3333333333333333	1/2	1/2	Chord	3/4	4	1	1/12		1/8	2/3	687									
42	42	376/3	376/3	0.3333333333333333	7/12	7/12	Chord	3/4	4	1	1/12		1/8	2/3	688									
42	42	377/3	377/3	0.3333333333333333	2/3	2/3	Chord	3/4	4	1	1/12		1/8	2/3	689									
43	43	253/2	253/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	690									
43	43	255/2	255/2	0.375	3/8	3/8	Chord	3/4	1	1	3/32		1/16	3/2	691		articStaccatoAbove							
43	43	1023/8	1023/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	692									
43	43	257/2	257/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	693									
43	43	126	126	0.3333333333333333	0	0	Chord	3/4	2	1	1/12		1/8	2/3	694									
43	43	379/3	379/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12		1/8	2/3	695									
43	43	380/3	380/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12		1/8	2/3	696									
43	43	127	127	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12		1/8	2/3	697									
43	43	382/3	382/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12		1/8	2/3	698									
43	43	383/3	383/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12		1/8	2/3	699									
43	43	128	128	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12		1/8	2/3	700									
43	43	385/3	385/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12		1/8	2/3	701									
43	43	386/3	386/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12		1/8	2/3	702									
43	43	126	126	0.3333333333333333	0	0	Chord	3/4	3	1	1/12		1/8	2/3	703									
43	43	379/3	379/3	0.3333333333333333	1/12	1/12	Chord	3/4	3	1	1/12		1/8	2/3	704									
43	43	380/3	380/3	0.3333333333333333	1/6	1/6	Chord	3/4	3	1	1/12		1/8	2/3	705									
43	43	127	127	0.3333333333333333	1/4	1/4	Chord	3/4	3	1	1/12		1/8	2/3	706									
43	43	382/3	382/3	0.3333333333333333	1/3	1/3	Chord	3/4	3	1	1/12		1/8	2/3	707									
43	43	383/3	383/3	0.3333333333333333	5/12	5/12	Chord	3/4	3	1	1/12		1/8	2/3	708									
43	43	128	128	0.3333333333333333	1/2	1/2	Chord	3/4	3	1	1/12		1/8	2/3	709									
43	43	385/3	385/3	0.3333333333333333	7/12	7/12	Chord	3/4	3	1	1/12		1/8	2/3	710									
43	43	386/3	386/3	0.3333333333333333	2/3	2/3	Chord	3/4	3	1	1/12		1/8	2/3	711									
43	43	126	126	0.3333333333333333	0	0	Chord	3/4	4	1	1/12		1/8	2/3	712									
43	43	379/3	379/3	0.3333333333333333	1/12	1/12	Chord	3/4	4	1	1/12		1/8	2/3	713									
43	43	380/3	380/3	0.3333333333333333	1/6	1/6	Chord	3/4	4	1	1/12		1/8	2/3	714									
43	43	127	127	0.3333333333333333	1/4	1/4	Chord	3/4	4	1	1/12		1/8	2/3	715									
43	43	382/3	382/3	0.3333333333333333	1/3	1/3	Chord	3/4	4	1	1/12		1/8	2/3	716									
43	43	383/3	383/3	0.3333333333333333	5/12	5/12	Chord	3/4	4	1	1/12		1/8	2/3	717									
43	43	128	128	0.3333333333333333	1/2	1/2	Chord	3/4	4	1	1/12		1/8	2/3	718									
43	43	385/3	385/3	0.3333333333333333	7/12	7/12	Chord	3/4	4	1	1/12		1/8	2/3	719									
43	43	386/3	386/3	0.3333333333333333	2/3	2/3	Chord	3/4	4	1	1/12		1/8	2/3	720									
44	44	259/2	259/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	721									
44	44	130	130	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	722									
44	44	521/4	521/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	723							159		
44	44	261/2	261/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	724									
44	44	523/4	523/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	725							160		
44	44	131	131	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	726									
44	44	525/4	525/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	727									
44	44	527/4	527/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	728									
44	44	129	129	0.3333333333333333	0	0	Chord	3/4	2	1	1/12		1/8	2/3	729									
44	44	388/3	388/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12		1/8	2/3	730									
44	44	389/3	389/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12		1/8	2/3	731									
44	44	130	130	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12		1/8	2/3	732									
44	44	391/3	391/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12		1/8	2/3	733									
44	44	392/3	392/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12		1/8	2/3	734									
44	44	131	131	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12		1/8	2/3	735									
44	44	394/3	394/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12		1/8	2/3	736									
44	44	395/3	395/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12		1/8	2/3	737									
44	44	129	129	0.3333333333333333	0	0	Chord	3/4	3	1	1/12		1/8	2/3	738									
44	44	388/3	388/3	0.3333333333333333	1/12	1/12	Chord	3/4	3	1	1/12		1/8	2/3	739									
44	44	389/3	389/3	0.3333333333333333	1/6	1/6	Chord	3/4	3	1	1/12		1/8	2/3	740									
44	44	130	130	0.3333333333333333	1/4	1/4	Chord	3/4	3	1	1/12		1/8	2/3	741									
44	44	391/3	391/3	0.3333333333333333	1/3	1/3	Chord	3/4	3	1	1/12		1/8	2/3	742									
44	44	392/3	392/3	0.3333333333333333	5/12	5/12	Chord	3/4	3	1	1/12		1/8	2/3	743									
44	44	131	131	0.3333333333333333	1/2	1/2	Chord	3/4	3	1	1/12		1/8	2/3	744									
44	44	394/3	394/3	0.3333333333333333	7/12	7/12	Chord	3/4	3	1	1/12		1/8	2/3	745									
44	44	395/3	395/3	0.3333333333333333	2/3	2/3	Chord	3/4	3	1	1/12		1/8	2/3	746									
44	44	129	129	0.3333333333333333	0	0	Chord	3/4	4	1	1/12		1/8	2/3	747									
44	44	388/3	388/3	0.3333333333333333	1/12	1/12	Chord	3/4	4	1	1/12		1/8	2/3	748									
44	44	389/3	389/3	0.3333333333333333	1/6	1/6	Chord	3/4	4	1	1/12		1/8	2/3	749									
44	44	130	130	0.3333333333333333	1/4	1/4	Chord	3/4	4	1	1/12		1/8	2/3	750									
44	44	391/3	391/3	0.3333333333333333	1/3	1/3	Chord	3/4	4	1	1/12		1/8	2/3	751									
44	44	392/3	392/3	0.3333333333333333	5/12	5/12	Chord	3/4	4	1	1/12		1/8	2/3	752									
44	44	131	131	0.3333333333333333	1/2	1/2	Chord	3/4	4	1	1/12		1/8	2/3	753									
44	44	394/3	394/3	0.3333333333333333	7/12	7/12	Chord	3/4	4	1	1/12		1/8	2/3	754									
44	44	395/3	395/3	0.3333333333333333	2/3	2/3	Chord	3/4	4	1	1/12		1/8	2/3	755									
45	45	132	132	0.0	0	0	Dynamic	3/4	1	1	0					p								
45	45	529/4	529/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	756									
45	45	531/4	531/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	757									
45	45	533/4	533/4	0.0	5/16	5/16	Spanner	3/4	1	1	0													34
45	45	533/4	533/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	758							161		34
45	45	267/2	267/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	759							161		34
45	45	535/4	535/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	760									34
45	45	134	134	0.0	1/2	1/2	Spanner	3/4	1	1	0													
45	45	134	134	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	761							162		
45	45	537/4	537/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	762									
45	45	539/4	539/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	763									
45	45	132	132	0.3333333333333333	0	0	Chord	3/4	2	1	1/12		1/8	2/3	764									
45	45	397/3	397/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12		1/8	2/3	765									
45	45	398/3	398/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12		1/8	2/3	766									
45	45	133	133	0.0	1/4	1/4	Spanner	3/4	2	1	0													35
45	45	133	133	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12		1/8	2/3	767									35
45	45	400/3	400/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12		1/8	2/3	768									35
45	45	401/3	401/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12		1/8	2/3	769									35
45	45	134	134	0.0	1/2	1/2	Spanner	3/4	2	1	0													
45	45	134	134	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12		1/8	2/3	770									
45	45	403/3	403/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12		1/8	2/3	771									
45	45	404/3	404/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12		1/8	2/3	772									
45	45	132	132	0.0	0	0	Dynamic	3/4	3	1	0					p								
45	45	132	132	0.0	0	0	Dynamic	3/4	3	1	0					p								
45	45	132	132	0.3333333333333333	0	0	Chord	3/4	3	1	1/12		1/8	2/3	773									
45	45	397/3	397/3	0.3333333333333333	1/12	1/12	Chord	3/4	3	1	1/12		1/8	2/3	774									
45	45	398/3	398/3	0.3333333333333333	1/6	1/6	Chord	3/4	3	1	1/12		1/8	2/3	775									
45	45	133	133	0.0	1/4	1/4	Spanner	3/4	3	1	0													36
45	45	133	133	0.3333333333333333	1/4	1/4	Chord	3/4	3	1	1/12		1/8	2/3	776									36
45	45	400/3	400/3	0.3333333333333333	1/3	1/3	Chord	3/4	3	1	1/12		1/8	2/3	777									36
45	45	401/3	401/3	0.3333333333333333	5/12	5/12	Chord	3/4	3	1	1/12		1/8	2/3	778									36
45	45	134	134	0.0	1/2	1/2	Spanner	3/4	3	1	0													
45	45	134	134	0.3333333333333333	1/2	1/2	Chord	3/4	3	1	1/12		1/8	2/3	779									
45	45	403/3	403/3	0.3333333333333333	7/12	7/12	Chord	3/4	3	1	1/12		1/8	2/3	780									
45	45	404/3	404/3	0.3333333333333333	2/3	2/3	Chord	3/4	3	1	1/12		1/8	2/3	781									
45	45	132	132	0.0	0	0	Dynamic	3/4	4	1	0					p								
45	45	132	132	0.3333333333333333	0	0	Chord	3/4	4	1	1/12		1/8	2/3	782									
45	45	397/3	397/3	0.3333333333333333	1/12	1/12	Chord	3/4	4	1	1/12		1/8	2/3	783									
45	45	398/3	398/3	0.3333333333333333	1/6	1/6	Chord	3/4	4	1	1/12		1/8	2/3	784									
45	45	133	133	0.0	1/4	1/4	Spanner	3/4	4	1	0													37
45	45	133	133	0.3333333333333333	1/4	1/4	Chord	3/4	4	1	1/12		1/8	2/3	785									37
45	45	400/3	400/3	0.3333333333333333	1/3	1/3	Chord	3/4	4	1	1/12		1/8	2/3	786									37
45	45	401/3	401/3	0.3333333333333333	5/12	5/12	Chord	3/4	4	1	1/12		1/8	2/3	787									37
45	45	134	134	0.0	1/2	1/2	Spanner	3/4	4	1	0													
45	45	134	134	0.3333333333333333	1/2	1/2	Chord	3/4	4	1	1/12		1/8	2/3	788									
45	45	403/3	403/3	0.3333333333333333	7/12	7/12	Chord	3/4	4	1	1/12		1/8	2/3	789									
45	45	404/3	404/3	0.3333333333333333	2/3	2/3	Chord	3/4	4	1	1/12		1/8	2/3	790									
46	46	541/4	541/4	0.0	1/16	1/16	StaffText	3/4	1	1	0							<i>cresc.</i>						
46	46	541/4	541/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32		1/32	1	791							163		
46	46	1083/8	1083/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32		1/32	1	792									
46	46	543/4	543/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	793							164		
46	46	1087/8	1087/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	794									
46	46	545/4	545/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32		1/32	1	795							165		
46	46	1091/8	1091/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32		1/32	1	796									
46	46	547/4	547/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32		1/32	1	797							166		
46	46	1095/8	1095/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	798									
46	46	137	137	0.0	1/2	1/2	Spanner	3/4	1	1	0													38
46	46	137	137	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	799							167		38
46	46	549/4	549/4	0.5	9/16	9/16	Chord	3/4	1	1	1/8		1/8	1	800							167		38
46	46	551/4	551/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	801									38
46	46	135	135	0.0	0	0	StaffText	3/4	2	1	0							<i>cresc.</i>						
46	46	135	135	0.3333333333333333	0	0	Chord	3/4	2	1	1/12		1/8	2/3	802									
46	46	406/3	406/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12		1/8	2/3	803									
46	46	407/3	407/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12		1/8	2/3	804									
46	46	136	136	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12		1/8	2/3	805									
46	46	409/3	409/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12		1/8	2/3	806									
46	46	410/3	410/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12		1/8	2/3	807									
46	46	137	137	0.0	1/2	1/2	Spanner	3/4	2	1	0													39
46	46	137	137	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12		1/8	2/3	808									39
46	46	412/3	412/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12		1/8	2/3	809									39
46	46	413/3	413/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12		1/8	2/3	810									39
46	46	135	135	0.0	0	0	StaffText	3/4	3	1	0							<i>cresc.</i>						
46	46	135	135	0.3333333333333333	0	0	Chord	3/4	3	1	1/12		1/8	2/3	811									
46	46	406/3	406/3	0.3333333333333333	1/12	1/12	Chord	3/4	3	1	1/12		1/8	2/3	812									
46	46	407/3	407/3	0.3333333333333333	1/6	1/6	Chord	3/4	3	1	1/12		1/8	2/3	813									
46	46	136	136	0.3333333333333333	1/4	1/4	Chord	3/4	3	1	1/12		1/8	2/3	814									
46	46	409/3	409/3	0.3333333333333333	1/3	1/3	Chord	3/4	3	1	1/12		1/8	2/3	815									
46	46	410/3	410/3	0.3333333333333333	5/12	5/12	Chord	3/4	3	1	1/12		1/8	2/3	816									
46	46	137	137	0.0	1/2	1/2	Spanner	3/4	3	1	0													40
46	46	137	137	0.3333333333333333	1/2	1/2	Chord	3/4	3	1	1/12		1/8	2/3	817									40
46	46	412/3	412/3	0.3333333333333333	7/12	7/12	Chord	3/4	3	1	1/12		1/8	2/3	818									40
46	46	413/3	413/3	0.3333333333333333	2/3	2/3	Chord	3/4	3	1	1/12		1/8	2/3	819									40
46	46	135	135	0.0	0	0	StaffText	3/4	4	1	0							<i>cresc.</i>						
46	46	135	135	0.3333333333333333	0	0	Chord	3/4	4	1	1/12		1/8	2/3	820									
46	46	406/3	406/3	0.3333333333333333	1/12	1/12	Chord	3/4	4	1	1/12		1/8	2/3	821									
46	46	407/3	407/3	0.3333333333333333	1/6	1/6	Chord	3/4	4	1	1/12		1/8	2/3	822									
46	46	136	136	0.3333333333333333	1/4	1/4	Chord	3/4	4	1	1/12		1/8	2/3	823									
46	46	409/3	409/3	0.3333333333333333	1/3	1/3	Chord	3/4	4	1	1/12		1/8	2/3	824									
46	46	410/3	410/3	0.3333333333333333	5/12	5/12	Chord	3/4	4	1	1/12		1/8	2/3	825									
46	46	137	137	0.0	1/2	1/2	Spanner	3/4	4	1	0													41
46	46	137	137	0.3333333333333333	1/2	1/2	Chord	3/4	4	1	1/12		1/8	2/3	826									41
46	46	412/3	412/3	0.3333333333333333	7/12	7/12	Chord	3/4	4	1	1/12		1/8	2/3	827									41
46	46	413/3	413/3	0.3333333333333333	2/3	2/3	Chord	3/4	4	1	1/12		1/8	2/3	828									41
47	47	138	138	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	829							168		38
47	47	277/2	277/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	830							168		38
47	47	555/4	555/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	831									38
47	47	139	139	0.0	1/4	1/4	Spanner	3/4	1	1	0													
47	47	139	139	0.0	1/4	1/4	Spanner	3/4	1	1	0												55	
47	47	139	139	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	832								55	
47	47	138	138	0.3333333333333333	0	0	Chord	3/4	2	1	1/12		1/8	2/3	833									39
47	47	415/3	415/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12		1/8	2/3	834									39
47	47	416/3	416/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12		1/8	2/3	835									39
47	47	139	139	0.0	1/4	1/4	Spanner	3/4	2	1	0													
47	47	139	139	0.0	1/4	1/4	Spanner	3/4	2	1	0												56	
47	47	139	139	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	836								56	
47	47	138	138	0.3333333333333333	0	0	Chord	3/4	3	1	1/12		1/8	2/3	837									40
47	47	415/3	415/3	0.3333333333333333	1/12	1/12	Chord	3/4	3	1	1/12		1/8	2/3	838									40
47	47	416/3	416/3	0.3333333333333333	1/6	1/6	Chord	3/4	3	1	1/12		1/8	2/3	839									40
47	47	139	139	0.0	1/4	1/4	Spanner	3/4	3	1	0													
47	47	139	139	0.0	1/4	1/4	Spanner	3/4	3	1	0												57	
47	47	139	139	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	840								57	
47	47	140	140	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	841								57	
47	47	138	138	0.3333333333333333	0	0	Chord	3/4	4	1	1/12		1/8	2/3	842									41
47	47	415/3	415/3	0.3333333333333333	1/12	1/12	Chord	3/4	4	1	1/12		1/8	2/3	843									41
47	47	416/3	416/3	0.3333333333333333	1/6	1/6	Chord	3/4	4	1	1/12		1/8	2/3	844									41
47	47	139	139	0.0	1/4	1/4	Spanner	3/4	4	1	0													
47	47	139	139	0.0	1/4	1/4	Spanner	3/4	4	1	0												58	
47	47	139	139	2.0	1/4	1/4	Chord	3/4	4	1	1/2		1/2	1	845								58	
48	48	141	141	0.0	0	0	Spanner	3/4	1	1	0													
48	48	141	141	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	846									
48	48	141	141	0.0	0	0	StaffText	3/4	2	1	0							<i>cresc.</i>						
48	48	141	141	0.0	0	0	Spanner	3/4	2	1	0													
48	48	141	141	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	847							169		
48	48	283/2	283/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	848									
48	48	142	142	0.0	1/4	1/4	Spanner	3/4	2	1	0												59	
48	48	142	142	1.5	1/4	1/4	Chord	3/4	2	1	3/8		1/4	3/2	849							170	59	
48	48	287/2	287/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	850								59	
48	48	141	141	0.0	0	0	StaffText	3/4	3	1	0							<i>cresc.</i>						
48	48	141	141	0.0	0	0	Spanner	3/4	3	1	0													
48	48	141	141	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	851							171		
48	48	283/2	283/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	852									
48	48	142	142	0.0	1/4	1/4	Spanner	3/4	3	1	0												60	
48	48	142	142	1.5	1/4	1/4	Chord	3/4	3	1	3/8		1/4	3/2	853							172	60	
48	48	287/2	287/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	854								60	
48	48	141	141	0.0	0	0	StaffText	3/4	4	1	0							<i>cresc.</i>						
48	48	141	141	0.0	0	0	Spanner	3/4	4	1	0													
48	48	141	141	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	855									
48	48	142	142	0.0	1/4	1/4	Spanner	3/4	4	1	0												61	
48	48	142	142	1.5	1/4	1/4	Chord	3/4	4	1	3/8		1/4	3/2	856							173	61	
48	48	287/2	287/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	857								61	
49	49	146	146	0.0	1/2	1/2	Spanner	3/4	1	1	0												62	
49	49	146	146	0.0	1/2	1/2	Spanner	3/4	1	1	0												62	42
49	49	146	146	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	858							174	62	42
49	49	587/4	587/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	859								62	42
49	49	144	144	0.0	0	0	Dynamic	3/4	2	1	0					p								
49	49	144	144	0.0	0	0	Spanner	3/4	2	1	0													
49	49	144	144	0.0	0	0	Spanner	3/4	2	1	0													43
49	49	144	144	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	860									43
49	49	289/2	289/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	861							175		43
49	49	145	145	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	862							175		43
49	49	291/2	291/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	863							175		43
49	49	146	146	0.0	1/2	1/2	Spanner	3/4	2	1	0											175		
49	49	146	146	0.0	1/2	1/2	Spanner	3/4	2	1	0											175	63	
49	49	146	146	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	864							175	63	
49	49	293/2	293/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	865								63	
49	49	144	144	0.0	0	0	Dynamic	3/4	3	1	0					p								
49	49	144	144	0.0	0	0	Spanner	3/4	3	1	0													
