mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin	Trill:trill
395	395	591	591	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	5075										
395	395	591	591	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	5076		articStaccatoAbove								
395	395	2365/4	2365/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	5077		articStaccatoAbove								
395	395	1183/2	1183/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	5078		articStaccatoAbove								
395	395	2367/4	2367/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	5079		articStaccatoAbove								
395	395	592	592	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	5080		articStaccatoAbove								
395	395	2369/4	2369/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	5081		articStaccatoAbove								
395	395	591	591	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	5082										
395	395	2365/4	2365/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	5083										
395	395	1183/2	1183/2	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	5084										
395	395	2367/4	2367/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	5085		articStaccatoAbove								
395	395	592	592	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	5086		articStaccatoAbove								
395	395	2369/4	2369/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	5087		articStaccatoAbove								
395	395	591	591	0.25	0	0	Chord	3/8	4	1	1/16		1/16	1	5088										
395	395	2365/4	2365/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	5089										
395	395	1183/2	1183/2	0.25	1/8	1/8	Chord	3/8	4	1	1/16		1/16	1	5090										
395	395	2367/4	2367/4	0.25	3/16	3/16	Chord	3/8	4	1	1/16		1/16	1	5091										
395	395	592	592	0.25	1/4	1/4	Chord	3/8	4	1	1/16		1/16	1	5092										
395	395	2369/4	2369/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	5093										
396	396	1185/2	1185/2	0.75	0	0	Chord	3/8	1	1	3/16		1/8	3/2	5094										
396	396	2373/4	2373/4	0.5	3/16	3/16	Chord	3/8	1	1	1/8		1/8	1	5095										
396	396	2375/4	2375/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	5096										
396	396	1185/2	1185/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	5097		articStaccatoAbove								
396	396	2371/4	2371/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	5098		articStaccatoAbove								
396	396	593	593	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	5099		articStaccatoAbove								
396	396	2373/4	2373/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	5100		articStaccatoAbove								
396	396	1187/2	1187/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	5101		articStaccatoAbove								
396	396	2375/4	2375/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	5102		articStaccatoAbove								
396	396	1185/2	1185/2	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	5103		articStaccatoAbove								
396	396	2371/4	2371/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	5104		articStaccatoAbove								
396	396	593	593	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	5105		articStaccatoAbove								
396	396	2373/4	2373/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	5106		articStaccatoAbove								
396	396	1185/2	1185/2	0.5	0	0	Chord	3/8	4	1	1/8		1/8	1	5107										
396	396	2373/4	2373/4	0.25	3/16	3/16	Chord	3/8	4	1	1/16		1/16	1	5108		articStaccatoBelow								
396	396	1187/2	1187/2	0.25	1/4	1/4	Chord	3/8	4	1	1/16		1/16	1	5109		articStaccatoBelow								
396	396	2375/4	2375/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	5110		articStaccatoBelow								
397	397	594	594	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	5111										
397	397	2377/4	2377/4	0.5	1/16	1/16	Chord	3/8	1	1	1/8		1/8	1	5112										
397	397	2379/4	2379/4	0.5	3/16	3/16	Chord	3/8	1	1	1/8		1/8	1	5113										
397	397	2381/4	2381/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	5114										
397	397	594	594	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	5115										
397	397	2379/4	2379/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	5116		articStaccatoBelow								
397	397	595	595	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	5117		articStaccatoBelow								
397	397	2381/4	2381/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	5118		articStaccatoBelow								
397	397	2377/4	2377/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	5119		articStaccatoBelow								
397	397	1189/2	1189/2	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	5120		articStaccatoBelow								
397	397	2379/4	2379/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	5121		articStaccatoBelow								
397	397	2381/4	2381/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	5122										
397	397	594	594	0.25	0	0	Chord	3/8	4	1	1/16		1/16	1	5123		articStaccatoBelow								
397	397	2377/4	2377/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	5124		articStaccatoBelow								
397	397	1189/2	1189/2	0.25	1/8	1/8	Chord	3/8	4	1	1/16		1/16	1	5125		articStaccatoBelow								
397	397	2379/4	2379/4	0.25	3/16	3/16	Chord	3/8	4	1	1/16		1/16	1	5126		articStaccatoBelow								
397	397	595	595	0.25	1/4	1/4	Chord	3/8	4	1	1/16		1/16	1	5127		articStaccatoBelow								
397	397	2381/4	2381/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	5128		articStaccatoBelow								
398	398	1191/2	1191/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	5129										
398	398	2383/4	2383/4	0.5	1/16	1/16	Chord	3/8	1	1	1/8		1/8	1	5130										
398	398	2385/4	2385/4	0.5	3/16	3/16	Chord	3/8	1	1	1/8		1/8	1	5131										
398	398	2387/4	2387/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	5132										
398	398	1191/2	1191/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	5133										
398	398	2383/4	2383/4	0.5	1/16	1/16	Chord	3/8	2	1	1/8		1/8	1	5134										
398	398	2385/4	2385/4	0.5	3/16	3/16	Chord	3/8	2	1	1/8		1/8	1	5135										
398	398	2387/4	2387/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	5136										
398	398	1191/2	1191/2	0.5	0	0	Chord	3/8	3	1	1/8		1/8	1	5137										
398	398	2385/4	2385/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	5138		articStaccatoBelow								
398	398	1193/2	1193/2	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	5139		articStaccatoBelow								
398	398	2387/4	2387/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	5140		articStaccatoBelow								
398	398	1191/2	1191/2	0.25	0	0	Chord	3/8	4	1	1/16		1/16	1	5141		articStaccatoBelow								
398	398	2383/4	2383/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	5142		articStaccatoBelow								
398	398	596	596	0.25	1/8	1/8	Chord	3/8	4	1	1/16		1/16	1	5143		articStaccatoBelow								
399	399	597	597	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	5144										
399	399	2389/4	2389/4	0.5	1/16	1/16	Chord	3/8	1	1	1/8		1/8	1	5145										
399	399	2391/4	2391/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	5146		articStaccatoAbove								
399	399	598	598	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	5147		articStaccatoAbove								
399	399	2393/4	2393/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	5148		articStaccatoAbove								
399	399	597	597	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	5149		articStaccatoAbove								
399	399	2389/4	2389/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	5150		articStaccatoAbove								
399	399	1195/2	1195/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	5151		articStaccatoAbove								
400	400	2395/4	2395/4	0.5	1/16	1/16	Chord	3/8	1	1	1/8		1/8	1	5152										
400	400	2397/4	2397/4	0.5	3/16	3/16	Chord	3/8	1	1	1/8		1/8	1	5153										
400	400	2399/4	2399/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	5154										
400	400	2395/4	2395/4	0.5	1/16	1/16	Chord	3/8	2	1	1/8		1/8	1	5155										
400	400	2397/4	2397/4	0.5	3/16	3/16	Chord	3/8	2	1	1/8		1/8	1	5156										
400	400	2399/4	2399/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	5157										
400	400	2397/4	2397/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	5158										
400	400	1199/2	1199/2	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	5159										
400	400	2399/4	2399/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	5160										
400	400	1197/2	1197/2	0.25	0	0	Chord	3/8	4	1	1/16		1/16	1	5161										
400	400	2395/4	2395/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	5162										
400	400	599	599	0.25	1/8	1/8	Chord	3/8	4	1	1/16		1/16	1	5163										
401	401	600	600	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	5164										
401	401	2401/4	2401/4	0.5	1/16	1/16	Chord	3/8	1	1	1/8		1/8	1	5165										
401	401	2403/4	2403/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	5166										
401	401	601	601	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	5167										
401	401	2405/4	2405/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	5168										
401	401	600	600	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	5169										
401	401	2401/4	2401/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	5170										
401	401	1201/2	1201/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	5171										
402	402	2407/4	2407/4	0.5	1/16	1/16	Chord	3/8	1	1	1/8		1/8	1	5172										
402	402	2409/4	2409/4	0.0	3/16	3/16	StaffText	3/8	1	1	0							<i>cresc.</i>							
402	402	2409/4	2409/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	5173										
402	402	1205/2	1205/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	5174										
402	402	2411/4	2411/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	5175										
402	402	602	602	0.0	1/8	1/8	StaffText	3/8	2	1	0							<i>cresc.</i>							
402	402	602	602	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	5176										
402	402	2409/4	2409/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	5177										
402	402	1205/2	1205/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	5178										
402	402	2407/4	2407/4	0.0	1/16	1/16	StaffText	3/8	3	1	0							<i>cresc.</i>							
402	402	2407/4	2407/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	5179										
402	402	602	602	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	5180										
402	402	2409/4	2409/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	5181										
402	402	1203/2	1203/2	0.0	0	0	StaffText	3/8	4	1	0							<i>cresc.</i>							
402	402	1203/2	1203/2	0.25	0	0	Chord	3/8	4	1	1/16		1/16	1	5182										
402	402	2407/4	2407/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	5183										
402	402	602	602	0.25	1/8	1/8	Chord	3/8	4	1	1/16		1/16	1	5184										
403	403	2413/4	2413/4	0.5	1/16	1/16	Chord	3/8	1	1	1/8		1/8	1	5185										
403	403	2415/4	2415/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	5186										
403	403	604	604	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	5187										
403	403	2417/4	2417/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	5188										
403	403	1207/2	1207/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	5189										
403	403	2415/4	2415/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	5190										
403	403	604	604	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	5191										
403	403	2413/4	2413/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	5192										
403	403	1207/2	1207/2	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	5193										
403	403	2415/4	2415/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	5194										
403	403	603	603	0.25	0	0	Chord	3/8	4	1	1/16		1/16	1	5195										
403	403	2413/4	2413/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	5196										
403	403	1207/2	1207/2	0.25	1/8	1/8	Chord	3/8	4	1	1/16		1/16	1	5197										
404	404	1209/2	1209/2	0.0	0	0	Dynamic	3/8	1	1	0					p									
404	404	1209/2	1209/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	5198										
404	404	1209/2	1209/2	0.0	0	0	Dynamic	3/8	2	1	0					p									
404	404	1209/2	1209/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	5199										
404	404	1209/2	1209/2	0.0	0	0	Dynamic	3/8	3	1	0					p									
404	404	1209/2	1209/2	0.5	0	0	Chord	3/8	3	1	1/8		1/8	1	5200										
404	404	1209/2	1209/2	0.0	0	0	Dynamic	3/8	4	1	0					p									
404	404	1209/2	1209/2	0.25	0	0	Chord	3/8	4	1	1/16		1/16	1	5201		articStaccatoBelow								
404	404	2419/4	2419/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	5202		articStaccatoBelow								
404	404	605	605	0.25	1/8	1/8	Chord	3/8	4	1	1/16		1/16	1	5203		articStaccatoBelow								
404	404	2421/4	2421/4	0.25	3/16	3/16	Chord	3/8	4	1	1/16		1/16	1	5204		articStaccatoBelow								
404	404	1211/2	1211/2	0.25	1/4	1/4	Chord	3/8	4	1	1/16		1/16	1	5205		articStaccatoBelow								
404	404	2423/4	2423/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	5206		articStaccatoBelow								
405	405	606	606	0.25	0	0	Chord	3/8	4	1	1/16		1/16	1	5207										
405	405	2425/4	2425/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	5208										
405	405	1213/2	1213/2	0.25	1/8	1/8	Chord	3/8	4	1	1/16		1/16	1	5209										
405	405	2427/4	2427/4	0.25	3/16	3/16	Chord	3/8	4	1	1/16		1/16	1	5210										
405	405	607	607	0.25	1/4	1/4	Chord	3/8	4	1	1/16		1/16	1	5211										
405	405	2429/4	2429/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	5212										
406	406	1215/2	1215/2	0.25	0	0	Chord	3/8	4	1	1/16		1/16	1	5213										
406	406	2431/4	2431/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	5214										
406	406	608	608	0.25	1/8	1/8	Chord	3/8	4	1	1/16		1/16	1	5215										
406	406	2433/4	2433/4	0.25	3/16	3/16	Chord	3/8	4	1	1/16		1/16	1	5216										
406	406	1217/2	1217/2	0.25	1/4	1/4	Chord	3/8	4	1	1/16		1/16	1	5217										
406	406	2435/4	2435/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	5218										
407	407	1219/2	1219/2	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	5219		articStaccatoBelow								
407	407	2439/4	2439/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	5220		articStaccatoBelow								
407	407	610	610	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	5221		articStaccatoBelow								
407	407	2441/4	2441/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	5222		articStaccatoBelow								
407	407	609	609	0.25	0	0	Chord	3/8	4	1	1/16		1/16	1	5223										
407	407	2437/4	2437/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	5224										
407	407	1219/2	1219/2	0.25	1/8	1/8	Chord	3/8	4	1	1/16		1/16	1	5225										
407	407	2439/4	2439/4	0.25	3/16	3/16	Chord	3/8	4	1	1/16		1/16	1	5226										
407	407	610	610	0.25	1/4	1/4	Chord	3/8	4	1	1/16		1/16	1	5227										
407	407	2441/4	2441/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	5228										
408	408	1221/2	1221/2	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	5229		articStaccatoBelow								
408	408	2443/4	2443/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	5230		articStaccatoBelow								
408	408	611	611	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	5231		articStaccatoBelow								
408	408	2445/4	2445/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	5232		articStaccatoBelow								
408	408	1223/2	1223/2	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	5233		articStaccatoBelow								
408	408	2447/4	2447/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	5234		articStaccatoBelow								
408	408	1221/2	1221/2	0.25	0	0	Chord	3/8	4	1	1/16		1/16	1	5235										
408	408	2443/4	2443/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	5236										
408	408	611	611	0.25	1/8	1/8	Chord	3/8	4	1	1/16		1/16	1	5237										
408	408	2445/4	2445/4	0.25	3/16	3/16	Chord	3/8	4	1	1/16		1/16	1	5238										
408	408	1223/2	1223/2	0.25	1/4	1/4	Chord	3/8	4	1	1/16		1/16	1	5239										
408	408	2447/4	2447/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	5240										
409	409	612	612	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	5241										
409	409	2449/4	2449/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	5242										
409	409	1225/2	1225/2	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	5243										
409	409	2451/4	2451/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	5244										
409	409	613	613	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	5245										
409	409	2453/4	2453/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	5246										
409	409	612	612	0.25	0	0	Chord	3/8	4	1	1/16		1/16	1	5247										
409	409	2449/4	2449/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	5248										
409	409	1225/2	1225/2	0.25	1/8	1/8	Chord	3/8	4	1	1/16		1/16	1	5249										
409	409	2451/4	2451/4	0.25	3/16	3/16	Chord	3/8	4	1	1/16		1/16	1	5250										
409	409	613	613	0.25	1/4	1/4	Chord	3/8	4	1	1/16		1/16	1	5251										
409	409	2453/4	2453/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	5252										
410	410	1227/2	1227/2	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	5253										
410	410	2455/4	2455/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	5254										
410	410	614	614	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	5255										
410	410	2457/4	2457/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	5256										
410	410	1229/2	1229/2	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	5257										
410	410	2459/4	2459/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	5258										
410	410	1227/2	1227/2	0.25	0	0	Chord	3/8	4	1	1/16		1/16	1	5259										
410	410	2455/4	2455/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	5260										
410	410	614	614	0.25	1/8	1/8	Chord	3/8	4	1	1/16		1/16	1	5261										
410	410	2457/4	2457/4	0.25	3/16	3/16	Chord	3/8	4	1	1/16		1/16	1	5262										
410	410	1229/2	1229/2	0.25	1/4	1/4	Chord	3/8	4	1	1/16		1/16	1	5263										
410	410	2459/4	2459/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	5264										
411	411	1231/2	1231/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	5265		articStaccatoAbove								
411	411	2463/4	2463/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	5266		articStaccatoAbove								
411	411	616	616	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	5267		articStaccatoAbove								
411	411	2465/4	2465/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	5268		articStaccatoAbove								
411	411	616	616	0.0	1/4	1/4	Dynamic	3/8	2	1	0					p									
411	411	616	616	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	5269		articStaccatoBelow								
411	411	2465/4	2465/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	5270		articStaccatoBelow								
411	411	615	615	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	5271										
411	411	2461/4	2461/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	5272										
411	411	1231/2	1231/2	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	5273										
411	411	2463/4	2463/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	5274										
411	411	616	616	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	5275										
411	411	2465/4	2465/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	5276										
411	411	615	615	0.25	0	0	Chord	3/8	4	1	1/16		1/16	1	5277										
411	411	2461/4	2461/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	5278										
411	411	1231/2	1231/2	0.25	1/8	1/8	Chord	3/8	4	1	1/16		1/16	1	5279										
411	411	2463/4	2463/4	0.25	3/16	3/16	Chord	3/8	4	1	1/16		1/16	1	5280										
411	411	616	616	0.25	1/4	1/4	Chord	3/8	4	1	1/16		1/16	1	5281										
411	411	2465/4	2465/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	5282										
412	412	1233/2	1233/2	0.0	0	0	StaffText	3/8	1	1	0							<i>cresc.</i>							
412	412	1233/2	1233/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	5283		articStaccatoAbove								
412	412	2467/4	2467/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	5284		articStaccatoAbove								
412	412	617	617	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	5285		articStaccatoAbove								
412	412	2469/4	2469/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	5286		articStaccatoAbove								
412	412	1235/2	1235/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	5287		articStaccatoAbove								
412	412	2471/4	2471/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	5288		articStaccatoAbove								
412	412	1233/2	1233/2	0.0	0	0	StaffText	3/8	2	1	0							<i>cresc.</i>							
412	412	1233/2	1233/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	5289		articStaccatoBelow								
412	412	2467/4	2467/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	5290		articStaccatoBelow								
412	412	617	617	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	5291		articStaccatoBelow								
412	412	2469/4	2469/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	5292		articStaccatoBelow								
412	412	1235/2	1235/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	5293		articStaccatoBelow								
412	412	2471/4	2471/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	5294		articStaccatoBelow								
412	412	1233/2	1233/2	0.0	0	0	StaffText	3/8	3	1	0							<i>cresc.</i>							
412	412	1233/2	1233/2	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	5295										
412	412	2467/4	2467/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	5296										
412	412	617	617	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	5297										
412	412	2469/4	2469/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	5298										
412	412	1235/2	1235/2	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	5299										
412	412	2471/4	2471/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	5300										
412	412	1233/2	1233/2	0.0	0	0	StaffText	3/8	4	1	0							<i>cresc.</i>							
412	412	1233/2	1233/2	0.25	0	0	Chord	3/8	4	1	1/16		1/16	1	5301										
412	412	2467/4	2467/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	5302										
412	412	617	617	0.25	1/8	1/8	Chord	3/8	4	1	1/16		1/16	1	5303										
412	412	2469/4	2469/4	0.25	3/16	3/16	Chord	3/8	4	1	1/16		1/16	1	5304										
412	412	1235/2	1235/2	0.25	1/4	1/4	Chord	3/8	4	1	1/16		1/16	1	5305										
412	412	2471/4	2471/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	5306										
413	413	618	618	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	5307										
413	413	2473/4	2473/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	5308										
413	413	1237/2	1237/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	5309										
413	413	2475/4	2475/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	5310										
413	413	619	619	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	5311										
413	413	2477/4	2477/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	5312										
413	413	618	618	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	5313										
413	413	2473/4	2473/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	5314										
413	413	1237/2	1237/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	5315										
413	413	2475/4	2475/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	5316										
413	413	619	619	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	5317										
413	413	2477/4	2477/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	5318										
413	413	618	618	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	5319										
413	413	2473/4	2473/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	5320										
413	413	1237/2	1237/2	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	5321										
413	413	2475/4	2475/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	5322										
413	413	619	619	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	5323										
