quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	harmony_layer	label	regex_match	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1623/2	2.0	207	203	1/2	1/2	2/2	4	1		1	V7	dcml	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1627/2	2.0	208	204	0	0	2/2	4	1		1	I(+2)	dcml	A	I		I(+2)	I			+2				M	0	0	0, 4, 1	2	0	0
1631/2	1.0	208	204	1/2	1/2	2/2	4	1		1	i6	dcml	A	I		i6	i		6					m	0	0	-3, 1, 0		0	-3
1633/2	1.0	208	204	3/4	3/4	2/2	4	1		1	i	dcml	A	I		i	i							m	0	0	0, -3, 1		0	0
1635/2	1.0	209	205	0	0	2/2	4	1		1	V	dcml	A	I		V	V							M	0	0	1, 5, 2		1	1
1637/2	1.0	209	205	1/4	1/4	2/2	4	1		1	i	dcml	A	I		i	i							m	0	0	0, -3, 1		0	0
1639/2	1.0	209	205	1/2	1/2	2/2	4	1		1	V	dcml	A	I		V	V							M	0	0	1, 5, 2		1	1
1641/2	1.0	209	205	3/4	3/4	2/2	4	1		1	i	dcml	A	I		i	i							m	0	0	0, -3, 1		0	0
1643/2	4.0	210	206	0	0	2/2	4	1		1	V\\	dcml	A	I		V	V						\\	M	0	0	1, 5, 2		1	1
1651/2	4.0	211	207	0	0	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
1659/2	4.0	212	208	0	0	2/2	4	1		1	IV	dcml	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
1667/2	4.0	213	209	0	0	2/2	4	1		1	V	dcml	A	I		V	V							M	0	0	1, 5, 2		1	1
1675/2	4.0	214	210	0	0	2/2	4	1		1	#vii65/ii	dcml	A	I		#vii65/ii	#vii		65		ii			mm7	0	0	4, 8, 5, 7		7	4
1683/2	2.0	215	211	0	0	2/2	4	1		1	V/ii	dcml	A	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
1687/2	4.0	215	211	1/2	1/2	2/2	4	1		1	ii	dcml	A	I		ii	ii							m	0	0	2, -1, 3		2	2
1695/2	2.0	216	212	1/2	1/2	2/2	4	1		1	I6	dcml	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
1699/2	1.0	217	213	0	0	2/2	4	1		1	ii6(2)	dcml	A	I		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
1701/2	1.0	217	213	1/4	1/4	2/2	4	1		1	ii6	dcml	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
1703/2	1.0	217	213	1/2	1/2	2/2	4	1		1	V6/V	dcml	A	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
1705/2	1.0	217	213	3/4	3/4	2/2	4	1		1	V65/V	dcml	A	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
1707/2	1.0	218	214	0	0	2/2	4	1		1	V(4)	dcml	A	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
1709/2	3.0	218	214	1/4	1/4	2/2	4	1		1	V\\	dcml	A	I		V	V						\\	M	0	0	1, 5, 2		1	1
1715/2	2.0	219	215	0	0	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
1719/2	2.0	219	215	1/2	1/2	2/2	4	1		1	vi	dcml	A	I		vi	vi							m	0	0	3, 0, 4		3	3
1723/2	2.0	220	216	0	0	2/2	4	1		1	IV	dcml	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
1727/2	2.0	220	216	1/2	1/2	2/2	4	1		1	ii	dcml	A	I		ii	ii							m	0	0	2, -1, 3		2	2
1731/2	2.0	221	217	0	0	2/2	4	1		1	V6	dcml	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
1735/2	2.0	221	217	1/2	1/2	2/2	4	1		1	V	dcml	A	I		V	V							M	0	0	1, 5, 2		1	1
1739/2	2.0	222	218	0	0	2/2	4	1		1	I6	dcml	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
1743/2	2.0	222	218	1/2	1/2	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
1747/2	1.0	223	219	0	0	2/2	4	1		1	vi	dcml	A	I		vi	vi							m	0	0	3, 0, 4		3	3
1749/2	1.0	223	219	1/4	1/4	2/2	4	1		1	IV	dcml	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
1751/2	1.0	223	219	1/2	1/2	2/2	4	1		1	ii	dcml	A	I		ii	ii							m	0	0	2, -1, 3		2	2
1753/2	1.0	223	219	3/4	3/4	2/2	4	1		1	iv	dcml	A	I		iv	iv							m	0	0	-1, -4, 0		-1	-1
1755/2	2.0	224	220	0	0	2/2	4	1		1	V65	dcml	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
1759/2	1.0	224	220	1/2	1/2	2/2	4	1		1	I(+2)	dcml	A	I		I(+2)	I			+2				M	0	0	0, 4, 1	2	0	0
1761/2	1.0	224	220	3/4	3/4	2/2	4	1		1	I6	dcml	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
1763/2	1.0	225	221	0	0	2/2	4	1		1	IV(7)	dcml	A	I		IV(7)	IV			7				M	0	0	-1, 3, 0	4	-1	-1
1765/2	1.0	225	221	1/4	1/4	2/2	4	1		1	ii	dcml	A	I		ii	ii							m	0	0	2, -1, 3		2	2
1767/2	1.0	225	221	1/2	1/2	2/2	4	1		1	V(64)	dcml	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
1769/2	1.0	225	221	3/4	3/4	2/2	4	1		1	V7	dcml	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1771/2	1.0	226	222	0	0	2/2	4	1		1	I\\	dcml	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
1773/2	1.0	226	222	1/4	1/4	2/2	4	1		1	V(64)	dcml	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
1775/2	2.0	226	222	1/2	1/2	2/2	4	1		1	V	dcml	A	I		V	V							M	0	0	1, 5, 2		1	1
1779/2	1.0	227	223	0	0	2/2	4	1		1	V(64)	dcml	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
1781/2	1.0	227	223	1/4	1/4	2/2	4	1		1	V	dcml	A	I		V	V							M	0	0	1, 5, 2		1	1
1783/2	1.0	227	223	1/2	1/2	2/2	4	1		1	V7(+2)	dcml	A	I		V7(+2)	V		7	+2				Mm7	0	0	1, 5, 2, -1	3	1	1
1785/2	1.0	227	223	3/4	3/4	2/2	4	1		1	vi7	dcml	A	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
1787/2	1.0	228	224	0	0	2/2	4	1		1	viio	dcml	A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
1789/2	1.0	228	224	1/4	1/4	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
1791/2	2.0	228	224	1/2	1/2	2/2	4	1		1	I6	dcml	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
1795/2	2.0	229	225	0	0	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
1799/2	1.0	229	225	1/2	1/2	2/2	4	1		1	V7(+2)	dcml	A	I		V7(+2)	V		7	+2				Mm7	0	0	1, 5, 2, -1	3	1	1
1801/2	1.0	229	225	3/4	3/4	2/2	4	1		1	vi7	dcml	A	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
1803/2	1.0	230	226	0	0	2/2	4	1		1	viio	dcml	A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
1805/2	1.0	230	226	1/4	1/4	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
1807/2	1.0	230	226	1/2	1/2	2/2	4	1		1	V7(+2)/ii	dcml	A	I		V7(+2)/ii	V		7	+2	ii			Mm7	0	0	3, 7, 4, 1	-2	3	3
1809/2	1.0	230	226	3/4	3/4	2/2	4	1		1	vii%7	dcml	A	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
1811/2	1.0	231	227	0	0	2/2	4	1		1	#viio/ii	dcml	A	I		#viio/ii	#vii	o			ii			o	0	0	7, 4, 1		7	7
1813/2	1.0	231	227	1/4	1/4	2/2	4	1		1	ii	dcml	A	I		ii	ii							m	0	0	2, -1, 3		2	2
1815/2	1.0	231	227	1/2	1/2	2/2	4	1		1	V7(+2)/IV	dcml	A	I		V7(+2)/IV	V		7	+2	IV			Mm7	0	0	0, 4, 1, -2	2	0	0
1817/2	1.0	231	227	3/4	3/4	2/2	4	1		1	ii7	dcml	A	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
1819/2	1.0	232	228	0	0	2/2	4	1		1	V65/IV	dcml	A	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
1821/2	1.0	232	228	1/4	1/4	2/2	4	1		1	IV	dcml	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
1823/2	1.0	232	228	1/2	1/2	2/2	4	1		1	I64	dcml	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
1825/2	1.0	232	228	3/4	3/4	2/2	4	1		1	IV6	dcml	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
1827/2	1.0	233	229	0	0	2/2	4	1		1	V65	dcml	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
1829/2	1.0	233	229	1/4	1/4	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
1831/2	1.0	233	229	1/2	1/2	2/2	4	1		1	V(64)	dcml	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
1833/2	1.0	233	229	3/4	3/4	2/2	4	1		1	V	dcml	A	I		V	V							M	0	0	1, 5, 2		1	1
1835/2	1.0	234	230	0	0	2/2	4	1		1	I\\	dcml	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
1837/2	1.0	234	230	1/4	1/4	2/2	4	1		1	V6	dcml	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
1839/2	1.0	234	230	1/2	1/2	2/2	4	1		1	IV6	dcml	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
1841/2	1.0	234	230	3/4	3/4	2/2	4	1		1	I64	dcml	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
1843/2	1.0	235	231	0	0	2/2	4	1		1	IV	dcml	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
1845/2	1.0	235	231	1/4	1/4	2/2	4	1		1	I6	dcml	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
1847/2	1.0	235	231	1/2	1/2	2/2	4	1		1	viio6	dcml	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
1849/2	1.0	235	231	3/4	3/4	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
1851/2	4.0	236	232	0	0	2/2	4	1		1	V6	dcml	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
1859/2	1.0	237	233	0	0	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
1861/2	1.0	237	233	1/4	1/4	2/2	4	1		1	ii6	dcml	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
1863/2	1.0	237	233	1/2	1/2	2/2	4	1		1	V(64)	dcml	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
1865/2	1.0	237	233	3/4	3/4	2/2	4	1		1	V7	dcml	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1867/2	1.0	238	234	0	0	2/2	4	1		1	I\\	dcml	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
1869/2	1.0	238	234	1/4	1/4	2/2	4	1		1	V6	dcml	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
1871/2	1.0	238	234	1/2	1/2	2/2	4	1		1	IV6	dcml	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
1873/2	1.0	238	234	3/4	3/4	2/2	4	1		1	I64	dcml	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
1875/2	1.0	239	235	0	0	2/2	4	1		1	IV	dcml	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
1877/2	1.0	239	235	1/4	1/4	2/2	4	1		1	I6	dcml	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
1879/2	1.0	239	235	1/2	1/2	2/2	4	1		1	V43	dcml	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
1881/2	1.0	239	235	3/4	3/4	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
1883/2	8.0	240	236	0	0	2/2	4	1		1	V43/vi	dcml	A	I		V43/vi	V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
1899/2	2.0	242	238	0	0	2/2	4	1		1	V7(+2)/vi	dcml	A	I		V7(+2)/vi	V		7	+2	vi			Mm7	0	0	4, 8, 5, 2	-1	4	4
1903/2	2.0	242	238	1/2	1/2	2/2	4	1		1	vi	dcml	A	I		vi	vi							m	0	0	3, 0, 4		3	3
1907/2	2.0	243	239	0	0	2/2	4	1		1	V7(+b2)/V	dcml	A	I		V7(+b2)/V	V		7	+b2	V			Mm7	0	0	2, 6, 3, 0	-3	2	2
1911/2	2.0	243	239	1/2	1/2	2/2	4	1		1	v	dcml	A	I		v	v							m	0	0	1, -2, 2		1	1
1915/2	2.0	244	240	0	0	2/2	4	1		1	V7(+b2)/IV	dcml	A	I		V7(+b2)/IV	V		7	+b2	IV			Mm7	0	0	0, 4, 1, -2	-5	0	0
1919/2	2.0	244	240	1/2	1/2	2/2	4	1		1	IV	dcml	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
1923/2	2.0	245	241	0	0	2/2	4	1		1	V(64)	dcml	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
1927/2	2.0	245	241	1/2	1/2	2/2	4	1		1	V7	dcml	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1931/2	4.0	246	242	0	0	2/2	4	1		1	I\\	dcml	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
1939/2	3.0	247	243	0	0	2/2	4	1		1	viio/IV	dcml	A	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
1945/2	1.0	247	243	3/4	3/4	2/2	4	1		1	#vii65/ii	dcml	A	I		#vii65/ii	#vii		65		ii			mm7	0	0	4, 8, 5, 7		7	4
1947/2	4.0	248	244	0	0	2/2	4	1		1	ii6	dcml	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
1955/2	4.0	249	245	0	0	2/2	4	1		1	V7	dcml	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1963/2	4.0	250	246	0	0	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
1971/2	3.0	251	247	0	0	2/2	4	1		1	viio/IV	dcml	A	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
1977/2	1.0	251	247	3/4	3/4	2/2	4	1		1	#viio65/ii	dcml	A	I		#viio65/ii	#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
1979/2	4.0	252	248	0	0	2/2	4	1		1	ii6	dcml	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
1987/2	4.0	253	249	0	0	2/2	4	1		1	V7	dcml	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1995/2	4.0	254	250	0	0	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
2003/2	4.0	255	251	0	0	2/2	4	1		1	V65	dcml	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
2011/2	4.0	256	252	0	0	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
2019/2	4.0	257	253	0	0	2/2	4	1		1	V7	dcml	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
2027/2	4.0	258	254	0	0	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
2035/2	4.0	259	255	0	0	2/2	4	1		1	V65	dcml	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
2043/2	4.0	260	256	0	0	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
2051/2	4.0	261	257	0	0	2/2	4	1		1	V7	dcml	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
2059/2	4.0	262	258	0	0	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
2067/2	4.0	263	259	0	0	2/2	4	1		1	V7	dcml	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
2075/2	4.0	264	260	0	0	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
2083/2	12.0	265	261	0	0	2/2	4	1		1	V7	dcml	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
2107/2	6.0	268	264	0	0	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
2119/2	1.0	269	265	1/2	1/2	2/2	4	1		1	I6	dcml	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
2121/2	1.0	269	265	3/4	3/4	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
2123/2	2.0	270	266	0	0	2/2	4	1		1	V7	dcml	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
2127/2	2.0	270	266	1/2	1/2	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
2131/2	2.0	271	267	0	0	2/2	4	1		1	V7	dcml	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
2135/2	2.0	271	267	1/2	1/2	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
2139/2	2.0	272	268	0	0	2/2	4	1		1	V	dcml	A	I		V	V							M	0	0	1, 5, 2		1	1
2143/2	2.0	272	268	1/2	1/2	2/2	4	1		1	V7/V	dcml	A	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
2147/2	6.0	273	269	0	0	2/2	4	1		1	V	dcml	A	I		V	V							M	0	0	1, 5, 2		1	1
2159/2	2.0	274	270	1/2	1/2	2/2	4	1		1	V7/IV	dcml	A	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
2163/2	6.0	275	271	0	0	2/2	4	1		1	IV	dcml	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
2175/2	2.0	276	272	1/2	1/2	2/2	4	1		1	V7/IV	dcml	A	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
2179/2	6.0	277	273	0	0	2/2	4	1		1	IV	dcml	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
2191/2	2.0	278	274	1/2	1/2	2/2	4	1		1	V7	dcml	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
2195/2	6.0	279	275	0	0	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
2207/2	2.0	280	276	1/2	1/2	2/2	4	1		1	V7	dcml	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
2211/2	3.0	281	277	0	0	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
2217/2	1.0	281	277	3/4	3/4	2/2	4	1		1	I6	dcml	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
2219/2	4.0	282	278	0	0	2/2	4	1		1	I6	dcml	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
2227/2	3.0	283	279	0	0	2/2	4	1		1	ii65	dcml	A	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
2233/2	1.0	283	279	3/4	3/4	2/2	4	1		1	ii6	dcml	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
2235/2	4.0	284	280	0	0	2/2	4	1		1	V7	dcml	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
2243/2	2.0	285	281	0	0	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
2247/2	2.0	285	281	1/2	1/2	2/2	4	1		1	I6	dcml	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
2251/2	4.0	286	282	0	0	2/2	4	1		1	I6	dcml	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
2259/2	4.0	287	283	0	0	2/2	4	1		1	ii65	dcml	A	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
2267/2	4.0	288	284	0	0	2/2	4	1		1	V7	dcml	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
2275/2	4.0	289	285	0	0	2/2	4	1		1	I\\	dcml	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
2283/2	4.0	290	286	0	0	2/2	4	1		1	viio	dcml	A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
2291/2	4.0	291	287	0	0	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
2299/2	4.0	292	288	0	0	2/2	4	1		1	V7	dcml	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
2307/2	4.0	293	289	0	0	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
2315/2	4.0	294	290	0	0	2/2	4	1		1	V65	dcml	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
2323/2	4.0	295	291	0	0	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
2331/2	4.0	296	292	0	0	2/2	4	1		1	V7	dcml	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
2339/2	10.0	297	293	0	0	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
2359/2	1.0	299	295	1/2	1/2	2/2	4	1		1	I64	dcml	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
2361/2	1.0	299	295	3/4	3/4	2/2	4	1		1	I6	dcml	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
2363/2	1.0	300	296	0	0	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
2365/2	1.0	300	296	1/4	1/4	2/2	4	1		1	I64	dcml	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
2367/2	1.0	300	296	1/2	1/2	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
2369/2	1.0	300	296	3/4	3/4	2/2	4	1		1	I64	dcml	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
2371/2	8.0	301	297	0	0	2/2	4	1		1	I	dcml	A	I		I	I							M	0	0	0, 4, 1		0	0
2387/2	6.5	303	299	0	0	2/2	4	1		1	I\\	dcml	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
