quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1183/2	0.5	296	296	3/8	3/8	2/4	4	1		V65/vi	F	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
592	1.5	297	297	0	0	2/4	4	1		vi	F	I		vi		vi							m	0	0	3, 0, 4		3	3
1187/2	0.5	297	297	3/8	3/8	2/4	4	1		V65/IV	F	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
594	2.0	298	298	0	0	2/4	4	1		IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
596	1.5	299	299	0	0	2/4	4	1		IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
1195/2	0.5	299	299	3/8	3/8	2/4	4	1		ii6	F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
598	1.0	300	300	0	0	2/4	4	1		V(64)	F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
599	1.0	300	300	1/4	1/4	2/4	4	1		V7\\	F	I		V7		V		7				\\	Mm7	0	0	1, 5, 2, -1		1	1
600	1.5	301	301	0	0	2/4	4	1		@none	F	I		@none		@none							m	0	0				
1203/2	0.5	301	301	3/8	3/8	2/4	4	1		V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
602	1.5	302	302	0	0	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
1207/2	0.5	302	302	3/8	3/8	2/4	4	1		V65/vi	F	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
604	1.5	303	303	0	0	2/4	4	1		vi	F	I		vi		vi							m	0	0	3, 0, 4		3	3
1211/2	0.5	303	303	3/8	3/8	2/4	4	1		V65/IV	F	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
606	1.5	304	304	0	0	2/4	4	1		IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
1215/2	0.5	304	304	3/8	3/8	2/4	4	1		V65/ii	F	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
608	2.0	305	305	0	0	2/4	4	1		ii	F	I		ii		ii							m	0	0	2, -1, 3		2	2
610	1.0	306	306	0	0	2/4	4	1		V7(+2)	F	I		V7(+2)		V		7	+2				Mm7	0	0	1, 5, 2, -1	3	1	1
611	0.5	306	306	1/4	1/4	2/4	4	1		V(64)	F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
1223/2	0.5	306	306	3/8	3/8	2/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
612	0.5	307	307	0	0	2/4	4	1		I\\	F	I		I		I						\\	M	0	0	0, 4, 1		0	0
1225/2	1.0	307	307	1/8	1/8	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
1227/2	0.5	307	307	3/8	3/8	2/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
614	1.5	308	308	0	0	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
1231/2	0.5	308	308	3/8	3/8	2/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
616	1.5	309	309	0	0	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
1235/2	0.5	309	309	3/8	3/8	2/4	4	1		ii6	F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
618	1.0	310	310	0	0	2/4	4	1		V(64)	F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
619	1.0	310	310	1/4	1/4	2/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
620	0.5	311	311	0	0	2/4	4	1		i6\\	F	I		i6		i		6				\\	m	0	0	-3, 1, 0		0	-3
1241/2	0.5	311	311	1/8	1/8	2/4	4	1		i.i	F	i		i		i							m	0	1	0, -3, 1		0	0
621	1.0	311	311	1/4	1/4	2/4	4	1		V	F	i		V		V							M	0	1	1, 5, 2		1	1
622	0.5	312	312	0	0	2/4	4	1		i6	F	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
1245/2	0.5	312	312	1/8	1/8	2/4	4	1		i	F	i		i		i							m	0	1	0, -3, 1		0	0
623	1.0	312	312	1/4	1/4	2/4	4	1		V7	F	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
624	0.5	313	313	0	0	2/4	4	1		i6	F	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
1249/2	0.5	313	313	1/8	1/8	2/4	4	1		i	F	i		i		i							m	0	1	0, -3, 1		0	0
625	1.0	313	313	1/4	1/4	2/4	4	1		iio6	F	i		iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
626	1.0	314	314	0	0	2/4	4	1		V(64)	F	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
627	1.0	314	314	1/4	1/4	2/4	4	1		V7	F	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
628	1.0	315	315	0	0	2/4	4	1		i\\	F	i		i		i						\\	m	0	1	0, -3, 1		0	0
629	1.0	315	315	1/4	1/4	2/4	4	1		i	F	i		i		i							m	0	1	0, -3, 1		0	0
630	2.0	316	316	0	0	2/4	4	1		V7	F	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
632	2.0	317	317	0	0	2/4	4	1		i	F	i		i		i							m	0	1	0, -3, 1		0	0
634	2.0	318	318	0	0	2/4	4	1		V7	F	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
636	2.0	319	319	0	0	2/4	4	1		I.I	F	I		I		I							M	0	0	0, 4, 1		0	0
638	2.0	320	320	0	0	2/4	4	1		V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
640	2.0	321	321	0	0	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
642	1.5	322	322	0	0	2/4	4	1		V2	F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
1287/2	0.5	322	322	3/8	3/8	2/4	4	1		V43	F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
644	1.5	323	323	0	0	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
1291/2	0.5	323	323	3/8	3/8	2/4	4	1		IV6	F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
646	1.5	324	324	0	0	2/4	4	1		V2/IV	F	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
1295/2	0.5	324	324	3/8	3/8	2/4	4	1		V64/IV	F	I		V64/IV		V		64		IV			M	0	0	1, 0, 4		0	1
648	1.5	325	325	0	0	2/4	4	1		IV6	F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
1299/2	0.5	325	325	3/8	3/8	2/4	4	1		IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
650	1.5	326	326	0	0	2/4	4	1		V43/IV	F	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
1303/2	0.5	326	326	3/8	3/8	2/4	4	1		V7/IV	F	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
652	2.0	327	327	0	0	2/4	4	1		IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
654	1.0	328	328	0	0	2/4	4	1		V43/IV	F	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
655	1.0	328	328	1/4	1/4	2/4	4	1		V65/IV	F	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
656	2.0	329	329	0	0	2/4	4	1		@none	F	I		@none		@none							m	0	0				
658	1.0	330	330	0	0	2/4	4	1		viio65/V	F	I		viio65/V		vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
659	1.0	330	330	1/4	1/4	2/4	4	1		viio7/V	F	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
660	2.0	331	331	0	0	2/4	4	1		@none	F	I		@none		@none							m	0	0				
662	8.0	332	332	0	0	2/4	4	1		#viio7/vi	F	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
670	4.0	336	336	0	0	2/4	4	1		#viio7/ii	F	I		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
674	8.0	338	338	0	0	2/4	4	1		viio7/V	F	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
682	4.0	342	342	0	0	2/4	4	1		viio7	F	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
686	3.0	344	344	0	0	2/4	4	1		viio43	F	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
689	1.0	345	345	1/4	1/4	2/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
690	2.0	346	346	0	0	2/4	4	1		I6\\	F	I		I6		I		6				\\	M	0	0	4, 1, 0		0	4
692	2.0	347	347	0	0	2/4	4	1		viio	F	I		viio		vii	o						o	0	0	5, 2, -1		5	5
694	2.0	348	348	0	0	2/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
696	4.0	349	349	0	0	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
700	1.5	351	351	0	0	2/4	4	1		V43	F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
1403/2	0.5	351	351	3/8	3/8	2/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
702	1.5	352	352	0	0	2/4	4	1		V2	F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
1407/2	0.5	352	352	3/8	3/8	2/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
704	2.0	353	353	0	0	2/4	4	1		I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
706	2.0	354	354	0	0	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
708	1.0	355	355	0	0	2/4	4	1		V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
709	1.0	355	355	1/4	1/4	2/4	4	1		V43	F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
710	2.0	356	356	0	0	2/4	4	1		V2	F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
712	2.0	357	357	0	0	2/4	4	1		I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
714	2.0	358	358	0	0	2/4	4	1		V7/IV	F	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
716	2.0	359	359	0	0	2/4	4	1		IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
718	2.0	360	360	0	0	2/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
720	0.5	361	361	0	0	2/4	4	1		I\\	F	I		I		I						\\	M	0	0	0, 4, 1		0	0
1441/2	1.5	361	361	1/8	1/8	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
722	2.0	362	362	0	0	2/4	4	1		V7/IV	F	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
724	2.0	363	363	0	0	2/4	4	1		IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
726	2.0	364	364	0	0	2/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
728	1.5	365	365	0	0	2/4	4	1		I\\	F	I		I		I						\\	M	0	0	0, 4, 1		0	0
1459/2	0.5	365	365	3/8	3/8	2/4	4	1		V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
730	1.5	366	366	0	0	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
1463/2	0.5	366	366	3/8	3/8	2/4	4	1		V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
732	1.5	367	367	0	0	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
1467/2	0.5	367	367	3/8	3/8	2/4	4	1		V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
734	1.0	368	368	0	0	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
735	1.0	368	368	1/4	1/4	2/4	4	1		V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
736	0.5	369	369	0	0	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
1473/2	0.5	369	369	1/8	1/8	2/4	4	1		V2/IV	F	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
737	0.5	369	369	1/4	1/4	2/4	4	1		IV6	F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
1475/2	0.5	369	369	3/8	3/8	2/4	4	1		IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
738	1.0	370	370	0	0	2/4	4	1		V65/IV	F	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
739	1.0	370	370	1/4	1/4	2/4	4	1		IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
740	0.5	371	371	0	0	2/4	4	1		V43	F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
1481/2	0.5	371	371	1/8	1/8	2/4	4	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
741	0.5	371	371	1/4	1/4	2/4	4	1		I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
1483/2	0.5	371	371	3/8	3/8	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
742	0.5	372	372	0	0	2/4	4	1		V2	F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
1485/2	0.5	372	372	1/8	1/8	2/4	4	1		I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
743	0.5	372	372	1/4	1/4	2/4	4	1		ii65	F	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
1487/2	0.5	372	372	3/8	3/8	2/4	4	1		viio/V	F	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
744	1.0	373	373	0	0	2/4	4	1		V(64)	F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
745	1.0	373	373	1/4	1/4	2/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
746	0.5	374	374	0	0	2/4	4	1		I\\	F	I		I		I						\\	M	0	0	0, 4, 1		0	0
1493/2	0.5	374	374	1/8	1/8	2/4	4	1		I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
747	1.0	374	374	1/4	1/4	2/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
748	0.5	375	375	0	0	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
1497/2	0.5	375	375	1/8	1/8	2/4	4	1		I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
749	1.0	375	375	1/4	1/4	2/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
750	0.5	376	376	0	0	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
1501/2	0.5	376	376	1/8	1/8	2/4	4	1		I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
751	1.0	376	376	1/4	1/4	2/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
752	0.5	377	377	0	0	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
1505/2	0.5	377	377	1/8	1/8	2/4	4	1		I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
753	1.0	377	377	1/4	1/4	2/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
754	0.5	378	378	0	0	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
1509/2	0.5	378	378	1/8	1/8	2/4	4	1		I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
755	1.0	378	378	1/4	1/4	2/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
756	0.5	379	379	0	0	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
1513/2	0.5	379	379	1/8	1/8	2/4	4	1		I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
757	1.0	379	379	1/4	1/4	2/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
758	1.0	380	380	0	0	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
759	1.0	380	380	1/4	1/4	2/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
760	2.0	381	381	0	0	2/4	4	1		I\\	F	I		I		I						\\	M	0	0	0, 4, 1		0	0
