quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	harmony_layer	label	alt_label	regex_match	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
990	2.0	248	248	1/2	1/2	2/2	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
992	4.0	249	249	0	0	2/2	4	1		1	viio		dcml	Eb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
996	4.0	250	250	0	0	2/2	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
1000	4.0	251	251	0	0	2/2	4	1		1	V7		dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
1004	4.0	252	252	0	0	2/2	4	1		1	#viio7/vi		dcml	Eb	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
1008	8.0	253	253	0	0	2/2	4	1		1	vi		dcml	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
1016	4.0	255	255	0	0	2/2	4	1		1	VI		dcml	Eb	I		VI		VI							M	0	0	3, 7, 4		3	3
1020	10.5	256	256	0	0	6/8	4	1		1	VI.I[I6		dcml	Eb	VI	I	I6		I		6					M	0	0	4, 1, 0		0	4
2061/2	1.5	259	259	3/8	3/8	6/8	4	1		1	V7		dcml	Eb	VI	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
1032	1.5	260	260	0	0	6/8	4	1		1	I6		dcml	Eb	VI	I	I6		I		6					M	0	0	4, 1, 0		0	4
2067/2	1.5	260	260	3/8	3/8	6/8	4	1		1	viio2/V]		dcml	Eb	VI	I	viio2/V		vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
1035	0.5	261	261	0	0	6/8	4	1		1	vi.i		dcml	Eb	vi		i		i							m	0	1	0, -3, 1		0	0
2071/2	2.5	261	261	1/8	1/8	6/8	4	1		1	VI		dcml	Eb	vi		VI		VI							M	0	1	-4, 0, -3		-4	-4
1038	1.5	262	262	0	0	6/8	4	1		1	IV.I[I6		dcml	Eb	IV	I	I6		I		6					M	0	0	4, 1, 0		0	4
2079/2	1.5	262	262	3/8	3/8	6/8	4	1		1	V7		dcml	Eb	IV	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
1041	1.5	263	263	0	0	6/8	4	1		1	I6		dcml	Eb	IV	I	I6		I		6					M	0	0	4, 1, 0		0	4
2085/2	1.3333333333332575	263	263	3/8	3/8	6/8	4	1		1	viio7/V		dcml	Eb	IV	I	viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
6263/6	0.16666666666674246	263	263	17/24	17/24	6/8	4	1		1	viio7/V]		dcml	Eb	IV	I	viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
1044	0.5	264	264	0	0	6/8	4	1		1	#iv.viio		dcml	Eb	#iv		viio		vii	o						o	0	1	-2, -5, -8		-2	-2
2089/2	2.5	264	264	1/8	1/8	6/8	4	1		1	V7(+2)		dcml	Eb	#iv		V7(+2)		V		7	+2				Mm7	0	1	1, 5, 2, -1	-4	1	1
1047	6.0	265	265	0	0	6/8	4	1		1	V		dcml	Eb	#iv		V		V							M	0	1	1, 5, 2		1	1
1053	2.0	267	267	0	0	6/8	4	1		1	I.I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
1055	1.0	267	267	1/2	1/2	6/8	4	1		1	I(64)		dcml	Eb	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
1056	2.0	268	268	0	0	6/8	4	1		1	I(94)		dcml	Eb	I		I(94)		I			94				M	0	0	0, -1, 1	2	0	0
1058	2.5	268	268	1/2	1/2	6/8	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
2121/2	0.5	269	269	3/8	3/8	6/8	4	1		1	V7(6)		dcml	Eb	I		V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
1061	1.0	269	269	1/2	1/2	6/8	4	1		1	V7		dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
1062	1.5	270	270	0	0	6/8	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
2127/2	1.5	270	270	3/8	3/8	6/8	4	1		1	V65/V		dcml	Eb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
1065	0.5	271	271	0	0	6/8	4	1		1	I6		dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
2131/2	1.5	271	271	1/8	1/8	6/8	4	1		1	I+6		dcml	Eb	I		I+6		I	+	6					+	0	0	4, 8, 0		0	4
1067	1.5	271	271	1/2	1/2	6/8	4	1		1	IV6		dcml	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
2137/2	1.5	272	272	1/8	1/8	6/8	4	1		1	viio6/iii		dcml	Eb	I		viio6/iii		vii	o	6		iii			o	0	0	-1, -4, 2		2	-1
1070	1.0	272	272	1/2	1/2	6/8	4	1		1	I64		dcml	Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
1071	0.5	273	273	0	0	6/8	4	1		1	I6		dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
2143/2	1.5	273	273	1/8	1/8	6/8	4	1		1	I+64		dcml	Eb	I		I+64		I	+	64					+	0	0	8, 0, 4		0	8
1073	1.0	273	273	1/2	1/2	6/8	4	1		1	IV6		dcml	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
1074	0.5	274	274	0	0	6/8	4	1		1	ii65		dcml	Eb	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
2149/2	1.5	274	274	1/8	1/8	6/8	4	1		1	#viio65/iii		dcml	Eb	I		#viio65/iii		#vii	o	65		iii			o7	0	0	6, 3, 0, 9		9	6
1076	1.0	274	274	1/2	1/2	6/8	4	1		1	I64		dcml	Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
1077	0.5	275	275	0	0	6/8	4	1		1	i6		dcml	Eb	I		i6		i		6					m	0	0	-3, 1, 0		0	-3
2155/2	1.5	275	275	1/8	1/8	6/8	4	1		1	I+6		dcml	Eb	I		I+6		I	+	6					+	0	0	4, 8, 0		0	4
1079	1.0	275	275	1/2	1/2	6/8	4	1		1	IV		dcml	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
1080	0.5	276	276	0	0	6/8	4	1		1	V7/V		dcml	Eb	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
2161/2	1.0	276	276	1/8	1/8	6/8	4	1		1	#viio7/iii		dcml	Eb	I		#viio7/iii		#vii	o	7		iii			o7	0	0	9, 6, 3, 0		9	9
2163/2	1.5	276	276	3/8	3/8	6/8	4	1		1	I6		dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
1083	3.0	277	277	0	0	6/8	4	1		1	I[I6		dcml	Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
1086	1.5	278	278	0	0	6/8	4	1		1	I64		dcml	Eb	I	I	I64		I		64					M	0	0	1, 0, 4		0	1
2175/2	1.5	278	278	3/8	3/8	6/8	4	1		1	viio2/V		dcml	Eb	I	I	viio2/V		vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
1089	6.0	279	279	0	0	6/8	4	1		1	V7		dcml	Eb	I	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
1095	1.5	281	281	0	0	6/8	4	1		1	I]		dcml	Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
2193/2	1.5	281	281	3/8	3/8	6/8	4	1		1	V43		dcml	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
1098	1.5	282	282	0	0	6/8	4	1		1	I6		dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
2199/2	1.5	282	282	3/8	3/8	6/8	4	1		1	V7/V		dcml	Eb	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
1101	6.0	283	283	0	0	6/8	4	1		1	V43		dcml	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
1107	0.5	285	285	0	0	6/8	4	1		1	I6		dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
2215/2	1.0	285	285	1/8	1/8	6/8	4	1		1	IV		dcml	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
2217/2	0.5	285	285	3/8	3/8	6/8	4	1		1	V(64)		dcml	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
1109	1.0	285	285	1/2	1/2	6/8	4	1		1	V7		dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
1110	0.5	286	286	0	0	6/8	4	1		1	I6		dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
2221/2	1.0	286	286	1/8	1/8	6/8	4	1		1	IV		dcml	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
2223/2	0.5	286	286	3/8	3/8	6/8	4	1		1	V(64)		dcml	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
1112	2.5	286	286	1/2	1/2	6/8	4	1		1	V7		dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
2229/2	0.5	287	287	3/8	3/8	6/8	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
1115	1.0	287	287	1/2	1/2	6/8	4	1		1	V43		dcml	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
1116	0.5	288	288	0	0	6/8	4	1		1	I6		dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
2233/2	1.0	288	288	1/8	1/8	6/8	4	1		1	IV		dcml	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
2235/2	0.5	288	288	3/8	3/8	6/8	4	1		1	I+64		dcml	Eb	I		I+64		I	+	64					+	0	0	8, 0, 4		0	8
1118	1.0	288	288	1/2	1/2	6/8	4	1		1	V7		dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
1119	1.0	289	289	0	0	6/8	4	1		1	I[I6		dcml	Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
1120	1.0	289	289	1/4	1/4	6/8	4	1		1	IV		dcml	Eb	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
1121	1.0	289	289	1/2	1/2	6/8	4	1		1	V43		dcml	Eb	I	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
1122	3.0	290	290	0	0	6/8	4	1		1	I]		dcml	Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
1125	2.0	291	291	0	0	6/8	4	1		1	I\\		dcml	Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
1127	1.5	291	291	1/2	1/2	6/8	4	1		1	V		dcml	Eb	I		V		V							M	0	0	1, 5, 2		1	1
2257/2	1.5	292	292	1/8	1/8	6/8	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
1130	1.0	292	292	1/2	1/2	6/8	4	1		1	V		dcml	Eb	I		V		V							M	0	0	1, 5, 2		1	1
1131	3.0	293	293	0	0	6/8	4	1		1	I6		dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
1134	1.5	294	294	0	0	6/8	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
2271/2	1.5	294	294	3/8	3/8	6/8	4	1		1	V2		dcml	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
1137	3.0	295	295	0	0	6/8	4	1		1	I6		dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
1140	1.5	296	296	0	0	6/8	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
2283/2	1.5	296	296	3/8	3/8	6/8	4	1		1	viio43/V		dcml	Eb	I		viio43/V		vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
1143	1.5	297	297	0	0	6/8	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
2289/2	1.5	297	297	3/8	3/8	6/8	4	1		1	viio43/V		dcml	Eb	I		viio43/V		vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
1146	3.0	298	298	0	0	6/8	4	1		1	V		dcml	Eb	I		V		V							M	0	0	1, 5, 2		1	1
1149	3.0	299	299	0	0	6/8	4	1		1	I\\		dcml	Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
