quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	harmony_layer	label	regex_match	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
588	2.0	202	202	1/4	1/4	3/4	4	1		1	i\\	dcml	Eb	ii		i		i						\\	m	0	1	0, -3, 1		0	0
590	2.0	203	203	0	0	3/4	4	1		1	I.ii	dcml	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
592	1.0	203	203	1/2	1/2	3/4	4	1		1	V64	dcml	Eb	I		V64		V		64					M	0	0	2, 1, 5		1	2
593	1.0	204	204	0	0	3/4	4	1		1	I	dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
594	1.0	204	204	1/4	1/4	3/4	4	1		1	IV	dcml	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
595	1.0	204	204	1/2	1/2	3/4	4	1		1	V6	dcml	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
596	1.0	205	205	0	0	3/4	4	1		1	I	dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
597	1.0	205	205	1/4	1/4	3/4	4	1		1	vi7	dcml	Eb	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
598	0.5	205	205	1/2	1/2	3/4	4	1		1	viio6	dcml	Eb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
1197/2	0.5	205	205	5/8	5/8	3/4	4	1		1	I	dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
599	2.5	206	206	0	0	3/4	4	1		1	I[viio6	dcml	Eb	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
1203/2	0.5	206	206	5/8	5/8	3/4	4	1		1	viio2	dcml	Eb	I	I	viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
602	3.0	207	207	0	0	3/4	4	1		1	I64	dcml	Eb	I	I	I64		I		64					M	0	0	1, 0, 4		0	1
605	6.0	208	208	0	0	3/4	4	1		1	viio43	dcml	Eb	I	I	viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
611	1.0	210	210	0	0	3/4	4	1		1	V43	dcml	Eb	I	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
612	1.0	210	210	1/4	1/4	3/4	4	1		1	I]	dcml	Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
613	1.0	210	210	1/2	1/2	3/4	4	1		1	IV64	dcml	Eb	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
614	2.0	211	211	0	0	3/4	4	1		1	I6	dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
616	1.0	211	211	1/2	1/2	3/4	4	1		1	I+6	dcml	Eb	I		I+6		I	+	6					+	0	0	4, 8, 0		0	4
617	2.0	212	212	0	0	3/4	4	1		1	IV(11)	dcml	Eb	I		IV(11)		IV			11				M	0	0	-1, 3, 0	5	-1	-1
619	1.0	212	212	1/2	1/2	3/4	4	1		1	IV+	dcml	Eb	I		IV+		IV	+						+	0	0	-1, 3, 7		-1	-1
620	0.5	213	213	0	0	3/4	4	1		1	IV[ii	dcml	Eb	I	IV	ii		ii							m	0	0	2, -1, 3		2	2
1241/2	1.0	213	213	1/8	1/8	3/4	4	1		1	viio	dcml	Eb	I	IV	viio		vii	o						o	0	0	5, 2, -1		5	5
1243/2	0.5	213	213	3/8	3/8	3/4	4	1		1	ii]	dcml	Eb	I	IV	ii		ii							m	0	0	2, -1, 3		2	2
622	1.5	213	213	1/2	1/2	3/4	4	1		1	viio7/V	dcml	Eb	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
1247/2	1.0	214	214	1/8	1/8	3/4	4	1		1	viio64	dcml	Eb	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
1249/2	1.0	214	214	3/8	3/8	3/4	4	1		1	I6	dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
1251/2	0.5	214	214	5/8	5/8	3/4	4	1		1	viio6	dcml	Eb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
626	3.0	215	215	0	0	3/4	4	1		1	I[I	dcml	Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
629	3.0	216	216	0	0	3/4	4	1		1	viio43	dcml	Eb	I	I	viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
632	2.0	217	217	0	0	3/4	4	1		1	viio7	dcml	Eb	I	I	viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
634	0.5	217	217	1/2	1/2	3/4	4	1		1	I	dcml	Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
1269/2	1.5	217	217	5/8	5/8	3/4	4	1		1	viio	dcml	Eb	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
636	1.0	218	218	1/4	1/4	3/4	4	1		1	I]	dcml	Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
637	1.0	218	218	1/2	1/2	3/4	4	1		1	ii7	dcml	Eb	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
638	2.0	219	219	0	0	3/4	4	1		1	I6	dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
640	1.0	219	219	1/2	1/2	3/4	4	1		1	I+6	dcml	Eb	I		I+6		I	+	6					+	0	0	4, 8, 0		0	4
641	2.0	220	220	0	0	3/4	4	1		1	IV(9)	dcml	Eb	I		IV(9)		IV			9				M	0	0	-1, 3, 0	1	-1	-1
643	2.5	220	220	1/2	1/2	3/4	4	1		1	IV+	dcml	Eb	I		IV+		IV	+						+	0	0	-1, 3, 7		-1	-1
1291/2	0.5	221	221	3/8	3/8	3/4	4	1		1	ii6	dcml	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
646	1.0	221	221	1/2	1/2	3/4	4	1		1	viio	dcml	Eb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
647	0.5	222	222	0	0	3/4	4	1		1	viio7/vi	dcml	Eb	I		viio7/vi		vii	o	7		vi			o7	0	0	1, -2, -5, -8		1	1
1295/2	1.0	222	222	1/8	1/8	3/4	4	1		1	vi	dcml	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
1297/2	0.5	222	222	3/8	3/8	3/4	4	1		1	ii6	dcml	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
649	0.5	222	222	1/2	1/2	3/4	4	1		1	V(64)	dcml	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
1299/2	0.5	222	222	5/8	5/8	3/4	4	1		1	V2	dcml	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
650	2.0	223	223	0	0	3/4	4	1		1	I6	dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
652	1.0	223	223	1/2	1/2	3/4	4	1		1	V2(4)	dcml	Eb	I		V2(4)		V		2	4				Mm7	0	0	-1, 1, 0, 2		1	-1
653	1.0	224	224	0	0	3/4	4	1		1	V64(2)	dcml	Eb	I		V64(2)		V		64	2				M	0	0	2, 3, 5		1	2
654	1.0	224	224	1/4	1/4	3/4	4	1		1	V	dcml	Eb	I		V		V							M	0	0	1, 5, 2		1	1
655	1.0	224	224	1/2	1/2	3/4	4	1		1	I6	dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
656	2.0	225	225	0	0	3/4	4	1		1	I	dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
658	1.0	225	225	1/2	1/2	3/4	4	1		1	V65(4)	dcml	Eb	I		V65(4)		V		65	4				Mm7	0	0	0, 2, -1, 1		1	0
659	1.0	226	226	0	0	3/4	4	1		1	V6(4)	dcml	Eb	I		V6(4)		V		6	4				M	0	0	0, 2, 1		1	0
660	1.0	226	226	1/4	1/4	3/4	4	1		1	V6	dcml	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
661	3.0	226	226	1/2	1/2	3/4	4	1		1	I64	dcml	Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
664	1.0	227	227	1/2	1/2	3/4	4	1		1	V7(4)	dcml	Eb	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
665	1.0	228	228	0	0	3/4	4	1		1	V(4)	dcml	Eb	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
666	1.0	228	228	1/4	1/4	3/4	4	1		1	V	dcml	Eb	I		V		V							M	0	0	1, 5, 2		1	1
667	1.0	228	228	1/2	1/2	3/4	4	1		1	I64	dcml	Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
668	3.0	229	229	0	0	3/4	4	1		1	I6	dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
671	1.0	230	230	0	0	3/4	4	1		1	V43(4)	dcml	Eb	I		V43(4)		V		43	4				Mm7	0	0	2, -1, 1, 0		1	2
672	2.0	230	230	1/4	1/4	3/4	4	1		1	V43	dcml	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
674	3.0	231	231	0	0	3/4	4	1		1	I	dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
677	3.0	232	232	0	0	3/4	4	1		1	I\\	dcml	Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
680	3.0	233	233	0	0	3/4	4	1		1	I64	dcml	Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
683	1.0	234	234	0	0	3/4	4	1		1	V7	dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
684	1.0	234	234	1/4	1/4	3/4	4	1		1	viio2	dcml	Eb	I		viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
685	1.0	234	234	1/2	1/2	3/4	4	1		1	V7	dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
686	3.0	235	235	0	0	3/4	4	1		1	I	dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
689	3.0	236	236	0	0	3/4	4	1		1	I\\	dcml	Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
692	3.0	237	237	0	0	3/4	4	1		1	I64	dcml	Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
695	1.0	238	238	0	0	3/4	4	1		1	V7	dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
696	1.0	238	238	1/4	1/4	3/4	4	1		1	viio2	dcml	Eb	I		viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
697	5.0	238	238	1/2	1/2	3/4	4	1		1	V7	dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
702	1.0	240	240	1/4	1/4	3/4	4	1		1	V7	dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
703	1.0	240	240	1/2	1/2	3/4	4	1		1	viio65/IV	dcml	Eb	I		viio65/IV		vii	o	65		IV			o7	0	0	1, -2, -5, 4		4	1
704	2.0	241	241	0	0	3/4	4	1		1	IV6	dcml	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
706	1.0	241	241	1/2	1/2	3/4	4	1		1	ii43	dcml	Eb	I		ii43		ii		43					mm7	0	0	3, 0, 2, -1		2	3
707	2.0	242	242	0	0	3/4	4	1		1	V43(4)/IV	dcml	Eb	I		V43(4)/IV		V		43	4	IV			Mm7	0	0	1, -2, 0, -1		0	1
709	1.0	242	242	1/2	1/2	3/4	4	1		1	V43/IV	dcml	Eb	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
710	2.0	243	243	0	0	3/4	4	1		1	IV	dcml	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
712	1.0	243	243	1/2	1/2	3/4	4	1		1	ii6	dcml	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
713	3.0	244	244	0	0	3/4	4	1		1	V43/ii	dcml	Eb	I		V43/ii		V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
716	2.0	245	245	0	0	3/4	4	1		1	ii	dcml	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
718	1.0	245	245	1/2	1/2	3/4	4	1		1	viio6	dcml	Eb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
719	1.0	246	246	0	0	3/4	4	1		1	I6(2)	dcml	Eb	I		I6(2)		I		6	2				M	0	0	4, 1, 2		0	4
720	2.0	246	246	1/4	1/4	3/4	4	1		1	I6	dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
722	3.0	247	247	0	0	3/4	4	1		1	V2	dcml	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
725	3.0	248	248	0	0	3/4	4	1		1	I6	dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
728	2.0	249	249	0	0	3/4	4	1		1	V43(9)	dcml	Eb	I		V43(9)		V		43	9				Mm7	0	0	2, -1, 1, 5	3	1	2
730	1.0	249	249	1/2	1/2	3/4	4	1		1	viio6	dcml	Eb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
731	2.0	250	250	0	0	3/4	4	1		1	I6(2)	dcml	Eb	I		I6(2)		I		6	2				M	0	0	4, 1, 2		0	4
733	1.0	250	250	1/2	1/2	3/4	4	1		1	I6	dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
734	2.0	251	251	0	0	3/4	4	1		1	V2(4)	dcml	Eb	I		V2(4)		V		2	4				Mm7	0	0	-1, 1, 0, 2		1	-1
736	1.0	251	251	1/2	1/2	3/4	4	1		1	V2	dcml	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
737	1.0	252	252	0	0	3/4	4	1		1	iii	dcml	Eb	I		iii		iii							m	0	0	4, 1, 5		4	4
738	2.0	252	252	1/4	1/4	3/4	4	1		1	I6	dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
740	1.0	253	253	0	0	3/4	4	1		1	viio6(2)	dcml	Eb	I		viio6(2)		vii	o	6	2				o	0	0	2, -1, 0		5	2
741	2.0	253	253	1/4	1/4	3/4	4	1		1	viio6	dcml	Eb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
743	2.0	254	254	0	0	3/4	4	1		1	I6(2)	dcml	Eb	I		I6(2)		I		6	2				M	0	0	4, 1, 2		0	4
745	1.0	254	254	1/2	1/2	3/4	4	1		1	I6	dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
746	2.0	255	255	0	0	3/4	4	1		1	V2(4)	dcml	Eb	I		V2(4)		V		2	4				Mm7	0	0	-1, 1, 0, 2		1	-1
748	1.0	255	255	1/2	1/2	3/4	4	1		1	V2	dcml	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
749	1.0	256	256	0	0	3/4	4	1		1	iii	dcml	Eb	I		iii		iii							m	0	0	4, 1, 5		4	4
750	2.0	256	256	1/4	1/4	3/4	4	1		1	I6	dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
752	2.0	257	257	0	0	3/4	4	1		1	V43(6)	dcml	Eb	I		V43(6)		V		43	6				Mm7	0	0	4, -1, 1, 5		1	4
754	1.0	257	257	1/2	1/2	3/4	4	1		1	V43	dcml	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
755	2.0	258	258	0	0	3/4	4	1		1	I(2)	dcml	Eb	I		I(2)		I			2				M	0	0	2, 4, 1		0	2
757	1.0	258	258	1/2	1/2	3/4	4	1		1	I	dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
758	2.0	259	259	0	0	3/4	4	1		1	vi6	dcml	Eb	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
760	4.0	259	259	1/2	1/2	3/4	4	1		1	V6/V	dcml	Eb	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
764	1.0	261	261	0	0	3/4	4	1		1	V65/V	dcml	Eb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
765	1.0	261	261	1/4	1/4	3/4	4	1		1	V(64)	dcml	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
766	1.0	261	261	1/2	1/2	3/4	4	1		1	V7	dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
767	1.0	262	262	0	0	3/4	4	1		1	ii64	dcml	Eb	I		ii64		ii		64					m	0	0	3, 2, -1		2	3
768	1.0	262	262	1/4	1/4	3/4	4	1		1	V2/IV	dcml	Eb	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
769	0.5	262	262	1/2	1/2	3/4	4	1		1	ii64	dcml	Eb	I		ii64		ii		64					m	0	0	3, 2, -1		2	3
1539/2	0.5	262	262	5/8	5/8	3/4	4	1		1	I64	dcml	Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
770	1.0	263	263	0	0	3/4	4	1		1	IV64	dcml	Eb	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
771	1.0	263	263	1/4	1/4	3/4	4	1		1	IV	dcml	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
772	3.0	263	263	1/2	1/2	3/4	4	1		1	ivo	dcml	Eb	I		ivo		iv	o						o	0	0	-1, -4, -7		-1	-1
775	1.0	264	264	1/2	1/2	3/4	4	1		1	ii65	dcml	Eb	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
776	1.0	265	265	0	0	3/4	4	1		1	I64	dcml	Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
777	1.0	265	265	1/4	1/4	3/4	4	1		1	V2	dcml	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
778	1.0	265	265	1/2	1/2	3/4	4	1		1	I6	dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
779	1.0	266	266	0	0	3/4	4	1		1	V7(2)/IV	dcml	Eb	I		V7(2)/IV		V		7	2	IV			Mm7	0	0	2, 4, 1, -2		0	2
780	1.0	266	266	1/4	1/4	3/4	4	1		1	IV64	dcml	Eb	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
781	1.0	266	266	1/2	1/2	3/4	4	1		1	V2/IV	dcml	Eb	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
782	1.0	267	267	0	0	3/4	4	1		1	IV6	dcml	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
783	1.0	267	267	1/4	1/4	3/4	4	1		1	ii	dcml	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
784	1.0	267	267	1/2	1/2	3/4	4	1		1	viio	dcml	Eb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
785	1.0	268	268	0	0	3/4	4	1		1	V6(+6)	dcml	Eb	I		V6(+6)		V		6	+6				M	0	0	5, 2, 1	4	1	5
786	1.0	268	268	1/4	1/4	3/4	4	1		1	I6	dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
787	1.0	268	268	1/2	1/2	3/4	4	1		1	I	dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
788	1.0	269	269	0	0	3/4	4	1		1	I(+4)	dcml	Eb	I		I(+4)		I			+4				M	0	0	0, 4, 1	-1	0	0
789	1.0	269	269	1/4	1/4	3/4	4	1		1	ii6	dcml	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
790	2.0	269	269	1/2	1/2	3/4	4	1		1	viio6	dcml	Eb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
792	1.0	270	270	1/4	1/4	3/4	4	1		1	V43/IV	dcml	Eb	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
793	1.0	270	270	1/2	1/2	3/4	4	1		1	V65/IV	dcml	Eb	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
794	2.0	271	271	0	0	3/4	4	1		1	ii6	dcml	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
796	2.0	271	271	1/2	1/2	3/4	4	1		1	V2	dcml	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
798	1.0	272	272	1/4	1/4	3/4	4	1		1	I6	dcml	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
799	1.0	272	272	1/2	1/2	3/4	4	1		1	I	dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
800	2.0	273	273	0	0	3/4	4	1		1	V7	dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
802	1.0	273	273	1/2	1/2	3/4	4	1		1	V65	dcml	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
803	2.0	274	274	0	0	3/4	4	1		1	I	dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
805	1.0	274	274	1/2	1/2	3/4	4	1		1	I+6	dcml	Eb	I		I+6		I	+	6					+	0	0	4, 8, 0		0	4
806	2.0	275	275	0	0	3/4	4	1		1	IV	dcml	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
808	1.0	275	275	1/2	1/2	3/4	4	1		1	viio64	dcml	Eb	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
809	2.0	276	276	0	0	3/4	4	1		1	I6(2)	dcml	Eb	I		I6(2)		I		6	2				M	0	0	4, 1, 2		0	4
811	1.0	276	276	1/2	1/2	3/4	4	1		1	vi64	dcml	Eb	I		vi64		vi		64					m	0	0	4, 3, 0		3	4
812	2.0	277	277	0	0	3/4	4	1		1	viio6(2)	dcml	Eb	I		viio6(2)		vii	o	6	2				o	0	0	2, -1, 0		5	2
814	1.0	277	277	1/2	1/2	3/4	4	1		1	viio6	dcml	Eb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
815	1.0	278	278	0	0	3/4	4	1		1	I(72)	dcml	Eb	I		I(72)		I			72				M	0	0	2, 4, 1	5	0	2
816	1.0	278	278	1/4	1/4	3/4	4	1		1	I(7)	dcml	Eb	I		I(7)		I			7				M	0	0	0, 4, 1	5	0	0
817	1.0	278	278	1/2	1/2	3/4	4	1		1	I64	dcml	Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
818	2.0	279	279	0	0	3/4	4	1		1	viio64(2)	dcml	Eb	I		viio64(2)		vii	o	64	2				o	0	0	-1, 0, 2		5	-1
820	1.0	279	279	1/2	1/2	3/4	4	1		1	viio64	dcml	Eb	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
821	1.0	280	280	0	0	3/4	4	1		1	I6(72)	dcml	Eb	I		I6(72)		I		6	72				M	0	0	4, 1, 2, 5		0	4
822	1.0	280	280	1/4	1/4	3/4	4	1		1	I6(7)	dcml	Eb	I		I6(7)		I		6	7				M	0	0	4, 1, 5		0	4
823	1.0	280	280	1/2	1/2	3/4	4	1		1	I64	dcml	Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
824	3.0	281	281	0	0	3/4	4	1		1	V7	dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
827	3.0	282	282	0	0	3/4	4	1		1	I\\	dcml	Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
