quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	harmony_layer	label	alt_label	regex_match	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
811	3.0	277	274	0	0	3/4	4	1		1	V6		dcml	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
814	3.0	278	275	0	0	3/4	4	1		1	V64		dcml	Eb	I		V64		V		64					M	0	0	2, 1, 5		1	2
817	2.0	279	276	0	0	3/4	4	1		1	V65/V		dcml	Eb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
819	1.0	279	276	1/2	1/2	3/4	4	1		1	V		dcml	Eb	I		V		V							M	0	0	1, 5, 2		1	1
820	1.0	280	277	0	0	3/4	4	1		1	V43/V		dcml	Eb	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
821	1.0	280	277	1/4	1/4	3/4	4	1		1	V65		dcml	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
822	1.0	280	277	1/2	1/2	3/4	4	1		1	#viio/ii		dcml	Eb	I		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
823	2.0	281	278	0	0	3/4	4	1		1	ii		dcml	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
825	1.0	281	278	1/2	1/2	3/4	4	1		1	#viio6/ii		dcml	Eb	I		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
826	2.0	282	279	0	0	3/4	4	1		1	ii6		dcml	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
828	1.0	282	279	1/2	1/2	3/4	4	1		1	viio/V		dcml	Eb	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
829	7.75	283	280	0	0	3/4	4	1		1	V		dcml	Eb	I		V		V							M	0	0	1, 5, 2		1	1
3347/4	0.25	285	282	7/16	7/16	3/4	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
837	0.75	285	282	1/2	1/2	3/4	4	1		1	V65		dcml	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
3351/4	0.25	285	282	11/16	11/16	3/4	4	1		1	V7		dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
838	5.0	286	283	0	0	3/4	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
843	0.75	287	284	1/2	1/2	3/4	4	1		1	V65		dcml	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
3375/4	0.25	287	284	11/16	11/16	3/4	4	1		1	V7		dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
844	10.0	288	285	0	0	3/4	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
854	0.75	291	288	1/4	1/4	3/4	4	1		1	ii6		dcml	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
3419/4	0.25	291	288	7/16	7/16	3/4	4	1		1	V7		dcml	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
855	1.0	291	288	1/2	1/2	3/4	4	1		1	I		dcml	Eb	I		I		I							M	0	0	0, 4, 1		0	0
856	3.0	292	289	0	0	3/4	4	1		1	I\\		dcml	Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
