quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	harmony_layer	label	regex_match	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1158	2.0	290	289	1/2	1/2	2/2	4	1		1	i	dcml	c#	i		i	i							m	1	1	0, -3, 1		0	0
1160	2.0	291	290	0	0	2/2	4	1		1	V	dcml	c#	i		V	V							M	1	1	1, 5, 2		1	1
1162	2.0	291	290	1/2	1/2	2/2	4	1		1	VI	dcml	c#	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
1164	2.0	292	291	0	0	2/2	4	1		1	V6/iv	dcml	c#	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
1166	2.0	292	291	1/2	1/2	2/2	4	1		1	iv	dcml	c#	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
1168	4.0	293	292	0	0	2/2	4	1		1	V65	dcml	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
1172	4.0	294	293	0	0	2/2	4	1		1	i6	dcml	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
1176	4.0	295	294	0	0	2/2	4	1		1	V65	dcml	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
1180	4.0	296	295	0	0	2/2	4	1		1	i6	dcml	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
1184	4.0	297	296	0	0	2/2	4	1		1	V65	dcml	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
1188	4.0	298	297	0	0	2/2	4	1		1	i6	dcml	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
1192	2.0	299	298	0	0	2/2	4	1		1	iio65	dcml	c#	i		iio65	ii	o	65					o7	1	1	-1, -4, -7, 2		2	-1
1194	2.0	299	298	1/2	1/2	2/2	4	1		1	V2	dcml	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
1196	2.0	300	299	0	0	2/2	4	1		1	i6	dcml	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
1198	2.0	300	299	1/2	1/2	2/2	4	1		1	VI	dcml	c#	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
1200	2.0	301	300	0	0	2/2	4	1		1	iio65	dcml	c#	i		iio65	ii	o	65					o7	1	1	-1, -4, -7, 2		2	-1
1202	2.0	301	300	1/2	1/2	2/2	4	1		1	V7	dcml	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
1204	4.0	302	301	0	0	2/2	4	1		1	i	dcml	c#	i		i	i							m	1	1	0, -3, 1		0	0
1208	5.0	303	302	0	0	2/2	4	1		1	V64	dcml	c#	i		V64	V		64					M	1	1	2, 1, 5		1	2
1213	3.0	304	303	1/4	1/4	2/2	4	1		1	#viio65	dcml	c#	i		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
1216	2.0	305	304	0	0	2/2	4	1		1	i6	dcml	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
1218	2.0	305	304	1/2	1/2	2/2	4	1		1	i	dcml	c#	i		i	i							m	1	1	0, -3, 1		0	0
1220	2.0	306	305	0	0	2/2	4	1		1	ii%2	dcml	c#	i		ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
1222	2.0	306	305	1/2	1/2	2/2	4	1		1	V7/iv	dcml	c#	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
1224	3.0	307	306	0	0	2/2	4	1		1	iv	dcml	c#	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
1227	3.0	307	306	3/4	3/4	2/2	4	1		1	V(64)	dcml	c#	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
1230	1.0	308	307	1/2	1/2	2/2	4	1		1	V	dcml	c#	i		V	V							M	1	1	1, 5, 2		1	1
1231	4.0	308	307	3/4	3/4	2/2	4	1		1	i	dcml	c#	i		i	i							m	1	1	0, -3, 1		0	0
1235	3.0	309	308	3/4	3/4	2/2	4	1		1	ii%2	dcml	c#	i		ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
1238	1.0	310	309	1/2	1/2	2/2	4	1		1	V7/iv	dcml	c#	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
1239	4.0	310	309	3/4	3/4	2/2	4	1		1	iv	dcml	c#	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
1243	2.0	311	310	3/4	3/4	2/2	4	1		1	V(64)	dcml	c#	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
1245	3.0	312	311	1/4	1/4	2/2	4	1		1	V	dcml	c#	i		V	V							M	1	1	1, 5, 2		1	1
1248	8.0	313	312	0	0	2/2	4	1		1	i	dcml	c#	i		i	i							m	1	1	0, -3, 1		0	0
1256	4.0	315	314	0	0	2/2	4	1		1	VII	dcml	c#	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
1260	4.0	316	315	0	0	2/2	4	1		1	VI	dcml	c#	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
1264	4.0	317	316	0	0	2/2	4	1		1	III6	dcml	c#	i		III6	III		6					M	1	1	1, -2, -3		-3	1
1268	4.0	318	317	0	0	2/2	4	1		1	iv	dcml	c#	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
1272	2.0	319	318	0	0	2/2	4	1		1	i6	dcml	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
1274	2.0	319	318	1/2	1/2	2/2	4	1		1	iio6	dcml	c#	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
1276	2.0	320	319	0	0	2/2	4	1		1	V(64)	dcml	c#	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
1278	2.0	320	319	1/2	1/2	2/2	4	1		1	V	dcml	c#	i		V	V							M	1	1	1, 5, 2		1	1
1280	4.0	321	320	0	0	2/2	4	1		1	i	dcml	c#	i		i	i							m	1	1	0, -3, 1		0	0
1284	4.0	322	321	0	0	2/2	4	1		1	i	dcml	c#	i		i	i							m	1	1	0, -3, 1		0	0
1288	4.0	323	322	0	0	2/2	4	1		1	VII	dcml	c#	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
1292	4.0	324	323	0	0	2/2	4	1		1	iv65	dcml	c#	i		iv65	iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
1296	4.0	325	324	0	0	2/2	4	1		1	III6	dcml	c#	i		III6	III		6					M	1	1	1, -2, -3		-3	1
1300	4.0	326	325	0	0	2/2	4	1		1	iv	dcml	c#	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
1304	2.0	327	326	0	0	2/2	4	1		1	III	dcml	c#	i		III	III							M	1	1	-3, 1, -2		-3	-3
1306	2.0	327	326	1/2	1/2	2/2	4	1		1	iio6	dcml	c#	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
1308	2.0	328	327	0	0	2/2	4	1		1	V(64)	dcml	c#	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
1310	2.0	328	327	1/2	1/2	2/2	4	1		1	bII6	dcml	c#	i		bII6	bII		6					M	1	1	-1, -4, -5		-5	-1
1312	9.0	329	328	0	0	2/2	4	1		1	bII	dcml	c#	i		bII	bII							M	1	1	-5, -1, -4		-5	-5
1321	1.0	331	330	1/4	1/4	2/2	4	1		1	V6	dcml	c#	i		V6	V		6					M	1	1	5, 2, 1		1	5
1322	1.0	331	330	1/2	1/2	2/2	4	1		1	i	dcml	c#	i		i	i							m	1	1	0, -3, 1		0	0
1323	1.0	331	330	3/4	3/4	2/2	4	1		1	V43	dcml	c#	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
1324	1.0	332	331	0	0	2/2	4	1		1	i	dcml	c#	i		i	i							m	1	1	0, -3, 1		0	0
1325	1.0	332	331	1/4	1/4	2/2	4	1		1	i64	dcml	c#	i		i64	i		64					m	1	1	1, 0, -3		0	1
1326	1.0	332	331	1/2	1/2	2/2	4	1		1	i\\	dcml	c#	i		i	i						\\	m	1	1	0, -3, 1		0	0
1327	10.0	332	331	3/4	3/4	2/2	4	1		1	bII	dcml	c#	i		bII	bII							M	1	1	-5, -1, -4		-5	-5
1337	1.0	335	334	1/4	1/4	2/2	4	1		1	V6	dcml	c#	i		V6	V		6					M	1	1	5, 2, 1		1	5
1338	1.0	335	334	1/2	1/2	2/2	4	1		1	i	dcml	c#	i		i	i							m	1	1	0, -3, 1		0	0
1339	1.0	335	334	3/4	3/4	2/2	4	1		1	V43	dcml	c#	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
1340	1.0	336	335	0	0	2/2	4	1		1	i	dcml	c#	i		i	i							m	1	1	0, -3, 1		0	0
1341	1.0	336	335	1/4	1/4	2/2	4	1		1	i64	dcml	c#	i		i64	i		64					m	1	1	1, 0, -3		0	1
1342	6.0	336	335	1/2	1/2	2/2	4	1		1	i	dcml	c#	i		i	i							m	1	1	0, -3, 1		0	0
1348	4.0	338	337	0	0	2/2	4	1		1	V65	dcml	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
1352	4.0	339	338	0	0	2/2	4	1		1	i	dcml	c#	i		i	i							m	1	1	0, -3, 1		0	0
1356	4.0	340	339	0	0	2/2	4	1		1	V7	dcml	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
1360	4.0	341	340	0	0	2/2	4	1		1	i	dcml	c#	i		i	i							m	1	1	0, -3, 1		0	0
1364	4.0	342	341	0	0	2/2	4	1		1	V65	dcml	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
1368	4.0	343	342	0	0	2/2	4	1		1	i	dcml	c#	i		i	i							m	1	1	0, -3, 1		0	0
1372	4.0	344	343	0	0	2/2	4	1		1	V7	dcml	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
1376	2.0	345	344	0	0	2/2	4	1		1	i	dcml	c#	i		i	i							m	1	1	0, -3, 1		0	0
1378	2.0	345	344	1/2	1/2	2/2	4	1		1	V7	dcml	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
1380	2.0	346	345	0	0	2/2	4	1		1	i	dcml	c#	i		i	i							m	1	1	0, -3, 1		0	0
1382	4.0	346	345	1/2	1/2	2/2	4	1		1	V7	dcml	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
1386	6.0	347	346	1/2	1/2	2/2	4	1		1	V65(+9)	dcml	c#	i		V65(+9)	V		65	+9				Mm7	1	1	5, 2, -1, 1	-4	1	5
1392	4.0	349	348	0	0	2/2	4	1		1	i	dcml	c#	i		i	i							m	1	1	0, -3, 1		0	0
1396	4.0	350	349	0	0	2/2	4	1		1	V65(+9)	dcml	c#	i		V65(+9)	V		65	+9				Mm7	1	1	5, 2, -1, 1	-4	1	5
1400	2.0	351	350	0	0	2/2	4	1		1	i	dcml	c#	i		i	i							m	1	1	0, -3, 1		0	0
1402	2.0	351	350	1/2	1/2	2/2	4	1		1	V7/IV	dcml	c#	i		V7/IV	V		7		IV			Mm7	1	1	0, 4, 1, -2		0	0
1404	2.0	352	351	0	0	2/2	4	1		1	IV6	dcml	c#	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
1406	2.0	352	351	1/2	1/2	2/2	4	1		1	IV6(b2)	dcml	c#	i		IV6(b2)	IV		6	b2				M	1	1	3, 0, -6		-1	3
1408	2.0	353	352	0	0	2/2	4	1		1	iv	dcml	c#	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
1410	2.0	353	352	1/2	1/2	2/2	4	1		1	iv6	dcml	c#	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
1412	12.0	354	353	0	0	2/2	4	1		1	V/iv	dcml	c#	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
1424	2.0	357	356	0	0	2/2	4	1		1	iv6	dcml	c#	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
1426	2.0	357	356	1/2	1/2	2/2	4	1		1	iv6(7)	dcml	c#	i		iv6(7)	iv		6	7				m	1	1	-4, 0, -3		-1	-4
1428	2.0	358	357	0	0	2/2	4	1		1	iv	dcml	c#	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
1430	2.0	358	357	1/2	1/2	2/2	4	1		1	iv6	dcml	c#	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
1432	12.0	359	358	0	0	2/2	4	1		1	V/iv	dcml	c#	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
1444	4.0	362	361	0	0	2/2	4	1		1	bII	dcml	c#	i		bII	bII							M	1	1	-5, -1, -4		-5	-5
1448	16.0	363	362	0	0	2/2	4	1		1	#viio7	dcml	c#	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
1464	2.0	367	366	0	0	2/2	4	1		1	I.I6	dcml	c#	I		I6	I		6					M	1	0	4, 1, 0		0	4
1466	2.0	367	366	1/2	1/2	2/2	4	1		1	iv6	dcml	c#	I		iv6	iv		6					m	1	0	-4, 0, -1		-1	-4
1468	8.0	368	367	0	0	2/2	4	1		1	iv	dcml	c#	I		iv	iv							m	1	0	-1, -4, 0		-1	-1
1476	4.0	370	369	0	0	2/2	4	1		1	iv6	dcml	c#	I		iv6	iv		6					m	1	0	-4, 0, -1		-1	-4
1480	4.0	371	370	0	0	2/2	4	1		1	I	dcml	c#	I		I	I							M	1	0	0, 4, 1		0	0
1484	2.0	372	371	0	0	2/2	4	1		1	iv6	dcml	c#	I		iv6	iv		6					m	1	0	-4, 0, -1		-1	-4
1486	2.0	372	371	1/2	1/2	2/2	4	1		1	iv	dcml	c#	I		iv	iv							m	1	0	-1, -4, 0		-1	-1
1488	4.0	373	372	0	0	2/2	4	1		1	I6	dcml	c#	I		I6	I		6					M	1	0	4, 1, 0		0	4
1492	4.0	374	373	0	0	2/2	4	1		1	iv6	dcml	c#	I		iv6	iv		6					m	1	0	-4, 0, -1		-1	-4
1496	4.0	375	374	0	0	2/2	4	1		1	I64	dcml	c#	I		I64	I		64					M	1	0	1, 0, 4		0	1
1500	4.0	376	375	0	0	2/2	4	1		1	iv6	dcml	c#	I		iv6	iv		6					m	1	0	-4, 0, -1		-1	-4
1504	4.0	377	376	0	0	2/2	4	1		1	I	dcml	c#	I		I	I							M	1	0	0, 4, 1		0	0
1508	4.0	378	377	0	0	2/2	4	1		1	iv	dcml	c#	I		iv	iv							m	1	0	-1, -4, 0		-1	-1
1512	4.0	379	378	0	0	2/2	4	1		1	I6	dcml	c#	I		I6	I		6					M	1	0	4, 1, 0		0	4
1516	2.0	380	379	0	0	2/2	4	1		1	iv6	dcml	c#	I		iv6	iv		6					m	1	0	-4, 0, -1		-1	-4
1518	2.0	380	379	1/2	1/2	2/2	4	1		1	iv	dcml	c#	I		iv	iv							m	1	0	-1, -4, 0		-1	-1
1520	4.0	381	380	0	0	2/2	4	1		1	I	dcml	c#	I		I	I							M	1	0	0, 4, 1		0	0
1524	4.0	382	381	0	0	2/2	4	1		1	iv	dcml	c#	I		iv	iv							m	1	0	-1, -4, 0		-1	-1
1528	4.0	383	382	0	0	2/2	4	1		1	I	dcml	c#	I		I	I							M	1	0	0, 4, 1		0	0
1532	2.0	384	383	0	0	2/2	4	1		1	I6	dcml	c#	I		I6	I		6					M	1	0	4, 1, 0		0	4
1534	2.0	384	383	1/2	1/2	2/2	4	1		1	I64	dcml	c#	I		I64	I		64					M	1	0	1, 0, 4		0	1
1536	8.0	385	384	0	0	2/2	4	1		1	I	dcml	c#	I		I	I							M	1	0	0, 4, 1		0	0
1544	8.0	387	386	0	0	2/2	4	1		1	I\\	dcml	c#	I		I	I						\\	M	1	0	0, 4, 1		0	0
