mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
219	212	635	653	1.0	1/2	1/2	3/4	4	1		i64	A	iii		i64	i		64					m	0	1	1, 0, -3		0	1
220	213	636	654	6.0	0	0	3/4	4	1		i	A	iii		i	i							m	0	1	0, -3, 1		0	0
222	215	642	660	3.0	0	0	3/4	4	1		@none	A	iii		@none	@none							m	0	1				
223	216	645	663	3.0	0	0	3/4	4	1		iv	A	iii		iv	iv							m	0	1	-1, -4, 0		-1	-1
224	217	648	666	7.0	0	0	3/4	4	1		V	A	iii		V	V							M	0	1	1, 5, 2		1	1
226	219	655	673	4.0	0	0	2/2	4	1		i	A	iii		i	i							m	0	1	0, -3, 1		0	0
227	220	659	677	2.0	0	0	2/2	4	1		iv	A	iii		iv	iv							m	0	1	-1, -4, 0		-1	-1
227	220	661	679	2.0	1/2	1/2	2/2	4	1		V	A	iii		V	V							M	0	1	1, 5, 2		1	1
228	221	663	681	2.0	0	0	2/2	4	1		i	A	iii		i	i							m	0	1	0, -3, 1		0	0
228	221	665	683	11.0	1/2	1/2	2/2	4	1		I.I[I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
232	225	676	694	1.0	0	0	3/4	4	1		IV	A	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
232	225	677	695	1.0	1/4	1/4	3/4	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
232	225	678	696	1.0	1/2	1/2	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
233	226	679	697	1.0	0	0	3/4	4	1		I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
233	226	680	698	1.0	1/4	1/4	3/4	4	1		V	A	I	I	V	V							M	0	0	1, 5, 2		1	1
233	226	681	699	1.0	1/2	1/2	3/4	4	1		I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
234	227	682	700	1.0	0	0	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
234	227	683	701	1.0	1/4	1/4	3/4	4	1		I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
234	227	684	702	2.0	1/2	1/2	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
235	228	686	704	2.0	1/4	1/4	3/4	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
236	229	688	706	1.0	0	0	3/4	4	1		IV	A	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
236	229	689	707	1.0	1/4	1/4	3/4	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
236	229	690	708	1.0	1/2	1/2	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
237	230	691	709	3.0	0	0	3/4	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
238	231	694	712	1.0	0	0	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
238	231	695	713	1.0	1/4	1/4	3/4	4	1		I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
238	231	696	714	1.0	1/2	1/2	3/4	4	1		IV	A	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
239	232	697	715	3.0	0	0	3/4	4	1		I64	A	I	I	I64	I		64					M	0	0	1, 0, 4		0	1
240	233	700	718	1.0	0	0	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
240	233	701	719	1.0	1/4	1/4	3/4	4	1		I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
240	233	702	720	1.0	1/2	1/2	3/4	4	1		IV	A	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
241	234	703	721	2.0	0	0	3/4	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
241	234	705	723	1.0	1/2	1/2	3/4	4	1		I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
242	235	706	724	1.0	0	0	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
242	235	707	725	1.0	1/4	1/4	3/4	4	1		I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
242	235	708	726	1.0	1/2	1/2	3/4	4	1		IV	A	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
243	236	709	727	2.0	0	0	3/4	4	1		I64	A	I	I	I64	I		64					M	0	0	1, 0, 4		0	1
243	236	711	729	4.0	1/2	1/2	3/4	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
245	238	715	733	3.0	0	0	3/4	4	1		I]\\	A	I	I	I	I						\\	M	0	0	0, 4, 1		0	0
