mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
97	96	191	96a	718	364	1.0	1/2	1/2	3/4	4	1		IV6		Bb	bVI		IV6		IV		6					M	0	0	3, 0, -1		-1	3
98	97	192	97a	719	365	1.0	0	0	3/4	4	1		I6		Bb	bVI		I6		I		6					M	0	0	4, 1, 0		0	4
98	97	192	97a	720	366	3.0	1/4	1/4	3/4	4	1		V64		Bb	bVI		V64		V		64					M	0	0	2, 1, 5		1	2
99	98	193	98a	723	369	3.0	1/4	1/4	4/4	4	1		I		Bb	bVI		I		I							M	0	0	0, 4, 1		0	0
100	99	194	99a	726	372	3.0	0	0	3/4	4	1		III.I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
101	100	195	100a	729	375	1.0	0	0	3/4	4	1		V6(+4)		Bb	III		V6(+4)		V		6	+4				M	0	0	5, 2, 1	0	1	5
101	100	195	100a	730	376	1.0	1/4	1/4	3/4	4	1		V2/IV		Bb	III		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
101	100	195	100a	731	377	0.5	1/2	1/2	3/4	4	1		I6		Bb	III		I6		I		6					M	0	0	4, 1, 0		0	4
101	100	195	100a	1463/2	755/2	0.5	5/8	5/8	3/4	4	1		viio		Bb	III		viio		vii	o						o	0	0	5, 2, -1		5	5
102	101	196	101a	732	378	1.0	0	0	3/4	4	1		V65		Bb	III		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
102	101	196	101a	733	379	2.0	1/4	1/4	3/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
103	102	197	102a	735	381	6.5	0	0	4/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
104	103	198	103a	1483/2	775/2	0.5	5/8	5/8	3/4	4	1		viio		Bb	III		viio		vii	o						o	0	0	5, 2, -1		5	5
105	104	199	104a	742	388	1.0	0	0	3/4	4	1		V65		Bb	III		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
105	104	199	104a	743	389	1.5	1/4	1/4	3/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
105	104	199	104a	1489/2	781/2	0.5	5/8	5/8	3/4	4	1		viio		Bb	III		viio		vii	o						o	0	0	5, 2, -1		5	5
106	105	200	105a	745	391	1.0	0	0	3/4	4	1		V65		Bb	III		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
106	105	200	105a	746	392	1.5	1/4	1/4	3/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
106	105	200	105a	1495/2	787/2	0.5	5/8	5/8	3/4	4	1		viio		Bb	III		viio		vii	o						o	0	0	5, 2, -1		5	5
107	106	201	106a	748	394	1.0	0	0	4/4	4	1		V65		Bb	III		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
107	106	201	106a	749	395	1.0	1/4	1/4	4/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
107	106	201	106a	750	396	1.0	1/2	1/2	4/4	4	1		V65		Bb	III		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
107	106	201	106a	751	397	1.0	3/4	3/4	4/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
108	107	202	107a	752	398	1.0	0	0	4/4	4	1		V65		Bb	III		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
108	107	202	107a	753	399	1.0	1/4	1/4	4/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
108	107	202	107a	754	400	1.0	1/2	1/2	4/4	4	1		V65		Bb	III		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
108	107	202	107a	755	401	1.0	3/4	3/4	4/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
109	108	203	108a	756	402	1.0	0	0	4/4	4	1		I64		Bb	III		I64		I		64					M	0	0	1, 0, 4		0	1
109	108	203	108a	757	403	1.0	1/4	1/4	4/4	4	1		I6		Bb	III		I6		I		6					M	0	0	4, 1, 0		0	4
109	108	203	108a	758	404	1.0	1/2	1/2	4/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
109	108	203	108a	759	405	2.0	3/4	3/4	4/4	4	1		I6		Bb	III		I6		I		6					M	0	0	4, 1, 0		0	4
110	109	204	109a	761	407	1.0	1/4	1/4	4/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
110	109	204	109a	762	408	1.0	1/2	1/2	4/4	4	1		I64		Bb	III		I64		I		64					M	0	0	1, 0, 4		0	1
110	109	204	109a	763	409	1.0	3/4	3/4	4/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
111	110	205	110a	764	410	1.0	0	0	4/4	4	1		IV6		Bb	III		IV6		IV		6					M	0	0	3, 0, -1		-1	3
111	110	205	110a	765	411	1.0	1/4	1/4	4/4	4	1		V2/IV		Bb	III		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
111	110	205	110a	766	412	1.0	1/2	1/2	4/4	4	1		IV6		Bb	III		IV6		IV		6					M	0	0	3, 0, -1		-1	3
111	110	205	110a	767	413	1.0	3/4	3/4	4/4	4	1		V2/IV		Bb	III		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
112	111	206	111a	768	414	1.0	0	0	4/4	4	1		IV6		Bb	III		IV6		IV		6					M	0	0	3, 0, -1		-1	3
112	111	206	111a	769	415	1.0	1/4	1/4	4/4	4	1		V2/IV		Bb	III		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
112	111	206	111a	770	416	1.0	1/2	1/2	4/4	4	1		IV6		Bb	III		IV6		IV		6					M	0	0	3, 0, -1		-1	3
112	111	206	111a	771	417	1.0	3/4	3/4	4/4	4	1		V2/IV		Bb	III		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
113	112	207	112a	772	418	1.0	0	0	4/4	4	1		VI.V2(4)		Bb	VI		V2(4)		V		2	4				Mm7	0	0	-1, 1, 0, 2		1	-1
113	112	207	112a	773	419	1.0	1/4	1/4	4/4	4	1		V		Bb	VI		V		V							M	0	0	1, 5, 2		1	1
113	112	207	112a	774	420	1.0	1/2	1/2	4/4	4	1		V2(4)		Bb	VI		V2(4)		V		2	4				Mm7	0	0	-1, 1, 0, 2		1	-1
113	112	207	112a	775	421	1.0	3/4	3/4	4/4	4	1		V		Bb	VI		V		V							M	0	0	1, 5, 2		1	1
114	113	208	113a	776	422	1.0	0	0	4/4	4	1		ii6		Bb	VI		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
114	113	208	113a	777	423	1.0	1/4	1/4	4/4	4	1		V7		Bb	VI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
114	113	208	113a	778	424	1.0	1/2	1/2	4/4	4	1		ii6		Bb	VI		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
114	113	208	113a	779	425	2.0	3/4	3/4	4/4	4	1		V7		Bb	VI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
115	114	209	114a	781	427	1.0	1/4	1/4	4/4	4	1		I\\		Bb	VI		I		I						\\	M	0	0	0, 4, 1		0	0
115	114	209	114a	782	428	1.0	1/2	1/2	4/4	4	1		V7		Bb	VI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
115	114	209	114a	783	429	1.0	3/4	3/4	4/4	4	1		I		Bb	VI		I		I							M	0	0	0, 4, 1		0	0
116	115	210	115a	784	430	1.0	0	0	4/4	4	1		I6(+4)		Bb	VI		I6(+4)		I		6	+4				M	0	0	4, 1, 0	-1	0	4
116	115	210	115a	785	431	1.0	1/4	1/4	4/4	4	1		V7		Bb	VI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
116	115	210	115a	786	432	1.0	1/2	1/2	4/4	4	1		V(64)		Bb	VI		V(64)		V			64				M	0	0	1, 0, 4		1	1
116	115	210	115a	787	433	1.0	3/4	3/4	4/4	4	1		V7		Bb	VI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
117	116	211	116a	788	434	1.0	0	0	4/4	4	1		V65		Bb	VI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
117	116	211	116a	789	435	1.0	1/4	1/4	4/4	4	1		I		Bb	VI		I		I							M	0	0	0, 4, 1		0	0
117	116	211	116a	790	436	1.0	1/2	1/2	4/4	4	1		V65		Bb	VI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
117	116	211	116a	791	437	1.0	3/4	3/4	4/4	4	1		I		Bb	VI		I		I							M	0	0	0, 4, 1		0	0
118	117	212	117a	792	438	1.0	0	0	4/4	4	1		V65		Bb	VI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
118	117	212	117a	793	439	1.0	1/4	1/4	4/4	4	1		I		Bb	VI		I		I							M	0	0	0, 4, 1		0	0
118	117	212	117a	794	440	1.0	1/2	1/2	4/4	4	1		V65		Bb	VI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
118	117	212	117a	795	441	1.0	3/4	3/4	4/4	4	1		I		Bb	VI		I		I							M	0	0	0, 4, 1		0	0
119	118	213	118a	796	442	1.0	0	0	4/4	4	1		V7		Bb	VI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
119	118	213	118a	797	443	1.0	1/4	1/4	4/4	4	1		I64		Bb	VI		I64		I		64					M	0	0	1, 0, 4		0	1
119	118	213	118a	798	444	1.0	1/2	1/2	4/4	4	1		I6		Bb	VI		I6		I		6					M	0	0	4, 1, 0		0	4
119	118	213	118a	799	445	1.0	3/4	3/4	4/4	4	1		I		Bb	VI		I		I							M	0	0	0, 4, 1		0	0
120	119	214	119a	800	446	1.0	0	0	4/4	4	1		I6		Bb	VI		I6		I		6					M	0	0	4, 1, 0		0	4
120	119	214	119a	801	447	3.0	1/4	1/4	4/4	4	1		I		Bb	VI		I		I							M	0	0	0, 4, 1		0	0
121	120	215	120a	804	450	1.0	0	0	4/4	4	1		viio(2)		Bb	VI		viio(2)		vii	o		2				o	0	0	0, 2, -1		5	0
121	120	215	120a	805	451	1.0	1/4	1/4	4/4	4	1		V65		Bb	VI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
121	120	215	120a	806	452	1.0	1/2	1/2	4/4	4	1		V65(4)		Bb	VI		V65(4)		V		65	4				Mm7	0	0	0, 2, -1, 1		1	0
121	120	215	120a	807	453	1.0	3/4	3/4	4/4	4	1		V65		Bb	VI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
122	121	216	121a	808	454	4.0	0	0	4/4	4	1		V7		Bb	VI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
123	122	217	122a	812	458	1.0	0	0	4/4	4	1		I(74)		Bb	VI		I(74)		I			74				M	0	0	0, -1, 1	5	0	0
123	122	217	122a	813	459	1.0	1/4	1/4	4/4	4	1		I		Bb	VI		I		I							M	0	0	0, 4, 1		0	0
123	122	217	122a	814	460	1.0	1/2	1/2	4/4	4	1		vi7		Bb	VI		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
123	122	217	122a	815	461	1.0	3/4	3/4	4/4	4	1		V7		Bb	VI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
124	123	218	123a	816	462	1.0	0	0	4/4	4	1		I(74)		Bb	VI		I(74)		I			74				M	0	0	0, -1, 1	5	0	0
124	123	218	123a	817	463	1.0	1/4	1/4	4/4	4	1		I		Bb	VI		I		I							M	0	0	0, 4, 1		0	0
124	123	218	123a	818	464	1.0	1/2	1/2	4/4	4	1		vi7		Bb	VI		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
124	123	218	123a	819	465	1.0	3/4	3/4	4/4	4	1		V7		Bb	VI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
125	124	219	124a	820	466	1.0	0	0	4/4	4	1		ii.#viio64(2)		Bb	ii		#viio64(2)		#vii	o	64	2				o	0	1	-1, 0, 2		5	-1
125	124	219	124a	821	467	1.0	1/4	1/4	4/4	4	1		#viio6		Bb	ii		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
125	124	219	124a	822	468	1.0	1/2	1/2	4/4	4	1		#viio64(2)		Bb	ii		#viio64(2)		#vii	o	64	2				o	0	1	-1, 0, 2		5	-1
125	124	219	124a	823	469	1.0	3/4	3/4	4/4	4	1		V43		Bb	ii		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
126	125	220	125a	824	470	1.0	0	0	4/4	4	1		i(9)		Bb	ii		i(9)		i			9				m	0	1	0, -3, 1	2	0	0
126	125	220	125a	825	471	1.0	1/4	1/4	4/4	4	1		V(4)		Bb	ii		V(4)		V			4				M	0	1	1, 0, 2		1	1
126	125	220	125a	826	472	1.0	1/2	1/2	4/4	4	1		V(+6)		Bb	ii		V(+6)		V			+6				M	0	1	1, 5, 2	-3	1	1
126	125	220	125a	827	473	1.0	3/4	3/4	4/4	4	1		V(4)		Bb	ii		V(4)		V			4				M	0	1	1, 0, 2		1	1
127	126	221	126a	828	474	1.0	0	0	4/4	4	1		i(9)		Bb	ii		i(9)		i			9				m	0	1	0, -3, 1	2	0	0
127	126	221	126a	829	475	1.0	1/4	1/4	4/4	4	1		V7(4)		Bb	ii		V7(4)		V		7	4				Mm7	0	1	1, 0, 2, -1		1	1
127	126	221	126a	830	476	1.0	1/2	1/2	4/4	4	1		V(+6)		Bb	ii		V(+6)		V			+6				M	0	1	1, 5, 2	-3	1	1
127	126	221	126a	831	477	1.0	3/4	3/4	4/4	4	1		V(64)		Bb	ii		V(64)		V			64				M	0	1	1, 0, -3		1	1
128	127	222	127a	832	478	1.0	0	0	4/4	4	1		i6(2)		Bb	ii		i6(2)		i		6	2				m	0	1	-3, 1, 2		0	-3
128	127	222	127a	833	479	1.0	1/4	1/4	4/4	4	1		i64		Bb	ii		i64		i		64					m	0	1	1, 0, -3		0	1
128	127	222	127a	834	480	1.0	1/2	1/2	4/4	4	1		i6(2)		Bb	ii		i6(2)		i		6	2				m	0	1	-3, 1, 2		0	-3
128	127	222	127a	835	481	1.0	3/4	3/4	4/4	4	1		i64		Bb	ii		i64		i		64					m	0	1	1, 0, -3		0	1
129	128	223	128a	836	482	1.0	0	0	4/4	4	1		i6(2)		Bb	ii		i6(2)		i		6	2				m	0	1	-3, 1, 2		0	-3
129	128	223	128a	837	483	1.0	1/4	1/4	4/4	4	1		V7(4)		Bb	ii		V7(4)		V		7	4				Mm7	0	1	1, 0, 2, -1		1	1
129	128	223	128a	838	484	1.0	1/2	1/2	4/4	4	1		i6		Bb	ii		i6		i		6					m	0	1	-3, 1, 0		0	-3
129	128	223	128a	839	485	1.0	3/4	3/4	4/4	4	1		i64		Bb	ii		i64		i		64					m	0	1	1, 0, -3		0	1
130	129	224	129a	840	486	1.0	0	0	4/4	4	1		V.V6(9)		Bb	V		V6(9)		V		6	9				M	0	0	5, 2, 1	3	1	5
130	129	224	129a	841	487	1.0	1/4	1/4	4/4	4	1		V6		Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
130	129	224	129a	842	488	1.0	1/2	1/2	4/4	4	1		V6(2)		Bb	V		V6(2)		V		6	2				M	0	0	5, 2, 3		1	5
130	129	224	129a	843	489	1.0	3/4	3/4	4/4	4	1		V6		Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
131	130	225	130a	844	490	1.0	0	0	4/4	4	1		V(9)		Bb	V		V(9)		V			9				M	0	0	1, 5, 2	3	1	1
131	130	225	130a	845	491	1.0	1/4	1/4	4/4	4	1		V		Bb	V		V		V							M	0	0	1, 5, 2		1	1
131	130	225	130a	846	492	1.0	1/2	1/2	4/4	4	1		V6(9)		Bb	V		V6(9)		V		6	9				M	0	0	5, 2, 1	3	1	5
131	130	225	130a	847	493	1.0	3/4	3/4	4/4	4	1		V		Bb	V		V		V							M	0	0	1, 5, 2		1	1
132	131	226	131a	848	494	1.0	0	0	4/4	4	1		V		Bb	V		V		V							M	0	0	1, 5, 2		1	1
132	131	226	131a	849	495	1.0	1/4	1/4	4/4	4	1		V6		Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
132	131	226	131a	850	496	1.0	1/2	1/2	4/4	4	1		I.ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
132	131	226	131a	851	497	1.0	3/4	3/4	4/4	4	1		ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
133	132	227	132a	852	498	3.0	0	0	4/4	4	1		ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
133	132	227	132a	855	501	2.0	3/4	3/4	4/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
134	133	228	133a	857	503	1.0	1/4	1/4	4/4	4	1		V43		Bb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
134	133	228	133a	858	504	0.5	1/2	1/2	4/4	4	1		V7(6)		Bb	I		V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
134	133	228	133a	1717/2	1009/2	0.5	5/8	5/8	4/4	4	1		V2		Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
134	133	228	133a	859	505	0.5	3/4	3/4	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
134	133	228	133a	1719/2	1011/2	0.5	7/8	7/8	4/4	4	1		I6(+62)		Bb	I		I6(+62)		I		6	+62				M	0	0	4, 1, 2	3	0	4
135	134	229	134a	860	506	1.0	0	0	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
135	134	229	134a	861	507	1.0	1/4	1/4	4/4	4	1		vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
135	134	229	134a	862	508	1.0	1/2	1/2	4/4	4	1		IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
135	134	229	134a	863	509	1.0	3/4	3/4	4/4	4	1		ii7		Bb	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
136	135	230	135a	864	510	1.0	0	0	4/4	4	1		V65		Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
136	135	230	135a	865	511	1.0	1/4	1/4	4/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
136	135	230	135a	866	512	1.0	1/2	1/2	4/4	4	1		V43		Bb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
136	135	230	135a	867	513	1.0	3/4	3/4	4/4	4	1		V2		Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
137	136	231	136a	868	514	1.0	0	0	4/4	4	1		V43		Bb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
137	136	231	136a	869	515	1.0	1/4	1/4	4/4	4	1		V65		Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
137	136	231	136a	870	516	1.0	1/2	1/2	4/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
137	136	231	136a	871	517	1.0	3/4	3/4	4/4	4	1		I6(+2)		Bb	I		I6(+2)		I		6	+2				M	0	0	4, 1, 0	2	0	4
138	137	232	137a	872	518	1.0	0	0	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
138	137	232	137a	873	519	3.0	1/4	1/4	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
139	138	233	138a	876	522	3.0	0	0	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
139	138	233	138a	879	525	0.5	3/4	3/4	4/4	4	1		V2		Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
139	138	233	138a	1759/2	1051/2	0.5	7/8	7/8	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
140	139	234	139a	880	526	1.0	0	0	4/4	4	1		V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
140	139	234	139a	881	527	0.5	1/4	1/4	4/4	4	1		v		Bb	I		v		v							m	0	0	1, -2, 2		1	1
140	139	234	139a	1763/2	1055/2	0.5	3/8	3/8	4/4	4	1		ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
140	139	234	139a	882	528	0.5	1/2	1/2	4/4	4	1		V/ii		Bb	I		V/ii		V				ii			M	0	0	3, 7, 4		3	3
140	139	234	139a	1765/2	1057/2	0.5	5/8	5/8	4/4	4	1		vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
140	139	234	139a	883	529	0.5	3/4	3/4	4/4	4	1		viio7/bVII		Bb	I		viio7/bVII		vii	o	7		bVII			o7	0	0	3, 0, -3, -6		3	3
140	139	234	139a	1767/2	1059/2	0.5	7/8	7/8	4/4	4	1		bVII(4)		Bb	I		bVII(4)		bVII			4				M	0	0	-2, 4, -1		-2	-2
141	140	235	140a	884	530	0.5	0	0	4/4	4	1		bVII64(64)		Bb	I		bVII64(64)		bVII		64	64				M	0	0	1, -2, 4		-2	1
141	140	235	140a	1769/2	1061/2	0.5	1/8	1/8	4/4	4	1		bVII64		Bb	I		bVII64		bVII		64					M	0	0	-1, -2, 2		-2	-1
141	140	235	140a	885	531	0.5	1/4	1/4	4/4	4	1		viio7		Bb	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
141	140	235	140a	1771/2	1063/2	1.5	3/8	3/8	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
141	140	235	140a	887	533	1.0	3/4	3/4	4/4	4	1		IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
142	141	236	141a	888	534	4.0	0	0	4/4	4	1		IV.I		Bb	IV		I		I							M	0	0	0, 4, 1		0	0
143	142	237	142a	892	538	4.0	0	0	4/4	4	1		III+64/vi		Bb	IV		III+64/vi		III	+	64		vi			+	0	0	8, 0, 4		0	8
144	143	238	143a	896	542	4.0	0	0	4/4	4	1		I		Bb	IV		I		I							M	0	0	0, 4, 1		0	0
145	144	239	144a	900	546	3.0	0	0	4/4	4	1		viio7/V		Bb	IV		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
145	144	239	144a	903	549	0.5	3/4	3/4	4/4	4	1		V2(4b2)		Bb	IV		V2(4b2)		V		2	4b2				Mm7	0	0	-1, -4, 0, 2		1	-1
145	144	239	144a	1807/2	1099/2	2.5	7/8	7/8	4/4	4	1		V2		Bb	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
146	145	240	145a	906	552	1.0	1/2	1/2	4/4	4	1		I6		Bb	IV		I6		I		6					M	0	0	4, 1, 0		0	4
146	145	240	145a	907	553	0.5	3/4	3/4	4/4	4	1		ii7(+4)		Bb	IV		ii7(+4)		ii		7	+4				mm7	0	0	2, -1, 3, 0	1	2	2
146	145	240	145a	1815/2	1107/2	0.5	7/8	7/8	4/4	4	1		I+		Bb	IV		I+		I	+						+	0	0	0, 4, 8		0	0
147	146	241	146a	908	554	1.0	0	0	4/4	4	1		IV		Bb	IV		IV		IV							M	0	0	-1, 3, 0		-1	-1
147	146	241	146a	909	555	0.5	1/4	1/4	4/4	4	1		I6		Bb	IV		I6		I		6					M	0	0	4, 1, 0		0	4
147	146	241	146a	1819/2	1111/2	0.5	3/8	3/8	4/4	4	1		ii7		Bb	IV		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
147	146	241	146a	910	556	1.0	1/2	1/2	4/4	4	1		V[viio6		Bb	IV	V	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
147	146	241	146a	911	557	0.5	3/4	3/4	4/4	4	1		viio64/V		Bb	IV	V	viio64/V		vii	o	64		V			o	0	0	0, 6, 3		6	0
147	146	241	146a	1823/2	1115/2	0.5	7/8	7/8	4/4	4	1		viio6]		Bb	IV	V	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
148	147	242	147a	912	558	2.0	0	0	4/4	4	1		I		Bb	IV		I		I							M	0	0	0, 4, 1		0	0
148	147	242	147a	914	560	1.0	1/2	1/2	4/4	4	1		V6		Bb	IV		V6		V		6					M	0	0	5, 2, 1		1	5
148	147	242	147a	915	561	0.5	3/4	3/4	4/4	4	1		V		Bb	IV		V		V							M	0	0	1, 5, 2		1	1
148	147	242	147a	1831/2	1123/2	2.5	7/8	7/8	4/4	4	1		I		Bb	IV		I		I							M	0	0	0, 4, 1		0	0
149	148	243	148a	918	564	1.0	1/2	1/2	4/4	4	1		V6		Bb	IV		V6		V		6					M	0	0	5, 2, 1		1	5
149	148	243	148a	919	565	0.5	3/4	3/4	4/4	4	1		V		Bb	IV		V		V							M	0	0	1, 5, 2		1	1
149	148	243	148a	1839/2	1131/2	1.0	7/8	7/8	4/4	4	1		I		Bb	IV		I		I							M	0	0	0, 4, 1		0	0
150	149	244	149a	1841/2	1133/2	0.5	1/8	1/8	4/4	4	1		viio6		Bb	IV		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
150	149	244	149a	921	567	0.5	1/4	1/4	4/4	4	1		I6		Bb	IV		I6		I		6					M	0	0	4, 1, 0		0	4
150	149	244	149a	1843/2	1135/2	0.5	3/8	3/8	4/4	4	1		#viio7/iii		Bb	IV		#viio7/iii		#vii	o	7		iii			o7	0	0	9, 6, 3, 0		9	9
150	149	244	149a	922	568	0.5	1/2	1/2	4/4	4	1		I6		Bb	IV		I6		I		6					M	0	0	4, 1, 0		0	4
150	149	244	149a	1845/2	1137/2	0.5	5/8	5/8	4/4	4	1		viio		Bb	IV		viio		vii	o						o	0	0	5, 2, -1		5	5
150	149	244	149a	923	569	0.5	3/4	3/4	4/4	4	1		I		Bb	IV		I		I							M	0	0	0, 4, 1		0	0
150	149	244	149a	1847/2	1139/2	0.5	7/8	7/8	4/4	4	1		V65		Bb	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
151	150	245	150a	924	570	2.0	0	0	4/4	4	1		iv.i		Bb	iv		i		i							m	0	1	0, -3, 1		0	0
151	150	245	150a	926	572	1.0	1/2	1/2	4/4	4	1		V6		Bb	iv		V6		V		6					M	0	1	5, 2, 1		1	5
151	150	245	150a	927	573	1.0	3/4	3/4	4/4	4	1		V7		Bb	iv		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
152	151	246	151a	928	574	2.0	0	0	4/4	4	1		i		Bb	iv		i		i							m	0	1	0, -3, 1		0	0
152	151	246	151a	930	576	1.0	1/2	1/2	4/4	4	1		V6		Bb	iv		V6		V		6					M	0	1	5, 2, 1		1	5
152	151	246	151a	931	577	1.0	3/4	3/4	4/4	4	1		V65		Bb	iv		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
153	152	247	152a	932	578	0.5	0	0	4/4	4	1		i		Bb	iv		i		i							m	0	1	0, -3, 1		0	0
153	152	247	152a	1865/2	1157/2	0.5	1/8	1/8	4/4	4	1		#viio6		Bb	iv		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
153	152	247	152a	933	579	0.5	1/4	1/4	4/4	4	1		i6		Bb	iv		i6		i		6					m	0	1	-3, 1, 0		0	-3
153	152	247	152a	1867/2	1159/2	0.5	3/8	3/8	4/4	4	1		V65/IV		Bb	iv		V65/IV		V		65		IV			Mm7	0	1	4, 1, -2, 0		0	4
153	152	247	152a	934	580	0.5	1/2	1/2	4/4	4	1		IV		Bb	iv		IV		IV							M	0	1	-1, 3, 0		-1	-1
153	152	247	152a	1869/2	1161/2	0.5	5/8	5/8	4/4	4	1		V43/IV		Bb	iv		V43/IV		V		43		IV			Mm7	0	1	1, -2, 0, 4		0	1
