mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
166	165	398	165b	3265/2	1363/2	0.5	3/8	3/8	3/2	4	1		V6	f	i		V6	V		6					M	1	1	5, 2, 1		1	5
166	165	398	165b	1633	682	2.0	1/2	1/2	3/2	4	1		III+	f	i		III+	III	+						+	1	1	-3, 1, 5		-3	-3
166	165	398	165b	1635	684	6.0	1	1	3/2	4	1		III+6	f	i		III+6	III	+	6					+	1	1	1, 5, -3		-3	1
167	166	399	166b	1641	690	2.0	1	1	3/2	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
168	167	400	167b	1643	692	1.5	0	0	3/2	4	1		I64	f	i		I64	I		64					M	1	1	1, 0, 4		0	1
168	167	400	167b	3289/2	1387/2	0.5	3/8	3/8	3/2	4	1		I6	f	i		I6	I		6					M	1	1	4, 1, 0		0	4
168	167	400	167b	1645	694	2.0	1/2	1/2	3/2	4	1		VI+7	f	i		VI+7	VI	+	7					+7	1	1	-4, 0, 4, -6		-4	-4
168	167	400	167b	1647	696	2.0	1	1	3/2	4	1		I	f	i		I	I							M	1	1	0, 4, 1		0	0
169	168	401	168b	1649	698	2.0	0	0	3/2	4	1		V/iv	f	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
169	168	401	168b	1651	700	2.0	1/2	1/2	3/2	4	1		VI+7	f	i		VI+7	VI	+	7					+7	1	1	-4, 0, 4, -6		-4	-4
169	168	401	168b	1653	702	3.5	1	1	3/2	4	1		iv6	f	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
170	169	402	169b	3313/2	1411/2	0.5	3/8	3/8	3/2	4	1		iv	f	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
170	169	402	169b	1657	706	2.0	1/2	1/2	3/2	4	1		#viio7	f	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
170	169	402	169b	1659	708	2.0	1	1	3/2	4	1		iiio64	f	i		iiio64	iii	o	64					o	1	1	-9, -3, -6		-3	-9
171	170	403	170b	1661	710	8.0	0	0	3/2	4	1		#viio2	f	i		#viio2	#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
172	171	404	171b	1669	718	2.0	1/2	1/2	3/2	4	1		V7(+9)	f	i		V7(+9)	V		7	+9				Mm7	1	1	1, 5, 2, -1	-4	1	1
172	171	404	171b	1671	720	2.0	1	1	3/2	4	1		#viio7	f	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
173	172	405	172b	1673	722	2.0	0	0	3/2	4	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
173	172	405	172b	1675	724	2.0	1/2	1/2	3/2	4	1		V7(+9)	f	i		V7(+9)	V		7	+9				Mm7	1	1	1, 5, 2, -1	-4	1	1
173	172	405	172b	1677	726	2.0	1	1	3/2	4	1		#viio7	f	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
174	173	406	173b	1679	728	2.0	0	0	3/2	4	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
174	173	406	173b	1681	730	3.0	1/2	1/2	3/2	4	1		V7(+9)	f	i		V7(+9)	V		7	+9				Mm7	1	1	1, 5, 2, -1	-4	1	1
174	173	406	173b	1684	733	3.0	5/4	5/4	3/2	4	1		VI	f	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
175	174	407	174b	1687	736	4.0	1/2	1/2	3/2	4	1		vo6	f	i		vo6	v	o	6					o	1	1	-2, -5, 1		1	-2
176	175	408	175b	1691	740	2.0	0	0	3/2	4	1		vii	f	i		vii	vii							m	1	1	-2, -5, -1		-2	-2
176	175	408	175b	1693	742	4.0	1/2	1/2	3/2	4	1		#vio6	f	i		#vio6	#vi	o	6					o	1	1	0, -3, 3		3	0
177	176	409	176b	1697	746	2.0	0	0	3/2	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
177	176	409	176b	1699	748	2.0	1/2	1/2	3/2	4	1		#viio6	f	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
177	176	409	176b	1701	750	4.0	1	1	3/2	4	1		V(+9)	f	i		V(+9)	V			+9				M	1	1	1, 5, 2	-4	1	1
178	177	410	177b	1705	754	3.5	1/2	1/2	3/2	4	1		V7(+9)	f	i		V7(+9)	V		7	+9				Mm7	1	1	1, 5, 2, -1	-4	1	1
178	177	410	177b	3417/2	1515/2	0.5	11/8	11/8	3/2	4	1		I.I	f	I		I	I							M	1	0	0, 4, 1		0	0
179	178	411	178b	1709	758	4.0	0	0	4/4	4	1		V[V6	f	I	V	V6	V		6					M	1	0	5, 2, 1		1	5
180	179	412	179b	1713	762	2.0	0	0	4/4	4	1		V65	f	I	V	V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
180	179	412	179b	1715	764	2.0	1/2	1/2	4/4	4	1		I6	f	I	V	I6	I		6					M	1	0	4, 1, 0		0	4
181	180	413	180b	1717	766	1.0	0	0	4/4	4	1		V2	f	I	V	V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
181	180	413	180b	1718	767	1.0	1/4	1/4	4/4	4	1		I6	f	I	V	I6	I		6					M	1	0	4, 1, 0		0	4
181	180	413	180b	1719	768	1.0	1/2	1/2	4/4	4	1		V64	f	I	V	V64	V		64					M	1	0	2, 1, 5		1	2
181	180	413	180b	1720	769	1.0	3/4	3/4	4/4	4	1		I	f	I	V	I	I							M	1	0	0, 4, 1		0	0
182	181	414	181b	1721	770	1.0	0	0	4/4	4	1		V6	f	I	V	V6	V		6					M	1	0	5, 2, 1		1	5
182	181	414	181b	1722	771	1.0	1/4	1/4	4/4	4	1		viio6]	f	I	V	viio6	vii	o	6					o	1	0	2, -1, 5		5	2
182	181	414	181b	1723	772	2.0	1/2	1/2	4/4	4	1		I	f	I		I	I							M	1	0	0, 4, 1		0	0
183	182	415	182b	1725	774	1.0	0	0	4/4	4	1		V6	f	I		V6	V		6					M	1	0	5, 2, 1		1	5
183	182	415	182b	1726	775	1.0	1/4	1/4	4/4	4	1		I6	f	I		I6	I		6					M	1	0	4, 1, 0		0	4
183	182	415	182b	1727	776	1.0	1/2	1/2	4/4	4	1		V2	f	I		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
183	182	415	182b	1728	777	1.0	3/4	3/4	4/4	4	1		ii65	f	I		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
184	183	416	183b	1729	778	1.0	0	0	4/4	4	1		V2	f	I		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
184	183	416	183b	1730	779	1.0	1/4	1/4	4/4	4	1		V7	f	I		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
184	183	416	183b	1731	780	1.0	1/2	1/2	4/4	4	1		I6	f	I		I6	I		6					M	1	0	4, 1, 0		0	4
184	183	416	183b	1732	781	1.0	3/4	3/4	4/4	4	1		vi	f	I		vi	vi							m	1	0	3, 0, 4		3	3
185	184	417	184b	1733	782	1.0	0	0	4/4	4	1		V7/IV	f	I		V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
185	184	417	184b	1734	783	1.0	1/4	1/4	4/4	4	1		IV64	f	I		IV64	IV		64					M	1	0	0, -1, 3		-1	0
185	184	417	184b	1735	784	1.0	1/2	1/2	4/4	4	1		viio6/IV	f	I		viio6/IV	vii	o	6		IV			o	1	0	1, -2, 4		4	1
185	184	417	184b	1736	785	1.0	3/4	3/4	4/4	4	1		V43(4)/IV	f	I		V43(4)/IV	V		43	4	IV			Mm7	1	0	1, -2, 0, -1		0	1
186	185	418	185b	1737	786	2.0	0	0	4/4	4	1		V2/IV	f	I		V2/IV	V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
186	185	418	185b	1739	788	1.0	1/2	1/2	4/4	4	1		IV	f	I		IV	IV							M	1	0	-1, 3, 0		-1	-1
186	185	418	185b	1740	789	1.0	3/4	3/4	4/4	4	1		ii6	f	I		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
187	186	419	186b	1741	790	1.0	0	0	4/4	4	1		V7/ii	f	I		V7/ii	V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
187	186	419	186b	1742	791	1.0	1/4	1/4	4/4	4	1		II64	f	I		II64	II		64					M	1	0	3, 2, 6		2	3
187	186	419	186b	1743	792	2.0	1/2	1/2	4/4	4	1		#viio6/ii	f	I		#viio6/ii	#vii	o	6		ii			o	1	0	4, 1, 7		7	4
188	187	420	187b	1745	794	1.0	0	0	4/4	4	1		#viio43/ii	f	I		#viio43/ii	#vii	o	43		ii			o7	1	0	1, -2, 7, 4		7	1
188	187	420	187b	1746	795	1.0	1/4	1/4	4/4	4	1		V2/ii	f	I		V2/ii	V		2		ii			Mm7	1	0	1, 3, 7, 4		3	1
188	187	420	187b	1747	796	1.0	1/2	1/2	4/4	4	1		ii	f	I		ii	ii							m	1	0	2, -1, 3		2	2
188	187	420	187b	1748	797	1.0	3/4	3/4	4/4	4	1		vi6	f	I		vi6	vi		6					m	1	0	0, 4, 3		3	0
189	188	421	188b	1749	798	1.0	0	0	4/4	4	1		V43/vi	f	I		V43/vi	V		43		vi			Mm7	1	0	5, 2, 4, 8		4	5
189	188	421	188b	1750	799	1.0	1/4	1/4	4/4	4	1		vi	f	I		vi	vi							m	1	0	3, 0, 4		3	3
189	188	421	188b	1751	800	1.0	1/2	1/2	4/4	4	1		V65/vi	f	I		V65/vi	V		65		vi			Mm7	1	0	8, 5, 2, 4		4	8
189	188	421	188b	1752	801	1.0	3/4	3/4	4/4	4	1		vi(94)	f	I		vi(94)	vi			94				m	1	0	3, 2, 4	5	3	3
190	189	422	189b	1753	802	1.0	0	0	4/4	4	1		V43(6)/vi	f	I		V43(6)/vi	V		43	6	vi			Mm7	1	0	0, 2, 4, 8		4	0
190	189	422	189b	1754	803	1.0	1/4	1/4	4/4	4	1		#viio/vi	f	I		#viio/vi	#vii	o			vi			o	1	0	8, 5, 2		8	8
190	189	422	189b	1755	804	1.0	1/2	1/2	4/4	4	1		vi	f	I		vi	vi							m	1	0	3, 0, 4		3	3
190	189	422	189b	1756	805	1.0	3/4	3/4	4/4	4	1		vi%2	f	I		vi%2	vi	%	2					%7	1	0	1, 3, 0, -3		3	1
191	190	423	190b	1757	806	1.0	0	0	4/4	4	1		i64	f	I		i64	i		64					m	1	0	1, 0, -3		0	1
191	190	423	190b	1758	807	1.0	1/4	1/4	4/4	4	1		V65/v	f	I		V65/v	V		65		v			Mm7	1	0	6, 3, 0, 2		2	6
191	190	423	190b	1759	808	1.0	1/2	1/2	4/4	4	1		v	f	I		v	v							m	1	0	1, -2, 2		1	1
191	190	423	190b	1760	809	2.0	3/4	3/4	4/4	4	1		v%2	f	I		v%2	v	%	2					%7	1	0	-1, 1, -2, -5		1	-1
192	191	424	191b	1762	811	1.0	1/4	1/4	4/4	4	1		V65/IV	f	I		V65/IV	V		65		IV			Mm7	1	0	4, 1, -2, 0		0	4
192	191	424	191b	1763	812	2.0	1/2	1/2	4/4	4	1		IV	f	I		IV	IV							M	1	0	-1, 3, 0		-1	-1
193	192	425	192b	1765	814	3.0	0	0	4/4	4	1		IV\\	f	I		IV	IV						\\	M	1	0	-1, 3, 0		-1	-1
193	192	425	192b	1768	817	1.0	3/4	3/4	4/4	4	1		IV	f	I		IV	IV							M	1	0	-1, 3, 0		-1	-1
194	193	426	193b	1769	818	4.0	0	0	4/4	4	1		I6	f	I		I6	I		6					M	1	0	4, 1, 0		0	4
195	194	427	194b	1773	822	4.0	0	0	4/4	4	1		ii	f	I		ii	ii							m	1	0	2, -1, 3		2	2
196	195	428	195b	1777	826	2.0	0	0	4/4	4	1		bVII6	f	I		bVII6	bVII		6					M	1	0	2, -1, -2		-2	2
196	195	428	195b	1779	828	2.0	1/2	1/2	4/4	4	1		IV6	f	I		IV6	IV		6					M	1	0	3, 0, -1		-1	3
197	196	429	196b	1781	830	4.0	0	0	4/4	4	1		bVII	f	I		bVII	bVII							M	1	0	-2, 2, -1		-2	-2
198	197	430	197b	1785	834	4.0	0	0	4/4	4	1		viio6/IV	f	I		viio6/IV	vii	o	6		IV			o	1	0	1, -2, 4		4	1
199	198	431	198b	1789	838	4.0	0	0	4/4	4	1		IV	f	I		IV	IV							M	1	0	-1, 3, 0		-1	-1
200	199	432	199b	1793	842	2.0	0	0	4/4	4	1		I64	f	I		I64	I		64					M	1	0	1, 0, 4		0	1
200	199	432	199b	1795	844	2.0	1/2	1/2	4/4	4	1		IV6	f	I		IV6	IV		6					M	1	0	3, 0, -1		-1	3
201	200	433	200b	1797	846	1.0	0	0	4/4	4	1		ii6	f	I		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
201	200	433	200b	1798	847	1.0	1/4	1/4	4/4	4	1		ii	f	I		ii	ii							m	1	0	2, -1, 3		2	2
201	200	433	200b	1799	848	14.0	1/2	1/2	4/4	4	1		V/vi	f	I		V/vi	V				vi			M	1	0	4, 8, 5		4	4
205	204	437	204b	1813	862	2.0	0	0	4/4	4	1		#VI.I[I	f	#VI	I	I	I							M	1	0	0, 4, 1		0	0
205	204	437	204b	1815	864	1.0	1/2	1/2	4/4	4	1		V7/IV	f	#VI	I	V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
205	204	437	204b	1816	865	1.0	3/4	3/4	4/4	4	1		IV64	f	#VI	I	IV64	IV		64					M	1	0	0, -1, 3		-1	0
206	205	438	205b	1817	866	2.0	0	0	4/4	4	1		I	f	#VI	I	I	I							M	1	0	0, 4, 1		0	0
206	205	438	205b	1819	868	1.0	1/2	1/2	4/4	4	1		V2(4)/IV	f	#VI	I	V2(4)/IV	V		2	4	IV			Mm7	1	0	-2, 0, -1, 1		0	-2
206	205	438	205b	1820	869	3.0	3/4	3/4	4/4	4	1		V2/IV	f	#VI	I	V2/IV	V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
207	206	439	206b	1823	872	2.0	1/2	1/2	4/4	4	1		IV6	f	#VI	I	IV6	IV		6					M	1	0	3, 0, -1		-1	3
208	207	440	207b	1825	874	2.0	0	0	4/4	4	1		IV	f	#VI	I	IV	IV							M	1	0	-1, 3, 0		-1	-1
208	207	440	207b	1827	876	2.0	1/2	1/2	4/4	4	1		IV6	f	#VI	I	IV6	IV		6					M	1	0	3, 0, -1		-1	3
209	208	441	208b	1829	878	4.0	0	0	4/4	4	1		V7/IV	f	#VI	I	V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
210	209	442	209b	1833	882	1.0	0	0	4/4	4	1		IV6	f	#VI	I	IV6	IV		6					M	1	0	3, 0, -1		-1	3
210	209	442	209b	1834	883	1.0	1/4	1/4	4/4	4	1		V	f	#VI	I	V	V							M	1	0	1, 5, 2		1	1
210	209	442	209b	1835	884	1.0	1/2	1/2	4/4	4	1		IV6	f	#VI	I	IV6	IV		6					M	1	0	3, 0, -1		-1	3
210	209	442	209b	1836	885	1.0	3/4	3/4	4/4	4	1		V6	f	#VI	I	V6	V		6					M	1	0	5, 2, 1		1	5
211	210	443	210b	1837	886	1.0	0	0	4/4	4	1		IV6	f	#VI	I	IV6	IV		6					M	1	0	3, 0, -1		-1	3
211	210	443	210b	1838	887	1.0	1/4	1/4	4/4	4	1		V	f	#VI	I	V	V							M	1	0	1, 5, 2		1	1
211	210	443	210b	1839	888	1.0	1/2	1/2	4/4	4	1		IV6	f	#VI	I	IV6	IV		6					M	1	0	3, 0, -1		-1	3
211	210	443	210b	1840	889	1.0	3/4	3/4	4/4	4	1		V6	f	#VI	I	V6	V		6					M	1	0	5, 2, 1		1	5
212	211	444	211b	1841	890	3.0	0	0	4/4	4	1		I]	f	#VI	I	I	I							M	1	0	0, 4, 1		0	0
212	211	444	211b	1844	893	1.0	3/4	3/4	4/4	4	1		I.I	f	I		I	I							M	1	0	0, 4, 1		0	0
213	212	445	212b	1845	894	2.0	0	0	4/4	4	1		I[I	f	I	I	I	I							M	1	0	0, 4, 1		0	0
213	212	445	212b	1847	896	1.0	1/2	1/2	4/4	4	1		V7/IV	f	I	I	V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
213	212	445	212b	1848	897	1.0	3/4	3/4	4/4	4	1		IV64	f	I	I	IV64	IV		64					M	1	0	0, -1, 3		-1	0
214	213	446	213b	1849	898	1.0	0	0	4/4	4	1		viio64/IV	f	I	I	viio64/IV	vii	o	64		IV			o	1	0	-2, 4, 1		4	-2
214	213	446	213b	1850	899	1.0	1/4	1/4	4/4	4	1		IV6	f	I	I	IV6	IV		6					M	1	0	3, 0, -1		-1	3
214	213	446	213b	1851	900	1.0	1/2	1/2	4/4	4	1		viio6/IV	f	I	I	viio6/IV	vii	o	6		IV			o	1	0	1, -2, 4		4	1
214	213	446	213b	1852	901	1.0	3/4	3/4	4/4	4	1		IV6(4)	f	I	I	IV6(4)	IV		6	4				M	1	0	5, 0, -1		-1	5
215	214	447	214b	1853	902	4.0	0	0	4/4	4	1		viio64/IV	f	I	I	viio64/IV	vii	o	64		IV			o	1	0	-2, 4, 1		4	-2
216	215	448	215b	1857	906	1.0	0	0	4/4	4	1		IV6	f	I	I	IV6	IV		6					M	1	0	3, 0, -1		-1	3
216	215	448	215b	1858	907	1.0	1/4	1/4	4/4	4	1		viio6/IV	f	I	I	viio6/IV	vii	o	6		IV			o	1	0	1, -2, 4		4	1
216	215	448	215b	1859	908	2.0	1/2	1/2	4/4	4	1		IV	f	I	I	IV	IV							M	1	0	-1, 3, 0		-1	-1
217	216	449	216b	1861	910	4.0	0	0	4/4	4	1		IV6	f	I	I	IV6	IV		6					M	1	0	3, 0, -1		-1	3
218	217	450	217b	1865	914	1.0	0	0	4/4	4	1		iiio6	f	I	I	iiio6	iii	o	6					o	1	0	1, -2, 4		4	1
218	217	450	217b	1866	915	1.0	1/4	1/4	4/4	4	1		ii6	f	I	I	ii6	ii		6					m	1	0	-1, 3, 2		2	-1
218	217	450	217b	1867	916	1.0	1/2	1/2	4/4	4	1		I6	f	I	I	I6	I		6					M	1	0	4, 1, 0		0	4
218	217	450	217b	1868	917	1.0	3/4	3/4	4/4	4	1		ii	f	I	I	ii	ii							m	1	0	2, -1, 3		2	2
219	218	451	218b	1869	918	8.0	0	0	4/4	4	1		V43	f	I	I	V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
221	220	453	220b	1877	926	2.0	0	0	4/4	4	1		I]	f	I	I	I	I							M	1	0	0, 4, 1		0	0
221	220	453	220b	1879	928	2.0	1/2	1/2	4/4	4	1		I6	f	I		I6	I		6					M	1	0	4, 1, 0		0	4
222	221	454	221b	1881	930	2.0	0	0	4/4	4	1		I64	f	I		I64	I		64					M	1	0	1, 0, 4		0	1
222	221	454	221b	1883	932	2.0	1/2	1/2	4/4	4	1		vi7	f	I		vi7	vi		7					mm7	1	0	3, 0, 4, 1		3	3
223	222	455	222b	1885	934	1.0	0	0	4/4	4	1		I6	f	I		I6	I		6					M	1	0	4, 1, 0		0	4
223	222	455	222b	1886	935	1.0	1/4	1/4	4/4	4	1		I	f	I		I	I							M	1	0	0, 4, 1		0	0
223	222	455	222b	1887	936	1.0	1/2	1/2	4/4	4	1		V	f	I		V	V							M	1	0	1, 5, 2		1	1
223	222	455	222b	1888	937	1.0	3/4	3/4	4/4	4	1		I	f	I		I	I							M	1	0	0, 4, 1		0	0
224	223	456	223b	1889	938	4.0	0	0	4/4	4	1		V2	f	I		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
225	224	457	224b	1893	942	4.0	0	0	4/4	4	1		I6	f	I		I6	I		6					M	1	0	4, 1, 0		0	4
226	225	458	225b	1897	946	2.0	0	0	4/4	4	1		I64	f	I		I64	I		64					M	1	0	1, 0, 4		0	1
226	225	458	225b	1899	948	2.0	1/2	1/2	4/4	4	1		vi7	f	I		vi7	vi		7					mm7	1	0	3, 0, 4, 1		3	3
227	226	459	226b	1901	950	2.0	0	0	4/4	4	1		vi64	f	I		vi64	vi		64					m	1	0	4, 3, 0		3	4
227	226	459	226b	1903	952	2.0	1/2	1/2	4/4	4	1		I6	f	I		I6	I		6					M	1	0	4, 1, 0		0	4
228	227	460	227b	1905	954	2.0	0	0	4/4	4	1		I(+6)	f	I		I(+6)	I			+6				M	1	0	0, 4, 1	3	0	0
228	227	460	227b	1907	956	2.0	1/2	1/2	4/4	4	1		I6	f	I		I6	I		6					M	1	0	4, 1, 0		0	4
229	228	461	228b	1909	958	2.0	0	0	4/4	4	1		I	f	I		I	I							M	1	0	0, 4, 1		0	0
229	228	461	228b	1911	960	4.0	1/2	1/2	4/4	4	1		I6	f	I		I6	I		6					M	1	0	4, 1, 0		0	4
230	229	462	229b	1915	964	2.0	1/2	1/2	4/4	4	1		I64(+2)	f	I		I64(+2)	I		64	+2				M	1	0	1, 0, 4	2	0	1
231	230	463	230b	1917	966	4.0	0	0	4/4	4	1		I	f	I		I	I							M	1	0	0, 4, 1		0	0
232	231	464	231b	1921	970	2.0	0	0	4/4	4	1		V7	f	I		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
232	231	464	231b	1923	972	2.0	1/2	1/2	4/4	4	1		V43	f	I		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
233	232	465	232b	1925	974	2.0	0	0	4/4	4	1		I	f	I		I	I							M	1	0	0, 4, 1		0	0
233	232	465	232b	1927	976	2.0	1/2	1/2	4/4	4	1		I6	f	I		I6	I		6					M	1	0	4, 1, 0		0	4
234	233	466	233b	1929	978	2.0	0	0	4/4	4	1		I	f	I		I	I							M	1	0	0, 4, 1		0	0
234	233	466	233b	1931	980	4.0	1/2	1/2	4/4	4	1		vi2	f	I		vi2	vi		2					mm7	1	0	1, 3, 0, 4		3	1
235	234	467	234b	1935	984	4.0	1/2	1/2	4/4	4	1		vi7	f	I		vi7	vi		7					mm7	1	0	3, 0, 4, 1		3	3
236	235	468	235b	1939	988	2.0	1/2	1/2	4/4	4	1		I64	f	I		I64	I		64					M	1	0	1, 0, 4		0	1
237	236	469	236b	1941	990	2.0	0	0	4/4	4	1		vi7	f	I		vi7	vi		7					mm7	1	0	3, 0, 4, 1		3	3
237	236	469	236b	1943	992	2.0	1/2	1/2	4/4	4	1		V	f	I		V	V							M	1	0	1, 5, 2		1	1
238	237	470	237b	1945	994	4.0	0	0	4/4	4	1		V64	f	I		V64	V		64					M	1	0	2, 1, 5		1	2
239	238	471	238b	1949	998	2.0	0	0	4/4	4	1		V7(+9)	f	I		V7(+9)	V		7	+9				Mm7	1	0	1, 5, 2, -1	3	1	1
239	238	471	238b	1951	1000	2.0	1/2	1/2	4/4	4	1		I64	f	I		I64	I		64					M	1	0	1, 0, 4		0	1
240	239	472	239b	1953	1002	4.0	0	0	4/4	4	1		I6	f	I		I6	I		6					M	1	0	4, 1, 0		0	4
241	240	473	240b	1957	1006	2.0	0	0	4/4	4	1		I	f	I		I	I							M	1	0	0, 4, 1		0	0
241	240	473	240b	1959	1008	2.0	1/2	1/2	4/4	4	1		V6	f	I		V6	V		6					M	1	0	5, 2, 1		1	5
242	241	474	241b	1961	1010	2.0	0	0	4/4	4	1		I	f	I		I	I							M	1	0	0, 4, 1		0	0
242	241	474	241b	1963	1012	1.0	1/2	1/2	4/4	4	1		V6	f	I		V6	V		6					M	1	0	5, 2, 1		1	5
242	241	474	241b	1964	1013	1.0	3/4	3/4	4/4	4	1		viio	f	I		viio	vii	o						o	1	0	5, 2, -1		5	5
243	242	475	242b	1965	1014	2.0	0	0	4/4	4	1		ii	f	I		ii	ii							m	1	0	2, -1, 3		2	2
243	242	475	242b	1967	1016	2.0	1/2	1/2	4/4	4	1		I	f	I		I	I							M	1	0	0, 4, 1		0	0
244	243	476	243b	1969	1018	2.0	0	0	4/4	4	1		ii	f	I		ii	ii							m	1	0	2, -1, 3		2	2
244	243	476	243b	1971	1020	1.0	1/2	1/2	4/4	4	1		I	f	I		I	I							M	1	0	0, 4, 1		0	0
244	243	476	243b	1972	1021	1.0	3/4	3/4	4/4	4	1		I6	f	I		I6	I		6					M	1	0	4, 1, 0		0	4
245	244	477	244b	1973	1022	2.0	0	0	4/4	4	1		V7	f	I		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
245	244	477	244b	1975	1024	2.0	1/2	1/2	4/4	4	1		V43(+2)	f	I		V43(+2)	V		43	+2				Mm7	1	0	2, -1, 1, 5	3	1	2
246	245	478	245b	1977	1026	2.0	0	0	4/4	4	1		I6	f	I		I6	I		6					M	1	0	4, 1, 0		0	4
246	245	478	245b	1979	1028	2.0	1/2	1/2	4/4	4	1		I	f	I		I	I							M	1	0	0, 4, 1		0	0
247	246	479	246b	1981	1030	2.0	0	0	4/4	4	1		V(64)	f	I		V(64)	V			64				M	1	0	1, 0, 4		1	1
247	246	479	246b	1983	1032	2.0	1/2	1/2	4/4	4	1		V7	f	I		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
248	247	480	247b	1985	1034	4.0	0	0	4/4	4	1	1	I\\	f	I		I	I						\\	M	1	0	0, 4, 1		0	0
249	248	481	248a	1989	1038	3.0	0	0	4/4	4	1	1	I\\	f	I		I	I						\\	M	1	0	0, 4, 1		0	0
249	248	481	248a	1992	1041	1.0	3/4	3/4	4/4	4	1	1	I+64	f	I		I+64	I	+	64					+	1	0	8, 0, 4		0	8
250	249	482	249a	1993	1042	2.0	0	0	4/4	4	1		V6/vi	f	I		V6/vi	V		6		vi			M	1	0	8, 5, 4		4	8
250	249	482	249a	1995	1044	5.0	1/2	1/2	4/4	4	1		#viio7/vi	f	I		#viio7/vi	#vii	o	7		vi			o7	1	0	8, 5, 2, -1		8	8
251	250	483	250a	2000	1049	1.0	3/4	3/4	4/4	4	1		IV+64	f	I		IV+64	IV	+	64					+	1	0	7, -1, 3		-1	7
252	251	484	251a	2001	1050	2.0	0	0	4/4	4	1		V6/ii	f	I		V6/ii	V		6		ii			M	1	0	7, 4, 3		3	7
252	251	484	251a	2003	1052	2.0	1/2	1/2	4/4	4	1		V6(+6)/ii	f	I		V6(+6)/ii	V		6	+6	ii			M	1	0	7, 4, 3	-1	3	7
253	252	485	252a	2005	1054	3.0	0	0	4/4	4	1		#viio7/ii	f	I		#viio7/ii	#vii	o	7		ii			o7	1	0	7, 4, 1, -2		7	7
253	252	485	252a	2008	1057	3.0	3/4	3/4	4/4	4	1		bVII	f	I		bVII	bVII							M	1	0	-2, 2, -1		-2	-2
254	253	486	253a	2011	1060	6.0	1/2	1/2	4/4	4	1		bvii	f	I		bvii	bvii							m	1	0	-2, -5, -1		-2	-2
256	255	488	255a	2017	1066	6.0	0	0	4/4	4	1		I	f	I		I	I							M	1	0	0, 4, 1		0	0
257	256	489	256a	2023	1072	2.0	1/2	1/2	4/4	4	1		IV64(+4)	f	I		IV64(+4)	IV		64	+4				M	1	0	0, -1, 3	5	-1	0
258	257	490	257a	2025	1074	2.0	0	0	4/4	4	1		vi	f	I		vi	vi							m	1	0	3, 0, 4		3	3
258	257	490	257a	2027	1076	1.0	1/2	1/2	4/4	4	1		V	f	I		V	V							M	1	0	1, 5, 2		1	1
258	257	490	257a	2028	1077	1.0	3/4	3/4	4/4	4	1		vii%7(+2)/V	f	I		vii%7(+2)/V	vii	%	7	+2	V			%7	1	0	6, 3, 0, 4	1	6	6
259	258	491	258a	2029	1078	4.0	0	0	4/4	4	1		V\\	f	I		V	V						\\	M	1	0	1, 5, 2		1	1
260	259	492	259a	2033	1082	4.0	0	0	4/4	4	1		I	f	I		I	I							M	1	0	0, 4, 1		0	0
