mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
224	222	232	222a	879	863	1.0	3/4	3/4	9/4	4	1		V43(4)/IV	A	I		V43(4)/IV	V		43	4	IV			Mm7	0	0	1, -2, 0, -1		0	1
224	222	232	222a	880	864	1.0	1	1	9/4	4	1		V43/IV	A	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
224	222	232	222a	881	865	1.0	5/4	5/4	9/4	4	1		V65/IV	A	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
224	222	232	222a	882	866	1.0	3/2	3/2	9/4	4	1		V7/IV	A	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
224	222	232	222a	883	867	2.0	7/4	7/4	9/4	4	1		V2/IV	A	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
225	223	233	223a	885	869	9.0	0	0	9/4	4	1		V65/IV	A	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
226	224	234	224a	894	878	9.0	0	0	9/4	4	1		V6/ii	A	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
227	225	235	225a	903	887	3.0	0	0	9/4	4	1		V2/V	A	I		V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
227	225	235	225a	906	890	3.0	3/4	3/4	9/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
227	225	235	225a	909	893	2.0	3/2	3/2	9/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
227	225	235	225a	911	895	1.0	2	2	9/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
228	226	236	226a	912	896	10.0	0	0	9/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
229	227	237	227a	922	906	9.0	1/4	1/4	9/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
230	228	238	228a	931	915	9.0	1/4	1/4	9/4	4	1		bIII.vi64	A	bIII		vi64	vi		64					m	0	0	4, 3, 0		3	4
231	229	239	229a	940	924	8.0	1/4	1/4	9/4	4	1		IV	A	bIII		IV	IV							M	0	0	-1, 3, 0		-1	-1
232	230	240	230a	948	932	2.0	0	0	2/4	4	1		V[I	A	bIII	V	I	I							M	0	0	0, 4, 1		0	0
233	231	241	231a	950	934	4.0	0	0	2/4	4	1		V7	A	bIII	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
235	233	243	233a	954	938	2.0	0	0	2/4	4	1		I]	A	bIII	V	I	I							M	0	0	0, 4, 1		0	0
236	234	244	234a	956	940	2.0	0	0	2/4	4	1		I	A	bIII		I	I							M	0	0	0, 4, 1		0	0
237	235	245	235a	958	942	2.0	0	0	2/4	4	1		V43/vi	A	bIII		V43/vi	V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
238	236	246	236a	960	944	2.0	0	0	2/4	4	1		vi	A	bIII		vi	vi							m	0	0	3, 0, 4		3	3
239	237	247	237a	962	946	2.0	0	0	2/4	4	1		V/vi	A	bIII		V/vi	V				vi			M	0	0	4, 8, 5		4	4
240	238	248	238a	964	948	8.0	0	0	2/4	4	1		I.V	A	I		V	V							M	0	0	1, 5, 2		1	1
244	242	252	242a	972	956	2.0	0	0	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
245	243	253	243a	974	958	2.0	0	0	2/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
246	244	254	244a	976	960	2.0	0	0	2/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
247	245	255	245a	978	962	2.0	0	0	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
248	246	256	246a	980	964	1.5	0	0	2/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
248	246	256	246a	1963/2	1931/2	0.5	3/8	3/8	2/4	4	1		I65	A	I		I65	I		65					Mm7	0	0	4, 1, -2, 0		0	4
249	247	257	247a	982	966	1.0	0	0	2/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
249	247	257	247a	983	967	1.0	1/4	1/4	2/4	4	1		V7/ii	A	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
250	248	258	248a	984	968	0.5	0	0	2/4	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
250	248	258	248a	1969/2	1937/2	0.5	1/8	1/8	2/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
250	248	258	248a	985	969	0.5	1/4	1/4	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
250	248	258	248a	1971/2	1939/2	0.5	3/8	3/8	2/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
251	249	259	249a	986	970	2.0	0	0	2/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
252	250	260	250a	988	972	2.0	0	0	2/4	4	1		I64	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
253	251	261	251a	990	974	2.0	0	0	2/4	4	1		bVI.iii64	A	bVI		iii64	iii		64					m	0	0	5, 4, 1		4	5
254	252	262	252a	992	976	2.0	0	0	2/4	4	1		I	A	bVI		I	I							M	0	0	0, 4, 1		0	0
255	253	263	253a	994	978	2.0	0	0	2/4	4	1		I	A	bVI		I	I							M	0	0	0, 4, 1		0	0
256	254	264	254a	996	980	2.0	0	0	2/4	4	1		V43	A	bVI		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
257	255	265	255a	998	982	2.0	0	0	2/4	4	1		V65	A	bVI		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
258	256	266	256a	1000	984	4.0	0	0	2/4	4	1		I	A	bVI		I	I							M	0	0	0, 4, 1		0	0
260	258	268	258a	1004	988	2.0	0	0	2/4	4	1		V43/vi	A	bVI		V43/vi	V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
261	259	269	259a	1006	990	2.0	0	0	2/4	4	1		vi	A	bVI		vi	vi							m	0	0	3, 0, 4		3	3
262	260	270	260a	1008	992	2.0	0	0	2/4	4	1		V65/vi	A	bVI		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
263	261	271	261a	1010	994	1.5	0	0	2/4	4	1		vi	A	bVI		vi	vi							m	0	0	3, 0, 4		3	3
263	261	271	261a	2023/2	1991/2	2.5	3/8	3/8	2/4	4	1		I.viio/V	A	I		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
265	263	273	263a	1014	998	4.0	0	0	2/4	4	1		V7(4)	A	I		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
267	265	275	265a	1018	1002	1.0	0	0	2/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
267	265	275	265a	1019	1003	1.0	1/4	1/4	2/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
268	266	276	266a	1020	1004	0.5	0	0	2/4	4	1		V+(7)/ii	A	I		V+(7)/ii	V	+		7	ii			+	0	0	3, 7, 11	1	3	3
268	266	276	266a	2041/2	2009/2	0.5	1/8	1/8	2/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
268	266	276	266a	1021	1005	0.5	1/4	1/4	2/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
268	266	276	266a	2043/2	2011/2	0.5	3/8	3/8	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
269	267	277	267a	1022	1006	1.0	0	0	2/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
269	267	277	267a	1023	1007	1.0	1/4	1/4	2/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
270	268	278	268a	1024	1008	0.5	0	0	2/4	4	1		V+(7)/ii	A	I		V+(7)/ii	V	+		7	ii			+	0	0	3, 7, 11	1	3	3
270	268	278	268a	2049/2	2017/2	0.5	1/8	1/8	2/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
270	268	278	268a	1025	1009	0.5	1/4	1/4	2/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
270	268	278	268a	2051/2	2019/2	1.0	3/8	3/8	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
271	269	279	269a	2053/2	2021/2	0.5	1/8	1/8	2/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
271	269	279	269a	1027	1011	0.5	1/4	1/4	2/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
271	269	279	269a	2055/2	2023/2	3.0	3/8	3/8	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
273	271	281	271a	2061/2	2029/2	0.5	1/8	1/8	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
273	271	281	271a	1031	1015	0.5	1/4	1/4	2/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
273	271	281	271a	2063/2	2031/2	2.5	3/8	3/8	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
275	273	283	273a	1034	1018	2.0	0	0	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
276	274	284	274a	1036	1020	1.0	0	0	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
276	274	284	274a	1037	1021	1.0	1/4	1/4	2/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
277	275	285	275a	1038	1022	1.0	0	0	2/4	4	1		V7/iv	A	I		V7/iv	V		7		iv			Mm7	0	0	0, 4, 1, -2		0	0
277	275	285	275a	1039	1023	1.5	1/4	1/4	2/4	4	1		iv	A	I		iv	iv							m	0	0	-1, -4, 0		-1	-1
278	276	286	276a	2081/2	2049/2	0.5	1/8	1/8	2/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
278	276	286	276a	1041	1025	1.0	1/4	1/4	2/4	4	1		I6\\	A	I		I6	I		6				\\	M	0	0	4, 1, 0		0	4
