mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
83	82	83	82a	645/2	645/2	0.5	0	0	4/4	4	1	V/ii	Db	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
83	82	83	82a	323	323	0.5	1/8	1/8	4/4	4	1	ii	Db	I		ii	ii							m	0	0	2, -1, 3		2	2
83	82	83	82a	647/2	647/2	0.5	1/4	1/4	4/4	4	1	V6	Db	I		V6	V		6					M	0	0	5, 2, 1		1	5
83	82	83	82a	324	324	0.5	3/8	3/8	4/4	4	1	I	Db	I		I	I							M	0	0	0, 4, 1		0	0
83	82	83	82a	649/2	649/2	0.5	1/2	1/2	4/4	4	1	IV6	Db	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
83	82	83	82a	325	325	0.5	5/8	5/8	4/4	4	1	viio	Db	I		viio	vii	o						o	0	0	5, 2, -1		5	5
83	82	83	82a	651/2	651/2	0.25	3/4	3/4	4/4	4	1	I	Db	I		I	I							M	0	0	0, 4, 1		0	0
83	82	83	82a	1303/4	1303/4	0.25	13/16	13/16	4/4	4	1	V2/IV	Db	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
83	82	83	82a	326	326	0.5	7/8	7/8	4/4	4	1	V6/ii	Db	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
84	83	84	83a	653/2	653/2	0.5	0	0	4/4	4	1	V6/ii	Db	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
84	83	84	83a	327	327	0.25	1/8	1/8	4/4	4	1	ii	Db	I		ii	ii							m	0	0	2, -1, 3		2	2
84	83	84	83a	1309/4	1309/4	0.25	3/16	3/16	4/4	4	1	VI6/ii	Db	I		VI6/ii	VI		6		ii			M	0	0	2, -1, -2		-2	2
84	83	84	83a	655/2	655/2	0.5	1/4	1/4	4/4	4	1	V6/ii	Db	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
84	83	84	83a	328	328	0.25	3/8	3/8	4/4	4	1	ii	Db	I		ii	ii							m	0	0	2, -1, 3		2	2
84	83	84	83a	1313/4	1313/4	0.25	7/16	7/16	4/4	4	1	VI6/ii	Db	I		VI6/ii	VI		6		ii			M	0	0	2, -1, -2		-2	2
84	83	84	83a	657/2	657/2	0.5	1/2	1/2	4/4	4	1	V6/ii	Db	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
84	83	84	83a	329	329	0.25	5/8	5/8	4/4	4	1	ii	Db	I		ii	ii							m	0	0	2, -1, 3		2	2
84	83	84	83a	1317/4	1317/4	0.25	11/16	11/16	4/4	4	1	VI6/ii	Db	I		VI6/ii	VI		6		ii			M	0	0	2, -1, -2		-2	2
84	83	84	83a	659/2	659/2	0.5	3/4	3/4	4/4	4	1	V6/ii	Db	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
84	83	84	83a	330	330	0.25	7/8	7/8	4/4	4	1	ii	Db	I		ii	ii							m	0	0	2, -1, 3		2	2
84	83	84	83a	1321/4	1321/4	0.25	15/16	15/16	4/4	4	1	IV6	Db	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
85	84	85	84a	661/2	661/2	0.5	0	0	4/4	4	1	V6/ii	Db	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
85	84	85	84a	331	331	0.5	1/8	1/8	4/4	4	1	ii	Db	I		ii	ii							m	0	0	2, -1, 3		2	2
85	84	85	84a	663/2	663/2	0.5	1/4	1/4	4/4	4	1	V6	Db	I		V6	V		6					M	0	0	5, 2, 1		1	5
85	84	85	84a	332	332	0.5	3/8	3/8	4/4	4	1	I	Db	I		I	I							M	0	0	0, 4, 1		0	0
85	84	85	84a	665/2	665/2	0.5	1/2	1/2	4/4	4	1	IV6	Db	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
85	84	85	84a	333	333	0.5	5/8	5/8	4/4	4	1	V65	Db	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
85	84	85	84a	667/2	667/2	0.5	3/4	3/4	4/4	4	1	I	Db	I		I	I							M	0	0	0, 4, 1		0	0
85	84	85	84a	334	334	0.5	7/8	7/8	4/4	4	1	V2/IV	Db	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
86	85	86	85a	669/2	669/2	0.5	0	0	4/4	4	1	IV6	Db	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
86	85	86	85a	335	335	0.5	1/8	1/8	4/4	4	1	IV	Db	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
86	85	86	85a	671/2	671/2	0.5	1/4	1/4	4/4	4	1	V	Db	I		V	V							M	0	0	1, 5, 2		1	1
86	85	86	85a	336	336	0.5	3/8	3/8	4/4	4	1	#viio7/ii	Db	I		#viio7/ii	#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
86	85	86	85a	673/2	673/2	0.5	1/2	1/2	4/4	4	1	ii6	Db	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
86	85	86	85a	337	337	0.5	5/8	5/8	4/4	4	1	#viio65/ii	Db	I		#viio65/ii	#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
86	85	86	85a	675/2	675/2	0.25	3/4	3/4	4/4	4	1	ii6	Db	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
86	85	86	85a	1351/4	1351/4	0.25	13/16	13/16	4/4	4	1	I6	Db	I		I6	I		6					M	0	0	4, 1, 0		0	4
86	85	86	85a	338	338	0.25	7/8	7/8	4/4	4	1	V43	Db	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
86	85	86	85a	1353/4	1353/4	0.25	15/16	15/16	4/4	4	1	V7	Db	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
87	86	87	86a	677/2	677/2	1.0	0	0	4/4	4	1	I	Db	I		I	I							M	0	0	0, 4, 1		0	0
87	86	87	86a	679/2	679/2	1.0	1/4	1/4	4/4	4	1	IV	Db	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
87	86	87	86a	681/2	681/2	1.0	1/2	1/2	4/4	4	1	I6	Db	I		I6	I		6					M	0	0	4, 1, 0		0	4
87	86	87	86a	683/2	683/2	1.0	3/4	3/4	4/4	4	1	V43	Db	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
88	87	88	87a	685/2	685/2	1.0	0	0	4/4	4	1	I[I	Db	I	I	I	I							M	0	0	0, 4, 1		0	0
88	87	88	87a	687/2	687/2	1.0	1/4	1/4	4/4	4	1	V7/IV	Db	I	I	V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
88	87	88	87a	689/2	689/2	1.0	1/2	1/2	4/4	4	1	IV	Db	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
88	87	88	87a	691/2	691/2	1.0	3/4	3/4	4/4	4	1	I6]	Db	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
89	88	89	88a	693/2	693/2	2.125	0	0	4/4	4	1	V2/IV	Db	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
89	88	89	88a	2789/8	2789/8	1.375	17/32	17/32	4/4	4	1	V65/IV	Db	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
89	88	89	88a	350	350	0.5	7/8	7/8	4/4	4	1	IV	Db	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
90	89	90	89a	701/2	701/2	0.5	0	0	4/4	4	1	V7	Db	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
90	89	90	89a	351	351	0.5	1/8	1/8	4/4	4	1	vi	Db	I		vi	vi							m	0	0	3, 0, 4		3	3
90	89	90	89a	703/2	703/2	0.25	1/4	1/4	4/4	4	1	V6	Db	I		V6	V		6					M	0	0	5, 2, 1		1	5
90	89	90	89a	1407/4	1407/4	0.25	5/16	5/16	4/4	4	1	I	Db	I		I	I							M	0	0	0, 4, 1		0	0
90	89	90	89a	352	352	0.25	3/8	3/8	4/4	4	1	ii65	Db	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
90	89	90	89a	1409/4	1409/4	0.25	7/16	7/16	4/4	4	1	V65/V	Db	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
90	89	90	89a	705/2	705/2	0.5	1/2	1/2	4/4	4	1	V(64)	Db	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
90	89	90	89a	353	353	0.5	5/8	5/8	4/4	4	1	V7	Db	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
90	89	90	89a	707/2	707/2	1.0	3/4	3/4	4/4	4	1	I\\	Db	I		I	I						\\	M	0	0	0, 4, 1		0	0
