mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
176	176	216	176a	645	525	2.0	0	0	3/4	4	1		i.V[V	f	i	V	V	V							M	1	1	1, 5, 2		1	1
176	176	216	176a	647	527	3.0	1/2	1/2	3/4	4	1		i64	f	i	V	i64	i		64					m	1	1	1, 0, -3		0	1
177	177	217	177a	650	530	1.0	1/2	1/2	3/4	4	1		V	f	i	V	V	V							M	1	1	1, 5, 2		1	1
178	178	218	178a	651	531	1.0	0	0	3/4	4	1		V]	f	i	V	V	V							M	1	1	1, 5, 2		1	1
178	178	218	178a	652	532	1.0	1/4	1/4	3/4	4	1		V7	f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
178	178	218	178a	653	533	3.0	1/2	1/2	3/4	4	1		i64	f	i		i64	i		64					m	1	1	1, 0, -3		0	1
179	179	219	179a	656	536	1.0	1/2	1/2	3/4	4	1		V7	f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
180	180	220	180a	657	537	1.0	0	0	3/4	4	1		V(9)	f	i		V(9)	V			9				M	1	1	1, 5, 2	-4	1	1
180	180	220	180a	658	538	1.0	1/4	1/4	3/4	4	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
180	180	220	180a	659	539	1.0	1/2	1/2	3/4	4	1		V7	f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
181	181	221	181a	660	540	1.0	0	0	3/4	4	1		ii6	f	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
181	181	221	181a	661	541	1.0	1/4	1/4	3/4	4	1		iio(2)	f	i		iio(2)	ii	o		2				o	1	1	-3, -1, -4		2	-3
181	181	221	181a	662	542	1.0	1/2	1/2	3/4	4	1		iio	f	i		iio	ii	o						o	1	1	2, -1, -4		2	2
182	182	222	182a	663	543	1.0	0	0	3/4	4	1		V/V	f	i		V/V	V				V			M	1	1	2, 6, 3		2	2
182	182	222	182a	664	544	1.0	1/4	1/4	3/4	4	1		V2/V	f	i		V2/V	V		2		V			Mm7	1	1	0, 2, 6, 3		2	0
182	182	222	182a	665	545	2.0	1/2	1/2	3/4	4	1		V6	f	i		V6	V		6					M	1	1	5, 2, 1		1	5
183	183	223	183a	667	547	1.0	1/4	1/4	3/4	4	1		V(9)	f	i		V(9)	V			9				M	1	1	1, 5, 2	-4	1	1
183	183	223	183a	668	548	1.0	1/2	1/2	3/4	4	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
184	184	224	184a	669	549	1.0	0	0	3/4	4	1		i[i64	f	i	i	i64	i		64					m	1	1	1, 0, -3		0	1
184	184	224	184a	670	550	1.5	1/4	1/4	3/4	4	1		V7	f	i	i	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
184	184	224	184a	1343/2	1103/2	0.5	5/8	5/8	3/4	4	1		i64	f	i	i	i64	i		64					m	1	1	1, 0, -3		0	1
185	185	225	185a	672	552	1.0	0	0	3/4	4	1		#vi%2	f	i	i	#vi%2	#vi	%	2					%7	1	1	1, 3, 0, -3		3	1
185	185	225	185a	673	553	1.5	1/4	1/4	3/4	4	1		V7	f	i	i	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
185	185	225	185a	1349/2	1109/2	0.5	5/8	5/8	3/4	4	1		i64]	f	i	i	i64	i		64					m	1	1	1, 0, -3		0	1
186	186	226	186a	675	555	1.0	0	0	3/4	4	1		#viio43	f	i		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
186	186	226	186a	676	556	0.75	1/4	1/4	3/4	4	1		i6(72)	f	i		i6(72)	i		6	72				m	1	1	-3, 1, 2, -2		0	-3
186	186	226	186a	2707/4	2227/4	0.75	7/16	7/16	3/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
186	186	226	186a	1355/2	1115/2	1.5	5/8	5/8	3/4	4	1		iio	f	i		iio	ii	o						o	1	1	2, -1, -4		2	2
187	187	227	187a	679	559	0.75	1/4	1/4	3/4	4	1		i(94)	f	i		i(94)	i			94				m	1	1	0, -1, 1	2	0	0
187	187	227	187a	2719/4	2239/4	0.75	7/16	7/16	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
187	187	227	187a	1361/2	1121/2	1.5	5/8	5/8	3/4	4	1		#viio7	f	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
188	188	228	188a	682	562	1.0	1/4	1/4	3/4	4	1		i(#72)	f	i		i(#72)	i			#72				m	1	1	2, -3, 1	5	0	2
188	188	228	188a	683	563	0.5	1/2	1/2	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
188	188	228	188a	1367/2	1127/2	1.5	5/8	5/8	3/4	4	1		iio	f	i		iio	ii	o						o	1	1	2, -1, -4		2	2
189	189	229	189a	685	565	1.0	1/4	1/4	3/4	4	1		i6(94)	f	i		i6(94)	i		6	94				m	1	1	-1, 1, 0	2	0	-1
189	189	229	189a	686	566	0.5	1/2	1/2	3/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
189	189	229	189a	1373/2	1133/2	0.5	5/8	5/8	3/4	4	1		#viio43	f	i		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
190	190	230	190a	687	567	1.0	0	0	3/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
190	190	230	190a	688	568	0.75	1/4	1/4	3/4	4	1		iio(97)	f	i		iio(97)	ii	o		97				o	1	1	2, -1, -4	-3, 0	2	2
190	190	230	190a	2755/4	2275/4	0.75	7/16	7/16	3/4	4	1		iio	f	i		iio	ii	o						o	1	1	2, -1, -4		2	2
190	190	230	190a	1379/2	1139/2	0.5	5/8	5/8	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
191	191	231	191a	690	570	0.75	0	0	3/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
191	191	231	191a	2763/4	2283/4	0.25	3/16	3/16	3/4	4	1		#vi%43	f	i		#vi%43	#vi	%	43					%7	1	1	-3, 1, 3, 0		3	-3
191	191	231	191a	691	571	0.75	1/4	1/4	3/4	4	1		V43(#9)	f	i		V43(#9)	V		43	#9				Mm7	1	1	2, -1, 1, 5	3	1	2
191	191	231	191a	2767/4	2287/4	0.75	7/16	7/16	3/4	4	1		V43	f	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
191	191	231	191a	1385/2	1145/2	0.5	5/8	5/8	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
192	192	232	192a	693	573	3.0	0	0	3/4	4	1		VI	f	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
193	193	233	193a	696	576	1.0	0	0	3/4	4	1		bII	f	i		bII	bII							M	1	1	-5, -1, -4		-5	-5
193	193	233	193a	697	577	1.5	1/4	1/4	3/4	4	1		bII(64)	f	i		bII(64)	bII			64				M	1	1	-5, 1, -2		-5	-5
193	193	233	193a	1397/2	1157/2	0.5	5/8	5/8	3/4	4	1		bII	f	i		bII	bII							M	1	1	-5, -1, -4		-5	-5
194	194	234	194a	699	579	0.75	0	0	3/4	4	1		#viio	f	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
194	194	234	194a	2799/4	2319/4	0.25	3/16	3/16	3/4	4	1		V7	f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
194	194	234	194a	700	580	1.75	1/4	1/4	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
194	194	234	194a	2807/4	2327/4	4.25	11/16	11/16	3/4	4	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
196	196	236	196a	706	586	1.5	1/4	1/4	3/4	4	1		V[#viio6	f	i	V	#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
196	196	236	196a	1415/2	1175/2	1.5	5/8	5/8	3/4	4	1		i	f	i	V	i	i							m	1	1	0, -3, 1		0	0
197	197	237	197a	709	589	1.5	1/4	1/4	3/4	4	1		#viio64	f	i	V	#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
197	197	237	197a	1421/2	1181/2	0.5	5/8	5/8	3/4	4	1		i6]	f	i	V	i6	i		6					m	1	1	-3, 1, 0		0	-3
198	198	238	198a	711	591	3.0	0	0	3/4	4	1		iv	f	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
199	199	239	199a	714	594	1.0	0	0	3/4	4	1		#viio65	f	i		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
199	199	239	199a	715	595	2.0	1/4	1/4	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
200	200	240	200a	717	597	1.0	0	0	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
200	200	240	200a	718	598	1.0	1/4	1/4	3/4	4	1		i2	f	i		i2	i		2					mm7	1	1	-2, 0, -3, 1		0	-2
200	200	240	200a	719	599	1.0	1/2	1/2	3/4	4	1		V(964)	f	i		V(964)	V			964				M	1	1	1, 0, -3	-4	1	1
201	201	241	201a	720	600	2.0	0	0	3/4	4	1		V(64)	f	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
201	201	241	201a	722	602	1.0	1/2	1/2	3/4	4	1		V7	f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
202	202	242	202a	723	603	1.0	0	0	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
202	202	242	202a	724	604	1.0	1/4	1/4	3/4	4	1		i2	f	i		i2	i		2					mm7	1	1	-2, 0, -3, 1		0	-2
202	202	242	202a	725	605	1.0	1/2	1/2	3/4	4	1		VI7	f	i		VI7	VI		7					Mm7	1	1	-4, 0, -3, -6		-4	-4
203	203	243	203a	726	606	2.0	0	0	3/4	4	1		V(64)	f	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
203	203	243	203a	728	608	1.0	1/2	1/2	3/4	4	1		V7	f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
204	204	244	204a	729	609	8.0	0	0	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
206	206	246	206a	737	617	1.0	1/2	1/2	3/4	4	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
207	207	247	207a	738	618	3.0	0	0	3/4	4	1		i\\	f	i		i	i						\\	m	1	1	0, -3, 1		0	0
