mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
153	151	229	151a	910	606	1.0	1/4	1/4	4/4	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
153	151	229	151a	911	607	2.0	1/2	1/2	4/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
154	152	230	152a	913	609	1.0	0	0	4/4	4	1		VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
154	152	230	152a	914	610	1.0	1/4	1/4	4/4	4	1		bII	c	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
154	152	230	152a	915	611	2.0	1/2	1/2	4/4	4	1		VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
155	153	231	153a	917	613	1.0	0	0	4/4	4	1		bII	c	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
155	153	231	153a	918	614	1.0	1/4	1/4	4/4	4	1		VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
155	153	231	153a	919	615	2.0	1/2	1/2	4/4	4	1		bII	c	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
156	154	232	154a	921	617	1.0	0	0	4/4	4	1		VII	c	i		VII		VII							M	1	1	-2, 2, -1		-2	-2
156	154	232	154a	922	618	1.0	1/4	1/4	4/4	4	1		iii	c	i		iii		iii							m	1	1	-3, -6, -2		-3	-3
156	154	232	154a	923	619	2.0	1/2	1/2	4/4	4	1		VII	c	i		VII		VII							M	1	1	-2, 2, -1		-2	-2
157	155	233	155a	925	621	2.0	0	0	4/4	4	1		iii	c	i		iii		iii							m	1	1	-3, -6, -2		-3	-3
157	155	233	155a	927	623	2.0	1/2	1/2	4/4	4	1		#viio65/iv	c	i		#viio65/iv		#vii	o	65		iv			o7	1	1	1, -2, -5, 4		4	1
158	156	234	156a	929	625	2.0	0	0	4/4	4	1		iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
158	156	234	156a	931	627	2.0	1/2	1/2	4/4	4	1		It6	c	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
159	157	235	157a	933	629	4.0	0	0	4/4	4	1		V\\	c	i		V		V						\\	M	1	1	1, 5, 2		1	1
160	158	236	158a	937	633	2.0	0	0	4/4	4	1		I.I	c	I		I		I							M	1	0	0, 4, 1		0	0
160	158	236	158a	939	635	1.0	1/2	1/2	4/4	4	1		V(6)	c	I		V(6)		V			6				M	1	0	1, 5, 4		1	1
160	158	236	158a	940	636	1.0	3/4	3/4	4/4	4	1		V	c	I		V		V							M	1	0	1, 5, 2		1	1
161	159	237	159a	941	637	2.0	0	0	4/4	4	1		I(9)	c	I		I(9)		I			9				M	1	0	0, 4, 1	2	0	0
161	159	237	159a	943	639	2.0	1/2	1/2	4/4	4	1		I	c	I		I		I							M	1	0	0, 4, 1		0	0
162	160	238	160a	945	641	2.0	0	0	4/4	4	1		V65	c	I		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
162	160	238	160a	947	643	1.0	1/2	1/2	4/4	4	1		I(4)	c	I		I(4)		I			4				M	1	0	0, -1, 1		0	0
162	160	238	160a	948	644	1.0	3/4	3/4	4/4	4	1		I	c	I		I		I							M	1	0	0, 4, 1		0	0
163	161	239	161a	949	645	2.0	0	0	4/4	4	1		V(64)	c	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
163	161	239	161a	951	647	2.0	1/2	1/2	4/4	4	1		V	c	I		V		V							M	1	0	1, 5, 2		1	1
164	162	240	162a	953	649	2.0	0	0	4/4	4	1		I6	c	I		I6		I		6					M	1	0	4, 1, 0		0	4
164	162	240	162a	955	651	1.0	1/2	1/2	4/4	4	1		V	c	I		V		V							M	1	0	1, 5, 2		1	1
164	162	240	162a	956	652	1.0	3/4	3/4	4/4	4	1		V7	c	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
165	163	241	163a	957	653	1.0	0	0	4/4	4	1		I(4)	c	I		I(4)		I			4				M	1	0	0, -1, 1		0	0
165	163	241	163a	958	654	1.0	1/4	1/4	4/4	4	1		I	c	I		I		I							M	1	0	0, 4, 1		0	0
165	163	241	163a	959	655	1.0	1/2	1/2	4/4	4	1		V/vi	c	I		V/vi		V				vi			M	1	0	4, 8, 5		4	4
165	163	241	163a	960	656	1.0	3/4	3/4	4/4	4	1		V7/vi	c	I		V7/vi		V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
166	164	242	164a	961	657	0.5	0	0	4/4	4	1		vi(4)	c	I		vi(4)		vi			4				m	1	0	3, 2, 4		3	3
166	164	242	164a	1923/2	1315/2	1.5	1/8	1/8	4/4	4	1		vi	c	I		vi		vi							m	1	0	3, 0, 4		3	3
166	164	242	164a	963	659	2.0	1/2	1/2	4/4	4	1		V7/V	c	I		V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
167	165	243	165a	965	661	3.0	0	0	4/4	4	1		V7	c	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
167	165	243	165a	968	664	1.0	3/4	3/4	4/4	4	1		V65	c	I		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
168	166	244	166a	969	665	1.0	0	0	4/4	4	1		I	c	I		I		I							M	1	0	0, 4, 1		0	0
168	166	244	166a	970	666	2.0	1/4	1/4	4/4	4	1		I64	c	I		I64		I		64					M	1	0	1, 0, 4		0	1
168	166	244	166a	972	668	3.0	3/4	3/4	4/4	4	1		V2	c	I		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
169	167	245	167a	975	671	2.0	1/2	1/2	4/4	4	1		I6	c	I		I6		I		6					M	1	0	4, 1, 0		0	4
170	168	246	168a	977	673	3.0	0	0	4/4	4	1		V65	c	I		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
170	168	246	168a	980	676	1.0	3/4	3/4	4/4	4	1		vii%7(+2)/V	c	I		vii%7(+2)/V		vii	%	7	+2	V			%7	1	0	6, 3, 0, 4	1	6	6
171	169	247	169a	981	677	2.0	0	0	4/4	4	1		V(64)	c	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
171	169	247	169a	983	679	1.0	1/2	1/2	4/4	4	1		V	c	I		V		V							M	1	0	1, 5, 2		1	1
171	169	247	169a	984	680	1.0	3/4	3/4	4/4	4	1		V2	c	I		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
172	170	248	170a	985	681	2.0	0	0	4/4	4	1		I6	c	I		I6		I		6					M	1	0	4, 1, 0		0	4
172	170	248	170a	987	683	2.0	1/2	1/2	4/4	4	1		V43	c	I		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
173	171	249	171a	989	685	1.0	0	0	4/4	4	1		I(4)	c	I		I(4)		I			4				M	1	0	0, -1, 1		0	0
173	171	249	171a	990	686	1.0	1/4	1/4	4/4	4	1		I	c	I		I		I							M	1	0	0, 4, 1		0	0
173	171	249	171a	991	687	2.0	1/2	1/2	4/4	4	1		V43/vi	c	I		V43/vi		V		43		vi			Mm7	1	0	5, 2, 4, 8		4	5
174	172	250	172a	993	689	1.0	0	0	4/4	4	1		vi(4)	c	I		vi(4)		vi			4				m	1	0	3, 2, 4		3	3
174	172	250	172a	994	690	1.0	1/4	1/4	4/4	4	1		vi	c	I		vi		vi							m	1	0	3, 0, 4		3	3
174	172	250	172a	995	691	2.0	1/2	1/2	4/4	4	1		V7/V	c	I		V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
175	173	251	173a	997	693	5.0	0	0	4/4	4	1		V[V6	c	I	V	V6		V		6					M	1	0	5, 2, 1		1	5
176	174	252	174a	1002	698	4.0	1/4	1/4	4/4	4	1		viio64	c	I	V	viio64		vii	o	64					o	1	0	-1, 5, 2		5	-1
177	175	253	175a	1006	702	2.0	1/4	1/4	4/4	4	1		viio6	c	I	V	viio6		vii	o	6					o	1	0	2, -1, 5		5	2
177	175	253	175a	1008	704	2.0	3/4	3/4	4/4	4	1		I	c	I	V	I		I							M	1	0	0, 4, 1		0	0
178	176	254	176a	1010	706	3.0	1/4	1/4	4/4	4	1		viio]	c	I	V	viio		vii	o						o	1	0	5, 2, -1		5	5
179	177	255	177a	1013	709	1.0	0	0	4/4	4	1		I	c	I		I		I							M	1	0	0, 4, 1		0	0
179	177	255	177a	1014	710	2.0	1/4	1/4	4/4	4	1		I6	c	I		I6		I		6					M	1	0	4, 1, 0		0	4
179	177	255	177a	1016	712	0.5	3/4	3/4	4/4	4	1		V43	c	I		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
179	177	255	177a	2033/2	1425/2	0.5	7/8	7/8	4/4	4	1		I	c	I		I		I							M	1	0	0, 4, 1		0	0
180	178	256	178a	1017	713	1.0	0	0	4/4	4	1		V6	c	I		V6		V		6					M	1	0	5, 2, 1		1	5
180	178	256	178a	1018	714	1.0	1/4	1/4	4/4	4	1		V43	c	I		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
180	178	256	178a	1019	715	1.0	1/2	1/2	4/4	4	1		V	c	I		V		V							M	1	0	1, 5, 2		1	1
180	178	256	178a	1020	716	1.0	3/4	3/4	4/4	4	1		V65	c	I		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
181	179	257	179a	1021	717	1.0	0	0	4/4	4	1		I	c	I		I		I							M	1	0	0, 4, 1		0	0
181	179	257	179a	1022	718	2.0	1/4	1/4	4/4	4	1		I6	c	I		I6		I		6					M	1	0	4, 1, 0		0	4
181	179	257	179a	1024	720	0.5	3/4	3/4	4/4	4	1		V43	c	I		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
181	179	257	179a	2049/2	1441/2	0.5	7/8	7/8	4/4	4	1		I	c	I		I		I							M	1	0	0, 4, 1		0	0
182	180	258	180a	1025	721	1.0	0	0	4/4	4	1		V6	c	I		V6		V		6					M	1	0	5, 2, 1		1	5
182	180	258	180a	1026	722	1.0	1/4	1/4	4/4	4	1		V43	c	I		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
182	180	258	180a	1027	723	1.0	1/2	1/2	4/4	4	1		V	c	I		V		V							M	1	0	1, 5, 2		1	1
182	180	258	180a	1028	724	1.0	3/4	3/4	4/4	4	1		V65	c	I		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
183	181	259	181a	1029	725	1.0	0	0	4/4	4	1		I	c	I		I		I							M	1	0	0, 4, 1		0	0
183	181	259	181a	1030	726	2.0	1/4	1/4	4/4	4	1		I6	c	I		I6		I		6					M	1	0	4, 1, 0		0	4
183	181	259	181a	1032	728	0.5	3/4	3/4	4/4	4	1		V43	c	I		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
183	181	259	181a	2065/2	1457/2	1.0	7/8	7/8	4/4	4	1		I	c	I		I		I							M	1	0	0, 4, 1		0	0
184	182	260	182a	2067/2	1459/2	1.0	1/8	1/8	4/4	4	1		IV	c	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
184	182	260	182a	2069/2	1461/2	0.5	3/8	3/8	4/4	4	1		IV+	c	I		IV+		IV	+						+	1	0	-1, 3, 7		-1	-1
184	182	260	182a	1035	731	1.0	1/2	1/2	4/4	4	1		ii6	c	I		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
184	182	260	182a	1036	732	0.5	3/4	3/4	4/4	4	1		V43/ii	c	I		V43/ii		V		43		ii			Mm7	1	0	4, 1, 3, 7		3	4
184	182	260	182a	2073/2	1465/2	0.5	7/8	7/8	4/4	4	1		ii	c	I		ii		ii							m	1	0	2, -1, 3		2	2
185	183	261	183a	1037	733	2.0	0	0	4/4	4	1		V(64)	c	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
185	183	261	183a	1039	735	1.0	1/2	1/2	4/4	4	1		viio7/V	c	I		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
185	183	261	183a	1040	736	1.0	3/4	3/4	4/4	4	1		viio43	c	I		viio43		vii	o	43					o7	1	0	-1, -4, 5, 2		5	-1
186	184	262	184a	1041	737	3.0	0	0	4/4	4	1		I6	c	I		I6		I		6					M	1	0	4, 1, 0		0	4
186	184	262	184a	1044	740	0.5	3/4	3/4	4/4	4	1		V43	c	I		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
186	184	262	184a	2089/2	1481/2	0.5	7/8	7/8	4/4	4	1		I	c	I		I		I							M	1	0	0, 4, 1		0	0
187	185	263	185a	1045	741	0.5	0	0	4/4	4	1		ii65	c	I		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
187	185	263	185a	2091/2	1483/2	2.5	1/8	1/8	4/4	4	1		ii6	c	I		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
187	185	263	185a	1048	744	0.5	3/4	3/4	4/4	4	1		V43/ii	c	I		V43/ii		V		43		ii			Mm7	1	0	4, 1, 3, 7		3	4
187	185	263	185a	2097/2	1489/2	0.5	7/8	7/8	4/4	4	1		ii	c	I		ii		ii							m	1	0	2, -1, 3		2	2
188	186	264	186a	1049	745	3.0	0	0	4/4	4	1		#viio43/ii	c	I		#viio43/ii		#vii	o	43		ii			o7	1	0	1, -2, 7, 4		7	1
188	186	264	186a	1052	748	0.5	3/4	3/4	4/4	4	1		ii6	c	I		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
188	186	264	186a	2105/2	1497/2	0.5	7/8	7/8	4/4	4	1		V7/vi	c	I		V7/vi		V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
189	187	265	187a	1053	749	1.5	0	0	4/4	4	1		ii6	c	I		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
189	187	265	187a	2109/2	1501/2	0.5	3/8	3/8	4/4	4	1		V7/vi	c	I		V7/vi		V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
189	187	265	187a	1055	751	1.5	1/2	1/2	4/4	4	1		ii6	c	I		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
189	187	265	187a	2113/2	1505/2	0.5	7/8	7/8	4/4	4	1		V7/vi	c	I		V7/vi		V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
190	188	266	188a	1057	753	1.0	0	0	4/4	4	1		ii6	c	I		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
190	188	266	188a	1058	754	1.0	1/4	1/4	4/4	4	1		IV	c	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
190	188	266	188a	1059	755	1.0	1/2	1/2	4/4	4	1		i.i6(6)	c	i		i6(6)		i		6	6				m	1	1	-3, -4, 0		0	-3
190	188	266	188a	1060	756	1.0	3/4	3/4	4/4	4	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
191	189	267	189a	1061	757	1.0	0	0	4/4	4	1		V7/V	c	i		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
191	189	267	189a	1062	758	1.0	1/4	1/4	4/4	4	1		V7(+b9)/V	c	i		V7(+b9)/V		V		7	+b9	V			Mm7	1	1	2, 6, 3, 0	-3	2	2
191	189	267	189a	1063	759	2.0	1/2	1/2	4/4	4	1		viio43/V	c	i		viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
192	190	268	190a	1065	761	4.0	0	0	4/4	4	1		I.V6	c	I		V6		V		6					M	1	0	5, 2, 1		1	5
193	191	269	191a	1069	765	2.0	0	0	4/4	4	1		V2	c	I		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
193	191	269	191a	1071	767	1.0	1/2	1/2	4/4	4	1		V6	c	I		V6		V		6					M	1	0	5, 2, 1		1	5
193	191	269	191a	1072	768	1.0	3/4	3/4	4/4	4	1		V2	c	I		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
194	192	270	192a	1073	769	4.0	0	0	4/4	4	1		I6	c	I		I6		I		6					M	1	0	4, 1, 0		0	4
195	193	271	193a	1077	773	4.0	0	0	4/4	4	1		V7	c	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
196	194	272	194a	1081	777	2.0	0	0	4/4	4	1		I\\	c	I		I		I						\\	M	1	0	0, 4, 1		0	0
196	194	272	194a	1083	779	4.0	1/2	1/2	4/4	4	1		I	c	I		I		I							M	1	0	0, 4, 1		0	0
197	195	273	195a	1087	783	4.0	1/2	1/2	4/4	4	1		ii	c	I		ii		ii							m	1	0	2, -1, 3		2	2
198	196	274	196a	1091	787	2.0	1/2	1/2	4/4	4	1		bVI	c	I		bVI		bVI							M	1	0	-4, 0, -3		-4	-4
199	197	275	197a	1093	789	2.0	0	0	4/4	4	1		V	c	I		V		V							M	1	0	1, 5, 2		1	1
199	197	275	197a	1095	791	2.0	1/2	1/2	4/4	4	1		V7	c	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
200	198	276	198a	1097	793	2.0	0	0	4/4	4	1		I\\	c	I		I		I						\\	M	1	0	0, 4, 1		0	0
200	198	276	198a	1099	795	4.0	1/2	1/2	4/4	4	1		i.i	c	i		i		i							m	1	1	0, -3, 1		0	0
201	199	277	199a	1103	799	4.0	1/2	1/2	4/4	4	1		ii	c	i		ii		ii							m	1	1	2, -1, 3		2	2
202	200	278	200a	1107	803	2.0	1/2	1/2	4/4	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
203	201	279	201a	1109	805	2.0	0	0	4/4	4	1		VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
203	201	279	201a	1111	807	2.0	1/2	1/2	4/4	4	1		V7/bII	c	i		V7/bII		V		7		bII			Mm7	1	1	-4, 0, -3, -6		-4	-4
204	202	280	202a	1113	809	3.0	0	0	4/4	4	1		bII64	c	i		bII64		bII		64					M	1	1	-4, -5, -1		-5	-4
204	202	280	202a	1116	812	1.0	3/4	3/4	4/4	4	1		viio7/VII	c	i		viio7/VII		vii	o	7		VII			o7	1	1	3, 0, -3, -6		3	3
205	203	281	203a	1117	813	1.0	0	0	4/4	4	1		VII(b64)	c	i		VII(b64)		VII			b64				M	1	1	-2, -3, -6		-2	-2
205	203	281	203a	1118	814	1.0	1/4	1/4	4/4	4	1		VII(4)	c	i		VII(4)		VII			4				M	1	1	-2, -3, -1		-2	-2
205	203	281	203a	1119	815	1.0	1/2	1/2	4/4	4	1		VII	c	i		VII		VII							M	1	1	-2, 2, -1		-2	-2
205	203	281	203a	1120	816	1.0	3/4	3/4	4/4	4	1		VII7	c	i		VII7		VII		7					Mm7	1	1	-2, 2, -1, -4		-2	-2
206	204	282	204a	1121	817	1.0	0	0	4/4	4	1		vi6	c	i		vi6		vi		6					m	1	1	-7, -3, -4		-4	-7
206	204	282	204a	1122	818	1.0	1/4	1/4	4/4	4	1		V65/bII	c	i		V65/bII		V		65		bII			Mm7	1	1	0, -3, -6, -4		-4	0
206	204	282	204a	1123	819	1.0	1/2	1/2	4/4	4	1		bII	c	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
206	204	282	204a	1124	820	1.0	3/4	3/4	4/4	4	1		#viio6	c	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
207	205	283	205a	1125	821	1.0	0	0	4/4	4	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
207	205	283	205a	1126	822	1.0	1/4	1/4	4/4	4	1		V65/iv	c	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
207	205	283	205a	1127	823	0.5	1/2	1/2	4/4	4	1		iv(4)	c	i		iv(4)		iv			4				m	1	1	-1, -2, 0		-1	-1
207	205	283	205a	2255/2	1647/2	0.5	5/8	5/8	4/4	4	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
207	205	283	205a	1128	824	1.0	3/4	3/4	4/4	4	1		V6/V	c	i		V6/V		V		6		V			M	1	1	6, 3, 2		2	6
208	206	284	206a	1129	825	2.0	0	0	4/4	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
208	206	284	206a	1131	827	2.0	1/2	1/2	4/4	4	1		VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
209	207	285	207a	1133	829	2.0	0	0	4/4	4	1		ii%65	c	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
209	207	285	207a	1135	831	2.0	1/2	1/2	4/4	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
210	208	286	208a	1137	833	1.0	0	0	4/4	4	1		i\\	c	i		i		i						\\	m	1	1	0, -3, 1		0	0
210	208	286	208a	1138	834	1.0	1/4	1/4	4/4	4	1		V2	c	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
210	208	286	208a	1139	835	1.0	1/2	1/2	4/4	4	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
210	208	286	208a	1140	836	1.0	3/4	3/4	4/4	4	1		V65	c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
211	209	287	209a	1141	837	1.0	0	0	4/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
211	209	287	209a	1142	838	1.0	1/4	1/4	4/4	4	1		V2	c	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
211	209	287	209a	1143	839	1.0	1/2	1/2	4/4	4	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
211	209	287	209a	1144	840	1.0	3/4	3/4	4/4	4	1		V65	c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
212	210	288	210a	1145	841	1.0	0	0	4/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
212	210	288	210a	1146	842	1.0	1/4	1/4	4/4	4	1		V2/iv	c	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
212	210	288	210a	1147	843	1.0	1/2	1/2	4/4	4	1		iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
212	210	288	210a	1148	844	1.0	3/4	3/4	4/4	4	1		V65/iv	c	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
213	211	289	211a	1149	845	1.0	0	0	4/4	4	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
213	211	289	211a	1150	846	1.0	1/4	1/4	4/4	4	1		iio6	c	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
213	211	289	211a	1151	847	1.0	1/2	1/2	4/4	4	1		V(6)	c	i		V(6)		V			6				M	1	1	1, 5, -3		1	1
213	211	289	211a	1152	848	1.0	3/4	3/4	4/4	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
214	212	290	212a	1153	849	1.0	0	0	4/4	4	1		i\\	c	i		i		i						\\	m	1	1	0, -3, 1		0	0
214	212	290	212a	1154	850	1.0	1/4	1/4	4/4	4	1		V2/iv	c	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
214	212	290	212a	1155	851	1.0	1/2	1/2	4/4	4	1		iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
214	212	290	212a	1156	852	1.0	3/4	3/4	4/4	4	1		V65/iv	c	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
215	213	291	213a	1157	853	1.0	0	0	4/4	4	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
215	213	291	213a	1158	854	1.0	1/4	1/4	4/4	4	1		iio6	c	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
215	213	291	213a	1159	855	1.0	1/2	1/2	4/4	4	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
215	213	291	213a	1160	856	1.0	3/4	3/4	4/4	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
216	214	292	214a	1161	857	3.0	0	0	4/4	4	1		i[i6	c	i	i	i6		i		6					m	1	1	-3, 1, 0		0	-3
216	214	292	214a	1164	860	1.0	3/4	3/4	4/4	4	1		#viio64	c	i	i	#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
217	215	293	215a	1165	861	1.0	0	0	4/4	4	1		i6	c	i	i	i6		i		6					m	1	1	-3, 1, 0		0	-3
217	215	293	215a	1166	862	1.0	1/4	1/4	4/4	4	1		#viio64	c	i	i	#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
217	215	293	215a	1167	863	1.0	1/2	1/2	4/4	4	1		i6	c	i	i	i6		i		6					m	1	1	-3, 1, 0		0	-3
217	215	293	215a	1168	864	1.0	3/4	3/4	4/4	4	1		#viio64	c	i	i	#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
218	216	294	216a	1169	865	3.0	0	0	4/4	4	1		i6	c	i	i	i6		i		6					m	1	1	-3, 1, 0		0	-3
218	216	294	216a	1172	868	1.0	3/4	3/4	4/4	4	1		#viio	c	i	i	#viio		#vii	o						o	1	1	5, 2, -1		5	5
219	217	295	217a	1173	869	1.0	0	0	4/4	4	1		i]	c	i	i	i		i							m	1	1	0, -3, 1		0	0
219	217	295	217a	1174	870	7.0	1/4	1/4	4/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
221	219	297	219a	1181	877	3.0	0	0	4/4	4	1		i\\	c	i		i		i						\\	m	1	1	0, -3, 1		0	0
