mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
205	201	298	201a	2355/2	808	2.0	0	0	2/2	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
205	201	298	201a	2359/2	810	2.0	1/2	1/2	2/2	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
206	202	299	202a	2363/2	812	2.0	0	0	2/2	4	1		I(+2)	A	I		I(+2)	I			+2				M	0	0	0, 4, 1	2	0	0
206	202	299	202a	2367/2	814	2.0	1/2	1/2	2/2	4	1		i6	A	I		i6	i		6					m	0	0	-3, 1, 0		0	-3
207	203	300	203a	2371/2	816	2.0	0	0	2/2	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
207	203	300	203a	2375/2	818	2.0	1/2	1/2	2/2	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
208	204	301	204a	2379/2	820	2.0	0	0	2/2	4	1		I(+2)	A	I		I(+2)	I			+2				M	0	0	0, 4, 1	2	0	0
208	204	301	204a	2383/2	822	1.0	1/2	1/2	2/2	4	1		i6	A	I		i6	i		6					m	0	0	-3, 1, 0		0	-3
208	204	301	204a	2385/2	823	1.0	3/4	3/4	2/2	4	1		i	A	I		i	i							m	0	0	0, -3, 1		0	0
209	205	302	205a	2387/2	824	1.0	0	0	2/2	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
209	205	302	205a	2389/2	825	1.0	1/4	1/4	2/2	4	1		i	A	I		i	i							m	0	0	0, -3, 1		0	0
209	205	302	205a	2391/2	826	1.0	1/2	1/2	2/2	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
209	205	302	205a	2393/2	827	1.0	3/4	3/4	2/2	4	1		i	A	I		i	i							m	0	0	0, -3, 1		0	0
210	206	303	206a	2395/2	828	4.0	0	0	2/2	4	1		V\\	A	I		V	V						\\	M	0	0	1, 5, 2		1	1
211	207	304	207a	2403/2	832	4.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
212	208	305	208a	2411/2	836	4.0	0	0	2/2	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
213	209	306	209a	2419/2	840	4.0	0	0	2/2	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
214	210	307	210a	2427/2	844	4.0	0	0	2/2	4	1		#vii65/ii	A	I		#vii65/ii	#vii		65		ii			mm7	0	0	4, 8, 5, 7		7	4
215	211	308	211a	2435/2	848	2.0	0	0	2/2	4	1		V/ii	A	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
215	211	308	211a	2439/2	850	4.0	1/2	1/2	2/2	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
216	212	309	212a	2447/2	854	2.0	1/2	1/2	2/2	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
217	213	310	213a	2451/2	856	1.0	0	0	2/2	4	1		ii6(2)	A	I		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
217	213	310	213a	2453/2	857	1.0	1/4	1/4	2/2	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
217	213	310	213a	2455/2	858	1.0	1/2	1/2	2/2	4	1		V6/V	A	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
217	213	310	213a	2457/2	859	1.0	3/4	3/4	2/2	4	1		V65/V	A	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
218	214	311	214a	2459/2	860	1.0	0	0	2/2	4	1		V(4)	A	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
218	214	311	214a	2461/2	861	3.0	1/4	1/4	2/2	4	1		V\\	A	I		V	V						\\	M	0	0	1, 5, 2		1	1
219	215	312	215a	2467/2	864	2.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
219	215	312	215a	2471/2	866	2.0	1/2	1/2	2/2	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
220	216	313	216a	2475/2	868	2.0	0	0	2/2	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
220	216	313	216a	2479/2	870	2.0	1/2	1/2	2/2	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
221	217	314	217a	2483/2	872	2.0	0	0	2/2	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
221	217	314	217a	2487/2	874	2.0	1/2	1/2	2/2	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
222	218	315	218a	2491/2	876	2.0	0	0	2/2	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
222	218	315	218a	2495/2	878	2.0	1/2	1/2	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
223	219	316	219a	2499/2	880	1.0	0	0	2/2	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
223	219	316	219a	2501/2	881	1.0	1/4	1/4	2/2	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
223	219	316	219a	2503/2	882	1.0	1/2	1/2	2/2	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
223	219	316	219a	2505/2	883	1.0	3/4	3/4	2/2	4	1		iv	A	I		iv	iv							m	0	0	-1, -4, 0		-1	-1
224	220	317	220a	2507/2	884	2.0	0	0	2/2	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
224	220	317	220a	2511/2	886	1.0	1/2	1/2	2/2	4	1		I(+2)	A	I		I(+2)	I			+2				M	0	0	0, 4, 1	2	0	0
224	220	317	220a	2513/2	887	1.0	3/4	3/4	2/2	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
225	221	318	221a	2515/2	888	1.0	0	0	2/2	4	1		IV(7)	A	I		IV(7)	IV			7				M	0	0	-1, 3, 0	4	-1	-1
225	221	318	221a	2517/2	889	1.0	1/4	1/4	2/2	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
225	221	318	221a	2519/2	890	1.0	1/2	1/2	2/2	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
225	221	318	221a	2521/2	891	1.0	3/4	3/4	2/2	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
226	222	319	222a	2523/2	892	1.0	0	0	2/2	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
226	222	319	222a	2525/2	893	1.0	1/4	1/4	2/2	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
226	222	319	222a	2527/2	894	2.0	1/2	1/2	2/2	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
227	223	320	223a	2531/2	896	1.0	0	0	2/2	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
227	223	320	223a	2533/2	897	1.0	1/4	1/4	2/2	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
227	223	320	223a	2535/2	898	1.0	1/2	1/2	2/2	4	1		V7(+2)	A	I		V7(+2)	V		7	+2				Mm7	0	0	1, 5, 2, -1	3	1	1
227	223	320	223a	2537/2	899	1.0	3/4	3/4	2/2	4	1		vi7	A	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
228	224	321	224a	2539/2	900	1.0	0	0	2/2	4	1		viio	A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
228	224	321	224a	2541/2	901	1.0	1/4	1/4	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
228	224	321	224a	2543/2	902	2.0	1/2	1/2	2/2	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
229	225	322	225a	2547/2	904	2.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
229	225	322	225a	2551/2	906	1.0	1/2	1/2	2/2	4	1		V7(+2)	A	I		V7(+2)	V		7	+2				Mm7	0	0	1, 5, 2, -1	3	1	1
229	225	322	225a	2553/2	907	1.0	3/4	3/4	2/2	4	1		vi7	A	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
230	226	323	226a	2555/2	908	1.0	0	0	2/2	4	1		viio	A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
230	226	323	226a	2557/2	909	1.0	1/4	1/4	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
230	226	323	226a	2559/2	910	1.0	1/2	1/2	2/2	4	1		V7(+2)/ii	A	I		V7(+2)/ii	V		7	+2	ii			Mm7	0	0	3, 7, 4, 1	-2	3	3
230	226	323	226a	2561/2	911	1.0	3/4	3/4	2/2	4	1		vii%7	A	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
231	227	324	227a	2563/2	912	1.0	0	0	2/2	4	1		#viio/ii	A	I		#viio/ii	#vii	o			ii			o	0	0	7, 4, 1		7	7
231	227	324	227a	2565/2	913	1.0	1/4	1/4	2/2	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
231	227	324	227a	2567/2	914	1.0	1/2	1/2	2/2	4	1		V7(+2)/IV	A	I		V7(+2)/IV	V		7	+2	IV			Mm7	0	0	0, 4, 1, -2	2	0	0
231	227	324	227a	2569/2	915	1.0	3/4	3/4	2/2	4	1		ii7	A	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
232	228	325	228a	2571/2	916	1.0	0	0	2/2	4	1		V65/IV	A	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
232	228	325	228a	2573/2	917	1.0	1/4	1/4	2/2	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
232	228	325	228a	2575/2	918	1.0	1/2	1/2	2/2	4	1		I64	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
232	228	325	228a	2577/2	919	1.0	3/4	3/4	2/2	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
233	229	326	229a	2579/2	920	1.0	0	0	2/2	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
233	229	326	229a	2581/2	921	1.0	1/4	1/4	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
233	229	326	229a	2583/2	922	1.0	1/2	1/2	2/2	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
233	229	326	229a	2585/2	923	1.0	3/4	3/4	2/2	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
234	230	327	230a	2587/2	924	1.0	0	0	2/2	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
234	230	327	230a	2589/2	925	1.0	1/4	1/4	2/2	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
234	230	327	230a	2591/2	926	1.0	1/2	1/2	2/2	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
234	230	327	230a	2593/2	927	1.0	3/4	3/4	2/2	4	1		I64	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
235	231	328	231a	2595/2	928	1.0	0	0	2/2	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
235	231	328	231a	2597/2	929	1.0	1/4	1/4	2/2	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
235	231	328	231a	2599/2	930	1.0	1/2	1/2	2/2	4	1		viio6	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
235	231	328	231a	2601/2	931	1.0	3/4	3/4	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
236	232	329	232a	2603/2	932	4.0	0	0	2/2	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
237	233	330	233a	2611/2	936	1.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
237	233	330	233a	2613/2	937	1.0	1/4	1/4	2/2	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
237	233	330	233a	2615/2	938	1.0	1/2	1/2	2/2	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
237	233	330	233a	2617/2	939	1.0	3/4	3/4	2/2	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
238	234	331	234a	2619/2	940	1.0	0	0	2/2	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
238	234	331	234a	2621/2	941	1.0	1/4	1/4	2/2	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
238	234	331	234a	2623/2	942	1.0	1/2	1/2	2/2	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
238	234	331	234a	2625/2	943	1.0	3/4	3/4	2/2	4	1		I64	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
239	235	332	235a	2627/2	944	1.0	0	0	2/2	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
239	235	332	235a	2629/2	945	1.0	1/4	1/4	2/2	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
239	235	332	235a	2631/2	946	1.0	1/2	1/2	2/2	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
239	235	332	235a	2633/2	947	1.0	3/4	3/4	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
240	236	333	236a	2635/2	948	8.0	0	0	2/2	4	1		V43/vi	A	I		V43/vi	V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
242	238	335	238a	2651/2	956	2.0	0	0	2/2	4	1		V7(+2)/vi	A	I		V7(+2)/vi	V		7	+2	vi			Mm7	0	0	4, 8, 5, 2	-1	4	4
242	238	335	238a	2655/2	958	2.0	1/2	1/2	2/2	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
243	239	336	239a	2659/2	960	2.0	0	0	2/2	4	1		V7(+b2)/V	A	I		V7(+b2)/V	V		7	+b2	V			Mm7	0	0	2, 6, 3, 0	-3	2	2
243	239	336	239a	2663/2	962	2.0	1/2	1/2	2/2	4	1		v	A	I		v	v							m	0	0	1, -2, 2		1	1
244	240	337	240a	2667/2	964	2.0	0	0	2/2	4	1		V7(+b2)/IV	A	I		V7(+b2)/IV	V		7	+b2	IV			Mm7	0	0	0, 4, 1, -2	-5	0	0
244	240	337	240a	2671/2	966	2.0	1/2	1/2	2/2	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
245	241	338	241a	2675/2	968	2.0	0	0	2/2	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
245	241	338	241a	2679/2	970	2.0	1/2	1/2	2/2	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
246	242	339	242a	2683/2	972	4.0	0	0	2/2	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
247	243	340	243a	2691/2	976	3.0	0	0	2/2	4	1		viio/IV	A	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
247	243	340	243a	2697/2	979	1.0	3/4	3/4	2/2	4	1		#vii65/ii	A	I		#vii65/ii	#vii		65		ii			mm7	0	0	4, 8, 5, 7		7	4
248	244	341	244a	2699/2	980	4.0	0	0	2/2	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
249	245	342	245a	2707/2	984	4.0	0	0	2/2	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
250	246	343	246a	2715/2	988	4.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
251	247	344	247a	2723/2	992	3.0	0	0	2/2	4	1		viio/IV	A	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
251	247	344	247a	2729/2	995	1.0	3/4	3/4	2/2	4	1		#viio65/ii	A	I		#viio65/ii	#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
252	248	345	248a	2731/2	996	4.0	0	0	2/2	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
253	249	346	249a	2739/2	1000	4.0	0	0	2/2	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
254	250	347	250a	2747/2	1004	4.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
255	251	348	251a	2755/2	1008	4.0	0	0	2/2	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
256	252	349	252a	2763/2	1012	4.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
257	253	350	253a	2771/2	1016	4.0	0	0	2/2	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
258	254	351	254a	2779/2	1020	4.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
259	255	352	255a	2787/2	1024	4.0	0	0	2/2	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
260	256	353	256a	2795/2	1028	4.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
261	257	354	257a	2803/2	1032	4.0	0	0	2/2	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
262	258	355	258a	2811/2	1036	4.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
263	259	356	259a	2819/2	1040	4.0	0	0	2/2	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
264	260	357	260a	2827/2	1044	4.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
265	261	358	261a	2835/2	1048	12.0	0	0	2/2	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
268	264	361	264a	2859/2	1060	6.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
269	265	362	265a	2871/2	1066	1.0	1/2	1/2	2/2	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
269	265	362	265a	2873/2	1067	1.0	3/4	3/4	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
270	266	363	266a	2875/2	1068	2.0	0	0	2/2	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
270	266	363	266a	2879/2	1070	2.0	1/2	1/2	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
271	267	364	267a	2883/2	1072	2.0	0	0	2/2	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
271	267	364	267a	2887/2	1074	2.0	1/2	1/2	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
272	268	365	268a	2891/2	1076	2.0	0	0	2/2	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
272	268	365	268a	2895/2	1078	2.0	1/2	1/2	2/2	4	1		V7/V	A	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
273	269	366	269a	2899/2	1080	6.0	0	0	2/2	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
274	270	367	270a	2911/2	1086	2.0	1/2	1/2	2/2	4	1		V7/IV	A	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
275	271	368	271a	2915/2	1088	6.0	0	0	2/2	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
276	272	369	272a	2927/2	1094	2.0	1/2	1/2	2/2	4	1		V7/IV	A	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
277	273	370	273a	2931/2	1096	6.0	0	0	2/2	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
278	274	371	274a	2943/2	1102	2.0	1/2	1/2	2/2	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
279	275	372	275a	2947/2	1104	6.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
280	276	373	276a	2959/2	1110	2.0	1/2	1/2	2/2	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
281	277	374	277a	2963/2	1112	3.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
281	277	374	277a	2969/2	1115	1.0	3/4	3/4	2/2	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
282	278	375	278a	2971/2	1116	4.0	0	0	2/2	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
283	279	376	279a	2979/2	1120	3.0	0	0	2/2	4	1		ii65	A	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
283	279	376	279a	2985/2	1123	1.0	3/4	3/4	2/2	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
284	280	377	280a	2987/2	1124	4.0	0	0	2/2	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
285	281	378	281a	2995/2	1128	2.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
285	281	378	281a	2999/2	1130	2.0	1/2	1/2	2/2	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
286	282	379	282a	3003/2	1132	4.0	0	0	2/2	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
287	283	380	283a	3011/2	1136	4.0	0	0	2/2	4	1		ii65	A	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
288	284	381	284a	3019/2	1140	4.0	0	0	2/2	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
289	285	382	285a	3027/2	1144	4.0	0	0	2/2	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
290	286	383	286a	3035/2	1148	4.0	0	0	2/2	4	1		viio	A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
291	287	384	287a	3043/2	1152	4.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
292	288	385	288a	3051/2	1156	4.0	0	0	2/2	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
293	289	386	289a	3059/2	1160	4.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
294	290	387	290a	3067/2	1164	4.0	0	0	2/2	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
295	291	388	291a	3075/2	1168	4.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
296	292	389	292a	3083/2	1172	4.0	0	0	2/2	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
297	293	390	293a	3091/2	1176	10.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
299	295	392	295a	3111/2	1186	1.0	1/2	1/2	2/2	4	1		I64	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
299	295	392	295a	3113/2	1187	1.0	3/4	3/4	2/2	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
300	296	393	296a	3115/2	1188	1.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
300	296	393	296a	3117/2	1189	1.0	1/4	1/4	2/2	4	1		I64	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
300	296	393	296a	3119/2	1190	1.0	1/2	1/2	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
300	296	393	296a	3121/2	1191	1.0	3/4	3/4	2/2	4	1		I64	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
301	297	394	297a	3123/2	1192	8.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
303	299	396	299a	3139/2	1200	6.5	0	0	2/2	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
