mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
127	126	205	126a	1227/2	759/2	1.5	3/8	3/8	6/8	4	1		i	A	i		i	i							m	0	1	0, -3, 1		0	0
128	127	206	127a	615	381	4.5	0	0	6/8	4	1		V\\	A	i		V	V						\\	M	0	1	1, 5, 2		1	1
129	128	207	128a	1239/2	771/2	1.0	3/8	3/8	6/8	4	1		I.V43/ii	A	I		V43/ii	V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
129	128	207	128a	1241/2	773/2	0.5	5/8	5/8	6/8	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
130	129	208	129a	621	387	3.0	0	0	6/8	4	1		V65/ii	A	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
131	130	209	130a	624	390	1.5	0	0	6/8	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
131	130	209	130a	1251/2	783/2	1.5	3/8	3/8	6/8	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
132	131	210	131a	627	393	3.0	0	0	6/8	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
133	132	211	132a	630	396	3.0	0	0	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
134	133	212	133a	633	399	1.0	0	0	6/8	4	1		IV(94)	A	I		IV(94)	IV			94				M	0	0	-1, 5, 0	1	-1	-1
134	133	212	133a	634	400	2.0	1/4	1/4	6/8	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
135	134	213	134a	636	402	3.0	0	0	6/8	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
136	135	214	135a	639	405	3.0	0	0	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
137	136	215	136a	642	408	3.0	0	0	6/8	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
138	137	216	137a	645	411	9.0	0	0	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
141	140	219	140a	654	420	3.0	0	0	6/8	4	1		I[IV	A	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
142	141	220	141a	657	423	4.5	0	0	6/8	4	1		V2	A	I	I	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
143	142	221	142a	1323/2	855/2	3.0	3/8	3/8	6/8	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
144	143	222	143a	1329/2	861/2	1.5	3/8	3/8	6/8	4	1		viio6/IV	A	I	I	viio6/IV	vii	o	6		IV			o	0	0	1, -2, 4		4	1
145	144	223	144a	666	432	3.0	0	0	6/8	4	1		IV	A	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
146	145	224	145a	669	435	1.5	0	0	6/8	4	1		V2	A	I	I	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
146	145	224	145a	1341/2	873/2	1.5	3/8	3/8	6/8	4	1		viio6	A	I	I	viio6	vii	o	6					o	0	0	2, -1, 5		5	2
147	146	225	146a	672	438	3.0	0	0	6/8	4	1		I6]	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
148	147	226	147a	675	441	3.0	0	0	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
149	148	227	148a	678	444	3.0	0	0	6/8	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
150	149	228	149a	681	447	1.5	0	0	6/8	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
150	149	228	149a	1365/2	897/2	1.5	3/8	3/8	6/8	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
151	150	229	150a	684	450	3.0	0	0	6/8	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
152	151	230	151a	687	453	1.5	0	0	6/8	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
152	151	230	151a	1377/2	909/2	1.5	3/8	3/8	6/8	4	1		bVII	A	I		bVII	bVII							M	0	0	-2, 2, -1		-2	-2
153	152	231	152a	690	456	1.5	0	0	6/8	4	1		viio	A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
153	152	231	152a	1383/2	915/2	1.5	3/8	3/8	6/8	4	1		IV64	A	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
154	153	232	153a	693	459	1.5	0	0	6/8	4	1		bII	A	I		bII	bII							M	0	0	-5, -1, -4		-5	-5
154	153	232	153a	1389/2	921/2	1.5	3/8	3/8	6/8	4	1		V6/bIII	A	I		V6/bIII	V		6		bIII			M	0	0	2, -1, -2		-2	2
155	154	233	154a	696	462	1.5	0	0	6/8	4	1		V65/bIII	A	I		V65/bIII	V		65		bIII			Mm7	0	0	2, -1, -4, -2		-2	2
155	154	233	154a	1395/2	927/2	1.5	3/8	3/8	6/8	4	1		bIII	A	I		bIII	bIII							M	0	0	-3, 1, -2		-3	-3
156	155	234	155a	699	465	1.5	0	0	6/8	4	1		V64	A	I		V64	V		64					M	0	0	2, 1, 5		1	2
156	155	234	155a	1401/2	933/2	1.5	3/8	3/8	6/8	4	1		bIII	A	I		bIII	bIII							M	0	0	-3, 1, -2		-3	-3
157	156	235	156a	702	468	1.5	0	0	6/8	4	1		V7/IV	A	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
157	156	235	156a	1407/2	939/2	1.5	3/8	3/8	6/8	4	1		iv	A	I		iv	iv							m	0	0	-1, -4, 0		-1	-1
158	157	236	157a	705	471	1.5	0	0	6/8	4	1		viio7/V	A	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
158	157	236	157a	1413/2	945/2	1.5	3/8	3/8	6/8	4	1		i64	A	I		i64	i		64					m	0	0	1, 0, -3		0	1
159	158	237	158a	708	474	1.5	0	0	6/8	4	1		bVI	A	I		bVI	bVI							M	0	0	-4, 0, -3		-4	-4
159	158	237	158a	1419/2	951/2	1.5	3/8	3/8	6/8	4	1		viio7/V	A	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
160	159	238	159a	711	477	1.5	0	0	6/8	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
160	159	238	159a	1425/2	957/2	1.5	3/8	3/8	6/8	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
161	160	239	160a	714	480	1.5	0	0	6/8	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
161	160	239	160a	1431/2	963/2	1.0	3/8	3/8	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
161	160	239	160a	1433/2	965/2	0.5	5/8	5/8	6/8	4	1		V7/V	A	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
162	161	240	161a	717	483	1.5	0	0	6/8	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
162	161	240	161a	1437/2	969/2	0.5	3/8	3/8	6/8	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
162	161	240	161a	719	485	1.0	1/2	1/2	6/8	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
163	162	241	162a	720	486	1.5	0	0	6/8	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
163	162	241	162a	1443/2	975/2	1.0	3/8	3/8	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
163	162	241	162a	1445/2	977/2	0.5	5/8	5/8	6/8	4	1		V7/V	A	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
164	163	242	163a	723	489	3.0	0	0	6/8	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
165	164	243	164a	726	492	2.5	0	0	6/8	4	1		V\\	A	I		V	V						\\	M	0	0	1, 5, 2		1	1
165	164	243	164a	1457/2	989/2	0.5	5/8	5/8	6/8	4	1		i.V	A	i		V	V							M	0	1	1, 5, 2		1	1
166	165	244	165a	729	495	1.5	0	0	6/8	4	1		i6	A	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
166	165	244	165a	1461/2	993/2	1.5	3/8	3/8	6/8	4	1		i	A	i		i	i							m	0	1	0, -3, 1		0	0
167	166	245	166a	732	498	1.5	0	0	6/8	4	1		VI	A	i		VI	VI							M	0	1	-4, 0, -3		-4	-4
167	166	245	166a	1467/2	999/2	1.5	3/8	3/8	6/8	4	1		V	A	i		V	V							M	0	1	1, 5, 2		1	1
168	167	246	167a	735	501	1.0	0	0	6/8	4	1		i6	A	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
168	167	246	167a	736	502	0.5	1/4	1/4	6/8	4	1		V64	A	i		V64	V		64					M	0	1	2, 1, 5		1	2
168	167	246	167a	1473/2	1005/2	1.0	3/8	3/8	6/8	4	1		i	A	i		i	i							m	0	1	0, -3, 1		0	0
168	167	246	167a	1475/2	1007/2	0.5	5/8	5/8	6/8	4	1		V65	A	i		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
169	168	247	168a	738	504	1.0	0	0	6/8	4	1		i(94)	A	i		i(94)	i			94				m	0	1	0, -1, 1	2	0	0
169	168	247	168a	739	505	0.5	1/4	1/4	6/8	4	1		viio7/V	A	i		viio7/V	vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
169	168	247	168a	1479/2	1011/2	1.5	3/8	3/8	6/8	4	1		V\\	A	i		V	V						\\	M	0	1	1, 5, 2		1	1
170	169	248	169a	741	507	1.0	0	0	6/8	4	1		i	A	i		i	i							m	0	1	0, -3, 1		0	0
170	169	248	169a	742	508	0.5	1/4	1/4	6/8	4	1		V43	A	i		V43	V		43					Mm7	0	1	2, -1, 1, 5		1	2
170	169	248	169a	1485/2	1017/2	1.0	3/8	3/8	6/8	4	1		i6	A	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
170	169	248	169a	1487/2	1019/2	0.5	5/8	5/8	6/8	4	1		V65/iv	A	i		V65/iv	V		65		iv			Mm7	0	1	4, 1, -2, 0		0	4
171	170	249	170a	744	510	1.0	0	0	6/8	4	1		iv	A	i		iv	iv							m	0	1	-1, -4, 0		-1	-1
171	170	249	170a	745	511	0.5	1/4	1/4	6/8	4	1		V43/iv	A	i		V43/iv	V		43		iv			Mm7	0	1	1, -2, 0, 4		0	1
171	170	249	170a	1491/2	1023/2	1.0	3/8	3/8	6/8	4	1		iv6	A	i		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
171	170	249	170a	1493/2	1025/2	0.5	5/8	5/8	6/8	4	1		bIII.vii%7	A	bIII		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
172	171	250	171a	747	513	1.0	0	0	6/8	4	1		I	A	bIII		I	I							M	0	0	0, 4, 1		0	0
172	171	250	171a	748	514	0.5	1/4	1/4	6/8	4	1		ii6	A	bIII		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
172	171	250	171a	1497/2	1029/2	1.5	3/8	3/8	6/8	4	1		V7	A	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
173	172	251	172a	750	516	1.5	0	0	6/8	4	1		I(974)	A	bIII		I(974)	I			974				M	0	0	0, -1, 1	2, 5	0	0
173	172	251	172a	1503/2	1035/2	1.5	3/8	3/8	6/8	4	1		I	A	bIII		I	I							M	0	0	0, 4, 1		0	0
174	173	252	173a	753	519	1.5	0	0	6/8	4	1		i.i6	A	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
174	173	252	173a	1509/2	1041/2	1.5	3/8	3/8	6/8	4	1		i	A	i		i	i							m	0	1	0, -3, 1		0	0
175	174	253	174a	756	522	1.5	0	0	6/8	4	1		VI	A	i		VI	VI							M	0	1	-4, 0, -3		-4	-4
175	174	253	174a	1515/2	1047/2	1.0	3/8	3/8	6/8	4	1		V\\	A	i		V	V						\\	M	0	1	1, 5, 2		1	1
175	174	253	174a	1517/2	1049/2	0.5	5/8	5/8	6/8	4	1		V2	A	i		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
176	175	254	175a	759	525	1.0	0	0	6/8	4	1		i6	A	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
176	175	254	175a	760	526	0.5	1/4	1/4	6/8	4	1		viio6	A	i		viio6	vii	o	6					o	0	1	-5, -8, -2		-2	-5
176	175	254	175a	1521/2	1053/2	1.0	3/8	3/8	6/8	4	1		i	A	i		i	i							m	0	1	0, -3, 1		0	0
176	175	254	175a	1523/2	1055/2	0.5	5/8	5/8	6/8	4	1		viio	A	i		viio	vii	o						o	0	1	-2, -5, -8		-2	-2
177	176	255	176a	762	528	1.0	0	0	6/8	4	1		i(94)	A	i		i(94)	i			94				m	0	1	0, -1, 1	2	0	0
177	176	255	176a	763	529	0.5	1/4	1/4	6/8	4	1		viio7/V	A	i		viio7/V	vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
177	176	255	176a	1527/2	1059/2	1.5	3/8	3/8	6/8	4	1		V\\	A	i		V	V						\\	M	0	1	1, 5, 2		1	1
178	177	256	177a	765	531	1.0	0	0	6/8	4	1		I.I	A	I		I	I							M	0	0	0, 4, 1		0	0
178	177	256	177a	766	532	0.5	1/4	1/4	6/8	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
178	177	256	177a	1533/2	1065/2	1.0	3/8	3/8	6/8	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
178	177	256	177a	1535/2	1067/2	0.5	5/8	5/8	6/8	4	1		V65/IV	A	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
179	178	257	178a	768	534	1.0	0	0	6/8	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
179	178	257	178a	769	535	0.5	1/4	1/4	6/8	4	1		V43/IV	A	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
179	178	257	178a	1539/2	1071/2	4.5	3/8	3/8	6/8	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
181	180	259	180a	774	540	2.5	0	0	6/8	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
181	180	259	180a	1553/2	1085/2	0.5	5/8	5/8	6/8	4	1		viio6/ii	A	I		viio6/ii	vii	o	6		ii			o	0	0	-3, -6, 0		0	-3
182	181	260	181a	777	543	1.0	0	0	6/8	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
182	181	260	181a	778	544	0.5	1/4	1/4	6/8	4	1		V6/ii	A	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
182	181	260	181a	1557/2	1089/2	1.0	3/8	3/8	6/8	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
182	181	260	181a	1559/2	1091/2	0.5	5/8	5/8	6/8	4	1		ii%2	A	I		ii%2	ii	%	2					%7	0	0	0, 2, -1, -4		2	0
183	182	261	182a	780	546	1.5	0	0	6/8	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
183	182	261	182a	1563/2	1095/2	0.5	3/8	3/8	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
183	182	261	182a	782	548	0.5	1/2	1/2	6/8	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
183	182	261	182a	1565/2	1097/2	0.5	5/8	5/8	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
184	183	262	183a	783	549	3.0	0	0	6/8	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
185	184	263	184a	786	552	1.5	0	0	6/8	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
185	184	263	184a	1575/2	1107/2	0.5	3/8	3/8	6/8	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
185	184	263	184a	788	554	1.0	1/2	1/2	6/8	4	1		#viio6/ii	A	I		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
186	185	264	185a	789	555	1.5	0	0	6/8	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
186	185	264	185a	1581/2	1113/2	1.5	3/8	3/8	6/8	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
187	186	265	186a	792	558	2.0	0	0	6/8	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
187	186	265	186a	794	560	1.0	1/2	1/2	6/8	4	1		#viio2/iii	A	I		#viio2/iii	#vii	o	2		iii			o7	0	0	0, 9, 6, 3		9	0
188	187	266	187a	795	561	1.5	0	0	6/8	4	1		iii6	A	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
188	187	266	187a	1593/2	1125/2	1.5	3/8	3/8	6/8	4	1		iii	A	I		iii	iii							m	0	0	4, 1, 5		4	4
189	188	267	188a	798	564	1.5	0	0	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
189	188	267	188a	1599/2	1131/2	1.5	3/8	3/8	6/8	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
190	189	268	189a	801	567	0.5	0	0	6/8	4	1		I6(7)	A	I		I6(7)	I		6	7				M	0	0	4, 1, 5		0	4
190	189	268	189a	1603/2	1135/2	1.0	1/8	1/8	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
190	189	268	189a	1605/2	1137/2	1.5	3/8	3/8	6/8	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
191	190	269	190a	804	570	1.5	0	0	6/8	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
191	190	269	190a	1611/2	1143/2	1.5	3/8	3/8	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
192	191	270	191a	807	573	3.0	0	0	6/8	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
193	192	271	192a	810	576	1.5	0	0	6/8	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
193	192	271	192a	1623/2	1155/2	1.5	3/8	3/8	6/8	4	1		v6	A	I		v6	v		6					m	0	0	-2, 2, 1		1	-2
194	193	272	193a	813	579	1.5	0	0	6/8	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
194	193	272	193a	1629/2	1161/2	1.5	3/8	3/8	6/8	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
195	194	273	194a	816	582	1.5	0	0	6/8	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
195	194	273	194a	1635/2	1167/2	1.5	3/8	3/8	6/8	4	1		vi6	A	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
196	195	274	195a	819	585	1.5	0	0	6/8	4	1		iii6	A	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
196	195	274	195a	1641/2	1173/2	1.5	3/8	3/8	6/8	4	1		iii	A	I		iii	iii							m	0	0	4, 1, 5		4	4
197	196	275	196a	822	588	1.5	0	0	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
197	196	275	196a	1647/2	1179/2	1.5	3/8	3/8	6/8	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
198	197	276	197a	825	591	1.5	0	0	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
198	197	276	197a	1653/2	1185/2	1.5	3/8	3/8	6/8	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
199	198	277	198a	828	594	1.5	0	0	6/8	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
199	198	277	198a	1659/2	1191/2	1.5	3/8	3/8	6/8	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
200	199	278	199a	831	597	1.5	0	0	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
200	199	278	199a	1665/2	1197/2	1.5	3/8	3/8	6/8	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
201	200	279	200a	834	600	1.5	0	0	6/8	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
201	200	279	200a	1671/2	1203/2	1.5	3/8	3/8	6/8	4	1		V65/V	A	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
202	201	280	201a	837	603	2.0	0	0	6/8	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
202	201	280	201a	839	605	1.0	1/2	1/2	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
203	202	281	202a	840	606	3.0	0	0	6/8	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
204	203	282	203a	843	609	2.0	0	0	6/8	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
204	203	282	203a	845	611	1.0	1/2	1/2	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
205	204	283	204a	846	612	3.0	0	0	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
206	205	284	205a	849	615	2.0	0	0	6/8	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
206	205	284	205a	851	617	1.0	1/2	1/2	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
207	206	285	206a	852	618	3.0	0	0	6/8	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
208	207	286	207a	855	621	3.0	0	0	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
209	208	287	208a	858	624	2.5	0	0	6/8	4	1		V7(9)/IV	A	I		V7(9)/IV	V		7	9	IV			Mm7	0	0	0, 4, 1, -2	2	0	0
209	208	287	208a	1721/2	1253/2	0.5	5/8	5/8	6/8	4	1		V65/IV	A	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
210	209	288	209a	861	627	0.5	0	0	6/8	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
210	209	288	209a	1723/2	1255/2	0.5	1/8	1/8	6/8	4	1		#viio65/ii	A	I		#viio65/ii	#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
210	209	288	209a	862	628	0.5	1/4	1/4	6/8	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
210	209	288	209a	1725/2	1257/2	0.5	3/8	3/8	6/8	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
210	209	288	209a	863	629	1.0	1/2	1/2	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
211	210	289	210a	864	630	0.5	0	0	6/8	4	1		I(9)	A	I		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
211	210	289	210a	1729/2	1261/2	2.5	1/8	1/8	6/8	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
212	211	290	211a	867	633	3.0	0	0	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
213	212	291	212a	870	636	3.0	0	0	6/8	4	1		#viio7/ii	A	I		#viio7/ii	#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
214	213	292	213a	873	639	0.5	0	0	6/8	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
214	213	292	213a	1747/2	1279/2	0.5	1/8	1/8	6/8	4	1		V43/ii	A	I		V43/ii	V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
214	213	292	213a	874	640	0.5	1/4	1/4	6/8	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
214	213	292	213a	1749/2	1281/2	0.5	3/8	3/8	6/8	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
214	213	292	213a	875	641	1.0	1/2	1/2	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
215	214	293	214a	876	642	1.5	0	0	6/8	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
215	214	293	214a	1755/2	1287/2	1.5	3/8	3/8	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
216	215	294	215a	879	645	1.5	0	0	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
216	215	294	215a	1761/2	1293/2	1.5	3/8	3/8	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
217	216	295	216a	882	648	1.5	0	0	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
217	216	295	216a	1767/2	1299/2	1.5	3/8	3/8	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
218	217	296	217a	885	651	1.5	0	0	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
218	217	296	217a	1773/2	1305/2	1.5	3/8	3/8	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
219	218	297	218a	888	654	3.0	0	0	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
220	219	298	219a	891	657	9.0	0	0	6/8	4	1	1	I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
83	82	301	82b	900	246	2.0	0	0	6/8	4	1		#viio7/ii	A	V		#viio7/ii	#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
83	82	301	82b	902	248	0.5	1/2	1/2	6/8	4	1		ii	A	V		ii	ii							m	0	0	2, -1, 3		2	2
83	82	301	82b	1805/2	497/2	0.5	5/8	5/8	6/8	4	1		#viio6/ii	A	V		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
84	83	302	83b	903	249	3.0	0	0	6/8	4	1		ii6	A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
85	84	303	84b	906	252	2.0	0	0	6/8	4	1		#viio43/ii	A	V		#viio43/ii	#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
85	84	303	84b	908	254	0.5	1/2	1/2	6/8	4	1		ii6	A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
85	84	303	84b	1817/2	509/2	0.5	5/8	5/8	6/8	4	1		#viio6/ii	A	V		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
86	85	304	85b	909	255	3.0	0	0	6/8	4	1		ii	A	V		ii	ii							m	0	0	2, -1, 3		2	2
87	86	305	86b	912	258	2.0	0	0	6/8	4	1		IV.viio43	A	IV		viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
87	86	305	86b	914	260	0.5	1/2	1/2	6/8	4	1		I6	A	IV		I6	I		6					M	0	0	4, 1, 0		0	4
87	86	305	86b	1829/2	521/2	0.5	5/8	5/8	6/8	4	1		viio6	A	IV		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
88	87	306	87b	915	261	3.0	0	0	6/8	4	1		I	A	IV		I	I							M	0	0	0, 4, 1		0	0
89	88	307	88b	918	264	2.0	0	0	6/8	4	1		V2	A	IV		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
89	88	307	88b	920	266	0.5	1/2	1/2	6/8	4	1		I6	A	IV		I6	I		6					M	0	0	4, 1, 0		0	4
89	88	307	88b	1841/2	533/2	0.5	5/8	5/8	6/8	4	1		V43	A	IV		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
