mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
138	125	239	125a	883/2	511/2	1.0	1/4	1/4	2/4	4	1		I64	D	I	V	I64		I		64					M	0	0	1, 0, 4		0	1
139	126	240	126a	885/2	513/2	5.0	0	0	2/4	4	1		V7]	D	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
141	128	242	128a	895/2	523/2	1.0	1/4	1/4	2/4	4	1		bVI	D	I		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
142	129	243	129a	897/2	525/2	1.0	0	0	2/4	4	1		V65/V	D	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
142	129	243	129a	899/2	527/2	1.0	1/4	1/4	2/4	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
143	130	244	130a	901/2	529/2	4.0	0	0	2/4	4	1		I\\	D	I		I		I						\\	M	0	0	0, 4, 1		0	0
145	132	246	132a	909/2	537/2	1.0	0	0	2/4	4	1		V	D	I		V		V							M	0	0	1, 5, 2		1	1
145	132	246	132a	911/2	539/2	0.5	1/4	1/4	2/4	4	1		V6/V	D	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
145	132	246	132a	456	270	0.5	3/8	3/8	2/4	4	1		V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
146	133	247	133a	913/2	541/2	0.5	0	0	2/4	4	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
146	133	247	133a	457	271	0.5	1/8	1/8	2/4	4	1		V64	D	I		V64		V		64					M	0	0	2, 1, 5		1	2
146	133	247	133a	915/2	543/2	1.0	1/4	1/4	2/4	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
147	134	248	134a	917/2	545/2	1.0	0	0	2/4	4	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
147	134	248	134a	919/2	547/2	1.0	1/4	1/4	2/4	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
148	135	249	135a	921/2	549/2	1.0	0	0	2/4	4	1		V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
148	135	249	135a	923/2	551/2	1.0	1/4	1/4	2/4	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
149	136	250	136a	925/2	553/2	1.0	0	0	2/4	4	1		V7(6)	D	I		V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
149	136	250	136a	927/2	555/2	1.0	1/4	1/4	2/4	4	1		V	D	I		V		V							M	0	0	1, 5, 2		1	1
150	137	251	137a	929/2	557/2	2.0	0	0	2/4	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
151	138	252	138a	933/2	561/2	4.0	0	0	2/4	4	1		I\\	D	I		I		I						\\	M	0	0	0, 4, 1		0	0
