key_regions	globalkey	localkey	length	length_norepeat	n_stepwise	%_stepwise	n_ascending	n_descending	bd	stepwise_bd	stepwise_chords	ascending_bd	ascending_chords	descending_bd	descending_chords	ixa	ixb
255	g	III	10	9	0	0.0	0	0	1 4 2 7 5 3 1 5 1	[]	[]	[]	[]	[]	[]	('couperin_concerts', 'c07n03_sarabande', 25)	('couperin_concerts', 'c07n03_sarabande', 34)
256	g	i	39	35	12	34.3	7	5	5 3 1 #6 4 2 5 #3 4 2 #7 1 5 4 3 #7 1 4 5 1 7 #6 5 6 4 2 #7 5 3 1 #6 #7 1 5 1	['#3 4', '#7 1', '5 4 4 3', '#7 1', '4 5 5', '1 1 7 #6 5 6', '#6 #7 1']	['V6/iv iv', 'V65 i', 'V ii%65 V2 i6', 'V65 i', 'ii%65 V(4) V', 'i i v6 V43/V V iv6', 'IV6 V65 i']	['#3 4', '#7 1', '#7 1', '4 5 5', '5 6', '#6 #7 1']	['V6/iv iv', 'V65 i', 'V65 i', 'ii%65 V(4) V', 'V iv6', 'IV6 V65 i']	['5 4 4 3', '1 1 7 #6 5']	['V ii%65 V2 i6', 'i i v6 V43/V V']	('couperin_concerts', 'c07n03_sarabande', 35)	('couperin_concerts', 'c07n03_sarabande', 73)
257	g	i	4	4	3	75.0	0	3	1 7 6 5	['1 7 6']	['i v6 iv6']	[]	[]	['1 7 6']	['i v6 iv6']	('couperin_concerts', 'c07n04_fuguete', 0)	('couperin_concerts', 'c07n04_fuguete', 3)
258	g	III	9	8	3	37.5	3	0	2 7 1 3 4 5 1 5	['7 1', '3 4 5 5']	['V65 I', 'I6 ii65 V(4) V']	['7 1', '3 4 5 5']	['V65 I', 'I6 ii65 V(4) V']	[]	[]	('couperin_concerts', 'c07n04_fuguete', 4)	('couperin_concerts', 'c07n04_fuguete', 12)
259	g	iv	4	4	1	25.0	0	1	3 2 5 1	['3 2']	['i6 ii%7']	[]	[]	['3 2']	['i6 ii%7']	('couperin_concerts', 'c07n04_fuguete', 13)	('couperin_concerts', 'c07n04_fuguete', 16)
260	g	i	16	15	10	66.7	5	5	3 1 2 #7 1 5 4 3 2 #7 1 7 1 #7 1	['1 2', '#7 1', '5 4 3 2', '#7 1 7 1 #7 1']	['i V43', 'V65 i', 'V #viio43 i6 V43', 'V65 i v6 IV43 V65 i(9)']	['1 2', '#7 1', '#7 1', '7 1', '#7 1']	['i V43', 'V65 i', 'V65 i', 'v6 IV43', 'V65 i(9)']	['5 4 3 2', '1 7', '1 #7']	['V #viio43 i6 V43', 'i v6', 'IV43 V65']	('couperin_concerts', 'c07n04_fuguete', 17)	('couperin_concerts', 'c07n04_fuguete', 32)
261	g	v	15	13	8	61.5	4	4	#7 1 6 5 4 3 2 #7 1 3 4 5 1	['#7 1', '6 6 5 4 3 2', '#7 1', '3 4 5 5']	['V65 i', 'iv6(2) iv6 V #viio43 i6 V43', 'V65 i', 'i6 ii%65 V(4) V']	['#7 1', '#7 1', '3 4 5 5']	['V65 i', 'V65 i', 'i6 ii%65 V(4) V']	['6 6 5 4 3 2']	['iv6(2) iv6 V #viio43 i6 V43']	('couperin_concerts', 'c07n04_fuguete', 33)	('couperin_concerts', 'c07n04_fuguete', 47)
262	g	III	7	6	1	16.7	1	0	1 4 2 5 7 1	['7 1']	['V65 I']	['7 1']	['V65 I']	[]	[]	('couperin_concerts', 'c07n04_fuguete', 48)	('couperin_concerts', 'c07n04_fuguete', 54)
263	g	VII	10	7	3	42.9	3	0	5 6 7 1 3 5 1	['5 5 6 6 7 1']	['V iii6 vi IV6 V65 I']	['5 5 6 6 7 1']	['V iii6 vi IV6 V65 I']	[]	[]	('couperin_concerts', 'c07n04_fuguete', 55)	('couperin_concerts', 'c07n04_fuguete', 64)
264	g	iv	9	9	4	44.4	4	0	3 1 2 #3 4 #7 1 5 1	['1 2 #3 4', '#7 1']	['i V43 V65/iv iv', 'V65 i']	['1 2 #3 4', '#7 1']	['i V43 V65/iv iv', 'V65 i']	[]	[]	('couperin_concerts', 'c07n04_fuguete', 65)	('couperin_concerts', 'c07n04_fuguete', 73)
265	g	i	7	7	3	42.9	2	1	1 7 5 6 4 5 3	['1 7', '5 6', '4 5']	['i v6', 'v iv6', 'iv III6']	['5 6', '4 5']	['v iv6', 'iv III6']	['1 7']	['i v6']	('couperin_concerts', 'c07n04_fuguete', 74)	('couperin_concerts', 'c07n04_fuguete', 80)
266	g	III	6	6	1	16.7	1	0	2 7 1 5 2 6	['7 1']	['V65 I']	['7 1']	['V65 I']	[]	[]	('couperin_concerts', 'c07n04_fuguete', 81)	('couperin_concerts', 'c07n04_fuguete', 86)
267	g	v	11	10	2	20.0	2	0	1 5 2 #7 5 1 3 4 5 1	['3 4 5 5']	['i6 ii%65 V(4) V']	['3 4 5 5']	['i6 ii%65 V(4) V']	[]	[]	('couperin_concerts', 'c07n04_fuguete', 87)	('couperin_concerts', 'c07n04_fuguete', 97)
268	g	i	44	38	22	57.9	11	11	4 3 4 5 #6 #7 1 5 1 7 6 5 4 3 #7 1 4 5 1 5 1 #7 3 4 2 5 3 6 7 6 5 4 3 #7 1 4 5 1	['4 3 4 4 5 5 #6 #6 #7 1 1', '1 7 6 5 4 3', '#7 1', '4 5', '1 #7', '3 3 4', '6 7 6 5 4 3', '#7 1', '4 5 5']	['V2 i6 IV ii6 V i64 #vi%7 IV6 V65 i(4) i', 'i v6 iv6 III6 iio6 i6', 'V65 i', 'IV7(9) V', 'i V65', 'IIIM7(9) i6 ii6', 'iv6 VII iv6 III6 iio6 i6', 'V65 i', 'IV7(9) V(4) V']	['3 4 4 5 5 #6 #6 #7 1 1', '#7 1', '4 5', '3 3 4', '6 7', '#7 1', '4 5 5']	['i6 IV ii6 V i64 #vi%7 IV6 V65 i(4) i', 'V65 i', 'IV7(9) V', 'IIIM7(9) i6 ii6', 'iv6 VII', 'V65 i', 'IV7(9) V(4) V']	['4 3', '1 7 6 5 4 3', '1 #7', '7 6 5 4 3']	['V2 i6', 'i v6 iv6 III6 iio6 i6', 'i V65', 'VII iv6 III6 iio6 i6']	('couperin_concerts', 'c07n04_fuguete', 98)	('couperin_concerts', 'c07n04_fuguete', 141)
269	g	i	5	5	4	80.0	1	3	3 2 1 #7 1	['3 2 1 #7']	['i6 V43 i V6']	['#7']	['V6']	['3 2 1 #7']	['i6 V43 i V6']	('couperin_concerts', 'c07n05_gavote', 0)	('couperin_concerts', 'c07n05_gavote', 4)
270	g	v	4	3	0	0.0	0	0	3 5 1	[]	[]	[]	[]	[]	[]	('couperin_concerts', 'c07n05_gavote', 5)	('couperin_concerts', 'c07n05_gavote', 8)
271	g	iv	4	4	1	25.0	1	0	3 5 #7 1	['#7']	['V65']	['#7']	['V65']	[]	[]	('couperin_concerts', 'c07n05_gavote', 9)	('couperin_concerts', 'c07n05_gavote', 12)
272	g	III	11	10	1	10.0	1	0	5 7 1 4 2 5 1 3 5 1	['7 1']	['V65 I']	['7 1']	['V65 I']	[]	[]	('couperin_concerts', 'c07n05_gavote', 13)	('couperin_concerts', 'c07n05_gavote', 24)
273	g	iv	4	4	1	25.0	1	0	3 5 #7 1	['#7']	['V65']	['#7']	['V65']	[]	[]	('couperin_concerts', 'c07n05_gavote', 25)	('couperin_concerts', 'c07n05_gavote', 28)
274	g	III	4	3	1	33.3	1	0	5 7 1	['7']	['V65']	['7']	['V65']	[]	[]	('couperin_concerts', 'c07n05_gavote', 29)	('couperin_concerts', 'c07n05_gavote', 32)
275	g	i	24	23	4	17.4	1	3	4 2 #7 5 1 5 1 6 1 5 1 6 4 5 4 3 1 4 2 #7 6 5 1	['4 5 4 3', '6 5 5']	['ii%65 V V2 i6', 'VIM7 V V7']	['4 5']	['ii%65 V']	['5 4 3', '6 5 5']	['V V2 i6', 'VIM7 V V7']	('couperin_concerts', 'c07n05_gavote', 33)	('couperin_concerts', 'c07n05_gavote', 56)
276	g	i	10	10	6	60.0	4	2	1 #7 1 4 5 6 4 5 4 1	['1 #7 1', '4 5 6', '4 5 4']	['i V65 i', 'ii%65 i64 ii%43', 'iv7 V V2']	['#7 1', '4 5 6', '4 5']	['V65 i', 'ii%65 i64 ii%43', 'iv7 V']	['1 #7', '5 4']	['i V65', 'V V2']	('couperin_concerts', 'c07n06_siciliene', 0)	('couperin_concerts', 'c07n06_siciliene', 10)
277	g	III	31	28	15	53.6	6	9	7 1 7 1 5 1 7 1 7 6 5 3 6 2 5 1 4 6 5 1 2 3 2 1 7 1 5 1	['7 1 7 1', '1 7 1 7 6 5', '6 5 5', '1 1 2 3 2 1 7 1']	['V65 I V65 I', 'I V65 I V6 V43/V V', 'ii43 V(4) V', 'I I V43 I6 viio6 vi6 V65 I']	['7 1', '7 1', '7 1', '1 1 2 3', '7 1']	['V65 I', 'V65 I', 'V65 I', 'I I V43 I6', 'V65 I']	['1 7', '1 7', '1 7 6 5', '6 5 5', '3 2 1 7']	['I V65', 'I V65', 'I V6 V43/V V', 'ii43 V(4) V', 'I6 viio6 vi6 V65']	('couperin_concerts', 'c07n06_siciliene', 11)	('couperin_concerts', 'c07n06_siciliene', 42)
278	g	iv	26	25	10	40.0	7	3	1 5 6 1 #3 4 5 6 2 5 1 #7 1 5 1 #7 1 5 1 #7 1 4 1 5 1	['5 6', '#3 4 5 6', '1 #7 1', '1 #7 1', '1 #7 1']	['V iv6', 'V65/iv iv i64 ii%43', 'i V65 i', 'i V65 i', 'i V65 i']	['5 6', '#3 4 5 6', '#7 1', '#7 1', '#7 1']	['V iv6', 'V65/iv iv i64 ii%43', 'V65 i', 'V65 i', 'V65 i']	['1 #7', '1 #7', '1 #7']	['i V65', 'i V65', 'i V65']	('couperin_concerts', 'c07n06_siciliene', 43)	('couperin_concerts', 'c07n06_siciliene', 68)
279	g	i	34	31	12	38.7	8	4	#7 3 4 2 5 #7 1 5 1 #7 1 5 1 #7 1 5 1 #7 1 4 1 5 1 2 3 2 5 #7 1 5 1	['3 4', '#7 1', '1 #7 1', '1 #7 1', '1 #7 1', '1 1 2 3 2', '#7 1']	['i6 iv%7', 'V65 i', 'i V65 i', 'i V65 i', 'i V65 i', 'i i #viio65 i6 VII6', 'V65 i']	['3 4', '#7 1', '#7 1', '#7 1', '#7 1', '1 1 2 3', '#7 1']	['i6 iv%7', 'V65 i', 'V65 i', 'V65 i', 'V65 i', 'i i #viio65 i6', 'V65 i']	['1 #7', '1 #7', '1 #7', '3 2']	['i V65', 'i V65', 'i V65', 'i6 VII6']	('couperin_concerts', 'c07n06_siciliene', 70)	('couperin_concerts', 'c07n06_siciliene', 104)
280	G	I	11	9	3	33.3	3	0	1 4 6 4 5 3 4 5 1	['4 5', '3 4 5 5']	['ii65 V', 'I6 ii65 V V7']	['4 5', '3 4 5 5']	['ii65 V', 'I6 ii65 V V7']	[]	[]	('couperin_concerts', 'c08n01_ouverture', 0)	('couperin_concerts', 'c08n01_ouverture', 11)
281	G	vi	4	4	1	25.0	0	1	3 2 5 1	['3 2']	['i6 ii%7']	[]	[]	['3 2']	['i6 ii%7']	('couperin_concerts', 'c08n01_ouverture', 13)	('couperin_concerts', 'c08n01_ouverture', 16)
282	G	ii	9	9	5	55.6	3	2	4 3 2 3 4 5 #7 5 1	['4 3 2 3 4 5']	['V2 i6 V43 i6 ii%65 V']	['2 3 4 5']	['V43 i6 ii%65 V']	['4 3 2']	['V2 i6 V43']	('couperin_concerts', 'c08n01_ouverture', 18)	('couperin_concerts', 'c08n01_ouverture', 26)
283	G	V	12	11	4	36.4	1	3	4 3 4 6 2 5 3 2 1 5 1	['4 3 4', '3 2 1']	['V2 I6 IV', 'I6 V43 I']	['3 4']	['I6 IV']	['4 3', '3 2 1']	['V2 I6', 'I6 V43 I']	('couperin_concerts', 'c08n01_ouverture', 28)	('couperin_concerts', 'c08n01_ouverture', 44)
284	G	I	18	14	3	21.4	0	3	5 1 4 3 1 5 1 6 4 3 2 5 1 5	['4 4 3', '4 3 3 2']	['IVM7 ii6 iii7', 'ii6 iii7 I6 ii7']	[]	[]	['4 4 3', '4 3 3 2']	['IVM7 ii6 iii7', 'ii6 iii7 I6 ii7']	('couperin_concerts', 'c08n01_ouverture', 46)	('couperin_concerts', 'c08n01_ouverture', 65)
285	G	V	17	14	6	42.9	1	5	4 3 2 5 1 7 b7 3 6 5 1 4 5 1	['4 4 3 3 2', '1 7 b7', '6 5', '4 5 5']	['IVM7 ii6 iii7 I6 ii7', 'I V6 v6', 'IV6 V7', 'ii65 V(4) V']	['4 5 5']	['ii65 V(4) V']	['4 4 3 3 2', '1 7 b7', '6 5']	['IVM7 ii6 iii7 I6 ii7', 'I V6 v6', 'IV6 V7']	('couperin_concerts', 'c08n01_ouverture', 66)	('couperin_concerts', 'c08n01_ouverture', 82)
286	G	I	5	5	1	20.0	1	0	3 4 2 5 1	['3 4']	['I6 IV']	['3 4']	['I6 IV']	[]	[]	('couperin_concerts', 'c08n01_ouverture', 83)	('couperin_concerts', 'c08n01_ouverture', 87)
287	G	vi	14	11	5	45.5	5	0	6 4 5 #7 1 3 4 5 1 #3 4	['4 4 5', '#7 #7 1', '3 4 5 5', '#3']	['iv ii%65 V', 'V6 V65 i(94)', 'i6 ii%65 V(4) V', 'V65/iv']	['4 4 5', '#7 #7 1', '3 4 5 5', '#3']	['iv ii%65 V', 'V6 V65 i(94)', 'i6 ii%65 V(4) V', 'V65/iv']	[]	[]	('couperin_concerts', 'c08n01_ouverture', 89)	('couperin_concerts', 'c08n01_ouverture', 104)
288	G	V	5	5	2	40.0	2	0	2 3 5 7 1	['2 3', '7']	['V43 I6', 'V65']	['2 3', '7']	['V43 I6', 'V65']	[]	[]	('couperin_concerts', 'c08n01_ouverture', 105)	('couperin_concerts', 'c08n01_ouverture', 109)
289	G	I	5	5	2	40.0	2	0	2 3 5 7 1	['2 3', '7']	['V43 I6', 'V65']	['2 3', '7']	['V43 I6', 'V65']	[]	[]	('couperin_concerts', 'c08n01_ouverture', 110)	('couperin_concerts', 'c08n01_ouverture', 114)
290	G	IV	7	6	2	33.3	1	1	4 3 1 4 5 1	['4 3', '4 5 5']	['V2 I6', 'ii65 V(4) V']	['4 5 5']	['ii65 V(4) V']	['4 3']	['V2 I6']	('couperin_concerts', 'c08n01_ouverture', 115)	('couperin_concerts', 'c08n01_ouverture', 121)
291	G	I	31	28	11	39.3	8	3	6 3 5 2 4 1 5 2 4 6 1 3 4 5 6 7 1 3 4 #4 5 1 4 3 2 1 5 1	['3 4 5 5 6 6 7 1', '3 4 #4 5', '4 3 2 1']	['I6 ii65 V iii6 vi7 IV6 V65 I', 'V65/IV IV V65/V V', 'IV I6 V43 I']	['3 4 5 5 6 6 7 1', '3 4 #4 5']	['I6 ii65 V iii6 vi7 IV6 V65 I', 'V65/IV IV V65/V V']	['4 3 2 1']	['IV I6 V43 I']	('couperin_concerts', 'c08n01_ouverture', 123)	('couperin_concerts', 'c08n01_ouverture', 154)
292	g	i	16	16	9	56.2	7	2	1 5 #6 #7 1 3 4 5 1 6 4 5 4 3 #7 1	['5 #6 #7 1', '3 4 5', '4 5 4 3', '#7']	['V IV6 V65 i', 'i6 ii%65 V', 'ii%65 V V2 i6', 'V65']	['5 #6 #7 1', '3 4 5', '4 5', '#7']	['V IV6 V65 i', 'i6 ii%65 V', 'ii%65 V', 'V65']	['5 4 3']	['V V2 i6']	('couperin_concerts', 'c08n02_ritournele', 0)	('couperin_concerts', 'c08n02_ritournele', 16)
293	g	iv	4	4	2	50.0	1	1	4 3 #7 1	['4 3', '#7']	['V2 i6', 'V65']	['#7']	['V65']	['4 3']	['V2 i6']	('couperin_concerts', 'c08n02_ritournele', 17)	('couperin_concerts', 'c08n02_ritournele', 20)
294	g	VII	7	6	2	33.3	2	0	6 7 1 3 5 1	['6 7 1']	['IV6 V65 I']	['6 7 1']	['IV6 V65 I']	[]	[]	('couperin_concerts', 'c08n02_ritournele', 22)	('couperin_concerts', 'c08n02_ritournele', 28)
295	g	iv	4	4	2	50.0	0	2	3 2 1 3	['3 2 1']	['#vio64 #viio6 i']	[]	[]	['3 2 1']	['#vio64 #viio6 i']	('couperin_concerts', 'c08n02_ritournele', 30)	('couperin_concerts', 'c08n02_ritournele', 33)
296	g	i	11	6	3	50.0	1	2	4 1 7 1 6 5	['1 1 7 1', '6 6 5 5 5']	['i V43/VII VII i', 'VIM7 ii%43 V V i64']	['7 1']	['VII i']	['1 1 7', '6 6 5 5 5']	['i V43/VII VII', 'VIM7 ii%43 V V i64']	('couperin_concerts', 'c08n02_ritournele', 34)	('couperin_concerts', 'c08n02_ritournele', 44)
297	g	iv	7	6	2	33.3	0	2	3 2 1 5 1 4	['3 3 2 1']	['III+ #vio64 #viio6 i']	[]	[]	['3 3 2 1']	['III+ #vio64 #viio6 i']	('couperin_concerts', 'c08n02_ritournele', 45)	('couperin_concerts', 'c08n02_ritournele', 51)
298	g	III	10	8	1	12.5	1	0	3 4 2 5 3 1 5 1	['3 4']	['I6 IV']	['3 4']	['I6 IV']	[]	[]	('couperin_concerts', 'c08n02_ritournele', 52)	('couperin_concerts', 'c08n02_ritournele', 61)
299	g	i	4	3	2	66.7	0	2	2 1 #7	['2 1 #7']	['V43 i V6']	[]	[]	['2 1 #7']	['V43 i V6']	('couperin_concerts', 'c08n02_ritournele', 62)	('couperin_concerts', 'c08n02_ritournele', 65)
300	g	v	13	12	2	16.7	1	1	4 2 1 5 3 1 6 4 5 1 5 1	['2 1', '4 5']	['V43 i', 'ii%65 V']	['4 5']	['ii%65 V']	['2 1']	['V43 i']	('couperin_concerts', 'c08n02_ritournele', 66)	('couperin_concerts', 'c08n02_ritournele', 78)
301	g	i	13	11	4	36.4	0	4	5 1 4 2 5 4 3 2 1 5 1	['5 4 3 3 2 1']	['V V2 III+7 #vio64 #viio6 i']	[]	[]	['5 4 3 3 2 1']	['V V2 III+7 #vio64 #viio6 i']	('couperin_concerts', 'c08n02_ritournele', 79)	('couperin_concerts', 'c08n02_ritournele', 91)
302	g	iv	16	13	8	61.5	2	6	5 4 3 4 6 4 5 4 3 2 1 5 1	['5 4 3 4 4', '4 5 4 3 3 2 1']	['V V2 i6 iv7 ii%65', 'ii%65 V V2 III+7 #vio64 #viio6 i']	['3 4 4', '4 5']	['i6 iv7 ii%65', 'ii%65 V']	['5 4 3', '5 4 3 3 2 1']	['V V2 i6', 'V V2 III+7 #vio64 #viio6 i']	('couperin_concerts', 'c08n02_ritournele', 92)	('couperin_concerts', 'c08n02_ritournele', 108)
303	g	i	17	15	9	60.0	5	4	4 3 2 1 #7 1 5 #3 4 6 2 3 4 5 1	['4 3 2 1 #7 1', '#3 4', '2 3 3 4 5 5']	['IV IV2 V43 i V65 i', 'V65/iv iv', 'V43 III+M7(9) i6 ii%65 V V7']	['#7 1', '#3 4', '2 3 3 4 5 5']	['V65 i', 'V65/iv iv', 'V43 III+M7(9) i6 ii%65 V V7']	['4 3 2 1 #7']	['IV IV2 V43 i V65']	('couperin_concerts', 'c08n02_ritournele', 109)	('couperin_concerts', 'c08n02_ritournele', 125)
304	g	i	12	12	6	50.0	1	5	1 7 6 4 5 3 2 5 1 7 6 4	['1 7 6', '4 5', '3 2', '1 7 6']	['i v6 ii%43', 'ii%65 V', 'i6 ii%7', 'i i2 VI']	['4 5']	['ii%65 V']	['1 7 6', '3 2', '1 7 6']	['i v6 ii%43', 'i6 ii%7', 'i i2 VI']	('couperin_concerts', 'c08n03_air', 0)	('couperin_concerts', 'c08n03_air', 12)
305	g	III	6	5	0	0.0	0	0	5 3 6 2 5	[]	[]	[]	[]	[]	[]	('couperin_concerts', 'c08n03_air', 13)	('couperin_concerts', 'c08n03_air', 18)
306	g	i	7	7	2	28.6	0	2	#6 6 5 1 5 1 4	['#6 6 5']	['#vi%7 iio64 V7']	[]	[]	['#6 6 5']	['#vi%7 iio64 V7']	('couperin_concerts', 'c08n03_air', 19)	('couperin_concerts', 'c08n03_air', 27)
307	g	III	18	16	3	18.8	3	0	7 2 5 1 4 #4 5 3 1 4 5 1 5 2 6 3	['4 #4 5', '4 5 5']	['IVM7 V65/V V', 'ii65 V V7']	['4 #4 5', '4 5 5']	['IVM7 V65/V V', 'ii65 V V7']	[]	[]	('couperin_concerts', 'c08n03_air', 28)	('couperin_concerts', 'c08n03_air', 46)
308	g	i	18	17	7	41.2	3	4	4 3 2 1 #7 1 6 #3 4 2 #7 5 3 6 4 5 1	['4 3 2 1 #7 1', '#3 4', '4 5 5']	['V2 i6 V43 i V65 i', 'V65/iv iv', 'ii%65 V V7']	['#7 1', '#3 4', '4 5 5']	['V65 i', 'V65/iv iv', 'ii%65 V V7']	['4 3 2 1 #7']	['V2 i6 V43 i V65']	('couperin_concerts', 'c08n03_air', 47)	('couperin_concerts', 'c08n03_air', 67)
309	g	i	23	20	8	40.0	2	6	1 3 2 1 #7 5 1 4 5 1 3 2 1 #7 5 1 4 5 1 4	['3 2 1 #7', '4 5 5', '3 2 1 #7', '4 5 5']	['i6 V43 i V65', 'ii%65 V(64) V', 'i6 V43 i V65', 'ii%65 V(4) V']	['4 5 5', '4 5 5']	['ii%65 V(64) V', 'ii%65 V(4) V']	['3 2 1 #7', '3 2 1 #7']	['i6 V43 i V65', 'i6 V43 i V65']	('couperin_concerts', 'c08n04_air_tendre', 0)	('couperin_concerts', 'c08n04_air_tendre', 23)
310	g	III	12	11	1	9.1	0	1	5 7 5 1 3 1 4 2 1 5 1	['2 1']	['V43 I']	[]	[]	['2 1']	['V43 I']	('couperin_concerts', 'c08n04_air_tendre', 24)	('couperin_concerts', 'c08n04_air_tendre', 36)
311	g	VII	8	8	2	25.0	0	2	#4 2 5 3 2 1 5 1	['3 2 1']	['I6 V43 I']	[]	[]	['3 2 1']	['I6 V43 I']	('couperin_concerts', 'c08n04_air_tendre', 38)	('couperin_concerts', 'c08n04_air_tendre', 45)
312	g	v	8	6	4	66.7	3	1	3 4 5 4 5 1	['3 4 4 5 4 5 5']	['i6 iv7 ii%65 V iv7(9) V(4) V']	['3 4 4 5', '4 5 5']	['i6 iv7 ii%65 V', 'iv7(9) V(4) V']	['5 4']	['V iv7(9)']	('couperin_concerts', 'c08n04_air_tendre', 46)	('couperin_concerts', 'c08n04_air_tendre', 53)
313	G	I	13	12	4	33.3	3	1	1 3 5 1 7 1 3 4 2 3 1 5	['1 7 1 1', '3 4', '2 3']	['I V65 I I', 'IM65 IV', 'ii7 I6']	['7 1 1', '3 4', '2 3']	['V65 I I', 'IM65 IV', 'ii7 I6']	['1 7']	['I V65']	('couperin_concerts', 'c08n05_air_leger', 0)	('couperin_concerts', 'c08n05_air_leger', 12)
314	G	V	14	13	8	61.5	5	3	1 7 1 7 1 3 4 5 6 5 3 5 1	['1 7 1 7 1', '3 4 5 6 5']	['I V65 I V65 I', 'I6 ii65 I64 ii43 V']	['7 1', '7 1', '3 4 5 6']	['V65 I', 'V65 I', 'I6 ii65 I64 ii43']	['1 7', '1 7', '6 5']	['I V65', 'I V65', 'ii43 V']	('couperin_concerts', 'c08n05_air_leger', 13)	('couperin_concerts', 'c08n05_air_leger', 26)
315	G	I	44	38	15	39.5	10	5	3 1 4 2 3 1 2 7 5 1 3 4 6 5 1 3 4 2 3 2 1 5 6 4 5 1 3 1 4 2 1 2 1 5 6 4 5 1	['2 3', '1 2', '3 4', '6 5 5', '3 4', '2 3 2 1', '5 6', '4 5 5 5', '2 1 2 1', '5 6', '4 5 5 5']	['ii7 I6', 'I ii', 'I6 ii65', 'ii43 V V7', 'IM65 IV', 'ii7 I6 V43 I', 'V ii43', 'ii65 V(64) V V7', 'ii7 I V43 I', 'V ii43', 'ii65 V(64) V V7']	['2 3', '1 2', '3 4', '3 4', '2 3', '5 6', '4 5 5 5', '1 2', '5 6', '4 5 5 5']	['ii7 I6', 'I ii', 'I6 ii65', 'IM65 IV', 'ii7 I6', 'V ii43', 'ii65 V(64) V V7', 'I V43', 'V ii43', 'ii65 V(64) V V7']	['6 5 5', '3 2 1', '2 1', '2 1']	['ii43 V V7', 'I6 V43 I', 'ii7 I', 'V43 I']	('couperin_concerts', 'c08n05_air_leger', 28)	('couperin_concerts', 'c08n05_air_leger', 74)
316	G	I	22	19	11	57.9	6	5	1 2 3 1 4 2 1 7 6 5 1 3 4 5 6 7 5 1 7	['1 2 3', '2 1 7 6 5', '3 4 5 5 6 6 7', '1 1']	['I V43 I6', 'V43 I V6 ii43 V7', 'I6 ii65 V(4) V7 vi IV6 V65', 'I IV64']	['1 2 3', '3 4 5 5 6 6 7']	['I V43 I6', 'I6 ii65 V(4) V7 vi IV6 V65']	['2 1 7 6 5', '1 1']	['V43 I V6 ii43 V7', 'I IV64']	('couperin_concerts', 'c08n06_Loure', 0)	('couperin_concerts', 'c08n06_Loure', 22)
317	G	V	20	19	7	36.8	2	5	2 5 1 7 1 5 4 3 1 5 4 3 1 5 3 6 4 5 1	['1 7 1', '5 4 3', '5 4 3', '4 5 5']	['I V65 I', 'V V2 I6', 'V V2 I6', 'ii65 V(4) V']	['7 1', '4 5 5']	['V65 I', 'ii65 V(4) V']	['1 7', '5 4 3', '5 4 3']	['I V65', 'V V2 I6', 'V V2 I6']	('couperin_concerts', 'c08n06_Loure', 23)	('couperin_concerts', 'c08n06_Loure', 42)
318	G	vi	22	20	9	45.0	4	5	#7 5 1 7 5 6 5 4 5 4 3 6 2 5 1 3 4 5 1 6	['1 7', '5 6 5 4 5 4 3', '3 4 5 5']	['i v6', 'III+6 VI i64 ii%65 V V2 i6', 'i6 ii%65 V V7']	['5 6', '4 5', '3 4 5 5']	['III+6 VI', 'ii%65 V', 'i6 ii%65 V V7']	['1 7', '6 5 4', '5 4 3']	['i v6', 'VI i64 ii%65', 'V V2 i6']	('couperin_concerts', 'c08n06_Loure', 44)	('couperin_concerts', 'c08n06_Loure', 65)
319	G	ii	13	12	4	33.3	2	2	2 1 5 1 5 1 #7 1 6 4 5 1	['2 1', '1 #7 1', '4 5 5']	['V43 i', 'i V65 i', 'ii%65 V V7']	['#7 1', '4 5 5']	['V65 i', 'ii%65 V V7']	['2 1', '1 #7']	['V43 i', 'i V65']	('couperin_concerts', 'c08n06_Loure', 66)	('couperin_concerts', 'c08n06_Loure', 78)
320	G	I	34	32	13	40.6	6	7	7 6 5 7 5 1 3 1 4 3 2 1 5 3 1 4 3 2 5 3 1 5 1 3 4 5 6 7 1 4 5 1	['7 6 5', '4 3 2 1', '4 3 2', '3 4 5 6 7 1', '4 5 5']	['V6 V43/V V', 'IV I6 V43 I', 'IV I6 ii7', 'I6 ii65 V7 vi V65 I', 'ii65 V V7']	['3 4 5 6 7 1', '4 5 5']	['I6 ii65 V7 vi V65 I', 'ii65 V V7']	['7 6 5', '4 3 2 1', '4 3 2']	['V6 V43/V V', 'IV I6 V43 I', 'IV I6 ii7']	('couperin_concerts', 'c08n06_Loure', 79)	('couperin_concerts', 'c08n06_Loure', 112)
321	g	i	14	13	4	30.8	1	3	1 #7 1 3 6 4 2 5 3 2 1 4 7	['1 #7 1', '3 2 1']	['i V65 i', 'i6 V43 i']	['#7 1']	['V65 i']	['1 #7', '3 2 1']	['i V65', 'i6 V43 i']	('couperin_concerts', 'c08n07_air', 0)	('couperin_concerts', 'c08n07_air', 13)
322	g	v	7	6	2	33.3	2	0	3 4 5 1 5 1	['3 4 5']	['i6 ii%65 V']	['3 4 5']	['i6 ii%65 V']	[]	[]	('couperin_concerts', 'c08n07_air', 14)	('couperin_concerts', 'c08n07_air', 20)
