quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
417/2	1.0	72	72	3/8	3/8	3/4	1	1	1/4	1/4	1		0	96		1264
835/4	0.25	72	72	7/16	7/16	3/4	3	1	1/16	1/16	1		-1	53		1285
835/4	0.25	72	72	7/16	7/16	3/4	2	1	1/16	1/16	1		-1	65		1273
209	0.5	72	72	1/2	1/2	3/4	4	1	1/8	1/8	1		0	36		1291
209	0.25	72	72	1/2	1/2	3/4	3	1	1/16	1/16	1		1	55		1286
209	0.25	72	72	1/2	1/2	3/4	2	1	1/16	1/16	1		1	67		1274
837/4	0.25	72	72	9/16	9/16	3/4	3	1	1/16	1/16	1		0	60		1287
837/4	0.25	72	72	9/16	9/16	3/4	2	1	1/16	1/16	1		0	72		1275
419/2	0.5	72	72	5/8	5/8	3/4	4	1	1/8	1/8	1		0	48		1292
419/2	0.25	72	72	5/8	5/8	3/4	3	1	1/16	1/16	1		-2	58		1288
419/2	0.25	72	72	5/8	5/8	3/4	2	1	1/16	1/16	1		-2	70		1276
419/2	0.5	72	72	5/8	5/8	3/4	1	1	1/8	1/8	1		0	96		1265
839/4	0.25	72	72	11/16	11/16	3/4	3	1	1/16	1/16	1		1	55		1289
839/4	0.25	72	72	11/16	11/16	3/4	2	1	1/16	1/16	1		1	67		1277
210	0.25	73	73	0	0	3/4	3	1	1/16	1/16	1		0	60		1309
210	0.25	73	73	0	0	3/4	2	1	1/16	1/16	1		0	72		1297
841/4	0.25	73	73	1/16	1/16	3/4	3	1	1/16	1/16	1		-2	58		1310
841/4	0.25	73	73	1/16	1/16	3/4	2	1	1/16	1/16	1		-2	70		1298
421/2	0.25	73	73	1/8	1/8	3/4	3	1	1/16	1/16	1		3	57		1311
421/2	0.25	73	73	1/8	1/8	3/4	2	1	1/16	1/16	1		3	69		1299
421/2	0.5	73	73	1/8	1/8	3/4	1	1	1/8	1/8	1		-1	89		1293
843/4	0.25	73	73	3/16	3/16	3/4	3	1	1/16	1/16	1		1	55		1312
843/4	0.25	73	73	3/16	3/16	3/4	2	1	1/16	1/16	1		1	67		1300
211	0.25	73	73	1/4	1/4	3/4	3	1	1/16	1/16	1		-1	53		1313
211	0.25	73	73	1/4	1/4	3/4	2	1	1/16	1/16	1		-1	65		1301
211	0.5	73	73	1/4	1/4	3/4	1	1	1/8	1/8	1		3	93		1294
845/4	0.25	73	73	5/16	5/16	3/4	3	1	1/16	1/16	1		0	60		1314
845/4	0.25	73	73	5/16	5/16	3/4	2	1	1/16	1/16	1		0	72		1302
423/2	0.5	73	73	3/8	3/8	3/4	4	1	1/8	1/8	1		0	48		1321
423/2	0.25	73	73	3/8	3/8	3/4	3	1	1/16	1/16	1		3	57		1315
423/2	0.25	73	73	3/8	3/8	3/4	2	1	1/16	1/16	1		3	69		1303
423/2	1.0	73	73	3/8	3/8	3/4	1	1	1/4	1/4	1		0	96		1295
847/4	0.25	73	73	7/16	7/16	3/4	3	1	1/16	1/16	1		-1	53		1316
847/4	0.25	73	73	7/16	7/16	3/4	2	1	1/16	1/16	1		-1	65		1304
212	0.5	73	73	1/2	1/2	3/4	4	1	1/8	1/8	1		0	36		1322
212	0.25	73	73	1/2	1/2	3/4	3	1	1/16	1/16	1		1	55		1317
212	0.25	73	73	1/2	1/2	3/4	2	1	1/16	1/16	1		1	67		1305
849/4	0.25	73	73	9/16	9/16	3/4	3	1	1/16	1/16	1		0	60		1318
849/4	0.25	73	73	9/16	9/16	3/4	2	1	1/16	1/16	1		0	72		1306
425/2	0.5	73	73	5/8	5/8	3/4	4	1	1/8	1/8	1		0	48		1323
425/2	0.25	73	73	5/8	5/8	3/4	3	1	1/16	1/16	1		-2	58		1319
425/2	0.25	73	73	5/8	5/8	3/4	2	1	1/16	1/16	1		-2	70		1307
425/2	0.5	73	73	5/8	5/8	3/4	1	1	1/8	1/8	1		0	96		1296
851/4	0.25	73	73	11/16	11/16	3/4	3	1	1/16	1/16	1		1	55		1320
851/4	0.25	73	73	11/16	11/16	3/4	2	1	1/16	1/16	1		1	67		1308
213	0.25	74	74	0	0	3/4	3	1	1/16	1/16	1		0	60		1341
213	0.25	74	74	0	0	3/4	2	1	1/16	1/16	1		0	72		1329
853/4	0.25	74	74	1/16	1/16	3/4	3	1	1/16	1/16	1		-2	58		1342
853/4	0.25	74	74	1/16	1/16	3/4	2	1	1/16	1/16	1		-2	70		1330
427/2	0.25	74	74	1/8	1/8	3/4	3	1	1/16	1/16	1		3	57		1343
427/2	0.25	74	74	1/8	1/8	3/4	2	1	1/16	1/16	1		3	69		1331
427/2	0.5	74	74	1/8	1/8	3/4	1	1	1/8	1/8	1		-1	89		1324
855/4	0.25	74	74	3/16	3/16	3/4	3	1	1/16	1/16	1		1	55		1344
855/4	0.25	74	74	3/16	3/16	3/4	2	1	1/16	1/16	1		1	67		1332
214	0.25	74	74	1/4	1/4	3/4	3	1	1/16	1/16	1		-1	53		1345
214	0.25	74	74	1/4	1/4	3/4	2	1	1/16	1/16	1		-1	65		1333
214	0.5	74	74	1/4	1/4	3/4	1	1	1/8	1/8	1		3	93		1325
857/4	0.25	74	74	5/16	5/16	3/4	3	1	1/16	1/16	1		0	60		1346
857/4	0.25	74	74	5/16	5/16	3/4	2	1	1/16	1/16	1		0	72		1334
429/2	0.5	74	74	3/8	3/8	3/4	4	1	1/8	1/8	1		0	48		1353
429/2	0.25	74	74	3/8	3/8	3/4	3	1	1/16	1/16	1		3	57		1347
429/2	0.25	74	74	3/8	3/8	3/4	2	1	1/16	1/16	1		3	69		1335
429/2	0.5	74	74	3/8	3/8	3/4	1	1	1/8	1/8	1		0	96		1326
859/4	0.25	74	74	7/16	7/16	3/4	3	1	1/16	1/16	1		-1	53		1348
859/4	0.25	74	74	7/16	7/16	3/4	2	1	1/16	1/16	1		-1	65		1336
215	0.5	74	74	1/2	1/2	3/4	4	1	1/8	1/8	1		0	36		1354
215	0.25	74	74	1/2	1/2	3/4	3	1	1/16	1/16	1		1	55		1349
215	0.5	74	74	1/2	1/2	3/4	1	1	1/8	1/8	1		1	55		1327
215	0.5	74	74	1/2	1/2	3/4	1	1	1/8	1/8	1		4	64		1327
215	0.25	74	74	1/2	1/2	3/4	2	1	1/16	1/16	1		1	67		1337
861/4	0.25	74	74	9/16	9/16	3/4	3	1	1/16	1/16	1		0	60		1350
861/4	0.25	74	74	9/16	9/16	3/4	2	1	1/16	1/16	1		0	72		1338
431/2	0.5	74	74	5/8	5/8	3/4	4	1	1/8	1/8	1		0	48		1355
431/2	0.25	74	74	5/8	5/8	3/4	3	1	1/16	1/16	1		-2	58		1351
431/2	0.25	74	74	5/8	5/8	3/4	2	1	1/16	1/16	1		-2	70		1339
431/2	0.5	74	74	5/8	5/8	3/4	1	1	1/8	1/8	1		4	76		1328
863/4	0.25	74	74	11/16	11/16	3/4	3	1	1/16	1/16	1		1	55		1352
863/4	0.25	74	74	11/16	11/16	3/4	2	1	1/16	1/16	1		1	67		1340
	0.5	75	75	0	0	3/4	4	1	1/8	1/8	1		-1	41	1	1369
	0.5	75	75	0	0	3/4	3	1	1/8	1/8	1		-1	53	1	1363
	1.0	75	75	0	0	3/4	2	1	1/4	1/4	1		-1	65	1	1362
	0.5	75	75	0	0	3/4	1	1	1/8	1/8	1		-1	77	1	1356
	0.5	75	75	1/8	1/8	3/4	4	1	1/8	1/8	1		-1	41	1	1370
	0.5	75	75	1/8	1/8	3/4	3	1	1/8	1/8	1		-1	53	1	1364
	0.5	75	75	1/8	1/8	3/4	1	1	1/8	1/8	1		-1	65	1	1357
	0.5	75	75	3/8	3/8	3/4	4	1	1/8	1/8	1		-1	41	1	1371
	0.5	75	75	3/8	3/8	3/4	3	1	1/8	1/8	1		-1	53	1	1365
	0.5	75	75	3/8	3/8	3/4	1	1	1/8	1/8	1		-1	65	1	1358
	0.75	75	75	1/2	1/2	3/4	4	1	3/16	1/8	3/2		1	43	1	1372
	0.75	75	75	1/2	1/2	3/4	3	1	3/16	1/8	3/2		1	55	1	1366
	0.75	75	75	1/2	1/2	3/4	1	1	3/16	1/8	3/2		1	67	1	1359
	0.125	75	75	11/16	11/16	3/4	4	1	1/32	1/32	1		-1	41	1	1373
	0.125	75	75	11/16	11/16	3/4	3	1	1/32	1/32	1		-1	53	1	1367
	0.125	75	75	11/16	11/16	3/4	1	1	1/32	1/32	1		-1	65	1	1360
	0.125	75	75	23/32	23/32	3/4	4	1	1/32	1/32	1		1	43	1	1374
	0.125	75	75	23/32	23/32	3/4	3	1	1/32	1/32	1		1	55	1	1368
	0.125	75	75	23/32	23/32	3/4	1	1	1/32	1/32	1		1	67	1	1361
	0.5	76	76	0	0	3/4	4	1	1/8	1/8	1		-1	41	1	1382
	0.5	76	76	0	0	3/4	3	1	1/8	1/8	1		-1	53	1	1377
	1.0	76	76	0	0	3/4	2	1	1/4	1/4	1		-1	65	1	1376
	1.0	76	76	0	0	3/4	1	1	1/4	1/4	1		-1	77	1	1375
	0.5	76	76	1/8	1/8	3/4	4	1	1/8	1/8	1		-1	41	1	1383
	0.5	76	76	1/8	1/8	3/4	3	1	1/8	1/8	1		-1	53	1	1378
	0.5	76	76	3/8	3/8	3/4	4	1	1/8	1/8	1		-1	41	1	1384
	0.5	76	76	3/8	3/8	3/4	3	1	1/8	1/8	1		-1	53	1	1379
	0.5	76	76	1/2	1/2	3/4	4	1	1/8	1/8	1		2	38	1	1385
	0.5	76	76	1/2	1/2	3/4	3	1	1/8	1/8	1		2	50	1	1380
	0.5	76	76	5/8	5/8	3/4	4	1	1/8	1/8	1		-1	41	1	1386
	0.5	76	76	5/8	5/8	3/4	3	1	1/8	1/8	1		-1	53	1	1381
216	1.0	77	77	0	0	3/4	4	1	1/4	1/4	1		1	43		1392
216	1.0	77	77	0	0	3/4	3	1	1/4	1/4	1		1	55		1391
433/2	0.5	77	77	1/8	1/8	3/4	2	1	1/8	1/8	1		-1	65		1387
217	0.5	77	77	1/4	1/4	3/4	2	1	1/8	1/8	1		2	62		1388
435/2	0.5	77	77	3/8	3/8	3/4	2	1	1/8	1/8	1		-1	65		1389
218	1.0	77	77	1/2	1/2	3/4	2	1	1/4	1/4	1	1	1	67		1390
219	3.0	78	78	0	0	3/4	3	1	3/4	1/2	3/2		-1	65		1394
219	3.0	78	78	0	0	3/4	2	1	3/4	1/2	3/2	-1	1	67		1393
222	2.0	79	79	0	0	3/4	4	1	1/2	1/2	1		0	48		1401
223	1.0	79	79	1/4	1/4	3/4	3	1	1/4	1/4	1		-3	63		1399
223	1.0	79	79	1/4	1/4	3/4	2	1	1/4	1/4	1		1	67		1397
223	1.0	79	79	1/4	1/4	3/4	1	1	1/4	1/4	1		0	72		1395
224	0.25	79	79	1/2	1/2	3/4	4	1	1/16	1/16	1		5	47		1402
224	1.0	79	79	1/2	1/2	3/4	3	1	1/4	1/4	1		-3	63		1400
224	1.0	79	79	1/2	1/2	3/4	2	1	1/4	1/4	1		1	67		1398
224	1.0	79	79	1/2	1/2	3/4	1	1	1/4	1/4	1	1	0	72		1396
897/4	0.25	79	79	9/16	9/16	3/4	4	1	1/16	1/16	1		0	48		1403
449/2	0.25	79	79	5/8	5/8	3/4	4	1	1/16	1/16	1		2	50		1404
899/4	0.25	79	79	11/16	11/16	3/4	4	1	1/16	1/16	1		-3	51		1405
225	2.0	80	80	0	0	3/4	4	1	1/2	1/2	1		-1	53		1415
225	1.0	80	80	0	0	3/4	3	1	1/4	1/4	1		0	60		1412
225	1.0	80	80	0	0	3/4	2	1	1/4	1/4	1		-4	68		1409
225	1.0	80	80	0	0	3/4	1	1	1/4	1/4	1	-1	0	72		1406
226	1.0	80	80	1/4	1/4	3/4	3	1	1/4	1/4	1		-1	65		1413
226	1.0	80	80	1/4	1/4	3/4	2	1	1/4	1/4	1		-4	68		1410
226	1.0	80	80	1/4	1/4	3/4	1	1	1/4	1/4	1		0	72		1407
227	0.25	80	80	1/2	1/2	3/4	4	1	1/16	1/16	1		4	52		1416
227	1.0	80	80	1/2	1/2	3/4	3	1	1/4	1/4	1	1	-1	65		1414
227	1.0	80	80	1/2	1/2	3/4	2	1	1/4	1/4	1	1	-4	68		1411
227	1.0	80	80	1/2	1/2	3/4	1	1	1/4	1/4	1	1	0	72		1408
909/4	0.25	80	80	9/16	9/16	3/4	4	1	1/16	1/16	1		-1	53		1417
455/2	0.25	80	80	5/8	5/8	3/4	4	1	1/16	1/16	1		1	55		1418
911/4	0.25	80	80	11/16	11/16	3/4	4	1	1/16	1/16	1		-4	56		1419
228	2.0	81	81	0	0	3/4	4	1	1/2	1/2	1		2	50		1429
228	1.0	81	81	0	0	3/4	3	1	1/4	1/4	1	-1	-1	65		1426
228	1.0	81	81	0	0	3/4	2	1	1/4	1/4	1	-1	-4	68		1423
228	1.0	81	81	0	0	3/4	1	1	1/4	1/4	1	-1	0	72		1420
229	1.0	81	81	1/4	1/4	3/4	3	1	1/4	1/4	1		-1	65		1427
229	1.0	81	81	1/4	1/4	3/4	2	1	1/4	1/4	1		-4	68		1424
229	1.0	81	81	1/4	1/4	3/4	1	1	1/4	1/4	1		-2	70		1421
230	0.25	81	81	1/2	1/2	3/4	4	1	1/16	1/16	1		7	49		1430
230	1.0	81	81	1/2	1/2	3/4	3	1	1/4	1/4	1	1	-4	56		1428
230	1.0	81	81	1/2	1/2	3/4	2	1	1/4	1/4	1		-1	65		1425
230	1.0	81	81	1/2	1/2	3/4	1	1	1/4	1/4	1	1	-2	70		1422
921/4	0.25	81	81	9/16	9/16	3/4	4	1	1/16	1/16	1		2	50		1431
461/2	0.25	81	81	5/8	5/8	3/4	4	1	1/16	1/16	1		4	52		1432
923/4	0.25	81	81	11/16	11/16	3/4	4	1	1/16	1/16	1		-1	53		1433
231	1.0	82	82	0	0	3/4	4	1	1/4	1/4	1		-2	46		1450
231	1.0	82	82	0	0	3/4	3	1	1/4	1/4	1	-1	-4	56		1445
231	1.0	82	82	0	0	3/4	2	1	1/4	1/4	1		-2	58		1440
231	1.0	82	82	0	0	3/4	1	1	1/4	1/4	1	-1	-2	70		1434
232	0.25	82	82	1/4	1/4	3/4	3	1	1/16	1/16	1		1	55		1446
232	0.25	82	82	1/4	1/4	3/4	2	1	1/16	1/16	1		0	60		1441
232	1.0	82	82	1/4	1/4	3/4	1	1	1/4	1/4	1		-2	70		1435
929/4	0.25	82	82	5/16	5/16	3/4	3	1	1/16	1/16	1		-1	53		1447
929/4	0.25	82	82	5/16	5/16	3/4	2	1	1/16	1/16	1		2	62		1442
465/2	0.25	82	82	3/8	3/8	3/4	3	1	1/16	1/16	1		-3	51		1448
465/2	0.25	82	82	3/8	3/8	3/4	2	1	1/16	1/16	1		-3	63		1443
931/4	0.25	82	82	7/16	7/16	3/4	3	1	1/16	1/16	1		2	50		1449
931/4	0.25	82	82	7/16	7/16	3/4	2	1	1/16	1/16	1		-1	65		1444
233	0.25	82	82	1/2	1/2	3/4	1	1	1/16	1/16	1		0	72		1436
933/4	0.25	82	82	9/16	9/16	3/4	1	1	1/16	1/16	1		2	74		1437
467/2	0.25	82	82	5/8	5/8	3/4	1	1	1/16	1/16	1		-3	75		1438
935/4	0.25	82	82	11/16	11/16	3/4	1	1	1/16	1/16	1		-1	77		1439
234	2.0	83	83	0	0	3/4	4	1	1/2	1/2	1		-3	51		1460
234	1.0	83	83	0	0	3/4	3	1	1/4	1/4	1		-2	58		1457
234	1.0	83	83	0	0	3/4	2	1	1/4	1/4	1		-3	75		1454
234	1.0	83	83	0	0	3/4	1	1	1/4	1/4	1		1	79		1451
235	1.0	83	83	1/4	1/4	3/4	3	1	1/4	1/4	1		-2	70		1458
235	1.0	83	83	1/4	1/4	3/4	2	1	1/4	1/4	1		-3	75		1455
235	1.0	83	83	1/4	1/4	3/4	1	1	1/4	1/4	1		1	79		1452
236	0.25	83	83	1/2	1/2	3/4	4	1	1/16	1/16	1		2	50		1461
236	1.0	83	83	1/2	1/2	3/4	3	1	1/4	1/4	1		-2	70		1459
236	1.0	83	83	1/2	1/2	3/4	2	1	1/4	1/4	1	1	-3	75		1456
236	1.0	83	83	1/2	1/2	3/4	1	1	1/4	1/4	1	1	1	79		1453
945/4	0.25	83	83	9/16	9/16	3/4	4	1	1/16	1/16	1		-3	51		1462
473/2	0.25	83	83	5/8	5/8	3/4	4	1	1/16	1/16	1		-1	53		1463
947/4	0.25	83	83	11/16	11/16	3/4	4	1	1/16	1/16	1		1	55		1464
237	2.0	84	84	0	0	3/4	4	1	1/2	1/2	1		-4	56		1474
237	1.0	84	84	0	0	3/4	3	1	1/4	1/4	1		0	72		1471
237	1.0	84	84	0	0	3/4	2	1	1/4	1/4	1	-1	-3	75		1468
237	1.0	84	84	0	0	3/4	1	1	1/4	1/4	1	-1	1	79		1465
238	1.0	84	84	1/4	1/4	3/4	3	1	1/4	1/4	1		0	72		1472
238	1.0	84	84	1/4	1/4	3/4	2	1	1/4	1/4	1		-3	75		1469
238	1.0	84	84	1/4	1/4	3/4	1	1	1/4	1/4	1		-4	80		1466
239	0.25	84	84	1/2	1/2	3/4	4	1	1/16	1/16	1		1	55		1475
239	1.0	84	84	1/2	1/2	3/4	3	1	1/4	1/4	1	1	0	72		1473
239	1.0	84	84	1/2	1/2	3/4	2	1	1/4	1/4	1		-3	75		1470
239	1.0	84	84	1/2	1/2	3/4	1	1	1/4	1/4	1	1	-4	80		1467
957/4	0.25	84	84	9/16	9/16	3/4	4	1	1/16	1/16	1		-4	56		1476
479/2	0.25	84	84	5/8	5/8	3/4	4	1	1/16	1/16	1		-2	58		1477
959/4	0.25	84	84	11/16	11/16	3/4	4	1	1/16	1/16	1		0	60		1478
240	2.0	85	85	0	0	3/4	4	1	1/2	1/2	1		-1	53		1488
240	1.0	85	85	0	0	3/4	3	1	1/4	1/4	1	-1	0	72		1485
240	1.0	85	85	0	0	3/4	2	1	1/4	1/4	1		-1	77		1482
240	1.0	85	85	0	0	3/4	1	1	1/4	1/4	1	-1	-4	80		1479
241	1.0	85	85	1/4	1/4	3/4	3	1	1/4	1/4	1		0	72		1486
241	1.0	85	85	1/4	1/4	3/4	2	1	1/4	1/4	1		-1	77		1483
241	1.0	85	85	1/4	1/4	3/4	1	1	1/4	1/4	1		-4	80		1480
242	0.25	85	85	1/2	1/2	3/4	4	1	1/16	1/16	1		4	52		1489
242	1.0	85	85	1/2	1/2	3/4	3	1	1/4	1/4	1		0	72		1487
242	1.0	85	85	1/2	1/2	3/4	2	1	1/4	1/4	1	1	-1	77		1484
242	1.0	85	85	1/2	1/2	3/4	1	1	1/4	1/4	1	1	-4	80		1481
969/4	0.25	85	85	9/16	9/16	3/4	4	1	1/16	1/16	1		-1	53		1490
485/2	0.25	85	85	5/8	5/8	3/4	4	1	1/16	1/16	1		1	55		1491
971/4	0.25	85	85	11/16	11/16	3/4	4	1	1/16	1/16	1		-4	56		1492
243	1.0	86	86	0	0	3/4	4	1	1/4	1/4	1		2	50		1501
243	1.0	86	86	0	0	3/4	3	1	1/4	1/4	1		5	71		1500
243	1.0	86	86	0	0	3/4	2	1	1/4	1/4	1	-1	-1	77		1499
243	1.0	86	86	0	0	3/4	1	1	1/4	1/4	1	-1	-4	80		1493
244	0.25	86	86	1/4	1/4	3/4	1	1	1/16	1/16	1		4	76		1494
977/4	0.25	86	86	5/16	5/16	3/4	1	1	1/16	1/16	1		-1	77		1495
489/2	0.25	86	86	3/8	3/8	3/4	1	1	1/16	1/16	1		1	79		1496
979/4	0.25	86	86	7/16	7/16	3/4	1	1	1/16	1/16	1		-4	80		1497
245	0.25	86	86	1/2	1/2	3/4	4	1	1/16	1/16	1		4	52		1502
245	0.5	86	86	1/2	1/2	3/4	1	1	1/8	1/8	1		2	74		1498
981/4	0.25	86	86	9/16	9/16	3/4	4	1	1/16	1/16	1		-1	53		1503
491/2	0.25	86	86	5/8	5/8	3/4	4	1	1/16	1/16	1		1	55		1504
983/4	0.25	86	86	11/16	11/16	3/4	4	1	1/16	1/16	1		-4	56		1505
246	2.0	87	87	0	0	3/4	4	1	1/2	1/2	1		2	50		1512
247	1.0	87	87	1/4	1/4	3/4	3	1	1/4	1/4	1		-4	56		1510
247	1.0	87	87	1/4	1/4	3/4	2	1	1/4	1/4	1		2	62		1508
247	1.0	87	87	1/4	1/4	3/4	1	1	1/4	1/4	1		-1	65		1506
248	0.25	87	87	1/2	1/2	3/4	4	1	1/16	1/16	1		7	49		1513
248	1.0	87	87	1/2	1/2	3/4	3	1	1/4	1/4	1	1	-4	56		1511
248	1.0	87	87	1/2	1/2	3/4	2	1	1/4	1/4	1	1	2	62		1509
248	1.0	87	87	1/2	1/2	3/4	1	1	1/4	1/4	1	1	-1	65		1507
993/4	0.25	87	87	9/16	9/16	3/4	4	1	1/16	1/16	1		2	50		1514
497/2	0.25	87	87	5/8	5/8	3/4	4	1	1/16	1/16	1		4	52		1515
995/4	0.25	87	87	11/16	11/16	3/4	4	1	1/16	1/16	1		-1	53		1516
249	1.0	88	88	0	0	3/4	4	1	1/4	1/4	1		5	47		1527
249	1.0	88	88	0	0	3/4	3	1	1/4	1/4	1	-1	-4	56		1525
249	1.0	88	88	0	0	3/4	2	1	1/4	1/4	1	-1	2	62		1523
249	1.0	88	88	0	0	3/4	1	1	1/4	1/4	1	-1	-1	65		1517
250	0.25	88	88	1/4	1/4	3/4	1	1	1/16	1/16	1		7	73		1518
1001/4	0.25	88	88	5/16	5/16	3/4	1	1	1/16	1/16	1		2	74		1519
501/2	0.25	88	88	3/8	3/8	3/4	1	1	1/16	1/16	1		4	76		1520
1003/4	0.25	88	88	7/16	7/16	3/4	1	1	1/16	1/16	1		-1	77		1521
251	1.0	88	88	1/2	1/2	3/4	4	1	1/4	1/4	1		-4	44		1528
251	1.0	88	88	1/2	1/2	3/4	1	1	1/4	1/4	1		-4	56		1522
251	1.0	88	88	1/2	1/2	3/4	2	1	1/4	1/4	1		-4	56		1524
251	1.0	88	88	1/2	1/2	3/4	3	1	1/4	1/4	1		-4	56		1526
252	1.0	89	89	0	0	3/4	4	1	1/4	1/4	1		1	43		1546
252	0.5	89	89	0	0	3/4	1	1	1/8	1/8	1		1	55		1529
252	0.5	89	89	0	0	3/4	2	1	1/8	1/8	1		1	55		1535
252	2.0	89	89	0	0	3/4	3	1	1/2	1/2	1		1	55		1541
253	0.25	89	89	1/4	1/4	3/4	2	1	1/16	1/16	1		6	66		1536
253	0.25	89	89	1/4	1/4	3/4	1	1	1/16	1/16	1		3	69		1530
1013/4	0.25	89	89	5/16	5/16	3/4	2	1	1/16	1/16	1		1	67		1537
1013/4	0.25	89	89	5/16	5/16	3/4	1	1	1/16	1/16	1		5	71		1531
507/2	0.25	89	89	3/8	3/8	3/4	2	1	1/16	1/16	1		3	69		1538
507/2	0.25	89	89	3/8	3/8	3/4	1	1	1/16	1/16	1		0	72		1532
1015/4	0.25	89	89	7/16	7/16	3/4	2	1	1/16	1/16	1		5	71		1539
1015/4	0.25	89	89	7/16	7/16	3/4	1	1	1/16	1/16	1		2	74		1533
254	0.25	89	89	1/2	1/2	3/4	3	1	1/16	1/16	1		0	48		1542
254	1.0	89	89	1/2	1/2	3/4	2	1	1/4	1/4	1		0	72		1540
254	1.0	89	89	1/2	1/2	3/4	1	1	1/4	1/4	1		-3	75		1534
1017/4	0.25	89	89	9/16	9/16	3/4	3	1	1/16	1/16	1		2	50		1543
509/2	0.25	89	89	5/8	5/8	3/4	3	1	1/16	1/16	1		-3	51		1544
1019/4	0.25	89	89	11/16	11/16	3/4	3	1	1/16	1/16	1		-1	53		1545
255	0.5	90	90	0	0	3/4	4	1	1/8	1/8	1		0	36		1550
255	3.0	90	90	0	0	3/4	3	1	3/4	1/2	3/2	1	1	55		1549
255	3.0	90	90	0	0	3/4	2	1	3/4	1/2	3/2		0	72		1548
255	3.0	90	90	0	0	3/4	1	1	3/4	1/2	3/2		-3	75		1547
511/2	0.25	90	90	1/8	1/8	3/4	4	1	1/16	1/16	1		2	38		1551
1023/4	0.25	90	90	3/16	3/16	3/4	4	1	1/16	1/16	1		-3	39		1552
256	0.25	90	90	1/4	1/4	3/4	4	1	1/16	1/16	1		-1	41		1553
1025/4	0.25	90	90	5/16	5/16	3/4	4	1	1/16	1/16	1		1	43		1554
513/2	0.25	90	90	3/8	3/8	3/4	4	1	1/16	1/16	1		3	45		1555
1027/4	0.25	90	90	7/16	7/16	3/4	4	1	1/16	1/16	1		5	47		1556
257	0.25	90	90	1/2	1/2	3/4	4	1	1/16	1/16	1		0	48		1557
1029/4	0.25	90	90	9/16	9/16	3/4	4	1	1/16	1/16	1		2	50		1558
515/2	0.25	90	90	5/8	5/8	3/4	4	1	1/16	1/16	1		-3	51		1559
1031/4	0.25	90	90	11/16	11/16	3/4	4	1	1/16	1/16	1		-1	53		1560
258	1.0	91	91	0	0	3/4	3	1	1/4	1/4	1	0	1	55		1581
258	1.0	91	91	0	0	3/4	4	1	1/4	1/4	1		1	55		1590
258	0.25	91	91	0	0	3/4	2	1	1/16	1/16	1		5	71		1571
258	0.25	91	91	0	0	3/4	1	1	1/16	1/16	1		2	74		1561
1033/4	0.25	91	91	1/16	1/16	3/4	2	1	1/16	1/16	1		1	67		1572
1033/4	0.25	91	91	1/16	1/16	3/4	1	1	1/16	1/16	1		5	71		1562
517/2	0.25	91	91	1/8	1/8	3/4	2	1	1/16	1/16	1		3	69		1573
517/2	0.25	91	91	1/8	1/8	3/4	1	1	1/16	1/16	1		0	72		1563
1035/4	0.25	91	91	3/16	3/16	3/4	2	1	1/16	1/16	1		1	67		1574
1035/4	0.25	91	91	3/16	3/16	3/4	1	1	1/16	1/16	1		5	71		1564
259	0.25	91	91	1/4	1/4	3/4	3	1	1/16	1/16	1	-1	1	55		1582
259	0.25	91	91	1/4	1/4	3/4	2	1	1/16	1/16	1		6	66		1575
259	0.25	91	91	1/4	1/4	3/4	1	1	1/16	1/16	1		3	69		1565
1037/4	0.25	91	91	5/16	5/16	3/4	3	1	1/16	1/16	1		-1	53		1583
1037/4	0.25	91	91	5/16	5/16	3/4	2	1	1/16	1/16	1		1	67		1576
1037/4	0.25	91	91	5/16	5/16	3/4	1	1	1/16	1/16	1		5	71		1566
519/2	0.25	91	91	3/8	3/8	3/4	3	1	1/16	1/16	1		-3	51		1584
519/2	0.25	91	91	3/8	3/8	3/4	2	1	1/16	1/16	1		3	69		1577
519/2	0.25	91	91	3/8	3/8	3/4	1	1	1/16	1/16	1		0	72		1567
1039/4	0.25	91	91	7/16	7/16	3/4	3	1	1/16	1/16	1		2	50		1585
1039/4	0.25	91	91	7/16	7/16	3/4	2	1	1/16	1/16	1		5	71		1578
1039/4	0.25	91	91	7/16	7/16	3/4	1	1	1/16	1/16	1		2	74		1568
260	0.25	91	91	1/2	1/2	3/4	4	1	1/16	1/16	1		1	43		1591
260	0.25	91	91	1/2	1/2	3/4	3	1	1/16	1/16	1		0	48		1586
260	0.5	91	91	1/2	1/2	3/4	2	1	1/8	1/8	1		0	72		1579
260	0.5	91	91	1/2	1/2	3/4	1	1	1/8	1/8	1		-3	75		1569
1041/4	0.25	91	91	9/16	9/16	3/4	4	1	1/16	1/16	1		-1	41		1592
1041/4	0.25	91	91	9/16	9/16	3/4	3	1	1/16	1/16	1		2	50		1587
521/2	0.25	91	91	5/8	5/8	3/4	4	1	1/16	1/16	1		-3	39		1593
521/2	0.25	91	91	5/8	5/8	3/4	3	1	1/16	1/16	1		-3	51		1588
521/2	0.5	91	91	5/8	5/8	3/4	2	1	1/8	1/8	1		0	72		1580
521/2	0.5	91	91	5/8	5/8	3/4	1	1	1/8	1/8	1		-3	75		1570
1043/4	0.25	91	91	11/16	11/16	3/4	4	1	1/16	1/16	1		2	38		1594
