mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
29	29	113	2.0	1/4	1/4	4/4	2	1	1/2	1/2_r16_0	1/2	1		1	67	G4	4	523
29	29	114	1.0	1/2	1/2	4/4	4	1	1/4	1/4_r16_0	1/4	1		2	38	D2	2	531
29	29	114	1.0	1/2	1/2	4/4	3	1	1/4	1/4_r16_0	1/4	1		2	62	D4	4	527
29	29	115	1.0	3/4	3/4	4/4	4	1	1/4	1/4_r16_0	1/4	1		2	50	D3	3	532
29	29	115	1.0	3/4	3/4	4/4	2	1	1/4	1/4_r16_0	1/4	1		1	55	G3	3	524
29	29	115	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		-2	58	Bb3	3	521
29	29	115	1.0	3/4	3/4	4/4	3	1	1/4	1/4_r16_0	1/4	1		2	62	D4	4	528
29	29	115	1.0	3/4	3/4	4/4	2	1	1/4	1/4_r16_0	1/4	1		1	67	G4	4	524
30	30	116	1.0	0	0	4/4	4	1	1/4		1/4	1		2	50	D3	3	539
30	30	116	1.0	0	0	4/4	2	1	1/4		1/4	1		1	55	G3	3	537
30	30	116	1.0	0	0	4/4	1	1	1/4		1/4	1		-2	58	Bb3	3	533
30	30	116	1.0	0	0	4/4	3	1	1/4		1/4	1		2	62	D4	4	538
30	30	116	1.0	0	0	4/4	2	1	1/4		1/4	1		1	67	G4	4	537
30	30	117	1.0	1/4	1/4	4/4	1	1	1/4		1/4	1		1	67	G4	4	534
30	30	118	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		3	69	A4	4	535
30	30	119	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		-2	70	Bb4	4	536
31	31	120	0.5	0	0	4/4	4	1	1/8		1/8	1		7	49	C#3	3	550
31	31	120	0.5	0	0	4/4	3	1	1/8		1/8	1		4	64	E4	4	546
31	31	120	0.5	0	0	4/4	2	1	1/8		1/8	1		3	69	A4	4	542
31	31	120	0.5	0	0	4/4	1	1	1/8		1/8	1		-2	70	Bb4	4	540
31	31	241/2	1.5	1/8	1/8	4/4	1	1	3/8		1/4	3/2		3	69	A4	4	541
31	31	121	0.5	1/4	1/4	4/4	4	1	1/8		1/8	1		1	55	G3	3	551
31	31	121	0.5	1/4	1/4	4/4	3	1	1/8		1/8	1		3	57	A3	3	547
31	31	121	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		7	73	C#5	5	543
31	31	122	0.5	1/2	1/2	4/4	4	1	1/8		1/8	1		-1	53	F3	3	552
31	31	122	0.5	1/2	1/2	4/4	3	1	1/8		1/8	1		3	69	A4	4	548
31	31	122	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		2	74	D5	5	544
31	31	123	0.5	3/4	3/4	4/4	4	1	1/8		1/8	1		2	50	D3	3	553
31	31	123	0.5	3/4	3/4	4/4	3	1	1/8		1/8	1		-1	65	F4	4	549
31	31	123	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		-1	77	F5	5	545
32	32	124	2.0	0	0	4/4	4	1	1/2	1/2_r16_0	1/2	1		7	49	C#3	3	563
32	32	124	2.0	0	0	4/4	3	1	1/2	1/2_r16_0	1/2	1		3	57	A3	3	561
32	32	124	0.25	0	0	4/4	2	1	1/16		1/16	1		4	76	E5	5	555
32	32	497/4	0.25	1/16	1/16	4/4	2	1	1/16		1/16	1		4	64	E4	4	556
32	32	249/2	0.25	1/8	1/8	4/4	2	1	1/16		1/16	1		4	64	E4	4	557
32	32	499/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		4	64	E4	4	558
32	32	125	1.0	1/4	1/4	4/4	2	1	1/4	1/4_r16_0	1/4	1		4	64	E4	4	559
32	32	125	3.0	1/4	1/4	4/4	1	1	3/4		1/2	3/2	1	4	76	E5	5	554
32	32	126	2.0	1/2	1/2	4/4	4	1	1/2	1/2_r16_0	1/2	1		7	49	C#3	3	564
32	32	126	2.0	1/2	1/2	4/4	3	1	1/2	1/2_r16_0	1/2	1		3	57	A3	3	562
32	32	126	2.0	1/2	1/2	4/4	2	1	1/2	1/2_r16_0	1/2	1		4	64	E4	4	560
33	33	128	2.0	0	0	4/4	4	1	1/2	1/2_r16_0	1/2	1		7	49	C#3	3	575
33	33	128	2.0	0	0	4/4	3	1	1/2	1/2_r16_0	1/2	1		3	57	A3	3	573
33	33	128	2.0	0	0	4/4	2	1	1/2	1/2_r16_0	1/2	1		4	64	E4	4	571
33	33	128	1.5	0	0	4/4	1	1	3/8		1/4	3/2	-1	4	76	E5	5	565
33	33	259/2	0.5	3/8	3/8	4/4	1	1	1/8		1/8	1		3	69	A4	4	566
33	33	130	2.0	1/2	1/2	4/4	4	1	1/2	1/2_r16_0	1/2	1		7	49	C#3	3	576
33	33	130	2.0	1/2	1/2	4/4	3	1	1/2	1/2_r16_0	1/2	1		3	57	A3	3	574
33	33	130	2.0	1/2	1/2	4/4	2	1	1/2	1/2_r16_0	1/2	1		4	64	E4	4	572
33	33	130	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1		3	69	A4	4	567
33	33	261/2	0.5	5/8	5/8	4/4	1	1	1/8		1/8	1		3	69	A4	4	568
33	33	131	0.5	3/4	3/4	4/4	1	1	1/8		1/8	1		3	69	A4	4	569
33	33	263/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		-2	70	Bb4	4	570
34	34	132	2.0	0	0	4/4	4	1	1/2	1/2_r16_0	1/2	1		7	49	C#3	3	586
34	34	132	2.0	0	0	4/4	3	1	1/2	1/2_r16_0	1/2	1		4	52	E3	3	584
34	34	132	2.0	0	0	4/4	3	1	1/2	1/2_r16_0	1/2	1		1	55	G3	3	584
34	34	132	2.0	0	0	4/4	2	1	1/2	1/2_r16_0	1/2	1		4	64	E4	4	582
34	34	132	0.5	0	0	4/4	1	1	1/8		1/8	1		3	69	A4	4	577
34	34	265/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		1	67	G4	4	578
34	34	133	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		1	67	G4	4	579
34	34	267/2	0.5	3/8	3/8	4/4	1	1	1/8		1/8	1		3	69	A4	4	580
34	34	134	2.0	1/2	1/2	4/4	4	1	1/2	1/2_r16_0	1/2	1		7	49	C#3	3	587
34	34	134	2.0	1/2	1/2	4/4	3	1	1/2	1/2_r16_0	1/2	1		4	52	E3	3	585
34	34	134	2.0	1/2	1/2	4/4	3	1	1/2	1/2_r16_0	1/2	1		1	55	G3	3	585
34	34	134	2.0	1/2	1/2	4/4	2	1	1/2	1/2_r16_0	1/2	1		-2	58	Bb3	3	583
34	34	134	2.0	1/2	1/2	4/4	2	1	1/2	1/2_r16_0	1/2	1		1	67	G4	4	583
34	34	134	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1	1	-2	70	Bb4	4	581
35	35	136	2.0	0	0	4/4	4	1	1/2	1/2_r16_0	1/2	1		7	49	C#3	3	598
35	35	136	2.0	0	0	4/4	3	1	1/2	1/2_r16_0	1/2	1		4	52	E3	3	596
35	35	136	2.0	0	0	4/4	3	1	1/2	1/2_r16_0	1/2	1		1	55	G3	3	596
35	35	136	2.0	0	0	4/4	2	1	1/2	1/2_r16_0	1/2	1		-2	58	Bb3	3	594
35	35	136	2.0	0	0	4/4	2	1	1/2	1/2_r16_0	1/2	1		1	67	G4	4	594
35	35	136	1.0	0	0	4/4	1	1	1/4		1/4	1	-1	-2	70	Bb4	4	588
35	35	137	1.0	1/4	1/4	4/4	1	1	1/4		1/4	1	1	1	79	G5	5	589
35	35	138	2.0	1/2	1/2	4/4	4	1	1/2	1/2_r16_0	1/2	1		3	45	A2	2	599
35	35	138	2.0	1/2	1/2	4/4	3	1	1/2	1/2_r16_0	1/2	1		4	52	E3	3	597
35	35	138	2.0	1/2	1/2	4/4	3	1	1/2	1/2_r16_0	1/2	1		1	55	G3	3	597
35	35	138	2.0	1/2	1/2	4/4	2	1	1/2	1/2_r16_0	1/2	1		7	61	C#4	4	595
35	35	138	2.0	1/2	1/2	4/4	2	1	1/2	1/2_r16_0	1/2	1		1	67	G4	4	595
35	35	138	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	1	79	G5	5	590
35	35	277/2	0.5	5/8	5/8	4/4	1	1	1/8		1/8	1		1	79	G5	5	591
35	35	139	0.5	3/4	3/4	4/4	1	1	1/8		1/8	1		-1	77	F5	5	592
35	35	279/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		4	76	E5	5	593
36	36	140	1.0	0	0	4/4	3	1	1/4		1/4	1		4	52	E3	3	609
36	36	140	1.0	0	0	4/4	4	1	1/4		1/4	1		4	52	E3	3	610
36	36	140	1.0	0	0	4/4	3	1	1/4		1/4	1		1	55	G3	3	609
36	36	140	1.0	0	0	4/4	2	1	1/4		1/4	1		7	61	C#4	4	608
36	36	140	1.0	0	0	4/4	2	1	1/4		1/4	1		1	67	G4	4	608
36	36	140	0.5	0	0	4/4	1	1	1/8		1/8	1		2	74	D5	5	600
36	36	281/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		7	73	C#5	5	601
36	36	141	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		-2	70	Bb4	4	602
36	36	283/2	0.5	3/8	3/8	4/4	1	1	1/8		1/8	1		3	69	A4	4	603
36	36	142	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1		1	67	G4	4	604
36	36	285/2	0.5	5/8	5/8	4/4	1	1	1/8		1/8	1		8	68	G#4	4	605
36	36	143	0.5	3/4	3/4	4/4	1	1	1/8		1/8	1		3	69	A4	4	606
36	36	287/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		4	64	E4	4	607
37	37	144	1.0	0	0	4/4	1	1	1/4		1/4	1		1	67	G4	4	611
37	37	145	1.0	1/4	1/4	4/4	4	1	1/4		1/4	1		2	50	D3	3	618
37	37	145	1.0	1/4	1/4	4/4	3	1	1/4		1/4	1		3	57	A3	3	616
37	37	145	1.0	1/4	1/4	4/4	1	1	1/4		1/4	1		-1	65	F4	4	612
37	37	145	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		-1	65	F4	4	614
37	37	146	1.0	1/2	1/2	4/4	4	1	1/4		1/4	1		2	50	D3	3	619
37	37	146	1.0	1/2	1/2	4/4	3	1	1/4		1/4	1		3	57	A3	3	617
37	37	146	1.0	1/2	1/2	4/4	3	1	1/4		1/4	1		-1	65	F4	4	617
37	37	146	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		2	74	D5	5	615
37	37	295/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		2	74	D5	5	613
38	38	148	1.0	0	0	4/4	1	1	1/4		1/4	1		2	74	D5	5	620
38	38	149	1.0	1/4	1/4	4/4	4	1	1/4		1/4	1		4	52	E3	3	627
38	38	149	1.0	1/4	1/4	4/4	3	1	1/4		1/4	1		3	57	A3	3	625
38	38	149	1.0	1/4	1/4	4/4	3	1	1/4		1/4	1		1	67	G4	4	625
38	38	149	1.0	1/4	1/4	4/4	1	1	1/4		1/4	1		7	73	C#5	5	621
38	38	149	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		7	73	C#5	5	623
38	38	150	1.0	1/2	1/2	4/4	4	1	1/4		1/4	1		4	52	E3	3	628
38	38	150	1.0	1/2	1/2	4/4	3	1	1/4		1/4	1		7	61	C#4	4	626
38	38	150	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		1	79	G5	5	624
38	38	303/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		4	76	E5	5	622
39	39	152	1.0	0	0	4/4	1	1	1/4		1/4	1		4	76	E5	5	629
39	39	153	1.0	1/4	1/4	4/4	4	1	1/4		1/4	1		-1	53	F3	3	638
39	39	153	1.0	1/4	1/4	4/4	3	1	1/4		1/4	1		3	69	A4	4	635
39	39	153	1.0	1/4	1/4	4/4	1	1	1/4		1/4	1		2	74	D5	5	630
39	39	153	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		2	74	D5	5	632
39	39	154	1.0	1/2	1/2	4/4	4	1	1/4		1/4	1		-1	53	F3	3	639
39	39	154	1.0	1/2	1/2	4/4	3	1	1/4		1/4	1		2	62	D4	4	636
39	39	154	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		3	81	A5	5	633
39	39	155	1.0	3/4	3/4	4/4	4	1	1/4		1/4	1		8	44	G#2	2	640
39	39	155	1.0	3/4	3/4	4/4	3	1	1/4		1/4	1		5	59	B3	3	637
39	39	155	1.0	3/4	3/4	4/4	3	1	1/4		1/4	1		2	62	D4	4	637
39	39	155	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		2	74	D5	5	634
39	39	155	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		2	86	D6	6	634
39	39	155	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1	1	-1	89	F6	6	631
40	40	156	0.5	0	0	2/2	4	1	1/8		1/8	1		8	56	G#3	3	651
40	40	156	0.5	0	0	2/2	3	1	1/8		1/8	1		5	59	B3	3	650
40	40	156	0.5	0	0	2/2	3	1	1/8		1/8	1		2	62	D4	4	650
40	40	156	0.5	0	0	2/2	2	1	1/8		1/8	1		2	74	D5	5	649
40	40	156	0.5	0	0	2/2	2	1	1/8		1/8	1		2	86	D6	6	649
40	40	156	0.5	0	0	2/2	1	1	1/8		1/8	1	-1	-1	89	F6	6	641
40	40	313/2	0.5	1/8	1/8	2/2	1	1	1/8		1/8	1		2	86	D6	6	642
40	40	157	0.5	1/4	1/4	2/2	1	1	1/8		1/8	1		0	84	C6	6	643
40	40	315/2	0.5	3/8	3/8	2/2	1	1	1/8		1/8	1		5	83	B5	5	644
40	40	158	0.5	1/2	1/2	2/2	1	1	1/8		1/8	1		3	81	A5	5	645
40	40	317/2	0.5	5/8	5/8	2/2	1	1	1/8		1/8	1		8	80	G#5	5	646
40	40	159	0.5	3/4	3/4	2/2	1	1	1/8		1/8	1		-1	77	F5	5	647
40	40	319/2	0.5	7/8	7/8	2/2	1	1	1/8		1/8	1		4	76	E5	5	648
41	41	160	0.5	0	0	2/2	1	1	1/8		1/8	1		2	74	D5	5	652
41	41	321/2	0.5	1/8	1/8	2/2	1	1	1/8		1/8	1		0	72	C5	5	653
41	41	161	0.5	1/4	1/4	2/2	1	1	1/8		1/8	1		5	71	B4	4	654
41	41	323/2	0.5	3/8	3/8	2/2	1	1	1/8		1/8	1		3	69	A4	4	655
41	41	162	0.5	1/2	1/2	2/2	1	1	1/8		1/8	1		8	68	G#4	4	656
41	41	325/2	0.5	5/8	5/8	2/2	1	1	1/8		1/8	1		-1	65	F4	4	657
41	41	163	0.5	3/4	3/4	2/2	1	1	1/8		1/8	1		4	64	E4	4	658
41	41	327/2	0.5	7/8	7/8	2/2	1	1	1/8		1/8	1		2	62	D4	4	659
42	42	164	0.5	0	0	2/2	1	1	1/8		1/8	1		0	60	C4	4	660
42	42	329/2	0.5	1/8	1/8	2/2	1	1	1/8		1/8	1		5	59	B3	3	661
42	42	165	0.5	1/4	1/4	2/2	1	1	1/8		1/8	1		3	57	A3	3	662
42	42	331/2	0.5	3/8	3/8	2/2	1	1	1/8		1/8	1		8	56	G#3	3	663
42	42	166	0.5	1/2	1/2	2/2	1	1	1/8		1/8	1		5	59	B3	3	664
42	42	333/2	0.5	5/8	5/8	2/2	1	1	1/8		1/8	1		2	62	D4	4	665
42	42	167	0.5	3/4	3/4	2/2	1	1	1/8		1/8	1		-1	65	F4	4	666
42	42	335/2	0.5	7/8	7/8	2/2	1	1	1/8		1/8	1		8	68	G#4	4	667
43	43	168	0.5	0	0	2/2	1	1	1/8		1/8	1		3	69	A4	4	668
43	43	337/2	0.5	1/8	1/8	2/2	1	1	1/8		1/8	1		-2	70	Bb4	4	669
43	43	169	0.5	1/4	1/4	2/2	1	1	1/8		1/8	1		5	71	B4	4	670
43	43	339/2	0.5	3/8	3/8	2/2	1	1	1/8		1/8	1		0	72	C5	5	671
43	43	170	0.5	1/2	1/2	2/2	1	1	1/8		1/8	1		7	73	C#5	5	672
43	43	341/2	0.5	5/8	5/8	2/2	1	1	1/8		1/8	1		2	74	D5	5	673
43	43	171	0.5	3/4	3/4	2/2	1	1	1/8		1/8	1		9	75	D#5	5	674
43	43	343/2	0.5	7/8	7/8	2/2	1	1	1/8		1/8	1		4	76	E5	5	675
44	44	172	1.0	0	0	2/2	1	1	1/4		1/4	1		-1	77	F5	5	676
44	44	173	1.0	1/4	1/4	2/2	4	1	1/4		1/4	1		2	50	D3	3	685
44	44	173	1.0	1/4	1/4	2/2	3	1	1/4		1/4	1		5	59	B3	3	682
44	44	173	2.0	1/4	1/4	2/2	1	1	1/2		1/2	1		8	68	G#4	4	677
44	44	173	1.0	1/4	1/4	2/2	2	1	1/4		1/4	1		-1	77	F5	5	679
44	44	174	1.0	1/2	1/2	2/2	4	1	1/4		1/4	1		2	50	D3	3	686
44	44	174	1.0	1/2	1/2	2/2	3	1	1/4		1/4	1		5	59	B3	3	683
44	44	174	1.0	1/2	1/2	2/2	2	1	1/4		1/4	1		-1	65	F4	4	680
44	44	175	1.0	3/4	3/4	2/2	4	1	1/4		1/4	1		9	51	D#3	3	687
44	44	175	1.0	3/4	3/4	2/2	3	1	1/4		1/4	1		0	60	C4	4	684
44	44	175	1.0	3/4	3/4	2/2	2	1	1/4		1/4	1		6	66	F#4	4	681
44	44	175	1.0	3/4	3/4	2/2	1	1	1/4		1/4	1		3	69	A4	4	678
45	45	176	1.0	0	0	2/2	1	1	1/4		1/4	1		3	69	A4	4	688
45	45	177	1.0	1/4	1/4	2/2	4	1	1/4		1/4	1		4	52	E3	3	694
45	45	177	1.0	1/4	1/4	2/2	3	1	1/4		1/4	1		0	60	C4	4	692
45	45	177	3.0	1/4	1/4	2/2	1	1	3/4		1/2	3/2	1	4	64	E4	4	689
45	45	177	1.0	1/4	1/4	2/2	2	1	1/4		1/4	1		3	69	A4	4	690
45	45	179	1.0	3/4	3/4	2/2	4	1	1/4		1/4	1		4	52	E3	3	695
45	45	179	1.0	3/4	3/4	2/2	3	1	1/4		1/4	1		5	59	B3	3	693
45	45	179	1.0	3/4	3/4	2/2	2	1	1/4		1/4	1		8	68	G#4	4	691
46	46	180	1.5	0	0	2/2	1	1	3/8		1/4	3/2	-1	4	64	E4	4	696
46	46	363/2	0.5	3/8	3/8	2/2	1	1	1/8		1/8	1		-1	65	F4	4	697
46	46	182	1.0	1/2	1/2	2/2	1	1	1/4		1/4	1		-1	65	F4	4	698
46	46	183	0.5	3/4	3/4	2/2	1	1	1/8		1/8	1		4	64	E4	4	699
