quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
621/2	1.5	109	109	3/8	3/8	6/8	4	1	3/8		1/4	3/2		2	50		1676
621/2	0.5	109	109	3/8	3/8	6/8	3	1	1/8		1/8	1		8	56		1669
311	0.5	109	109	1/2	1/2	6/8	3	1	1/8		1/8	1		3	57		1670
311	0.25	109	109	1/2	1/2	6/8	2	1	1/16		1/16	1		6	66		1660
1245/4	0.25	109	109	9/16	9/16	6/8	2	1	1/16		1/16	1		8	68		1661
623/2	0.5	109	109	5/8	5/8	6/8	3	1	1/8		1/8	1		6	54		1671
623/2	0.25	109	109	5/8	5/8	6/8	2	1	1/16		1/16	1		3	69		1662
1247/4	0.25	109	109	11/16	11/16	6/8	2	1	1/16		1/16	1		5	71		1663
312	1.5	110	110	0	0	6/8	3	1	3/8		1/4	3/2	1	4	52		1684
312	1.5	110	110	0	0	6/8	4	1	3/8		1/4	3/2		4	52		1690
312	1.5	110	110	0	0	6/8	2	1	3/8		1/4	3/2		8	68		1682
625/2	0.25	110	110	1/8	1/8	6/8	1	1	1/16		1/16	1		5	71		1677
1251/4	0.25	110	110	3/16	3/16	6/8	1	1	1/16		1/16	1		7	73		1678
313	0.25	110	110	1/4	1/4	6/8	1	1	1/16		1/16	1		2	74		1679
1253/4	0.25	110	110	5/16	5/16	6/8	1	1	1/16		1/16	1		4	76		1680
627/2	1.0	110	110	3/8	3/8	6/8	4	1	1/4		1/4	1		3	45		1691
627/2	0.5	110	110	3/8	3/8	6/8	3	1	1/8		1/8	1	-1	4	52		1685
627/2	0.5	110	110	3/8	3/8	6/8	2	1	1/8		1/8	1		3	69		1683
627/2	0.5	110	110	3/8	3/8	6/8	1	1	1/8		1/8	1		7	73		1681
314	0.25	110	110	1/2	1/2	6/8	3	1	1/16		1/16	1		6	54		1686
1257/4	0.25	110	110	9/16	9/16	6/8	3	1	1/16		1/16	1		8	56		1687
629/2	0.25	110	110	5/8	5/8	6/8	3	1	1/16		1/16	1		3	57		1688
1259/4	0.25	110	110	11/16	11/16	6/8	3	1	1/16		1/16	1		5	59		1689
315	0.0	111	111	0	0	6/8	3	1	0	grace16	1/16	1		3	57		1696
315	0.0	111	111	0	0	6/8	3	1	0	grace16	1/16	1		5	59		1697
315	0.5	111	111	0	0	6/8	3	1	1/8		1/8	1		7	61		1698
631/2	0.25	111	111	1/8	1/8	6/8	4	1	1/16		1/16	1		8	44		1704
631/2	0.5	111	111	1/8	1/8	6/8	3	1	1/8		1/8	1		5	59		1699
1263/4	0.25	111	111	3/16	3/16	6/8	4	1	1/16		1/16	1		3	45		1705
316	0.25	111	111	1/4	1/4	6/8	4	1	1/16		1/16	1		5	47		1706
316	0.5	111	111	1/4	1/4	6/8	3	1	1/8		1/8	1		3	57		1700
1265/4	0.25	111	111	5/16	5/16	6/8	4	1	1/16		1/16	1		7	49		1707
633/2	1.0	111	111	3/8	3/8	6/8	4	1	1/4		1/4	1		2	50		1708
633/2	0.5	111	111	3/8	3/8	6/8	3	1	1/8		1/8	1		8	56		1701
317	0.5	111	111	1/2	1/2	6/8	3	1	1/8		1/8	1		3	57		1702
317	0.25	111	111	1/2	1/2	6/8	2	1	1/16		1/16	1		6	66		1692
1269/4	0.25	111	111	9/16	9/16	6/8	2	1	1/16		1/16	1		8	68		1693
635/2	0.5	111	111	5/8	5/8	6/8	4	1	1/8		1/8	1		2	38		1709
635/2	0.5	111	111	5/8	5/8	6/8	3	1	1/8		1/8	1		6	54		1703
635/2	0.25	111	111	5/8	5/8	6/8	2	1	1/16		1/16	1		3	69		1694
1271/4	0.25	111	111	11/16	11/16	6/8	2	1	1/16		1/16	1		5	71		1695
318	1.0	112	112	0	0	6/8	4	1	1/4		1/4	1		4	40		1732
318	1.0	112	112	0	0	6/8	3	1	1/4		1/4	1		4	52		1727
318	0.5	112	112	0	0	6/8	2	1	1/8		1/8	1	1	7	73		1720
637/2	0.25	112	112	1/8	1/8	6/8	2	1	1/16		1/16	1	-1	7	73		1721
637/2	0.25	112	112	1/8	1/8	6/8	1	1	1/16		1/16	1		4	76		1710
1275/4	0.25	112	112	3/16	3/16	6/8	2	1	1/16		1/16	1		2	74		1722
1275/4	0.25	112	112	3/16	3/16	6/8	1	1	1/16		1/16	1		6	78		1711
319	0.5	112	112	1/4	1/4	6/8	4	1	1/8		1/8	1	1	4	52		1733
319	0.5	112	112	1/4	1/4	6/8	3	1	1/8		1/8	1	1	4	64		1728
319	0.25	112	112	1/4	1/4	6/8	2	1	1/16		1/16	1		5	71		1723
319	0.25	112	112	1/4	1/4	6/8	1	1	1/16		1/16	1		8	80		1712
1277/4	0.25	112	112	5/16	5/16	6/8	2	1	1/16		1/16	1		7	73		1724
1277/4	0.25	112	112	5/16	5/16	6/8	1	1	1/16		1/16	1		3	81		1713
639/2	0.5	112	112	3/8	3/8	6/8	4	1	1/8		1/8	1	-1	4	52		1734
639/2	0.5	112	112	3/8	3/8	6/8	3	1	1/8		1/8	1	-1	4	64		1729
639/2	0.5	112	112	3/8	3/8	6/8	2	1	1/8		1/8	1		2	74		1725
639/2	0.25	112	112	3/8	3/8	6/8	1	1	1/16		1/16	1		5	83		1714
1279/4	0.25	112	112	7/16	7/16	6/8	1	1	1/16		1/16	1		7	85		1715
320	0.5	112	112	1/2	1/2	6/8	4	1	1/8		1/8	1		2	50		1735
320	0.5	112	112	1/2	1/2	6/8	3	1	1/8		1/8	1		2	62		1730
320	0.25	112	112	1/2	1/2	6/8	1	1	1/16		1/16	1		2	86		1716
1281/4	0.25	112	112	9/16	9/16	6/8	1	1	1/16		1/16	1		4	88		1717
641/2	0.5	112	112	5/8	5/8	6/8	4	1	1/8		1/8	1		5	47		1736
641/2	0.5	112	112	5/8	5/8	6/8	3	1	1/8		1/8	1		5	59		1731
641/2	0.5	112	112	5/8	5/8	6/8	2	1	1/8		1/8	1		4	64		1726
641/2	0.5	112	112	5/8	5/8	6/8	2	1	1/8		1/8	1		2	74		1726
641/2	0.25	112	112	5/8	5/8	6/8	1	1	1/16		1/16	1		6	90		1718
1283/4	0.25	112	112	11/16	11/16	6/8	1	1	1/16		1/16	1		8	92		1719
321	1.0	113	113	0	0	6/8	4	1	1/4		1/4	1		3	45		1754
321	0.5	113	113	0	0	6/8	3	1	1/8		1/8	1		3	57		1748
321	0.5	113	113	0	0	6/8	2	1	1/8		1/8	1		4	64		1742
321	0.5	113	113	0	0	6/8	2	1	1/8		1/8	1		7	73		1742
321	1.0	113	113	0	0	6/8	1	1	1/4		1/4	1		3	93		1737
643/2	0.5	113	113	1/8	1/8	6/8	3	1	1/8		1/8	1		3	57		1749
643/2	0.5	113	113	1/8	1/8	6/8	2	1	1/8		1/8	1		3	69		1743
322	0.5	113	113	1/4	1/4	6/8	3	1	1/8		1/8	1		7	61		1750
322	0.5	113	113	1/4	1/4	6/8	2	1	1/8		1/8	1		7	73		1744
322	0.5	113	113	1/4	1/4	6/8	1	1	1/8		1/8	1		4	88		1738
645/2	1.0	113	113	3/8	3/8	6/8	4	1	1/4		1/4	1		3	45		1755
645/2	0.5	113	113	3/8	3/8	6/8	3	1	1/8		1/8	1		5	59		1751
645/2	0.5	113	113	3/8	3/8	6/8	2	1	1/8		1/8	1		5	71		1745
645/2	0.5	113	113	3/8	3/8	6/8	1	1	1/8		1/8	1		-1	89		1739
323	0.5	113	113	1/2	1/2	6/8	3	1	1/8		1/8	1		8	56		1752
323	0.5	113	113	1/2	1/2	6/8	2	1	1/8		1/8	1		8	68		1746
323	0.5	113	113	1/2	1/2	6/8	1	1	1/8		1/8	1		2	86		1740
647/2	0.5	113	113	5/8	5/8	6/8	3	1	1/8		1/8	1		2	62		1753
647/2	0.5	113	113	5/8	5/8	6/8	2	1	1/8		1/8	1		2	74		1747
647/2	0.5	113	113	5/8	5/8	6/8	1	1	1/8		1/8	1		4	88		1741
324	1.0	114	114	0	0	6/8	4	1	1/4		1/4	1		3	45		1773
324	0.5	114	114	0	0	6/8	3	1	1/8		1/8	1		3	57		1767
324	0.5	114	114	0	0	6/8	2	1	1/8		1/8	1		3	69		1761
324	1.0	114	114	0	0	6/8	1	1	1/4		1/4	1		7	85		1756
649/2	0.5	114	114	1/8	1/8	6/8	3	1	1/8		1/8	1		4	52		1768
649/2	0.5	114	114	1/8	1/8	6/8	2	1	1/8		1/8	1		4	64		1762
325	0.5	114	114	1/4	1/4	6/8	3	1	1/8		1/8	1		7	61		1769
325	0.5	114	114	1/4	1/4	6/8	2	1	1/8		1/8	1		7	73		1763
325	0.5	114	114	1/4	1/4	6/8	1	1	1/8		1/8	1		3	81		1757
651/2	1.0	114	114	3/8	3/8	6/8	4	1	1/4		1/4	1		3	45		1774
651/2	0.5	114	114	3/8	3/8	6/8	3	1	1/8		1/8	1		8	56		1770
651/2	0.5	114	114	3/8	3/8	6/8	2	1	1/8		1/8	1		8	68		1764
651/2	0.5	114	114	3/8	3/8	6/8	1	1	1/8		1/8	1		-1	77		1758
326	0.5	114	114	1/2	1/2	6/8	3	1	1/8		1/8	1		2	50		1771
326	0.5	114	114	1/2	1/2	6/8	2	1	1/8		1/8	1		2	62		1765
326	0.5	114	114	1/2	1/2	6/8	1	1	1/8		1/8	1		2	74		1759
653/2	0.5	114	114	5/8	5/8	6/8	3	1	1/8		1/8	1		5	59		1772
653/2	0.5	114	114	5/8	5/8	6/8	2	1	1/8		1/8	1		5	71		1766
653/2	0.5	114	114	5/8	5/8	6/8	1	1	1/8		1/8	1		4	76		1760
327	1.0	115	115	0	0	6/8	4	1	1/4		1/4	1		3	45		1791
327	0.5	115	115	0	0	6/8	3	1	1/8		1/8	1		4	52		1785
327	0.5	115	115	0	0	6/8	2	1	1/8		1/8	1		4	64		1780
327	1.0	115	115	0	0	6/8	1	1	1/4		1/4	1		7	73		1775
655/2	0.5	115	115	1/8	1/8	6/8	3	1	1/8		1/8	1		7	49		1786
655/2	0.5	115	115	1/8	1/8	6/8	2	1	1/8		1/8	1		7	61		1781
328	0.5	115	115	1/4	1/4	6/8	3	1	1/8		1/8	1		3	57		1787
328	0.5	115	115	1/4	1/4	6/8	1	1	1/8		1/8	1		3	69		1776
328	0.5	115	115	1/4	1/4	6/8	2	1	1/8		1/8	1		3	69		1782
657/2	1.0	115	115	3/8	3/8	6/8	4	1	1/4		1/4	1		3	45		1792
657/2	0.5	115	115	3/8	3/8	6/8	3	1	1/8		1/8	1		2	50		1788
657/2	0.5	115	115	3/8	3/8	6/8	1	1	1/8		1/8	1		-1	65		1777
329	0.5	115	115	1/2	1/2	6/8	3	1	1/8		1/8	1		-1	53		1789
329	0.5	115	115	1/2	1/2	6/8	2	1	1/8		1/8	1		8	56		1783
329	0.5	115	115	1/2	1/2	6/8	1	1	1/8		1/8	1		2	62		1778
659/2	0.5	115	115	5/8	5/8	6/8	3	1	1/8		1/8	1		4	52		1790
659/2	0.5	115	115	5/8	5/8	6/8	2	1	1/8		1/8	1		8	56		1784
659/2	0.5	115	115	5/8	5/8	6/8	1	1	1/8		1/8	1		4	64		1779
330	1.0	116	116	0	0	6/8	4	1	1/4		1/4	1		3	45		1805
330	1.0	116	116	0	0	6/8	3	1	1/4		1/4	1		7	49		1801
330	1.0	116	116	0	0	6/8	1	1	1/4		1/4	1		4	64		1793
661/2	0.5	116	116	1/8	1/8	6/8	2	1	1/8		1/8	1		3	57		1797
331	0.5	116	116	1/4	1/4	6/8	3	1	1/8		1/8	1		2	50		1802
331	0.5	116	116	1/4	1/4	6/8	2	1	1/8		1/8	1		8	56		1798
331	0.5	116	116	1/4	1/4	6/8	1	1	1/8		1/8	1		-1	65		1794
663/2	1.0	116	116	3/8	3/8	6/8	4	1	1/4		1/4	1		3	45		1806
663/2	1.0	116	116	3/8	3/8	6/8	3	1	1/4		1/4	1		7	49		1803
663/2	1.0	116	116	3/8	3/8	6/8	1	1	1/4		1/4	1		4	64		1795
332	0.5	116	116	1/2	1/2	6/8	2	1	1/8		1/8	1		3	57		1799
665/2	0.5	116	116	5/8	5/8	6/8	3	1	1/8		1/8	1		2	50		1804
665/2	0.5	116	116	5/8	5/8	6/8	2	1	1/8		1/8	1		8	56		1800
665/2	0.5	116	116	5/8	5/8	6/8	1	1	1/8		1/8	1		-1	65		1796
333	1.0	117	117	0	0	6/8	4	1	1/4		1/4	1		3	45		1819
333	1.0	117	117	0	0	6/8	3	1	1/4		1/4	1		7	49		1815
333	1.0	117	117	0	0	6/8	1	1	1/4		1/4	1		4	64		1807
667/2	0.5	117	117	1/8	1/8	6/8	2	1	1/8		1/8	1		3	57		1811
334	0.5	117	117	1/4	1/4	6/8	3	1	1/8		1/8	1		2	50		1816
334	0.5	117	117	1/4	1/4	6/8	2	1	1/8		1/8	1		8	56		1812
334	0.5	117	117	1/4	1/4	6/8	1	1	1/8		1/8	1		-1	65		1808
669/2	1.0	117	117	3/8	3/8	6/8	4	1	1/4		1/4	1		3	45		1820
669/2	1.0	117	117	3/8	3/8	6/8	3	1	1/4		1/4	1		7	49		1817
669/2	1.0	117	117	3/8	3/8	6/8	1	1	1/4		1/4	1		4	64		1809
335	0.5	117	117	1/2	1/2	6/8	2	1	1/8		1/8	1		3	57		1813
671/2	0.5	117	117	5/8	5/8	6/8	3	1	1/8		1/8	1		2	50		1818
671/2	0.5	117	117	5/8	5/8	6/8	2	1	1/8		1/8	1		8	56		1814
671/2	0.5	117	117	5/8	5/8	6/8	1	1	1/8		1/8	1		-1	65		1810
336	1.0	118	118	0	0	6/8	4	1	1/4		1/4	1		3	45		1828
336	1.0	118	118	0	0	6/8	3	1	1/4		1/4	1		2	50		1827
336	1.0	118	118	0	0	6/8	2	1	1/4		1/4	1		3	57		1824
336	1.0	118	118	0	0	6/8	1	1	1/4		1/4	1		-1	65		1821
338	0.5	118	118	1/2	1/2	6/8	4	1	1/8		1/8	1		3	57		1829
338	0.5	118	118	1/2	1/2	6/8	2	1	1/8		1/8	1		2	62		1825
338	0.5	118	118	1/2	1/2	6/8	1	1	1/8		1/8	1		-1	65		1822
677/2	0.5	118	118	5/8	5/8	6/8	4	1	1/8		1/8	1		3	57		1830
677/2	0.5	118	118	5/8	5/8	6/8	2	1	1/8		1/8	1		2	62		1826
677/2	0.5	118	118	5/8	5/8	6/8	1	1	1/8		1/8	1		-1	65		1823
339	1.0	119	119	0	0	6/8	4	1	1/4		1/4	1		-2	58		1839
339	1.0	119	119	0	0	6/8	2	1	1/4		1/4	1		2	62		1834
339	1.0	119	119	0	0	6/8	1	1	1/4		1/4	1		-1	65		1831
341	0.5	119	119	1/2	1/2	6/8	3	1	1/8		1/8	1		-2	58		1837
341	0.5	119	119	1/2	1/2	6/8	4	1	1/8		1/8	1		-2	58		1840
341	0.5	119	119	1/2	1/2	6/8	2	1	1/8		1/8	1		2	62		1835
341	0.5	119	119	1/2	1/2	6/8	1	1	1/8		1/8	1		-1	65		1832
683/2	0.5	119	119	5/8	5/8	6/8	3	1	1/8		1/8	1		-2	58		1838
683/2	0.5	119	119	5/8	5/8	6/8	4	1	1/8		1/8	1		-2	58		1841
683/2	0.5	119	119	5/8	5/8	6/8	2	1	1/8		1/8	1		2	62		1836
683/2	0.5	119	119	5/8	5/8	6/8	1	1	1/8		1/8	1		-1	65		1833
342	1.0	120	120	0	0	6/8	4	1	1/4		1/4	1		-4	56		1855
342	1.0	120	120	0	0	6/8	3	1	1/4		1/4	1		-2	58		1854
342	1.5	120	120	0	0	6/8	2	1	3/8		1/4	3/2		-2	58		1852
342	1.0	120	120	0	0	6/8	2	2	1/4		1/4	1		2	62		1853
342	1.0	120	120	0	0	6/8	3	1	1/4		1/4	1		-1	65		1854
342	0.5	120	120	0	0	6/8	1	1	1/8		1/8	1		-2	70		1842
685/2	0.25	120	120	1/8	1/8	6/8	1	1	1/16		1/16	1		-2	70		1843
1371/4	0.25	120	120	3/16	3/16	6/8	1	1	1/16		1/16	1		0	72		1844
343	0.25	120	120	1/4	1/4	6/8	1	1	1/16		1/16	1		2	74		1845
1373/4	0.25	120	120	5/16	5/16	6/8	1	1	1/16		1/16	1		-3	75		1846
687/2	0.5	120	120	3/8	3/8	6/8	1	1	1/8		1/8	1		-1	77		1847
344	0.25	120	120	1/2	1/2	6/8	1	1	1/16		1/16	1		2	74		1848
1377/4	0.25	120	120	9/16	9/16	6/8	1	1	1/16		1/16	1		-3	75		1849
689/2	0.25	120	120	5/8	5/8	6/8	1	1	1/16		1/16	1		-1	77		1850
1379/4	0.25	120	120	11/16	11/16	6/8	1	1	1/16		1/16	1		1	79		1851
345	0.5	121	121	0	0	6/8	1	1	1/8		1/8	1		-4	80		1856
691/2	0.25	121	121	1/8	1/8	6/8	1	1	1/16		1/16	1		-1	77		1857
1383/4	0.25	121	121	3/16	3/16	6/8	1	1	1/16		1/16	1		1	79		1858
346	0.25	121	121	1/4	1/4	6/8	1	1	1/16		1/16	1		-4	80		1859
1385/4	0.25	121	121	5/16	5/16	6/8	1	1	1/16		1/16	1		-2	82		1860
693/2	0.25	121	121	3/8	3/8	6/8	1	1	1/16		1/16	1		0	84		1861
1387/4	0.25	121	121	7/16	7/16	6/8	1	1	1/16		1/16	1		-2	82		1862
347	0.25	121	121	1/2	1/2	6/8	1	1	1/16		1/16	1		0	84		1863
1389/4	0.25	121	121	9/16	9/16	6/8	4	1	1/16		1/16	1		0	48		1867
1389/4	0.25	121	121	9/16	9/16	6/8	1	1	1/16		1/16	1		2	86		1864
695/2	0.25	121	121	5/8	5/8	6/8	4	1	1/16		1/16	1		-2	46		1868
695/2	0.25	121	121	5/8	5/8	6/8	1	1	1/16		1/16	1		-3	87		1865
1391/4	0.25	121	121	11/16	11/16	6/8	4	1	1/16		1/16	1		-4	44		1869
1391/4	0.25	121	121	11/16	11/16	6/8	1	1	1/16		1/16	1		-1	89		1866
348	0.0	122	122	0	0	6/8	1	1	0	grace16	1/16	1		-3	87		1870
348	0.0	122	122	0	0	6/8	1	1	0	grace16	1/16	1		-1	89		1871
348	1.0	122	122	0	0	6/8	4	1	1/4		1/4	1		1	43		1883
348	1.5	122	122	0	0	6/8	2	1	3/8		1/4	3/2		-2	58		1878
348	0.5	122	122	0	0	6/8	1	1	1/8		1/8	1		1	91		1872
697/2	0.5	122	122	1/8	1/8	6/8	1	1	1/8		1/8	1		-1	89		1873
349	0.5	122	122	1/4	1/4	6/8	1	1	1/8		1/8	1		-3	87		1874
699/2	1.0	122	122	3/8	3/8	6/8	4	1	1/4		1/4	1		-4	44		1884
699/2	0.5	122	122	3/8	3/8	6/8	2	1	1/8		1/8	1		5	59		1879
699/2	0.5	122	122	3/8	3/8	6/8	1	1	1/8		1/8	1		2	86		1875
350	0.5	122	122	1/2	1/2	6/8	2	1	1/8		1/8	1		0	60		1880
350	0.5	122	122	1/2	1/2	6/8	1	1	1/8		1/8	1		-3	87		1876
701/2	0.5	122	122	5/8	5/8	6/8	3	1	1/8		1/8	1		-4	56		1882
701/2	0.5	122	122	5/8	5/8	6/8	2	1	1/8		1/8	1		0	60		1881
701/2	0.5	122	122	5/8	5/8	6/8	1	1	1/8		1/8	1		0	84		1877
351	1.5	123	123	0	0	6/8	4	1	3/8		1/4	3/2		-2	46		1899
351	0.5	123	123	0	0	6/8	3	1	1/8		1/8	1		-1	53		1895
351	0.5	123	123	0	0	6/8	2	1	1/8		1/8	1		2	62		1891
351	1.5	123	123	0	0	6/8	1	1	3/8		1/4	3/2	1	-2	82		1885
703/2	0.5	123	123	1/8	1/8	6/8	3	1	1/8		1/8	1		1	55		1896
703/2	0.5	123	123	1/8	1/8	6/8	2	1	1/8		1/8	1		-3	63		1892
352	0.5	123	123	1/4	1/4	6/8	3	1	1/8		1/8	1		-4	56		1897
352	0.5	123	123	1/4	1/4	6/8	2	1	1/8		1/8	1		-1	65		1893
705/2	0.5	123	123	3/8	3/8	6/8	4	1	1/8		1/8	1		-3	51		1900
705/2	1.0	123	123	3/8	3/8	6/8	3	1	1/4		1/4	1		1	55		1898
705/2	1.0	123	123	3/8	3/8	6/8	2	1	1/4		1/4	1		-3	63		1894
705/2	0.5	123	123	3/8	3/8	6/8	1	1	1/8		1/8	1	-1	-2	82		1886
353	0.25	123	123	1/2	1/2	6/8	4	1	1/16		1/16	1		2	50		1901
353	0.25	123	123	1/2	1/2	6/8	1	1	1/16		1/16	1		0	84		1887
1413/4	0.25	123	123	9/16	9/16	6/8	4	1	1/16		1/16	1		0	48		1902
1413/4	0.25	123	123	9/16	9/16	6/8	1	1	1/16		1/16	1		2	86		1888
707/2	0.25	123	123	5/8	5/8	6/8	4	1	1/16		1/16	1		-2	46		1903
707/2	0.25	123	123	5/8	5/8	6/8	1	1	1/16		1/16	1		-3	87		1889
1415/4	0.25	123	123	11/16	11/16	6/8	4	1	1/16		1/16	1		-4	44		1904
1415/4	0.25	123	123	11/16	11/16	6/8	1	1	1/16		1/16	1		-1	89		1890
354	0.0	124	124	0	0	6/8	1	1	0	grace16	1/16	1		-3	87		1905
354	0.0	124	124	0	0	6/8	1	1	0	grace16	1/16	1		-1	89		1906
354	1.0	124	124	0	0	6/8	4	1	1/4		1/4	1		1	43		1918
354	1.5	124	124	0	0	6/8	2	1	3/8		1/4	3/2		-2	58		1913
354	0.5	124	124	0	0	6/8	1	1	1/8		1/8	1		1	91		1907
709/2	0.5	124	124	1/8	1/8	6/8	1	1	1/8		1/8	1		-1	89		1908
355	0.5	124	124	1/4	1/4	6/8	1	1	1/8		1/8	1		-3	87		1909
711/2	1.0	124	124	3/8	3/8	6/8	4	1	1/4		1/4	1		-4	44		1919
711/2	0.5	124	124	3/8	3/8	6/8	2	1	1/8		1/8	1		5	59		1914
711/2	0.5	124	124	3/8	3/8	6/8	1	1	1/8		1/8	1		2	86		1910
356	0.5	124	124	1/2	1/2	6/8	2	1	1/8		1/8	1		0	60		1915
356	0.5	124	124	1/2	1/2	6/8	1	1	1/8		1/8	1		-3	87		1911
713/2	0.5	124	124	5/8	5/8	6/8	3	1	1/8		1/8	1		-4	56		1917
713/2	0.5	124	124	5/8	5/8	6/8	2	1	1/8		1/8	1		0	60		1916
713/2	0.5	124	124	5/8	5/8	6/8	1	1	1/8		1/8	1		0	84		1912
357	1.5	125	125	0	0	6/8	4	1	3/8		1/4	3/2		-2	46		1937
357	0.5	125	125	0	0	6/8	3	1	1/8		1/8	1		-1	53		1932
357	0.5	125	125	0	0	6/8	2	1	1/8		1/8	1		2	62		1927
357	1.5	125	125	0	0	6/8	1	1	3/8		1/4	3/2	1	-2	82		1920
715/2	0.5	125	125	1/8	1/8	6/8	3	1	1/8		1/8	1		1	55		1933
715/2	0.5	125	125	1/8	1/8	6/8	2	1	1/8		1/8	1		-3	63		1928
358	0.5	125	125	1/4	1/4	6/8	3	1	1/8		1/8	1		-4	56		1934
358	0.5	125	125	1/4	1/4	6/8	2	1	1/8		1/8	1		-1	65		1929
717/2	1.5	125	125	3/8	3/8	6/8	4	1	3/8		1/4	3/2		-2	46		1938
717/2	1.0	125	125	3/8	3/8	6/8	3	1	1/4		1/4	1		-2	58		1935
717/2	1.0	125	125	3/8	3/8	6/8	2	1	1/4		1/4	1		1	67		1930
717/2	0.25	125	125	3/8	3/8	6/8	1	1	1/16		1/16	1	-1	-2	82		1921
1435/4	0.25	125	125	7/16	7/16	6/8	1	1	1/16		1/16	1		-4	80		1922
359	0.25	125	125	1/2	1/2	6/8	1	1	1/16		1/16	1		1	79		1923
1437/4	0.25	125	125	9/16	9/16	6/8	1	1	1/16		1/16	1		-4	80		1924
719/2	0.5	125	125	5/8	5/8	6/8	3	1	1/8		1/8	1		-4	56		1936
719/2	0.5	125	125	5/8	5/8	6/8	2	1	1/8		1/8	1		-1	65		1931
719/2	0.25	125	125	5/8	5/8	6/8	1	1	1/16		1/16	1		-1	77		1925
1439/4	0.25	125	125	11/16	11/16	6/8	1	1	1/16		1/16	1		1	79		1926
360	1.0	126	126	0	0	6/8	4	1	1/4		1/4	1		-3	39		1963
360	0.5	126	126	0	0	6/8	3	1	1/8		1/8	1		1	55		1957
360	0.5	126	126	0	0	6/8	2	1	1/8		1/8	1		-3	63		1951
360	0.25	126	126	0	0	6/8	1	1	1/16		1/16	1		-3	75		1939
1441/4	0.25	126	126	1/16	1/16	6/8	1	1	1/16		1/16	1		2	74		1940
721/2	0.5	126	126	1/8	1/8	6/8	3	1	1/8		1/8	1		-2	58		1958
721/2	0.5	126	126	1/8	1/8	6/8	2	1	1/8		1/8	1		1	67		1952
721/2	0.25	126	126	1/8	1/8	6/8	1	1	1/16		1/16	1		-3	75		1941
1443/4	0.25	126	126	3/16	3/16	6/8	1	1	1/16		1/16	1		-1	77		1942
361	0.5	126	126	1/4	1/4	6/8	3	1	1/8		1/8	1		1	55		1959
361	0.5	126	126	1/4	1/4	6/8	2	1	1/8		1/8	1		-3	63		1953
361	0.25	126	126	1/4	1/4	6/8	1	1	1/16		1/16	1		1	79		1943
1445/4	0.25	126	126	5/16	5/16	6/8	1	1	1/16		1/16	1		-4	80		1944
723/2	1.0	126	126	3/8	3/8	6/8	4	1	1/4		1/4	1		-3	39		1964
723/2	0.5	126	126	3/8	3/8	6/8	3	1	1/8		1/8	1		2	62		1960
723/2	0.5	126	126	3/8	3/8	6/8	2	1	1/8		1/8	1		-1	65		1954
723/2	0.25	126	126	3/8	3/8	6/8	1	1	1/16		1/16	1		-1	77		1945
1447/4	0.25	126	126	7/16	7/16	6/8	1	1	1/16		1/16	1		1	79		1946
362	0.5	126	126	1/2	1/2	6/8	3	1	1/8		1/8	1		-2	58		1961
362	0.5	126	126	1/2	1/2	6/8	2	1	1/8		1/8	1		2	62		1955
362	0.25	126	126	1/2	1/2	6/8	1	1	1/16		1/16	1		-4	80		1947
1449/4	0.25	126	126	9/16	9/16	6/8	1	1	1/16		1/16	1		-2	82		1948
725/2	0.5	126	126	5/8	5/8	6/8	3	1	1/8		1/8	1		-1	65		1962
725/2	0.5	126	126	5/8	5/8	6/8	2	1	1/8		1/8	1		-4	68		1956
725/2	0.25	126	126	5/8	5/8	6/8	1	1	1/16		1/16	1		1	79		1949
1451/4	0.25	126	126	11/16	11/16	6/8	1	1	1/16		1/16	1		-4	80		1950
363	1.0	127	127	0	0	6/8	4	1	1/4		1/4	1		-3	39		1989
363	0.5	127	127	0	0	6/8	3	1	1/8		1/8	1		-3	63		1983
363	0.5	127	127	0	0	6/8	2	1	1/8		1/8	1		1	67		1977
363	0.25	127	127	0	0	6/8	1	1	1/16		1/16	1		-2	82		1965
1453/4	0.25	127	127	1/16	1/16	6/8	1	1	1/16		1/16	1		0	84		1966
727/2	0.5	127	127	1/8	1/8	6/8	3	1	1/8		1/8	1		-2	58		1984
727/2	0.5	127	127	1/8	1/8	6/8	2	1	1/8		1/8	1		-3	63		1978
727/2	0.25	127	127	1/8	1/8	6/8	1	1	1/16		1/16	1		2	86		1967
1455/4	0.25	127	127	3/16	3/16	6/8	1	1	1/16		1/16	1		-3	87		1968
364	0.5	127	127	1/4	1/4	6/8	3	1	1/8		1/8	1		1	67		1985
364	0.5	127	127	1/4	1/4	6/8	2	1	1/8		1/8	1		-2	70		1979
364	0.25	127	127	1/4	1/4	6/8	1	1	1/16		1/16	1		-1	89		1969
1457/4	0.25	127	127	5/16	5/16	6/8	1	1	1/16		1/16	1		1	91		1970
729/2	1.0	127	127	3/8	3/8	6/8	4	1	1/4		1/4	1		-3	39		1990
729/2	0.5	127	127	3/8	3/8	6/8	3	1	1/8		1/8	1		2	62		1986
729/2	0.5	127	127	3/8	3/8	6/8	2	1	1/8		1/8	1		-1	65		1980
729/2	0.25	127	127	3/8	3/8	6/8	1	1	1/16		1/16	1		-4	92		1971
