quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
626	0.5	314	314	0	0	2/4	2	1	1/8		1/8	1		2	62		3055
626	0.5	314	314	0	0	2/4	1	1	1/8		1/8	1		2	74		3054
1253/2	0.5	314	314	1/8	1/8	2/4	4	1	1/8		1/8	1		2	50		3060
1253/2	1.0	314	314	1/8	1/8	2/4	2	1	1/4		1/4	1		2	62		3056
627	0.5	314	314	1/4	1/4	2/4	4	1	1/8		1/8	1		1	55		3061
1255/2	0.5	314	314	3/8	3/8	2/4	4	1	1/8		1/8	1		3	57		3062
1255/2	0.5	314	314	3/8	3/8	2/4	2	1	1/8		1/8	1	1	2	62		3057
628	0.5	315	315	0	0	2/4	4	1	1/8		1/8	1		5	59		3069
628	0.5	315	315	0	0	2/4	2	1	1/8		1/8	1	-1	2	62		3063
1257/2	0.5	315	315	1/8	1/8	2/4	4	1	1/8		1/8	1		10	58		3070
1257/2	0.5	315	315	1/8	1/8	2/4	2	1	1/8		1/8	1		2	62		3064
629	0.5	315	315	1/4	1/4	2/4	4	1	1/8		1/8	1		5	59		3071
629	0.25	315	315	1/4	1/4	2/4	2	1	1/16		1/16	1		4	64		3065
2517/4	0.25	315	315	5/16	5/16	2/4	2	1	1/16		1/16	1		2	62		3066
1259/2	0.5	315	315	3/8	3/8	2/4	4	1	1/8		1/8	1		5	59		3072
1259/2	0.25	315	315	3/8	3/8	2/4	2	1	1/16		1/16	1		0	60		3067
2519/4	0.25	315	315	7/16	7/16	2/4	2	1	1/16		1/16	1		2	62		3068
630	0.5	316	316	0	0	2/4	3	1	1/8		1/8	1		0	48		3078
630	1.0	316	316	0	0	2/4	4	1	1/4		1/4	1		0	60		3082
630	1.0	316	316	0	0	2/4	2	1	1/4		1/4	1		4	64		3077
630	0.5	316	316	0	0	2/4	1	1	1/8		1/8	1		4	76		3073
1261/2	0.5	316	316	1/8	1/8	2/4	3	1	1/8		1/8	1		4	52		3079
1261/2	0.5	316	316	1/8	1/8	2/4	1	1	1/8		1/8	1		0	72		3074
631	0.5	316	316	1/4	1/4	2/4	3	1	1/8		1/8	1		1	55		3080
631	0.5	316	316	1/4	1/4	2/4	1	1	1/8		1/8	1		1	67		3075
1263/2	0.5	316	316	3/8	3/8	2/4	3	1	1/8		1/8	1		5	59		3081
1263/2	0.5	316	316	3/8	3/8	2/4	1	1	1/8		1/8	1		4	64		3076
632	0.5	317	317	0	0	2/4	3	1	1/8		1/8	1		0	60		3089
632	0.5	317	317	0	0	2/4	1	1	1/8		1/8	1		4	64		3083
1265/2	0.5	317	317	1/8	1/8	2/4	3	1	1/8		1/8	1		0	60		3090
1265/2	0.5	317	317	1/8	1/8	2/4	1	1	1/8		1/8	1		4	64		3084
633	0.5	317	317	1/4	1/4	2/4	3	1	1/8		1/8	1		0	60		3091
633	0.25	317	317	1/4	1/4	2/4	1	1	1/16		1/16	1		6	66		3085
2533/4	0.25	317	317	5/16	5/16	2/4	1	1	1/16		1/16	1		4	64		3086
1267/2	0.5	317	317	3/8	3/8	2/4	3	1	1/8		1/8	1		0	60		3092
1267/2	0.25	317	317	3/8	3/8	2/4	1	1	1/16		1/16	1		9	63		3087
2535/4	0.25	317	317	7/16	7/16	2/4	1	1	1/16		1/16	1		4	64		3088
634	1.0	318	318	0	0	2/4	4	1	1/4		1/4	1		2	50		3102
634	1.0	318	318	0	0	2/4	3	1	1/4		1/4	1		0	60		3100
634	0.5	318	318	0	0	2/4	1	1	1/8		1/8	1		6	66		3093
1269/2	0.5	318	318	1/8	1/8	2/4	1	1	1/8		1/8	1		6	66		3094
635	1.0	318	318	1/4	1/4	2/4	3	1	1/4		1/4	1		3	57		3101
635	1.0	318	318	1/4	1/4	2/4	2	1	1/4		1/4	1		0	60		3099
635	0.25	318	318	1/4	1/4	2/4	1	1	1/16		1/16	1		1	67		3095
2541/4	0.25	318	318	5/16	5/16	2/4	1	1	1/16		1/16	1		6	66		3096
1271/2	0.25	318	318	3/8	3/8	2/4	1	1	1/16		1/16	1		4	64		3097
2543/4	0.25	318	318	7/16	7/16	2/4	1	1	1/16		1/16	1		6	66		3098
636	1.0	319	319	0	0	2/4	4	1	1/4		1/4	1		2	50		3111
636	0.5	319	319	0	0	2/4	1	1	1/8		1/8	1		1	67		3103
1273/2	0.5	319	319	1/8	1/8	2/4	1	1	1/8		1/8	1		1	67		3104
637	1.0	319	319	1/4	1/4	2/4	3	1	1/4		1/4	1		1	55		3110
637	1.0	319	319	1/4	1/4	2/4	2	1	1/4		1/4	1		5	59		3109
637	0.25	319	319	1/4	1/4	2/4	1	1	1/16		1/16	1		3	69		3105
2549/4	0.25	319	319	5/16	5/16	2/4	1	1	1/16		1/16	1		1	67		3106
1275/2	0.25	319	319	3/8	3/8	2/4	1	1	1/16		1/16	1		6	66		3107
2551/4	0.25	319	319	7/16	7/16	2/4	1	1	1/16		1/16	1		1	67		3108
638	1.0	320	320	0	0	2/4	4	1	1/4		1/4	1		2	50		3120
638	0.5	320	320	0	0	2/4	1	1	1/8		1/8	1		3	69		3112
1277/2	0.5	320	320	1/8	1/8	2/4	1	1	1/8		1/8	1		3	69		3113
639	1.0	320	320	1/4	1/4	2/4	3	1	1/4		1/4	1		6	54		3119
639	1.0	320	320	1/4	1/4	2/4	2	1	1/4		1/4	1		3	57		3118
639	0.25	320	320	1/4	1/4	2/4	1	1	1/16		1/16	1		5	71		3114
2557/4	0.25	320	320	5/16	5/16	2/4	1	1	1/16		1/16	1		3	69		3115
1279/2	0.25	320	320	3/8	3/8	2/4	1	1	1/16		1/16	1		8	68		3116
2559/4	0.25	320	320	7/16	7/16	2/4	1	1	1/16		1/16	1		3	69		3117
640	1.0	321	321	0	0	2/4	4	1	1/4		1/4	1		2	50		3129
640	0.5	321	321	0	0	2/4	1	1	1/8		1/8	1		5	71		3121
1281/2	0.5	321	321	1/8	1/8	2/4	1	1	1/8		1/8	1		5	71		3122
641	1.0	321	321	1/4	1/4	2/4	3	1	1/4		1/4	1		4	52		3128
641	1.0	321	321	1/4	1/4	2/4	2	1	1/4		1/4	1		1	67		3127
641	0.25	321	321	1/4	1/4	2/4	1	1	1/16		1/16	1		0	72		3123
2565/4	0.25	321	321	5/16	5/16	2/4	1	1	1/16		1/16	1		5	71		3124
1283/2	0.25	321	321	3/8	3/8	2/4	1	1	1/16		1/16	1		3	69		3125
2567/4	0.25	321	321	7/16	7/16	2/4	1	1	1/16		1/16	1		5	71		3126
642	2.0	322	322	0	0	2/4	4	1	1/2		1/2	1		2	38		3134
642	2.0	322	322	0	0	2/4	3	1	1/2		1/2	1		2	50		3133
642	1.0	322	322	0	0	2/4	2	1	1/4		1/4	1		6	66		3132
642	1.0	322	322	0	0	2/4	1	1	1/4		1/4	1		0	72		3130
643	1.0	322	322	1/4	1/4	2/4	1	1	1/4		1/4	1		3	69		3131
644	1.0	323	323	0	0	2/4	4	1	1/4		1/4	1		-3	39		3140
644	1.0	323	323	0	0	2/4	3	1	1/4		1/4	1		-3	51		3138
644	1.0	323	323	0	0	2/4	2	1	1/4		1/4	1		0	60		3136
644	2.0	323	323	0	0	2/4	1	1	1/2		1/2	1		6	66		3135
645	1.0	323	323	1/4	1/4	2/4	4	1	1/4		1/4	1		0	36		3141
645	1.0	323	323	1/4	1/4	2/4	3	1	1/4		1/4	1		0	48		3139
645	1.0	323	323	1/4	1/4	2/4	2	1	1/4		1/4	1		3	57		3137
646	2.0	324	324	0	0	2/4	4	1	1/2		1/2	1		2	38		3146
646	2.0	324	324	0	0	2/4	3	1	1/2		1/2	1		2	50		3145
646	2.0	324	324	0	0	2/4	2	1	1/2		1/2	1		6	66		3144
646	1.0	324	324	0	0	2/4	1	1	1/4		1/4	1		6	78		3142
647	1.0	324	324	1/4	1/4	2/4	1	1	1/4		1/4	1		0	72		3143
648	1.0	325	325	0	0	2/4	4	1	1/4		1/4	1		-3	39		3152
648	1.0	325	325	0	0	2/4	3	1	1/4		1/4	1		-3	51		3150
648	1.0	325	325	0	0	2/4	2	1	1/4		1/4	1		0	60		3148
648	2.0	325	325	0	0	2/4	1	1	1/2		1/2	1		3	69		3147
649	1.0	325	325	1/4	1/4	2/4	4	1	1/4		1/4	1		0	36		3153
649	1.0	325	325	1/4	1/4	2/4	3	1	1/4		1/4	1		0	48		3151
649	1.0	325	325	1/4	1/4	2/4	2	1	1/4		1/4	1		3	57		3149
650	2.0	326	326	0	0	2/4	4	1	1/2		1/2	1		2	38		3158
650	2.0	326	326	0	0	2/4	3	1	1/2		1/2	1		2	50		3157
650	2.0	326	326	0	0	2/4	2	1	1/2		1/2	1		6	66		3156
650	1.0	326	326	0	0	2/4	1	1	1/4		1/4	1		3	81		3154
651	1.0	326	326	1/4	1/4	2/4	1	1	1/4		1/4	1		6	78		3155
652	1.0	327	327	0	0	2/4	4	1	1/4		1/4	1		-5	37		3164
652	1.0	327	327	0	0	2/4	3	1	1/4		1/4	1		-3	51		3162
652	1.0	327	327	0	0	2/4	2	1	1/4		1/4	1		0	60		3160
652	2.0	327	327	0	0	2/4	1	1	1/2		1/2	1		0	72		3159
653	1.0	327	327	1/4	1/4	2/4	4	1	1/4		1/4	1		0	36		3165
653	1.0	327	327	1/4	1/4	2/4	3	1	1/4		1/4	1		0	48		3163
653	1.0	327	327	1/4	1/4	2/4	2	1	1/4		1/4	1		3	57		3161
654	2.0	328	328	0	0	2/4	4	1	1/2		1/2	1		2	38		3170
654	2.0	328	328	0	0	2/4	3	1	1/2		1/2	1		2	50		3169
654	2.0	328	328	0	0	2/4	2	1	1/2		1/2	1		6	66		3168
654	1.0	328	328	0	0	2/4	1	1	1/4		1/4	1		0	84		3166
655	1.0	328	328	1/4	1/4	2/4	1	1	1/4		1/4	1		3	81		3167
656	1.0	329	329	0	0	2/4	4	1	1/4		1/4	1		-3	39		3176
656	1.0	329	329	0	0	2/4	3	1	1/4		1/4	1		-3	51		3174
656	1.0	329	329	0	0	2/4	2	1	1/4		1/4	1		0	60		3172
656	2.0	329	329	0	0	2/4	1	1	1/2		1/2	1		6	78		3171
657	1.0	329	329	1/4	1/4	2/4	4	1	1/4		1/4	1		0	36		3177
657	1.0	329	329	1/4	1/4	2/4	3	1	1/4		1/4	1		0	48		3175
657	1.0	329	329	1/4	1/4	2/4	2	1	1/4		1/4	1		3	57		3173
658	0.5	330	330	0	0	2/4	4	1	1/8		1/8	1		7	37		3187
658	0.5	330	330	0	0	2/4	3	1	1/8		1/8	1		7	49		3183
658	2.0	330	330	0	0	2/4	2	1	1/2		1/2	1	1	-2	58		3182
658	2.0	330	330	0	0	2/4	2	1	1/2		1/2	1	1	1	67		3182
658	0.5	330	330	0	0	2/4	1	1	1/8		1/8	1		-2	82		3178
1317/2	0.5	330	330	1/8	1/8	2/4	4	1	1/8		1/8	1		4	40		3188
1317/2	0.5	330	330	1/8	1/8	2/4	3	1	1/8		1/8	1		4	52		3184
1317/2	0.5	330	330	1/8	1/8	2/4	1	1	1/8		1/8	1		1	79		3179
659	0.5	330	330	1/4	1/4	2/4	4	1	1/8		1/8	1		1	43		3189
659	0.5	330	330	1/4	1/4	2/4	3	1	1/8		1/8	1		1	55		3185
659	0.5	330	330	1/4	1/4	2/4	1	1	1/8		1/8	1		4	76		3180
1319/2	0.5	330	330	3/8	3/8	2/4	4	1	1/8		1/8	1		-2	46		3190
1319/2	0.5	330	330	3/8	3/8	2/4	3	1	1/8		1/8	1		-2	58		3186
1319/2	0.5	330	330	3/8	3/8	2/4	1	1	1/8		1/8	1		7	73		3181
660	0.5	331	331	0	0	2/4	4	1	1/8		1/8	1		7	49		3203
660	0.5	331	331	0	0	2/4	2	1	1/8		1/8	1	-1	-2	58		3195
660	0.5	331	331	0	0	2/4	3	1	1/8		1/8	1		7	61		3199
660	0.5	331	331	0	0	2/4	2	1	1/8		1/8	1	-1	1	67		3195
660	0.5	331	331	0	0	2/4	1	1	1/8		1/8	1		-2	70		3191
1321/2	0.5	331	331	1/8	1/8	2/4	4	1	1/8		1/8	1		4	52		3204
1321/2	0.5	331	331	1/8	1/8	2/4	2	1	1/8		1/8	1		-2	58		3196
1321/2	0.5	331	331	1/8	1/8	2/4	3	1	1/8		1/8	1		4	64		3200
1321/2	0.5	331	331	1/8	1/8	2/4	1	1	1/8		1/8	1		1	67		3192
1321/2	0.5	331	331	1/8	1/8	2/4	2	1	1/8		1/8	1		1	67		3196
661	0.5	331	331	1/4	1/4	2/4	4	1	1/8		1/8	1		1	55		3205
661	0.5	331	331	1/4	1/4	2/4	2	1	1/8		1/8	1		-2	58		3197
661	0.5	331	331	1/4	1/4	2/4	1	1	1/8		1/8	1		4	64		3193
661	0.5	331	331	1/4	1/4	2/4	2	1	1/8		1/8	1		1	67		3197
661	0.5	331	331	1/4	1/4	2/4	3	1	1/8		1/8	1		1	67		3201
1323/2	0.5	331	331	3/8	3/8	2/4	4	1	1/8		1/8	1		4	52		3206
1323/2	0.5	331	331	3/8	3/8	2/4	2	1	1/8		1/8	1		-2	58		3198
1323/2	0.5	331	331	3/8	3/8	2/4	1	1	1/8		1/8	1		7	61		3194
1323/2	0.5	331	331	3/8	3/8	2/4	3	1	1/8		1/8	1		4	64		3202
1323/2	0.5	331	331	3/8	3/8	2/4	2	1	1/8		1/8	1		1	67		3198
662	0.5	332	332	0	0	2/4	4	1	1/8		1/8	1		2	50		3218
662	0.5	332	332	0	0	2/4	2	1	1/8		1/8	1		5	59		3210
662	0.5	332	332	0	0	2/4	3	1	1/8		1/8	1		2	62		3214
662	1.5	332	332	0	0	2/4	1	1	3/8		1/4	3/2		2	62		3207
662	0.5	332	332	0	0	2/4	2	1	1/8		1/8	1		1	67		3210
1325/2	0.5	332	332	1/8	1/8	2/4	4	1	1/8		1/8	1		2	50		3219
1325/2	0.5	332	332	1/8	1/8	2/4	3	1	1/8		1/8	1		1	55		3215
1325/2	0.5	332	332	1/8	1/8	2/4	2	1	1/8		1/8	1		5	59		3211
663	0.5	332	332	1/4	1/4	2/4	4	1	1/8		1/8	1		2	50		3220
663	0.5	332	332	1/4	1/4	2/4	3	1	1/8		1/8	1		1	55		3216
663	0.5	332	332	1/4	1/4	2/4	2	1	1/8		1/8	1		5	59		3212
1327/2	0.5	332	332	3/8	3/8	2/4	4	1	1/8		1/8	1		2	50		3221
1327/2	0.5	332	332	3/8	3/8	2/4	3	1	1/8		1/8	1		1	55		3217
1327/2	0.25	332	332	3/8	3/8	2/4	1	1	1/16		1/16	1		5	59		3208
1327/2	0.5	332	332	3/8	3/8	2/4	2	1	1/8		1/8	1		5	59		3213
2655/4	0.25	332	332	7/16	7/16	2/4	1	1	1/16		1/16	1		1	55		3209
664	0.5	333	333	0	0	2/4	4	1	1/8		1/8	1		2	50		3231
664	0.5	333	333	0	0	2/4	3	1	1/8		1/8	1		6	54		3227
664	2.0	333	333	0	0	2/4	1	1	1/2		1/2	1		3	57		3222
664	0.5	333	333	0	0	2/4	2	1	1/8		1/8	1		0	60		3223
1329/2	0.5	333	333	1/8	1/8	2/4	4	1	1/8		1/8	1		2	50		3232
1329/2	0.5	333	333	1/8	1/8	2/4	3	1	1/8		1/8	1		6	54		3228
1329/2	0.5	333	333	1/8	1/8	2/4	2	1	1/8		1/8	1		0	60		3224
665	0.5	333	333	1/4	1/4	2/4	4	1	1/8		1/8	1		2	50		3233
665	0.5	333	333	1/4	1/4	2/4	3	1	1/8		1/8	1		6	54		3229
665	0.5	333	333	1/4	1/4	2/4	2	1	1/8		1/8	1		0	60		3225
1331/2	0.5	333	333	3/8	3/8	2/4	4	1	1/8		1/8	1		2	50		3234
1331/2	0.5	333	333	3/8	3/8	2/4	3	1	1/8		1/8	1		6	54		3230
1331/2	0.5	333	333	3/8	3/8	2/4	2	1	1/8		1/8	1		0	60		3226
666	2.0	334	334	0	0	2/4	4	1	1/2		1/2	1		2	62		3237
666	1.0	334	334	0	0	2/4	1	1	1/4		1/4	1		0	72		3235
667	1.0	334	334	1/4	1/4	2/4	1	1	1/4		1/4	1		3	69		3236
668	1.0	335	335	0	0	2/4	4	1	1/4		1/4	1		-3	63		3241
668	2.0	335	335	0	0	2/4	1	1	1/2		1/2	1		6	66		3238
668	1.0	335	335	0	0	2/4	3	1	1/4		1/4	1		0	72		3239
669	1.0	335	335	1/4	1/4	2/4	4	1	1/4		1/4	1		0	60		3242
669	1.0	335	335	1/4	1/4	2/4	3	1	1/4		1/4	1		3	69		3240
670	2.0	336	336	0	0	2/4	4	1	1/2		1/2	1		2	62		3247
670	1.0	336	336	0	0	2/4	2	1	1/4		1/4	1		0	72		3245
670	1.0	336	336	0	0	2/4	1	1	1/4		1/4	1		6	78		3243
671	1.0	336	336	1/4	1/4	2/4	2	1	1/4		1/4	1		3	69		3246
671	1.0	336	336	1/4	1/4	2/4	1	1	1/4		1/4	1		0	72		3244
672	1.0	337	337	0	0	2/4	4	1	1/4		1/4	1		-3	63		3251
672	2.0	337	337	0	0	2/4	1	1	1/2		1/2	1		3	69		3248
672	1.0	337	337	0	0	2/4	3	1	1/4		1/4	1		0	72		3249
673	1.0	337	337	1/4	1/4	2/4	4	1	1/4		1/4	1		0	60		3252
673	1.0	337	337	1/4	1/4	2/4	3	1	1/4		1/4	1		3	69		3250
674	2.0	338	338	0	0	2/4	4	1	1/2		1/2	1		2	62		3257
674	1.0	338	338	0	0	2/4	2	1	1/4		1/4	1		0	72		3255
674	1.0	338	338	0	0	2/4	1	1	1/4		1/4	1		3	81		3253
675	1.0	338	338	1/4	1/4	2/4	2	1	1/4		1/4	1		3	69		3256
675	1.0	338	338	1/4	1/4	2/4	1	1	1/4		1/4	1		6	78		3254
676	1.0	339	339	0	0	2/4	4	1	1/4		1/4	1		-3	63		3261
676	1.0	339	339	0	0	2/4	3	1	1/4		1/4	1		0	72		3259
676	2.0	339	339	0	0	2/4	1	1	1/2		1/2	1		0	72		3258
677	1.0	339	339	1/4	1/4	2/4	4	1	1/4		1/4	1		0	60		3262
677	1.0	339	339	1/4	1/4	2/4	3	1	1/4		1/4	1		3	69		3260
678	1.0	340	340	0	0	2/4	4	1	1/4		1/4	1		2	62		3266
678	0.5	340	340	0	0	2/4	1	1	1/8		1/8	1		0	84		3263
1357/2	0.5	340	340	1/8	1/8	2/4	1	1	1/8		1/8	1		3	81		3264
679	0.5	340	340	1/4	1/4	2/4	4	1	1/8		1/8	1		-3	63		3267
679	1.0	340	340	1/4	1/4	2/4	1	1	1/4		1/4	1		6	78		3265
1359/2	0.5	340	340	3/8	3/8	2/4	4	1	1/8		1/8	1		0	60		3268
680	1.0	341	341	0	0	2/4	4	1	1/4		1/4	1		3	57		3275
680	1.0	341	341	0	0	2/4	3	1	1/4		1/4	1		0	60		3272
680	0.5	341	341	0	0	2/4	1	1	1/8		1/8	1		-3	87		3269
1361/2	0.5	341	341	1/8	1/8	2/4	1	1	1/8		1/8	1		0	84		3270
681	0.5	341	341	1/4	1/4	2/4	4	1	1/8		1/8	1		0	60		3276
681	0.5	341	341	1/4	1/4	2/4	3	1	1/8		1/8	1		-3	63		3273
681	1.0	341	341	1/4	1/4	2/4	1	1	1/4		1/4	1		3	81		3271
1363/2	0.5	341	341	3/8	3/8	2/4	4	1	1/8		1/8	1		3	57		3277
1363/2	0.5	341	341	3/8	3/8	2/4	3	1	1/8		1/8	1		0	60		3274
682	2.0	342	342	0	0	2/4	4	1	1/2		1/2	1	1	6	54		3284
682	2.0	342	342	0	0	2/4	3	1	1/2		1/2	1		3	57		3283
682	0.5	342	342	0	0	2/4	2	1	1/8		1/8	1		0	60		3279
682	2.0	342	342	0	0	2/4	1	1	1/2		1/2	1		-3	87		3278
1365/2	0.5	342	342	1/8	1/8	2/4	2	1	1/8		1/8	1		-1	65		3280
683	0.5	342	342	1/4	1/4	2/4	2	1	1/8		1/8	1		0	60		3281
1367/2	0.5	342	342	3/8	3/8	2/4	2	1	1/8		1/8	1		-1	65		3282
684	2.0	343	343	0	0	2/4	4	1	1/2		1/2	1	0	6	54		3294
684	2.0	343	343	0	0	2/4	3	1	1/2		1/2	1		-2	58		3293
684	0.5	343	343	0	0	2/4	2	1	1/8		1/8	1		2	62		3289
684	0.5	343	343	0	0	2/4	1	1	1/8		1/8	1		2	86		3285
1369/2	0.5	343	343	1/8	1/8	2/4	2	1	1/8		1/8	1		-1	65		3290
1369/2	0.5	343	343	1/8	1/8	2/4	1	1	1/8		1/8	1		7	85		3286
685	0.5	343	343	1/4	1/4	2/4	2	1	1/8		1/8	1		2	62		3291
685	0.5	343	343	1/4	1/4	2/4	1	1	1/8		1/8	1		2	86		3287
1371/2	0.5	343	343	3/8	3/8	2/4	2	1	1/8		1/8	1		-1	65		3292
1371/2	0.5	343	343	3/8	3/8	2/4	1	1	1/8		1/8	1		-2	82		3288
686	2.0	344	344	0	0	2/4	4	1	1/2		1/2	1	0	6	54		3302
686	2.0	344	344	0	0	2/4	3	1	1/2		1/2	1		0	60		3301
686	0.5	344	344	0	0	2/4	2	1	1/8		1/8	1		-3	63		3297
686	1.0	344	344	0	0	2/4	1	1	1/4		1/4	1		3	81		3295
1373/2	0.5	344	344	1/8	1/8	2/4	2	1	1/8		1/8	1		-1	65		3298
687	0.5	344	344	1/4	1/4	2/4	2	1	1/8		1/8	1		-3	63		3299
687	1.0	344	344	1/4	1/4	2/4	1	1	1/4		1/4	1		3	81		3296
1375/2	0.5	344	344	3/8	3/8	2/4	2	1	1/8		1/8	1		-1	65		3300
688	2.0	345	345	0	0	2/4	4	1	1/2		1/2	1	0	6	54		3311
688	2.0	345	345	0	0	2/4	3	1	1/2		1/2	1		-2	58		3310
688	0.5	345	345	0	0	2/4	2	1	1/8		1/8	1		2	62		3306
688	1.5	345	345	0	0	2/4	1	1	3/8		1/4	3/2		-2	82		3303
1377/2	0.5	345	345	1/8	1/8	2/4	2	1	1/8		1/8	1		-1	65		3307
689	0.5	345	345	1/4	1/4	2/4	2	1	1/8		1/8	1		2	62		3308
1379/2	0.5	345	345	3/8	3/8	2/4	2	1	1/8		1/8	1		-1	65		3309
1379/2	0.25	345	345	3/8	3/8	2/4	1	1	1/16		1/16	1		0	84		3304
2759/4	0.25	345	345	7/16	7/16	2/4	1	1	1/16		1/16	1		2	86		3305
690	2.0	346	346	0	0	2/4	4	1	1/2		1/2	1	0	6	54		3318
690	2.0	346	346	0	0	2/4	3	1	1/2		1/2	1		3	57		3317
690	0.5	346	346	0	0	2/4	2	1	1/8		1/8	1		0	60		3313
690	2.0	346	346	0	0	2/4	1	1	1/2		1/2	1		-3	87		3312
1381/2	0.5	346	346	1/8	1/8	2/4	2	1	1/8		1/8	1		-1	65		3314
691	0.5	346	346	1/4	1/4	2/4	2	1	1/8		1/8	1		0	60		3315
1383/2	0.5	346	346	3/8	3/8	2/4	2	1	1/8		1/8	1		-1	65		3316
692	2.0	347	347	0	0	2/4	4	1	1/2		1/2	1	0	6	54		3328
692	2.0	347	347	0	0	2/4	3	1	1/2		1/2	1		-2	58		3327
692	0.5	347	347	0	0	2/4	2	1	1/8		1/8	1		2	62		3323
692	0.5	347	347	0	0	2/4	1	1	1/8		1/8	1		2	86		3319
1385/2	0.5	347	347	1/8	1/8	2/4	2	1	1/8		1/8	1		-1	65		3324
1385/2	0.5	347	347	1/8	1/8	2/4	1	1	1/8		1/8	1		7	85		3320
693	0.5	347	347	1/4	1/4	2/4	2	1	1/8		1/8	1		2	62		3325
693	0.5	347	347	1/4	1/4	2/4	1	1	1/8		1/8	1		2	86		3321
1387/2	0.5	347	347	3/8	3/8	2/4	2	1	1/8		1/8	1		-1	65		3326
1387/2	0.5	347	347	3/8	3/8	2/4	1	1	1/8		1/8	1		-2	82		3322
694	2.0	348	348	0	0	2/4	4	1	1/2		1/2	1	-1	6	54		3336
694	2.0	348	348	0	0	2/4	3	1	1/2		1/2	1		0	60		3335
694	0.5	348	348	0	0	2/4	2	1	1/8		1/8	1		-3	63		3331
694	1.0	348	348	0	0	2/4	1	1	1/4		1/4	1		3	81		3329
1389/2	0.5	348	348	1/8	1/8	2/4	2	1	1/8		1/8	1		-1	65		3332
695	0.5	348	348	1/4	1/4	2/4	2	1	1/8		1/8	1		-3	63		3333
695	1.0	348	348	1/4	1/4	2/4	1	1	1/4		1/4	1		3	81		3330
1391/2	0.5	348	348	3/8	3/8	2/4	2	1	1/8		1/8	1		-1	65		3334
696	2.0	349	349	0	0	2/4	4	1	1/2		1/2	1	1	-2	46		3344
696	2.0	349	349	0	0	2/4	3	1	1/2		1/2	1		-2	58		3343
696	0.5	349	349	0	0	2/4	2	1	1/8		1/8	1		2	62		3339
696	1.5	349	349	0	0	2/4	1	1	3/8		1/4	3/2		-2	82		3337
1393/2	0.5	349	349	1/8	1/8	2/4	2	1	1/8		1/8	1		-1	65		3340
697	0.5	349	349	1/4	1/4	2/4	2	1	1/8		1/8	1		2	62		3341
1395/2	0.5	349	349	3/8	3/8	2/4	2	1	1/8		1/8	1		-1	65		3342
1395/2	0.5	349	349	3/8	3/8	2/4	1	1	1/8		1/8	1		3	81		3338
698	0.5	350	350	0	0	2/4	4	1	1/8		1/8	1	-1	-2	46		3354
698	0.5	350	350	0	0	2/4	3	1	1/8		1/8	1		-2	58		3350
698	0.5	350	350	0	0	2/4	2	1	1/8		1/8	1		2	62		3346
698	2.0	350	350	0	0	2/4	1	1	1/2		1/2	1	1	8	80		3345
1397/2	0.5	350	350	1/8	1/8	2/4	4	1	1/8		1/8	1		-2	58		3355
1397/2	0.5	350	350	1/8	1/8	2/4	3	1	1/8		1/8	1		2	62		3351
1397/2	0.5	350	350	1/8	1/8	2/4	2	1	1/8		1/8	1		-1	65		3347
699	0.5	350	350	1/4	1/4	2/4	4	1	1/8		1/8	1		-2	58		3356
699	0.5	350	350	1/4	1/4	2/4	3	1	1/8		1/8	1		2	62		3352
699	0.5	350	350	1/4	1/4	2/4	2	1	1/8		1/8	1		-1	65		3348
1399/2	0.5	350	350	3/8	3/8	2/4	4	1	1/8		1/8	1		-2	58		3357
1399/2	0.5	350	350	3/8	3/8	2/4	3	1	1/8		1/8	1		2	62		3353
1399/2	0.5	350	350	3/8	3/8	2/4	2	1	1/8		1/8	1		-1	65		3349
700	0.5	351	351	0	0	2/4	4	1	1/8		1/8	1		-2	58		3367
700	0.5	351	351	0	0	2/4	3	1	1/8		1/8	1		2	62		3363
700	0.5	351	351	0	0	2/4	2	1	1/8		1/8	1		-1	65		3359
700	2.0	351	351	0	0	2/4	1	1	1/2		1/2	1	-1	8	80		3358
1401/2	0.5	351	351	1/8	1/8	2/4	4	1	1/8		1/8	1		-2	58		3368
1401/2	0.5	351	351	1/8	1/8	2/4	3	1	1/8		1/8	1		2	62		3364
1401/2	0.5	351	351	1/8	1/8	2/4	2	1	1/8		1/8	1		-1	65		3360
701	0.5	351	351	1/4	1/4	2/4	4	1	1/8		1/8	1		-2	58		3369
701	0.5	351	351	1/4	1/4	2/4	3	1	1/8		1/8	1		2	62		3365
701	0.5	351	351	1/4	1/4	2/4	2	1	1/8		1/8	1		-1	65		3361
1403/2	0.5	351	351	3/8	3/8	2/4	4	1	1/8		1/8	1		-2	58		3370
1403/2	0.5	351	351	3/8	3/8	2/4	3	1	1/8		1/8	1		2	62		3366
1403/2	0.5	351	351	3/8	3/8	2/4	2	1	1/8		1/8	1		-1	65		3362
702	0.5	352	352	0	0	2/4	4	1	1/8		1/8	1		3	57		3382
702	0.5	352	352	0	0	2/4	3	1	1/8		1/8	1		2	62		3378
702	0.5	352	352	0	0	2/4	2	1	1/8		1/8	1		6	66		3374
702	1.5	352	352	0	0	2/4	1	1	3/8		1/4	3/2		3	81		3371
1405/2	0.5	352	352	1/8	1/8	2/4	4	1	1/8		1/8	1		3	57		3383
