mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
187	187	2205/4	0.25		9/16	9/16	6/8	2	1	1/16			1/16	1		5	71	B4	4	3801
187	187	1103/2	0.25		5/8	5/8	6/8	4	1	1/16			1/16	1		6	54	F#3	3	3819
187	187	1103/2	0.25		5/8	5/8	6/8	3	1	1/16			1/16	1		3	57	A3	3	3812
187	187	1103/2	0.25		5/8	5/8	6/8	2	1	1/16			1/16	1		3	69	A4	4	3802
187	187	1103/2	0.25		5/8	5/8	6/8	1	1	1/16			1/16	1		7	73	C#5	5	3792
187	187	2207/4	0.25		11/16	11/16	6/8	4	1	1/16			1/16	1		4	52	E3	3	3820
187	187	2207/4	0.25		11/16	11/16	6/8	3	1	1/16			1/16	1		8	56	G#3	3	3813
187	187	2207/4	0.25		11/16	11/16	6/8	2	1	1/16			1/16	1		8	68	G#4	4	3803
187	187	2207/4	0.25		11/16	11/16	6/8	1	1	1/16			1/16	1		7	73	C#5	5	3793
188	188	552	0.25		0	0	6/8	4	1	1/16			1/16	1		9	51	D#3	3	3853
188	188	552	0.25		0	0	6/8	3	1	1/16			1/16	1		6	54	F#3	3	3841
188	188	552	0.25		0	0	6/8	2	1	1/16			1/16	1		6	66	F#4	4	3829
188	188	552	1.0		0	0	6/8	1	1	1/4			1/4	1		7	73	C#5	5	3821
188	188	2209/4	0.25		1/16	1/16	6/8	4	1	1/16			1/16	1		4	52	E3	3	3854
188	188	2209/4	0.25		1/16	1/16	6/8	3	1	1/16			1/16	1		8	56	G#3	3	3842
188	188	2209/4	0.25		1/16	1/16	6/8	2	1	1/16			1/16	1		8	68	G#4	4	3830
188	188	1105/2	0.25		1/8	1/8	6/8	4	1	1/16			1/16	1		6	54	F#3	3	3855
188	188	1105/2	0.25		1/8	1/8	6/8	3	1	1/16			1/16	1		3	57	A3	3	3843
188	188	1105/2	0.25		1/8	1/8	6/8	2	1	1/16			1/16	1		3	69	A4	4	3831
188	188	2211/4	0.25		3/16	3/16	6/8	4	1	1/16			1/16	1		4	52	E3	3	3856
188	188	2211/4	0.25		3/16	3/16	6/8	3	1	1/16			1/16	1		8	56	G#3	3	3844
188	188	2211/4	0.25		3/16	3/16	6/8	2	1	1/16			1/16	1		8	68	G#4	4	3832
188	188	553	0.25		1/4	1/4	6/8	4	1	1/16			1/16	1		9	51	D#3	3	3857
188	188	553	0.25		1/4	1/4	6/8	3	1	1/16			1/16	1		6	54	F#3	3	3845
188	188	553	0.25		1/4	1/4	6/8	2	1	1/16			1/16	1		6	66	F#4	4	3833
188	188	553	0.5		1/4	1/4	6/8	1	1	1/8			1/8	1	1	5	71	B4	4	3822
188	188	2213/4	0.25		5/16	5/16	6/8	4	1	1/16			1/16	1		7	49	C#3	3	3858
188	188	2213/4	0.25		5/16	5/16	6/8	3	1	1/16			1/16	1		4	52	E3	3	3846
188	188	2213/4	0.25		5/16	5/16	6/8	2	1	1/16			1/16	1		4	64	E4	4	3834
188	188	1107/2	0.75		3/8	3/8	6/8	4	1	3/16			1/8	3/2		5	47	B2	2	3859
188	188	1107/2	0.25		3/8	3/8	6/8	3	1	1/16			1/16	1		9	51	D#3	3	3847
188	188	1107/2	0.25		3/8	3/8	6/8	2	1	1/16			1/16	1		9	63	D#4	4	3835
188	188	1107/2	0.25		3/8	3/8	6/8	1	1	1/16			1/16	1	-1	5	71	B4	4	3823
188	188	2215/4	0.25		7/16	7/16	6/8	3	1	1/16			1/16	1		5	59	B3	3	3848
188	188	2215/4	0.25		7/16	7/16	6/8	2	1	1/16			1/16	1		9	63	D#4	4	3836
188	188	2215/4	0.25		7/16	7/16	6/8	1	1	1/16			1/16	1		9	75	D#5	5	3824
188	188	554	0.25		1/2	1/2	6/8	3	1	1/16			1/16	1		10	58	A#3	3	3849
188	188	554	0.25		1/2	1/2	6/8	2	1	1/16			1/16	1		7	61	C#4	4	3837
188	188	554	0.25		1/2	1/2	6/8	1	1	1/16			1/16	1		6	78	F#5	5	3825
188	188	2217/4	0.25		9/16	9/16	6/8	4	1	1/16			1/16	1		5	47	B2	2	3860
188	188	2217/4	0.25		9/16	9/16	6/8	3	1	1/16			1/16	1		5	59	B3	3	3850
188	188	2217/4	0.25		9/16	9/16	6/8	2	1	1/16			1/16	1		9	63	D#4	4	3838
188	188	2217/4	0.25		9/16	9/16	6/8	1	1	1/16			1/16	1		9	75	D#5	5	3826
188	188	1109/2	0.25		5/8	5/8	6/8	4	1	1/16			1/16	1		7	49	C#3	3	3861
188	188	1109/2	0.25		5/8	5/8	6/8	3	1	1/16			1/16	1		5	59	B3	3	3851
188	188	1109/2	0.25		5/8	5/8	6/8	2	1	1/16			1/16	1		4	64	E4	4	3839
188	188	1109/2	0.25		5/8	5/8	6/8	1	1	1/16			1/16	1		5	71	B4	4	3827
188	188	2219/4	0.25		11/16	11/16	6/8	4	1	1/16			1/16	1		9	51	D#3	3	3862
188	188	2219/4	0.25		11/16	11/16	6/8	3	1	1/16			1/16	1		5	59	B3	3	3852
188	188	2219/4	0.25		11/16	11/16	6/8	2	1	1/16			1/16	1		6	66	F#4	4	3840
188	188	2219/4	0.25		11/16	11/16	6/8	1	1	1/16			1/16	1	1	3	69	A4	4	3828
189	189	555	1.5		0	0	6/8	3	1	3/8			1/4	3/2		4	52	E3	3	3876
189	189	555	1.5		0	0	6/8	4	1	3/8			1/4	3/2		4	52	E3	3	3878
189	189	555	1.5		0	0	6/8	2	1	3/8			1/4	3/2		5	59	B3	3	3874
189	189	555	0.25		0	0	6/8	1	1	1/16			1/16	1	-1	3	69	A4	4	3863
189	189	2221/4	0.25		1/16	1/16	6/8	1	1	1/16			1/16	1		13	67	F##4	4	3864
189	189	1111/2	0.25		1/8	1/8	6/8	1	1	1/16			1/16	1		3	69	A4	4	3865
189	189	2223/4	0.25		3/16	3/16	6/8	1	1	1/16			1/16	1		8	68	G#4	4	3866
189	189	556	0.25		1/4	1/4	6/8	1	1	1/16			1/16	1		6	78	F#5	5	3867
189	189	2225/4	0.25		5/16	5/16	6/8	1	1	1/16			1/16	1		4	76	E5	5	3868
189	189	1113/2	1.5		3/8	3/8	6/8	4	1	3/8			1/4	3/2	1	10	46	A#2	2	3879
189	189	1113/2	1.5		3/8	3/8	6/8	3	1	3/8			1/4	3/2	1	6	54	F#3	3	3877
189	189	1113/2	1.5		3/8	3/8	6/8	2	1	3/8			1/4	3/2	1	4	64	E4	4	3875
189	189	2227/4	0.25		7/16	7/16	6/8	1	1	1/16			1/16	1		6	66	F#4	4	3869
189	189	557	0.25		1/2	1/2	6/8	1	1	1/16			1/16	1		7	73	C#5	5	3870
189	189	2229/4	0.25		9/16	9/16	6/8	1	1	1/16			1/16	1		12	72	B#4	4	3871
189	189	1115/2	0.25		5/8	5/8	6/8	1	1	1/16			1/16	1		9	75	D#5	5	3872
189	189	2231/4	0.25		11/16	11/16	6/8	1	1	1/16			1/16	1		7	73	C#5	5	3873
190	190	558	0.5		0	0	6/8	4	1	1/8			1/8	1	-1	10	46	A#2	2	3897
190	190	558	0.5		0	0	6/8	3	1	1/8			1/8	1	-1	6	54	F#3	3	3891
190	190	558	0.5		0	0	6/8	2	1	1/8			1/8	1	-1	4	64	E4	4	3885
190	190	558	0.5		0	0	6/8	1	1	1/8			1/8	1		7	73	C#5	5	3880
190	190	1117/2	0.5		1/8	1/8	6/8	4	1	1/8			1/8	1		5	47	B2	2	3898
190	190	1117/2	0.5		1/8	1/8	6/8	3	1	1/8			1/8	1		8	56	G#3	3	3892
190	190	1117/2	0.5		1/8	1/8	6/8	2	1	1/8			1/8	1		5	59	B3	3	3886
190	190	1117/2	1.0		1/8	1/8	6/8	1	1	1/4			1/4	1	1	4	64	E4	4	3881
190	190	559	0.5		1/4	1/4	6/8	4	1	1/8			1/8	1		5	47	B2	2	3899
190	190	559	0.5		1/4	1/4	6/8	3	1	1/8			1/8	1		8	56	G#3	3	3893
190	190	559	0.5		1/4	1/4	6/8	2	1	1/8			1/8	1		5	59	B3	3	3887
190	190	1119/2	0.5		3/8	3/8	6/8	4	1	1/8			1/8	1		5	47	B2	2	3900
190	190	1119/2	0.5		3/8	3/8	6/8	3	1	1/8			1/8	1		8	56	G#3	3	3894
190	190	1119/2	0.5		3/8	3/8	6/8	2	1	1/8			1/8	1		5	59	B3	3	3888
190	190	1119/2	0.5		3/8	3/8	6/8	1	1	1/8			1/8	1	-1	4	64	E4	4	3882
190	190	560	0.5		1/2	1/2	6/8	4	1	1/8			1/8	1		5	47	B2	2	3901
190	190	560	0.5		1/2	1/2	6/8	3	1	1/8			1/8	1		5	59	B3	3	3895
190	190	560	0.5		1/2	1/2	6/8	2	1	1/8			1/8	1		4	64	E4	4	3889
190	190	560	0.5		1/2	1/2	6/8	1	1	1/8			1/8	1		8	68	G#4	4	3883
190	190	1121/2	0.5		5/8	5/8	6/8	4	1	1/8			1/8	1		5	47	B2	2	3902
190	190	1121/2	0.5		5/8	5/8	6/8	3	1	1/8			1/8	1		3	57	A3	3	3896
190	190	1121/2	0.5		5/8	5/8	6/8	2	1	1/8			1/8	1		9	63	D#4	4	3890
190	190	1121/2	0.5		5/8	5/8	6/8	1	1	1/8			1/8	1		6	66	F#4	4	3884
191	191	561	0.75		0	0	6/8	4	1	3/16			1/8	3/2		0	48	C3	3	3919
191	191	561	0.75		0	0	6/8	2	1	3/16			1/8	3/2		3	57	A3	3	3911
191	191	561	0.75		0	0	6/8	1	1	3/16			1/8	3/2		9	63	D#4	4	3903
191	191	561	0.75		0	0	6/8	1	1	3/16			1/8	3/2		6	66	F#4	4	3903
191	191	2247/4	0.25		3/16	3/16	6/8	4	1	1/16			1/16	1		5	47	B2	2	3920
191	191	2247/4	0.25		3/16	3/16	6/8	2	1	1/16			1/16	1		5	59	B3	3	3912
191	191	2247/4	0.25		3/16	3/16	6/8	1	1	1/16			1/16	1		9	63	D#4	4	3904
191	191	2247/4	0.25		3/16	3/16	6/8	1	1	1/16			1/16	1		6	66	F#4	4	3904
191	191	562	0.25		1/4	1/4	6/8	4	1	1/16			1/16	1		3	45	A2	2	3921
191	191	562	0.25		1/4	1/4	6/8	2	1	1/16			1/16	1		0	60	C4	4	3913
191	191	562	0.25		1/4	1/4	6/8	1	1	1/16			1/16	1		9	63	D#4	4	3905
191	191	562	0.25		1/4	1/4	6/8	1	1	1/16			1/16	1		6	66	F#4	4	3905
191	191	2249/4	0.25		5/16	5/16	6/8	4	1	1/16			1/16	1		5	47	B2	2	3922
191	191	2249/4	0.25		5/16	5/16	6/8	2	1	1/16			1/16	1		5	59	B3	3	3914
191	191	2249/4	0.25		5/16	5/16	6/8	1	1	1/16			1/16	1		9	63	D#4	4	3906
191	191	2249/4	0.25		5/16	5/16	6/8	1	1	1/16			1/16	1		6	66	F#4	4	3906
191	191	1125/2	0.75		3/8	3/8	6/8	4	1	3/16			1/8	3/2		0	48	C3	3	3923
191	191	1125/2	0.75		3/8	3/8	6/8	2	1	3/16			1/8	3/2		3	57	A3	3	3915
191	191	1125/2	0.75		3/8	3/8	6/8	1	1	3/16			1/8	3/2		9	63	D#4	4	3907
191	191	1125/2	0.75		3/8	3/8	6/8	1	1	3/16			1/8	3/2		6	66	F#4	4	3907
191	191	2253/4	0.25		9/16	9/16	6/8	4	1	1/16			1/16	1		5	47	B2	2	3924
191	191	2253/4	0.25		9/16	9/16	6/8	2	1	1/16			1/16	1		5	59	B3	3	3916
191	191	2253/4	0.25		9/16	9/16	6/8	1	1	1/16			1/16	1		9	63	D#4	4	3908
191	191	2253/4	0.25		9/16	9/16	6/8	1	1	1/16			1/16	1		6	66	F#4	4	3908
191	191	1127/2	0.25		5/8	5/8	6/8	4	1	1/16			1/16	1		3	45	A2	2	3925
191	191	1127/2	0.25		5/8	5/8	6/8	2	1	1/16			1/16	1		0	60	C4	4	3917
191	191	1127/2	0.25		5/8	5/8	6/8	1	1	1/16			1/16	1		9	63	D#4	4	3909
191	191	1127/2	0.25		5/8	5/8	6/8	1	1	1/16			1/16	1		6	66	F#4	4	3909
191	191	2255/4	0.25		11/16	11/16	6/8	4	1	1/16			1/16	1		3	45	A2	2	3926
191	191	2255/4	0.25		11/16	11/16	6/8	2	1	1/16			1/16	1		0	60	C4	4	3918
191	191	2255/4	0.25		11/16	11/16	6/8	1	1	1/16			1/16	1		9	63	D#4	4	3910
191	191	2255/4	0.25		11/16	11/16	6/8	1	1	1/16			1/16	1		6	66	F#4	4	3910
192	192	564	0.75		0	0	6/8	4	1	3/16			1/8	3/2		7	61	C#4	4	3951
192	192	564	0.75		0	0	6/8	2	1	3/16			1/8	3/2		4	64	E4	4	3935
192	192	564	0.75		0	0	6/8	1	1	3/16			1/8	3/2		1	67	G4	4	3927
192	192	564	0.75		0	0	6/8	3	1	3/16			1/8	3/2		10	70	A#4	4	3943
192	192	2259/4	0.25		3/16	3/16	6/8	4	1	1/16			1/16	1		5	59	B3	3	3952
192	192	2259/4	0.25		3/16	3/16	6/8	2	1	1/16			1/16	1		4	64	E4	4	3936
192	192	2259/4	0.25		3/16	3/16	6/8	1	1	1/16			1/16	1		1	67	G4	4	3928
192	192	2259/4	0.25		3/16	3/16	6/8	3	1	1/16			1/16	1		5	71	B4	4	3944
192	192	565	0.25		1/4	1/4	6/8	4	1	1/16			1/16	1		10	58	A#3	3	3953
192	192	565	0.25		1/4	1/4	6/8	2	1	1/16			1/16	1		4	64	E4	4	3937
192	192	565	0.25		1/4	1/4	6/8	1	1	1/16			1/16	1		1	67	G4	4	3929
192	192	565	0.25		1/4	1/4	6/8	3	1	1/16			1/16	1		7	73	C#5	5	3945
192	192	2261/4	0.25		5/16	5/16	6/8	4	1	1/16			1/16	1		5	59	B3	3	3954
192	192	2261/4	0.25		5/16	5/16	6/8	2	1	1/16			1/16	1		4	64	E4	4	3938
192	192	2261/4	0.25		5/16	5/16	6/8	1	1	1/16			1/16	1		1	67	G4	4	3930
192	192	2261/4	0.25		5/16	5/16	6/8	3	1	1/16			1/16	1		5	71	B4	4	3946
192	192	1131/2	0.75		3/8	3/8	6/8	4	1	3/16			1/8	3/2		7	61	C#4	4	3955
192	192	1131/2	0.75		3/8	3/8	6/8	2	1	3/16			1/8	3/2		4	64	E4	4	3939
192	192	1131/2	0.75		3/8	3/8	6/8	1	1	3/16			1/8	3/2		1	67	G4	4	3931
192	192	1131/2	0.75		3/8	3/8	6/8	3	1	3/16			1/8	3/2		10	70	A#4	4	3947
192	192	2265/4	0.25		9/16	9/16	6/8	4	1	1/16			1/16	1		5	59	B3	3	3956
192	192	2265/4	0.25		9/16	9/16	6/8	2	1	1/16			1/16	1		4	64	E4	4	3940
192	192	2265/4	0.25		9/16	9/16	6/8	1	1	1/16			1/16	1		1	67	G4	4	3932
192	192	2265/4	0.25		9/16	9/16	6/8	3	1	1/16			1/16	1		5	71	B4	4	3948
192	192	1133/2	0.25		5/8	5/8	6/8	4	1	1/16			1/16	1		10	58	A#3	3	3957
192	192	1133/2	0.25		5/8	5/8	6/8	2	1	1/16			1/16	1		4	64	E4	4	3941
192	192	1133/2	0.25		5/8	5/8	6/8	1	1	1/16			1/16	1		1	67	G4	4	3933
192	192	1133/2	0.25		5/8	5/8	6/8	3	1	1/16			1/16	1		7	73	C#5	5	3949
192	192	2267/4	0.25		11/16	11/16	6/8	4	1	1/16			1/16	1		10	58	A#3	3	3958
192	192	2267/4	0.25		11/16	11/16	6/8	2	1	1/16			1/16	1		4	64	E4	4	3942
192	192	2267/4	0.25		11/16	11/16	6/8	1	1	1/16			1/16	1		1	67	G4	4	3934
192	192	2267/4	0.25		11/16	11/16	6/8	3	1	1/16			1/16	1		7	73	C#5	5	3950
193	193	567	1.0		0	0	6/8	4	1	1/4			1/4	1		3	57	A3	3	3972
193	193	567	1.5		0	0	6/8	2	1	3/8			1/4	3/2	1	9	63	D#4	4	3963
193	193	567	1.5		0	0	6/8	1	1	3/8			1/4	3/2	1	6	66	F#4	4	3959
193	193	567	1.0		0	0	6/8	3	1	1/4			1/4	1		7	73	C#5	5	3967
193	193	568	0.5		1/4	1/4	6/8	4	1	1/8			1/8	1	1	3	45	A2	2	3973
193	193	568	0.5		1/4	1/4	6/8	3	1	1/8			1/8	1	1	0	72	C5	5	3968
193	193	1137/2	0.5		3/8	3/8	6/8	4	1	1/8			1/8	1	-1	3	45	A2	2	3974
193	193	1137/2	0.5		3/8	3/8	6/8	2	1	1/8			1/8	1	-1	9	63	D#4	4	3964
193	193	1137/2	0.5		3/8	3/8	6/8	1	1	1/8			1/8	1	-1	6	66	F#4	4	3960
193	193	1137/2	0.5		3/8	3/8	6/8	3	1	1/8			1/8	1	-1	0	72	C5	5	3969
193	193	569	0.5		1/2	1/2	6/8	4	1	1/8			1/8	1		8	44	G#2	2	3975
193	193	569	0.5		1/2	1/2	6/8	1	1	1/8			1/8	1		5	59	B3	3	3961
193	193	569	0.5		1/2	1/2	6/8	2	1	1/8			1/8	1		4	64	E4	4	3965
193	193	569	0.5		1/2	1/2	6/8	3	1	1/8			1/8	1		5	71	B4	4	3970
193	193	1139/2	0.5		5/8	5/8	6/8	4	1	1/8			1/8	1	1	7	49	C#3	3	3976
193	193	1139/2	0.5		5/8	5/8	6/8	1	1	1/8			1/8	1	1	3	57	A3	3	3962
193	193	1139/2	0.5		5/8	5/8	6/8	2	1	1/8			1/8	1	1	4	64	E4	4	3966
193	193	1139/2	0.5		5/8	5/8	6/8	3	1	1/8			1/8	1	1	3	69	A4	4	3971
194	194	570	0.5		0	0	6/8	4	1	1/8			1/8	1	-1	7	49	C#3	3	3992
194	194	570	0.5		0	0	6/8	1	1	1/8			1/8	1	-1	3	57	A3	3	3977
194	194	570	1.0		0	0	6/8	2	1	1/4			1/4	1	-1	4	64	E4	4	3982
194	194	570	0.5		0	0	6/8	3	1	1/8			1/8	1	-1	3	69	A4	4	3986
194	194	1141/2	0.5		1/8	1/8	6/8	4	1	1/8			1/8	1		5	47	B2	2	3993
194	194	1141/2	0.5		1/8	1/8	6/8	1	1	1/8			1/8	1		5	59	B3	3	3978
194	194	1141/2	0.5		1/8	1/8	6/8	3	1	1/8			1/8	1		8	68	G#4	4	3987
194	194	571	0.5		1/4	1/4	6/8	4	1	1/8			1/8	1		10	46	A#2	2	3994
194	194	571	0.5		1/4	1/4	6/8	1	1	1/8			1/8	1		7	61	C#4	4	3979
194	194	571	0.5		1/4	1/4	6/8	2	1	1/8			1/8	1		4	64	E4	4	3983
194	194	571	0.5		1/4	1/4	6/8	3	1	1/8			1/8	1		6	66	F#4	4	3988
194	194	1143/2	1.0		3/8	3/8	6/8	4	1	1/4			1/4	1		5	47	B2	2	3995
194	194	1143/2	1.0		3/8	3/8	6/8	2	1	1/4			1/4	1		8	56	G#3	3	3984
194	194	1143/2	1.0		3/8	3/8	6/8	1	1	1/4			1/4	1		5	59	B3	3	3980
194	194	1143/2	1.0		3/8	3/8	6/8	3	1	1/4			1/4	1		4	64	E4	4	3989
194	194	1145/2	0.5		5/8	5/8	6/8	4	1	1/8			1/8	1		5	47	B2	2	3996
194	194	1145/2	0.5		5/8	5/8	6/8	2	1	1/8			1/8	1		3	57	A3	3	3985
194	194	1145/2	0.5		5/8	5/8	6/8	1	1	1/8			1/8	1		9	63	D#4	4	3981
194	194	1145/2	0.25		5/8	5/8	6/8	3	1	1/16			1/16	1		8	68	G#4	4	3990
194	194	2291/4	0.25		11/16	11/16	6/8	3	1	1/16			1/16	1		6	66	F#4	4	3991
195	195	573	0.75		0	0	6/8	4	1	3/16			1/8	3/2		0	48	C3	3	4021
195	195	573	0.75		0	0	6/8	3	1	3/16			1/8	3/2		3	57	A3	3	4013
195	195	573	0.75		0	0	6/8	2	1	3/16			1/8	3/2		9	63	D#4	4	4005
195	195	573	0.75		0	0	6/8	1	1	3/16			1/8	3/2		6	66	F#4	4	3997
195	195	2295/4	0.25		3/16	3/16	6/8	4	1	1/16			1/16	1		5	47	B2	2	4022
195	195	2295/4	0.25		3/16	3/16	6/8	3	1	1/16			1/16	1		5	59	B3	3	4014
195	195	2295/4	0.25		3/16	3/16	6/8	2	1	1/16			1/16	1		9	63	D#4	4	4006
195	195	2295/4	0.25		3/16	3/16	6/8	1	1	1/16			1/16	1		6	66	F#4	4	3998
195	195	574	0.25		1/4	1/4	6/8	4	1	1/16			1/16	1		3	45	A2	2	4023
195	195	574	0.25		1/4	1/4	6/8	3	1	1/16			1/16	1		0	60	C4	4	4015
195	195	574	0.25		1/4	1/4	6/8	2	1	1/16			1/16	1		9	63	D#4	4	4007
195	195	574	0.25		1/4	1/4	6/8	1	1	1/16			1/16	1		6	66	F#4	4	3999
195	195	2297/4	0.25		5/16	5/16	6/8	4	1	1/16			1/16	1		3	45	A2	2	4024
195	195	2297/4	0.25		5/16	5/16	6/8	3	1	1/16			1/16	1		0	60	C4	4	4016
195	195	2297/4	0.25		5/16	5/16	6/8	2	1	1/16			1/16	1		9	63	D#4	4	4008
195	195	2297/4	0.25		5/16	5/16	6/8	1	1	1/16			1/16	1		6	66	F#4	4	4000
195	195	1149/2	0.75		3/8	3/8	6/8	4	1	3/16			1/8	3/2		8	44	G#2	2	4025
195	195	1149/2	0.75		3/8	3/8	6/8	3	1	3/16			1/8	3/2		0	60	C4	4	4017
195	195	1149/2	0.75		3/8	3/8	6/8	2	1	3/16			1/8	3/2		9	63	D#4	4	4009
195	195	1149/2	0.75		3/8	3/8	6/8	1	1	3/16			1/8	3/2		6	66	F#4	4	4001
195	195	2301/4	0.25		9/16	9/16	6/8	4	1	1/16			1/16	1		8	44	G#2	2	4026
195	195	2301/4	0.25		9/16	9/16	6/8	3	1	1/16			1/16	1		0	60	C4	4	4018
195	195	2301/4	0.25		9/16	9/16	6/8	2	1	1/16			1/16	1		9	63	D#4	4	4010
195	195	2301/4	0.25		9/16	9/16	6/8	1	1	1/16			1/16	1		6	66	F#4	4	4002
195	195	1151/2	0.25		5/8	5/8	6/8	4	1	1/16			1/16	1		8	44	G#2	2	4027
195	195	1151/2	0.25		5/8	5/8	6/8	2	1	1/16			1/16	1		7	61	C#4	4	4011
195	195	1151/2	0.25		5/8	5/8	6/8	3	1	1/16			1/16	1		7	61	C#4	4	4019
195	195	1151/2	0.25		5/8	5/8	6/8	1	1	1/16			1/16	1		4	64	E4	4	4003
195	195	2303/4	0.25		11/16	11/16	6/8	4	1	1/16			1/16	1		1	43	G2	2	4028
195	195	2303/4	0.25		11/16	11/16	6/8	3	1	1/16			1/16	1		5	59	B3	3	4020
195	195	2303/4	0.25		11/16	11/16	6/8	2	1	1/16			1/16	1		7	73	C#5	5	4012
195	195	2303/4	0.25		11/16	11/16	6/8	1	1	1/16			1/16	1		4	76	E5	5	4004
196	196	576	0.75		0	0	6/8	4	1	3/16			1/8	3/2		6	42	F#2	2	4053
196	196	576	0.75		0	0	6/8	3	1	3/16			1/8	3/2		10	58	A#3	3	4045
196	196	576	0.75		0	0	6/8	2	1	3/16			1/8	3/2		7	73	C#5	5	4037
196	196	576	0.75		0	0	6/8	1	1	3/16			1/8	3/2		4	76	E5	5	4029
196	196	2307/4	0.25		3/16	3/16	6/8	4	1	1/16			1/16	1		6	54	F#3	3	4054
196	196	2307/4	0.25		3/16	3/16	6/8	3	1	1/16			1/16	1		10	58	A#3	3	4046
196	196	2307/4	0.25		3/16	3/16	6/8	2	1	1/16			1/16	1		7	73	C#5	5	4038
196	196	2307/4	0.25		3/16	3/16	6/8	1	1	1/16			1/16	1		4	76	E5	5	4030
196	196	577	0.25		1/4	1/4	6/8	4	1	1/16			1/16	1		6	54	F#3	3	4055
196	196	577	0.25		1/4	1/4	6/8	3	1	1/16			1/16	1		5	59	B3	3	4047
196	196	577	0.25		1/4	1/4	6/8	2	1	1/16			1/16	1		5	71	B4	4	4039
196	196	577	0.25		1/4	1/4	6/8	1	1	1/16			1/16	1		2	74	D5	5	4031
196	196	2309/4	0.25		5/16	5/16	6/8	4	1	1/16			1/16	1		-1	53	F3	3	4056
196	196	2309/4	0.25		5/16	5/16	6/8	3	1	1/16			1/16	1		3	57	A3	3	4048
196	196	2309/4	0.25		5/16	5/16	6/8	2	1	1/16			1/16	1		2	74	D5	5	4040
196	196	2309/4	0.25		5/16	5/16	6/8	2	1	1/16			1/16	1		5	83	B5	5	4040
196	196	2309/4	0.25		5/16	5/16	6/8	1	1	1/16			1/16	1		2	86	D6	6	4032
196	196	1155/2	0.75		3/8	3/8	6/8	4	1	3/16			1/8	3/2		4	52	E3	3	4057
196	196	1155/2	0.75		3/8	3/8	6/8	3	1	3/16			1/8	3/2		8	56	G#3	3	4049
196	196	1155/2	0.75		3/8	3/8	6/8	2	1	3/16			1/8	3/2		2	74	D5	5	4041
196	196	1155/2	0.75		3/8	3/8	6/8	2	1	3/16			1/8	3/2		5	83	B5	5	4041
196	196	1155/2	0.75		3/8	3/8	6/8	1	1	3/16			1/8	3/2		2	86	D6	6	4033
196	196	2313/4	0.25		9/16	9/16	6/8	4	1	1/16			1/16	1		4	52	E3	3	4058
196	196	2313/4	0.25		9/16	9/16	6/8	3	1	1/16			1/16	1		8	68	G#4	4	4050
196	196	2313/4	0.25		9/16	9/16	6/8	2	1	1/16			1/16	1		5	71	B4	4	4042
196	196	2313/4	0.25		9/16	9/16	6/8	1	1	1/16			1/16	1		2	86	D6	6	4034
196	196	1157/2	0.25		5/8	5/8	6/8	4	1	1/16			1/16	1		3	57	A3	3	4059
196	196	1157/2	0.25		5/8	5/8	6/8	2	1	1/16			1/16	1		3	69	A4	4	4043
196	196	1157/2	0.25		5/8	5/8	6/8	3	1	1/16			1/16	1		3	69	A4	4	4051
196	196	1157/2	0.25		5/8	5/8	6/8	1	1	1/16			1/16	1		7	85	C#6	6	4035
196	196	2315/4	0.25		11/16	11/16	6/8	4	1	1/16			1/16	1		10	58	A#3	3	4060
196	196	2315/4	0.25		11/16	11/16	6/8	3	1	1/16			1/16	1		1	67	G4	4	4052
196	196	2315/4	0.25		11/16	11/16	6/8	2	1	1/16			1/16	1		7	73	C#5	5	4044
196	196	2315/4	0.25		11/16	11/16	6/8	2	1	1/16			1/16	1		4	76	E5	5	4044
196	196	2315/4	0.25		11/16	11/16	6/8	1	1	1/16			1/16	1		4	88	E6	6	4036
197	197	579	3.0		0	0	6/8	4	1	3/4			1/2	3/2	1	5	59	B3	3	4073
197	197	579	0.5		0	0	6/8	3	1	1/8			1/8	1		8	68	G#4	4	4064
197	197	579	0.5		0	0	6/8	2	1	1/8			1/8	1		5	71	B4	4	4063
197	197	579	0.5		0	0	6/8	2	1	1/8			1/8	1		4	76	E5	5	4063
197	197	579	1.5		0	0	6/8	1	1	3/8			1/4	3/2		4	88	E6	6	4061
197	197	1159/2	0.5		1/8	1/8	6/8	3	1	1/8			1/8	1		5	59	B3	3	4065
197	197	580	0.5		1/4	1/4	6/8	3	1	1/8			1/8	1	1	5	71	B4	4	4066
197	197	1161/2	0.25		3/8	3/8	6/8	3	1	1/16			1/16	1	-1	5	71	B4	4	4067
197	197	1161/2	1.5		3/8	3/8	6/8	1	1	3/8			1/4	3/2	1	2	86	D6	6	4062
197	197	2323/4	0.25		7/16	7/16	6/8	3	1	1/16			1/16	1		7	73	C#5	5	4068
197	197	581	0.25		1/2	1/2	6/8	3	1	1/16			1/16	1		5	71	B4	4	4069
197	197	2325/4	0.25		9/16	9/16	6/8	3	1	1/16			1/16	1		3	69	A4	4	4070
197	197	1163/2	0.25		5/8	5/8	6/8	3	1	1/16			1/16	1		8	68	G#4	4	4071
197	197	2327/4	0.25		11/16	11/16	6/8	3	1	1/16			1/16	1		6	66	F#4	4	4072
198	198	582	1.5		0	0	6/8	4	1	3/8			1/4	3/2	-1	5	59	B3	3	4084
