mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
220	220	6609/8	0.5		3/4	3/4	4/4	3	1	1/8			1/8	1		1	67	G4	4	3429
220	220	6609/8	0.25		3/4	3/4	4/4	2	1	1/16			1/16	1		5	71	B4	4	3420
220	220	6611/8	0.25		13/16	13/16	4/4	2	1	1/16			1/16	1		0	72	C5	5	3421
220	220	6613/8	0.5		7/8	7/8	4/4	3	1	1/8			1/8	1		1	67	G4	4	3430
220	220	6613/8	0.25		7/8	7/8	4/4	2	1	1/16			1/16	1		5	71	B4	4	3422
220	220	6615/8	0.25		15/16	15/16	4/4	2	1	1/16			1/16	1		0	72	C5	5	3423
221	221	6617/8	3.0		0	0	4/4	3	1	3/4			1/2	3/2		1	67	G4	4	3437
221	221	6625/8	0.5		1/4	1/4	4/4	2	1	1/8			1/8	1		7	73	C#5	5	3435
221	221	6625/8	0.5		1/4	1/4	4/4	1	1	1/8			1/8	1		4	76	E5	5	3433
221	221	6633/8	2.0		1/2	1/2	4/4	2	1	1/2			1/2	1	1	2	74	D5	5	3436
221	221	6633/8	2.0		1/2	1/2	4/4	1	1	1/2			1/2	1	1	-1	77	F5	5	3434
221	221	6641/8	0.5		3/4	3/4	4/4	3	1	1/8			1/8	1		-4	68	Ab4	4	3438
222	222	6649/8	3.0		0	0	4/4	4	1	3/4			1/2	3/2		5	59	B3	3	3447
222	222	6649/8	3.0		0	0	4/4	3	1	3/4			1/2	3/2		1	67	G4	4	3445
222	222	6649/8	1.0		0	0	4/4	2	1	1/4			1/4	1	-1	2	74	D5	5	3442
222	222	6649/8	1.0		0	0	4/4	1	1	1/4			1/4	1	-1	-1	77	F5	5	3439
222	222	6657/8	0.5		1/4	1/4	4/4	2	1	1/8			1/8	1		7	73	C#5	5	3443
222	222	6657/8	0.5		1/4	1/4	4/4	1	1	1/8			1/8	1		4	76	E5	5	3440
222	222	6665/8	2.0		1/2	1/2	4/4	2	1	1/2			1/2	1	1	2	74	D5	5	3444
222	222	6665/8	2.0		1/2	1/2	4/4	1	1	1/2			1/2	1	1	-1	77	F5	5	3441
222	222	6673/8	0.5		3/4	3/4	4/4	4	1	1/8			1/8	1		0	60	C4	4	3448
222	222	6673/8	0.5		3/4	3/4	4/4	3	1	1/8			1/8	1		-4	68	Ab4	4	3446
223	223	6681/8	1.5		0	0	4/4	4	1	3/8			1/4	3/2		5	59	B3	3	3463
223	223	6681/8	1.5		0	0	4/4	3	1	3/8			1/4	3/2		1	67	G4	4	3459
223	223	6681/8	0.5		0	0	4/4	2	1	1/8			1/8	1	-1	2	74	D5	5	3454
223	223	6681/8	0.5		0	0	4/4	1	1	1/8			1/8	1	-1	-1	77	F5	5	3449
223	223	6685/8	0.5		1/8	1/8	4/4	2	1	1/8			1/8	1		7	73	C#5	5	3455
223	223	6685/8	0.5		1/8	1/8	4/4	1	1	1/8			1/8	1		4	76	E5	5	3450
223	223	6689/8	1.5		1/4	1/4	4/4	2	1	3/8			1/4	3/2		2	74	D5	5	3456
223	223	6689/8	1.5		1/4	1/4	4/4	1	1	3/8			1/4	3/2		-1	77	F5	5	3451
223	223	6693/8	0.5		3/8	3/8	4/4	4	1	1/8			1/8	1		0	60	C4	4	3464
223	223	6693/8	0.5		3/8	3/8	4/4	3	1	1/8			1/8	1		-4	68	Ab4	4	3460
223	223	6697/8	1.5		1/2	1/2	4/4	4	1	3/8			1/4	3/2		5	59	B3	3	3465
223	223	6697/8	1.5		1/2	1/2	4/4	3	1	3/8			1/4	3/2		1	67	G4	4	3461
223	223	6701/8	0.5		5/8	5/8	4/4	2	1	1/8			1/8	1		4	76	E5	5	3457
223	223	6701/8	0.5		5/8	5/8	4/4	1	1	1/8			1/8	1		7	85	C#6	6	3452
223	223	6705/8	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1	1	-1	77	F5	5	3458
223	223	6705/8	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1	1	2	86	D6	6	3453
223	223	6709/8	0.5		7/8	7/8	4/4	4	1	1/8			1/8	1		0	60	C4	4	3466
223	223	6709/8	0.5		7/8	7/8	4/4	3	1	1/8			1/8	1		-4	68	Ab4	4	3462
224	224	6713/8	1.5		0	0	4/4	4	1	3/8			1/4	3/2		5	59	B3	3	3481
224	224	6713/8	1.5		0	0	4/4	3	1	3/8			1/4	3/2		1	67	G4	4	3477
224	224	6713/8	0.5		0	0	4/4	2	1	1/8			1/8	1	-1	-1	77	F5	5	3472
224	224	6713/8	0.5		0	0	4/4	1	1	1/8			1/8	1	-1	2	86	D6	6	3467
224	224	6717/8	0.5		1/8	1/8	4/4	2	1	1/8			1/8	1		4	76	E5	5	3473
224	224	6717/8	0.5		1/8	1/8	4/4	1	1	1/8			1/8	1		7	85	C#6	6	3468
224	224	6721/8	1.5		1/4	1/4	4/4	2	1	3/8			1/4	3/2		-1	77	F5	5	3474
224	224	6721/8	1.5		1/4	1/4	4/4	1	1	3/8			1/4	3/2		2	86	D6	6	3469
224	224	6725/8	0.5		3/8	3/8	4/4	4	1	1/8			1/8	1		0	60	C4	4	3482
224	224	6725/8	0.5		3/8	3/8	4/4	3	1	1/8			1/8	1		-4	68	Ab4	4	3478
224	224	6729/8	1.5		1/2	1/2	4/4	4	1	3/8			1/4	3/2		5	59	B3	3	3483
224	224	6729/8	1.5		1/2	1/2	4/4	3	1	3/8			1/4	3/2		1	67	G4	4	3479
224	224	6733/8	0.5		5/8	5/8	4/4	2	1	1/8			1/8	1		7	85	C#6	6	3475
224	224	6733/8	0.5		5/8	5/8	4/4	1	1	1/8			1/8	1		4	88	E6	6	3470
224	224	6737/8	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1	1	2	86	D6	6	3476
224	224	6737/8	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1	1	-1	89	F6	6	3471
224	224	6741/8	0.5		7/8	7/8	4/4	4	1	1/8			1/8	1		0	60	C4	4	3484
224	224	6741/8	0.5		7/8	7/8	4/4	3	1	1/8			1/8	1		-4	68	Ab4	4	3480
225	225	6745/8	0.75		0	0	4/4	4	1	3/16			1/8	3/2		5	59	B3	3	3511
225	225	6745/8	0.75		0	0	4/4	3	1	3/16			1/8	3/2		1	67	G4	4	3503
225	225	6745/8	0.25		0	0	4/4	2	1	1/16			1/16	1	-1	2	86	D6	6	3494
225	225	6745/8	0.25		0	0	4/4	1	1	1/16			1/16	1	-1	-1	89	F6	6	3485
225	225	6747/8	0.25		1/16	1/16	4/4	2	1	1/16			1/16	1		7	85	C#6	6	3495
225	225	6747/8	0.25		1/16	1/16	4/4	1	1	1/16			1/16	1		4	88	E6	6	3486
225	225	6749/8	0.75		1/8	1/8	4/4	2	1	3/16			1/8	3/2		2	86	D6	6	3496
225	225	6749/8	0.75		1/8	1/8	4/4	1	1	3/16			1/8	3/2		-1	89	F6	6	3487
225	225	6751/8	0.25		3/16	3/16	4/4	4	1	1/16			1/16	1		0	60	C4	4	3512
225	225	6751/8	0.25		3/16	3/16	4/4	3	1	1/16			1/16	1		-4	68	Ab4	4	3504
225	225	6753/8	0.75		1/4	1/4	4/4	4	1	3/16			1/8	3/2		5	59	B3	3	3513
225	225	6753/8	0.75		1/4	1/4	4/4	3	1	3/16			1/8	3/2		1	67	G4	4	3505
225	225	6755/8	0.25		5/16	5/16	4/4	2	1	1/16			1/16	1		7	85	C#6	6	3497
225	225	6755/8	0.25		5/16	5/16	4/4	1	1	1/16			1/16	1		4	88	E6	6	3488
225	225	6757/8	0.75		3/8	3/8	4/4	2	1	3/16			1/8	3/2		2	86	D6	6	3498
225	225	6757/8	0.75		3/8	3/8	4/4	1	1	3/16			1/8	3/2		-1	89	F6	6	3489
225	225	6759/8	0.25		7/16	7/16	4/4	4	1	1/16			1/16	1		0	60	C4	4	3514
225	225	6759/8	0.25		7/16	7/16	4/4	3	1	1/16			1/16	1		-4	68	Ab4	4	3506
225	225	6761/8	0.75		1/2	1/2	4/4	4	1	3/16			1/8	3/2		5	59	B3	3	3515
225	225	6761/8	0.75		1/2	1/2	4/4	3	1	3/16			1/8	3/2		1	67	G4	4	3507
225	225	6763/8	0.25		9/16	9/16	4/4	2	1	1/16			1/16	1		7	85	C#6	6	3499
225	225	6763/8	0.25		9/16	9/16	4/4	1	1	1/16			1/16	1		4	88	E6	6	3490
225	225	6765/8	0.75		5/8	5/8	4/4	2	1	3/16			1/8	3/2		2	86	D6	6	3500
225	225	6765/8	0.75		5/8	5/8	4/4	1	1	3/16			1/8	3/2		-1	89	F6	6	3491
225	225	6767/8	0.25		11/16	11/16	4/4	4	1	1/16			1/16	1		0	60	C4	4	3516
225	225	6767/8	0.25		11/16	11/16	4/4	3	1	1/16			1/16	1		-4	68	Ab4	4	3508
225	225	6769/8	0.75		3/4	3/4	4/4	4	1	3/16			1/8	3/2		5	59	B3	3	3517
225	225	6769/8	0.75		3/4	3/4	4/4	3	1	3/16			1/8	3/2		1	67	G4	4	3509
225	225	6771/8	0.25		13/16	13/16	4/4	2	1	1/16			1/16	1		7	85	C#6	6	3501
225	225	6771/8	0.25		13/16	13/16	4/4	1	1	1/16			1/16	1		4	88	E6	6	3492
225	225	6773/8	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1	1	2	86	D6	6	3502
225	225	6773/8	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1	1	-1	89	F6	6	3493
225	225	6775/8	0.25		15/16	15/16	4/4	4	1	1/16			1/16	1		0	60	C4	4	3518
225	225	6775/8	0.25		15/16	15/16	4/4	3	1	1/16			1/16	1		-4	68	Ab4	4	3510
226	226	6777/8	0.5		0	0	4/4	4	1	1/8			1/8	1		5	59	B3	3	3547
226	226	6777/8	0.5		0	0	4/4	3	1	1/8			1/8	1		1	67	G4	4	3543
226	226	6777/8	0.5		0	0	4/4	2	1	1/8			1/8	1	-1	2	86	D6	6	3531
226	226	6777/8	0.5		0	0	4/4	1	1	1/8			1/8	1	-1	-1	89	F6	6	3519
226	226	6781/8	0.25		1/8	1/8	4/4	2	1	1/16			1/16	1		2	86	D6	6	3532
226	226	6781/8	0.25		1/8	1/8	4/4	1	1	1/16			1/16	1		-1	89	F6	6	3520
226	226	6783/8	0.25		3/16	3/16	4/4	2	1	1/16			1/16	1		4	88	E6	6	3533
226	226	6783/8	0.25		3/16	3/16	4/4	1	1	1/16			1/16	1		1	91	G6	6	3521
226	226	6785/8	0.5		1/4	1/4	4/4	4	1	1/8			1/8	1		1	55	G3	3	3548
226	226	6785/8	0.5		1/4	1/4	4/4	3	1	1/8			1/8	1		2	62	D4	4	3544
226	226	6785/8	0.5		1/4	1/4	4/4	3	1	1/8			1/8	1		-1	65	F4	4	3544
226	226	6785/8	0.5		1/4	1/4	4/4	2	1	1/8			1/8	1		-1	89	F6	6	3534
226	226	6785/8	0.5		1/4	1/4	4/4	1	1	1/8			1/8	1		3	93	A6	6	3522
226	226	6789/8	0.25		3/8	3/8	4/4	2	1	1/16			1/16	1		5	83	B5	5	3535
226	226	6789/8	0.25		3/8	3/8	4/4	1	1	1/16			1/16	1		2	86	D6	6	3523
226	226	6791/8	0.25		7/16	7/16	4/4	2	1	1/16			1/16	1		0	84	C6	6	3536
226	226	6791/8	0.25		7/16	7/16	4/4	1	1	1/16			1/16	1		4	88	E6	6	3524
226	226	6793/8	0.5		1/2	1/2	4/4	4	1	1/8			1/8	1		1	55	G3	3	3549
226	226	6793/8	0.5		1/2	1/2	4/4	3	1	1/8			1/8	1		2	62	D4	4	3545
226	226	6793/8	0.5		1/2	1/2	4/4	3	1	1/8			1/8	1		-1	65	F4	4	3545
226	226	6793/8	0.5		1/2	1/2	4/4	2	1	1/8			1/8	1		2	86	D6	6	3537
226	226	6793/8	0.5		1/2	1/2	4/4	1	1	1/8			1/8	1		-1	89	F6	6	3525
226	226	6797/8	0.25		5/8	5/8	4/4	2	1	1/16			1/16	1		2	74	D5	5	3538
226	226	6797/8	0.25		5/8	5/8	4/4	1	1	1/16			1/16	1		-1	77	F5	5	3526
226	226	6799/8	0.25		11/16	11/16	4/4	2	1	1/16			1/16	1		4	76	E5	5	3539
226	226	6799/8	0.25		11/16	11/16	4/4	1	1	1/16			1/16	1		1	79	G5	5	3527
226	226	6801/8	0.5		3/4	3/4	4/4	4	1	1/8			1/8	1		1	43	G2	2	3550
226	226	6801/8	0.5		3/4	3/4	4/4	3	1	1/8			1/8	1		5	59	B3	3	3546
226	226	6801/8	0.5		3/4	3/4	4/4	3	1	1/8			1/8	1		2	62	D4	4	3546
226	226	6801/8	0.5		3/4	3/4	4/4	2	1	1/8			1/8	1		-1	77	F5	5	3540
226	226	6801/8	0.5		3/4	3/4	4/4	1	1	1/8			1/8	1		3	81	A5	5	3528
226	226	6805/8	0.25		7/8	7/8	4/4	2	1	1/16			1/16	1		5	71	B4	4	3541
226	226	6805/8	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		2	74	D5	5	3529
226	226	6807/8	0.25		15/16	15/16	4/4	2	1	1/16			1/16	1		0	72	C5	5	3542
226	226	6807/8	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		4	76	E5	5	3530
227	227	6809/8	0.5		0	0	4/4	4	1	1/8			1/8	1		1	43	G2	2	3582
227	227	6809/8	0.5		0	0	4/4	3	1	1/8			1/8	1		5	59	B3	3	3581
227	227	6809/8	0.5		0	0	4/4	3	1	1/8			1/8	1		2	62	D4	4	3581
227	227	6809/8	0.5		0	0	4/4	2	1	1/8			1/8	1		2	74	D5	5	3566
227	227	6809/8	0.5		0	0	4/4	1	1	1/8			1/8	1		-1	77	F5	5	3551
227	227	6813/8	0.25		1/8	1/8	4/4	2	1	1/16			1/16	1		5	71	B4	4	3567
227	227	6813/8	0.25		1/8	1/8	4/4	1	1	1/16			1/16	1		2	74	D5	5	3552
227	227	6815/8	0.25		3/16	3/16	4/4	2	1	1/16			1/16	1		0	72	C5	5	3568
227	227	6815/8	0.25		3/16	3/16	4/4	1	1	1/16			1/16	1		4	76	E5	5	3553
227	227	6817/8	0.25		1/4	1/4	4/4	2	1	1/16			1/16	1		2	74	D5	5	3569
227	227	6817/8	0.25		1/4	1/4	4/4	1	1	1/16			1/16	1		-1	77	F5	5	3554
227	227	6819/8	0.25		5/16	5/16	4/4	2	1	1/16			1/16	1		4	76	E5	5	3570
227	227	6819/8	0.25		5/16	5/16	4/4	1	1	1/16			1/16	1		1	79	G5	5	3555
227	227	6821/8	0.25		3/8	3/8	4/4	2	1	1/16			1/16	1		2	74	D5	5	3571
227	227	6821/8	0.25		3/8	3/8	4/4	1	1	1/16			1/16	1		-1	77	F5	5	3556
227	227	6823/8	0.25		7/16	7/16	4/4	2	1	1/16			1/16	1		0	72	C5	5	3572
227	227	6823/8	0.25		7/16	7/16	4/4	1	1	1/16			1/16	1		4	76	E5	5	3557
227	227	6825/8	0.25		1/2	1/2	4/4	2	1	1/16			1/16	1		5	71	B4	4	3573
227	227	6825/8	0.25		1/2	1/2	4/4	1	1	1/16			1/16	1		2	74	D5	5	3558
227	227	6827/8	0.25		9/16	9/16	4/4	2	1	1/16			1/16	1		0	72	C5	5	3574
227	227	6827/8	0.25		9/16	9/16	4/4	1	1	1/16			1/16	1		4	76	E5	5	3559
227	227	6829/8	0.25		5/8	5/8	4/4	2	1	1/16			1/16	1		5	71	B4	4	3575
227	227	6829/8	0.25		5/8	5/8	4/4	1	1	1/16			1/16	1		2	74	D5	5	3560
227	227	6831/8	0.25		11/16	11/16	4/4	2	1	1/16			1/16	1		3	69	A4	4	3576
227	227	6831/8	0.25		11/16	11/16	4/4	1	1	1/16			1/16	1		0	72	C5	5	3561
227	227	6833/8	0.25		3/4	3/4	4/4	2	1	1/16			1/16	1		1	67	G4	4	3577
227	227	6833/8	0.25		3/4	3/4	4/4	1	1	1/16			1/16	1		5	71	B4	4	3562
227	227	6835/8	0.25		13/16	13/16	4/4	2	1	1/16			1/16	1		-1	65	F4	4	3578
227	227	6835/8	0.25		13/16	13/16	4/4	1	1	1/16			1/16	1		3	69	A4	4	3563
227	227	6837/8	0.25		7/8	7/8	4/4	2	1	1/16			1/16	1		4	64	E4	4	3579
227	227	6837/8	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		1	67	G4	4	3564
227	227	6839/8	0.25		15/16	15/16	4/4	2	1	1/16			1/16	1		2	62	D4	4	3580
227	227	6839/8	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		-1	65	F4	4	3565
228	228	6841/8	0.5		0	0	4/4	4	1	1/8			1/8	1		0	36	C2	2	3596
228	228	6841/8	0.5		0	0	4/4	3	1	1/8			1/8	1		0	48	C3	3	3595
228	228	6841/8	0.5		0	0	4/4	1	1	1/8			1/8	1		1	55	G3	3	3583
228	228	6841/8	0.5		0	0	4/4	2	1	1/8			1/8	1		0	60	C4	4	3594
228	228	6841/8	0.5		0	0	4/4	1	1	1/8			1/8	1		4	64	E4	4	3583
228	228	6849/8	0.25		1/4	1/4	4/4	1	1	1/16			1/16	1		1	67	G4	4	3584
228	228	6851/8	0.25		5/16	5/16	4/4	1	1	1/16			1/16	1		3	69	A4	4	3585
228	228	6853/8	0.25		3/8	3/8	4/4	1	1	1/16			1/16	1		5	71	B4	4	3586
228	228	6855/8	0.25		7/16	7/16	4/4	1	1	1/16			1/16	1		1	67	G4	4	3587
228	228	6857/8	0.25		1/2	1/2	4/4	1	1	1/16			1/16	1		0	72	C5	5	3588
228	228	6859/8	0.25		9/16	9/16	4/4	1	1	1/16			1/16	1		2	74	D5	5	3589
228	228	6861/8	0.25		5/8	5/8	4/4	1	1	1/16			1/16	1		4	76	E5	5	3590
228	228	6863/8	0.25		11/16	11/16	4/4	1	1	1/16			1/16	1		0	72	C5	5	3591
228	228	6865/8	0.5		3/4	3/4	4/4	1	1	1/8			1/8	1		1	79	G5	5	3592
228	228	6869/8	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		1	79	G5	5	3593
229	229	6873/8	0.5		0	0	4/4	4	1	1/8			1/8	1		-1	53	F3	3	3610
229	229	6873/8	0.5		0	0	4/4	3	1	1/8			1/8	1		3	57	A3	3	3609
229	229	6873/8	1.0		0	0	4/4	1	1	1/4			1/4	1		1	79	G5	5	3597
229	229	6881/8	0.25		1/4	1/4	4/4	2	1	1/16			1/16	1		3	57	A3	3	3599
229	229	6881/8	3.0		1/4	1/4	4/4	1	1	3/4			1/2	3/2	1	-1	77	F5	5	3598
229	229	6883/8	0.25		5/16	5/16	4/4	2	1	1/16			1/16	1		5	59	B3	3	3600
229	229	6885/8	0.25		3/8	3/8	4/4	2	1	1/16			1/16	1		7	61	C#4	4	3601
229	229	6887/8	0.25		7/16	7/16	4/4	2	1	1/16			1/16	1		3	57	A3	3	3602
229	229	6889/8	0.25		1/2	1/2	4/4	2	1	1/16			1/16	1		2	62	D4	4	3603
229	229	6891/8	0.25		9/16	9/16	4/4	2	1	1/16			1/16	1		4	64	E4	4	3604
229	229	6893/8	0.25		5/8	5/8	4/4	2	1	1/16			1/16	1		-1	65	F4	4	3605
229	229	6895/8	0.25		11/16	11/16	4/4	2	1	1/16			1/16	1		2	62	D4	4	3606
229	229	6897/8	0.5		3/4	3/4	4/4	2	1	1/8			1/8	1		3	69	A4	4	3607
229	229	6901/8	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		3	69	A4	4	3608
230	230	6905/8	1.0		0	0	4/4	2	1	1/4			1/4	1		3	69	A4	4	3613
230	230	6905/8	3.0		0	0	4/4	1	1	3/4			1/2	3/2	-1	-1	77	F5	5	3611
230	230	6913/8	0.25		1/4	1/4	4/4	4	1	1/16			1/16	1		1	43	G2	2	3616
230	230	6913/8	3.0		1/4	1/4	4/4	2	1	3/4			1/2	3/2		1	67	G4	4	3614
230	230	6915/8	0.25		5/16	5/16	4/4	4	1	1/16			1/16	1		3	45	A2	2	3617
230	230	6917/8	0.25		3/8	3/8	4/4	4	1	1/16			1/16	1		5	47	B2	2	3618
230	230	6919/8	0.25		7/16	7/16	4/4	4	1	1/16			1/16	1		1	43	G2	2	3619
230	230	6921/8	0.25		1/2	1/2	4/4	4	1	1/16			1/16	1		5	47	B2	2	3620
230	230	6923/8	0.25		9/16	9/16	4/4	4	1	1/16			1/16	1		0	48	C3	3	3621
230	230	6925/8	0.25		5/8	5/8	4/4	4	1	1/16			1/16	1		2	50	D3	3	3622
230	230	6927/8	0.25		11/16	11/16	4/4	4	1	1/16			1/16	1		5	47	B2	2	3623
230	230	6929/8	0.25		3/4	3/4	4/4	4	1	1/16			1/16	1		1	55	G3	3	3624
230	230	6929/8	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		2	62	D4	4	3615
230	230	6929/8	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1		5	83	B5	5	3612
230	230	6931/8	0.25		13/16	13/16	4/4	4	1	1/16			1/16	1		-1	53	F3	3	3625
230	230	6933/8	0.25		7/8	7/8	4/4	4	1	1/16			1/16	1		4	52	E3	3	3626
230	230	6935/8	0.25		15/16	15/16	4/4	4	1	1/16			1/16	1		2	50	D3	3	3627
231	231	6937/8	0.5		0	0	4/4	4	1	1/8			1/8	1		4	52	E3	3	3652
231	231	6937/8	0.5		0	0	4/4	3	1	1/8			1/8	1		1	55	G3	3	3648
231	231	6937/8	0.25		0	0	4/4	2	1	1/16			1/16	1		1	67	G4	4	3632
231	231	6937/8	0.5		0	0	4/4	1	1	1/8			1/8	1		0	84	C6	6	3628
231	231	6939/8	0.25		1/16	1/16	4/4	2	1	1/16			1/16	1		3	69	A4	4	3633
231	231	6941/8	0.25		1/8	1/8	4/4	2	1	1/16			1/16	1		5	71	B4	4	3634
231	231	6943/8	0.25		3/16	3/16	4/4	2	1	1/16			1/16	1		0	72	C5	5	3635
231	231	6945/8	0.5		1/4	1/4	4/4	4	1	1/8			1/8	1		-1	53	F3	3	3653
231	231	6945/8	0.5		1/4	1/4	4/4	3	1	1/8			1/8	1		0	60	C4	4	3649
231	231	6945/8	0.25		1/4	1/4	4/4	2	1	1/16			1/16	1		5	71	B4	4	3636
231	231	6945/8	0.5		1/4	1/4	4/4	1	1	1/8			1/8	1		3	81	A5	5	3629
231	231	6947/8	0.25		5/16	5/16	4/4	2	1	1/16			1/16	1		3	69	A4	4	3637
231	231	6949/8	0.25		3/8	3/8	4/4	2	1	1/16			1/16	1		1	67	G4	4	3638
231	231	6951/8	0.25		7/16	7/16	4/4	2	1	1/16			1/16	1		-1	65	F4	4	3639
231	231	6953/8	0.5		1/2	1/2	4/4	4	1	1/8			1/8	1		1	55	G3	3	3654
231	231	6953/8	0.5		1/2	1/2	4/4	3	1	1/8			1/8	1		0	60	C4	4	3650
231	231	6953/8	0.25		1/2	1/2	4/4	2	1	1/16			1/16	1		4	64	E4	4	3640
231	231	6953/8	0.5		1/2	1/2	4/4	1	1	1/8			1/8	1		1	79	G5	5	3630
231	231	6955/8	0.25		9/16	9/16	4/4	2	1	1/16			1/16	1		-1	65	F4	4	3641
231	231	6957/8	0.25		5/8	5/8	4/4	2	1	1/16			1/16	1		1	67	G4	4	3642
231	231	6959/8	0.25		11/16	11/16	4/4	2	1	1/16			1/16	1		3	69	A4	4	3643
231	231	6961/8	0.5		3/4	3/4	4/4	4	1	1/8			1/8	1		1	43	G2	2	3655
231	231	6961/8	0.5		3/4	3/4	4/4	3	1	1/8			1/8	1		-1	53	F3	3	3651
231	231	6961/8	0.5		3/4	3/4	4/4	3	1	1/8			1/8	1		1	55	G3	3	3651
231	231	6961/8	0.25		3/4	3/4	4/4	2	1	1/16			1/16	1		1	67	G4	4	3644
231	231	6961/8	0.5		3/4	3/4	4/4	1	1	1/8			1/8	1		5	71	B4	4	3631
231	231	6963/8	0.25		13/16	13/16	4/4	2	1	1/16			1/16	1		-1	65	F4	4	3645
231	231	6965/8	0.25		7/8	7/8	4/4	2	1	1/16			1/16	1		4	64	E4	4	3646
231	231	6967/8	0.25		15/16	15/16	4/4	2	1	1/16			1/16	1		2	62	D4	4	3647
232	232	6969/8	0.5		0	0	4/4	4	1	1/8			1/8	1		0	48	C3	3	3669
232	232	6969/8	0.5		0	0	4/4	3	1	1/8			1/8	1		4	52	E3	3	3658
232	232	6969/8	0.5		0	0	4/4	3	1	1/8			1/8	1		1	55	G3	3	3658
232	232	6969/8	0.5		0	0	4/4	2	1	1/8			1/8	1		0	60	C4	4	3657
232	232	6969/8	0.5		0	0	4/4	1	1	1/8			1/8	1		0	72	C5	5	3656
232	232	6977/8	0.25		1/4	1/4	4/4	3	1	1/16			1/16	1		1	55	G3	3	3659
232	232	6979/8	0.25		5/16	5/16	4/4	3	1	1/16			1/16	1		3	57	A3	3	3660
232	232	6981/8	0.25		3/8	3/8	4/4	3	1	1/16			1/16	1		5	59	B3	3	3661
232	232	6983/8	0.25		7/16	7/16	4/4	3	1	1/16			1/16	1		1	55	G3	3	3662
232	232	6985/8	0.25		1/2	1/2	4/4	3	1	1/16			1/16	1		0	60	C4	4	3663
232	232	6987/8	0.25		9/16	9/16	4/4	3	1	1/16			1/16	1		2	62	D4	4	3664
232	232	6989/8	0.25		5/8	5/8	4/4	3	1	1/16			1/16	1		4	64	E4	4	3665
232	232	6991/8	0.25		11/16	11/16	4/4	3	1	1/16			1/16	1		0	60	C4	4	3666
232	232	6993/8	0.5		3/4	3/4	4/4	3	1	1/8			1/8	1		1	67	G4	4	3667
232	232	6997/8	0.5		7/8	7/8	4/4	3	1	1/8			1/8	1		1	67	G4	4	3668
233	233	7001/8	1.0		0	0	4/4	3	1	1/4			1/4	1		1	67	G4	4	3680
233	233	7009/8	3.0		1/4	1/4	4/4	3	1	3/4			1/2	3/2	1	-1	65	F4	4	3681
233	233	7009/8	0.25		1/4	1/4	4/4	1	1	1/16			1/16	1		3	69	A4	4	3670
233	233	7011/8	0.25		5/16	5/16	4/4	1	1	1/16			1/16	1		5	71	B4	4	3671
233	233	7013/8	0.25		3/8	3/8	4/4	1	1	1/16			1/16	1		7	73	C#5	5	3672
233	233	7015/8	0.25		7/16	7/16	4/4	1	1	1/16			1/16	1		3	69	A4	4	3673
233	233	7017/8	0.25		1/2	1/2	4/4	1	1	1/16			1/16	1		2	74	D5	5	3674
233	233	7019/8	0.25		9/16	9/16	4/4	1	1	1/16			1/16	1		4	76	E5	5	3675
233	233	7021/8	0.25		5/8	5/8	4/4	1	1	1/16			1/16	1		-1	77	F5	5	3676
233	233	7023/8	0.25		11/16	11/16	4/4	1	1	1/16			1/16	1		2	74	D5	5	3677
233	233	7025/8	0.5		3/4	3/4	4/4	1	1	1/8			1/8	1		3	81	A5	5	3678
233	233	7029/8	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		3	81	A5	5	3679
234	234	7033/8	2.0		0	0	4/4	3	1	1/2			1/2	1	-1	-1	65	F4	4	3694
234	234	7033/8	1.0		0	0	4/4	1	1	1/4			1/4	1		3	81	A5	5	3682
234	234	7041/8	0.25		1/4	1/4	4/4	2	1	1/16			1/16	1		5	59	B3	3	3684
234	234	7041/8	3.0		1/4	1/4	4/4	1	1	3/4			1/2	3/2	1	1	79	G5	5	3683
234	234	7043/8	0.25		5/16	5/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	3685
234	234	7045/8	0.25		3/8	3/8	4/4	2	1	1/16			1/16	1		2	62	D4	4	3686
234	234	7047/8	0.25		7/16	7/16	4/4	2	1	1/16			1/16	1		5	59	B3	3	3687
234	234	7049/8	0.25		1/2	1/2	4/4	2	1	1/16			1/16	1		7	61	C#4	4	3688
234	234	7049/8	2.0		1/2	1/2	4/4	3	1	1/2			1/2	1	1	4	64	E4	4	3695
234	234	7051/8	0.25		9/16	9/16	4/4	2	1	1/16			1/16	1		2	62	D4	4	3689
